adv_lemma,count,mean,std,min,25%,50%,75%,max,total,var_coeff,range,IQ_range,upper_fence,lower_fence,plus1_geo_mean,plus1_har_mean
cautiously,1108,1.96,55.16,0,0.0,0.0,0.0,1834,2172,28.14078980314189,1834,0.0,0.0,0.0,1.081799508973786,1.0393288216577325
wonderfully,1108,1.95,4.91,0,0.0,0.0,2.0,56,2156,2.521196674494616,56,2.0,5.0,-3.0,1.8042957838643214,1.4252111152289932
decidedly,1108,1.91,12.28,0,0.0,0.0,1.0,313,2116,6.430307758860702,313,1.0,2.5,-1.5,1.5856744814700883,1.3082848079988105
uniquely,1108,1.88,11.71,0,0.0,0.0,1.0,254,2078,6.242523132625394,254,1.0,2.5,-1.5,1.5918906152374228,1.3261248061952684
basically,1108,1.86,7.4,0,0.0,0.0,1.0,124,2059,3.98243708453881,124,1.0,2.5,-1.5,1.618035093420074,1.327467290144417
likely,1108,1.86,8.5,0,0.0,0.0,1.0,180,2057,4.581128704522085,180,1.0,2.5,-1.5,1.5626154045895364,1.2972216408948825
marginally,1108,1.85,22.4,0,0.0,0.0,0.0,583,2046,12.130351649819849,583,0.0,0.0,0.0,1.2587442176750747,1.1294951279629748
visually,1108,1.81,16.4,0,0.0,0.0,0.0,374,2004,9.068389571059896,374,0.0,0.0,0.0,1.3463240909269254,1.175897961390813
formerly,1108,1.81,29.74,0,0.0,0.0,1.0,985,2000,16.47756071549401,985,1.0,2.5,-1.5,1.3944943348493337,1.2209606151884798
half,1108,1.78,19.37,0,0.0,0.0,0.0,476,1977,10.858415458954802,476,0.0,0.0,0.0,1.2358359577070068,1.1156281508336705
reportedly,1108,1.77,13.0,0,0.0,0.0,0.0,277,1962,7.341111007208393,277,0.0,0.0,0.0,1.3674868214100606,1.1829803985483105
dramatically,1108,1.76,21.58,0,0.0,0.0,0.0,681,1948,12.276256463614958,681,0.0,0.0,0.0,1.3095592939284972,1.156320646956337
statistically,1108,1.73,32.97,0,0.0,0.0,0.0,1075,1913,19.093931968461092,1075,0.0,0.0,0.0,1.1965585420132774,1.0965345827359063
initially,1108,1.7,8.39,0,0.0,0.0,1.0,201,1882,4.940924272880937,201,1.0,2.5,-1.5,1.531112667923025,1.2756966616607934
visibly,1108,1.7,13.88,0,0.0,0.0,0.0,341,1879,8.18331381936392,341,0.0,0.0,0.0,1.290706867329025,1.136916810305619
strictly,1108,1.69,10.04,0,0.0,0.0,0.0,149,1878,5.9240111671535605,149,0.0,0.0,0.0,1.3368437542988039,1.1559336364735744
roughly,1108,1.68,26.82,0,0.0,0.0,0.0,743,1866,15.926999321829648,743,0.0,0.0,0.0,1.1010574814366636,1.0402125171771464
practically,1108,1.67,14.0,0,0.0,0.0,0.0,404,1853,8.36951626941859,404,0.0,0.0,0.0,1.3104568975462008,1.149714432975156
ridiculously,1108,1.64,9.19,0,0.0,0.0,1.0,177,1816,5.6095337431534995,177,1.0,2.5,-1.5,1.4411811647336201,1.2275306057447226
severely,1108,1.63,14.12,0,0.0,0.0,0.0,283,1808,8.652289942147819,283,0.0,0.0,0.0,1.2322823472671687,1.1058597021735215
culturally,1108,1.6,12.51,0,0.0,0.0,0.0,296,1775,7.807478323138658,296,0.0,0.0,0.0,1.314445550487359,1.162370946153789
extra,1108,1.6,13.18,0,0.0,0.0,1.0,320,1774,8.230430547666755,320,1.0,2.5,-1.5,1.3873271006935557,1.204272814768012
allegedly,1108,1.59,10.24,0,0.0,0.0,1.0,216,1764,6.43487037191744,216,1.0,2.5,-1.5,1.4191226426203787,1.2184794552878626
brand,1108,1.59,52.12,0,0.0,0.0,0.0,1735,1757,32.87004094253158,1735,0.0,0.0,0.0,1.0151916915699672,1.0055708560553647
up,1108,1.58,14.23,0,0.0,0.0,0.0,335,1755,8.980818812782887,335,0.0,0.0,0.0,1.2857731417197593,1.146753834709859
strikingly,1108,1.57,17.91,0,0.0,0.0,0.0,507,1745,11.37288878664702,507,0.0,0.0,0.0,1.3178608937335121,1.1706017325231393
ethnically,1108,1.57,22.0,0,0.0,0.0,0.0,597,1735,14.05151053242438,597,0.0,0.0,0.0,1.1084932814485524,1.043138859191299
merely,1108,1.56,4.87,0,0.0,0.0,1.0,74,1731,3.1172557704306523,74,1.0,2.5,-1.5,1.7090430357768827,1.4152000839577286
radically,1108,1.56,37.54,0,0.0,0.0,0.0,1230,1730,24.04418709408923,1230,0.0,0.0,0.0,1.135923790196851,1.0775695788474948
mildly,1108,1.53,6.98,0,0.0,0.0,1.0,115,1699,4.5507410011919065,115,1.0,2.5,-1.5,1.4371261791015029,1.2175145110669388
supposedly,1108,1.53,3.89,0,0.0,0.0,2.0,59,1696,2.5417025021252413,59,2.0,5.0,-3.0,1.7239245580514406,1.4177867925463143
technologically,1108,1.53,26.34,0,0.0,0.0,0.0,850,1690,17.26853177647329,850,0.0,0.0,0.0,1.1698918951246964,1.083791805998859
broadly,1108,1.51,11.84,0,0.0,0.0,0.0,286,1674,7.835321313052839,286,0.0,0.0,0.0,1.2655928952495126,1.123741962303684
again,1108,1.5,4.58,0,0.0,0.0,1.0,72,1665,3.0483644845646607,72,1.0,2.5,-1.5,1.627025512873191,1.3478112408024585
back,1108,1.49,14.9,0,0.0,0.0,0.0,363,1653,9.987779646149965,363,0.0,0.0,0.0,1.2319010984279595,1.1112814894609992
unbelievably,1108,1.47,4.73,0,0.0,0.0,1.0,87,1625,3.2218076496888264,87,1.0,2.5,-1.5,1.5708508920230433,1.3085998633170524
eerily,1108,1.42,16.97,0,0.0,0.0,0.0,418,1576,11.933855982817056,418,0.0,0.0,0.0,1.1738170637541987,1.0893971002879113
suddenly,1108,1.4,3.91,0,0.0,0.0,1.0,44,1554,2.787705227305569,44,1.0,2.5,-1.5,1.5919285326190935,1.329119424077441
fiscally,1108,1.4,22.49,0,0.0,0.0,0.0,551,1551,16.066000938560222,551,0.0,0.0,0.0,1.1193813357922868,1.0613236875525227
where,1108,1.39,16.68,0,0.0,0.0,0.0,393,1544,11.97004347250588,393,0.0,0.0,0.0,1.1889643944386268,1.1010996483158437
internationally,1108,1.39,13.47,0,0.0,0.0,0.0,234,1539,9.694760655935148,234,0.0,0.0,0.0,1.1704350987985241,1.0758943141060249
psychologically,1108,1.38,19.14,0,0.0,0.0,0.0,625,1532,13.84112583741809,625,0.0,0.0,0.0,1.2767322272451949,1.1420478908363885
chronically,1108,1.36,17.97,0,0.0,0.0,0.0,558,1508,13.204828163838725,558,0.0,0.0,0.0,1.180328326894552,1.0847556061094363
acutely,1108,1.32,29.1,0,0.0,0.0,0.0,960,1465,22.0083298988169,960,0.0,0.0,0.0,1.1292896296943231,1.067645467102734
distinctly,1108,1.32,15.07,0,0.0,0.0,0.0,462,1459,11.441488810422918,462,0.0,0.0,0.0,1.3241210423831105,1.1783823450232211
medically,1108,1.31,17.94,0,0.0,0.0,0.0,579,1449,13.718195117010637,579,0.0,0.0,0.0,1.207213970658611,1.0973883029955143
closely,1108,1.31,36.74,0,0.0,0.0,0.0,1220,1448,28.11428164690376,1220,0.0,0.0,0.0,1.0615816844910129,1.0313274354719026
dead,1108,1.31,17.9,0,0.0,0.0,0.0,406,1447,13.704328822736402,406,0.0,0.0,0.0,1.1109102615333937,1.0479619775180526
enough,1108,1.3,5.78,0,0.0,0.0,1.0,143,1441,4.4408054647704756,143,1.0,2.5,-1.5,1.50551336374902,1.2816719741291045
partially,1108,1.29,10.76,0,0.0,0.0,0.0,286,1425,8.369064292703671,286,0.0,0.0,0.0,1.249942439079081,1.124674748792528
strongly,1108,1.29,8.39,0,0.0,0.0,0.0,173,1424,6.53076327050561,173,0.0,0.0,0.0,1.2481460164587248,1.113600109540483
somehow,1108,1.28,5.54,0,0.0,0.0,1.0,101,1413,4.340686124536039,101,1.0,2.5,-1.5,1.4898491568232701,1.279412212880787
altogether,1108,1.25,13.45,0,0.0,0.0,1.0,434,1382,10.782796739347871,434,1.0,2.5,-1.5,1.366259269996068,1.2060867916701605
strategically,1108,1.25,25.94,0,0.0,0.0,0.0,853,1380,20.824407311915675,853,0.0,0.0,0.0,1.1451399072391293,1.0762200941469515
pleasantly,1108,1.24,30.37,0,0.0,0.0,0.0,1009,1378,24.41831038371332,1009,0.0,0.0,0.0,1.1443584261478852,1.083560048619067
second,1108,1.23,22.08,0,0.0,0.0,0.0,708,1365,17.92669268525499,708,0.0,0.0,0.0,1.117828053994733,1.0577967632855174
artificially,1108,1.22,21.96,0,0.0,0.0,0.0,579,1356,17.94766651030127,579,0.0,0.0,0.0,1.0820158547583396,1.0393179966631765
excessively,1108,1.22,7.48,0,0.0,0.0,1.0,211,1349,6.1434678176313975,211,1.0,2.5,-1.5,1.3804562752541887,1.2033593896981094
rarely,1108,1.21,5.61,0,0.0,0.0,1.0,99,1339,4.64159612245177,99,1.0,2.5,-1.5,1.4145590799727175,1.2245570209412622
kinda,1108,1.21,5.51,0,0.0,0.0,0.0,87,1338,4.55887576964708,87,0.0,0.0,0.0,1.372828747739341,1.1906931551037592
keenly,1108,1.19,28.55,0,0.0,0.0,0.0,921,1316,24.03821044596616,921,0.0,0.0,0.0,1.0706057393481625,1.0362824913049495
modestly,1108,1.18,19.4,0,0.0,0.0,0.0,566,1303,16.49369358570871,566,0.0,0.0,0.0,1.1394258760678895,1.0720726380442533
occasionally,1108,1.16,3.03,0,0.0,0.0,1.0,46,1288,2.6064889109177862,46,1.0,2.5,-1.5,1.5432054350440216,1.3103359587551668
instantly,1108,1.16,15.92,0,0.0,0.0,0.0,515,1284,13.739358645748759,515,0.0,0.0,0.0,1.240244715733059,1.130376830205205
brutally,1108,1.16,13.61,0,0.0,0.0,0.0,429,1284,11.741708393562575,429,0.0,0.0,0.0,1.2236563300931707,1.1133374223213284
further,1108,1.13,4.82,0,0.0,0.0,1.0,126,1254,4.259026346071903,126,1.0,2.5,-1.5,1.4461670700265645,1.2494074549286514
strangely,1108,1.13,5.17,0,0.0,0.0,1.0,91,1251,4.58193726296875,91,1.0,2.5,-1.5,1.4220564617042257,1.2429529999394286
vitally,1108,1.12,33.85,0,0.0,0.0,0.0,1126,1237,30.316889599580435,1126,0.0,0.0,0.0,1.039251741082673,1.0191763593263703
remotely,1108,1.11,5.68,0,0.0,0.0,1.0,107,1228,5.124127884820479,107,1.0,2.5,-1.5,1.3718432528927498,1.2041793792360589
noticeably,1108,1.1,10.17,0,0.0,0.0,0.0,317,1217,9.25898686880768,317,0.0,0.0,0.0,1.2728160482938233,1.1382332570958462
narrowly,1108,1.07,20.16,0,0.0,0.0,0.0,597,1190,18.773009419693487,597,0.0,0.0,0.0,1.0661959146706048,1.0324424615644339
officially,1108,1.06,8.32,0,0.0,0.0,0.0,139,1175,7.841371407324384,139,0.0,0.0,0.0,1.2168735354166709,1.1096058320014577
bitterly,1108,1.06,15.66,0,0.0,0.0,0.0,398,1172,14.802514712925346,398,0.0,0.0,0.0,1.1018591863325924,1.0467389442447081
notably,1108,1.05,11.54,0,0.0,0.0,1.0,376,1167,10.954301537809428,376,1.0,2.5,-1.5,1.3345048835890216,1.197077130369898
near,1108,1.05,11.2,0,0.0,0.0,0.0,285,1167,10.63015352192489,285,0.0,0.0,0.0,1.1865005203049466,1.0920555528249312
infinitely,1108,1.04,5.66,0,0.0,0.0,0.0,105,1153,5.436164983655848,105,0.0,0.0,0.0,1.3044463657087446,1.1591509031174323
deceptively,1108,1.03,14.08,0,0.0,0.0,0.0,463,1140,13.689457593280022,463,0.0,0.0,0.0,1.2422433457382438,1.1289028811595914
abundantly,1108,1.02,28.28,0,0.0,0.0,0.0,940,1132,27.68287719328626,940,0.0,0.0,0.0,1.0606967175590598,1.0305238055449066
oddly,1108,1.01,5.41,0,0.0,0.0,1.0,150,1122,5.341344170579434,150,1.0,2.5,-1.5,1.3982668384898078,1.2334803383728263
famously,1108,1.01,2.59,0,0.0,0.0,1.0,32,1118,2.5682233397768965,32,1.0,2.5,-1.5,1.4818412879336977,1.2793087322083265
markedly,1108,1.01,16.81,0,0.0,0.0,0.0,547,1114,16.721765554644715,547,0.0,0.0,0.0,1.148898997680514,1.0750179302627145
gravely,1108,1.0,20.41,0,0.0,0.0,0.0,600,1113,20.319766830060136,600,0.0,0.0,0.0,1.075908184317973,1.036804013164783
doubly,1108,1.0,4.37,0,0.0,0.0,0.0,67,1104,4.386011464026847,67,0.0,0.0,0.0,1.3328415094499755,1.1751019517930708
minimally,1108,0.99,23.74,0,0.0,0.0,0.0,788,1096,23.997626443089743,788,0.0,0.0,0.0,1.1100334998364048,1.0603212828604376
impossibly,1108,0.99,5.33,0,0.0,0.0,0.0,138,1094,5.396077004392631,138,0.0,0.0,0.0,1.309510278381713,1.160833552069688
thus,1108,0.98,4.25,0,0.0,0.0,1.0,91,1088,4.327740930585567,91,1.0,2.5,-1.5,1.3791722920802987,1.2170058870113756
vaguely,1108,0.98,7.47,0,0.0,0.0,0.0,188,1085,7.629148339177972,188,0.0,0.0,0.0,1.3029532066345564,1.1706114355218165
woefully,1108,0.96,14.51,0,0.0,0.0,0.0,423,1061,15.150001942201904,423,0.0,0.0,0.0,1.126873320768856,1.0638556631173703
solely,1108,0.95,21.71,0,0.0,0.0,0.0,718,1056,22.775642631731863,718,0.0,0.0,0.0,1.105541283354626,1.0559266932789244
abnormally,1108,0.95,13.11,0,0.0,0.0,0.0,388,1055,13.77222629227727,388,0.0,0.0,0.0,1.1214048901077136,1.0583589043754873
frequently,1108,0.95,2.61,0,0.0,0.0,1.0,39,1051,2.753205678166153,39,1.0,2.5,-1.5,1.4656019884585236,1.2780856110543932
lot,1108,0.94,20.47,0,0.0,0.0,0.0,655,1045,21.702422015390628,655,0.0,0.0,0.0,1.0560067320234912,1.0227254324827917
maybe,1108,0.94,6.15,0,0.0,0.0,1.0,181,1044,6.53003471669888,181,1.0,2.5,-1.5,1.3392998514131327,1.1932335641004994
stunningly,1108,0.93,7.62,0,0.0,0.0,0.0,240,1034,8.16024077736097,240,0.0,0.0,0.0,1.302313114728423,1.166324166398558
over,1108,0.93,8.05,0,0.0,0.0,0.0,174,1033,8.63106514099143,174,0.0,0.0,0.0,1.1925918019553305,1.0958022734173074
unseasonably,1108,0.93,15.07,0,0.0,0.0,0.0,437,1031,16.191715195158647,437,0.0,0.0,0.0,1.0607005241912477,1.023577562282452
horribly,1108,0.92,13.04,0,0.0,0.0,0.0,431,1021,14.152578657793105,431,0.0,0.0,0.0,1.2535359638153964,1.1438886913690207
insanely,1108,0.92,3.75,0,0.0,0.0,0.0,57,1019,4.073683118812528,57,0.0,0.0,0.0,1.3129945997049974,1.1647178413770025
crystal,1108,0.92,29.98,0,0.0,0.0,0.0,998,1017,32.66749149968322,998,0.0,0.0,0.0,1.011875502763382,1.004016366610033
grossly,1108,0.9,10.91,0,0.0,0.0,0.0,282,1000,12.093203983974359,282,0.0,0.0,0.0,1.1287832645610445,1.0641961601789076
constantly,1108,0.9,4.67,0,0.0,0.0,0.0,94,992,5.214079370579623,94,0.0,0.0,0.0,1.2801722557220019,1.1477037459278479
supremely,1108,0.89,6.99,0,0.0,0.0,0.0,203,989,7.831936744696364,203,0.0,0.0,0.0,1.306829939321348,1.1749335733119644
whenever,1108,0.87,25.0,0,0.0,0.0,0.0,826,961,28.822943686822864,826,0.0,0.0,0.0,1.019996517525667,1.0068310590890057
but,1108,0.85,13.4,0,0.0,0.0,0.0,393,937,15.850074741121619,393,0.0,0.0,0.0,1.1058472906657475,1.0536106314647389
darn,1108,0.84,9.06,0,0.0,0.0,0.0,289,934,10.746307171640664,289,0.0,0.0,0.0,1.2300982525343107,1.1266901607401367
prohibitively,1108,0.84,22.59,0,0.0,0.0,0.0,742,933,26.828902270540812,742,0.0,0.0,0.0,1.03227145447247,1.014416352545443
deliberately,1108,0.84,5.68,0,0.0,0.0,0.0,127,933,6.739984530191717,127,0.0,0.0,0.0,1.259241061770306,1.1460782809061418
disproportionately,1108,0.84,9.94,0,0.0,0.0,0.0,231,932,11.814729150106821,231,0.0,0.0,0.0,1.1490269509182662,1.0731650396669006
intellectually,1108,0.83,4.79,0,0.0,0.0,0.0,84,925,5.740540412536097,84,0.0,0.0,0.0,1.2449641615634484,1.1294078287800673
down,1108,0.83,15.92,0,0.0,0.0,0.0,524,919,19.198786569047087,524,0.0,0.0,0.0,1.1171817691949015,1.0611443149140343
freely,1108,0.83,24.05,0,0.0,0.0,0.0,795,918,29.03364908844784,795,0.0,0.0,0.0,1.0234938574831076,1.0101614006988484
criminally,1108,0.83,13.72,0,0.0,0.0,0.0,387,915,16.616953779256697,387,0.0,0.0,0.0,1.0785118083775624,1.038761570414536
plenty,1108,0.82,10.72,0,0.0,0.0,0.0,348,914,13.00125208907968,348,0.0,0.0,0.0,1.2077183212605638,1.1148385973989952
bone,1108,0.82,24.19,0,0.0,0.0,0.0,801,913,29.358869998113352,801,0.0,0.0,0.0,1.02134049882858,1.00805380818562
conspicuously,1108,0.82,18.18,0,0.0,0.0,0.0,600,911,22.11463591840794,600,0.0,0.0,0.0,1.1223324811888784,1.0731100095570978
forever,1108,0.82,9.56,0,0.0,0.0,0.0,283,907,11.675807765500945,283,0.0,0.0,0.0,1.2149723104363856,1.1253218961112614
patently,1108,0.82,9.16,0,0.0,0.0,0.0,203,906,11.205893750612885,203,0.0,0.0,0.0,1.1098552245016173,1.0533047257865866
undeniably,1108,0.82,2.67,0,0.0,0.0,1.0,46,904,3.2718478133595394,46,1.0,2.5,-1.5,1.3759687691116236,1.2244047436737462
understandably,1108,0.81,4.27,0,0.0,0.0,0.0,65,900,5.256991956279353,65,0.0,0.0,0.0,1.2408654850296983,1.123558615274611
exclusively,1108,0.81,7.33,0,0.0,0.0,0.0,185,900,9.020634688010135,185,0.0,0.0,0.0,1.1636906534100355,1.0800397130229986
astonishingly,1108,0.81,3.34,0,0.0,0.0,0.0,58,899,4.111870238950249,58,0.0,0.0,0.0,1.317026183106864,1.1761308762016396
universally,1108,0.81,4.77,0,0.0,0.0,0.0,82,895,5.908791878081868,82,0.0,0.0,0.0,1.225926911750962,1.1201604825155507
there,1108,0.81,5.4,0,0.0,0.0,0.0,114,895,6.688445499172372,114,0.0,0.0,0.0,1.2271507849470227,1.1224509460513035
locally,1108,0.81,11.22,0,0.0,0.0,0.0,343,892,13.940922066510577,343,0.0,0.0,0.0,1.1176341615929752,1.0570287003264651
shockingly,1108,0.8,3.81,0,0.0,0.0,0.0,75,885,4.776084953469562,75,0.0,0.0,0.0,1.3021458010634337,1.17019142574332
right,1108,0.8,12.57,0,0.0,0.0,0.0,410,881,15.80966991152842,410,0.0,0.0,0.0,1.1721158664397318,1.1000806031987473
greatly,1108,0.77,6.02,0,0.0,0.0,0.0,174,857,7.778688769606457,174,0.0,0.0,0.0,1.2159220192983318,1.1149273665953983
nationally,1108,0.77,9.89,0,0.0,0.0,0.0,292,850,12.890234693944105,292,0.0,0.0,0.0,1.1064801353732712,1.0487506683119796
scantily,1108,0.76,25.24,0,0.0,0.0,0.0,840,844,33.12882853517749,840,0.0,0.0,0.0,1.0086174056098969,1.0027138531334134
progressively,1108,0.76,5.25,0,0.0,0.0,0.0,131,842,6.907017255015039,131,0.0,0.0,0.0,1.204665567507451,1.1058642333358122
kind,1108,0.76,22.95,0,0.0,0.0,0.0,764,839,30.311395415198707,764,0.0,0.0,0.0,1.0490739480684783,1.0301055085828454
mighty,1108,0.76,3.54,0,0.0,0.0,0.0,60,838,4.686932604393968,60,0.0,0.0,0.0,1.2692191628015823,1.1449798887072746
firmly,1108,0.76,12.19,0,0.0,0.0,0.0,355,837,16.137255318819435,355,0.0,0.0,0.0,1.0836214116880263,1.0408939250702782
out,1108,0.75,6.45,0,0.0,0.0,0.0,135,836,8.544968360184088,135,0.0,0.0,0.0,1.1680342462530333,1.0868239980111278
beautifully,1108,0.74,3.24,0,0.0,0.0,0.0,61,823,4.363277945696238,61,0.0,0.0,0.0,1.3089113529359409,1.178658727686919
aesthetically,1108,0.73,16.62,0,0.0,0.0,0.0,548,813,22.653962160099706,548,0.0,0.0,0.0,1.090133402669736,1.0502683014198089
hiv,1108,0.73,23.39,0,0.0,0.0,0.0,778,808,32.070481814248566,778,0.0,0.0,0.0,1.010090204483686,1.0023801101473713
genetically,1108,0.73,6.3,0,0.0,0.0,0.0,165,804,8.685819716123378,165,0.0,0.0,0.0,1.1399543473313316,1.064785912543784
though,1108,0.73,2.24,0,0.0,0.0,1.0,48,804,3.0825461726183048,48,1.0,2.5,-1.5,1.3618661677582726,1.2184668057412138
quietly,1108,0.72,5.24,0,0.0,0.0,0.0,159,798,7.282013518897731,159,0.0,0.0,0.0,1.2552510785992728,1.146027088577223
sparsely,1108,0.71,23.37,0,0.0,0.0,0.0,778,792,32.698454530702186,778,0.0,0.0,0.0,1.0133446592267685,1.0055955611435008
home,1108,0.71,8.01,0,0.0,0.0,0.0,211,792,11.202488553578801,211,0.0,0.0,0.0,1.1244842535199502,1.0632013197142551
globally,1108,0.71,10.32,0,0.0,0.0,0.0,334,783,14.601884446277303,334,0.0,0.0,0.0,1.1383004046198062,1.0724868313421598
stubbornly,1108,0.7,14.86,0,0.0,0.0,0.0,492,780,21.107508132507533,492,0.0,0.0,0.0,1.1123430786229647,1.0629706871558329
clinically,1108,0.7,6.82,0,0.0,0.0,0.0,123,779,9.696572920520534,123,0.0,0.0,0.0,1.1273582514023466,1.065467138418629
overtly,1108,0.7,7.17,0,0.0,0.0,0.0,217,778,10.212521174640356,217,0.0,0.0,0.0,1.1876351349279155,1.1050405180789047
unnecessarily,1108,0.7,3.57,0,0.0,0.0,0.0,53,775,5.101110552266084,53,0.0,0.0,0.0,1.2181933016863709,1.1137342137124868
