adj_lemma,count,mean,std,min,25%,50%,75%,max,total,var_coeff,range,IQ_range,upper_fence,lower_fence,plus1_geo_mean,plus1_har_mean
cautious,332,21.7,193.05,0,0.0,0.0,2.0,3305,7206,8.894305946366714,3305,2.0,5.0,-3.0,2.287948370946383,1.434292192412779
minor,332,21.5,166.79,0,0.0,0.0,1.0,2287,7139,7.7564983561380245,2287,1.0,2.5,-1.5,1.8383521233332085,1.2873842316861195
present,332,21.5,132.59,0,0.0,0.5,5.0,2081,7139,6.166107187278373,2081,5.0,12.5,-7.5,2.8982569147280013,1.6381981848387157
impressed,332,21.3,121.24,0,0.0,0.0,3.0,1735,7072,5.691774820901989,1735,3.0,7.5,-4.5,2.6228000046328215,1.5126036291886027
rich,332,21.03,104.19,0,0.0,1.0,7.0,1523,6981,4.955106480284526,1523,7.0,17.5,-10.5,3.592653720127476,1.8663576898221546
first,332,21.02,345.42,0,0.0,0.0,1.0,6294,6978,16.434469130163446,6294,1.0,2.5,-1.5,1.6062247329189907,1.2827216396768844
least,332,21.01,316.82,0,0.0,0.0,0.0,5640,6974,15.082250232786294,5640,0.0,0.0,0.0,1.16324825437341,1.0698990633087901
smaller,332,20.98,212.61,0,0.0,0.0,1.0,3697,6965,10.134316550127426,3697,1.0,2.5,-1.5,1.793992199369053,1.2765158174320912
basic,332,20.97,212.89,0,0.0,0.0,1.0,3607,6961,10.153606455123816,3607,1.0,2.5,-1.5,1.6173866260576957,1.2294925526549094
smart,332,20.63,122.22,0,0.0,1.0,4.0,1873,6850,5.923719611017632,1873,4.0,10.0,-6.0,2.8433164019266317,1.6758358999753442
affordable,332,20.57,207.28,0,0.0,0.0,2.0,3610,6828,10.078603000645119,3610,2.0,5.0,-3.0,2.1027090502818853,1.4138678019131725
grateful,332,20.22,131.27,0,0.0,0.0,3.0,1857,6714,6.491323467744819,1857,3.0,7.5,-4.5,2.3592823958036013,1.47014096043811
modest,332,20.2,168.05,0,0.0,0.0,2.0,2767,6708,8.31722136318734,2767,2.0,5.0,-3.0,2.223067579200284,1.453476971753056
flexible,332,20.08,233.58,0,0.0,0.0,1.0,4202,6666,11.63369307708918,4202,1.0,2.5,-1.5,1.9471977684717767,1.34688707358227
volatile,332,19.79,95.1,0,0.0,0.0,1.0,1066,6570,4.805665255701859,1066,1.0,2.5,-1.5,2.179992601247546,1.370763051682895
independent,332,19.54,89.34,0,0.0,1.0,4.0,1127,6486,4.573173783337297,1127,4.0,10.0,-6.0,2.982845028344979,1.6543858759835235
sweet,332,19.4,87.41,0,0.0,1.0,5.0,933,6440,4.506027873119784,933,5.0,12.5,-7.5,3.191095061876472,1.7835171730020296
emotional,332,19.26,122.15,0,0.0,0.0,3.0,1881,6394,6.342224115004079,1881,3.0,7.5,-4.5,2.5159337813648337,1.5281106940914877
normal,332,19.19,83.06,0,0.0,0.0,3.0,972,6370,4.329135485166824,972,3.0,7.5,-4.5,2.744509048437423,1.591175332230393
solid,332,19.12,115.6,0,0.0,0.0,3.0,1562,6348,6.046104403669711,1562,3.0,7.5,-4.5,2.5879175438716997,1.5617085239028545
traditional,332,18.83,235.63,0,0.0,0.0,1.25,4239,6252,12.512643532731051,4239,1.25,3.125,-1.875,1.890949133719139,1.3669421911304138
black,332,18.65,93.22,0,0.0,1.0,4.0,1201,6192,4.998492295831127,1201,4.0,10.0,-6.0,2.8363424241742514,1.6207023989957923
satisfied,332,18.53,98.46,0,0.0,0.0,4.0,1154,6153,5.312536259268384,1154,4.0,10.0,-6.0,2.830665154844298,1.6098396017633119
moderate,332,18.52,214.13,0,0.0,0.0,1.0,3839,6149,11.56167575406058,3839,1.0,2.5,-1.5,1.911672414908993,1.3591777283615083
generous,332,18.44,114.7,0,0.0,0.0,3.0,1508,6122,6.220216255156032,1508,3.0,7.5,-4.5,2.3103271449093588,1.4697351820148845
sorry,332,18.44,131.05,0,0.0,0.0,1.0,1846,6122,7.1071482907596435,1846,1.0,2.5,-1.5,1.968786374563884,1.343041003207294
warm,332,18.38,83.28,0,0.0,1.0,6.25,1150,6102,4.530941636382506,1150,6.25,15.625,-9.375,3.4121102130715255,1.8646378275597837
appealing,332,18.37,118.41,0,0.0,1.0,4.0,1875,6098,6.4469179648014165,1875,4.0,10.0,-6.0,2.7774862235305986,1.6965270278366062
dead,332,18.37,74.16,0,0.0,0.0,4.0,871,6098,4.037411742834567,871,4.0,10.0,-6.0,2.9867747179690656,1.6171297388173127
memorable,332,18.24,201.9,0,0.0,0.0,2.0,3567,6057,11.066424841504165,3567,2.0,5.0,-3.0,1.8943443797384871,1.3627369332071084
liberal,332,18.07,149.14,0,0.0,0.0,2.0,2435,5998,8.254896918763663,2435,2.0,5.0,-3.0,2.2435437736533306,1.4816014699091502
realistic,332,18.0,166.93,0,0.0,0.0,3.0,2933,5976,9.274089052893208,2933,3.0,7.5,-4.5,2.442290259932825,1.5723322025841917
compelling,332,17.98,117.85,0,0.0,0.0,3.0,1568,5969,6.554662768116176,1568,3.0,7.5,-4.5,2.5013670839786872,1.5413701970982325
risky,332,17.88,104.28,0,0.0,0.0,3.0,1445,5936,5.832420408786023,1445,3.0,7.5,-4.5,2.430612335045444,1.4999966177923543
disappointing,332,17.88,98.29,0,0.0,1.0,4.0,1580,5935,5.49828494071822,1580,4.0,10.0,-6.0,2.8891783495685046,1.6303120871590808
stronger,332,17.83,151.16,0,0.0,0.0,2.0,2177,5921,8.475734342857832,2177,2.0,5.0,-3.0,2.1240066920076703,1.398259114240666
modern,332,17.65,155.07,0,0.0,0.0,2.0,2347,5859,8.786909722620297,2347,2.0,5.0,-3.0,2.2093652471118714,1.4928674451876265
fair,332,17.64,91.22,0,0.0,0.0,3.0,1037,5856,5.171744318536908,1037,3.0,7.5,-4.5,2.6703775120957784,1.5935583906335191
prestigious,332,17.59,266.91,0,0.0,0.0,0.0,4840,5840,15.17371646993907,4840,0.0,0.0,0.0,1.3134549000567166,1.1262635976470508
experienced,332,17.52,162.49,0,0.0,0.0,0.0,2273,5816,9.275800564643333,2273,0.0,0.0,0.0,1.551975920232684,1.2104207721631157
crucial,332,17.41,109.47,0,0.0,0.0,2.0,1651,5779,6.288700229005925,1651,2.0,5.0,-3.0,2.1000238552035455,1.3772228222737242
fortunate,332,17.39,129.63,0,0.0,0.0,1.0,1756,5773,7.455189182812984,1756,1.0,2.5,-1.5,1.819431467817562,1.286043942347522
thin,332,17.31,105.3,0,0.0,1.0,4.0,1385,5748,6.082100309943435,1385,4.0,10.0,-6.0,2.6750591930650645,1.6239406559395935
easier,332,17.29,174.02,0,0.0,0.0,1.0,3075,5739,10.066895545188176,3075,1.0,2.5,-1.5,1.8534809233404166,1.2912555614744192
negative,332,17.26,69.66,0,0.0,2.0,8.0,903,5730,4.035901657982816,903,8.0,20.0,-12.0,4.05937112930932,2.095333822881527
lucrative,332,17.24,136.04,0,0.0,0.0,1.0,1682,5725,7.888886812804539,1682,1.0,2.5,-1.5,1.8522359059087736,1.320142114988321
comprehensive,332,17.22,179.56,0,0.0,0.0,1.0,2701,5718,10.425767672573022,2701,1.0,2.5,-1.5,1.6928373958594927,1.2836507449380508
light,332,17.19,89.54,0,0.0,1.0,5.0,1312,5708,5.208185727224001,1312,5.0,12.5,-7.5,2.9103914557417956,1.6807864568609905
eager,332,17.18,82.0,0,0.0,0.0,2.0,1072,5705,4.7718362773840415,1072,2.0,5.0,-3.0,2.40077483270897,1.4549757039493527
peaceful,332,17.08,84.55,0,0.0,0.0,3.0,790,5670,4.950446329777402,790,3.0,7.5,-4.5,2.4284472488294626,1.4786076598695843
sick,332,16.94,87.48,0,0.0,1.0,5.0,1067,5625,5.1635488824043865,1067,5.0,12.5,-7.5,2.8313163575695177,1.6406503932718715
promising,332,16.64,156.87,0,0.0,0.0,1.0,2606,5523,9.429660383552193,2606,1.0,2.5,-1.5,1.853827142860744,1.3208881162335975
favorable,332,16.56,130.14,0,0.0,0.0,2.0,2171,5498,7.858594554863136,2171,2.0,5.0,-3.0,2.3090892443715028,1.5218456302885455
white,332,16.51,84.45,0,0.0,1.0,3.0,985,5482,5.114155138925437,985,3.0,7.5,-4.5,2.786617239399176,1.670508389905504
frustrating,332,16.51,90.58,0,0.0,0.0,3.0,1311,5480,5.487694683024678,1311,3.0,7.5,-4.5,2.498855237678901,1.5236639764898794
acceptable,332,16.46,84.3,0,0.0,0.0,4.0,988,5465,5.121096559724826,988,4.0,10.0,-6.0,2.578336911480919,1.5196706657862002
supportive,332,16.44,96.85,0,0.0,1.0,4.0,1540,5459,5.890014052479517,1540,4.0,10.0,-6.0,2.8409341611754106,1.6424705484293107
frequent,332,16.26,162.66,0,0.0,0.0,0.0,2657,5398,10.004149697989542,2657,0.0,0.0,0.0,1.4870400277804976,1.1775774277660904
beneficial,332,16.25,90.24,0,0.0,1.0,3.0,1190,5396,5.552187707552566,1190,3.0,7.5,-4.5,2.620145282452631,1.619831802219513
dark,332,16.22,77.7,0,0.0,1.0,5.0,1052,5385,4.7907102267764605,1052,5.0,12.5,-7.5,3.279902595690567,1.856004364984609
empty,332,16.08,67.74,0,0.0,1.0,6.0,856,5339,4.212334658913195,856,6.0,15.0,-9.0,3.0312133801755103,1.6952153685768279
qualified,332,16.07,87.38,0,0.0,0.0,3.0,1179,5336,5.436596034874992,1179,3.0,7.5,-4.5,2.3939276573470734,1.5024919270203054
flat,332,15.89,59.71,0,0.0,1.0,5.0,622,5275,3.757888516369366,622,5.0,12.5,-7.5,2.9357285866933625,1.6554729810485223
remarkable,332,15.88,109.96,0,0.0,0.0,1.0,1586,5271,6.925737520707801,1586,1.0,2.5,-1.5,1.935190123031415,1.331814186770372
wonderful,332,15.66,81.26,0,0.0,0.0,2.0,956,5199,5.189266290048445,956,2.0,5.0,-3.0,2.232794995476358,1.446124161119796
creative,332,15.48,112.47,0,0.0,0.0,2.0,1591,5138,7.267513807905888,1591,2.0,5.0,-3.0,2.2752643241251267,1.507026966712754
extreme,332,15.46,121.46,0,0.0,0.0,1.0,1538,5132,7.857813544880053,1538,1.0,2.5,-1.5,1.819290009246747,1.339200498603543
extensive,332,15.32,135.17,0,0.0,0.0,0.0,1741,5086,8.823674176508902,1741,0.0,0.0,0.0,1.5509168965295062,1.2063980682901645
strange,332,15.27,103.33,0,0.0,0.0,3.0,1718,5069,6.767990103629876,1718,3.0,7.5,-4.5,2.363883325207854,1.4830812767965864
honest,332,15.22,71.1,0,0.0,0.0,3.0,789,5052,4.672384948913675,789,3.0,7.5,-4.5,2.4883944894975847,1.5521790733005714
evident,332,15.19,72.56,0,0.0,0.0,2.0,1022,5042,4.777785329127773,1022,2.0,5.0,-3.0,2.3317874208839187,1.4666905473799248
convenient,332,15.06,128.79,0,0.0,0.0,1.0,2149,5001,8.54979779746371,2149,1.0,2.5,-1.5,1.8884334589727043,1.3250612860584257
correct,332,15.03,125.08,0,0.0,0.0,3.0,2222,4991,8.32034275903586,2222,3.0,7.5,-4.5,2.517643047807484,1.5524132560238797
harsh,332,14.98,80.23,0,0.0,0.0,2.0,1239,4975,5.353902257676746,1239,2.0,5.0,-3.0,2.3610018244307973,1.476954727399231
robust,332,14.85,114.75,0,0.0,0.0,2.0,1969,4929,7.729036924150718,1969,2.0,5.0,-3.0,2.197467087194685,1.4257925883439753
related,332,14.72,94.55,0,0.0,0.0,3.0,1220,4888,6.421654198397772,1220,3.0,7.5,-4.5,2.5654958605269482,1.5915787688131107
satisfying,332,14.72,82.65,0,0.0,0.0,4.0,966,4887,5.614933343146885,966,4.0,10.0,-6.0,2.6148724379107517,1.588226540929543
unpopular,332,14.66,71.7,0,0.0,0.0,2.0,791,4867,4.890899516190276,791,2.0,5.0,-3.0,2.3450514402490663,1.5045571647770493
essential,332,14.65,76.22,0,0.0,0.0,2.0,904,4864,5.2022821585942625,904,2.0,5.0,-3.0,2.2809978033782845,1.4571228231096653
clean,332,14.63,70.39,0,0.0,1.0,5.0,1047,4858,4.810602938139155,1047,5.0,12.5,-7.5,3.0230712720421478,1.722304995404472
welcome,332,14.61,74.01,0,0.0,0.0,2.25,891,4851,5.064898403256235,891,2.25,5.625,-3.375,2.2463128005961193,1.4394595682853808
soft,332,14.47,88.86,0,0.0,0.0,4.0,1282,4805,6.139871630248994,1282,4.0,10.0,-6.0,2.551940737133884,1.5886789991205572
focused,332,14.42,107.5,0,0.0,0.0,2.0,1727,4788,7.454188413061226,1727,2.0,5.0,-3.0,2.0267363222843175,1.3781948484755842
democratic,332,14.35,101.88,0,0.0,0.0,2.25,1672,4764,7.09976113172218,1672,2.25,5.625,-3.375,2.2826307488181867,1.4998881744773294
bright,332,14.29,90.3,0,0.0,0.5,3.0,1327,4744,6.319327910277316,1327,3.0,7.5,-4.5,2.5315631667419525,1.5930458055813561
dry,332,14.28,48.26,0,0.0,1.0,7.0,484,4742,3.3784671013175256,484,7.0,17.5,-10.5,3.1502088733445124,1.7147779013014688
apparent,332,14.17,75.55,0,0.0,0.0,2.0,1111,4706,5.329726339349502,1111,2.0,5.0,-3.0,2.2209250558391656,1.4429531326251135
spectacular,332,14.09,108.56,0,0.0,0.0,1.0,1824,4678,7.704468355997204,1824,1.0,2.5,-1.5,1.9975986387869824,1.3691277538264361
enjoyable,332,14.0,97.05,0,0.0,0.0,3.0,1514,4647,6.933617332736614,1514,3.0,7.5,-4.5,2.2710455695423035,1.4807611400738154
broad,332,13.97,77.51,0,0.0,0.0,2.0,867,4639,5.547525192307343,867,2.0,5.0,-3.0,2.1887929874743066,1.4178053076167971
committed,332,13.94,60.33,0,0.0,0.0,3.0,666,4629,4.326629098831476,666,3.0,7.5,-4.5,2.3727933646918484,1.48549328669641
damaging,332,13.89,75.73,0,0.0,0.0,1.0,792,4613,5.4502748223550315,792,1.0,2.5,-1.5,2.0668330889920026,1.3851253690131922
identical,332,13.89,119.16,0,0.0,0.0,1.0,1528,4611,8.580072597414063,1528,1.0,2.5,-1.5,1.7366467065721582,1.2930895911361715
disturbing,332,13.83,76.64,0,0.0,0.0,2.0,792,4592,5.541289392884403,792,2.0,5.0,-3.0,2.2366644958729296,1.4552853009231612
scary,332,13.8,62.55,0,0.0,0.0,2.0,777,4583,4.531143519923888,777,2.0,5.0,-3.0,2.379884060440413,1.4782307151340583
troubled,332,13.77,82.11,0,0.0,0.0,2.0,1173,4573,5.961078482676905,1173,2.0,5.0,-3.0,2.2951348035427452,1.4808568444762347
professional,332,13.74,96.95,0,0.0,0.0,2.0,1338,4563,7.054271759421075,1338,2.0,5.0,-3.0,2.0384232576104657,1.386304370051067
skilled,332,13.73,118.21,0,0.0,0.0,2.0,2025,4559,8.60842413540211,2025,2.0,5.0,-3.0,2.031311188622809,1.391266546841261
deadly,332,13.73,90.41,0,0.0,0.0,1.0,1084,4558,6.585052112195036,1084,1.0,2.5,-1.5,1.8909961503154038,1.3238466041874923
enthusiastic,332,13.38,67.97,0,0.0,0.0,2.0,636,4443,5.079163456268749,636,2.0,5.0,-3.0,2.273883049220698,1.4881392301608354
potent,332,13.36,102.96,0,0.0,0.0,1.0,1438,4435,7.707560989545699,1438,1.0,2.5,-1.5,1.851690912995439,1.3208006464727804
human,332,13.33,64.98,0,0.0,1.0,4.0,879,4427,4.873379477793951,879,4.0,10.0,-6.0,2.7590215853880666,1.6718521090081955
prepared,332,13.33,62.4,0,0.0,0.0,3.0,805,4425,4.681705778217648,805,3.0,7.5,-4.5,2.4267122425480396,1.481171264799059
fragile,332,13.2,63.59,0,0.0,0.0,2.0,629,4382,4.818134161270523,629,2.0,5.0,-3.0,2.1968554973090266,1.4462313793986012
entertaining,332,13.15,67.2,0,0.0,0.0,4.0,786,4365,5.111395479648669,786,4.0,10.0,-6.0,2.688024698207217,1.6121588737696013
radical,332,13.15,109.78,0,0.0,0.0,1.0,1693,4365,8.349699858420056,1693,1.0,2.5,-1.5,1.9142236868636842,1.3640203625685727
calm,332,13.07,67.32,0,0.0,0.0,3.0,836,4339,5.151130617664307,836,3.0,7.5,-4.5,2.4818467295983777,1.5207368669136223
stupid,332,13.05,56.0,0,0.0,0.0,3.0,652,4331,4.293092123987676,652,3.0,7.5,-4.5,2.502057625575046,1.5568209462279095
widespread,332,13.02,91.58,0,0.0,0.0,1.0,1401,4322,7.035138775360479,1401,1.0,2.5,-1.5,1.7712371261243467,1.2737840005078265
suitable,332,12.96,91.55,0,0.0,0.0,1.0,1094,4304,7.06184735206066,1094,1.0,2.5,-1.5,1.9687148067022575,1.3829108068915077
sharp,332,12.93,71.67,0,0.0,0.0,3.0,990,4292,5.54393646908695,990,3.0,7.5,-4.5,2.32734780610926,1.4721823280649904
direct,332,12.93,126.83,0,0.0,0.0,1.0,2087,4292,9.810806208398255,2087,1.0,2.5,-1.5,1.7895892700444425,1.3439999995179546
own,332,12.79,223.85,0,0.0,0.0,0.0,4079,4246,17.503134659497416,4079,0.0,0.0,0.0,1.2026863704861253,1.0978041300800354
senior,332,12.77,184.52,0,0.0,0.0,0.0,3325,4240,14.448128856880492,3325,0.0,0.0,0.0,1.296697737507856,1.1255488883146973
desperate,332,12.67,71.81,0,0.0,0.0,2.0,921,4208,5.665247884265474,921,2.0,5.0,-3.0,2.189049681473829,1.4277971211909004
smooth,332,12.58,64.08,0,0.0,0.0,3.25,804,4177,5.093074323898936,804,3.25,8.125,-4.875,2.57652764883798,1.5793740958804494
intelligent,332,12.58,72.1,0,0.0,0.0,2.25,864,4177,5.730694333313842,864,2.25,5.625,-3.375,2.261905735222794,1.4759773016807827
reasonable,332,12.56,77.39,0,0.0,0.0,2.0,948,4170,6.161280019790177,948,2.0,5.0,-3.0,2.16107300848555,1.4498305909981386
crazy,332,12.55,51.1,0,0.0,0.0,2.0,420,4166,4.0725627477639,420,2.0,5.0,-3.0,2.3365841409106385,1.4792509756761563
fresh,332,12.53,71.27,0,0.0,0.0,3.0,1018,4160,5.687513672402225,1018,3.0,7.5,-4.5,2.4621406776353605,1.564302387329775
equal,332,12.48,68.24,0,0.0,0.0,3.0,743,4145,5.466015806618265,743,3.0,7.5,-4.5,2.2601858244946325,1.4507532692400011
unclear,332,12.48,140.97,0,0.0,0.0,1.0,2485,4143,11.296755764284502,2485,1.0,2.5,-1.5,1.7412092357922406,1.2926186047537562
notable,332,12.32,156.64,0,0.0,0.0,0.0,2808,4091,12.712271882199705,2808,0.0,0.0,0.0,1.3972736081755543,1.1529114095008073
subtle,332,12.28,114.73,0,0.0,0.0,1.0,2001,4078,9.340324025345458,2001,1.0,2.5,-1.5,1.9174866614239028,1.3581623396525566
awesome,332,12.23,58.95,0,0.0,0.0,2.0,677,4060,4.820604052799958,677,2.0,5.0,-3.0,2.146102159170267,1.4096663398565539
bitter,332,12.2,53.23,0,0.0,0.0,3.0,553,4050,4.363612186975713,553,3.0,7.5,-4.5,2.396177351023096,1.5159963705263249
keen,332,12.13,64.35,0,0.0,0.0,2.0,898,4028,5.303796430971189,898,2.0,5.0,-3.0,2.0193568593019404,1.3474788855257784
narrow,332,12.12,76.41,0,0.0,0.0,2.0,949,4024,6.304350945327477,949,2.0,5.0,-3.0,2.068791525921352,1.3995727676903003
skeptical,332,12.11,58.02,0,0.0,0.0,3.0,806,4022,4.788956817847217,806,3.0,7.5,-4.5,2.427174771109123,1.5211634018075444
dominant,332,12.07,75.96,0,0.0,0.0,3.0,1125,4008,6.292395961107259,1125,3.0,7.5,-4.5,2.323264235222322,1.497823910384779
political,332,12.02,51.43,0,0.0,1.0,4.0,677,3991,4.278475001686666,677,4.0,10.0,-6.0,2.8503602945756548,1.6947141897996423
vital,332,12.02,63.49,0,0.0,0.0,1.25,783,3989,5.284305537120062,783,1.25,3.125,-1.875,2.0960353693528417,1.420563680679451
reluctant,332,12.0,50.22,0,0.0,0.0,3.0,584,3983,4.185817478542601,584,3.0,7.5,-4.5,2.36420642627762,1.4611666443684919
offensive,332,11.96,52.97,0,0.0,1.0,3.0,608,3972,4.427452099428015,608,3.0,7.5,-4.5,2.677947853474689,1.6527119374069439
tense,332,11.96,56.73,0,0.0,0.0,2.0,614,3970,4.74421684369934,614,2.0,5.0,-3.0,2.1773542342278205,1.422182751649699
frustrated,332,11.96,63.96,0,0.0,0.0,2.0,723,3970,5.349119080530388,723,2.0,5.0,-3.0,2.2636172920946502,1.4594476916084946
respected,332,11.93,118.75,0,0.0,0.0,1.0,1979,3961,9.953465447899369,1979,1.0,2.5,-1.5,1.6397357241124322,1.2444212273433402
pleasant,332,11.92,80.71,0,0.0,0.0,2.0,1069,3959,6.768431724551291,1069,2.0,5.0,-3.0,2.061627892122564,1.4063217848257024
cute,332,11.92,72.0,0,0.0,0.0,2.0,1011,3958,6.039445458704822,1011,2.0,5.0,-3.0,2.084831077195225,1.4186635032572201
contentious,332,11.9,106.65,0,0.0,0.0,1.0,1863,3952,8.959288968121463,1863,1.0,2.5,-1.5,1.775007391340956,1.290285233870092
uncomfortable,332,11.89,51.76,0,0.0,1.0,4.0,799,3946,4.355082764723689,799,4.0,10.0,-6.0,2.8651268782685455,1.6809569942434917
practical,332,11.88,91.38,0,0.0,0.0,2.0,1447,3944,7.6925685702249185,1447,2.0,5.0,-3.0,2.1751216202784738,1.4896478357559686
tougher,332,11.78,117.37,0,0.0,0.0,1.0,1538,3910,9.965562566467886,1538,1.0,2.5,-1.5,1.6010449656967105,1.2378972233923915
scared,332,11.7,74.08,0,0.0,0.0,2.0,892,3885,6.330977711149762,892,2.0,5.0,-3.0,1.9631787365129212,1.35173765450223
involved,332,11.48,86.58,0,0.0,0.0,1.0,1486,3813,7.53862428910792,1486,1.0,2.5,-1.5,1.9915766308994112,1.370209245906085
guilty,332,11.48,106.09,0,0.0,0.0,2.25,1897,3812,9.240160196856879,1897,2.25,5.625,-3.375,2.2135825698105425,1.477664749245989
notorious,332,11.43,175.21,0,0.0,0.0,0.0,3189,3796,15.323884753723535,3189,0.0,0.0,0.0,1.3777672094550013,1.1598283833465353
gay,332,11.41,158.18,0,0.0,0.0,1.0,2878,3788,13.863893005481565,2878,1.0,2.5,-1.5,1.691819217252383,1.30276863988587
loyal,332,11.4,66.4,0,0.0,0.0,3.0,980,3785,5.8246486432107405,980,3.0,7.5,-4.5,2.324687974990808,1.5076247310443163
unchanged,332,11.37,69.86,0,0.0,0.0,0.0,896,3774,6.145618730922054,896,0.0,0.0,0.0,1.6015849115809628,1.2016797822724128
stringent,332,11.36,121.92,0,0.0,0.0,0.0,2094,3772,10.730890820119317,2094,0.0,0.0,0.0,1.3793440443070482,1.14026432462102
public,332,11.35,77.31,0,0.0,0.0,2.0,1174,3769,6.810020040352309,1174,2.0,5.0,-3.0,2.0023756539321544,1.412225253666187
mature,332,11.35,119.67,0,0.0,0.0,1.0,2145,3767,10.546530861905108,2145,1.0,2.5,-1.5,1.81976167823146,1.3173757601201501
unacceptable,332,11.31,75.82,0,0.0,0.0,1.0,1141,3756,6.701583504153012,1141,1.0,2.5,-1.5,1.891338655539853,1.3316458910367415
anxious,332,11.25,49.71,0,0.0,0.0,3.0,589,3735,4.418340933048172,589,3.0,7.5,-4.5,2.343586975017609,1.48345986415258
thick,332,11.18,69.06,0,0.0,0.0,2.0,802,3713,6.174935237368041,802,2.0,5.0,-3.0,2.072412277149568,1.4310117317009774
uncertain,332,11.18,66.31,0,0.0,0.0,2.0,1023,3712,5.930818569312617,1023,2.0,5.0,-3.0,2.1787472362341695,1.4568569100630633
devastating,332,11.13,66.63,0,0.0,0.0,1.0,909,3696,5.985534663873774,909,1.0,2.5,-1.5,1.9666004637959686,1.3529838694668808
loud,332,11.1,62.45,0,0.0,0.0,2.0,682,3685,5.626219851694076,682,2.0,5.0,-3.0,2.132016794518462,1.436644618139854
crowded,332,11.1,54.16,0,0.0,0.0,1.25,451,3685,4.879316847397242,451,1.25,3.125,-1.875,1.946651702715394,1.3473092774260855
rewarding,332,11.08,69.23,0,0.0,0.0,2.0,805,3680,6.245665724807326,805,2.0,5.0,-3.0,2.002607137718514,1.380845315701917
shy,332,11.08,68.49,0,0.0,0.0,2.0,1044,3677,6.184046001244874,1044,2.0,5.0,-3.0,2.1849992491076713,1.4604407229806076
prevalent,332,11.05,81.08,0,0.0,0.0,0.0,1202,3669,7.337021706262664,1202,0.0,0.0,0.0,1.6008130946836592,1.2111672691604218
urgent,332,11.03,96.08,0,0.0,0.0,1.0,1337,3661,8.713253256156786,1337,1.0,2.5,-1.5,1.595419385803427,1.2260924372962534
viable,332,11.02,63.78,0,0.0,0.0,1.0,695,3660,5.785209017920636,695,1.0,2.5,-1.5,1.868404942494304,1.3243517131952693
precise,332,11.02,103.7,0,0.0,0.0,1.0,1778,3657,9.414821799293406,1778,1.0,2.5,-1.5,1.7506669464904392,1.308350310335425
explicit,332,10.98,122.88,0,0.0,0.0,0.0,2130,3647,11.186421562625185,2130,0.0,0.0,0.0,1.4798980714712064,1.1912844757693166
weird,332,10.83,48.79,0,0.0,0.0,2.0,545,3597,4.502932796226918,545,2.0,5.0,-3.0,2.244888035470916,1.4542461194705991
inclined,332,10.81,109.65,0,0.0,0.0,1.0,1794,3590,10.140106049000439,1794,1.0,2.5,-1.5,1.6741945460901662,1.2997179074923668
brutal,332,10.8,66.85,0,0.0,0.0,2.0,1066,3587,6.1869783915315955,1066,2.0,5.0,-3.0,2.0817609840972127,1.4188154695683393
boring,332,10.8,40.44,0,0.0,0.0,3.0,326,3587,3.743090143094089,326,3.0,7.5,-4.5,2.5478315403775915,1.5820768781370267
hopeful,332,10.8,67.58,0,0.0,0.0,2.0,799,3586,6.256943704116883,799,2.0,5.0,-3.0,2.090265327355025,1.4263602187372515
conscious,332,10.8,59.23,0,0.0,0.0,2.0,559,3584,5.486859312073426,559,2.0,5.0,-3.0,2.108659269294584,1.4195086073496275
troubling,332,10.73,65.45,0,0.0,0.0,1.0,781,3562,6.100694135767958,781,1.0,2.5,-1.5,1.805241773726084,1.3040088706256263
illegal,332,10.7,36.65,0,0.0,0.0,3.0,333,3552,3.425801321910998,333,3.0,7.5,-4.5,2.4393718590280673,1.4736335384874104
susceptible,332,10.6,83.23,0,0.0,0.0,1.0,1382,3520,7.849741803849673,1382,1.0,2.5,-1.5,1.7531781819793735,1.2860919480727793
subject,332,10.6,62.59,0,0.0,0.0,2.0,820,3519,5.90540899392566,820,2.0,5.0,-3.0,2.1231635215037663,1.4143946358480273
symbolic,332,10.58,79.97,0,0.0,0.0,2.0,1337,3514,7.5551059647499805,1337,2.0,5.0,-3.0,1.9710836547734785,1.3836811681079688
hostile,332,10.39,36.46,0,0.0,1.0,5.0,348,3448,3.510760915650637,348,5.0,12.5,-7.5,2.8202855212442643,1.6981275981059978
passionate,332,10.38,52.36,0,0.0,0.0,2.0,664,3447,5.043522646200541,664,2.0,5.0,-3.0,2.1797679242724706,1.4440038509997482
upbeat,332,10.37,70.87,0,0.0,0.0,2.0,1232,3444,6.831558406501623,1232,2.0,5.0,-3.0,2.2173699468752277,1.4638847775963615
curious,332,10.36,46.84,0,0.0,0.0,2.0,522,3439,4.521866586058893,522,2.0,5.0,-3.0,2.359500525410957,1.5190246387700517
substantial,332,10.36,80.7,0,0.0,0.0,1.0,1181,3439,7.790710038767969,1181,1.0,2.5,-1.5,1.6692378154824672,1.2553243190609813
innovative,332,10.34,90.79,0,0.0,0.0,1.0,1487,3432,8.782624582749301,1487,1.0,2.5,-1.5,1.8234287373246976,1.3475342002351738
embarrassing,332,10.22,43.19,0,0.0,0.0,2.25,547,3392,4.22723717609888,547,2.25,5.625,-3.375,2.287211047419898,1.4483044784399246
convinced,332,10.11,38.93,0,0.0,0.0,2.0,374,3356,3.850950645291107,374,2.0,5.0,-3.0,2.1116886032078335,1.3608878471361647
distant,332,10.1,65.28,0,0.0,0.0,1.0,874,3353,6.4635556628426505,874,1.0,2.5,-1.5,1.812266113488459,1.3227324921007706
