adj_form_lower,very,more,most,so,not,as,too,really,much,pretty,less,n't,even,also,quite,extremely,still,highly,just,always,completely,relatively,particularly,only,far,now,all,almost,truly,incredibly,fairly,increasingly,rather,especially,slightly,absolutely,totally,often,super,entirely,somewhat,already,that,equally,no,fully,potentially,mostly,perfectly,well,nearly,deeply,largely,seemingly,actually,longer,sometimes,significantly,both,probably,politically,generally,never,usually,easily,surprisingly,currently,simply,ever,overly,definitely,certainly,once,immediately,otherwise,yet,real,any,clearly,readily,virtually,utterly,environmentally,mentally,hugely,partly,exceptionally,unusually,about,long,previously,physically,remarkably,terribly,socially,seriously,genuinely,purely,however,reasonably
soft,113.952,32.202,18.193,88.606,30.708,64.133,96.426,43.726,10.488,28.142,13.304,15.843,10.0,21.095,31.906,42.568,39.85,4.123,21.494,12.45,17.692,32.249,16.031,13.601,1.414,11.0,21.679,11.402,7.746,42.872,22.869,4.69,20.64,11.662,26.0,4.796,8.246,9.592,88.329,7.071,17.72,11.874,10.247,8.367,1.732,5.657,3.317,10.247,16.155,5.657,4.359,2.449,3.162,6.245,8.775,7.28,8.246,2.236,14.177,3.464,1.414,11.619,6.557,11.358,2.0,19.053,3.0,12.124,6.245,13.964,5.385,4.243,11.533,2.646,8.944,15.556,10.63,1.0,3.464,1.0,1.414,4.69,1.732,6.0,1.0,2.828,20.469,10.198,4.69,4.123,3.742,3.464,12.042,5.292,1.0,6.164,2.828,3.0,7.0,6.708
solid,125.71,100.727,49.427,38.73,28.827,63.765,22.023,69.065,13.601,108.986,21.471,18.303,7.616,24.839,30.48,27.695,32.062,3.742,17.804,17.55,20.809,22.405,12.884,10.863,2.646,9.747,16.852,16.401,13.454,19.698,37.683,10.149,14.799,9.381,3.317,13.856,12.884,4.359,18.52,9.165,8.544,25.632,5.385,13.601,1.0,5.916,8.062,21.166,11.402,3.873,12.767,2.0,10.344,18.0,8.832,6.245,4.123,1.414,13.711,5.568,2.828,18.493,4.583,13.711,1.414,22.181,4.0,5.916,4.243,2.236,9.0,7.874,14.56,1.0,24.31,8.062,14.56,1.0,2.646,1.0,3.873,3.464,2.449,3.464,1.0,4.359,10.198,6.0,4.899,1.414,8.888,4.583,10.954,2.646,1.414,6.708,6.245,1.0,4.899,16.553
dramatic,68.586,128.456,134.989,54.945,23.833,70.036,35.539,29.36,11.489,39.962,67.838,15.133,10.392,9.849,35.398,15.524,8.485,21.886,7.55,11.358,3.0,6.481,27.982,6.325,1.414,2.646,8.544,5.568,16.523,15.969,24.145,11.79,28.443,19.442,8.66,6.325,4.583,18.601,11.314,3.162,11.136,10.0,12.166,24.474,2.449,2.646,15.875,4.69,4.472,1.732,3.464,6.856,3.0,6.083,2.828,3.464,15.067,2.646,7.616,2.646,3.317,2.828,3.606,5.831,1.0,8.246,2.0,3.742,3.742,43.932,4.0,9.055,4.69,4.0,4.472,4.359,5.099,1.0,3.0,1.732,1.414,3.317,1.0,1.732,7.681,2.0,5.477,7.937,1.732,2.0,1.0,2.449,4.243,8.832,1.414,6.708,6.164,7.0,5.657,3.162
compelling,74.806,118.71,130.625,78.422,25.904,51.41,21.19,37.363,8.426,40.175,41.461,17.263,10.392,16.432,30.43,26.211,14.457,19.494,7.28,18.028,12.689,4.899,37.908,10.0,2.0,4.123,7.681,4.359,26.325,23.875,17.234,12.689,15.133,24.839,2.646,14.177,10.954,11.533,8.944,7.746,8.602,9.695,12.166,35.665,1.0,3.317,8.718,5.099,3.0,1.0,2.449,16.248,2.828,5.385,5.916,5.477,6.0,1.732,11.832,1.414,4.899,4.472,2.449,3.873,1.0,13.077,2.0,3.873,3.162,5.745,5.745,10.44,5.831,9.165,8.602,6.557,6.557,1.0,3.317,1.0,1.0,27.604,1.414,1.414,9.539,1.414,8.66,7.071,2.0,1.414,1.732,3.162,8.062,11.958,3.317,5.916,12.45,1.732,6.928,7.746
unknown,12.042,22.738,16.763,20.347,45.782,16.763,8.544,12.806,22.539,10.817,5.916,12.57,13.342,34.525,19.287,2.828,104.178,4.359,8.426,8.062,49.95,92.52,3.742,9.592,14.765,17.889,12.884,39.472,9.274,2.449,19.9,3.0,15.684,2.828,3.742,9.798,30.741,24.454,3.162,25.729,17.117,3.317,3.742,10.44,2.0,3.742,7.483,34.728,4.243,3.464,13.711,2.236,81.086,9.274,7.616,8.124,9.381,1.414,5.568,11.0,4.243,17.804,2.646,10.488,1.414,6.164,51.352,12.207,2.646,1.0,3.464,6.083,11.79,3.0,21.448,48.322,6.325,1.0,4.243,1.0,63.427,14.56,1.0,1.414,1.414,3.606,1.0,1.0,1.732,5.568,107.233,1.414,2.236,1.414,1.414,1.732,2.646,1.732,7.141,3.464
costly,95.179,129.016,70.965,38.249,19.647,35.185,97.37,18.628,11.619,18.33,107.787,11.045,6.633,23.896,44.766,47.508,12.57,11.225,8.775,11.0,1.0,14.9,16.125,15.684,2.0,4.0,5.0,2.449,6.164,20.833,14.799,23.259,19.0,15.067,6.403,1.414,2.0,22.226,5.0,2.828,13.191,8.832,13.0,7.746,2.0,1.414,36.332,5.831,1.0,4.583,1.732,1.732,2.0,2.236,5.831,3.0,12.961,4.123,16.971,4.0,16.462,7.416,2.0,11.091,1.414,4.243,3.162,2.0,1.732,10.1,5.0,4.583,3.742,2.236,6.164,2.828,3.873,1.0,3.0,1.0,1.0,1.414,6.481,2.0,11.705,1.0,11.533,5.196,2.236,2.236,2.828,1.732,4.69,8.185,5.0,3.742,2.828,1.0,7.071,3.162
stronger,4.123,25.942,4.0,5.831,25.259,15.297,2.449,6.928,164.484,1.732,6.0,9.95,135.422,23.043,4.123,2.0,21.909,1.414,14.0,19.799,1.732,16.279,4.123,19.313,59.321,23.473,15.0,4.243,5.831,3.742,1.732,15.843,8.062,2.449,41.012,1.732,2.0,16.125,2.0,1.732,23.238,8.185,1.732,2.449,20.445,1.0,11.619,5.745,1.0,1.414,1.0,1.414,2.0,7.874,18.762,4.69,8.832,33.719,12.166,16.793,7.616,16.941,10.344,13.601,2.646,4.472,6.245,7.937,29.326,1.414,15.556,11.18,4.472,3.464,2.0,10.247,1.732,19.698,11.269,1.0,1.0,1.0,1.732,21.401,1.732,1.0,2.0,1.732,5.099,2.0,2.449,32.031,4.796,1.0,2.646,2.0,2.236,1.0,2.236,2.0
delicious,56.524,70.831,99.348,93.129,14.213,57.948,23.917,50.349,15.133,24.98,16.613,11.314,8.124,40.534,37.934,22.249,34.496,8.307,29.866,27.092,16.492,1.414,19.875,29.816,1.0,2.449,28.531,4.243,31.591,35.539,5.745,4.472,16.31,21.772,1.414,72.547,24.658,6.856,36.304,6.245,3.162,15.524,8.246,32.558,1.0,3.606,5.292,5.099,17.972,1.732,1.414,6.0,1.732,3.873,12.961,2.236,3.873,1.0,23.685,5.477,1.732,5.568,1.732,6.782,1.732,21.401,2.0,40.534,6.0,2.646,10.63,9.539,5.292,2.449,6.245,9.274,3.606,1.0,2.828,1.732,1.0,26.134,1.0,1.0,2.646,1.0,13.115,5.831,4.123,1.414,1.414,1.0,7.55,3.873,1.0,21.954,6.633,4.899,5.196,2.646
closer,6.557,24.536,4.123,11.576,19.287,27.037,3.742,13.638,161.852,3.317,2.828,10.0,87.846,18.574,4.359,1.732,19.494,1.0,10.583,12.49,1.0,6.856,4.0,11.832,47.99,33.63,16.553,6.557,4.0,2.449,1.0,14.142,10.296,7.416,28.862,2.449,1.732,15.033,2.828,1.0,19.313,8.367,2.646,1.414,75.04,1.0,5.916,3.742,1.0,3.0,1.732,1.732,1.732,5.099,34.044,2.449,9.274,20.712,9.798,44.407,5.099,9.487,11.18,13.454,1.732,3.162,6.083,4.472,82.964,1.0,11.916,12.57,5.385,1.414,1.414,7.874,6.083,62.546,7.348,1.0,1.414,1.0,1.0,2.828,1.0,1.0,1.0,1.0,6.557,3.742,2.236,14.595,2.236,1.732,2.828,1.732,2.828,1.0,3.873,1.0
angry,117.375,52.602,22.181,113.111,59.481,44.486,38.897,66.159,12.083,30.15,29.597,34.22,32.28,35.679,29.563,35.581,55.353,3.606,30.299,23.622,4.69,1.732,24.269,13.784,1.732,14.422,17.889,16.823,13.038,18.276,6.481,33.675,16.971,17.521,11.916,5.385,5.745,22.561,12.728,1.732,12.649,22.583,11.619,12.247,3.0,2.236,5.568,10.909,2.0,2.236,3.606,14.387,1.414,7.071,12.767,14.526,19.545,1.0,11.705,10.536,4.0,6.481,14.663,6.164,4.243,4.69,3.606,9.327,7.616,7.874,6.708,5.477,6.708,5.099,3.162,3.0,10.817,1.0,18.547,1.414,1.414,2.236,1.0,1.414,3.0,3.162,5.292,7.348,2.236,2.828,2.449,4.472,1.414,10.344,1.414,10.149,12.649,2.449,6.928,2.0
fortunate,142.85,50.764,38.536,92.277,27.24,52.421,5.916,42.344,7.0,26.571,132.204,18.894,8.485,36.069,25.06,51.595,10.247,7.071,25.846,6.557,2.236,8.832,13.229,7.483,2.236,7.874,13.528,2.828,20.64,38.197,6.481,1.0,15.166,12.961,8.0,3.742,2.646,3.873,9.747,2.0,13.115,5.657,14.353,8.124,1.0,1.414,1.414,3.742,1.0,1.732,1.0,5.477,2.236,2.828,9.899,1.732,4.359,1.414,10.05,11.747,1.732,3.162,6.928,2.828,1.0,2.449,2.646,5.099,7.55,1.414,7.348,6.782,3.464,1.414,2.449,2.449,12.083,1.0,1.414,1.0,1.0,2.646,1.0,1.0,6.856,1.0,11.045,4.583,2.0,1.0,1.732,1.0,6.481,4.0,1.0,2.236,2.828,1.0,4.243,3.0
violent,59.254,105.109,115.425,47.802,38.118,42.72,44.933,20.199,10.63,20.736,51.556,20.421,26.87,11.18,21.424,44.71,9.055,10.0,8.185,10.583,3.606,6.481,32.939,8.0,1.732,4.583,7.874,15.969,10.344,22.847,9.747,54.909,17.521,15.1,6.0,3.464,3.606,49.85,8.944,2.236,11.269,9.055,6.481,13.928,1.0,1.0,39.686,6.708,1.732,1.732,4.796,5.916,2.236,5.745,5.745,4.359,48.374,3.0,6.325,4.583,5.099,5.831,13.601,9.165,2.0,10.392,2.236,3.464,5.292,13.748,4.123,5.477,6.325,2.646,6.245,3.0,4.123,1.0,5.477,1.732,1.0,3.742,1.0,2.0,3.742,2.449,11.446,12.61,3.162,1.0,4.796,25.338,5.568,7.416,2.0,7.874,3.0,3.162,7.616,2.0
thin,136.774,18.894,10.63,80.765,25.219,65.612,111.113,37.921,6.0,48.104,7.616,12.884,9.165,15.875,36.028,52.278,19.748,2.0,12.166,10.149,4.0,37.762,13.784,12.166,1.414,9.11,9.434,4.583,4.359,26.814,28.408,14.595,34.161,12.042,12.124,2.828,2.236,11.576,35.114,1.414,18.574,28.688,8.544,9.11,1.0,1.414,3.162,5.657,8.246,2.828,1.0,1.0,2.236,7.071,5.196,3.606,7.874,2.646,7.141,4.123,1.732,8.307,6.403,10.149,1.732,14.353,6.083,4.0,3.464,10.149,4.123,4.0,4.796,1.0,7.28,5.657,11.091,1.0,2.828,1.0,1.414,1.414,1.0,1.0,1.0,1.0,12.45,12.166,3.742,11.958,3.742,3.162,14.0,9.0,1.414,5.477,2.0,1.414,8.367,6.557
reasonable,130.889,108.899,72.056,26.211,52.297,31.937,12.247,25.14,10.247,49.376,16.125,20.445,15.427,27.295,53.423,31.906,20.952,15.199,10.0,13.856,28.723,19.313,7.0,33.03,1.414,8.246,11.091,10.198,8.485,15.395,34.525,6.0,14.213,5.745,3.162,11.916,24.96,7.28,11.045,38.223,17.464,6.0,5.196,11.446,2.0,4.123,4.69,8.307,71.056,2.0,3.464,2.236,2.449,14.629,11.358,10.488,3.873,1.732,13.0,11.832,3.873,10.724,4.0,9.274,2.236,14.629,2.646,3.0,4.472,2.646,6.325,17.292,3.873,1.0,15.716,3.873,3.873,1.0,4.472,1.414,1.0,7.483,1.732,1.732,1.732,2.0,10.0,3.162,4.899,1.0,2.828,4.123,7.071,3.742,3.162,2.449,4.472,2.236,8.246,4.69
crucial,80.237,82.541,136.286,69.757,29.411,72.664,11.446,36.579,11.045,19.975,20.905,17.321,10.817,70.114,23.58,34.438,23.152,14.036,9.592,18.385,6.928,3.464,32.588,16.852,4.69,16.643,17.72,4.69,11.358,14.933,9.22,21.863,14.457,36.318,1.732,59.372,6.633,19.596,6.245,3.873,5.477,4.123,10.583,23.022,1.0,1.732,20.494,2.236,1.0,3.742,2.0,1.732,2.0,6.0,15.969,4.359,7.211,3.317,11.402,6.403,16.492,3.606,2.0,9.165,1.0,4.0,2.646,4.899,4.123,1.732,9.899,10.0,6.245,2.646,2.449,5.477,5.292,1.0,7.746,1.414,2.236,9.381,3.162,1.0,3.464,1.0,9.055,1.732,4.0,1.732,1.0,1.0,2.646,3.162,2.828,2.828,3.606,1.732,6.403,1.414
practical,104.7,139.399,82.777,28.81,75.862,36.497,18.762,33.151,24.9,15.362,25.884,43.417,13.416,30.887,23.216,29.682,12.042,37.108,17.436,30.822,14.142,5.0,14.731,25.942,2.236,6.928,9.487,4.123,14.283,19.079,9.849,7.746,12.689,12.961,2.449,7.746,12.923,6.782,16.971,16.793,7.0,3.317,8.307,9.055,1.0,8.124,4.899,9.327,11.136,3.873,2.0,9.327,6.481,4.583,11.489,17.378,5.831,2.646,29.614,3.606,7.211,5.196,5.745,7.0,1.0,10.05,4.123,9.434,9.899,5.916,7.416,7.681,7.141,10.909,3.317,11.225,7.348,1.0,3.873,2.236,1.0,6.856,2.449,1.0,6.856,5.196,9.0,3.317,6.481,1.0,3.464,3.0,6.403,9.165,2.236,4.796,5.745,26.833,4.899,11.619
rewarding,109.818,103.271,121.087,59.363,13.454,33.362,5.568,41.773,6.325,15.969,22.383,20.199,7.0,22.361,25.826,51.381,8.185,36.222,6.856,23.728,7.141,2.828,23.875,11.314,1.414,3.464,4.69,1.414,27.074,50.08,4.472,5.292,7.141,24.474,2.236,6.164,7.0,10.247,11.958,3.873,5.0,5.0,4.899,19.849,1.0,4.69,15.33,4.359,2.0,4.243,1.414,22.383,2.646,1.414,5.745,5.292,5.099,3.162,12.845,2.646,5.477,3.873,2.0,4.69,1.414,8.185,1.732,4.796,3.606,2.646,11.0,8.775,1.414,9.849,3.464,5.568,5.657,1.0,2.0,1.0,1.0,5.0,1.732,3.464,24.021,1.0,11.225,4.69,5.568,2.449,2.449,5.568,6.164,5.099,6.708,3.606,6.083,1.414,3.0,2.828
dry,94.122,36.097,16.882,53.638,38.249,49.082,82.067,36.892,12.49,32.909,21.517,20.761,19.596,15.492,35.595,47.718,23.77,2.236,15.811,18.138,78.262,36.056,20.322,13.892,2.0,20.881,17.776,28.267,6.928,16.125,28.618,11.79,30.067,14.731,28.125,13.856,26.907,18.248,22.76,13.601,24.187,19.442,3.162,5.745,1.414,25.962,8.832,36.346,19.416,9.695,21.26,1.0,14.107,9.11,8.367,12.124,11.402,3.162,7.81,6.0,1.0,18.815,14.933,20.273,2.828,11.747,6.557,5.745,7.0,19.824,5.477,3.873,40.2,4.123,15.843,10.817,6.0,1.0,2.0,1.0,7.416,6.633,1.0,1.0,1.732,4.899,17.889,25.632,5.916,5.916,6.856,1.732,7.937,9.695,1.0,6.083,2.236,2.0,3.873,11.402
upset,115.061,59.405,30.282,102.494,44.227,33.015,55.749,71.26,13.711,47.17,17.059,31.353,14.457,34.583,40.915,39.85,42.19,12.247,27.074,11.18,8.602,2.0,32.604,12.45,1.0,10.149,28.16,6.481,12.689,13.454,6.557,16.031,18.762,20.518,11.705,2.646,10.392,10.0,11.747,4.243,12.042,16.583,12.083,13.928,6.481,1.414,2.646,7.681,1.0,1.414,4.123,27.185,1.414,3.873,13.191,7.28,4.472,2.449,9.22,9.747,1.414,5.568,8.832,5.385,17.776,3.162,3.873,8.062,5.657,11.705,8.544,6.633,3.317,4.69,3.742,1.414,13.153,1.414,25.08,1.732,1.0,3.464,1.0,5.0,4.899,2.449,3.317,3.606,1.414,1.414,1.414,4.796,1.0,22.76,1.414,11.576,17.146,1.0,4.243,3.873
strange,145.417,42.426,23.979,83.774,41.425,68.206,35.539,68.059,7.483,41.725,19.313,20.494,12.288,23.791,42.261,21.517,17.748,5.831,26.702,15.78,13.82,5.568,24.187,11.489,2.236,5.0,11.533,10.63,21.656,21.237,10.149,17.407,55.633,18.276,25.436,6.633,12.884,14.799,10.63,7.55,30.676,9.798,19.545,17.916,2.646,2.0,4.0,4.243,5.568,3.0,2.0,14.422,1.0,15.969,6.403,7.141,16.703,2.449,10.198,5.568,2.828,3.0,3.873,3.464,1.414,4.583,1.414,7.55,4.583,3.317,12.207,10.909,7.416,2.646,6.325,6.325,10.583,1.0,2.646,1.0,1.732,10.954,1.0,2.0,2.449,1.732,6.928,3.317,4.796,6.856,1.414,1.732,7.071,7.681,2.236,10.724,6.708,1.732,14.0,1.732
satisfying,100.235,116.06,86.891,55.507,23.812,42.497,7.616,40.41,6.245,24.187,37.256,14.832,6.0,16.062,31.812,37.563,14.967,25.0,9.327,19.925,24.92,5.916,28.931,9.899,1.732,1.732,5.657,3.464,25.02,35.057,9.798,3.873,12.728,21.977,3.162,8.246,16.643,5.099,16.31,19.261,11.045,5.196,8.0,20.372,1.414,19.287,4.243,9.798,12.767,2.646,2.828,44.956,6.403,2.449,6.083,6.245,4.69,1.0,11.576,2.236,3.873,8.544,7.681,3.873,2.236,16.186,1.414,7.681,4.359,3.464,8.124,7.211,3.162,8.485,5.657,8.485,6.403,1.0,1.732,1.0,1.0,12.923,1.414,3.317,20.075,3.0,8.426,7.071,3.162,3.0,1.414,6.782,8.485,8.062,2.828,8.185,8.246,4.472,6.928,8.66
stupid,52.887,42.178,35.057,92.742,73.824,59.211,77.182,70.385,10.63,49.051,20.616,48.249,15.748,16.31,18.574,21.095,14.629,3.873,54.644,9.0,27.019,5.477,15.652,16.882,1.732,3.317,19.287,8.888,16.492,45.033,12.369,7.616,23.345,10.392,9.95,19.079,21.284,10.44,9.695,10.488,9.798,4.583,40.866,15.811,3.606,1.0,3.606,7.348,4.123,2.646,2.236,12.124,3.742,7.55,10.44,2.449,9.055,1.732,9.695,10.954,12.329,8.485,7.071,5.385,1.414,2.828,1.732,16.125,5.916,4.69,3.606,4.472,2.646,1.732,3.317,2.449,11.045,1.0,5.831,1.0,1.414,22.825,1.414,1.732,3.0,1.414,8.185,4.123,7.211,2.236,1.414,1.414,11.916,8.485,1.732,8.888,6.633,3.317,7.141,2.0
bright,128.066,32.187,13.077,91.761,31.559,86.093,76.968,46.325,9.592,28.249,29.394,20.421,8.246,14.213,28.408,46.573,29.24,3.742,12.728,18.655,4.796,16.371,27.295,10.63,1.732,10.44,18.493,6.403,9.381,30.838,19.339,8.485,13.304,18.439,5.657,4.69,4.359,10.05,35.157,4.0,6.164,10.63,19.365,15.652,2.646,5.196,9.381,8.426,6.325,3.0,3.606,2.0,3.0,9.0,5.568,5.657,5.916,2.0,9.747,3.742,1.0,8.944,5.657,10.198,2.236,13.82,1.414,3.464,7.0,19.339,9.11,9.849,14.107,2.646,13.0,7.141,11.225,1.0,6.633,1.414,1.0,2.236,1.0,2.236,2.646,1.732,24.31,17.321,5.568,2.449,3.317,1.0,10.392,13.0,1.0,6.245,3.873,2.828,7.616,11.225
crazy,27.749,43.795,22.204,83.162,83.57,79.962,66.581,59.532,15.0,73.953,26.249,54.24,15.166,20.518,17.263,9.899,28.018,2.828,68.927,16.553,40.125,2.828,13.748,13.711,2.0,5.385,32.711,14.142,17.407,8.426,7.937,8.246,13.342,10.77,25.573,49.769,36.111,9.798,22.847,10.63,14.56,15.0,20.857,13.153,1.414,4.123,6.557,5.477,5.568,2.828,6.481,3.0,1.414,13.638,13.784,5.477,16.553,1.0,11.358,11.705,3.606,5.292,8.426,6.083,1.414,1.732,3.742,15.067,5.831,6.325,10.296,5.568,4.69,3.0,6.245,2.236,14.663,1.0,7.55,1.0,1.414,10.724,1.414,4.123,1.732,2.0,2.828,3.162,8.0,2.646,2.0,1.0,1.414,3.873,1.0,12.247,7.348,3.162,7.81,1.414
ambitious,68.578,121.45,135.831,29.394,24.372,43.058,58.146,27.622,5.657,24.86,51.274,12.41,4.69,11.874,20.785,27.911,10.63,32.711,6.403,10.344,2.236,6.245,18.028,6.782,1.414,3.162,6.708,1.732,14.595,22.956,13.342,17.635,19.0,10.247,5.916,1.414,2.828,6.164,11.619,2.0,8.544,9.592,9.644,20.809,1.414,1.732,3.162,1.732,1.0,1.0,4.359,7.681,1.0,4.583,5.0,2.828,2.828,1.414,11.747,3.606,23.917,3.317,3.162,3.873,1.414,7.0,1.414,3.873,7.616,44.17,7.071,11.874,7.071,1.0,3.606,5.292,4.472,1.0,7.416,1.0,1.0,2.646,3.162,1.414,24.98,1.414,7.28,8.246,2.236,2.236,2.0,2.0,8.185,6.164,10.677,6.325,5.745,1.732,6.856,5.292
cloudy,24.228,16.031,5.0,13.748,13.0,11.705,15.395,9.434,1.732,10.583,9.327,5.657,4.123,6.083,9.747,6.557,15.33,1.0,7.141,7.616,5.477,3.464,5.0,3.464,1.0,4.583,5.477,3.0,2.828,2.828,7.483,8.66,12.369,3.317,18.466,1.0,5.568,9.798,4.243,2.0,11.619,5.292,1.414,3.464,1.0,2.236,2.0,76.066,2.236,2.0,1.0,1.414,4.69,1.0,2.646,4.796,5.292,1.0,1.0,2.646,1.0,9.165,3.606,5.099,1.0,2.0,3.0,1.732,1.732,2.0,1.732,3.162,3.162,1.0,6.164,2.236,2.646,1.0,1.414,1.0,1.0,1.0,1.0,1.732,1.0,233.268,2.236,4.359,1.414,1.0,2.828,1.0,1.0,2.449,1.0,1.732,1.414,1.0,2.646,1.0
black,41.024,69.864,38.079,41.749,62.105,53.009,29.155,22.249,20.616,23.558,22.738,37.027,25.318,32.894,15.395,8.367,21.726,2.236,33.779,25.865,38.691,4.359,13.266,31.289,5.0,16.673,47.159,51.43,12.329,3.0,7.746,7.746,8.718,12.57,5.745,9.11,20.518,17.349,8.775,26.173,5.657,9.381,5.568,7.141,5.831,12.649,2.0,62.016,9.055,5.0,29.034,5.745,33.719,6.325,15.62,11.225,10.392,1.732,15.843,8.062,3.317,10.677,15.492,23.108,2.828,3.0,4.123,13.115,16.279,3.742,6.856,3.873,8.832,1.0,12.45,3.162,5.196,1.414,8.775,1.0,5.831,7.483,1.0,1.0,1.732,6.245,2.236,3.162,12.41,5.196,5.0,1.732,2.449,2.646,1.414,3.606,3.162,9.11,5.196,1.414
frequent,40.522,176.383,121.836,36.208,19.774,33.332,39.585,6.633,4.0,13.892,84.611,9.747,5.745,13.601,20.199,10.247,9.539,6.557,4.359,3.162,1.0,18.221,10.488,3.162,1.732,7.348,3.0,2.449,1.732,6.403,23.259,38.833,11.269,8.124,1.0,1.0,1.0,6.782,2.828,1.0,7.81,4.359,7.81,6.325,1.0,1.732,2.236,2.449,1.0,2.236,3.0,1.0,1.0,2.449,3.317,4.472,4.243,2.236,4.123,1.732,1.0,2.449,2.646,4.796,1.0,8.062,1.732,1.414,3.317,6.403,1.0,1.414,4.69,1.0,2.449,2.236,2.236,1.0,1.0,1.0,1.0,1.0,1.0,1.414,2.236,1.0,2.236,7.746,2.449,1.0,2.646,1.0,3.0,3.742,1.0,1.414,1.0,1.0,4.123,6.928
extreme,44.587,135.665,137.713,68.469,27.641,54.268,66.438,23.833,8.246,34.971,48.744,14.526,13.491,8.544,22.891,8.246,7.483,3.742,8.367,4.69,4.796,9.539,16.583,8.944,8.426,4.899,3.606,6.782,11.269,6.481,16.763,21.954,26.87,8.062,6.164,4.583,6.083,16.093,9.798,1.414,14.56,10.44,17.944,11.916,1.732,1.0,7.483,3.317,1.732,3.742,2.646,2.449,1.0,7.071,4.0,4.0,14.353,1.0,5.196,3.464,8.888,3.162,5.745,5.0,1.0,2.828,2.449,2.828,4.0,7.0,4.359,5.745,3.0,1.414,4.123,3.742,5.568,1.0,4.359,1.0,1.0,2.646,3.162,1.0,3.162,1.0,4.123,7.681,5.292,1.732,2.236,4.123,3.0,3.464,2.0,4.359,2.828,1.414,10.344,2.236
apparent,62.674,114.791,57.044,40.509,52.335,30.643,31.953,18.815,16.34,32.296,35.777,30.725,10.909,43.474,44.351,12.166,27.037,8.66,8.0,29.172,8.602,4.472,27.276,24.515,1.414,29.052,7.746,3.0,6.633,7.071,14.142,47.149,13.153,33.779,3.0,6.403,7.55,12.806,4.583,8.0,7.071,34.511,7.071,13.856,2.449,16.523,1.0,4.899,7.55,4.899,1.414,3.0,3.162,5.568,4.796,8.888,5.745,3.162,4.123,5.385,1.414,5.657,8.185,11.0,13.528,1.732,3.317,3.162,9.274,5.657,9.11,10.149,7.681,72.533,6.782,14.731,4.123,1.0,22.605,75.895,1.414,4.0,1.0,1.0,4.243,2.646,2.449,2.0,1.732,3.742,4.69,5.831,2.646,4.0,1.0,1.732,2.236,1.0,2.646,6.245
pleasant,131.263,114.495,70.25,49.305,55.371,55.444,19.416,33.63,7.416,16.643,39.332,32.171,13.491,15.811,42.32,32.0,14.318,7.616,10.724,37.723,6.557,14.283,26.683,11.533,1.0,3.742,12.207,11.0,12.083,13.229,14.387,3.162,27.368,14.866,4.123,6.325,6.245,7.937,9.327,14.9,8.888,4.243,13.528,10.198,1.0,2.236,2.646,12.288,21.794,2.236,2.0,3.742,4.0,8.246,10.817,4.123,6.557,1.414,9.695,2.236,2.0,15.524,20.976,9.899,1.414,18.815,1.732,5.477,5.916,6.083,4.583,7.55,6.403,2.449,14.457,4.359,10.863,1.0,2.449,1.0,1.414,3.606,10.488,1.0,3.162,1.414,11.358,7.681,1.732,1.732,2.828,3.606,9.747,7.071,2.449,1.414,9.0,2.449,7.681,9.849
white,47.233,61.814,38.105,42.438,56.859,53.263,35.496,19.468,20.224,33.912,27.0,35.581,20.372,28.81,15.297,12.042,21.024,2.646,22.825,19.925,36.51,5.657,9.695,21.84,2.646,15.78,49.86,33.03,9.487,8.185,7.141,7.681,7.746,10.198,7.141,6.856,17.029,18.358,12.41,27.111,5.196,9.695,1.732,7.0,3.162,10.724,2.236,78.797,20.125,4.243,20.809,3.873,43.37,3.873,14.56,11.314,11.446,3.162,14.071,9.695,1.414,14.595,6.164,28.036,2.236,4.583,2.828,10.1,6.0,6.083,5.568,4.359,13.748,2.0,11.136,3.742,3.317,1.0,8.775,1.0,4.0,3.162,1.0,1.414,1.732,6.164,4.583,4.69,5.831,3.162,7.55,2.449,4.899,2.449,2.449,2.236,3.0,11.136,2.828,2.0
light,141.52,36.346,12.884,70.76,29.155,55.714,72.229,39.319,6.0,42.036,15.969,13.82,22.804,24.98,31.749,48.156,32.848,3.464,16.763,12.53,6.928,56.71,13.892,16.31,2.236,8.944,12.166,9.274,5.745,29.034,40.373,5.099,23.238,9.539,8.124,4.243,5.0,11.091,33.332,4.0,15.684,10.909,4.123,8.66,8.0,5.385,3.162,14.697,10.247,5.831,6.782,1.0,3.464,8.602,8.062,4.0,9.0,2.646,11.489,4.899,1.0,17.635,4.583,13.454,2.0,31.749,4.583,6.0,4.243,7.211,5.568,4.69,7.0,2.449,9.327,9.274,4.69,1.0,2.449,1.0,1.414,2.0,1.0,1.414,2.0,2.0,14.629,13.379,4.243,2.449,2.646,3.873,15.297,3.464,1.0,4.472,2.828,2.449,6.633,10.817
