      l1  l2                     f            E11  am.log.likelihood  am.log.likelihood.tt  am.odds.ratio.disc        am.Dice     am.t.score   am.p1.given2    am.p2.given1  am.p1.given2.simple  am.p2.given1.simple  am.p1.given2.margin  am.p2.given1.margin  am.expect.diff       f1     f2        N  
POSITIVE  minuscule             49     46.1397282           1.370503             1.3705026        0.1856107679  0.00005848808     0.40861026   0.0529694555   0.00001172786         0.9074074074        0.00002924498         0.0529679968        1.7071144e-06       2.8602718  1675501     54  1960936  
POSITIVE  intolerant            88     82.8806228           2.442935             2.4429354        0.2005919469  0.00010503713     0.54572744   0.0527796951   0.00002099078         0.9072164948        0.00005252160         0.0527770843        3.0554307e-06       5.1193772  1675501     97  1960936  
POSITIVE  compassionate        215    202.5021403           5.958684             5.9586840        0.2126501789  0.00025660336     0.85234696   0.0527399594   0.00005124449         0.9071729958        0.00012831983         0.0527335852        7.4591777e-06      12.4978597  1675501    237  1960936  
POSITIVE  ugly                1084   1021.0550956          29.984790            29.9847896        0.2194299995  0.00129301913     1.91181532   0.0527056791   0.00025809054         0.9071129707        0.00064697067         0.0526735601        3.7567811e-05      62.9449044  1675501   1195  1960936  
NEGATIVE  attractive           624    458.6614173          63.985092            63.9850923        0.1617730787  0.00432453411     6.61884050   0.0525562331   0.00067793134         0.1980323707        0.00218613695         0.0524717812        5.7925126e-04     165.3385827   285435   3151  1960936  
NEGATIVE  pushy                 21     15.4294225           2.155182             2.1551818        0.1691191004  0.00014708921     1.21559967   0.0525554590   0.00002284082         0.1981132075        0.00007357192         0.0525526181        1.9516098e-05       5.5705775   285435    106  1960936  
POSITIVE  sloppy               156    146.9635786           4.289981             4.2899814        0.2084096552  0.00018619385     0.72349274   0.0525419422   0.00003705169         0.9069767442        0.00009310648         0.0525373336        5.3932653e-06       9.0364214  1675501    172  1960936  
POSITIVE  understated          156    146.9635786           4.289981             4.2899814        0.2084096552  0.00018619385     0.72349274   0.0525419422   0.00003705169         0.9069767442        0.00009310648         0.0525373336        5.3932653e-06       9.0364214  1675501    172  1960936  
POSITIVE  pliable               39     36.7408947           1.072433             1.0724326        0.1747517697  0.00004655205     0.36174637   0.0525384857   0.00000926292         0.9069767442        0.00002327662         0.0525373336        1.3483163e-06       2.2591053  1675501     43  1960936  
POSITIVE  patronizing           39     36.7408947           1.072433             1.0724326        0.1747517697  0.00004655205     0.36174637   0.0525384857   0.00000926292         0.9069767442        0.00002327662         0.0525373336        1.3483163e-06       2.2591053  1675501     43  1960936  
POSITIVE  centrist              39     36.7408947           1.072433             1.0724326        0.1747517697  0.00004655205     0.36174637   0.0525384857   0.00000926292         0.9069767442        0.00002327662         0.0525373336        1.3483163e-06       2.2591053  1675501     43  1960936  
NEGATIVE  boring               452    332.4603863          46.129945            46.1299450        0.1614245862  0.00314195448     5.62267046   0.0523988660   0.00049014362         0.1978984238        0.00158354792         0.0523378344        4.1879802e-04     119.5396137   285435   2284  1960936  
POSITIVE  last                 107    100.8238504           2.919507             2.9195071        0.2020847874  0.00012771400     0.59707091   0.0523434002   0.00002532383         0.9067796610        0.00006386150         0.0523402504        3.6861509e-06       6.1761496  1675501    118  1960936  
POSITIVE  upset               1545   1455.9647556          42.036002            42.0360018        0.2178301515  0.00184235082     2.26515389   0.0522961742   0.00036506774         0.9066901408        0.00092211225         0.0522507303        5.3139476e-05      89.0352444  1675501   1704  1960936  
POSITIVE  dodgy                 68     64.0829558           1.847033             1.8470331        0.1919994485  0.00008116612     0.47501138   0.0522292537   0.00001606090         0.9066666667        0.00004058488         0.0522272561        2.3378346e-06       3.9170442  1675501     75  1960936  
POSITIVE  morbid                68     64.0829558           1.847033             1.8470331        0.1919994485  0.00008116612     0.47501138   0.0522292537   0.00001606090         0.9066666667        0.00004058488         0.0522272561        2.3378346e-06       3.9170442  1675501     75  1960936  
NEGATIVE  serious             2126   1567.1053058         215.076667           215.0766673        0.1607648906  0.01435511696    12.12127646   0.0521995260   0.00229161412         0.1974735278        0.00744828069         0.0519129383        1.9580454e-03     558.8946942   285435  10766  1960936  
POSITIVE  galling              165    155.5079727           4.468929             4.4689287        0.2071400184  0.00019693462     0.73895332   0.0521588370   0.00003891979         0.9065934066        0.00009847801         0.0521539960        5.6651875e-06       9.4920273  1675501    182  1960936  
POSITIVE  antagonistic         126    118.7670781           3.396460             3.3964599        0.2031328026  0.00015039030     0.64435990   0.0520390983   0.00002965687         0.9064748201        0.00007520139         0.0520354096        4.3168712e-06       7.2329219  1675501    139  1960936  
POSITIVE  local                562    529.7524346          15.138558            15.1385584        0.2143872651  0.00067059598     1.36028145   0.0520286525   0.00013222344         0.9064516129        0.00033542206         0.0520122023        1.9246521e-05      32.2475654  1675501    620  1960936  
NEGATIVE  imaginable            16     11.7904077           1.611964             1.6119643        0.1698869757  0.00011207778     1.05239806   0.0519724216   0.00001726043         0.1975308642        0.00005605479         0.0519702748        1.4747989e-05       4.2095923   285435     81  1960936  
POSITIVE  insecure             319    300.7626725           8.522767             8.5227667        0.2108217010  0.00038070165     1.02109431   0.0518198914   0.00007477780         0.9062500000        0.00019039081         0.0518105894        1.0884701e-05      18.2373275  1675501    352  1960936  
POSITIVE  unattainable          87     82.0261834           2.324120             2.3241204        0.1956564701  0.00010384359     0.53324911   0.0518131260   0.00002039395         0.9062500000        0.00005192477         0.0518105894        2.9685548e-06       4.9738166  1675501     96  1960936  
POSITIVE  unselfish             58     54.6841223           1.549391             1.5493910        0.1856115792  0.00006923038     0.43539608   0.0518122805   0.00001359596         0.9062500000        0.00003461651         0.0518105894        1.9790366e-06       3.3158777  1675501     64  1960936  
POSITIVE  spot-on               58     54.6841223           1.549391             1.5493910        0.1856115792  0.00006923038     0.43539608   0.0518122805   0.00001359596         0.9062500000        0.00003461651         0.0518105894        1.9790366e-06       3.3158777  1675501     64  1960936  
POSITIVE  derogatory            58     54.6841223           1.549391             1.5493910        0.1856115792  0.00006923038     0.43539608   0.0518122805   0.00001359596         0.9062500000        0.00003461651         0.0518105894        1.9790366e-06       3.3158777  1675501     64  1960936  
POSITIVE  exploitable           29     27.3420611           0.774684             0.7746842        0.1571200890  0.00003461585     0.30787152   0.0518114349   0.00000679798         0.9062500000        0.00001730826         0.0518105894        9.8951828e-07       1.6579389  1675501     32  1960936  
POSITIVE  flirtatious           29     27.3420611           0.774684             0.7746842        0.1571200890  0.00003461585     0.30787152   0.0518114349   0.00000679798         0.9062500000        0.00001730826         0.0518105894        9.8951828e-07       1.6579389  1675501     32  1960936  
NEGATIVE  impenetrable          15     11.0626048           1.503381             1.5033806        0.1701004291  0.00010507476     1.01663107   0.0518098396   0.00001614435         0.1973684211        0.00005255137         0.0518078316        1.3794367e-05       3.9373952   285435     76  1960936  
POSITIVE  competent            560    528.0435557          14.902781            14.9027809        0.2128398367  0.00066821031     1.35040624   0.0517257584   0.00013102976         0.9061488673        0.00033422839         0.0517094567        1.9072769e-05      31.9564443  1675501    618  1960936  
POSITIVE  aesthetic            135    127.3114722           3.576214             3.5762136        0.2019481500  0.00016113150     0.66172312   0.0516047790   0.00003152497         0.9060402685        0.00008057292         0.0516008579        4.5887933e-06       7.6885278  1675501    149  1960936  
POSITIVE  useful              4837   4562.7064524         127.225775           127.2257750        0.2144742474  0.00575545218     3.94391501   0.0515060937   0.00112467514         0.9058052434        0.00288689771         0.0513658329        1.6370838e-04     274.2935476  1675501   5340  1960936  
NEGATIVE  enduring              40     29.5487997           3.967728             3.9677281        0.1625927140  0.00028007478     1.65247987   0.0514890758   0.00004285265         0.1970443350        0.00014013698         0.0514837455        3.6614992e-05      10.4512003   285435    203  1960936  
POSITIVE  utilitarian           96     90.5705775           2.504304             2.5043042        0.1947108480  0.00011458534     0.55413811   0.0512237357   0.00002226205         0.9056603774        0.00005729630         0.0512209668        3.2404770e-06       5.4294225  1675501    106  1960936  
POSITIVE  amateurish            48     45.2852888           1.252122             1.2521219        0.1767470483  0.00005729448     0.39183482   0.0512223512   0.00001113102         0.9056603774        0.00002864815         0.0512209668        1.6202385e-06       2.7147112  1675501     53  1960936  
NEGATIVE  perfect              822    608.4432638          80.681301            80.6813012        0.1580086030  0.00567650156     7.44864654   0.0511992664   0.00087563836         0.1966507177        0.00287981502         0.0510901283        7.4817992e-04     213.5567362   285435   4180  1960936  
NEGATIVE  comfy                 24     17.7583919           2.355750             2.3557499        0.1643778042  0.00016809253     1.27406292   0.0511639052   0.00002559222         0.1967213115        0.00008408219         0.0511607220        2.1867003e-05       6.2416081   285435    122  1960936  
POSITIVE  regular              249    234.9708379           6.441958             6.4419576        0.2052128260  0.00029717576     0.88906202   0.0510222902   0.00005752323         0.9054545455        0.00014861227         0.0510151349        8.3731147e-06      14.0291621  1675501    275  1960936  
POSITIVE  perverse             201    189.6855491           5.189616             5.1896163        0.2032199054  0.00023989645     0.79805983   0.0509717654   0.00004639220         0.9054054054        0.00011996412         0.0509659948        6.7528762e-06      11.3144509  1675501    222  1960936  
POSITIVE  lawful                67     63.2285164           1.729755             1.7297554        0.1856123906  0.00007997255     0.46076006   0.0509679182   0.00001546407         0.9054054054        0.00003998804         0.0509659948        2.2509587e-06       3.7714836  1675501     74  1960936  
NEGATIVE  captivating           77     57.0597511           7.487327             7.4873274        0.1589746899  0.00053878745     2.27240226   0.0508781528   0.00008176023         0.1964285714        0.00026976369         0.0508679820        6.9859159e-05      19.9402489   285435    392  1960936  
POSITIVE  hungover              86     81.1717440           2.207461             2.2074608        0.1906642653  0.00010265004     0.52064423   0.0508262097   0.00001979711         0.9052631579        0.00005132793         0.0508237473        2.8816790e-06       4.8282560  1675501     95  1960936  
NEGATIVE  nimble                21     15.5749831           2.030533             2.0305333        0.1640688485  0.00014708869     1.18383575   0.0507038595   0.00002224399         0.1962616822        0.00007357192         0.0507010928        1.9006138e-05       5.4250169   285435    107  1960936  
POSITIVE  intentional          248    234.1163985           6.326339             6.3263387        0.2034684099  0.00029598246     0.88160958   0.0506771596   0.00005692639         0.9051094891        0.00014801543         0.0506700785        8.2862389e-06      13.8836015  1675501    274  1960936  
POSITIVE  angry               1837   1734.5120035          46.546914            46.5469145        0.2090922081  0.00219012346     2.39121389   0.0505390168   0.00042022754         0.9049261084        0.00109638848         0.0504866978        6.1168568e-05     102.4879965  1675501   2030  1960936  
NEGATIVE  shocking             313    232.4602613          30.022180            30.0221802        0.1562838234  0.00218094150     4.55237519   0.0504730020   0.00033023395         0.1959924859        0.00109657190         0.0504318965        2.8216490e-04      80.5397387   285435   1597  1960936  
POSITIVE  incorrect            837    790.3564548          21.144359            21.1443593        0.2074878028  0.00099855287     1.61223678   0.0504492519   0.00019125071         0.9048648649        0.00049955207         0.0504254543        2.7838566e-05      46.6435452  1675501    925  1960936  
POSITIVE  chaotic              323    305.0348696           8.123023             8.1230228        0.2034503508  0.00038547419     0.99960660   0.0503316574   0.00007366172         0.9047619048        0.00019277816         0.0503224942        1.0722244e-05      17.9651304  1675501    357  1960936  
POSITIVE  lighthearted          95     89.7161381           2.388850             2.3888495        0.1901866470  0.00011339181     0.54211279   0.0503251889   0.00002166521         0.9047619048        0.00005669946         0.0503224942        3.1536012e-06       5.2838619  1675501    105  1960936  
POSITIVE  prompt                95     89.7161381           2.388850             2.3888495        0.1901866470  0.00011339181     0.54211279   0.0503251889   0.00002166521         0.9047619048        0.00005669946         0.0503224942        3.1536012e-06       5.2838619  1675501    105  1960936  
POSITIVE  vintage               57     53.8296829           1.433282             1.4332823        0.1781232986  0.00006803679     0.41991876   0.0503241110   0.00001299913         0.9047619048        0.00003401968         0.0503224942        1.8921607e-06       3.1703171  1675501     63  1960936  
POSITIVE  impaired              38     35.8864552           0.955512             0.9555123        0.1636151444  0.00004535843     0.34286223   0.0503235720   0.00000866609         0.9047619048        0.00002267978         0.0503224942        1.2614405e-06       2.1135448  1675501     42  1960936  
POSITIVE  inert                 38     35.8864552           0.955512             0.9555123        0.1636151444  0.00004535843     0.34286223   0.0503235720   0.00000866609         0.9047619048        0.00002267978         0.0503224942        1.2614405e-06       2.1135448  1675501     42  1960936  
POSITIVE  environmental         38     35.8864552           0.955512             0.9555123        0.1636151444  0.00004535843     0.34286223   0.0503235720   0.00000866609         0.9047619048        0.00002267978         0.0503224942        1.2614405e-06       2.1135448  1675501     42  1960936  
POSITIVE  fast-paced            38     35.8864552           0.955512             0.9555123        0.1636151444  0.00004535843     0.34286223   0.0503235720   0.00000866609         0.9047619048        0.00002267978         0.0503224942        1.2614405e-06       2.1135448  1675501     42  1960936  
POSITIVE  methodical            38     35.8864552           0.955512             0.9555123        0.1636151444  0.00004535843     0.34286223   0.0503235720   0.00000866609         0.9047619048        0.00002267978         0.0503224942        1.2614405e-06       2.1135448  1675501     42  1960936  
POSITIVE  customary             19     17.9432276           0.477752             0.4777516        0.1234596495  0.00002267950     0.24244021   0.0503230331   0.00000433304         0.9047619048        0.00001133989         0.0503224942        6.3072023e-07       1.0567724  1675501     21  1960936  
POSITIVE  unbiased              19     17.9432276           0.477752             0.4777516        0.1234596495  0.00002267950     0.24244021   0.0503230331   0.00000433304         0.9047619048        0.00001133989         0.0503224942        6.3072023e-07       1.0567724  1675501     21  1960936  
POSITIVE  uninhibited           19     17.9432276           0.477752             0.4777516        0.1234596495  0.00002267950     0.24244021   0.0503230331   0.00000433304         0.9047619048        0.00001133989         0.0503224942        6.3072023e-07       1.0567724  1675501     21  1960936  
POSITIVE  terminal              19     17.9432276           0.477752             0.4777516        0.1234596495  0.00002267950     0.24244021   0.0503230331   0.00000433304         0.9047619048        0.00001133989         0.0503224942        6.3072023e-07       1.0567724  1675501     21  1960936  
POSITIVE  passe                 19     17.9432276           0.477752             0.4777516        0.1234596495  0.00002267950     0.24244021   0.0503230331   0.00000433304         0.9047619048        0.00001133989         0.0503224942        6.3072023e-07       1.0567724  1675501     21  1960936  
POSITIVE  human-like            19     17.9432276           0.477752             0.4777516        0.1234596495  0.00002267950     0.24244021   0.0503230331   0.00000433304         0.9047619048        0.00001133989         0.0503224942        6.3072023e-07       1.0567724  1675501     21  1960936  
POSITIVE  brooding              19     17.9432276           0.477752             0.4777516        0.1234596495  0.00002267950     0.24244021   0.0503230331   0.00000433304         0.9047619048        0.00001133989         0.0503224942        6.3072023e-07       1.0567724  1675501     21  1960936  
POSITIVE  fundamentalist        19     17.9432276           0.477752             0.4777516        0.1234596495  0.00002267950     0.24244021   0.0503230331   0.00000433304         0.9047619048        0.00001133989         0.0503224942        6.3072023e-07       1.0567724  1675501     21  1960936  
POSITIVE  troubling            823    777.5398636          20.391304            20.3913041        0.2050996996  0.00098185946     1.58464074   0.0499793875   0.00018639842         0.9043956044        0.00049119636         0.0499561938        2.7132265e-05      45.4601364  1675501    910  1960936  
NEGATIVE  beholden              17     12.6637713           1.597545             1.5975451        0.1634934887  0.00011908014     1.05168994   0.0498439208   0.00001777967         0.1954022989        0.00005955822         0.0498417094        1.5191650e-05       4.3362287   285435     87  1960936  
POSITIVE  upfront               85     80.3173046           2.093005             2.0930048        0.1856140133  0.00010145650     0.50790963   0.0498182967   0.00001920027         0.9042553191        0.00005073109         0.0498159086        2.7948031e-06       4.6826954  1675501     94  1960936  
POSITIVE  resourceful           85     80.3173046           2.093005             2.0930048        0.1856140133  0.00010145650     0.50790963   0.0498182967   0.00001920027         0.9042553191        0.00005073109         0.0498159086        2.7948031e-06       4.6826954  1675501     94  1960936  
NEGATIVE  hopeful              126     93.8865802          11.823086            11.8230858        0.1551990149  0.00088087248     2.86089082   0.0498046297   0.00013167340         0.1953488372        0.00044143150         0.0497882478        1.1250694e-04      32.1134198   285435    645  1960936  
POSITIVE  disparate             66     62.3740770           1.615302             1.6153020        0.1791300038  0.00007877897     0.44632027   0.0496720276   0.00001486723         0.9041095890        0.00003939120         0.0496701785        2.1640829e-06       3.6259230  1675501     73  1960936  
POSITIVE  nutty                 66     62.3740770           1.615302             1.6153020        0.1791300038  0.00007877897     0.44632027   0.0496720276   0.00001486723         0.9041095890        0.00003939120         0.0496701785        2.1640829e-06       3.6259230  1675501     73  1960936  
POSITIVE  tacky                113    106.8049263           2.753027             2.7530271        0.1894600458  0.00013487497     0.58278351   0.0495637489   0.00002540142         0.9040000000        0.00006744251         0.0495605894        3.6974455e-06       6.1950737  1675501    125  1960936  
POSITIVE  laughable            160    151.2357757           3.890821             3.8908206        0.1938157609  0.00019096748     0.69287277   0.0495198615   0.00003593561         0.9039548023        0.00009549383         0.0495153917        5.2308082e-06       8.7642243  1675501    177  1960936  
POSITIVE  traumatic            442    417.8208718          10.718764            10.7187636        0.2006258960  0.00052744945     1.15008385   0.0494584035   0.00009914074         0.9038854806        0.00026380169         0.0494460700        1.4430984e-05      24.1791282  1675501    489  1960936  
POSITIVE  sorry                470    444.3084935          11.379166            11.3791664        0.2006771745  0.00056085216     1.18506083   0.0494198484   0.00010534188         0.9038461538        0.00028051311         0.0494067433        1.5333626e-05      25.6915065  1675501    520  1960936  
POSITIVE  derivative            94     88.8616987           2.275400             2.2754001        0.1856148247  0.00011219828     0.52997531   0.0494093637   0.00002106838         0.9038461538        0.00005610262         0.0494067433        3.0667253e-06       5.1383013  1675501    104  1960936  
POSITIVE  negotiable            47     44.4308493           1.137673             1.1376730        0.1676986601  0.00005610088     0.37474914   0.0494080535   0.00001053419         0.9038461538        0.00002805131         0.0494067433        1.5333626e-06       2.5691507  1675501     52  1960936  
POSITIVE  stationary            47     44.4308493           1.137673             1.1376730        0.1676986601  0.00005610088     0.37474914   0.0494080535   0.00001053419         0.9038461538        0.00002805131         0.0494067433        1.5333626e-06       2.5691507  1675501     52  1960936  
POSITIVE  hidden                47     44.4308493           1.137673             1.1376730        0.1676986601  0.00005610088     0.37474914   0.0494080535   0.00001053419         0.9038461538        0.00002805131         0.0494067433        1.5333626e-06       2.5691507  1675501     52  1960936  
POSITIVE  antiquated            47     44.4308493           1.137673             1.1376730        0.1676986601  0.00005610088     0.37474914   0.0494080535   0.00001053419         0.9038461538        0.00002805131         0.0494067433        1.5333626e-06       2.5691507  1675501     52  1960936  
POSITIVE  elastic               47     44.4308493           1.137673             1.1376730        0.1676986601  0.00005610088     0.37474914   0.0494080535   0.00001053419         0.9038461538        0.00002805131         0.0494067433        1.5333626e-06       2.5691507  1675501     52  1960936  
POSITIVE  involved            1755   1659.3213353          42.271160            42.2711604        0.2029332492  0.00209247050     2.28389716   0.0493169482   0.00039230750         0.9037075180        0.00104744790         0.0492681075        5.7104511e-05      95.6786647  1675501   1942  1960936  
NEGATIVE  macho                 15     11.2081654           1.381480             1.3814804        0.1630952683  0.00010507439     0.97904749   0.0492465391   0.00001554751         0.1948051948        0.00005255137         0.0492446054        1.3284407e-05       3.7918346   285435     77  1960936  
NEGATIVE  bold                 160    119.6508045          14.662823            14.6628234        0.1529978738  0.00111787659     3.18988399   0.0491071976   0.00016544223         0.1946472019        0.00056054794         0.0490866125        1.4136036e-04      40.3491955   285435    822  1960936  
POSITIVE  large               5796   5482.0832582         137.892639           137.8926388        0.2023477971  0.00689213558     4.12335085   0.0490877836   0.00128714058         0.9033665835        0.00345926383         0.0489271730        1.8735694e-04     313.9167418  1675501   6416  1960936  
NEGATIVE  destructive          166    124.1631828          15.192231            15.1922314        0.1528529066  0.00115967138     3.24716677   0.0490680234   0.00017154187         0.1946072685        0.00058156848         0.0490466790        1.4657213e-04      41.8368172   285435    853  1960936  
NEGATIVE  impressed            526    393.5958338          48.056114            48.0561135        0.1521137910  0.00365101566     5.77309599   0.0490336519   0.00054289164         0.1945266272        0.00184280134         0.0489660378        4.6386801e-04     132.4041662   285435   2704  1960936  
POSITIVE  enough              9191   8694.7754419         217.533868           217.5338685        0.2019805334  0.01090481747     5.17603102   0.0490185808   0.00203465021         0.9032036164        0.00548552343         0.0487642058        2.9616488e-04     496.2245581  1675501  10176  1960936  
POSITIVE  bored                701    663.0449826          16.623079            16.6230794        0.1995114991  0.00083637728     1.43354122   0.0489304681   0.00015562548         0.9033505155        0.00041838232         0.0489111049        2.2652936e-05      37.9550174  1675501    776  1960936  
POSITIVE  ludicrous            215    203.3565797           5.099457             5.0994574        0.1937633131  0.00025660321     0.79407467   0.0489278724   0.00004774106         0.9033613445        0.00012831983         0.0489219340        6.9492172e-06      11.6434203  1675501    238  1960936  
POSITIVE  pregnant             364    344.3390825           8.584694             8.5846941        0.1964986189  0.00043439242     1.03051209   0.0487964242   0.00008061489         0.9032258065        0.00021724845         0.0487863959        1.1734351e-05      19.6609175  1675501    403  1960936  
POSITIVE  porous                56     52.9752435           1.320516             1.3205158        0.1705036425  0.00006684320     0.40420010   0.0487879384   0.00001240229         0.9032258065        0.00003342284         0.0487863959        1.8052848e-06       3.0247565  1675501     62  1960936  
POSITIVE  limp                  28     26.4876217           0.660249             0.6602485        0.1421426738  0.00003342222     0.28581263   0.0487871671   0.00000620115         0.9032258065        0.00001671142         0.0487863959        9.0264242e-07       1.5123783  1675501     31  1960936  
POSITIVE  freakin               28     26.4876217           0.660249             0.6602485        0.1421426738  0.00003342222     0.28581263   0.0487871671   0.00000620115         0.9032258065        0.00001671142         0.0487863959        9.0264242e-07       1.5123783  1675501     31  1960936  
POSITIVE  insincere             28     26.4876217           0.660249             0.6602485        0.1421426738  0.00003342222     0.28581263   0.0487871671   0.00000620115         0.9032258065        0.00001671142         0.0487863959        9.0264242e-07       1.5123783  1675501     31  1960936  
POSITIVE  perplexed             28     26.4876217           0.660249             0.6602485        0.1421426738  0.00003342222     0.28581263   0.0487871671   0.00000620115         0.9032258065        0.00001671142         0.0487863959        9.0264242e-07       1.5123783  1675501     31  1960936  
POSITIVE  boyish                28     26.4876217           0.660249             0.6602485        0.1421426738  0.00003342222     0.28581263   0.0487871671   0.00000620115         0.9032258065        0.00001671142         0.0487863959        9.0264242e-07       1.5123783  1675501     31  1960936  
NEGATIVE  fruitful              34     25.4731032           3.076418             3.0764175        0.1557146757  0.00023808690     1.46235075   0.0487294736   0.00003496250         0.1942857143        0.00011911644         0.0487251249        2.9873340e-05       8.5268968   285435    175  1960936  
POSITIVE  academic             233    220.4453679           5.465667             5.4656673        0.1931322283  0.00027808295     0.82248129   0.0486677678   0.00005147727         0.9031007752        0.00013906288         0.0486613646        7.4930615e-06      12.5546321  1675501    258  1960936  
NEGATIVE  frustrated           143    107.2781544          12.829360            12.8293600        0.1514005147  0.00099939896     2.98721080   0.0484874849   0.00014646889         0.1940298507        0.00050098972         0.0484692613        1.2514879e-04      35.7218456   285435    737  1960936  
POSITIVE  distinguishable       93     88.0072593           2.163997             2.1639968        0.1809943679  0.00011100475     0.51772309   0.0484757570   0.00002047154         0.9029126214        0.00005550579         0.0484732108        2.9798494e-06       4.9927407  1675501    103  1960936  
POSITIVE  soft                1478   1398.7173151          34.354497            34.3544968        0.1985650887  0.00176252640     2.06224914   0.0484721599   0.00032507970         0.9028711057        0.00088212421         0.0484316951        4.7318793e-05      79.2826849  1675501   1637  1960936  
NEGATIVE  exceptional           84     63.0277352           7.525876             7.5258756        0.1520837188  0.00058768383     2.28826169   0.0484454890   0.00008599176         0.1939953811        0.00029428767         0.0484347916        7.3474748e-05      20.9722648   285435    433  1960936  
POSITIVE  sensible             483    457.1250847          11.188854            11.1888539        0.1956464269  0.00057635993     1.17734941   0.0483775265   0.00010609391         0.9028037383        0.00028827199         0.0483643278        1.5443092e-05      25.8749153  1675501    535  1960936  
POSITIVE  judgmental           130    123.0392751           3.007609             3.0076089        0.1856180703  0.00015516413     0.61049596   0.0483419172   0.00002854079         0.9027777778        0.00007758873         0.0483383672        4.1544140e-06       6.9607249  1675501    144  1960936  
POSITIVE  pornographic          65     61.5196376           1.503755             1.5037548        0.1725493993  0.00007758540     0.43168583   0.0483401421   0.00001427039         0.9027777778        0.00003879437         0.0483383672        2.0772070e-06       3.4803624  1675501     72  1960936  
POSITIVE  dreamy                65     61.5196376           1.503755             1.5037548        0.1725493993  0.00007758540     0.43168583   0.0483401421   0.00001427039         0.9027777778        0.00003879437         0.0483383672        2.0772070e-06       3.4803624  1675501     72  1960936  
NEGATIVE  sentimental           63     47.3071916           5.614932             5.6149319        0.1523092022  0.00044092945     1.97710802   0.0482935685   0.00006434461         0.1938461538        0.00022071575         0.0482855644        5.4978571e-05      15.6928084   285435    325  1960936  
POSITIVE  tempting             649    614.3419362          14.932066            14.9320660        0.1958149394  0.00077436136     1.36044801   0.0482208293   0.00014210711         0.9026425591        0.00038734683         0.0482031485        2.0685194e-05      34.6580638  1675501    719  1960936  
POSITIVE  adaptive              37     35.0320158           0.843606             0.8436064        0.1521854234  0.00004416481     0.32353460   0.0480006174   0.00000806925         0.9024390244        0.00002208295         0.0479996138        1.1745646e-06       1.9679842  1675501     41  1960936  
NEGATIVE  depraved              18     13.5371348           1.587492             1.5874919        0.1578695593  0.00012608221     1.05190741   0.0479900737   0.00001829891         0.1935483871        0.00006306164         0.0479877977        1.5635312e-05       4.4628652   285435     93  1960936  
NEGATIVE  relevant             824    620.0881110          72.531131            72.5311314        0.1490751536  0.00568874161     7.10360725   0.0479708540   0.00083609197         0.1934272300        0.00288682187         0.0478666406        7.1438993e-04     203.9118890   285435   4260  1960936  
POSITIVE  self-conscious       120    113.6404416           2.714558             2.7145580        0.1820277687  0.00014322937     0.58054560   0.0478194719   0.00002607585         0.9022556391        0.00007162037         0.0478162285        3.7956160e-06       6.3595584  1675501    133  1960936  
POSITIVE  zero                 120    113.6404416           2.714558             2.7145580        0.1820277687  0.00014322937     0.58054560   0.0478194719   0.00002607585         0.9022556391        0.00007162037         0.0478162285        3.7956160e-06       6.3595584  1675501    133  1960936  
POSITIVE  adult                166    157.2168515           3.741965             3.7419649        0.1856213160  0.00019812793     0.68170453   0.0477389820   0.00003601320         0.9021739130        0.00009907484         0.0477345025        5.2421028e-06       8.7831485  1675501    184  1960936  
NEGATIVE  explosive             57     42.9403739           4.970011             4.9700115        0.1508413368  0.00039897806     1.86224297   0.0476669205   0.00005764814         0.1932203390        0.00019969520         0.0476597496        4.9256840e-05      14.0596261   285435    295  1960936  
POSITIVE  unfunny               46     43.5764099           1.027317             1.0273168        0.1584577442  0.00005490728     0.35733886   0.0475226097   0.00000993735         0.9019607843        0.00002745447         0.0475213737        1.4464868e-06       2.4235901  1675501     51  1960936  
POSITIVE  durable              561    531.4613134          12.514906            12.5149061        0.1918904245  0.00066940195     1.24712433   0.0475049182   0.00012111632         0.9019292605        0.00033482523         0.0474898499        1.7629764e-05      29.5386866  1675501    622  1960936  
POSITIVE  cartoonish            55     52.1208040           1.211206             1.2112062        0.1627479186  0.00006564961     0.38823070   0.0472014020   0.00001180545         0.9016393443        0.00003282600         0.0471999337        1.7184090e-06       2.8791960  1675501     61  1960936  
POSITIVE  horizontal            55     52.1208040           1.211206             1.2112062        0.1627479186  0.00006564961     0.38823070   0.0472014020   0.00001180545         0.9016393443        0.00003282600         0.0471999337        1.7184090e-06       2.8791960  1675501     61  1960936  
POSITIVE  liberal              724    686.1148467          15.935069            15.9350691        0.1911019131  0.00086380513     1.40799063   0.0471988463   0.00015533902         0.9016189290        0.00043210956         0.0471795184        2.2611239e-05      37.8851533  1675501    803  1960936  
POSITIVE  inconvenient         284    269.1484143           6.240714             6.2407144        0.1871613322  0.00033893936     0.88127947   0.0471554660   0.00006089538         0.9015873016        0.00016950154         0.0471478910        8.8639671e-06      14.8515857  1675501    315  1960936  
NEGATIVE  big                 1836   1389.0847050         156.231605           156.2316054        0.1465144758  0.01244838598    10.43010978   0.0470607637   0.00183246936         0.1923923295        0.00643228756         0.0468317400        1.5657340e-03     446.9152950   285435   9543  1960936  
POSITIVE  unaffected            64     60.6651982           1.395200             1.3951995        0.1658675547  0.00007639182     0.41685023   0.0469707408   0.00001367356         0.9014084507        0.00003819753         0.0469690401        1.9903312e-06       3.3348018  1675501     71  1960936  
