      l1  l2                    f       E11  r.log.likelihood  r.log.likelihood.tt  r.odds.ratio.disc  r.Dice  r.t.score  r.p1.given2  r.p2.given1  r.p1.given2.simple  r.p2.given1.simple  r.p1.given2.margin  r.p2.given1.margin  r.expect.diff  am.log.likelihood  am.log.likelihood.tt  am.odds.ratio.disc  am.Dice  am.t.score  am.p1.given2  am.p2.given1  am.p1.given2.simple  am.p2.given1.simple  am.p1.given2.margin  am.p2.given1.margin  am.expect.diff       f1     f2        N  
POSITIVE  personalized         16     13.67              1781                 2759                415    4942       2228          379         2660                   1                4942                 192                2705           2660               5.03                  5.03               0.750   0.0000        0.58         0.146       0.00001                1.000               0.0000                0.146              0.00000            2.33  1675501     16  1960936  
POSITIVE  unconscionable       16     13.67              1781                 2759                415    4942       2228          379         2660                   1                4942                 192                2705           2660               5.03                  5.03               0.750   0.0000        0.58         0.146       0.00001                1.000               0.0000                0.146              0.00000            2.33  1675501     16  1960936  
POSITIVE  homegrown            16     13.67              1781                 2759                415    4942       2228          379         2660                   1                4942                 192                2705           2660               5.03                  5.03               0.750   0.0000        0.58         0.146       0.00001                1.000               0.0000                0.146              0.00000            2.33  1675501     16  1960936  
POSITIVE  overcooked           16     13.67              1781                 2759                415    4942       2228          379         2660                   1                4942                 192                2705           2660               5.03                  5.03               0.750   0.0000        0.58         0.146       0.00001                1.000               0.0000                0.146              0.00000            2.33  1675501     16  1960936  
POSITIVE  unharmed             15     12.82              1821                 2816                442    4977       2270          387         2707                   1                4977                 192                2751           2707               4.72                  4.72               0.723   0.0000        0.56         0.146       0.00001                1.000               0.0000                0.146              0.00000            2.18  1675501     15  1960936  
POSITIVE  nonpartisan          15     12.82              1821                 2816                442    4977       2270          387         2707                   1                4977                 192                2751           2707               4.72                  4.72               0.723   0.0000        0.56         0.146       0.00001                1.000               0.0000                0.146              0.00000            2.18  1675501     15  1960936  
POSITIVE  steeper              15     12.82              1821                 2816                442    4977       2270          387         2707                   1                4977                 192                2751           2707               4.72                  4.72               0.723   0.0000        0.56         0.146       0.00001                1.000               0.0000                0.146              0.00000            2.18  1675501     15  1960936  
POSITIVE  shrinking            15     12.82              1821                 2816                442    4977       2270          387         2707                   1                4977                 192                2751           2707               4.72                  4.72               0.723   0.0000        0.56         0.146       0.00001                1.000               0.0000                0.146              0.00000            2.18  1675501     15  1960936  
POSITIVE  protestant           15     12.82              1821                 2816                442    4977       2270          387         2707                   1                4977                 192                2751           2707               4.72                  4.72               0.723   0.0000        0.56         0.146       0.00001                1.000               0.0000                0.146              0.00000            2.18  1675501     15  1960936  
POSITIVE  fatter               15     12.82              1821                 2816                442    4977       2270          387         2707                   1                4977                 192                2751           2707               4.72                  4.72               0.723   0.0000        0.56         0.146       0.00001                1.000               0.0000                0.146              0.00000            2.18  1675501     15  1960936  
POSITIVE  state-owned          15     12.82              1821                 2816                442    4977       2270          387         2707                   1                4977                 192                2751           2707               4.72                  4.72               0.723   0.0000        0.56         0.146       0.00001                1.000               0.0000                0.146              0.00000            2.18  1675501     15  1960936  
POSITIVE  returnable           15     12.82              1821                 2816                442    4977       2270          387         2707                   1                4977                 192                2751           2707               4.72                  4.72               0.723   0.0000        0.56         0.146       0.00001                1.000               0.0000                0.146              0.00000            2.18  1675501     15  1960936  
NEGATIVE  flamboyant           32     16.01               957                 1617               1258    2022        479          395         1053                3742                2021                 395                 532           1053              15.23                 15.23               0.386   0.0002        2.83         0.145       0.00007                0.291               0.0001                0.145              0.00006           15.99   285435    110  1960936  
NEGATIVE  damning              57     28.53               654                 1162               1266    1407        319          396          704                3743                1407                 396                 351            704              27.10                 27.10               0.384   0.0004        3.77         0.145       0.00012                0.291               0.0002                0.145              0.00010           28.47   285435    196  1960936  
NEGATIVE  prominent           241    120.82               208                  400               1282     428        101          397          218                3744                 428                 397                 106            218             114.15                114.15               0.381   0.0017        7.74         0.145       0.00049                0.290               0.0008                0.145              0.00042          120.18   285435    830  1960936  
NEGATIVE  uncomplicated        20     10.04              1295                 2100               1257    2726        651          398         1426                3745                2722                 398                 727           1426               9.42                  9.42               0.386   0.0001        2.23         0.144       0.00004                0.290               0.0001                0.144              0.00003            9.96   285435     69  1960936  
POSITIVE  darker              614    525.48               136                  265                  1     908        348          399          288                 204                 909                 399                 551            288             182.22                182.22               1.844   0.0007        3.57         0.144       0.00036                0.998               0.0004                0.144              0.00005           88.52  1675501    615  1960936  
NEGATIVE  salacious            22     11.06              1217                 1993               1262    2578        612          400         1345                3746                2573                 400                 686           1345              10.33                 10.33               0.384   0.0002        2.33         0.144       0.00004                0.289               0.0001                0.144              0.00004           10.94   285435     76  1960936  
POSITIVE  several             335    287.09               238                  457                 11    1404        536          401          475                 205                1404                 401                 830            475              95.63                 95.63               1.581   0.0004        2.62         0.143       0.00020                0.997               0.0002                0.143              0.00003           47.91  1675501    336  1960936  
NEGATIVE  conceivable          17      8.59              1440                 2289               1273    3001        713          402         1569                3747                2996                 402                 813           1569               7.88                  7.88               0.383   0.0001        2.04         0.143       0.00003                0.288               0.0001                0.143              0.00003            8.41   285435     59  1960936  
POSITIVE  nonexistent         331    283.67               240                  460                 12    1420        542          403          479                 206                1420                 403                 834            479              94.40                 94.40               1.576   0.0004        2.60         0.143       0.00019                0.997               0.0002                0.143              0.00003           47.33  1675501    332  1960936  
NEGATIVE  immune               69     34.93               572                 1028               1293    1222        287          404          615                3748                1221                 404                 296            615              31.80                 31.80               0.376   0.0005        4.10         0.142       0.00014                0.287               0.0002                0.142              0.00012           34.07   285435    240  1960936  
POSITIVE  unrelated          1080    926.21                80                  157                 10     577        234          405          173                 207                 579                 405                 364            173             302.50                302.50               1.612   0.0013        4.68         0.142       0.00063                0.996               0.0006                0.142              0.00009          153.79  1675501   1084  1960936  
POSITIVE  fourth              256    219.59               308                  584                 20    1695        632          406          584                 208                1695                 406                 933            584              71.31                 71.31               1.464   0.0003        2.28         0.142       0.00015                0.996               0.0002                0.142              0.00002           36.41  1675501    257  1960936  
NEGATIVE  essential           432    219.07               128                  249               1304     234         59          407          126                3750                 235                 408                  63            126             198.40                198.40               0.374   0.0030       10.24         0.142       0.00087                0.287               0.0015                0.141              0.00075          212.93   285435   1505  1960936  
NEGATIVE  graphic             147     74.53               325                  614               1302     696        158          408          339                3749                 695                 407                 165            339              67.51                 67.51               0.375   0.0010        5.98         0.142       0.00030                0.287               0.0005                0.142              0.00025           72.47   285435    512  1960936  
NEGATIVE  contagious           49     24.89               738                 1284               1297    1571        369          409          804                3751                1569                 409                 393            804              22.38                 22.38               0.375   0.0003        3.44         0.141       0.00010                0.287               0.0002                0.141              0.00008           24.11   285435    171  1960936  
NEGATIVE  overt                53     26.93               702                 1232               1299    1483        345          410          745                3752                1482                 410                 365            745              24.19                 24.19               0.375   0.0004        3.58         0.141       0.00011                0.286               0.0002                0.141              0.00009           26.07   285435    185  1960936  
NEGATIVE  democratic          111     56.48               406                  753               1309     872        194          411          428                3753                 869                 411                 208            428              50.47                 50.47               0.373   0.0008        5.18         0.141       0.00022                0.286               0.0004                0.141              0.00019           54.52   285435    388  1960936  
POSITIVE  third               580    498.14               157                  303                 21     936        372          412          314                 209                 939                 412                 589            314             156.47                156.47               1.451   0.0007        3.40         0.140       0.00034                0.995               0.0003                0.140              0.00005           81.86  1675501    583  1960936  
POSITIVE  incomplete          184    158.07               413                  765                 39    2053        773          413          749                 210                2053                 413                1103            749              49.31                 49.31               1.321   0.0002        1.91         0.140       0.00011                0.995               0.0001                0.140              0.00002           25.93  1675501    185  1960936  
NEGATIVE  vexing               20     10.19              1333                 2149               1291    2727        663          414         1437                3754                2722                 414                 734           1437               9.06                  9.06               0.377   0.0001        2.19         0.140       0.00004                0.286               0.0001                0.140              0.00003            9.81   285435     70  1960936  
NEGATIVE  clear              2454   1253.28                27                   53               1311      26         17          415           19                3755                  24                 417                  12             19            1110.07               1110.07               0.371   0.0167       24.24         0.140       0.00492                0.285               0.0086                0.139              0.00421         1200.72   285435   8610  1960936  
POSITIVE  broader             174    149.53               439                  811                 45    2143        799          416          793                 211                2143                 415                1138            793              46.28                 46.28               1.297   0.0002        1.86         0.140       0.00010                0.994               0.0001                0.140              0.00001           24.47  1675501    175  1960936  
POSITIVE  non-existent        505    434.06               178                  344                 28    1032        404          417          349                 212                1032                 416                 641            349             133.69                133.69               1.391   0.0006        3.16         0.140       0.00029                0.994               0.0003                0.140              0.00004           70.94  1675501    508  1960936  
POSITIVE  akin               1268   1090.26                73                  144                 25     486        209          418          150                 213                 487                 418                 331            150             332.80                332.80               1.406   0.0015        4.99         0.139       0.00073                0.994               0.0008                0.139              0.00011          177.74  1675501   1276  1960936  
NEGATIVE  soothing            117     59.83               397                  738               1316     834        187          419          411                3756                 835                 419                 203            411              52.48                 52.48               0.370   0.0008        5.29         0.139       0.00023                0.285               0.0004                0.139              0.00020           57.17   285435    411  1960936  
POSITIVE  unwanted            153    131.58               492                  900                 54    2320        851          420          870                 214                2320                 420                1203            870              39.93                 39.93               1.241   0.0002        1.73         0.139       0.00009                0.994               0.0001                0.139              0.00001           21.42  1675501    154  1960936  
POSITIVE  unable             1503   1292.77                62                  123                 29     408        180          421          129                 216                 408                 422                 290            129             391.28                391.28               1.388   0.0018        5.42         0.139       0.00086                0.993               0.0009                0.139              0.00013          210.23  1675501   1513  1960936  
POSITIVE  incompetent         602    517.79               156                  302                 34     917        371          422          304                 215                 918                 421                 572            304             156.71                156.71               1.358   0.0007        3.43         0.139       0.00035                0.993               0.0004                0.139              0.00005           84.21  1675501    606  1960936  
POSITIVE  illiterate          149    128.17               498                  910                 56    2363        863          423          886                 217                2363                 423                1218            886              38.72                 38.72               1.230   0.0002        1.71         0.139       0.00009                0.993               0.0001                0.139              0.00001           20.83  1675501    150  1960936  
POSITIVE  elderly             142    122.18               519                  945                 62    2426        887          424          924                 218                2426                 424                1249            924              36.61                 36.61               1.209   0.0002        1.66         0.139       0.00008                0.993               0.0001                0.139              0.00001           19.82  1675501    143  1960936  
NEGATIVE  persuasive           98     50.22               467                  856               1320     942        221          425          476                3757                 941                 425                 229            476              43.69                 43.69               0.369   0.0007        4.83         0.139       0.00020                0.284               0.0003                0.138              0.00017           47.78   285435    345  1960936  
POSITIVE  slower              263    226.43               327                  618                 49    1663        643          426          581                 219                1664                 427                 930            581              66.93                 66.93               1.254   0.0003        2.26         0.138       0.00015                0.992               0.0002                0.138              0.00002           36.57  1675501    265  1960936  
NEGATIVE  insurmountable       19      9.75              1385                 2215               1308    2808        690          427         1486                3758                2802                 426                 768           1486               8.43                  8.43               0.373   0.0001        2.12         0.138       0.00004                0.284               0.0001                0.138              0.00003            9.25   285435     67  1960936  
POSITIVE  peachy              127    109.37               568                 1022                 83    2620        940          428          996                 220                2620                 428                1312            996              32.12                 32.12               1.161   0.0002        1.56         0.138       0.00007                0.992               0.0001                0.138              0.00001           17.63  1675501    128  1960936  
POSITIVE  weekly              249    214.46               340                  643                 55    1718        664          429          607                 221                1718                 429                 960            607              62.74                 62.74               1.231   0.0003        2.19         0.138       0.00014                0.992               0.0001                0.138              0.00002           34.54  1675501    251  1960936  
NEGATIVE  precious            610    314.70                93                  181               1339     166         42          430           95                3759                 168                 430                  47             95             267.14                267.14               0.364   0.0042       11.96         0.137       0.00121                0.282               0.0021                0.137              0.00103          295.30   285435   2162  1960936  
POSITIVE  misinformed         109     93.99               665                 1178                104    2847       1032          431         1094                 222                2847                 431                1391           1094              26.76                 26.76               1.095   0.0001        1.44         0.136       0.00006                0.991               0.0001                0.136              0.00001           15.01  1675501    110  1960936  
POSITIVE  unfavorable         107     92.28               675                 1192                114    2864       1042          432         1109                 223                2864                 432                1407           1109              26.16                 26.16               1.087   0.0001        1.42         0.136       0.00006                0.991               0.0001                0.136              0.00001           14.72  1675501    108  1960936  
POSITIVE  unavailable         727    627.16               141                  274                 59     799        331          433          257                 224                 800                 433                 508            257             176.68                176.68               1.218   0.0009        3.70         0.136       0.00041                0.990               0.0004                0.136              0.00006           99.84  1675501    734  1960936  
POSITIVE  unheard             516    445.16               189                  364                 67    1012        413          434          350                 225                1017                 434                 643            350             125.22                125.22               1.204   0.0006        3.12         0.136       0.00029                0.990               0.0003                0.136              0.00004           70.84  1675501    521  1960936  
POSITIVE  long-term           103     88.86               687                 1210                118    2956       1063          435         1142                 226                2956                 435                1430           1142              24.98                 24.98               1.070   0.0001        1.39         0.136       0.00006                0.990               0.0001                0.136              0.00001           14.14  1675501    104  1960936  
POSITIVE  doable              204    176.01               412                  764                 90    1932        749          436          713                 227                1932                 436                1064            713              49.37                 49.37               1.144   0.0002        1.96         0.136       0.00011                0.990               0.0001                0.136              0.00002           27.99  1675501    206  1960936  
POSITIVE  uneven              101     87.15               698                 1227                123    2975       1078          437         1159                 228                2975                 437                1444           1159              24.39                 24.39               1.062   0.0001        1.38         0.136       0.00006                0.990               0.0001                0.136              0.00001           13.85  1675501    102  1960936  
POSITIVE  crazier             101     87.15               698                 1227                123    2975       1078          437         1159                 228                2975                 437                1444           1159              24.39                 24.39               1.062   0.0001        1.38         0.136       0.00006                0.990               0.0001                0.136              0.00001           13.85  1675501    102  1960936  
POSITIVE  underway            403    347.76               234                  450                 74    1233        497          439          422                 230                1234                 439                 758            422              97.28                 97.28               1.184   0.0005        2.75         0.136       0.00023                0.990               0.0002                0.136              0.00003           55.24  1675501    407  1960936  
POSITIVE  hesitant            301    259.75               303                  575                 82    1521        594          440          534                 231                1521                 440                 884            534              72.59                 72.59               1.167   0.0004        2.38         0.136       0.00017                0.990               0.0002                0.136              0.00002           41.25  1675501    304  1960936  
NEGATIVE  foundational         18      9.32              1456                 2310               1321    2882        711          441         1541                3760                2878                 441                 792           1541               7.80                  7.80               0.368   0.0001        2.05         0.136       0.00004                0.281               0.0001                0.136              0.00003            8.68   285435     64  1960936  
POSITIVE  delinquent           98     84.59               715                 1253                129    3058       1097          442         1187                 232                3058                 442                1468           1187              23.51                 23.51               1.049   0.0001        1.35         0.135       0.00005                0.990               0.0001                0.135              0.00001           13.41  1675501     99  1960936  
POSITIVE  deeper             1146    989.44                90                  176                 69     536        238          443          172                 233                 540                 444                 362            172             273.36                273.36               1.194   0.0014        4.62         0.135       0.00064                0.990               0.0007                0.135              0.00009          156.56  1675501   1158  1960936  
NEGATIVE  instructive          41     21.25               869                 1483               1342    1760        418          444          928                3761                1760                 443                 460            928              17.70                 17.70               0.363   0.0003        3.08         0.135       0.00008                0.281               0.0001                0.135              0.00007           19.75   285435    146  1960936  
POSITIVE  unchanged            95     82.03               732                 1277                136    3078       1113          445         1203                 234                3076                 445                1479           1203              22.63                 22.63               1.035   0.0001        1.33         0.135       0.00005                0.990               0.0001                0.135              0.00001           12.97  1675501     96  1960936  
POSITIVE  brief               661    570.77               155                  301                 78     859        355          446          282                 235                 859                 446                 544            282             157.23                157.23               1.177   0.0008        3.51         0.135       0.00037                0.990               0.0004                0.135              0.00005           90.23  1675501    668  1960936  
POSITIVE  clunky               93     80.32               741                 1290                142    3141       1125          447         1216                 236                3141                 447                1490           1216              22.04                 22.04               1.026   0.0001        1.32         0.135       0.00005                0.989               0.0001                0.135              0.00001           12.68  1675501     94  1960936  
POSITIVE  sedate               93     80.32               741                 1290                142    3141       1125          447         1216                 236                3141                 447                1490           1216              22.04                 22.04               1.026   0.0001        1.32         0.135       0.00005                0.989               0.0001                0.135              0.00001           12.68  1675501     94  1960936  
POSITIVE  most               1377   1189.38                75                  147                 76     436        203          449          141                 239                 439                 450                 313            141             325.44                325.44               1.180   0.0016        5.06         0.135       0.00077                0.989               0.0008                0.135              0.00011          187.62  1675501   1392  1960936  
POSITIVE  unaware            1097    947.57                99                  192                 79     562        249          450          176                 240                 567                 451                 377            176             258.98                258.98               1.175   0.0013        4.51         0.135       0.00061                0.989               0.0007                0.135              0.00009          149.43  1675501   1109  1960936  
POSITIVE  bespoke              92     79.46               757                 1314                146    3154       1134          451         1230                 238                3154                 449                1499           1230              21.75                 21.75               1.021   0.0001        1.31         0.135       0.00005                0.989               0.0001                0.135              0.00001           12.54  1675501     93  1960936  
POSITIVE  larger             2786   2406.96                38                   75                 77     209        114          452           73                 243                 213                 455                 185             73             655.36                655.36               1.179   0.0033        7.18         0.135       0.00155                0.989               0.0017                0.135              0.00023          379.04  1675501   2817  1960936  
POSITIVE  lousy                91     78.61               766                 1327                147    3169       1142          453         1245                 241                3168                 452                1513           1245              21.45                 21.45               1.017   0.0001        1.30         0.135       0.00005                0.989               0.0001                0.135              0.00001           12.39  1675501     92  1960936  
NEGATIVE  secure              402    208.88               145                  281               1354     257         67          454          139                3762                 255                 454                  72            139             172.44                172.44               0.359   0.0028        9.63         0.135       0.00079                0.280               0.0014                0.135              0.00068          193.12   285435   1435  1960936  
POSITIVE  wider               181    156.36               475                  870                112    2091        804          455          790                 242                2092                 453                1134            790              42.61                 42.61               1.092   0.0002        1.83         0.135       0.00010                0.989               0.0001                0.135              0.00001           24.64  1675501    183  1960936  
POSITIVE  self-explanatory     88     76.05               790                 1361                155    3232       1158          456         1274                 244                3249                 456                1534           1274              20.58                 20.58               1.002   0.0001        1.27         0.134       0.00005                0.989               0.0001                0.134              0.00001           11.95  1675501     89  1960936  
POSITIVE  specialized         175    151.24               484                  887                117    2140        825          457          813                 245                2140                 457                1150            813              40.86                 40.86               1.078   0.0002        1.80         0.134       0.00010                0.989               0.0001                0.134              0.00001           23.76  1675501    177  1960936  
POSITIVE  knowledgable         87     75.19               800                 1375                167    3264       1163          458         1280                 246                3264                 458                1539           1280              20.28                 20.28               0.997   0.0001        1.27         0.134       0.00005                0.989               0.0001                0.134              0.00001           11.81  1675501     88  1960936  
POSITIVE  inexperienced       260    224.72               348                  655                103    1669        665          459          600                 247                1669                 459                 948            600              60.56                 60.56               1.103   0.0003        2.19         0.134       0.00014                0.989               0.0002                0.134              0.00002           35.28  1675501    263  1960936  
POSITIVE  minor              1115    963.81                98                  191                 88     554        248          460          174                 249                 555                 461                 369            174             259.11                259.11               1.149   0.0013        4.53         0.134       0.00062                0.988               0.0007                0.134              0.00009          151.19  1675501   1128  1960936  
POSITIVE  crappy               86     74.34               808                 1388                170    3273       1172          461         1291                 248                3272                 460                1545           1291              19.99                 19.99               0.992   0.0001        1.26         0.134       0.00005                0.989               0.0001                0.134              0.00001           11.66  1675501     87  1960936  
NEGATIVE  australian           26     13.54              1180                 1936               1344    2330        578          462         1237                3763                2328                 462                 625           1237              11.08                 11.08               0.363   0.0002        2.44         0.134       0.00005                0.280               0.0001                0.134              0.00004           12.46   285435     93  1960936  
NEGATIVE  patriotic            71     36.97               599                 1070               1355    1191        292          463          619                3764                1191                 463                 297            619              30.24                 30.24               0.359   0.0005        4.04         0.134       0.00014                0.280               0.0002                0.134              0.00012           34.03   285435    254  1960936  
POSITIVE  askew                84     72.63               821                 1409                186    3294       1191          464         1313                 250                3294                 464                1562           1313              19.41                 19.41               0.982   0.0001        1.24         0.134       0.00005                0.988               0.0001                0.134              0.00001           11.37  1675501     85  1960936  
NEGATIVE  riveting             36     18.78               955                 1613               1351    1886        462          465         1011                3765                1885                 465                 505           1011              15.26                 15.26               0.360   0.0003        2.87         0.134       0.00007                0.279               0.0001                0.134              0.00006           17.22   285435    129  1960936  
POSITIVE  earthy               81     70.06               850                 1455                197    3320       1210          466         1346                 251                3319                 466                1587           1346              18.54                 18.54               0.966   0.0001        1.22         0.133       0.00004                0.988               0.0000                0.133              0.00001           10.94  1675501     82  1960936  
POSITIVE  greater            2578   2230.94                43                   85                 95     231        130          467           79                 252                 231                 467                 199             79             584.71                584.71               1.118   0.0031        6.84         0.133       0.00142                0.987               0.0015                0.133              0.00021          347.06  1675501   2611  1960936  
POSITIVE  diplomatic           78     67.50               870                 1485                215    3351       1237          468         1382                 253                3351                 468                1613           1382              17.67                 17.67               0.950   0.0001        1.19         0.133       0.00004                0.987               0.0000                0.133              0.00001           10.50  1675501     79  1960936  
POSITIVE  handmade            154    133.29               537                  973                144    2312        884          469          893                 254                2312                 469                1225            893              34.76                 34.76               1.022   0.0002        1.67         0.133       0.00008                0.987               0.0001                0.133              0.00001           20.71  1675501    156  1960936  
POSITIVE  nebulous            154    133.29               537                  973                144    2312        884          469          893                 254                2312                 469                1225            893              34.76                 34.76               1.022   0.0002        1.67         0.133       0.00008                0.987               0.0001                0.133              0.00001           20.71  1675501    156  1960936  
POSITIVE  lower              2044   1770.40                55                  109                113     297        152          471          103                 259                 297                 474                 237            103             454.66                454.66               1.088   0.0024        6.05         0.132       0.00112                0.986               0.0012                0.132              0.00016          273.60  1675501   2072  1960936  
POSITIVE  underwater          147    127.31               559                 1009                153    2379        906          472          930                 256                2379                 471                1254            930              32.74                 32.74               1.002   0.0002        1.62         0.132       0.00008                0.987               0.0001                0.132              0.00001           19.69  1675501    149  1960936  
POSITIVE  purple              147    127.31               559                 1009                153    2379        906          472          930                 256                2379                 471                1254            930              32.74                 32.74               1.002   0.0002        1.62         0.132       0.00008                0.987               0.0001                0.132              0.00001           19.69  1675501    149  1960936  
POSITIVE  next                220    190.54               416                  770                137    1856        737          474          680                 258                1856                 473                1032            680              48.97                 48.97               1.031   0.0003        1.99         0.132       0.00012                0.987               0.0001                0.132              0.00002           29.46  1675501    223  1960936  
POSITIVE  everyday             73     63.23               915                 1550                231    3403       1283          475         1440                 259                3401                 474                1657           1440              16.23                 16.23               0.922   0.0001        1.14         0.132       0.00004                0.986               0.0000                0.132              0.00001            9.77  1675501     74  1960936  
POSITIVE  complicit            73     63.23               915                 1550                231    3403       1283          475         1440                 259                3401                 474                1657           1440              16.23                 16.23               0.922   0.0001        1.14         0.132       0.00004                0.986               0.0000                0.132              0.00001            9.77  1675501     74  1960936  
