bigram_lower,count,mean,std,min,25%,50%,75%,max,total,var_coeff,range,IQ_range,upper_fence,lower_fence,plus1_geo_mean,plus1_har_mean
completely_free,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
closely_related,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
awfully_tiny,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
as_well-known,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
as_sad,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
as_painful,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
as_intense,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
as_important,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
as_high,30,0.03,0.18,0,0,0,0,1,1,5.477225575051661,1,0,0,0,1.023373891996775,1.0169491525423728
as_good,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
as_entrenched,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
as_effective,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
as_easy,30,0.03,0.18,0,0,0,0,1,1,5.477225575051661,1,0,0,0,1.023373891996775,1.0169491525423728
as_dramatic,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
as_dangerous,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
as_clean,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
any_better,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
always_present,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
always_nice,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
definitely_tough,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
desperately_poor,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
entirely_dominant,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
more_frustrated,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
most_difficult,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
also_important,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
more_true,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
more_telling,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
more_spectacular,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
more_responsible,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
more_painful,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
more_intractable,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
more_high-profile,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
more_concerned,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
equally_committed,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
more_beloved,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
longer_alive,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
just_lucky,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
just_boring,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
genuinely_committed,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
extremely_serious,30,0.03,0.18,0,0,0,0,1,1,5.477225575051661,1,0,0,0,1.023373891996775,1.0169491525423728
exactly_beautiful,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
ever_pleased,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
even_safe,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
more_unsettling,30,0.03,0.18,0,0,0,0,1,1,5.47722557505166,1,0,0,0,1.023373891996775,1.0169491525423728
