hit_id,sent_id,match_id,colloc_id,sent_text,token_str,lemma_str,context_prev_id,context_prev_sent,context_next_id,context_next_sent,neg_lemma,adv_lemma,adj_lemma,neg_form,adv_form,adj_form,neg_index,adv_index,adj_index,dep_neg,dep_mod,json_source
nyt_eng_19940919_0042_62:3-4-5,nyt_eng_19940919_0042_62,3-4-5,nyt_eng_19940919_0042_62:4-5,"inexperienced, not entirely ethical","inexperienced , not entirely ethical","inexperienced , not entirely ethical",nyt_eng_19940919_0042_61,perilous days in the life of an,nyt_eng_19940919_0042_63,stockbroker.,not,entirely,ethical,not,entirely,ethical,2,3,4,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'ethical', 'ix': 4, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 2, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'ethical', 'ix': 4, 'xpos': 'JJ'}, 'target': {'lemma': 'entirely', 'ix': 3, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940919_0008_15:13-14-15,nyt_eng_19940919_0008_15,13-14-15,nyt_eng_19940919_0008_15:14-15,"-LBQ-  I think the administration has secured a good deal, though not appreciably different than one that could have been secured months ago,  -RDQ-  he said.","`` I think the administration has secured a good deal , though not appreciably different than one that could have been secured months ago , '' he said .","`` I think the administration has secure a good deal , though not appreciably different than one that could have been secure month ago , '' he say .",nyt_eng_19940919_0008_14,"Rep. Robert G. Torricelli, D-N.J., a member of the House Foreign Affairs Committee, was a bit more reserved.",nyt_eng_19940919_0008_16,"-LBQ-  The length of the United States commitment to Haiti and its expense are going to continue be U.S. concerns, and the United States is going to continue to bear considerable responsibility for the actions of an Aristide government in the future.",not,appreciably,different,not,appreciably,different,12,13,14,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'different', 'ix': 14, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 12, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'different', 'ix': 14, 'xpos': 'JJ'}, 'target': {'lemma': 'appreciably', 'ix': 13, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940919_0005_15:13-14-15,nyt_eng_19940919_0005_15,13-14-15,nyt_eng_19940919_0005_15:14-15,"-LBQ-  I think the administration has secured a good deal, though not appreciably different than one that could have been secured months ago,  -RDQ-  he said.","`` I think the administration has secured a good deal , though not appreciably different than one that could have been secured months ago , '' he said .","`` I think the administration has secure a good deal , though not appreciably different than one that could have been secure month ago , '' he say .",nyt_eng_19940919_0005_14,"Rep. Robert G. Torricelli, D-N.J., a member of the House Foreign Affairs Committee, was a bit more reserved.",nyt_eng_19940919_0005_16,"-LBQ-  The length of the United States commitment to Haiti and its expense are going to continue be U.S. concerns, and the United States is going to continue to bear considerable responsibility for the actions of an Aristide government in the future.",not,appreciably,different,not,appreciably,different,12,13,14,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'different', 'ix': 14, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 12, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'different', 'ix': 14, 'xpos': 'JJ'}, 'target': {'lemma': 'appreciably', 'ix': 13, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940918_0234_31:3-5-6,nyt_eng_19940918_0234_31,3-5-6,nyt_eng_19940918_0234_31:5-6,It is not  -LBQ-  much ado about nothing  -RDQ-  because majority rule is not nothing.,it is not `` much ado about nothing '' because majority rule is not nothing .,it be not `` much ado about nothing '' because majority rule be not nothing .,nyt_eng_19940918_0234_30,"The enforcement of the first stirring of democracy in Haiti is worthwhile on a practical level, and noble on the level occupied by Woodrow Wilson.",nyt_eng_19940918_0234_32,"But next time democracy is challenged nearby, let's intervene with less ado and more decisiveness.",not,much,ado,not,much,ado,2,4,5,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'ado', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 2, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'ado', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'much', 'ix': 4, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940918_0145_31:3-5-6,nyt_eng_19940918_0145_31,3-5-6,nyt_eng_19940918_0145_31:5-6,It is not  -LBQ-  much ado about nothing  -RDQ-  because majority rule is not nothing.,it is not `` much ado about nothing '' because majority rule is not nothing .,it be not `` much ado about nothing '' because majority rule be not nothing .,nyt_eng_19940918_0145_30,"The enforcement of the first stirring of democracy in Haiti is worthwhile on a practical level, and noble on the level occupied by Woodrow Wilson.",nyt_eng_19940918_0145_32,"But next time democracy is challenged nearby, let's intervene with less ado and more decisiveness.",not,much,ado,not,much,ado,2,4,5,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'ado', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 2, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'ado', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'much', 'ix': 4, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940918_0073_62:3-4-5,nyt_eng_19940918_0073_62,3-4-5,nyt_eng_19940918_0073_62:4-5,"inexperienced, not entirely ethical","inexperienced , not entirely ethical","inexperienced , not entirely ethical",nyt_eng_19940918_0073_61,perilous days in the life of an,nyt_eng_19940918_0073_63,stockbroker.,not,entirely,ethical,not,entirely,ethical,2,3,4,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'ethical', 'ix': 4, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 2, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'ethical', 'ix': 4, 'xpos': 'JJ'}, 'target': {'lemma': 'entirely', 'ix': 3, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940918_0023_21:3-6-7,nyt_eng_19940918_0023_21,3-6-7,nyt_eng_19940918_0023_21:6-7,That has not always been so clear.,that has not always been so clear .,that has not always be so clear .,nyt_eng_19940918_0023_20,"-LBQ-  What we're trying to prove,  -RDQ-  said Rep. Lee Hamilton, of Indiana,  -LBQ-  is that we mean what we say.  -RDQ-",nyt_eng_19940918_0023_22,"When Cedras ousted Aristide in September 1991, Bush called it a threat to U.S. security and vowed that the coup would not stand, but did little else.",not,so,clear,not,so,clear,2,5,6,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'clear', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 2, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'clear', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'so', 'ix': 5, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940918_0022_29:09-10-11,nyt_eng_19940918_0022_29,09-10-11,nyt_eng_19940918_0022_29:10-11,"-LBQ-  Actually, a story on mergers is not that easy to illustrate,  -RDQ-  he observed.","`` Actually , a story on mergers is not that easy to illustrate , '' he observed .","`` actually , a story on merger be not that easy to illustrate , '' he observe .",nyt_eng_19940918_0022_28,Emmott was mildly surprised at having rubbed American sensibilities against the grain.,nyt_eng_19940918_0022_30,"-LBQ-  We looked at a lot of pictures of copulating animals, I tell you, and this was the funniest.  -RDQ-",not,that,easy,not,that,easy,8,9,10,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'easy', 'ix': 10, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 8, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'easy', 'ix': 10, 'xpos': 'JJ'}, 'target': {'lemma': 'that', 'ix': 9, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940918_0019_25:17-19-20,nyt_eng_19940918_0019_25,17-19-20,nyt_eng_19940918_0019_25:19-20,"Texas has long been becoming more like the rest of the country, but it's not quite that simple.","Texas has long been becoming more like the rest of the country , but it 's not quite that simple .","Texas has long been become more like the rest of the country , but it be not quite that simple .",nyt_eng_19940918_0019_24,"Even where Texans are becoming rich again, they are doing it with less of their distinctive bravado.",nyt_eng_19940918_0019_26,"Nicholas Lemann, a former editor of Texas Monthly who now writes for the Atlantic Monthly, speaks of the recolonization of Texas.",not,that,simple,not,that,simple,16,18,19,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'simple', 'ix': 19, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 16, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'simple', 'ix': 19, 'xpos': 'JJ'}, 'target': {'lemma': 'that', 'ix': 18, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940918_0012_31:5-6-7,nyt_eng_19940918_0012_31,5-6-7,nyt_eng_19940918_0012_31:6-7,"-LBQ-  The road is not well lit,  -RDQ-  he said.","`` The road is not well lit , '' he said .","`` the road be not well lit , '' he say .",nyt_eng_19940918_0012_30,"Indeed, one senior U.S. official rejected the idea there was any optimism in Washington, saying such an assessment was premature.",nyt_eng_19940918_0012_32,"And yet there has been enough movement for each of the warily circling competitors not to give up, to continue a process of changing their positions little by little.",not,well,lit,not,well,lit,4,5,6,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'lit', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 4, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'lit', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'well', 'ix': 5, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940918_0008_15:15-16-17,nyt_eng_19940918_0008_15,15-16-17,nyt_eng_19940918_0008_15:16-17,"-LBQ-  The world has changed, and our need to get into space is not as pressing as it use to be.","`` The world has changed , and our need to get into space is not as pressing as it use to be .","`` the world has change , and we need to get into space be not as pressing as it use to be .",nyt_eng_19940918_0008_14,"-LBQ-  The Air Force is faced with dwindling budgets,  -RDQ-  said Major Billy Birdwell, a Vandenberg spokesman.",nyt_eng_19940918_0008_16,"-LBQ-  Yet we have a wonderful national asset sitting here waiting to be used,  -RDQ-  Birdwell said.",not,as,pressing,not,as,pressing,14,15,16,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'pressing', 'ix': 16, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 14, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'pressing', 'ix': 16, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 15, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940917_0195_12:7-8-9,nyt_eng_19940917_0195_12,7-8-9,nyt_eng_19940917_0195_12:8-9,I told my coach I wasn't really interested.  -RDQ-,i told my coach I was n't really interested . '',I tell my coach I be not really interested . '',nyt_eng_19940917_0195_11,-LBQ-  They don't run the ball enough.,nyt_eng_19940917_0195_13,"How bad was it for the Bruins, who gave Nebraska a scare in the Rose Bowl last year before succumbing to a team that would go on to post an 11-1 record? So bad that they actually had some of the Cornhuskers feeling sorry for them.",not,really,interested,n't,really,interested,6,7,8,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'interested', 'ix': 8, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 6, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'interested', 'ix': 8, 'xpos': 'JJ'}, 'target': {'lemma': 'really', 'ix': 7, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940917_0193_12:7-8-9,nyt_eng_19940917_0193_12,7-8-9,nyt_eng_19940917_0193_12:8-9,I told my coach I wasn't really interested.  -RDQ-,i told my coach I was n't really interested . '',I tell my coach I be not really interested . '',nyt_eng_19940917_0193_11,-LBQ-  They don't run the ball enough.,nyt_eng_19940917_0193_13,"How bad was it for the Bruins, who gave Nebraska a scare in the Rose Bowl last year before succumbing to a team that would go on to post an 11-1 record? So bad that they actually had some of the Cornhuskers feeling sorry for them.",not,really,interested,n't,really,interested,6,7,8,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'interested', 'ix': 8, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 6, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'interested', 'ix': 8, 'xpos': 'JJ'}, 'target': {'lemma': 'really', 'ix': 7, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940917_0077_21:3-6-7,nyt_eng_19940917_0077_21,3-6-7,nyt_eng_19940917_0077_21:6-7,That has not always been so clear.,that has not always been so clear .,that has not always be so clear .,nyt_eng_19940917_0077_20,"-LBQ-  What we're trying to prove,  -RDQ-  said Rep. Lee Hamilton, of Indiana,  -LBQ-  is that we mean what we say.  -RDQ-",nyt_eng_19940917_0077_22,"When Cedras ousted Aristide in September 1991, Bush called it a threat to U.S. security and vowed that the coup would not stand, but did little else.",not,so,clear,not,so,clear,2,5,6,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'clear', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 2, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'clear', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'so', 'ix': 5, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940917_0073_28:5-6-7,nyt_eng_19940917_0073_28,5-6-7,nyt_eng_19940917_0073_28:6-7,"Third World organizations are not only weaker after the Cold War, Kalpage said, but are also threatened by the economic demands of Eastern Europe and the new countries created by the breakup of the Soviet Union.","Third World organizations are not only weaker after the Cold War , Kalpage said , but are also threatened by the economic demands of Eastern Europe and the new countries created by the breakup of the Soviet Union .","Third World organization be not only weaker after the Cold War , Kalpage say , but are also threaten by the economic demand of Eastern Europe and the new country create by the breakup of the Soviet Union .",nyt_eng_19940917_0073_27,"Sri Lanka was a founding member of both the Nonaligned Movement, which often sided with the Soviet bloc, and the Group of 77 -LRB- now with 134 members -RRB-, which concentrated on economic and social problems in the Third World, often demanding compensation from the West.",nyt_eng_19940917_0073_29,"-LBQ-  The countries that call themselves economies in transition are vying for funds in every agency,  -RDQ-  he said.",not,only,weaker,not,only,weaker,4,5,6,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'weaker', 'ix': 6, 'xpos': 'JJR'}, 'target': {'lemma': 'not', 'ix': 4, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'weaker', 'ix': 6, 'xpos': 'JJR'}, 'target': {'lemma': 'only', 'ix': 5, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940917_0072_23:4-5-6,nyt_eng_19940917_0072_23,4-5-6,nyt_eng_19940917_0072_23:5-6,"-LBQ-  We are not always sure whether Clinton will move this way or that way, or whether he will move at all, but the feeling is that the Clinton administration is much better than its predecessors at the U.N.,  -RDQ-  an Asian delegate said.","`` We are not always sure whether Clinton will move this way or that way , or whether he will move at all , but the feeling is that the Clinton administration is much better than its predecessors at the U.N. , '' an Asian delegate said .","`` we be not always sure whether Clinton will move this way or that way , or whether he will move at all , but the feeling be that the Clinton administration be much better than its predecessor at the U.N. , '' a asian delegate say .",nyt_eng_19940917_0072_22,"As the new General Assembly approaches, a variety of diplomats at the United Nations say they like what they have seen of the Clinton administration.",nyt_eng_19940917_0072_24,He added that this change in the U.S. attitude could not have come at a more propitious time.,not,always,sure,not,always,sure,3,4,5,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'sure', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 3, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'sure', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'always', 'ix': 4, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940917_0062_31:5-6-7,nyt_eng_19940917_0062_31,5-6-7,nyt_eng_19940917_0062_31:6-7,"-LBQ-  The road is not well lit,  -RDQ-  he said.","`` The road is not well lit , '' he said .","`` the road be not well lit , '' he say .",nyt_eng_19940917_0062_30,"Indeed, one senior U.S. official rejected the idea there was any optimism in Washington, saying such an assessment was premature.",nyt_eng_19940917_0062_32,"And yet there has been enough movement for each of the warily circling competitors not to give up, to continue a process of changing their positions little by little.",not,well,lit,not,well,lit,4,5,6,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'lit', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 4, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'lit', 'ix': 6, 'xpos': 'JJ'}, 'target': {'lemma': 'well', 'ix': 5, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940917_0041_15:15-16-17,nyt_eng_19940917_0041_15,15-16-17,nyt_eng_19940917_0041_15:16-17,"-LBQ-  The world has changed, and our need to get into space is not as pressing as it use to be.","`` The world has changed , and our need to get into space is not as pressing as it use to be .","`` the world has change , and we need to get into space be not as pressing as it use to be .",nyt_eng_19940917_0041_14,"-LBQ-  The Air Force is faced with dwindling budgets,  -RDQ-  said Major Billy Birdwell, a Vandenberg spokesman.",nyt_eng_19940917_0041_16,"-LBQ-  Yet we have a wonderful national asset sitting here waiting to be used,  -RDQ-  Birdwell said.",not,as,pressing,not,as,pressing,14,15,16,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'pressing', 'ix': 16, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 14, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'pressing', 'ix': 16, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 15, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940917_0029_29:09-10-11,nyt_eng_19940917_0029_29,09-10-11,nyt_eng_19940917_0029_29:10-11,"-LBQ-  Actually, a story on mergers is not that easy to illustrate,  -RDQ-  he observed.","`` Actually , a story on mergers is not that easy to illustrate , '' he observed .","`` actually , a story on merger be not that easy to illustrate , '' he observe .",nyt_eng_19940917_0029_28,Emmott was mildly surprised at having rubbed American sensibilities against the grain.,nyt_eng_19940917_0029_30,"-LBQ-  We looked at a lot of pictures of copulating animals, I tell you, and this was the funniest.  -RDQ-",not,that,easy,not,that,easy,8,9,10,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'easy', 'ix': 10, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 8, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'easy', 'ix': 10, 'xpos': 'JJ'}, 'target': {'lemma': 'that', 'ix': 9, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940917_0025_25:17-19-20,nyt_eng_19940917_0025_25,17-19-20,nyt_eng_19940917_0025_25:19-20,"Texas has long been becoming more like the rest of the country, but it's not quite that simple.","Texas has long been becoming more like the rest of the country , but it 's not quite that simple .","Texas has long been become more like the rest of the country , but it be not quite that simple .",nyt_eng_19940917_0025_24,"Even where Texans are becoming rich again, they are doing it with less of their distinctive bravado.",nyt_eng_19940917_0025_26,"Nicholas Lemann, a former editor of Texas Monthly who now writes for the Atlantic Monthly, speaks of the recolonization of Texas.",not,that,simple,not,that,simple,16,18,19,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'simple', 'ix': 19, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 16, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'simple', 'ix': 19, 'xpos': 'JJ'}, 'target': {'lemma': 'that', 'ix': 18, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940916_0297_43:14-15-16,nyt_eng_19940916_0297_43,14-15-16,nyt_eng_19940916_0297_43:15-16,"-LBQ-  It used to be you'd pick cotton, and people weren't too crazy about going to prison.","`` It used to be you 'd pick cotton , and people were n't too crazy about going to prison .","`` it use to be you would pick cotton , and people be not too crazy about go to prison .",nyt_eng_19940916_0297_42,"-LBQ-  I don't know if we did right, but we want to make prisons a place you don't want to go to,  -RDQ-  Smith said.",nyt_eng_19940916_0297_44,"Nowadays, if you want to lead a life of luxury, sit around and watch TV, you can go to prison.  -RDQ-",not,too,crazy,n't,too,crazy,13,14,15,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'crazy', 'ix': 15, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 13, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'crazy', 'ix': 15, 'xpos': 'JJ'}, 'target': {'lemma': 'too', 'ix': 14, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940916_0267_21:12-13-14,nyt_eng_19940916_0267_21,12-13-14,nyt_eng_19940916_0267_21:13-14,"Though the magazine's figures may be suspect, they are not entirely useless.","though the magazine 's figures may be suspect , they are not entirely useless .","though the magazine 's figure may be suspect , they be not entirely useless .",nyt_eng_19940916_0267_20,"Those making less will dislike you for being overpaid, those making more will start treating you like a sap for selling yourself cheap.",nyt_eng_19940916_0267_22,"They confirm, for instance, that the world works exactly the way we always thought it did.",not,entirely,useless,not,entirely,useless,11,12,13,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'useless', 'ix': 13, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 11, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'useless', 'ix': 13, 'xpos': 'JJ'}, 'target': {'lemma': 'entirely', 'ix': 12, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940916_0186_1:4-5-6,nyt_eng_19940916_0186_1,4-5-6,nyt_eng_19940916_0186_1:5-6,"-LBQ-  They're not as stupid as some people think,  -RDQ-  Miller says.","`` They 're not as stupid as some people think , '' Miller says .","`` they be not as stupid as some people think , '' Miller say .",nyt_eng_19940916_0186_0,,nyt_eng_19940916_0186_2,"-LBQ-  They go into hibernation for three months; then when they come out, they remember us.  -RDQ-",not,as,stupid,not,as,stupid,3,4,5,"{'node': 'neg', 'contiguous': False, 'relation': 'neg', 'head': {'lemma': 'stupid', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'not', 'ix': 3, 'xpos': 'RB'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'stupid', 'ix': 5, 'xpos': 'JJ'}, 'target': {'lemma': 'as', 'ix': 4, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940916_0169_11:1-4-5,nyt_eng_19940916_0169_11,1-4-5,nyt_eng_19940916_0169_11:4-5,Nobody could be that crass.,nobody could be that crass .,nobody could be that crass .,nyt_eng_19940916_0169_10,"People muttered about the whole season being lost and perhaps next year's, too, but you did not believe it.",nyt_eng_19940916_0169_12,This was the  -LBQ-  national pastime.  -RDQ-,nobody,that,crass,nobody,that,crass,0,3,4,"{'node': 'neg', 'contiguous': False, 'relation': 'nsubj', 'head': {'lemma': 'crass', 'ix': 4, 'xpos': 'JJ'}, 'target': {'lemma': 'nobody', 'ix': 0, 'xpos': 'NN'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'crass', 'ix': 4, 'xpos': 'JJ'}, 'target': {'lemma': 'that', 'ix': 3, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
nyt_eng_19940916_0168_11:1-4-5,nyt_eng_19940916_0168_11,1-4-5,nyt_eng_19940916_0168_11:4-5,Nobody could be that crass.,nobody could be that crass .,nobody could be that crass .,nyt_eng_19940916_0168_10,"People muttered about the whole season being lost and perhaps next year's, too, but you did not believe it.",nyt_eng_19940916_0168_12,This was the  -LBQ-  national pastime.  -RDQ-,nobody,that,crass,nobody,that,crass,0,3,4,"{'node': 'neg', 'contiguous': False, 'relation': 'nsubj', 'head': {'lemma': 'crass', 'ix': 4, 'xpos': 'JJ'}, 'target': {'lemma': 'nobody', 'ix': 0, 'xpos': 'NN'}}","{'node': 'mod', 'contiguous': True, 'relation': 'advmod', 'head': {'lemma': 'crass', 'ix': 4, 'xpos': 'JJ'}, 'target': {'lemma': 'that', 'ix': 3, 'xpos': 'RB'}}",/share/compling/projects/sanpi/demo/data/1_json_grew-matches/contig/nyt5.sans-relay/nyt_eng_199409.json
