space_key,l2,polarity,space,dP1,LRC,P1,G2,f1,f2,N,f,unexp_f,f_sqrt,f2_sqrt,unexp_r,exp_f,polar_l2,space_l2,exp_f_sqrt,unexp_f_sqrt,dP1m,P1m,LRCm,f_sqrt_m,f2_sqrt_m,unexp_f_sqrt_m,unexp_r_m
ALL+sup:NEG~anymore,anymore,neg,ALL+sup,0.41360339522361755,3.664210796356201,0.45770063996315,1407.920128,3173681,922,71961373,422,381.33744,20.54263858417414,30.364452901377952,0.9036432504653931,40.66256,neg~anymore,ALL+sup:anymore,6.376720160082297,14.165918424091842,0.5176840076256256,0.8220920488238335,1.8172125965356827,12.207810965190777,14.863891245733004,5.770409711666304,0.6699152141809464
NEQ+sup:NEG~terribly,terribly,neg,NEQ+sup,0.40774133801460266,3.0971148014068604,0.9064693450927734,15189.348278,3173681,19801,6347362,17949,8048.5,133.9738780509096,140.71602609511115,0.44840937852859497,9900.5,neg~terribly,NEQ+sup:terribly,99.50125627347627,34.47262177743333,0.26342190921457254,0.5671559372576332,2.0868921262067417,86.77961443834428,124.3007643643505,33.86734960882054,0.5240520098565792
NEQ+sup:NEG~only,only,neg,NEQ+sup,0.3918369710445404,2.8639392852783203,0.8839100003242493,87362.402688,3173681,128409,6347362,113502,49297.5,336.9005788062704,358.342015398697,0.4343315660953522,64204.5,neg~only,NEQ+sup:only,253.38606907247288,83.51450973379752,0.03467952316139526,0.33703597565131227,0.542485428740742,175.083538983846,278.90803444798576,64.44324264778962,-0.18344125896692276
ALL+mir:NEG~inherently,inherently,neg,ALL+mir,0.38916319608688354,2.4025118350982666,0.5615686178207397,3906.5608257,291735,5100,1680633,2864,1978.70947265625,53.51635264103861,71.4142842854285,0.6908901929855347,885.290542,neg~inherently,ALL+mir:inherently,29.75383239181131,23.762520249227297,0.28363978895490516,0.5871396238130093,2.020033610047964,67.81606228655511,109.7484081288913,22.39304294260915,0.5409075547446751
NEQ+mir:POS~seemingly,seemingly,pos,NEQ+mir,0.3816766331,1.901047824076898,0.8813953488,283.1344763,291735,430,583470,379,164.0,19.467922333931785,20.73644135332772,0.43271767810026385,215.0,pos~seemingly,NEQ+mir:seemingly,14.66287829861518,4.805044035316605,0.2633774057503261,0.9586748949917099,3.505719929499449,137.25944277494813,137.98063187885504,10.398661707019931,0.2793136008457332
NEQ+mir:POS~now,now,pos,NEQ+mir,0.3807059277,2.291365384803044,0.8798479087,858.8819963,291735,1315,583470,1157,499.5,34.0147027033899,36.26292872893749,0.4317199654278306,657.5,pos~now,NEQ+mir:now,25.64176280991617,8.372939893473731,0.25699339183424835,0.9518037946732071,3.2742322682703104,226.06572066959995,227.81084190060974,16.750742618302777,0.27525635322921344
NEQ+mir:NEG~precisely,precisely,neg,NEQ+mir,0.3772298346,0.37753681158065044,0.8771929825,36.559146,291735,57,583470,50,21.5,7.0710678118654755,7.54983443527075,0.43,28.5,neg~precisely,NEQ+mir:precisely,5.338539126015656,1.73252868584982,0.3084171662737202,0.612809947000246,1.317119041619299,17.765783376690443,27.24169970149218,6.7521306055322885,0.5742697325348853
NEQ+sup:NEG~overly,overly,neg,NEQ+sup,0.37692326307296753,2.6772658824920654,0.8752533793449402,17891.90866,3173681,28121,6347362,24613,10552.5,156.8853084262513,167.69317219254933,0.4287368357181549,14060.5,neg~overly,NEQ+sup:overly,118.57697921603501,38.308329210216286,0.23312539525464782,0.5367923815303799,1.8199719116404025,97.09741231930329,148.416952848734,36.17117728337287,0.5008022619903773
NEQ+mir:NEG~inherently,inherently,neg,NEQ+mir,0.3587711094,2.2354423291765353,0.856715525,1897.0351789,291735,3343,583470,2864,1192.5,53.51635264103861,57.81868210189506,0.4163756983240223,1671.5,neg~inherently,NEQ+mir:inherently,40.88398219351926,12.63237044751935,0.28363978895490516,0.5871396238130093,2.020033610047964,67.81606228655511,109.7484081288913,22.39304294260915,0.5409075547446751
NEQ+sup:NEG~precisely,precisely,neg,NEQ+sup,0.34821993112564087,1.8359156847000122,0.8481675386428833,510.560402,3173681,955,6347362,810,332.5,28.460498941515414,30.903074280724887,0.4104938209056854,477.5,neg~precisely,NEQ+sup:precisely,21.85177338341216,6.608725558103256,0.3084171662737202,0.612809947000246,1.317119041619299,17.765783376690443,27.24169970149218,6.7521306055322885,0.5742697325348853
NEQ+sup:POS~plain,plain,pos,NEQ+sup,0.341232568025589,1.9159742593765259,0.8411442637443542,839.375416,3173681,1643,6347362,1382,560.5,37.17526059088221,40.53393639902249,0.4055716395378113,821.5,pos~plain,NEQ+sup:plain,28.661821295933027,8.513439294949183,0.2581034497729182,0.9533054372111969,3.18969928963007,78.4007424665803,79.52369120687946,6.821494247773664,0.27601321662938333
NEQ+mir:POS~utterly,utterly,pos,NEQ+mir,0.3399314211,1.5831430087806566,0.8396226415,268.2455305,291735,530,583470,445,180.0,21.095023109728988,23.021728866442675,0.4044943820224719,265.0,pos~utterly,NEQ+mir:utterly,16.278820596099706,4.816202513629282,0.2051279293668517,0.9005187513669739,1.720874730008885,102.57360702329537,105.33587659743232,6.518373734406658,0.24068197131868493
NEQ+mir:POS~only,only,pos,NEQ+mir,0.3384173272,1.800656267443712,0.8377880184,543.048169,291735,1085,583470,909,366.5,30.14962686336267,32.93933818400121,0.40319031903190317,542.5,pos~only,NEQ+mir:only,23.29162939770423,6.857997465658439,-0.03467952316139526,0.6629640075848814,-0.542485428740726,195.6065171670286,278.90803444798576,-49.4694055189272,-0.18831102443475797
NEQ+mir:POS~very,very,pos,NEQ+mir,0.3318323411,1.9684644034979335,0.8057359543,19892.9119969,291735,45886,583470,36972,14029.0,192.2810443075448,214.2101771625242,0.3794493129936168,22943.0,pos~very,NEQ+mir:very,151.46946887079258,40.81157543675221,0.17652278793857062,0.8559287360944932,1.54083896407181,1065.2928979672306,1114.5786055545277,50.10260939487691,0.20179616414227358
ALL+mir:NEG~precisely,precisely,neg,ALL+mir,0.3314836621284485,0.7580885887145996,0.5050504803657532,56.5640877,291735,99,1680633,50,32.81494903564453,7.0710678118654755,9.9498743710662,0.6562989354133606,17.185052,neg~precisely,ALL+mir:precisely,4.145485737522202,2.925582074343273,0.3084171662737202,0.612809947000246,1.317119041619299,17.765783376690443,27.24169970149218,6.7521306055322885,0.5742697325348853
ALL+sup:NEG~remotely,remotely,neg,ALL+sup,0.32370737195014954,3.523378610610962,0.3677406907081604,15974.275305,3173681,15394,71961373,5661,4982.08514,75.23961722390672,124.0725594158515,0.8800715804100037,678.91486,neg~remotely,ALL+sup:remotely,26.055994703714536,49.18362252019219,0.4530079061652771,0.7567267440173202,3.4849119720208668,59.067419201480575,73.66061531287556,25.893830593895807,0.647193734218245
NEQ+sup:POS~utterly,utterly,pos,NEQ+sup,0.3118882179260254,1.829256296157837,0.8116641044616699,1910.930409,3173681,4561,6347362,3702,1421.5,60.844062980705026,67.53517601961218,0.3839816451072693,2280.5,pos~utterly,NEQ+sup:utterly,47.75458093209488,13.089482048610144,0.2051279293668517,0.9005187513669739,1.720874730008885,102.57360702329537,105.33587659743232,6.518373734406658,0.24068197131868493
NEQ+sup:NEG~inherently,inherently,neg,NEQ+sup,0.28775396943092346,1.6934746503829956,0.787365734577179,3013.573426,3173681,8564,6347362,6743,2461.0,82.11577193207161,92.5418824100742,0.3649710714817047,4282.0,neg~inherently,NEQ+sup:inherently,65.43699259593154,16.678779336140067,0.28363978895490516,0.5871396238130093,2.020033610047964,67.81606228655511,109.7484081288913,22.39304294260915,0.5409075547446751
NEQ+mir:NEG~yet,yet,neg,NEQ+mir,0.2787851859,0.99633215071973,0.7785888078,135.2751688,291735,411,583470,320,114.5,17.88854381999832,20.273134932713294,0.3578125,205.5,neg~yet,NEQ+mir:yet,14.33527118683145,3.553272633166868,0.36818105401761014,0.6713694274968368,2.8371019616778117,122.8159101699276,147.11490798155816,59.111445589757714,0.5798549816012383
NEQ+mir:NEG~especially,especially,neg,NEQ+mir,0.2640627859,1.3233965790044164,0.7631322957,601.1515598,291735,2056,583470,1569,541.0,39.61060464067672,45.34313619501854,0.34480560866794135,1028.0,neg~especially,NEQ+mir:especially,32.0624390837628,7.548165556913922,0.09534885393986187,0.3995268273023482,0.4467691296282137,71.96611136314367,218.5611476071715,-3.2144054325729865,0.05085444338073619
ALL+sup:NEG~terribly,terribly,neg,ALL+sup,0.2627796530723572,3.190000057220459,0.3066684901714325,43629.292279,3173681,58529,71961373,17949,15367.72108,133.9738780509096,241.92767514279964,0.856188178062439,2581.27892,neg~terribly,ALL+sup:terribly,50.80628819349038,83.16758985741922,0.26342190921457254,0.5671559372576332,2.0868921262067417,86.77961443834428,124.3007643643505,33.86734960882054,0.5240520098565792
NEQ+sup:NEG~longer,longer,neg,NEQ+sup,0.2576993703842163,1.2410215139389038,0.7576261758804321,502.619159,3173681,1803,6347362,1366,464.5,36.959437225152655,42.46174749112429,0.34004393219947815,901.5,neg~longer,NEQ+sup:longer,30.024989592004857,6.934447633147798,0.38521160390792697,0.6893419765846794,2.8085864559354494,32.80626739447073,51.934097213021346,11.46055175323626,0.5679881500214083
NEQ+sup:POS~otherwise,otherwise,pos,NEQ+sup,0.23875528573989868,1.2737162113189697,0.7385435104370117,1336.26212,3173681,5630,6347362,4158,1343.0,64.48255578061404,75.03332592921628,0.32299181818962097,2815.0,pos~otherwise,NEQ+sup:otherwise,53.056573579529235,11.4259822010848,0.2268390967106252,0.9218920433327149,2.671246086623915,121.3019307369201,124.75011383538575,8.398271658813247,0.251293827494546
NEQ+sup:POS~absolutely,absolutely,pos,NEQ+sup,0.2287476807832718,1.303349494934082,0.7280145287513733,4404.580061,3173681,20343,6347362,14810,4638.5,121.69634341261039,142.6288890793166,0.31320053339004517,10171.5,pos~absolutely,NEQ+sup:absolutely,100.85385466108869,20.8424887515217,0.12629321762689966,0.8214688331678603,0.9895041151893411,199.03142305720036,208.2415658387122,9.12876017131556,0.17029586152693976
ALL+mir:NEG~especially,especially,neg,ALL+mir,0.22873766720294952,1.4369081258773804,0.40179258584976196,1127.110657,291735,3905,1680633,1569,891.1452026367188,39.61060464067672,62.489999199871974,0.5679701566696167,677.854817,neg~especially,ALL+mir:especially,26.03564512356089,13.574959517115829,0.09534885393986187,0.3995268273023482,0.4467691296282137,71.96611136314367,218.5611476071715,-3.2144054325729865,0.05085444338073619
NEQ+sup:NEG~particularly,particularly,neg,NEQ+sup,0.2264803797006607,1.3293355703353882,0.7237428426742554,16109.886301,3173681,76722,6347362,55527,17166.0,235.64167712864378,276.98736433274354,0.309146910905838,38361.0,neg~particularly,NEQ+sup:particularly,195.8596436226718,39.78203350597198,0.31643939195044635,0.6171677975635826,2.3585813120195946,165.8910996412081,301.5559150757589,49.82228630428821,0.5293845650665909
NEQ+sup:NEG~anyway,anyway,neg,NEQ+sup,0.22317007184028625,0.17424070835113525,0.7231638431549072,36.536217,3173681,177,6347362,128,39.5,11.313708498984761,13.30413469565007,0.30859375,88.5,neg~anyway,NEQ+sup:anyway,9.40744386111339,1.906264637871372,0.17437128339837266,0.47878897893204386,0.19418759644031525,7.459629887224375,14.467194996557595,1.9308558074916058,0.43242596548337203
NEQ+mir:NEG~anyway,anyway,neg,NEQ+mir,0.222229078,0.0,0.7222222222,3.6830873,291735,18,583470,13,4.0,3.605551275463989,4.242640687119285,0.3076923076923077,9.0,neg~anyway,NEQ+mir:anyway,3.0,0.6055512754639891,0.17437128339837266,0.47878897893204386,0.19418759644031525,7.459629887224375,14.467194996557595,1.9308558074916058,0.43242596548337203
ALL+mir:NEG~yet,yet,neg,ALL+mir,0.22158214449882507,1.1008988618850708,0.395061731338501,220.7186506,291735,810,1680633,320,179.39503479003906,17.88854381999832,28.460498941515414,0.5606094598770142,140.604968,neg~yet,ALL+mir:yet,11.857696572269,6.030847247729318,0.36818105401761014,0.6713694274968368,2.8371019616778117,122.8159101699276,147.11490798155816,59.111445589757714,0.5798549816012383
ALL+sup:NEG~only,only,neg,ALL+sup,0.21958193182945251,2.9192492961883545,0.2623644173145294,242355.40752,3173681,432612,71961373,113502,94422.70193,336.9005788062704,657.732468409459,0.8319033980369568,19079.29807,neg~only,ALL+sup:only,138.1278323510508,198.7727464552196,0.03467952316139526,0.33703597565131227,0.542485428740742,175.083538983846,278.90803444798576,64.44324264778962,-0.18344125896692276
NEQ+mir:NEG~terribly,terribly,neg,NEQ+mir,0.2143769759,0.9835383820700087,0.7135701275,415.3417686,291735,2196,583470,1567,469.0,39.585350825778974,46.861498055439924,0.2992980216975112,1098.0,neg~terribly,NEQ+mir:terribly,33.13608305156178,6.449267774217191,0.26342190921457254,0.5671559372576332,2.0868921262067417,86.77961443834428,124.3007643643505,33.86734960882054,0.5240520098565792
NEQ+sup:POS~perfectly,perfectly,pos,NEQ+sup,0.20696090161800385,1.111838698387146,0.7066054940223694,1921.2535,3173681,10900,6347362,7702,2252.0,87.76103919165953,104.4030650891055,0.2923915982246399,5450.0,pos~perfectly,NEQ+sup:perfectly,73.824115301167,13.936923890492537,0.12917692430241376,0.8245115958920456,0.9317907426511661,145.83694187902898,152.99529688046727,6.579165385328143,0.17396110806214482
NEQ+sup:POS~very,very,pos,NEQ+sup,0.20679499208927155,1.1137231588363647,0.6870344281196594,95938.452865,3173681,606530,6347362,416707,113442.0,645.5284656775408,778.8003595273951,0.2722344398498535,303265.0,pos~very,NEQ+sup:very,550.6950154123424,94.8334502651984,0.17652278793857062,0.8559287360944932,1.54083896407181,1065.2928979672306,1114.5786055545277,50.10260939487691,0.20179616414227358
ALL+sup:NEG~overly,overly,neg,ALL+sup,0.2025056779384613,2.766355037689209,0.24632705748081207,49011.009167,3173681,99920,71961373,24613,20206.27189,156.8853084262513,316.10124960208555,0.8209593296051025,4406.72811,neg~overly,ALL+sup:overly,66.38319147193813,90.50211695431317,0.23312539525464782,0.5367923815303799,1.8199719116404025,97.09741231930329,148.416952848734,36.17117728337287,0.5008022619903773
NEQ+mir:NEG~overly,overly,neg,NEQ+mir,0.1991247204,0.8667403162774915,0.6984445559,323.8252662,291735,1993,583470,1392,395.5,37.30951621235526,44.64302857109943,0.28412356321839083,996.5,neg~overly,NEQ+mir:overly,31.567388235329194,5.742127977026069,0.23312539525464782,0.5367923815303799,1.8199719116404025,97.09741231930329,148.416952848734,36.17117728337287,0.5008022619903773
NEQ+mir:NEG~immediately,immediately,neg,NEQ+mir,0.1974274104,0.5677561588212348,0.6972318339,92.5178912,291735,578,583470,403,114.0,20.074859899884732,24.041630560342615,0.28287841191067,289.0,neg~immediately,NEQ+mir:immediately,17.0,3.074859899884732,0.3521943585366226,0.6552747276338402,2.841694976566347,128.46356726768147,150.40077501475423,62.25427404514481,0.5466637271398647
NEQ+mir:POS~perfectly,perfectly,pos,NEQ+mir,0.1961326462,0.724023772778279,0.6957746479,168.0257237,291735,1065,583470,741,208.5,27.2213151776324,32.63433774416144,0.2813765182186235,532.5,pos~perfectly,NEQ+mir:perfectly,23.075961518428652,4.145353659203746,0.12917692430241376,0.8245115958920456,0.9317907426511661,145.83694187902898,152.99529688046727,6.579165385328143,0.17396110806214482
ALL+mir:NEG~anyway,anyway,neg,ALL+mir,0.18752874433994293,0.0,0.3611111044883728,7.2066754,291735,36,1680633,13,6.750889778137207,3.605551275463989,6.0,0.5192992091178894,6.24911,neg~anyway,ALL+mir:anyway,2.499821993662749,1.1057292818012403,0.17437128339837266,0.47878897893204386,0.19418759644031525,7.459629887224375,14.467194996557595,1.9308558074916058,0.43242596548337203
ALL+sup:NEG~precisely,precisely,neg,ALL+sup,0.17673523724079132,2.2969350814819336,0.22082878649234772,1441.283899,3173681,3668,71961373,810,648.2318,28.460498941515414,60.56401571890688,0.8002861738204956,161.7682,neg~precisely,ALL+sup:precisely,12.718812837682611,15.741686103832803,0.3084171662737202,0.612809947000246,1.317119041619299,17.765783376690443,27.24169970149218,6.7521306055322885,0.5742697325348853
ALL+mir:POS~pretty,pretty,pos,ALL+mir,0.17094209790229797,4.732146263122559,0.9948483109474182,8277.4196131,1388898,24652,1680633,24525,4152.25146484375,156.60459763365824,157.00955384943936,0.1693068891763687,20372.748539,pos~pretty,ALL+mir:pretty,142.73313749441647,13.871460139241776,0.29321218586322995,0.9855066412039062,4.855221429762602,429.7931594556751,431.23434382180363,33.86694885623983,0.2964304227173974
ALL+mir:POS~plain,plain,pos,ALL+mir,0.17072689533233643,4.451079368591309,0.9966283440589905,1751.2480191,1388898,5042,1680633,5025,858.2225341796875,70.88723439378913,71.00704190430693,0.17079055309295654,4166.777468,pos~plain,ALL+mir:plain,64.55058069452203,6.336653699267103,0.2581034497729182,0.9533054372111969,3.18969928963007,78.4007424665803,79.52369120687946,6.821494247773664,0.27601321662938333
ALL+mir:POS~rather,rather,pos,ALL+mir,0.1706274449825287,4.634044647216797,0.9961886405944824,2889.543182,1388898,8396,1680633,8364,1425.4312744140625,91.45490692138941,91.62968951164245,0.17042458057403564,6938.568746,pos~rather,ALL+mir:rather,83.29807168236249,8.156835239026918,0.292542062091378,0.9871586305572342,4.6996015953144274,216.01245103652337,216.7221982844127,17.433546374551685,0.29738881730966965
ALL+mir:POS~somewhat,somewhat,pos,ALL+mir,0.17047925293445587,4.331976413726807,0.9964373111724854,1552.5289786,1388898,4491,1680633,4475,763.576416015625,66.89544080129826,67.01492371106603,0.17063160240650177,3711.423564,pos~somewhat,ALL+mir:somewhat,60.92145405355982,5.973986747738444,0.28809442517553957,0.9830768961357513,4.215175521741481,186.60412150503583,187.507027457685,14.419096219613884,0.29512158178477765
ALL+mir:POS~maybe,maybe,pos,ALL+mir,0.17047685384750366,3.996103525161743,0.9966203570365906,924.0059679,1388898,2663,1680633,2654,453.2605285644531,51.51698748956503,51.60426338976267,0.17078392207622528,2200.739468,pos~maybe,ALL+mir:maybe,46.91203969132018,4.604947798244851,0.2820936695446813,0.9774686401800796,3.444130563029888,61.689792530709695,62.091437279877475,5.615129499382824,0.2918506589421368
NEQ+mir:POS~absolutely,absolutely,pos,NEQ+mir,0.1703791408,0.6504502352286475,0.6698970321,195.0143574,291735,1651,583470,1106,280.5,33.25657829663178,40.63249930782009,0.25361663652802896,825.5,pos~absolutely,NEQ+mir:absolutely,28.731515797117282,4.5250624995144975,0.12629321762689966,0.8214688331678603,0.9895041151893411,199.03142305720036,208.2415658387122,9.12876017131556,0.17029586152693976
ALL+mir:POS~fairly,fairly,pos,ALL+mir,0.16993959248065948,4.331635475158691,0.9957783818244934,1936.2178209,1388898,5685,1680633,5661,962.8385620117188,75.23961722390672,75.39893898457723,0.17008277773857117,4698.161425,pos~fairly,ALL+mir:fairly,68.54313550604466,6.696481717862056,0.2930079838849387,0.9878044207239243,4.666187211105617,212.47753242176123,213.0840182160396,16.78599091609068,0.29772640603441225
ALL+mir:NEG~terribly,terribly,neg,ALL+mir,0.16878966987133026,1.0769152641296387,0.3419157862663269,753.1181443,291735,4583,1680633,1567,771.45361328125,39.585350825778974,67.69785816405124,0.4923124611377716,795.546383,neg~terribly,ALL+mir:terribly,28.20543179956655,11.379919026212423,0.26342190921457254,0.5671559372576332,2.0868921262067417,86.77961443834428,124.3007643643505,33.86734960882054,0.5240520098565792
ALL+mir:POS~otherwise,otherwise,pos,ALL+mir,0.16798222064971924,4.0403900146484375,0.9937266707420349,2179.4935799,1388898,6695,1680633,6653,1120.1607666015625,81.5659242576212,81.82297965730655,0.16836927831172943,5532.83918,pos~otherwise,ALL+mir:otherwise,74.38305707619175,7.182867181429458,0.2268390967106252,0.9218920433327149,2.671246086623915,121.3019307369201,124.75011383538575,8.398271658813247,0.251293827494546
ALL+mir:POS~downright,downright,pos,ALL+mir,0.16791389882564545,3.888796091079712,0.9938559532165527,1539.7568353,1388898,4720,1680633,4691,790.3276977539062,68.49087530467106,68.70225614927067,0.16847744584083557,3900.672282,pos~downright,ALL+mir:downright,62.455362315817204,6.03551298885386,0.17317210085447096,0.8684200041922883,1.9655544698469218,88.15055498703198,93.25247456243602,4.391519711994248,0.186110427910481
ALL+mir:NEG~immediately,immediately,neg,ALL+mir,0.16719064116477966,0.8404947519302368,0.34065935015678406,191.2396239,291735,1183,1680633,403,197.64730834960938,20.074859899884732,34.39476704383968,0.4904399812221527,205.352689,neg~immediately,ALL+mir:immediately,14.33013220455415,5.744727695330582,0.3521943585366226,0.6552747276338402,2.841694976566347,128.46356726768147,150.40077501475423,62.25427404514481,0.5466637271398647
ALL+mir:POS~relatively,relatively,pos,ALL+mir,0.16697929799556732,3.805940628051758,0.9928638339042664,1701.021531,1388898,5325,1680633,5287,886.3474731445312,72.71175970914196,72.97259759663213,0.167646586894989,4400.652522,pos~relatively,ALL+mir:relatively,66.33741419440466,6.3743455147373,0.2924790691025487,0.9870783652870834,4.902830780753214,258.1552601049707,258.65484071578015,19.949012687497483,0.29715462771917966
ALL+mir:POS~almost,almost,pos,ALL+mir,0.16638457775115967,3.7254371643066406,0.9922729134559631,1674.0069721,1388898,5306,1680633,5265,880.04931640625,72.56031973468694,72.84229540589725,0.16715086996555328,4384.950663,pos~almost,ALL+mir:almost,66.21895999636358,6.341359738323362,0.289009062822321,0.9837783461694107,4.493509411834269,226.38942863438226,227.03810025314806,17.62569094202323,0.2953391091632988
ALL+mir:POS~sometimes,sometimes,pos,ALL+mir,0.16563217341899872,2.8743908405303955,0.991911768913269,425.2419985,1388898,1360,1680633,1349,225.07748413085938,36.72873534441391,36.87817782917155,0.16684764623641968,1123.922522,pos~sometimes,ALL+mir:sometimes,33.52495372107171,3.203781623342202,0.2858545639841135,0.9811935997741196,3.7188099789178954,127.87631648807877,128.34629161731954,9.758213545039034,0.29390614162192497
ALL+mir:POS~mostly,mostly,pos,ALL+mir,0.1645614355802536,2.7562904357910156,0.9908466935157776,401.0159986,1388898,1311,1680633,1299,215.57174682617188,36.0416425818802,36.207733980463345,0.16595207154750824,1083.428255,pos~mostly,ALL+mir:mostly,32.91547136226367,3.1261712196165234,0.28693428562297124,0.982215675631192,3.932074539052337,148.78591716742727,149.20538392999055,11.224859213493172,0.2943874472644624
ALL+mir:POS~largely,largely,pos,ALL+mir,0.16309607028961182,2.4062917232513428,0.9894179701805115,280.7882352,1388898,945,1680633,935,154.03912353515625,30.577769702841312,30.740852297878796,0.16474772989749908,780.96087,pos~largely,ALL+mir:largely,27.9456771254518,2.6320925773895105,0.28459196256288616,0.9799242974173553,3.6601413236293943,137.58299670813182,138.02209416468966,10.287416581122296,0.2930319866048541
ALL+mir:POS~increasingly,increasingly,pos,ALL+mir,0.1616745889186859,2.0447449684143066,0.9880239367485046,193.0353235,1388898,668,1680633,660,107.95570373535156,25.69046515733026,25.84569596664017,0.16356924176216125,552.044298,pos~increasingly,ALL+mir:increasingly,23.49562295407381,2.1948422032564494,0.2877719830863678,0.9829098181798233,4.553014653550639,194.97126611457708,195.17628687974138,14.305407169430543,0.2944895252075097
ALL+mir:POS~slightly,slightly,pos,ALL+mir,0.16047587990760803,3.235989570617676,0.9861582517623901,2139.284355,1388898,7658,1680633,7552,1223.324462890625,86.90224392960172,87.50999942863673,0.1619868278503418,6328.675495,pos~slightly,ALL+mir:slightly,79.55297288599591,7.34927104360581,0.27261636890200464,0.9673005541387283,3.5709204656982956,217.4911377252005,219.101112640356,16.74921734378602,0.2857306165548403
ALL+mir:POS~definitely,definitely,pos,ALL+mir,0.15601147711277008,2.274007797241211,0.9822888374328613,379.8547095,1388898,1468,1680633,1442,228.82481384277344,37.97367509209505,38.31448812133603,0.15868571400642395,1213.175193,pos~definitely,ALL+mir:definitely,34.83066455007714,3.1430105420179117,0.26868293631082657,0.9640717530778763,3.118641854698259,108.47381161624696,109.17355207189738,8.221421115443624,0.28355725825878614
ALL+mir:NEG~overly,overly,neg,ALL+mir,0.15394791960716248,0.9695264101028442,0.3271445333957672,589.0071634,291735,4255,1680633,1392,653.3899536132812,37.30951621235526,65.23036102920173,0.46938931941986084,738.61005,neg~overly,ALL+mir:overly,27.177381220419306,10.132134991935956,0.23312539525464782,0.5367923815303799,1.8199719116404025,97.09741231930329,148.416952848734,36.17117728337287,0.5008022619903773
NEQ+sup:NEG~quite,quite,neg,NEQ+sup,0.15367069840431213,0.8528093695640564,0.6507502198219299,11350.493669,3173681,120630,6347362,78500,18185.0,280.178514522438,347.31829781916184,0.2316560447216034,60315.0,neg~quite,NEQ+sup:quite,245.5911236180982,34.58739090433977,0.03442414131077533,0.338295092236603,0.3919472851012576,179.6303751007541,414.56901823669,24.658723234341096,0.12167690241269155
ALL+mir:POS~seemingly,seemingly,pos,ALL+mir,0.14739950001239777,2.0119338035583496,0.97364342212677,425.8339103,1388898,1935,1680633,1884,284.8896484375,43.40506882842141,43.98863489584554,0.1512153148651123,1599.110353,pos~seemingly,ALL+mir:seemingly,39.98887786622675,3.416190962194662,0.2633774057503261,0.9586748949917099,3.505719929499449,137.25944277494813,137.98063187885504,10.398661707019931,0.2793136008457332
ALL+mir:POS~now,now,pos,ALL+mir,0.1448144167661667,2.243489980697632,0.9707623720169067,1128.7335184,1388898,5404,1680633,5246,780.060791015625,72.42927584892728,73.51190379795642,0.14869630336761475,4465.939198,pos~now,ALL+mir:now,66.82768287169621,5.601592977231064,0.25699339183424835,0.9518037946732071,3.2742322682703104,226.06572066959995,227.81084190060974,16.750742618302777,0.27525635322921344
ALL+mir:POS~very,very,pos,ALL+mir,0.14049389958381653,1.9653400182724,0.9515327215194702,29010.2680075,1388898,183918,1680633,175004,23011.66015625,418.33479415415593,428.8566193962733,0.13149219751358032,151992.340008,pos~very,ALL+mir:very,389.86194993612804,28.472844218027888,0.17652278793857062,0.8559287360944932,1.54083896407181,1065.2928979672306,1114.5786055545277,50.10260939487691,0.20179616414227358
ALL+mir:POS~utterly,utterly,pos,ALL+mir,0.13521502912044525,1.6370688676834106,0.9614512324333191,386.2778266,1388898,2205,1680633,2120,297.7579650878906,46.04345773288535,46.95742752749558,0.14045187830924988,1822.24203,pos~utterly,ALL+mir:utterly,42.68772692472627,3.3557308081590804,0.2051279293668517,0.9005187513669739,1.720874730008885,102.57360702329537,105.33587659743232,6.518373734406658,0.24068197131868493
ALL+mir:POS~only,only,pos,ALL+mir,0.13428348302841187,1.8125905990600586,0.9603424668312073,762.0360117,1388898,4438,1680633,4262,594.3763427734375,65.28399497579785,66.61831579978588,0.139459490776062,3667.623642,pos~only,ALL+mir:only,60.56090853017316,4.723086445624695,-0.03467952316139526,0.6629640075848814,-0.542485428740726,195.6065171670286,278.90803444798576,-49.4694055189272,-0.18831102443475797
NEQ+sup:POS~previously,previously,pos,NEQ+sup,0.1253587007522583,0.5311126112937927,0.6252501606941223,348.939087,3173681,5497,6347362,3437,688.5,58.625932828399414,74.14175611623992,0.2003200501203537,2748.5,pos~previously,NEQ+sup:previously,52.426138518872435,6.199794309526979,0.06380498856079689,0.759336847959552,0.27645987272262573,93.12957833164472,99.49782326621605,2.5225856311434973,0.0986565828871201
ALL+sup:NEG~inherently,inherently,neg,ALL+sup,0.09887088090181351,1.7487056255340576,0.14290861785411835,7037.775942,3173681,47184,71961373,6743,4662.06466,82.11577193207161,217.21878371816743,0.691393256187439,2080.93534,neg~inherently,ALL+sup:inherently,45.61727019452172,36.49850173754989,0.28363978895490516,0.5871396238130093,2.020033610047964,67.81606228655511,109.7484081288913,22.39304294260915,0.5409075547446751
NEQ+sup:POS~especially,especially,pos,NEQ+sup,0.09724991768598557,0.47342848777770996,0.5968363285064697,1023.271852,3173681,26994,6347362,16111,2614.0,126.9291140755343,164.2985088185526,0.1622494012117386,13497.0,pos~especially,NEQ+sup:especially,116.17658972443631,10.752524351097989,-0.09534885393986187,0.6004731750259582,-0.446769129628203,197.5840299462065,218.5611476071715,-0.8491873361665716,-0.3011785764247179
