hit_id,bigram_lower,adj_form_lower,all_forms_lower,adv_form_lower,text_window,token_str
pcc_eng_26_079.5313_x1269578_02:3-4,ever_black,black,(+)_ever_black,ever,the first ever black quarterback in the nfl had the,The first ever black quarterback in the NFL had the most appropriate name ever for the position .
pcc_eng_24_097.0231_x1553160_01:7-8,ever_black,black,(+)_ever_black,ever,"meet raissa santana , the second ever black miss brazil","Meet Raissa Santana , the second ever black Miss Brazil"
pcc_eng_07_038.8753_x0612421_40:6-7,ever_black,black,(+)_ever_black,ever,arthur wharton was the first ever black player who became a professional .,Arthur Wharton was the first ever black player who became a professional .
pcc_eng_24_022.6809_x0350298_10:51-52,ever_black,black,(+)_ever_black,ever,"voted obama to power , the first ever black president .","Meanwhile , Lal Krishna Advani , BJP leader pinned his political aspirations to the US presidential elections and said that he would like to see a change of mindset in the Indian voters which is similar to that of the American voters who voted Obama to power , the first ever black president ."
pcc_eng_08_105.3974_x1690382_9:5-6,ever_black,black,(+)_ever_black,ever,he was the first ever black president .,He was the first ever black president .
pcc_eng_01_057.8000_x0918554_29:10-11,ever_black,black,(+)_ever_black,ever,millon ( moonlight ) is the first ever black female nominated for editing .,Joi Mc Millon ( Moonlight ) is the first ever black female nominated for Editing .
pcc_eng_21_016.8915_x0256568_78:29-30,ever_black,black,(+)_ever_black,ever,") , downton abbey 's first - ever black cast member .","They do , however , get a more up close and personal look at jazz musician Jack Ross ( Gary Carr ) , Downton Abbey 's first - ever black cast member ."
pcc_eng_19_018.4251_x0281194_33:6-7,ever_black,black,(+)_ever_black,ever,"bilbao also fielded their first ever black player in 2011 , when defender","Bilbao also fielded their first ever black player in 2011 , when defender Jonas Ramalho made a substitute appearance against Sevilla ."
pcc_eng_21_058.1074_x0923087_1:6-7,ever_black,black,(+)_ever_black,ever,""" it is the first- ever black eau de parfum and we use",""" It is the first- ever black eau de parfum and we use language like ' black like the soul of fame but invisible once airborne , ' which makes the fragrance an allusion to the dark side of fame ..."
pcc_eng_04_031.1392_x0486887_57:23-24,ever_black,black,(+)_ever_black,ever,"tupelo , while meridian elected its first- ever black mayor -- a democrat .","For the first time in nearly 30 years , a Democrat was elected mayor of Tupelo , while Meridian elected its first- ever black mayor -- a Democrat ."
pcc_eng_09_021.8153_x0336953_04:6-7,ever_black,black,(+)_ever_black,ever,"black panther , the first ever black superhero film is finally here and","Black Panther , the first ever black superhero film is finally here and we ca n't get enough of it ."
pcc_eng_16_037.5934_x0592158_2:09-10,ever_black,black,(+)_ever_black,ever,claimed that they have discovered the biggest ever black hole in the small galaxy called,Astronomers claimed that they have discovered the biggest ever black hole in the small galaxy called NGC 1277 which is situated around 250 million light years away from our planet .
pcc_eng_16_055.0861_x0875318_03:36-37,ever_black,black,(+)_ever_black,ever,were able to see what the first- ever black box gig was like !,"Tour brought them recently through Helsinki to Jaahalli's Black Box on November 12th , 2015 , and we were able to catch them for both an interview and were able to see what the first- ever black box gig was like !"
pcc_eng_11_006.5427_x0089751_50:5-6,ever_black,black,(+)_ever_black,ever,q : do you ever black list pr people ?,Q : Do you ever black list PR people ?
pcc_eng_00_089.6590_x1433465_030:8-9,ever_black,black,(+)_ever_black,ever,"the band took part in the first ever black metal tour , the notorious fuck","The band took part in the first ever black metal tour , the notorious Fuck Christ Tour including IMMORTAL and BLASPHEMY ( having released "" Diabolical Fullmoon Mysticism "" and "" Gods Of War "" respectively ) ."
pcc_eng_17_051.3466_x0813478_02:6-7,ever_black,black,(+)_ever_black,ever,raime - tooth ( blackest ever black ),RAIME - Tooth ( Blackest Ever Black )
pcc_eng_15_070.1970_x1117816_06:14-15,ever_black,black,(+)_ever_black,ever,and discounts will make it the best ever black friday online for you and your,We guarantee that our special deals and discounts will make it the best ever black Friday online for you and your loved ones .
pcc_eng_26_022.4073_x0345892_66:2-3,ever_black,black,(+)_ever_black,ever,when ever black ppl try to look at themselves,when ever black ppl try to look at themselves in a positive light and try believe a history other than being a slave it gets hated on .
pcc_eng_07_005.2237_x0068226_11:7-8,ever_black,black,(+)_ever_black,ever,"1966 marked the year the first ever black singer graced the eurovision stage ,","1966 marked the year the first ever black singer graced the Eurovision stage , Milly Scott representing the Netherlands ."
pcc_eng_29_080.5345_x1284892_65:4-5,ever_black,black,(+)_ever_black,ever,"as the first ever black miss israel , aynaw is seen","As the first ever black Miss Israel , Aynaw is seen by some as a beacon of hope that racial prejudice is beginning to fade away in the country ."
pcc_eng_28_075.3669_x1202726_31:14-15,ever_black,black,(+)_ever_black,ever,this is the blackest black that was ever black .,The color payoff is amazing - this is the blackest black that was ever black .
