           l1  l2                              f   E11  r.log.likelihood  r.odds.ratio.disc  r.p1.given2  r.p2.given1  r.p1.given2.simple  r.p2.given1.simple  am.log.likelihood  am.odds.ratio.disc  am.p1.given2  am.p2.given1  am.p1.given2.simple  am.p2.given1.simple       f1    f2         N  
           as  bc-ve                           5  0.22            110704              11913          385       251373                   1              395667              31.03                2.37        0.9551         0.000               1.0000                0.000  3231640     5  71961373  
           as  bc-heroin                       5  0.22            110704              11913          385       251373                   1              395667              31.03                2.37        0.9551         0.000               1.0000                0.000  3231640     5  71961373  
           as  abdullah                        5  0.22            110704              11913          385       251373                   1              395667              31.03                2.37        0.9551         0.000               1.0000                0.000  3231640     5  71961373  
           as  bc-aircrash                     5  0.22            110704              11913          385       251373                   1              395667              31.03                2.37        0.9551         0.000               1.0000                0.000  3231640     5  71961373  
           as  advertized                      5  0.22            110704              11913          385       251373                   1              395667              31.03                2.37        0.9551         0.000               1.0000                0.000  3231640     5  71961373  
           as  bc-iraq                         5  0.22            110704              11913          385       251373                   1              395667              31.03                2.37        0.9551         0.000               1.0000                0.000  3231640     5  71961373  
           as  bc-marijuana                    5  0.22            110704              11913          385       251373                   1              395667              31.03                2.37        0.9551         0.000               1.0000                0.000  3231640     5  71961373  
           as  bc-saudi                        5  0.22            110704              11913          385       251373                   1              395667              31.03                2.37        0.9551         0.000               1.0000                0.000  3231640     5  71961373  
       nearly  60-year                        22  0.06             25719               1612          395       157544                 647              238953             255.70                3.78        0.9540         0.000               0.9565                0.000   178695    23  71961373  
       always  truster                        25  0.22             27706               3120          396       194844                 639              299923             230.55                3.30        0.9531         0.000               0.9615                0.000   604097    26  71961373  
    currently  off-market                    434  0.75              2513               1076          397        39270                 658               48175            5388.46                4.07        0.9501         0.004               0.9518                0.004   118484   456  71961373  
         even  keel                           79  1.19             13232               3684          398       175497                 637              267751             643.74                3.19        0.9490         0.000               0.9634                0.000  1040332    82  71961373  
    massively  multi-player                  112  0.03              6055                418          399        27747                 661               32511            1819.64                4.86        0.9489         0.006               0.9492                0.006    17322   118  71961373  
           ex  officio                       259  0.00              2114                 41          400          589                 663                 592            6488.80                7.13        0.9487         0.732               0.9487                0.732      354   273  71961373  
         much  ado                           381  9.59              4356               4083          401       135019                 628              200217            2727.70                3.12        0.9475         0.000               0.9719                0.000  1760618   392  71961373  
   first-come  first-served                   18  0.00             14451                 15          402          276                 665                 277             567.58                8.77        0.9474         0.947               0.9474                0.947       19    19  71961373  
  consciously  uncouple                       18  0.00             20731                227          403        34659                 665               41739             345.38                5.35        0.9473         0.005               0.9474                0.005     3954    19  71961373  
       nearly  100-year-old                   56  0.15             13166               1537          404       119735                 661              175359             648.11                3.81        0.9467         0.000               0.9492                0.000   178695    59  71961373  
       nearly  700-page                       17  0.04             31093               1889          405       167495                 670              255357             196.22                3.67        0.9420         0.000               0.9444                0.000   178695    18  71961373  
       nearly  27-year                        17  0.04             31093               1889          405       167495                 670              255357             196.22                3.67        0.9420         0.000               0.9444                0.000   178695    18  71961373  
        again  off-again                     291  0.10              2924                508          407        18359                 673               20533            4524.11                4.68        0.9414         0.012               0.9417                0.012    24064   309  71961373  
       inland  waterway                       16  0.00             18367                 58          408         4188                 675                4294             407.95                6.70        0.9412         0.092               0.9412                0.092      173    17  71961373  
          all  a-flutter                      35  0.21             20665               2708          409       171121                 669              260986             346.67                3.40        0.9403         0.000               0.9459                0.000   407269    37  71961373  
       nearly  four-hour-long                 16  0.04             32521               1954          410       169714                 675              258492             184.34                3.65        0.9387         0.000               0.9412                0.000   178695    17  71961373  
   culturally  curiou                         30  0.01             17188                697          411        78830                 681              107504             446.90                4.43        0.9370         0.001               0.9375                0.001    32679    32  71961373  
        serbs  9-to-1                         59  0.00              6410                 25          412          391                 694                 394            1688.72                8.00        0.9365         0.868               0.9365                0.868       68    63  71961373  
        right  hamstring                      59  0.01              9441                373          413        29871                 694               35462            1016.11                4.97        0.9364         0.006               0.9365                0.006    10208    63  71961373  
  politically  uncorrect                      15  0.03             32368               1539          414       155438                 681              234637             185.63                3.81        0.9359         0.000               0.9375                0.000   115227    16  71961373  
       nearly  three-decade                   76  0.20             10550               1684          415       107450                 680              154573             874.25                3.75        0.9358         0.000               0.9383                0.000   178695    81  71961373  
        fully  franked                        46  0.15             15664               1988          416       136668                 679              202735             509.41                3.63        0.9357         0.000               0.9388                0.000   221791    49  71961373  
         bona  fide                          376  0.00              1524                 23          417          238                 697                 244            9651.92                8.27        0.9353         0.987               0.9353                0.987      381   402  71961373  
    seemingly  ever-expanding                 15  0.04             33719               1908          418       168049                 681              256234             175.76                3.67        0.9353         0.000               0.9375                0.000   160158    16  71961373  
         only  half-cleared                   16  0.10             36737               3305          419       198300                 675              305605             156.06                3.26        0.9352         0.000               0.9412                0.000   432612    17  71961373  
       nearly  17-year                        15  0.04             34187               2032          420       171951                 681              262545             172.47                3.62        0.9350         0.000               0.9375                0.000   178695    16  71961373  
       nearly  five-month-old                 15  0.04             34187               2032          420       171951                 681              262545             172.47                3.62        0.9350         0.000               0.9375                0.000   178695    16  71961373  
       nearly  two-month-old                  15  0.04             34187               2032          420       171951                 681              262545             172.47                3.62        0.9350         0.000               0.9375                0.000   178695    16  71961373  
       nearly  3-year                         15  0.04             34187               2032          420       171951                 681              262545             172.47                3.62        0.9350         0.000               0.9375                0.000   178695    16  71961373  
        fully  authorised                     15  0.05             35135               2289          424       179472                 681              274178             165.99                3.52        0.9344         0.000               0.9375                0.000   221791    16  71961373  
          con  una                            14  0.00             20474                 70          425         5309                 699                5512             350.73                6.55        0.9333         0.067               0.9333                0.067      208    15  71961373  
         just  sayin                         724  6.39              2085               3226          426        69734                 674               92976            6595.34                3.28        0.9332         0.001               0.9415                0.001   597938   769  71961373  
          all  a-twitter                      60  0.36             14067               2799          427       150428                 681              226285             591.06                3.37        0.9318         0.000               0.9375                0.000   407269    64  71961373  
          now  void-of-course                 15  0.10             38499               3464          428       200211                 681              309302             145.92                3.23        0.9315         0.000               0.9375                0.000   433043    16  71961373  
          off  kilter                         54  0.00              8859                161          429        10387                 705               11132            1106.13                5.65        0.9310         0.027               0.9310                0.027     1986    58  71961373  
         just  spit-balling                   45  0.40             18346               3675          430       175792                 681              268160             408.75                3.19        0.9292         0.000               0.9375                0.000   597938    48  71961373  
         just  shoot                          30  0.27             24532               3838          431       189041                 681              289664             272.50                3.16        0.9292         0.000               0.9375                0.000   597938    32  71961373  
    allegedly  smuggling                      13  0.00             29548                571          432        83645                 707              115377             211.13                4.60        0.9283         0.001               0.9286                0.001    16230    14  71961373  
           so  cal-based                      29  2.08             37299               5648          433       239252                   1              376061             152.69                2.88        0.9281         0.000               1.0000                0.000  5173538    29  71961373  
           so  grand-boobed                   23  1.65             44011               6490          434       242094                   1              380891             121.10                2.78        0.9281         0.000               1.0000                0.000  5173538    23  71961373  
           so  cal-inspired                   11  0.79             74245              10271          435       248994                   1              391673              57.92                2.47        0.9281         0.000               1.0000                0.000  5173538    11  71961373  
           so  qute                           10  0.72             79299              10889          436       249700                   1              392995              52.65                2.43        0.9281         0.000               1.0000                0.000  5173538    10  71961373  
           so  ho-based                        9  0.65             85010              11564          437       250489                   1              394104              47.39                2.39        0.9281         0.000               1.0000                0.000  5173538     9  71961373  
           so  dear-achieved                   7  0.50            100080              13463          438       252346                   1              397736              36.86                2.29        0.9281         0.000               1.0000                0.000  5173538     7  71961373  
           so  all-fired                       7  0.50            100080              13463          438       252346                   1              397736              36.86                2.29        0.9281         0.000               1.0000                0.000  5173538     7  71961373  
           so  stay-tuned                      7  0.50            100080              13463          438       252346                   1              397736              36.86                2.29        0.9281         0.000               1.0000                0.000  5173538     7  71961373  
           so  vain-illa                       6  0.43            109586              14716          441       253394                   1              399096              31.59                2.22        0.9281         0.000               1.0000                0.000  5173538     6  71961373  
           so  fi's                            6  0.43            109586              14716          441       253394                   1              399096              31.59                2.22        0.9281         0.000               1.0000                0.000  5173538     6  71961373  
           so  ciao                            6  0.43            109586              14716          441       253394                   1              399096              31.59                2.22        0.9281         0.000               1.0000                0.000  5173538     6  71961373  
           so  nailicious                      6  0.43            109586              14716          441       253394                   1              399096              31.59                2.22        0.9281         0.000               1.0000                0.000  5173538     6  71961373  
           so  unprovident                     5  0.36            121223              16420          445       254782                   1              401822              26.33                2.15        0.9281         0.000               1.0000                0.000  5173538     5  71961373  
         best  cinematography                 26  0.02             19988                947          446       100396                 707              142757             362.53                4.17        0.9279         0.001               0.9286                0.001    51182    28  71961373  
   reasonably  segregable                     13  0.01             33343               1094          447       132586                 707              195906             178.62                4.06        0.9278         0.000               0.9286                0.000    56651    14  71961373  
       simply  aweso                          13  0.02             36013               1659          448       160232                 707              243120             160.71                3.76        0.9270         0.000               0.9286                0.000   112809    14  71961373  
       nearly  200-year                       13  0.03             38004               2180          449       176969                 707              269927             148.75                3.56        0.9261         0.000               0.9286                0.000   178695    14  71961373  
       nearly  three-decade-old               13  0.03             38004               2180          449       176969                 707              269927             148.75                3.56        0.9261         0.000               0.9286                0.000   178695    14  71961373  
         just  2-for-11                       14  0.12             42582               4445          451       211049                 699              326787             126.80                3.06        0.9250         0.000               0.9333                0.000   597938    15  71961373  
        truly  madly                          93  0.54             10154               2841          452       130722                 706              193086             921.35                3.36        0.9246         0.000               0.9300                0.000   386904   100  71961373  
        super  bowl-caliber                   13  0.06             40471               2918          453       192621                 707              296079             136.09                3.35        0.9245         0.000               0.9286                0.000   290876    14  71961373  
   absolutely  no-spam                        13  0.06             41176               3169          454       196298                 707              302239             132.85                3.29        0.9240         0.000               0.9286                0.000   329546    14  71961373  
       highly  matrixed                       14  0.15             44009               5026          455       216088                 699              335525             121.10                2.97        0.9231         0.000               0.9333                0.000   732924    15  71961373  
         slam  dunk                          132  0.00              3563                 34          456          424                 723                 428            3543.40                7.55        0.9231         0.852               0.9231                0.852      155   143  71961373  
      further  marginalise                    12  0.00             31952                666          457        95118                 723              133962             188.83                4.47        0.9228         0.001               0.9231                0.001    20544    13  71961373  
       triple  axel-triple                    47  0.00              9115                101          458         5186                 732                5391            1062.96                6.08        0.9216         0.069               0.9216                0.069      679    51  71961373  
       nearly  400-page                       12  0.03             40305               2285          459       179712                 723              274444             136.91                3.52        0.9206         0.000               0.9231                0.000   178695    13  71961373  
       nearly  70-year                        12  0.03             40305               2285          459       179712                 723              274444             136.91                3.52        0.9206         0.000               0.9231                0.000   178695    13  71961373  
       nearly  half-century-old               12  0.03             40305               2285          459       179712                 723              274444             136.91                3.52        0.9206         0.000               0.9231                0.000   178695    13  71961373  
         just  3-for-14                       13  0.12             44999               4649          462       212930                 707              330041             117.36                3.03        0.9203         0.000               0.9286                0.000   597938    14  71961373  
       finely  diced                         380  0.03              1981                278          463         5019                 735                5189            7040.79                5.23        0.9200         0.073               0.9201                0.073     5229   413  71961373  
       nearly  two-month                     119  0.32              7622               1917          464        90253                 731              126115            1357.35                3.66        0.9200         0.001               0.9225                0.001   178695   129  71961373  
           de  rigueur                        57  0.00              6617                 27          465          368                 737                 372            1632.29                7.95        0.9194         0.877               0.9194                0.877       65    62  71961373  
       double  digit                         182  0.01              3642                251          466         7531                 738                7912            3439.51                5.29        0.9191         0.043               0.9192                0.043     4267   198  71961373  
       nearly  three-hour                     47  0.13             15089               2007          467       127002                 732              186628             535.82                3.63        0.9191         0.000               0.9216                0.000   178695    51  71961373  
        fully  sub-licensable                 23  0.08             25991               2417          468       164181                 736              249838             252.06                3.48        0.9169         0.000               0.9200                0.000   221791    25  71961373  
    allegedly  embezzled                      11  0.00             33460                625          469        89572                 739              125179             177.86                4.53        0.9164         0.001               0.9167                0.001    16230    12  71961373  
       nearly  200-mile                       11  0.03             43004               2398          470       182452                 739              279102             125.08                3.49        0.9142         0.000               0.9167                0.000   178695    12  71961373  
       nearly  2-million                      11  0.03             43004               2398          470       182452                 739              279102             125.08                3.49        0.9142         0.000               0.9167                0.000   178695    12  71961373  
       highly  reccommended                   12  0.13             49402               5454          472       219676                 723              341911             103.05                2.91        0.9129         0.000               0.9231                0.000   732924    13  71961373  
         only  tangentially                   11  0.07             48564               4194          473       208894                 739              322890             105.64                3.10        0.9107         0.000               0.9167                0.000   432612    12  71961373  
         down  love-40                        10  0.00             31965                331          474        49318                 754               62264             188.76                5.09        0.9090         0.002               0.9091                0.002     4105    11  71961373  
intentionally  walked                         10  0.00             34245                484          475        73956                 754               99561             172.16                4.73        0.9090         0.001               0.9091                0.001     9404    11  71961373  
         just  1-for-10                       11  0.10             51059               5102          476       216955                 739              337878              98.52                2.96        0.9084         0.000               0.9167                0.000   597938    12  71961373  
         also  co-author                      36  0.58             23933               6022          477       200960                 723              310206             282.32                2.84        0.9083         0.000               0.9231                0.000  1064426    39  71961373  
       pretty  peep                           13  0.29             53063               8217          478       232869                 707              364923              93.34                2.62        0.9076         0.000               0.9286                0.000  1507900    14  71961373  
       nearly  30-year                       121  0.33              7571               2102          479        89618                 753              125231            1371.09                3.59        0.9073         0.001               0.9098                0.001   178695   133  71961373  
       nearly  3-hour                         10  0.03             46176               2522          480       185558                 754              283825             113.27                3.45        0.9066         0.000               0.9091                0.000   178695    11  71961373  
       nearly  7-year                         10  0.03             46176               2522          480       185558                 754              283825             113.27                3.45        0.9066         0.000               0.9091                0.000   178695    11  71961373  
       nearly  two-decade-old                 10  0.03             46176               2522          480       185558                 754              283825             113.27                3.45        0.9066         0.000               0.9091                0.000   178695    11  71961373  
       highly  recommened                     11  0.12             52799               5743          483       221747                 739              346631              94.05                2.87        0.9065         0.000               0.9167                0.000   732924    12  71961373  
       mostly  mixed-blood                    10  0.03             46843               2697          484       189089                 754              289706             111.05                3.40        0.9063         0.000               0.9091                0.000   199676    11  71961373  
         also  anti-scratch                   35  0.56             24433               6119          485       201785                 734              311181             274.06                2.83        0.9063         0.000               0.9211                0.000  1064426    38  71961373  
       triple  axel-double                    19  0.00             17753                123          486        10173                 779               10866             427.03                5.93        0.9048         0.028               0.9048                0.028      679    21  71961373  
       nearly  monthlong                     155  0.42              6214               2138          487        80853                 775              110893            1753.39                3.58        0.9040         0.001               0.9064                0.001   178695   171  71961373  
         only  web-development                10  0.07             52174               4436          488       211335                 754              327276              95.59                3.06        0.9031         0.000               0.9091                0.000   432612    11  71961373  
          now  soft-open                      10  0.07             52181               4438          489       211359                 754              327402              95.57                3.06        0.9031         0.000               0.9091                0.000   433043    11  71961373  
         even  keeled                         44  0.69             20729               6123          490       194271                 739              298746             345.40                2.83        0.9022         0.000               0.9167                0.000  1040332    48  71961373  
   previously  unissued                       37  0.04             16307               1374          491       102645                 783              146635             479.92                3.89        0.9014         0.000               0.9024                0.000    77056    41  71961373  
         most  cofy                           57  5.64             25159               4722          492       234168                   1              367576             263.70                3.02        0.9011         0.000               1.0000                0.000  7120428    57  71961373  
         most  surf-friendly                  22  2.18             49874               8340          493       245932                   1              386520             101.78                2.61        0.9011         0.000               1.0000                0.000  7120428    22  71961373  
         most  rushing                        19  1.88             55396               9168          494       247222                   1              388769              87.90                2.55        0.9011         0.000               1.0000                0.000  7120428    19  71961373  
         most  pirate-infested                17  1.68             59885               9809          495       248124                   1              390224              78.65                2.50        0.9011         0.000               1.0000                0.000  7120428    17  71961373  
         most  unkindest                      16  1.58             62455              10191          496       248581                   1              391041              74.02                2.48        0.9011         0.000               1.0000                0.000  7120428    16  71961373  
         most  googled                        14  1.39             68613              11060          497       249585                   1              392514              64.77                2.42        0.9011         0.000               1.0000                0.000  7120428    14  71961373  
         most  paradisiac                     14  1.39             68613              11060          497       249585                   1              392514              64.77                2.42        0.9011         0.000               1.0000                0.000  7120428    14  71961373  
         most  beautifullest                  14  1.39             68613              11060          497       249585                   1              392514              64.77                2.42        0.9011         0.000               1.0000                0.000  7120428    14  71961373  
         most  beautifulest                   13  1.29             72297              11545          500       250128                   1              393883              60.14                2.39        0.9011         0.000               1.0000                0.000  7120428    13  71961373  
