key,index,l1,l2,f,E11,am_log_likelihood,am_log_likelihood_tt,am_odds_ratio_disc,am_Dice,am_t_score,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,am_p1_given2_margin,am_p2_given1_margin,am_expect_diff,f1,f2,N
POS~newly,218,POSMIR,newly,255,221.29981,54.347726,54.347726,0.985601544380188,0.0003043395117856562,2.1103878021240234,0.1301337629556656,0.00013817960279993713,0.9845559597015381,0.0001521933008916676,0.1301165670156479,2.0113500795559958e-05,33.700193,1675501,259,1960936
POS~mighty,219,POSMIR,mighty,126,109.36824,26.747708,26.747708,0.9355432987213135,0.00015039129357319325,1.4816745519638062,0.1299440711736679,6.819450209150091e-05,0.984375,7.520140206906945e-05,0.1299355924129486,9.92639979813248e-06,16.631755,1675501,128,1960936
POS~disturbingly,220,POSMIR,disturbingly,188,163.19793,39.839343,39.839343,0.9626506567001343,0.00022438490123022348,1.8088771104812622,0.12986643612384796,0.00010169499728363007,0.9842932224273682,0.00011220519809285179,0.12985378503799438,1.4802800251345616e-05,24.802073,1675501,191,1960936
POS~brilliantly,221,POSMIR,brilliantly,188,163.19793,39.839343,39.839343,0.9626506567001343,0.00022438490123022348,1.8088771104812622,0.12986643612384796,0.00010169499728363007,0.9842932224273682,0.00011220519809285179,0.12985378503799438,1.4802800251345616e-05,24.802073,1675501,191,1960936
POS~beautifully,222,POSMIR,beautifully,437,379.3711,92.494708,92.494708,0.9973825812339783,0.0005214968114160001,2.7567641735076904,0.1298242211341858,0.00023629350471310318,0.9842342138290405,0.00026081749820150435,0.12979482114315033,3.4395001421216875e-05,57.628902,1675501,444,1960936
POS~definitely,223,POSMIR,definitely,1610,1397.86288,339.970226,339.970226,1.015455961227417,0.0019199386006221175,5.286931991577148,0.12977644801139832,0.0008698176243342459,0.9841075539588928,0.0009609066182747483,0.12966817617416382,0.0001266111939912662,212.137124,1675501,1636,1960936
POS~indirectly,224,POSMIR,indirectly,124,107.65937,26.181925,26.181925,0.9286215901374817,0.00014800429926253855,1.4674322605133057,0.12969590723514557,6.700090307276696e-05,0.9841269850730896,7.40077011869289e-05,0.1296875774860382,9.752699952514376e-06,16.340634,1675501,126,1960936
POS~moderately,225,POSMIR,moderately,551,478.48607,115.858374,115.858374,0.9953142404556274,0.0006574940052814782,3.0891973972320557,0.12952615320682526,0.0002973260125145316,0.9839285612106323,0.0003288568987045437,0.12948915362358093,4.3279000237816945e-05,72.51393,1675501,560,1960936
POS~considerably,226,POSMIR,considerably,670,581.87324,140.638383,140.638383,0.997221052646637,0.0007994358893483877,3.4046337604522705,0.12945282459259033,0.0003613427106756717,0.9838472604751587,0.00039988040225580335,0.1294078677892685,5.259730096440762e-05,88.126761,1675501,681,1960936
POS~irresistibly,227,POSMIR,irresistibly,122,105.95049,25.617166,25.617166,0.9215878248214722,0.00014561730495188385,1.4530545473098755,0.12943974137306213,6.580720219062641e-05,0.9838709831237793,7.281400030478835e-05,0.1294315606355667,9.578900062479079e-06,16.049513,1675501,124,1960936
POS~kinda,228,POSMIR,kinda,722,627.15853,150.914792,150.914792,0.993459939956665,0.0008614544058218598,3.5296339988708496,0.12926019728183746,0.0003888747887685895,0.9836512207984924,0.0004309159121476114,0.12921181321144104,5.660480019287206e-05,94.841473,1675501,734,1960936
POS~incredibly,229,POSMIR,incredibly,9595,8340.18309,1983.28876,1983.28876,0.9942581057548523,0.011386953294277191,12.810257911682129,0.12919723987579346,0.0051450771279633045,0.9829935431480408,0.0057266452349722385,0.12855413556098938,0.0007489204290322959,1254.816913,1675501,9761,1960936
POS~deathly,230,POSMIR,deathly,120,104.24161,25.053466,25.053466,0.9144382476806641,0.00014323029608931392,1.438537836074829,0.12917518615722656,6.461350130848587e-05,0.9836065769195557,7.16204012860544e-05,0.12916715443134308,9.405200216860976e-06,15.758392,1675501,122,1960936
POS~rightly,231,POSMIR,rightly,119,103.38717,24.772024,24.772024,0.910818874835968,0.0001420368062099442,1.4312258958816528,0.12903963029384613,6.401669816114008e-05,0.9834710955619812,7.102350355125964e-05,0.12903165817260742,9.318299817095976e-06,15.612831,1675501,121,1960936
POS~mobile,232,POSMIR,mobile,59,51.26636,12.245185,12.245185,0.8298026323318481,7.042419747449458e-05,1.006833553314209,0.12889786064624786,3.170990021317266e-05,0.9833333492279053,3.521329927025363e-05,0.1288939267396927,4.615700163412839e-06,7.733635,1675501,60,1960936
NEG~formally,233,NEGMIR,formally,17,9.02476,6.845884,6.845884,0.3536776900291443,0.00011909059685422108,1.9342807531356812,0.12863703072071075,3.270059823989868e-05,0.27419355511665344,5.9558198699960485e-05,0.12863296270370483,2.7940699510509148e-05,7.975243,285435,62,1960936
POS~still,234,POSMIR,still,14420,12545.73387,2927.998704,2927.998704,0.9729164242744446,0.017063230276107788,15.608049392700195,0.1286117285490036,0.007684980519115925,0.9820881485939026,0.00860638078302145,0.12764872610569,0.0011186302872374654,1874.266135,1675501,14683,1960936
POS~pleasantly,235,POSMIR,pleasantly,576,500.70149,118.544201,118.544201,0.9711073040962219,0.0006873151869513094,3.137437582015991,0.12853415310382843,0.00030874350341036916,0.9829351305961609,0.00034377779229544103,0.1284957379102707,4.494090171647258e-05,75.298505,1675501,586,1960936
POS~seasonally,236,POSMIR,seasonally,57,49.55749,11.684312,11.684312,0.8149530291557312,6.803699943702668e-05,0.9857851266860962,0.1283230036497116,3.0516299375449307e-05,0.982758641242981,3.401970025151968e-05,0.12831920385360718,4.441999863047386e-06,7.442514,1675501,58,1960936
POS~kind,237,POSMIR,kind,395,343.48464,80.680832,80.680832,0.9535401463508606,0.00047138769878074527,2.5920188426971436,0.12817393243312836,0.0002112264046445489,0.9825870394706726,0.00023575039813295007,0.1281476467847824,3.0746199627174065e-05,51.515357,1675501,402,1960936
POS~boldly,238,POSMIR,boldly,56,48.70305,11.404774,11.404774,0.8073333501815796,6.684340041829273e-05,0.9750964045524597,0.12802045047283173,2.9919399821665138e-05,0.9824561476707458,3.342279887874611e-05,0.12801672518253326,4.355099918029737e-06,7.296954,1675501,57,1960936
POS~soo,239,POSMIR,soo,56,48.70305,11.404774,11.404774,0.8073333501815796,6.684340041829273e-05,0.9750964045524597,0.12802045047283173,2.9919399821665138e-05,0.9824561476707458,3.342279887874611e-05,0.12801672518253326,4.355099918029737e-06,7.296954,1675501,57,1960936
POS~bitterly,240,POSMIR,bitterly,167,145.2547,33.936489,33.936489,0.9113486409187317,0.00019932309805881232,1.682701826095581,0.1279246211051941,8.916140359360725e-05,0.9823529124259949,9.967169899027795e-05,0.12791353464126587,1.2978400263818912e-05,21.7453,1675501,170,1960936
POS~grimly,241,POSMIR,grimly,55,47.84861,11.125862,11.125862,0.7995776534080505,6.564980139955878e-05,0.9642935991287231,0.1277070939540863,2.9322600312298164e-05,0.9821428656578064,3.282599936937913e-05,0.1277034431695938,4.268199973012088e-06,7.151393,1675501,56,1960936
POS~nearly,242,POSMIR,nearly,2921,2541.95725,587.73905,587.73905,0.9612481594085693,0.003480538260191679,7.013299942016602,0.12760291993618011,0.0015541742322966456,0.9818487167358398,0.0017433591419830918,0.12740932404994965,0.00022622650431003422,379.042754,1675501,2975,1960936
POS~somewhere,243,POSMIR,somewhere,109,94.84277,21.973707,21.973707,0.8728624582290649,0.00013010170368943363,1.3560162782669067,0.12754979729652405,5.8048299251822755e-05,0.9819819927215576,6.50552028673701e-05,0.12754257023334503,8.449499546259176e-06,14.157225,1675501,111,1960936
POS~quietly,244,POSMIR,quietly,269,234.1164,53.964128,53.964128,0.9216213822364807,0.0003210454888176173,2.1268906593322754,0.12733019888401031,0.00014303189527709037,0.9817517995834351,0.00016054899606388062,0.12731240689754486,2.0819799829041585e-05,34.883602,1675501,274,1960936
POS~around,245,POSMIR,around,1065,927.06676,212.861017,212.861017,0.9474084377288818,0.0012704388936981559,4.22662878036499,0.12719778716564178,0.0005655622808262706,0.981566846370697,0.0006356308003887534,0.12712740898132324,8.232359687099233e-05,137.93324,1675501,1085,1960936
NEG~constitutionally,246,NEGMIR,constitutionally,21,11.20817,8.323215,8.323215,0.3490442931652069,0.00014710410323459655,2.136753559112549,0.12717168033123016,4.014910155092366e-05,0.27272728085517883,7.357190042966977e-05,0.12716668844223022,3.4305001463508233e-05,9.791835,285435,77,1960936
POS~mainly,247,POSMIR,mainly,157,136.71031,31.157142,31.157142,0.8846117854118347,0.00018738869403023273,1.6192939281463623,0.12682093679904938,8.319300104631111e-05,0.981249988079071,9.370329644298181e-05,0.12681059539318085,1.2109599992982112e-05,20.289694,1675501,160,1960936
POS~suddenly,248,POSMIR,suddenly,412,358.86455,81.249712,81.249712,0.9174628257751465,0.0004916699836030602,2.617795705795288,0.12654007971286774,0.00021786919387523085,0.9809523820877075,0.00024589660461060703,0.12651297450065613,3.171319985995069e-05,53.135448,1675501,420,1960936
POS~palpably,249,POSMIR,palpably,51,44.43085,10.016958,10.016958,0.7670908570289612,6.087540168664418e-05,0.919865071773529,0.12633317708969116,2.6935200367006473e-05,0.9807692170143127,3.0438699468504637e-05,0.12632982432842255,3.9206997826113366e-06,6.569151,1675501,52,1960936
POS~laughably,250,POSMIR,laughably,149,129.87479,28.950758,28.950758,0.8619703650474548,0.00017784109513740987,1.566798210144043,0.12583349645137787,7.841840124456212e-05,0.9802631735801697,8.892860205378383e-05,0.1258237510919571,1.141459961218061e-05,19.12521,1675501,152,1960936
POS~richly,251,POSMIR,richly,99,86.29838,19.208605,19.208605,0.831268846988678,0.00011816649930551648,1.2765607833862305,0.12576508522033691,5.207999856793322e-05,0.9801980257034302,5.908680032007396e-05,0.1257586032152176,7.5807997745869216e-06,12.70162,1675501,101,1960936
POS~frankly,252,POSMIR,frankly,247,215.31873,47.886686,47.886686,0.8846321105957031,0.00029479278600774705,2.0158307552337646,0.12573547661304474,0.00012990149843972176,0.9801587462425232,0.00014741859922651201,0.1257193237543106,1.8908500351244584e-05,31.681269,1675501,252,1960936
POS~darkly,253,POSMIR,darkly,294,256.33182,56.8064,56.8064,0.8876022100448608,0.0003508770023472607,2.196852684020996,0.1255798041820526,0.00015444940072484314,0.9800000190734863,0.00017546990420669317,0.12556058168411255,2.2481699488707818e-05,37.668177,1675501,300,1960936
POS~ironically,254,POSMIR,ironically,49,42.72197,9.466925,9.466925,0.7498883008956909,5.848820001119748e-05,0.8968613743782043,0.12556378543376923,2.574159952928312e-05,0.9800000190734863,2.9245000405353494e-05,0.12556058168411255,3.746999936993234e-06,6.278029,1675501,50,1960936
POS~exceedingly,255,POSMIR,exceedingly,729,635.70292,140.392855,140.392855,0.9042229652404785,0.0008698013261891901,3.4554474353790283,0.12544690072536469,0.00038254240644164383,0.9798387289047241,0.0004350937088020146,0.12539930641651154,5.568310007220134e-05,93.297079,1675501,744,1960936
POS~unacceptably,256,POSMIR,unacceptably,48,41.86753,9.193118,9.193118,0.7410245537757874,5.729460099246353e-05,0.8851456046104431,0.12515555322170258,2.5144699975498952e-05,0.9795918464660645,2.8648100851569325e-05,0.12515242397785187,3.660099991975585e-06,6.132469,1675501,49,1960936
POS~deliriously,257,POSMIR,deliriously,48,41.86753,9.193118,9.193118,0.7410245537757874,5.729460099246353e-05,0.8851456046104431,0.12515555322170258,2.5144699975498952e-05,0.9795918464660645,2.8648100851569325e-05,0.12515242397785187,3.660099991975585e-06,6.132469,1675501,49,1960936
POS~inescapably,258,POSMIR,inescapably,48,41.86753,9.193118,9.193118,0.7410245537757874,5.729460099246353e-05,0.8851456046104431,0.12515555322170258,2.5144699975498952e-05,0.9795918464660645,2.8648100851569325e-05,0.12515242397785187,3.660099991975585e-06,6.132469,1675501,49,1960936
POS~deliciously,259,POSMIR,deliciously,378,329.81361,71.914877,71.914877,0.8800959587097168,0.0004511043953243643,2.478440284729004,0.1248597800731659,0.00019757679547183216,0.9792746305465698,0.00022560420620720834,0.12483520060777664,2.8759399356204085e-05,48.186388,1675501,386,1960936
POS~internationally,260,POSMIR,internationally,141,123.03928,26.761364,26.761364,0.8380835652351379,0.0001682933943811804,1.5125658512115479,0.12473641335964203,7.364369957940653e-05,0.9791666865348816,8.415390038862824e-05,0.12472725659608841,1.0719600140873808e-05,17.960725,1675501,144,1960936
POS~famously,261,POSMIR,famously,47,41.01309,8.920161,8.920161,0.7319761514663696,5.6100998335750774e-05,0.8732802867889404,0.12473031133413315,2.4547900466131978e-05,0.9791666865348816,2.8051299523212947e-05,0.12472725659608841,3.573200046957936e-06,5.986908,1675501,48,1960936
POS~sooooo,262,POSMIR,sooooo,47,41.01309,8.920161,8.920161,0.7319761514663696,5.6100998335750774e-05,0.8732802867889404,0.12473031133413315,2.4547900466131978e-05,0.9791666865348816,2.8051299523212947e-05,0.12472725659608841,3.573200046957936e-06,5.986908,1675501,48,1960936
POS~ludicrously,263,POSMIR,ludicrously,47,41.01309,8.920161,8.920161,0.7319761514663696,5.6100998335750774e-05,0.8732802867889404,0.12473031133413315,2.4547900466131978e-05,0.9791666865348816,2.8051299523212947e-05,0.12472725659608841,3.573200046957936e-06,5.986908,1675501,48,1960936
POS~unmistakably,264,POSMIR,unmistakably,47,41.01309,8.920161,8.920161,0.7319761514663696,5.6100998335750774e-05,0.8732802867889404,0.12473031133413315,2.4547900466131978e-05,0.9791666865348816,2.8051299523212947e-05,0.12472725659608841,3.573200046957936e-06,5.986908,1675501,48,1960936
POS~hella,265,POSMIR,hella,47,41.01309,8.920161,8.920161,0.7319761514663696,5.6100998335750774e-05,0.8732802867889404,0.12473031133413315,2.4547900466131978e-05,0.9791666865348816,2.8051299523212947e-05,0.12472725659608841,3.573200046957936e-06,5.986908,1675501,48,1960936
POS~uncharacteristically,266,POSMIR,uncharacteristically,47,41.01309,8.920161,8.920161,0.7319761514663696,5.6100998335750774e-05,0.8732802867889404,0.12473031133413315,2.4547900466131978e-05,0.9791666865348816,2.8051299523212947e-05,0.12472725659608841,3.573200046957936e-06,5.986908,1675501,48,1960936
POS~just,267,POSMIR,just,30182,26400.46891,5508.466959,5508.466959,0.8627060055732727,0.03537508100271225,21.766754150390625,0.12434687465429306,0.015505264513194561,0.9768269658088684,0.018013715744018555,0.12238756567239761,0.002256955485790968,3781.531092,1675501,30898,1960936
POS~frequently,268,POSMIR,frequently,138,120.47596,25.945111,25.945111,0.8287761211395264,0.00016471299750264734,1.4917455911636353,0.12429293245077133,7.185320282587782e-05,0.978723406791687,8.236340363509953e-05,0.12428399175405502,1.0458999895490706e-05,17.524043,1675501,141,1960936
POS~hauntingly,269,POSMIR,hauntingly,138,120.47596,25.945111,25.945111,0.8287761211395264,0.00016471299750264734,1.4917455911636353,0.12429293245077133,7.185320282587782e-05,0.978723406791687,8.236340363509953e-05,0.12428399175405502,1.0458999895490706e-05,17.524043,1675501,141,1960936
POS~intensely,270,POSMIR,intensely,773,675.00713,144.612305,144.612305,0.8769599795341492,0.00092227419372648,3.5245583057403564,0.12409159541130066,0.0004017963074147701,0.9784809947013855,0.0004613545024767518,0.1240416020154953,5.8485700719757006e-05,97.992866,1675501,790,1960936
POS~similarly,271,POSMIR,similarly,727,634.84848,135.959938,135.959938,0.8758763670921326,0.000867415510583669,3.417710542678833,0.12407328188419342,0.0003778453101404011,0.9784656763076782,0.000433900102507323,0.12402626872062683,5.499940016306937e-05,92.151518,1675501,743,1960936
POS~sooo,272,POSMIR,sooo,91,79.46287,17.025073,17.025073,0.7948647737503052,0.00010861820192076266,1.2094203233718872,0.12406110018491745,4.7305300540756434e-05,0.9784946441650391,5.431209865491837e-05,0.12405521422624588,6.88579984853277e-06,11.537135,1675501,93,1960936
POS~neither,273,POSMIR,neither,91,79.46287,17.025073,17.025073,0.7948647737503052,0.00010861820192076266,1.2094203233718872,0.12406110018491745,4.7305300540756434e-05,0.9784946441650391,5.431209865491837e-05,0.12405521422624588,6.88579984853277e-06,11.537135,1675501,93,1960936
POS~doubly,274,POSMIR,doubly,91,79.46287,17.025073,17.025073,0.7948647737503052,0.00010861820192076266,1.2094203233718872,0.12406110018491745,4.7305300540756434e-05,0.9784946441650391,5.431209865491837e-05,0.12405521422624588,6.88579984853277e-06,11.537135,1675501,93,1960936
POS~below,275,POSMIR,below,45,39.30421,8.376946,8.376946,0.7132934331893921,5.3713800298282877e-05,0.8490778207778931,0.12382436543703079,2.335419958399143e-05,0.97826087474823,2.6857600460061803e-05,0.12382145971059799,3.399499973966158e-06,5.695787,1675501,46,1960936
POS~higher,276,POSMIR,higher,45,39.30421,8.376946,8.376946,0.7132934331893921,5.3713800298282877e-05,0.8490778207778931,0.12382436543703079,2.335419958399143e-05,0.97826087474823,2.6857600460061803e-05,0.12382145971059799,3.399499973966158e-06,5.695787,1675501,46,1960936
POS~desperately,277,POSMIR,desperately,404,352.88348,75.131424,75.131424,0.8606491088867188,0.0004821250040549785,2.543142080307007,0.12379489839076996,0.0002095911040669307,0.9782082438468933,0.00024112190294545144,0.12376882135868073,3.0508199415635318e-05,51.116523,1675501,413,1960936
POS~ultra,278,POSMIR,ultra,134,117.0582,24.861116,24.861116,0.8160475492477417,0.0001599390961928293,1.4635486602783203,0.12367141991853714,6.946580106159672e-05,0.9781022071838379,7.997609645826742e-05,0.12366277724504471,1.0111500159837306e-05,16.941801,1675501,137,1960936
POS~impressively,279,POSMIR,impressively,133,116.20376,24.590923,24.590923,0.8128063082695007,0.00015874560631345958,1.456418752670288,0.12351033091545105,6.886899791425094e-05,0.9779411554336548,7.937919872347265e-05,0.12350176274776459,1.0024599760072306e-05,16.79624,1675501,136,1960936
POS~ridiculously,280,POSMIR,ridiculously,926,809.15412,170.834921,170.834921,0.8659782409667969,0.0011047165608033538,3.8397936820983887,0.12344491481781006,0.0004790986131411046,0.9778246879577637,0.0005526705062948167,0.12338530272245407,6.973790004849434e-05,116.845878,1675501,947,1960936
POS~devilishly,281,POSMIR,devilishly,44,38.44977,8.106768,8.106768,0.7036417722702026,5.252020127954893e-05,0.8367280960083008,0.12334119528532028,2.2757400074624456e-05,0.9777777791023254,2.6260799131705426e-05,0.12333836406469345,3.312600028948509e-06,5.550227,1675501,45,1960936
POS~potentially,282,POSMIR,potentially,3331,2911.92951,609.582612,609.582612,0.8654483556747437,0.0039680530317127705,7.2610554695129395,0.12318077683448792,0.0017182984156534076,0.9774060845375061,0.0019880621694028378,0.1229666918516159,0.00025011651450768113,419.070489,1675501,3408,1960936
POS~seemingly,283,POSMIR,seemingly,2149,1878.91226,391.904771,391.904771,0.8608905673027039,0.002561840694397688,5.826217174530029,0.12296087294816971,0.0011074302019551396,0.9772623777389526,0.001282601384446025,0.12282297760248184,0.00016119820065796375,270.087736,1675501,2199,1960936
POS~gravely,284,POSMIR,gravely,216,188.83111,39.459177,39.459177,0.8265067338943481,0.0002577992854639888,1.8486088514328003,0.1229500100016594,0.0001113995022024028,0.9773755669593811,0.00012891669757664204,0.12293615192174911,1.6215399227803573e-05,27.16889,1675501,221,1960936
POS~marvelously,285,POSMIR,marvelously,43,37.59533,7.837601,7.837601,0.6937707662582397,5.132659862283617e-05,0.8242037892341614,0.12283607572317123,2.2160500520840287e-05,0.9772727489471436,2.566399962233845e-05,0.12283331900835037,3.2257000839308603e-06,5.404666,1675501,44,1960936
POS~recklessly,286,POSMIR,recklessly,43,37.59533,7.837601,7.837601,0.6937707662582397,5.132659862283617e-05,0.8242037892341614,0.12283607572317123,2.2160500520840287e-05,0.9772727489471436,2.566399962233845e-05,0.12283331900835037,3.2257000839308603e-06,5.404666,1675501,44,1960936
NEG~mutually,287,NEGMIR,mutually,248,134.64355,93.391956,93.391956,0.33325591683387756,0.0017320854822173715,7.198142051696777,0.1226053535938263,0.0004647911118809134,0.2681080996990204,0.0008688492816872895,0.12254752218723297,0.00039713579462841153,113.356455,285435,925,1960936
NEG~militarily,288,NEGMIR,militarily,15,8.15139,5.629498,5.629498,0.3409326374530792,0.00010508210107218474,1.7683026790618896,0.12230004370212555,2.808110002661124e-05,0.2678571343421936,5.255140058579855e-05,0.12229654937982559,2.399359982518945e-05,6.848607,285435,56,1960936
POS~wickedly,289,POSMIR,wickedly,125,109.36824,22.441761,22.441761,0.785966694355011,0.00014919770183041692,1.3981467485427856,0.12213106453418732,6.409430352505296e-05,0.9765625,7.460459892172366e-05,0.12212309241294861,9.329600288765505e-06,15.631755,1675501,128,1960936
POS~endlessly,290,POSMIR,endlessly,125,109.36824,22.441761,22.441761,0.785966694355011,0.00014919770183041692,1.3981467485427856,0.12213106453418732,6.409430352505296e-05,0.9765625,7.460459892172366e-05,0.12212309241294861,9.329600288765505e-06,15.631755,1675501,128,1960936
POS~recently,291,POSMIR,recently,166,145.2547,29.744715,29.744715,0.7996018528938293,0.00019812959362752736,1.6101475954055786,0.12204175442457199,8.50611031637527e-05,0.9764705896377563,9.907480125548318e-05,0.12203117460012436,1.2381599844957236e-05,20.7453,1675501,170,1960936
POS~bizarrely,292,POSMIR,bizarrely,83,72.62735,14.871916,14.871916,0.7551280856132507,9.906980267260224e-05,1.138546347618103,0.12203646451234818,4.2530598875600845e-05,0.9764705896377563,4.953740062774159e-05,0.12203117460012436,6.190799922478618e-06,10.37265,1675501,85,1960936
POS~probably,293,POSMIR,probably,2169,1898.56437,386.26083,386.26083,0.8398509621620178,0.0025856473948806524,5.806763172149658,0.1218462735414505,0.001108856755308807,0.9761475920677185,0.0012945381458848715,0.1217082068324089,0.00016140579828061163,270.43563,1675501,2222,1960936
POS~predominantly,294,POSMIR,predominantly,205,179.43228,36.514588,36.514588,0.8038578629493713,0.0002446722937747836,1.7857272624969482,0.12176410853862762,0.00010483429650776088,0.976190447807312,0.00012235149915795773,0.12175106257200241,1.5259700376191176e-05,25.567724,1675501,210,1960936
POS~indisputably,295,POSMIR,indisputably,41,35.88646,7.302489,7.302489,0.6733291149139404,4.8939400585368276e-05,0.798601508140564,0.12175367027521133,2.0966899683116935e-05,0.976190447807312,2.4470300559187308e-05,0.12175106257200241,3.051899966521887e-06,5.113545,1675501,42,1960936
POS~distressingly,296,POSMIR,distressingly,41,35.88646,7.302489,7.302489,0.6733291149139404,4.8939400585368276e-05,0.798601508140564,0.12175367027521133,2.0966899683116935e-05,0.976190447807312,2.4470300559187308e-05,0.12175106257200241,3.051899966521887e-06,5.113545,1675501,42,1960936
POS~profoundly,297,POSMIR,profoundly,1266,1108.20792,225.144314,225.144314,0.8359389305114746,0.0015100209275260568,4.434741973876953,0.12173979729413986,0.0006469886866398156,0.9760987162590027,0.0007555949268862605,0.1216592788696289,9.417610272066668e-05,157.792084,1675501,1297,1960936
POS~hysterically,298,POSMIR,hysterically,81,70.91847,14.339048,14.339048,0.7445987462997437,9.668269922258332e-05,1.1201698780059814,0.12146934866905212,4.1336901631439105e-05,0.9759036302566528,4.834369974560104e-05,0.12146420031785965,6.01700003244332e-06,10.081529,1675501,83,1960936
POS~eventually,299,POSMIR,eventually,81,70.91847,14.339048,14.339048,0.7445987462997437,9.668269922258332e-05,1.1201698780059814,0.12146934866905212,4.1336901631439105e-05,0.9759036302566528,4.834369974560104e-05,0.12146420031785965,6.01700003244332e-06,10.081529,1675501,83,1960936
POS~secretly,300,POSMIR,secretly,201,176.01452,35.450653,35.450653,0.7953200340270996,0.00023989869805518538,1.7623399496078491,0.12130148708820343,0.00010244699660688639,0.9757281541824341,0.00011996409739367664,0.12128874659538269,1.4912199731043074e-05,24.985481,1675501,206,1960936
NEG~more,301,NEGMIR,more,77335,45483.89962,27498.742647,27498.742647,0.35725200176239014,0.25868484377861023,114.53451538085938,0.12125370651483536,0.13059782981872559,0.24749259650707245,0.27093735337257385,0.10193200409412384,0.11158792674541473,31851.100378,285435,312474,1960936
POS~freely,302,POSMIR,freely,520,455.41621,91.492222,91.492222,0.8175651431083679,0.0006205125246196985,2.832186698913574,0.12120328843593597,0.00026481039822101593,0.9756097793579102,0.00031035489519126713,0.12117034941911697,3.854600072372705e-05,64.583794,1675501,533,1960936
POS~thats,303,POSMIR,thats,120,105.09605,21.110553,21.110553,0.768308699131012,0.00014323019422590733,1.3605384826660156,0.12117794901132584,6.111009861342609e-05,0.9756097793579102,7.16204012860544e-05,0.12117034941911697,8.895200153347105e-06,14.903953,1675501,123,1960936
POS~painstakingly,304,POSMIR,painstakingly,40,35.03202,7.036649,7.036649,0.6627357602119446,4.774569970322773e-05,0.785507321357727,0.12117288261651993,2.0370000129332766e-05,0.9756097793579102,2.387349923083093e-05,0.12117034941911697,2.9651000659214333e-06,4.967984,1675501,41,1960936
POS~tightly,305,POSMIR,tightly,40,35.03202,7.036649,7.036649,0.6627357602119446,4.774569970322773e-05,0.785507321357727,0.12117288261651993,2.0370000129332766e-05,0.9756097793579102,2.387349923083093e-05,0.12117034941911697,2.9651000659214333e-06,4.967984,1675501,41,1960936
POS~exquisitely,306,POSMIR,exquisitely,119,104.24161,20.845506,20.845506,0.7646893262863159,0.0001420367043465376,1.3528995513916016,0.12097795307636261,6.0513299104059115e-05,0.9754098653793335,7.102350355125964e-05,0.12097042798995972,8.808299753582105e-06,14.758392,1675501,122,1960936
POS~awesomely,307,POSMIR,awesomely,78,68.35515,13.544248,13.544248,0.7283099889755249,9.310199675383046e-05,1.0920639038085938,0.1205655112862587,3.9546401239931583e-05,0.9750000238418579,4.655319935409352e-05,0.12056058645248413,5.756399787060218e-06,9.644847,1675501,80,1960936
POS~nigh,308,POSMIR,nigh,39,34.17758,6.772029,6.772029,0.6518775820732117,4.655210068449378e-05,0.7722058296203613,0.12056305259466171,1.9773200619965792e-05,0.9750000238418579,2.327659967704676e-05,0.12056058645248413,2.878199893530109e-06,4.822424,1675501,40,1960936
POS~far,309,POSMIR,far,6055,5308.63206,1044.055889,1044.055889,0.8148157596588135,0.007200986612588167,9.591707229614258,0.12051186710596085,0.003060303395614028,0.9745694398880005,0.0036138445138931274,0.1201300397515297,0.000445459590991959,746.367942,1675501,6213,1960936
POS~certainly,310,POSMIR,certainly,931,815.98964,161.261405,161.261405,0.8115848302841187,0.0011106763267889619,3.7693123817443848,0.12048837542533875,0.0004715725081041455,0.9748691320419312,0.0005556546966545284,0.12042970210313797,6.864240276627243e-05,115.010363,1675501,955,1960936
POS~indeed,311,POSMIR,indeed,1110,973.20649,190.929034,190.929034,0.8073033690452576,0.001324076671153307,4.10585880279541,0.12016946077346802,0.0005608890787698328,0.974539041519165,0.0006624883972108364,0.12009965628385544,8.16433021100238e-05,136.793511,1675501,1139,1960936
POS~soooo,312,POSMIR,soooo,114,99.96941,19.526612,19.526612,0.7461255788803101,0.000136069196742028,1.3140851259231567,0.11992672085762024,5.7529101468389854e-05,0.9743589758872986,6.803940050303936e-05,0.1199195608496666,8.3739996625809e-06,14.030589,1675501,117,1960936
POS~unfortunately,313,POSMIR,unfortunately,76,66.64627,13.017562,13.017562,0.7171012759208679,9.071490057976916e-05,1.0729459524154663,0.11992433667182922,3.8352700357791036e-05,0.9743589758872986,4.535960033535957e-05,0.1199195608496666,5.58259989702492e-06,9.353726,1675501,78,1960936
POS~playfully,314,POSMIR,playfully,38,33.32314,6.508691,6.508691,0.6407409906387329,4.535850166575983e-05,0.7586873769760132,0.11992195248603821,1.9176399291609414e-05,0.9743589758872986,2.2679800167679787e-05,0.1199195608496666,2.79129994851246e-06,4.676863,1675501,39,1960936
POS~appealingly,315,POSMIR,appealingly,38,33.32314,6.508691,6.508691,0.6407409906387329,4.535850166575983e-05,0.7586873769760132,0.11992195248603821,1.9176399291609414e-05,0.9743589758872986,2.2679800167679787e-05,0.1199195608496666,2.79129994851246e-06,4.676863,1675501,39,1960936
POS~willfully,316,POSMIR,willfully,301,264.02178,51.287178,51.287178,0.7812973856925964,0.0003592293069232255,2.1313893795013428,0.11968947947025299,0.00015162040654104203,0.9741100072860718,0.00017964780272450298,0.11967062205076218,2.2069900296628475e-05,36.978222,1675501,309,1960936
