    l1  l2                             f     E11  r.log.likelihood  r.odds.ratio.disc  r.p1.given2  r.p2.given1  r.p1.given2.simple  r.p2.given1.simple  am.log.likelihood  am.odds.ratio.disc  am.p1.given2  am.p2.given1  am.p1.given2.simple  am.p2.given1.simple      f1   f2       N  
NEGMIR  so_crass                      31   15.50               967                233          187         1414                   1                2356              42.98               1.799     0.5000266      0.000106                 1.00             0.000106  291735   31  583470  
NEGMIR  as_eloquent                   31   15.50               967                233          187         1414                   1                2356              42.98               1.799     0.5000266      0.000106                 1.00             0.000106  291735   31  583470  
POSMIR  even_superior                 31   15.50               967                233          187         1414                   1                2356              42.98               1.799     0.5000266      0.000106                 1.00             0.000106  291735   31  583470  
POSMIR  incredibly_supportive         31   15.50               967                233          187         1414                   1                2356              42.98               1.799     0.5000266      0.000106                 1.00             0.000106  291735   31  583470  
NEGMIR  as_apparent                   31   15.50               967                233          187         1414                   1                2356              42.98               1.799     0.5000266      0.000106                 1.00             0.000106  291735   31  583470  
POSMIR  even_permanent                31   15.50               967                233          187         1414                   1                2356              42.98               1.799     0.5000266      0.000106                 1.00             0.000106  291735   31  583470  
POSMIR  early_next                    31   15.50               967                233          187         1414                   1                2356              42.98               1.799     0.5000266      0.000106                 1.00             0.000106  291735   31  583470  
POSMIR  plain_crazy                   31   15.50               967                233          187         1414                   1                2356              42.98               1.799     0.5000266      0.000106                 1.00             0.000106  291735   31  583470  
POSMIR  chronically_ill               31   15.50               967                233          187         1414                   1                2356              42.98               1.799     0.5000266      0.000106                 1.00             0.000106  291735   31  583470  
POSMIR  just_excited                  31   15.50               967                233          187         1414                   1                2356              42.98               1.799     0.5000266      0.000106                 1.00             0.000106  291735   31  583470  
POSMIR  even_fourth                   31   15.50               967                233          187         1414                   1                2356              42.98               1.799     0.5000266      0.000106                 1.00             0.000106  291735   31  583470  
NEGMIR  ever_necessary                31   15.50               967                233          187         1414                   1                2356              42.98               1.799     0.5000266      0.000106                 1.00             0.000106  291735   31  583470  
NEGMIR  particularly_impressed        31   15.50               967                233          187         1414                   1                2356              42.98               1.799     0.5000266      0.000106                 1.00             0.000106  291735   31  583470  
NEGMIR  that_keen                     31   15.50               967                233          187         1414                   1                2356              42.98               1.799     0.5000266      0.000106                 1.00             0.000106  291735   31  583470  
NEGMIR  particularly_likable          31   15.50               967                233          187         1414                   1                2356              42.98               1.799     0.5000266      0.000106                 1.00             0.000106  291735   31  583470  
POSMIR  very_reluctant                30   15.00              1011                251          204         1464                   1                2457              41.59               1.785     0.5000257      0.000103                 1.00             0.000103  291735   30  583470  
POSMIR  even_daily                    30   15.00              1011                251          204         1464                   1                2457              41.59               1.785     0.5000257      0.000103                 1.00             0.000103  291735   30  583470  
POSMIR  incredibly_proud              30   15.00              1011                251          204         1464                   1                2457              41.59               1.785     0.5000257      0.000103                 1.00             0.000103  291735   30  583470  
POSMIR  extremely_professional        30   15.00              1011                251          204         1464                   1                2457              41.59               1.785     0.5000257      0.000103                 1.00             0.000103  291735   30  583470  
POSMIR  however_many                  30   15.00              1011                251          204         1464                   1                2457              41.59               1.785     0.5000257      0.000103                 1.00             0.000103  291735   30  583470  
POSMIR  even_cheaper                  30   15.00              1011                251          204         1464                   1                2457              41.59               1.785     0.5000257      0.000103                 1.00             0.000103  291735   30  583470  
POSMIR  now_ready                     30   15.00              1011                251          204         1464                   1                2457              41.59               1.785     0.5000257      0.000103                 1.00             0.000103  291735   30  583470  
POSMIR  pretty_nice                   30   15.00              1011                251          204         1464                   1                2457              41.59               1.785     0.5000257      0.000103                 1.00             0.000103  291735   30  583470  
POSMIR  even_life-threatening         30   15.00              1011                251          204         1464                   1                2457              41.59               1.785     0.5000257      0.000103                 1.00             0.000103  291735   30  583470  
POSMIR  badly_wrong                   30   15.00              1011                251          204         1464                   1                2457              41.59               1.785     0.5000257      0.000103                 1.00             0.000103  291735   30  583470  
POSMIR  even_great                    30   15.00              1011                251          204         1464                   1                2457              41.59               1.785     0.5000257      0.000103                 1.00             0.000103  291735   30  583470  
POSMIR  just_weird                    30   15.00              1011                251          204         1464                   1                2457              41.59               1.785     0.5000257      0.000103                 1.00             0.000103  291735   30  583470  
POSMIR  deeply_disturbing             30   15.00              1011                251          204         1464                   1                2457              41.59               1.785     0.5000257      0.000103                 1.00             0.000103  291735   30  583470  
POSMIR  fairly_close                  30   15.00              1011                251          204         1464                   1                2457              41.59               1.785     0.5000257      0.000103                 1.00             0.000103  291735   30  583470  
NEGMIR  ever_sure                     30   15.00              1011                251          204         1464                   1                2457              41.59               1.785     0.5000257      0.000103                 1.00             0.000103  291735   30  583470  
POSMIR  downright_dangerous           29   14.50              1046                270          219         1528                   1                2555              40.20               1.771     0.5000249      0.000099                 1.00             0.000099  291735   29  583470  
POSMIR  even_faster                   29   14.50              1046                270          219         1528                   1                2555              40.20               1.771     0.5000249      0.000099                 1.00             0.000099  291735   29  583470  
POSMIR  probably_aware                29   14.50              1046                270          219         1528                   1                2555              40.20               1.771     0.5000249      0.000099                 1.00             0.000099  291735   29  583470  
POSMIR  very_attentive                29   14.50              1046                270          219         1528                   1                2555              40.20               1.771     0.5000249      0.000099                 1.00             0.000099  291735   29  583470  
POSMIR  very_protective               29   14.50              1046                270          219         1528                   1                2555              40.20               1.771     0.5000249      0.000099                 1.00             0.000099  291735   29  583470  
NEGMIR  exactly_new                   29   14.50              1046                270          219         1528                   1                2555              40.20               1.771     0.5000249      0.000099                 1.00             0.000099  291735   29  583470  
POSMIR  pretty_exciting               29   14.50              1046                270          219         1528                   1                2555              40.20               1.771     0.5000249      0.000099                 1.00             0.000099  291735   29  583470  
POSMIR  relatively_minor              29   14.50              1046                270          219         1528                   1                2555              40.20               1.771     0.5000249      0.000099                 1.00             0.000099  291735   29  583470  
NEGMIR  more_deceptive                29   14.50              1046                270          219         1528                   1                2555              40.20               1.771     0.5000249      0.000099                 1.00             0.000099  291735   29  583470  
POSMIR  absolutely_delicious          28   14.00              1075                280          228         1588                   1                2648              38.82               1.756     0.5000240      0.000096                 1.00             0.000096  291735   28  583470  
POSMIR  sizey_deep                    28   14.00              1075                280          228         1588                   1                2648              38.82               1.756     0.5000240      0.000096                 1.00             0.000096  291735   28  583470  
NEGMIR  as_stark                      28   14.00              1075                280          228         1588                   1                2648              38.82               1.756     0.5000240      0.000096                 1.00             0.000096  291735   28  583470  
POSMIR  still_young                   28   14.00              1075                280          228         1588                   1                2648              38.82               1.756     0.5000240      0.000096                 1.00             0.000096  291735   28  583470  
POSMIR  extremely_grateful            28   14.00              1075                280          228         1588                   1                2648              38.82               1.756     0.5000240      0.000096                 1.00             0.000096  291735   28  583470  
POSMIR  equally_valid                 28   14.00              1075                280          228         1588                   1                2648              38.82               1.756     0.5000240      0.000096                 1.00             0.000096  291735   28  583470  
POSMIR  just_jealous                  28   14.00              1075                280          228         1588                   1                2648              38.82               1.756     0.5000240      0.000096                 1.00             0.000096  291735   28  583470  
NEGMIR  truly_sure                    28   14.00              1075                280          228         1588                   1                2648              38.82               1.756     0.5000240      0.000096                 1.00             0.000096  291735   28  583470  
NEGMIR  ever_successful               28   14.00              1075                280          228         1588                   1                2648              38.82               1.756     0.5000240      0.000096                 1.00             0.000096  291735   28  583470  
POSMIR  only_temporary                28   14.00              1075                280          228         1588                   1                2648              38.82               1.756     0.5000240      0.000096                 1.00             0.000096  291735   28  583470  
NEGMIR  overly_fond                   28   14.00              1075                280          228         1588                   1                2648              38.82               1.756     0.5000240      0.000096                 1.00             0.000096  291735   28  583470  
NEGMIR  fully_sure                    28   14.00              1075                280          228         1588                   1                2648              38.82               1.756     0.5000240      0.000096                 1.00             0.000096  291735   28  583470  
POSMIR  pretty_new                    28   14.00              1075                280          228         1588                   1                2648              38.82               1.756     0.5000240      0.000096                 1.00             0.000096  291735   28  583470  
POSMIR  still_unknown                 28   14.00              1075                280          228         1588                   1                2648              38.82               1.756     0.5000240      0.000096                 1.00             0.000096  291735   28  583470  
NEGMIR  not_sure                      28   14.00              1075                280          228         1588                   1                2648              38.82               1.756     0.5000240      0.000096                 1.00             0.000096  291735   28  583470  
POSMIR  just_wishful                  28   14.00              1075                280          228         1588                   1                2648              38.82               1.756     0.5000240      0.000096                 1.00             0.000096  291735   28  583470  
NEGMIR  particularly_fancy            28   14.00              1075                280          228         1588                   1                2648              38.82               1.756     0.5000240      0.000096                 1.00             0.000096  291735   28  583470  
NEGMIR  yet_available                 28   14.00              1075                280          228         1588                   1                2648              38.82               1.756     0.5000240      0.000096                 1.00             0.000096  291735   28  583470  
NEGMIR  not_possible                  28   14.00              1075                280          228         1588                   1                2648              38.82               1.756     0.5000240      0.000096                 1.00             0.000096  291735   28  583470  
POSMIR  extremely_simple              28   14.00              1075                280          228         1588                   1                2648              38.82               1.756     0.5000240      0.000096                 1.00             0.000096  291735   28  583470  
NEGMIR  as_disappointing              27   13.50              1120                307          248         1653                   1                2751              37.43               1.740     0.5000231      0.000093                 1.00             0.000093  291735   27  583470  
NEGMIR  more_characteristic           27   13.50              1120                307          248         1653                   1                2751              37.43               1.740     0.5000231      0.000093                 1.00             0.000093  291735   27  583470  
NEGMIR  as_appealing                  27   13.50              1120                307          248         1653                   1                2751              37.43               1.740     0.5000231      0.000093                 1.00             0.000093  291735   27  583470  
POSMIR  somehow_related               27   13.50              1120                307          248         1653                   1                2751              37.43               1.740     0.5000231      0.000093                 1.00             0.000093  291735   27  583470  
NEGMIR  so_satisfied                  27   13.50              1120                307          248         1653                   1                2751              37.43               1.740     0.5000231      0.000093                 1.00             0.000093  291735   27  583470  
POSMIR  real_nice                     27   13.50              1120                307          248         1653                   1                2751              37.43               1.740     0.5000231      0.000093                 1.00             0.000093  291735   27  583470  
NEGMIR  particularly_friendly         27   13.50              1120                307          248         1653                   1                2751              37.43               1.740     0.5000231      0.000093                 1.00             0.000093  291735   27  583470  
POSMIR  pretty_fun                    27   13.50              1120                307          248         1653                   1                2751              37.43               1.740     0.5000231      0.000093                 1.00             0.000093  291735   27  583470  
NEGMIR  so_deaf                       27   13.50              1120                307          248         1653                   1                2751              37.43               1.740     0.5000231      0.000093                 1.00             0.000093  291735   27  583470  
NEGMIR  ever_more                     27   13.50              1120                307          248         1653                   1                2751              37.43               1.740     0.5000231      0.000093                 1.00             0.000093  291735   27  583470  
NEGMIR  particularly_fast             26   13.00              1157                319          258         1717                   1                2841              36.04               1.724     0.5000223      0.000089                 1.00             0.000089  291735   26  583470  
POSMIR  very_dissatisfied             26   13.00              1157                319          258         1717                   1                2841              36.04               1.724     0.5000223      0.000089                 1.00             0.000089  291735   26  583470  
NEGMIR  as_clear-cut                  26   13.00              1157                319          258         1717                   1                2841              36.04               1.724     0.5000223      0.000089                 1.00             0.000089  291735   26  583470  
POSMIR  somewhat_likely               26   13.00              1157                319          258         1717                   1                2841              36.04               1.724     0.5000223      0.000089                 1.00             0.000089  291735   26  583470  
POSMIR  outright_false                26   13.00              1157                319          258         1717                   1                2841              36.04               1.724     0.5000223      0.000089                 1.00             0.000089  291735   26  583470  
NEGMIR  inherently_illegal            26   13.00              1157                319          258         1717                   1                2841              36.04               1.724     0.5000223      0.000089                 1.00             0.000089  291735   26  583470  
NEGMIR  particularly_clear            26   13.00              1157                319          258         1717                   1                2841              36.04               1.724     0.5000223      0.000089                 1.00             0.000089  291735   26  583470  
POSMIR  even_depressed                26   13.00              1157                319          258         1717                   1                2841              36.04               1.724     0.5000223      0.000089                 1.00             0.000089  291735   26  583470  
POSMIR  very_ugly                     26   13.00              1157                319          258         1717                   1                2841              36.04               1.724     0.5000223      0.000089                 1.00             0.000089  291735   26  583470  
POSMIR  non_existent                  26   13.00              1157                319          258         1717                   1                2841              36.04               1.724     0.5000223      0.000089                 1.00             0.000089  291735   26  583470  
POSMIR  too_commonplace               26   13.00              1157                319          258         1717                   1                2841              36.04               1.724     0.5000223      0.000089                 1.00             0.000089  291735   26  583470  
NEGMIR  more_untrue                   26   13.00              1157                319          258         1717                   1                2841              36.04               1.724     0.5000223      0.000089                 1.00             0.000089  291735   26  583470  
POSMIR  even_several                  26   13.00              1157                319          258         1717                   1                2841              36.04               1.724     0.5000223      0.000089                 1.00             0.000089  291735   26  583470  
POSMIR  deeply_flawed                 26   13.00              1157                319          258         1717                   1                2841              36.04               1.724     0.5000223      0.000089                 1.00             0.000089  291735   26  583470  
NEGMIR  more_mistaken                 26   13.00              1157                319          258         1717                   1                2841              36.04               1.724     0.5000223      0.000089                 1.00             0.000089  291735   26  583470  
NEGMIR  particularly_likeable         25   12.50              1203                338          273         1780                   1                2936              34.66               1.708     0.5000214      0.000086                 1.00             0.000086  291735   25  583470  
POSMIR  fairly_obvious                25   12.50              1203                338          273         1780                   1                2936              34.66               1.708     0.5000214      0.000086                 1.00             0.000086  291735   25  583470  
NEGMIR  ever_dead                     25   12.50              1203                338          273         1780                   1                2936              34.66               1.708     0.5000214      0.000086                 1.00             0.000086  291735   25  583470  
POSMIR  extremely_nice                25   12.50              1203                338          273         1780                   1                2936              34.66               1.708     0.5000214      0.000086                 1.00             0.000086  291735   25  583470  
POSMIR  internationally_excellent     25   12.50              1203                338          273         1780                   1                2936              34.66               1.708     0.5000214      0.000086                 1.00             0.000086  291735   25  583470  
NEGMIR  ever_safe                     25   12.50              1203                338          273         1780                   1                2936              34.66               1.708     0.5000214      0.000086                 1.00             0.000086  291735   25  583470  
POSMIR  almost_unheard                25   12.50              1203                338          273         1780                   1                2936              34.66               1.708     0.5000214      0.000086                 1.00             0.000086  291735   25  583470  
NEGMIR  not_fun                       25   12.50              1203                338          273         1780                   1                2936              34.66               1.708     0.5000214      0.000086                 1.00             0.000086  291735   25  583470  
NEGMIR  particularly_expensive        25   12.50              1203                338          273         1780                   1                2936              34.66               1.708     0.5000214      0.000086                 1.00             0.000086  291735   25  583470  
POSMIR  extremely_sensitive           25   12.50              1203                338          273         1780                   1                2936              34.66               1.708     0.5000214      0.000086                 1.00             0.000086  291735   25  583470  
POSMIR  pretty_unique                 25   12.50              1203                338          273         1780                   1                2936              34.66               1.708     0.5000214      0.000086                 1.00             0.000086  291735   25  583470  
NEGMIR  particularly_revelatory       25   12.50              1203                338          273         1780                   1                2936              34.66               1.708     0.5000214      0.000086                 1.00             0.000086  291735   25  583470  
POSMIR  very_brief                    25   12.50              1203                338          273         1780                   1                2936              34.66               1.708     0.5000214      0.000086                 1.00             0.000086  291735   25  583470  
POSMIR  still_unaware                 25   12.50              1203                338          273         1780                   1                2936              34.66               1.708     0.5000214      0.000086                 1.00             0.000086  291735   25  583470  
POSMIR  even_offensive                25   12.50              1203                338          273         1780                   1                2936              34.66               1.708     0.5000214      0.000086                 1.00             0.000086  291735   25  583470  
POSMIR  quite_positive                25   12.50              1203                338          273         1780                   1                2936              34.66               1.708     0.5000214      0.000086                 1.00             0.000086  291735   25  583470  
POSMIR  very_confused                 25   12.50              1203                338          273         1780                   1                2936              34.66               1.708     0.5000214      0.000086                 1.00             0.000086  291735   25  583470  
NEGMIR  particularly_sexy             25   12.50              1203                338          273         1780                   1                2936              34.66               1.708     0.5000214      0.000086                 1.00             0.000086  291735   25  583470  
POSMIR  perhaps_most                  25   12.50              1203                338          273         1780                   1                2936              34.66               1.708     0.5000214      0.000086                 1.00             0.000086  291735   25  583470  
NEGMIR  ever_impossible               25   12.50              1203                338          273         1780                   1                2936              34.66               1.708     0.5000214      0.000086                 1.00             0.000086  291735   25  583470  
NEGMIR  ever_fun                      24   12.00              1248                364          293         1856                   1                3044              33.27               1.690     0.5000206      0.000082                 1.00             0.000082  291735   24  583470  
POSMIR  relatively_cheap              24   12.00              1248                364          293         1856                   1                3044              33.27               1.690     0.5000206      0.000082                 1.00             0.000082  291735   24  583470  
NEGMIR  overly_impressive             24   12.00              1248                364          293         1856                   1                3044              33.27               1.690     0.5000206      0.000082                 1.00             0.000082  291735   24  583470  
POSMIR  pretty_tough                  24   12.00              1248                364          293         1856                   1                3044              33.27               1.690     0.5000206      0.000082                 1.00             0.000082  291735   24  583470  
NEGMIR  overly_impressed              24   12.00              1248                364          293         1856                   1                3044              33.27               1.690     0.5000206      0.000082                 1.00             0.000082  291735   24  583470  
POSMIR  now_aware                     24   12.00              1248                364          293         1856                   1                3044              33.27               1.690     0.5000206      0.000082                 1.00             0.000082  291735   24  583470  
POSMIR  somewhat_satisfied            24   12.00              1248                364          293         1856                   1                3044              33.27               1.690     0.5000206      0.000082                 1.00             0.000082  291735   24  583470  
NEGMIR  terribly_unusual              24   12.00              1248                364          293         1856                   1                3044              33.27               1.690     0.5000206      0.000082                 1.00             0.000082  291735   24  583470  
NEGMIR  terribly_special              24   12.00              1248                364          293         1856                   1                3044              33.27               1.690     0.5000206      0.000082                 1.00             0.000082  291735   24  583470  
POSMIR  quite_amusing                 24   12.00              1248                364          293         1856                   1                3044              33.27               1.690     0.5000206      0.000082                 1.00             0.000082  291735   24  583470  
POSMIR  willfully_ignorant            24   12.00              1248                364          293         1856                   1                3044              33.27               1.690     0.5000206      0.000082                 1.00             0.000082  291735   24  583470  
POSMIR  deeply_grateful               24   12.00              1248                364          293         1856                   1                3044              33.27               1.690     0.5000206      0.000082                 1.00             0.000082  291735   24  583470  
POSMIR  just_afraid                   24   12.00              1248                364          293         1856                   1                3044              33.27               1.690     0.5000206      0.000082                 1.00             0.000082  291735   24  583470  
POSMIR  completely_ridiculous         24   12.00              1248                364          293         1856                   1                3044              33.27               1.690     0.5000206      0.000082                 1.00             0.000082  291735   24  583470  
POSMIR  even_triple                   24   12.00              1248                364          293         1856                   1                3044              33.27               1.690     0.5000206      0.000082                 1.00             0.000082  291735   24  583470  
NEGMIR  no_more                       24   12.00              1248                364          293         1856                   1                3044              33.27               1.690     0.5000206      0.000082                 1.00             0.000082  291735   24  583470  
POSMIR  simply_impossible             24   12.00              1248                364          293         1856                   1                3044              33.27               1.690     0.5000206      0.000082                 1.00             0.000082  291735   24  583470  
POSMIR  very_boring                   24   12.00              1248                364          293         1856                   1                3044              33.27               1.690     0.5000206      0.000082                 1.00             0.000082  291735   24  583470  
NEGMIR  fully_successful              24   12.00              1248                364          293         1856                   1                3044              33.27               1.690     0.5000206      0.000082                 1.00             0.000082  291735   24  583470  
POSMIR  physically_unable             24   12.00              1248                364          293         1856                   1                3044              33.27               1.690     0.5000206      0.000082                 1.00             0.000082  291735   24  583470  
POSMIR  very_inexpensive              24   12.00              1248                364          293         1856                   1                3044              33.27               1.690     0.5000206      0.000082                 1.00             0.000082  291735   24  583470  
NEGMIR  particularly_dramatic         23   11.50              1305                387          314         1927                   1                3171              31.89               1.672     0.5000197      0.000079                 1.00             0.000079  291735   23  583470  
NEGMIR  especially_unusual            23   11.50              1305                387          314         1927                   1                3171              31.89               1.672     0.5000197      0.000079                 1.00             0.000079  291735   23  583470  
POSMIR  even_simpler                  23   11.50              1305                387          314         1927                   1                3171              31.89               1.672     0.5000197      0.000079                 1.00             0.000079  291735   23  583470  
POSMIR  very_fundamental              23   11.50              1305                387          314         1927                   1                3171              31.89               1.672     0.5000197      0.000079                 1.00             0.000079  291735   23  583470  
POSMIR  just_old                      23   11.50              1305                387          314         1927                   1                3171              31.89               1.672     0.5000197      0.000079                 1.00             0.000079  291735   23  583470  
NEGMIR  particularly_athletic         23   11.50              1305                387          314         1927                   1                3171              31.89               1.672     0.5000197      0.000079                 1.00             0.000079  291735   23  583470  
POSMIR  very_surreal                  23   11.50              1305                387          314         1927                   1                3171              31.89               1.672     0.5000197      0.000079                 1.00             0.000079  291735   23  583470  
NEGMIR  that_fond                     23   11.50              1305                387          314         1927                   1                3171              31.89               1.672     0.5000197      0.000079                 1.00             0.000079  291735   23  583470  
NEGMIR  that_impressive               23   11.50              1305                387          314         1927                   1                3171              31.89               1.672     0.5000197      0.000079                 1.00             0.000079  291735   23  583470  
POSMIR  just_wonderful                23   11.50              1305                387          314         1927                   1                3171              31.89               1.672     0.5000197      0.000079                 1.00             0.000079  291735   23  583470  
POSMIR  equally_valuable              23   11.50              1305                387          314         1927                   1                3171              31.89               1.672     0.5000197      0.000079                 1.00             0.000079  291735   23  583470  
POSMIR  super_simple                  23   11.50              1305                387          314         1927                   1                3171              31.89               1.672     0.5000197      0.000079                 1.00             0.000079  291735   23  583470  
POSMIR  far_easier                    23   11.50              1305                387          314         1927                   1                3171              31.89               1.672     0.5000197      0.000079                 1.00             0.000079  291735   23  583470  
POSMIR  very_subjective               23   11.50              1305                387          314         1927                   1                3171              31.89               1.672     0.5000197      0.000079                 1.00             0.000079  291735   23  583470  
POSMIR  very_tricky                   23   11.50              1305                387          314         1927                   1                3171              31.89               1.672     0.5000197      0.000079                 1.00             0.000079  291735   23  583470  
POSMIR  too_stubborn                  23   11.50              1305                387          314         1927                   1                3171              31.89               1.672     0.5000197      0.000079                 1.00             0.000079  291735   23  583470  
NEGMIR  necessarily_right             23   11.50              1305                387          314         1927                   1                3171              31.89               1.672     0.5000197      0.000079                 1.00             0.000079  291735   23  583470  
POSMIR  slightly_smaller              23   11.50              1305                387          314         1927                   1                3171              31.89               1.672     0.5000197      0.000079                 1.00             0.000079  291735   23  583470  
NEGMIR  particularly_serious          23   11.50              1305                387          314         1927                   1                3171              31.89               1.672     0.5000197      0.000079                 1.00             0.000079  291735   23  583470  
NEGMIR  that_comfortable              23   11.50              1305                387          314         1927                   1                3171              31.89               1.672     0.5000197      0.000079                 1.00             0.000079  291735   23  583470  
POSMIR  strikingly_similar            23   11.50              1305                387          314         1927                   1                3171              31.89               1.672     0.5000197      0.000079                 1.00             0.000079  291735   23  583470  
NEGMIR  necessarily_new               23   11.50              1305                387          314         1927                   1                3171              31.89               1.672     0.5000197      0.000079                 1.00             0.000079  291735   23  583470  
POSMIR  equally_likely                23   11.50              1305                387          314         1927                   1                3171              31.89               1.672     0.5000197      0.000079                 1.00             0.000079  291735   23  583470  
POSMIR  quite_subtle                  23   11.50              1305                387          314         1927                   1                3171              31.89               1.672     0.5000197      0.000079                 1.00             0.000079  291735   23  583470  
POSMIR  far_darker                    22   11.00              1361                416          338         2031                   1                3298              30.50               1.653     0.5000189      0.000075                 1.00             0.000075  291735   22  583470  
NEGMIR  not_true                      22   11.00              1361                416          338         2031                   1                3298              30.50               1.653     0.5000189      0.000075                 1.00             0.000075  291735   22  583470  
POSMIR  otherwise_unacceptable        22   11.00              1361                416          338         2031                   1                3298              30.50               1.653     0.5000189      0.000075                 1.00             0.000075  291735   22  583470  
NEGMIR  particularly_healthy          22   11.00              1361                416          338         2031                   1                3298              30.50               1.653     0.5000189      0.000075                 1.00             0.000075  291735   22  583470  
POSMIR  quite_unusual                 22   11.00              1361                416          338         2031                   1                3298              30.50               1.653     0.5000189      0.000075                 1.00             0.000075  291735   22  583470  
NEGMIR  ever_worried                  22   11.00              1361                416          338         2031                   1                3298              30.50               1.653     0.5000189      0.000075                 1.00             0.000075  291735   22  583470  
NEGMIR  wholly_good                   22   11.00              1361                416          338         2031                   1                3298              30.50               1.653     0.5000189      0.000075                 1.00             0.000075  291735   22  583470  
POSMIR  relatively_short              22   11.00              1361                416          338         2031                   1                3298              30.50               1.653     0.5000189      0.000075                 1.00             0.000075  291735   22  583470  
POSMIR  perfectly_reasonable          22   11.00              1361                416          338         2031                   1                3298              30.50               1.653     0.5000189      0.000075                 1.00             0.000075  291735   22  583470  
POSMIR  fully_customizable            22   11.00              1361                416          338         2031                   1                3298              30.50               1.653     0.5000189      0.000075                 1.00             0.000075  291735   22  583470  
POSMIR  plain_ugly                    22   11.00              1361                416          338         2031                   1                3298              30.50               1.653     0.5000189      0.000075                 1.00             0.000075  291735   22  583470  
POSMIR  quite_painful                 22   11.00              1361                416          338         2031                   1                3298              30.50               1.653     0.5000189      0.000075                 1.00             0.000075  291735   22  583470  
NEGMIR  not_available                 22   11.00              1361                416          338         2031                   1                3298              30.50               1.653     0.5000189      0.000075                 1.00             0.000075  291735   22  583470  
POSMIR  even_large                    22   11.00              1361                416          338         2031                   1                3298              30.50               1.653     0.5000189      0.000075                 1.00             0.000075  291735   22  583470  
POSMIR  pretty_spectacular            22   11.00              1361                416          338         2031                   1                3298              30.50               1.653     0.5000189      0.000075                 1.00             0.000075  291735   22  583470  
NEGMIR  more_demoralising             22   11.00              1361                416          338         2031                   1                3298              30.50               1.653     0.5000189      0.000075                 1.00             0.000075  291735   22  583470  
POSMIR  very_private                  22   11.00              1361                416          338         2031                   1                3298              30.50               1.653     0.5000189      0.000075                 1.00             0.000075  291735   22  583470  
NEGMIR  as_poignant                   22   11.00              1361                416          338         2031                   1                3298              30.50               1.653     0.5000189      0.000075                 1.00             0.000075  291735   22  583470  
NEGMIR  ever_acceptable               22   11.00              1361                416          338         2031                   1                3298              30.50               1.653     0.5000189      0.000075                 1.00             0.000075  291735   22  583470  
NEGMIR  completely_effective          22   11.00              1361                416          338         2031                   1                3298              30.50               1.653     0.5000189      0.000075                 1.00             0.000075  291735   22  583470  
POSMIR  pretty_positive               22   11.00              1361                416          338         2031                   1                3298              30.50               1.653     0.5000189      0.000075                 1.00             0.000075  291735   22  583470  
POSMIR  very_annoying                 22   11.00              1361                416          338         2031                   1                3298              30.50               1.653     0.5000189      0.000075                 1.00             0.000075  291735   22  583470  
POSMIR  even_weekly                   22   11.00              1361                416          338         2031                   1                3298              30.50               1.653     0.5000189      0.000075                 1.00             0.000075  291735   22  583470  
NEGMIR  particularly_fresh            21   10.50              1426                444          361         2093                   1                3435              29.11               1.633     0.5000180      0.000072                 1.00             0.000072  291735   21  583470  
NEGMIR  remotely_believable           21   10.50              1426                444          361         2093                   1                3435              29.11               1.633     0.5000180      0.000072                 1.00             0.000072  291735   21  583470  
POSMIR  even_evil                     21   10.50              1426                444          361         2093                   1                3435              29.11               1.633     0.5000180      0.000072                 1.00             0.000072  291735   21  583470  
POSMIR  fairly_cheap                  21   10.50              1426                444          361         2093                   1                3435              29.11               1.633     0.5000180      0.000072                 1.00             0.000072  291735   21  583470  
NEGMIR  ever_clear                    21   10.50              1426                444          361         2093                   1                3435              29.11               1.633     0.5000180      0.000072                 1.00             0.000072  291735   21  583470  
NEGMIR  fully_satisfactory            21   10.50              1426                444          361         2093                   1                3435              29.11               1.633     0.5000180      0.000072                 1.00             0.000072  291735   21  583470  
POSMIR  absolutely_beautiful          21   10.50              1426                444          361         2093                   1                3435              29.11               1.633     0.5000180      0.000072                 1.00             0.000072  291735   21  583470  
NEGMIR  fully_certain                 21   10.50              1426                444          361         2093                   1                3435              29.11               1.633     0.5000180      0.000072                 1.00             0.000072  291735   21  583470  
POSMIR  quite_wonderful               21   10.50              1426                444          361         2093                   1                3435              29.11               1.633     0.5000180      0.000072                 1.00             0.000072  291735   21  583470  
NEGMIR  visibly_wrong                 21   10.50              1426                444          361         2093                   1                3435              29.11               1.633     0.5000180      0.000072                 1.00             0.000072  291735   21  583470  
NEGMIR  too_groundbreaking            21   10.50              1426                444          361         2093                   1                3435              29.11               1.633     0.5000180      0.000072                 1.00             0.000072  291735   21  583470  
POSMIR  plain_lazy                    21   10.50              1426                444          361         2093                   1                3435              29.11               1.633     0.5000180      0.000072                 1.00             0.000072  291735   21  583470  
NEGMIR  ever_permanent                21   10.50              1426                444          361         2093                   1                3435              29.11               1.633     0.5000180      0.000072                 1.00             0.000072  291735   21  583470  
NEGMIR  more_synonymous               21   10.50              1426                444          361         2093                   1                3435              29.11               1.633     0.5000180      0.000072                 1.00             0.000072  291735   21  583470  
POSMIR  just_confused                 21   10.50              1426                444          361         2093                   1                3435              29.11               1.633     0.5000180      0.000072                 1.00             0.000072  291735   21  583470  
NEGMIR  particularly_sympathetic      21   10.50              1426                444          361         2093                   1                3435              29.11               1.633     0.5000180      0.000072                 1.00             0.000072  291735   21  583470  
