space_key,key,l2,f,exp_f,G2,odds_r_disc,dP1,dP2,P1,P2,f1,f2,N,Fyy(Of),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),exp_12,exp_21,exp_22,t,dice,MI,deltaP_min,deltaP_max,deltaP_abs_max,deltaP_mean,unexp_f,unexp_r,LRC,LRC_01,LRC_05,LRC_nc,LRC_dv,f_sqrt,f1_sqrt,f2_sqrt,l1,space,space_l2,approx_meth,dataset,pos_sample,polarity,polar_l2,tpm_f,tpm_exp_f,tpm_f1,tpm_f2,tpm_unexp_f,exp_f_sqrt,N_sqrt,tpm_f_sqrt,tpm_f1_sqrt,tpm_f2_sqrt,tpm_exp_f_sqrt,tpm_unexp_f_sqrt,unexp_f_sqrt,f_m,exp_f_m,G2m,dP1m,dP2m,P1m,P2m,f1_m,f2_m,unexp_f_m,unexp_r_m,LRCm,LRC_01_m,LRC_05_m,LRC_nc_m,LRC_dv_m,f_sqrt_m,f1_sqrt_m,f2_sqrt_m,tpm_f_m,tpm_exp_f_m,tpm_f1_m,tpm_f2_m,tpm_unexp_f_m,exp_f_sqrt_m,tpm_f_sqrt_m,tpm_f1_sqrt_m,tpm_f2_sqrt_m,tpm_exp_f_sqrt_m,tpm_unexp_f_sqrt_m,unexp_f_sqrt_m,top,top_blind,top_polar
NEQ+mir:POS~stellar,POS~stellar,stellar,13,19.0,-3.8553589,-0.276224277,-0.15790502082,-4.113322e-05,0.34210526316,4.4560989e-05,291735,38,583470,13,291722,25,291710,291735,291735,38,583432,291716.0,19.0,291716.0,-1.664100589,8.911e-05,-0.164810249,-0.15790502082,-4.113322e-05,0.15790502082,-0.07897307701999999,-6.0,-0.46153846153846156,0.0,0.0,0.0,0.0,0.0,3.605551275463989,540.1249855357554,6.164414002968976,POSMIR,NEQ+mir,NEQ+mir:stellar,present(+),mirror,NEQ,pos,pos~stellar,22.280495998080447,32.56380105232489,500000.00000171387,65.1276003907656,-10.283305054244444,4.358898943540674,763.8520799212371,4.72022202847286,707.1067811877595,8.070167308722018,5.7064701043924595,-0.9862480759195993,-0.7533476680766849,1267.0,1399.263915575,-134.1804412,-0.1461704437875,-7.736262224999999e-05,0.54941960449,5.5915751000000004e-05,18410501.5,1566.5,-132.26391557500006,-0.37822308141946814,-0.4221324432203841,-0.4395693225271984,-0.45250939815205304,-0.5336216335330475,-0.4257981357996938,23.763388785872536,2948.4893849839023,29.108744069593207,38.983541295783866,51.26724145404714,695577.7639915745,78.01609689249133,-12.283700158263269,25.976505385813844,6.1154898794486,825.2466455891488,8.684481784582623,7.068068101052661,-0.9525782216040612,-2.2131165999413134,blind,True,False
ALL+sup:POS~clear,COM~clear,clear,274861,331126.7,-119591.62,-0.75956700307,-0.16321363,-0.018546806,0.79346947,0.0039957875,68787692,346404,71961373,274861,68512831,71543,3102138,68787692,3173681,346404,71614969,68456565.3042994,15277.304299405,3158403.695700594,-107.32159834,0.007951532,-0.080881073,-0.16321363,-0.018546806,0.16321363,-0.090880218,-56265.70000000001,-0.2047060150403295,-2.459717795944471,-2.4620673507951616,-2.463804392676849,-2.476139796577719,-2.4603192432934593,524.2718760337998,8293.834577564228,588.5609569110068,COMPLEMENT,ALL+sup,ALL+sup:clear,absent(-),super,ALL,pos,pos~clear,3819.563031419648,4601.45055877408,955897.43680962,4813.749176255989,-781.8875273544318,575.4360954962766,8483.004951077182,61.802613467552064,977.7000750790704,69.38118748087257,67.83399264951223,-6.031379181960162,-51.16421946247681,73108.0,95074.77017462501,-42074.783732375,-0.23556233447499997,-0.0119259049,0.46191198669500005,0.0035135581,18410501.5,110095.5,-21966.770174625002,-0.588964767959851,-1.818159455948443,-1.8297496121518728,-1.8384044307481315,-1.8824362887716797,-1.820174667566444,182.73087828408762,2948.4893849839023,254.4542872340227,2462.31243982727,4339.676044602981,695577.7639915745,6932.493168237662,-1877.3636047757118,223.87103159925152,48.902493640893184,825.2466455891488,80.75901863837905,64.9841620734847,-16.081668432591513,-41.14015331516393,both,True,True
ALL+mir:POS~surprising,POS~surprising,surprising,1742,2188.3432635,-435.639153,-0.3946820263,-0.16882463382,-0.0018513264,0.65785498489,0.0012542318,1388898,2648,1680633,1742,1387156,906,290829,1388898,291735,2648,1677985,1386709.65673648,459.65673648,291275.34326352,-10.694116457,0.00250369,-0.099067296,-0.16882463382,-0.0018513264,0.16882463382,-0.08533798010999999,-446.3432634999999,-0.25622460591274393,-0.9716630656684017,-0.9967504738803783,-1.015426141996725,-1.1110535584302748,-0.9764938346012877,41.737273509418415,1178.5151674883102,51.45872132107443,POSMIR,ALL+mir,ALL+mir:surprising,present(+),mirror,ALL,pos,pos~surprising,1036.514218749721,1302.0946658193668,826413.6191548066,1575.5968144145686,-265.58044706964574,46.77973133206304,1296.3923017358595,32.19494088750158,909.0729449031065,39.69378810865207,36.084548851542635,-3.889607964041055,-5.0424578226446215,14565.25,19782.125315875,-10698.291617449999,-0.23464419045249998,-0.0031059685499999997,0.4614349526275,0.0010209507725,18410501.5,23187.75,-5216.875315874999,-0.5619930664416735,-1.7391416438727485,-1.75874043401933,-1.7733717865107084,-1.848760558694686,-1.7425878643589923,85.70447096030647,2948.4893849839023,122.24926903668495,701.6480842293251,1201.8138322412728,695577.7639915745,1924.9116527249334,-500.1657480119477,106.93280433190135,26.124394085323026,825.2466455891488,43.018133840759745,34.531688905528526,-8.407294820205502,-21.2283333715949,polar,False,True
NEQ+sup:POS~straightforward,COM~straightforward,straightforward,2181,3447.0,-953.07771,-0.33493515603,-0.18383761584,-0.00079781175,0.31636205396,0.00068721463,3173681,6894,6347362,2181,3171500,4713,3168968,3173681,3173681,6894,6340468,3170234.0,3447.0,3170234.0,-27.108524066,0.00137145,-0.198785618,-0.18383761584,-0.00079781175,0.18383761584,-0.09231771379499999,-1266.0,-0.5804676753782668,-0.8988828600608233,-0.913732625716955,-0.9247854790405271,-0.9888060925999298,-0.9015891749628263,46.70117771534247,1781.4828093473145,83.03011501858829,COMPLEMENT,NEQ+sup,NEQ+sup:straightforward,absent(-),super,NEQ,pos,pos~straightforward,343.6073129277958,543.060251014516,500000.00000015757,1086.120501871486,-199.45293808672017,58.71115737234278,2519.3971501134947,18.536647834163432,707.106781186659,32.95634236185026,23.30365316885994,-4.76700533469651,-12.009979657000315,13118.0,14058.602582275,-731.407044925,-0.09630865721000001,-0.000584913195,0.599364901115,0.0007574594575,18410501.5,15649.5,-940.6025822749993,-0.23587588143531849,-0.4693272624012953,-0.48494544186964406,-0.4965391530145091,-0.5980693210430477,-0.4724370903763284,79.2335542226443,2948.4893849839023,94.33520872273954,526.066513313459,621.7646319228564,695577.7639915745,930.0967598100599,-95.69811860939733,84.31332523088743,22.689237989371936,825.2466455891488,30.42126648139962,24.855304031952926,-2.16606604258099,-5.079771008243123,polar,False,True
NEQ+sup:POS~pleasant,COM~pleasant,pleasant,2147,3415.5,-966.19727,-0.33907761423,-0.18589761737,-0.00079938721,0.31430244474,0.00067650151,3173681,6831,6347362,2147,3171534,4684,3168997,3173681,3173681,6831,6340531,3170265.5,3415.5,3170265.5,-27.37628096,0.001350097,-0.201622245,-0.18589761737,-0.00079938721,0.18589761737,-0.09334850229,-1268.5,-0.5908244061481136,-0.9113194773345697,-0.9262594083058369,-0.9373795738728731,-1.001793490444204,-0.9140422015106515,46.33573135281238,1781.4828093473145,82.64986388373546,COMPLEMENT,NEQ+sup,NEQ+sup:pleasant,absent(-),super,NEQ,pos,pos~pleasant,338.2507569286264,538.0975594270501,500000.00000015757,1076.1951186965546,-199.8468024984237,58.44227921633447,2519.3971501134947,18.39159473587395,707.106781186659,32.8054129481181,23.196929956937193,-4.805335221063242,-12.106547863522088,12730.25,13652.34194765,-751.71000635,-0.066373279835,-0.00043257432200000004,0.6292706413325,0.0007972547975,18410501.5,15215.75,-922.09194765,-0.17674853590326114,-0.4704739034396185,-0.47639570307167894,-0.48079059709308325,-0.5083161957631985,-0.47171465184174705,78.96677703345881,2948.4893849839023,93.44076196539456,553.9838181386385,620.0728492811222,695577.7639915744,920.4059646149221,-66.0890311424837,83.50182736740135,23.23540323190395,825.2466455891488,30.261791475754578,24.77274977368484,-1.5373465417808916,-4.535050333942537,polar,False,True
NEQ+mir:POS~true,POS~true,true,900,1435.0,-410.6889225,-0.341693462,-0.18733261038,-0.0036677121,0.31358885017,0.0030849915,291735,2870,583470,900,290835,1970,289765,291735,291735,2870,580600,290300.0,1435.0,290300.0,-17.833333333,0.006109876,-0.202609392,-0.18733261038,-0.0036677121,0.18733261038,-0.09550016123999999,-535.0,-0.5944444444444444,-0.8139515494814511,-0.8378321976055461,-0.8557162658079729,-0.9394358081298757,-0.8175594535595757,30.0,540.1249855357554,53.5723809439155,POSMIR,NEQ+mir,NEQ+mir:true,present(+),mirror,NEQ,pos,pos~true,1542.4957598505493,2459.423793854012,500000.00000171387,4918.847585994138,-916.9280340034625,37.881393849751625,763.8520799212371,39.27461979256514,707.1067811877595,70.1344964050797,49.59257801177523,-10.317958219210091,-7.881393849751625,54060.0,60289.635062400004,-6673.309925075,-0.1583891517,-0.00439429015,0.5379243063375,0.003004362575,18410501.5,67810.5,-6229.6350624000015,-0.4299668275192835,-1.120867078428009,-1.1336603230311364,-1.1432068064011385,-1.1923669585971663,-1.1231242199310694,160.32529140997127,2948.4893849839023,198.9285542112847,2078.7442389871244,2810.895127596188,695577.7639915745,4310.148662229985,-732.1508886090637,176.84640049299892,45.171039032970995,825.2466455891488,65.24071822149733,52.974087420489525,-7.803048387518528,-16.521109083027646,both,True,True
ALL+sup:POS~surprising,COM~surprising,surprising,53608,66862.158,-30846.295,-0.82185556407,-0.18967295,-0.004368955,0.76640885,0.00077932546,68787692,69947,71961373,53608,68734084,16339,3157342,68787692,3173681,69947,71891426,68720829.84198748,3084.841987478,3170596.158012522,-57.24497122,0.001557068,-0.095950785,-0.18967295,-0.004368955,0.18967295,-0.09702095250000001,-13254.157999999996,-0.2472421653484554,-2.646118941996627,-2.651144338121952,-2.6548586453752714,-2.68121104330844,-2.6474055093287348,231.53401477968632,8293.834577564228,264.47495155496296,COMPLEMENT,ALL+sup,ALL+sup:surprising,absent(-),super,ALL,pos,pos~surprising,744.9552136949917,929.1395538131268,955897.43680962,972.0075796913991,-184.18434011813508,258.5771799676066,8483.004951077182,27.29386769395264,977.7000750790704,31.1770360953603,30.48179052833227,-3.187922834379627,-27.043165187920266,14565.25,19782.125315875,-10698.291617449999,-0.23464419045249998,-0.0031059685499999997,0.4614349526275,0.0010209507725,18410501.5,23187.75,-5216.875315874999,-0.5619930664416735,-1.7391416438727485,-1.75874043401933,-1.7733717865107084,-1.848760558694686,-1.7425878643589923,85.70447096030647,2948.4893849839023,122.24926903668495,701.6480842293251,1201.8138322412728,695577.7639915745,1924.9116527249334,-500.1657480119477,106.93280433190135,26.124394085323026,825.2466455891488,43.018133840759745,34.531688905528526,-8.407294820205502,-21.2283333715949,polar,False,True
NEQ+sup:POS~analogous,COM~analogous,analogous,119,192.0,-56.935112,-0.34671660035,-0.1901156682,-4.6003363e-05,0.30989583333,3.7495892e-05,3173681,384,6347362,119,3173562,265,3173416,3173681,3173681,384,6346978,3173489.0,192.0,3173489.0,-6.691899028,7.4983e-05,-0.207754267,-0.1901156682,-4.6003363e-05,0.1901156682,-0.0950808357815,-73.0,-0.6134453781512605,-0.2632416070756719,-0.32399949977087245,-0.3692789784961079,-0.6327889915858707,-0.2743085110209244,10.908712114635714,1781.4828093473145,19.595917942265423,COMPLEMENT,NEQ+sup,NEQ+sup:analogous,absent(-),super,NEQ,pos,pos~analogous,18.74794615463873,30.248786976384835,500000.00000015757,60.49757379522391,-11.500840821746106,13.856406460551018,2519.3971501134947,4.3298898547929285,707.106781186659,7.778018629138394,5.499889724020368,-1.1699998692274391,-2.9476943459153038,736.25,789.40889515,-41.784827325,-0.09767838709,-3.23381565e-05,0.5979045980100001,4.026138625e-05,18410501.5,877.75,-53.15889515000001,-0.23883714716617258,-0.18274891872807436,-0.20792092316532584,-0.22657492860010348,-0.34344337638152345,-0.18807786822175054,18.597229141281208,2948.4893849839023,22.15996800470102,27.87480170642892,33.09690565254562,695577.7639915745,49.62288276410494,-5.2221039461167065,19.817941220852752,5.227610638783792,825.2466455891488,7.02371582099021,5.735528462765826,-0.5079178239820341,-1.2207120795715456,blind,True,False
ALL+mir:POS~clear,POS~clear,clear,4257,5527.8806985,-1378.6366648,-0.4368818485,-0.19075483284,-0.0052713127,0.6364179997,0.0030650199,1388898,6689,1680633,4257,1384641,2432,289303,1388898,291735,6689,1673944,1383370.119301478,1161.119301477,290573.880698522,-19.478385592,0.006100659,-0.113455011,-0.19075483284,-0.0052713127,0.19075483284,-0.09801307277,-1270.8806985,-0.29853904122621566,-1.236322231641703,-1.2516959170258268,-1.2631513085075432,-1.3219487682705027,-1.239281240805475,65.24568951279464,1178.5151674883102,81.78630692236935,POSMIR,ALL+mir,ALL+mir:clear,present(+),mirror,ALL,pos,pos~clear,2532.9741835367986,3289.165867562996,826413.6191548066,3980.04799441639,-756.1916840261974,74.34971888648941,1296.3923017358595,50.32866165056248,909.0729449031065,63.087621562525165,57.35124992154047,-7.022588270977991,-9.104029373694772,73108.0,95074.77017462501,-42074.783732375,-0.23556233447499997,-0.0119259049,0.46191198669500005,0.0035135581,18410501.5,110095.5,-21966.770174625002,-0.588964767959851,-1.818159455948443,-1.8297496121518728,-1.8384044307481315,-1.8824362887716797,-1.820174667566444,182.73087828408762,2948.4893849839023,254.4542872340227,2462.31243982727,4339.676044602981,695577.7639915745,6932.493168237662,-1877.3636047757118,223.87103159925152,48.902493640893184,825.2466455891488,80.75901863837905,64.9841620734847,-16.081668432591513,-41.14015331516393,both,True,True
ALL+mir:POS~thrilled,POS~thrilled,thrilled,365,477.6670719,-124.3625771,-0.4443947805,-0.19499279142,-0.00046731638,0.63148788927,0.00026279828,1388898,578,1680633,365,1388533,213,291522,1388898,291735,578,1680055,1388420.332928129,100.332928129,291634.667071871,-5.897264071,0.000525378,-0.11683244,-0.19499279142,-0.00046731638,0.19499279142,-0.0977300539,-112.6670719,-0.30867690931506847,-0.7543116347292409,-0.8086020263604036,-0.8489176222961003,-1.054120335759436,-0.7647778150683068,19.1049731745428,1178.5151674883102,24.041630560342615,POSMIR,ALL+mir,ALL+mir:thrilled,present(+),mirror,ALL,pos,pos~thrilled,217.18007500745253,284.2185491419007,826413.6191548066,343.9180362399167,-67.0384741344482,21.85559589441569,1296.3923017358595,14.737030739177161,909.0729449031065,18.54502726446949,16.858782552186284,-2.121751813009123,-2.75062271987289,5174.5,6616.349517975,-2617.18407485,-0.227099980225,-0.0008333465074999999,0.4686107805125,0.0002783202075,18410501.5,7650.5,-1441.8495179749998,-0.5744081923705948,-1.370047315732669,-1.4092489672793616,-1.4385077014029726,-1.5883296097926287,-1.3769314945735922,49.365817900834536,2948.4893849839023,67.89287146947979,192.6431658004816,325.5495300425713,695577.7639915745,518.7080268254631,-132.9063642420897,59.71780444319599,13.747604341092098,825.2466455891488,22.291745425927843,17.93635541136545,-4.188751070273355,-10.351986542361452,blind,True,False
ALL+mir:POS~revolutionary,POS~revolutionary,revolutionary,303,397.5049508,-105.0141119,-0.4473310609,-0.19653223707,-0.0003919842,0.62993762994,0.00021815857,1388898,481,1680633,303,1388595,178,291557,1388898,291735,481,1680152,1388500.495049187,83.495049187,291651.504950813,-5.429167569,0.000436166,-0.117899914,-0.19653223707,-0.0003919842,0.19653223707,-0.098462110635,-94.50495080000002,-0.31189752739273935,-0.6926937585156295,-0.7525111925159917,-0.7969065092217942,-1.0225738874182306,-0.7042284700270295,17.406895185529212,1178.5151674883102,21.93171219946131,POSMIR,ALL+mir,ALL+mir:revolutionary,present(+),mirror,ALL,pos,pos~revolutionary,180.28921305246297,236.5209726335256,826413.6191548066,286.20168769743304,-56.23175958106262,19.937526195594078,1296.3923017358595,13.427181873068637,909.0729449031065,16.917496496155483,15.379238363245612,-1.9520564901769752,-2.530631010064866,2562.25,2717.4771376999997,-107.32967064999998,-0.1438581286375,-0.000242565379,0.5517643880599999,0.000183501155,18410501.5,3035.25,-155.2271376999999,-0.37099164273980734,-0.43030592490526054,-0.47917802177953944,-0.5156003498054932,-0.7075265346710298,-0.43915948862333665,36.050366033541366,2948.4893849839023,43.40314016800145,125.15277687220906,169.8909550007772,695577.7639915745,260.8156262354914,-44.738178128568165,38.62447062371879,11.05043067035607,825.2466455891488,15.818154081199992,12.844035223238926,-1.793604552882857,-2.574104590177425,both,True,True
NEQ+sup:POS~novel,COM~novel,novel,269,454.0,-155.26967,-0.37533241826,-0.20377364353,-0.00011658387,0.29625550661,8.4759621e-05,3173681,908,6347362,269,3173412,639,3173042,3173681,3173681,908,6346454,3173227.0,454.0,3173227.0,-11.279649076,0.000169471,-0.227303573,-0.20377364353,-0.00011658387,0.20377364353,-0.10194511369999999,-185.0,-0.6877323420074349,-0.658276434973221,-0.6987360128337454,-0.7288913290346991,-0.9043196757179155,-0.6656454982645003,16.401219466856727,1781.4828093473145,30.133038346638727,COMPLEMENT,NEQ+sup,NEQ+sup:novel,absent(-),super,NEQ,pos,pos~novel,42.37981085685675,71.52577732292565,500000.00000015757,143.05155448830553,-29.1459664660689,21.307275752662516,2519.3971501134947,6.509977792347432,707.106781186659,11.960416150297846,8.457291370345807,-1.9473135779983748,-4.906056285805789,1572.0,1733.5409861249998,-155.057533,-0.1746935320575,-0.00019355778500000002,0.5209191708450001,0.0001162078295,18410501.5,1952.5,-161.5409861249999,-0.4857802298604291,-0.5613998237512903,-0.6202450527357496,-0.6640932685136502,-0.8944343507238981,-0.5720286705363296,28.28791772740344,2948.4893849839023,35.254098751863424,79.25037991375592,114.18075417141547,695577.7639915745,177.0596481744354,-34.93037425765956,31.248846608637038,8.769657236756158,825.2466455891488,13.024487529791752,10.544094847118105,-1.7744376103619472,-2.960928881233599,blind,True,False
ALL+sup:POS~uncommon,COM~uncommon,uncommon,8336,10652.521,-5701.1901,-0.86376986548,-0.20790379,-0.00076359254,0.74802584,0.00012118447,68787692,11144,71961373,8336,68779356,2808,3170873,68787692,3173681,11144,71950229,68777039.4789642,491.478964194,3173189.521035806,-25.372157304,0.00024233,-0.106494695,-0.20790379,-0.00076359254,0.20790379,-0.10433369127,-2316.5210000000006,-0.2778935940499041,-2.6770774818966574,-2.689501658379243,-2.6986774849515056,-2.7636112120203027,-2.680259271245003,91.30169768410661,8293.834577564228,105.56514576317318,COMPLEMENT,ALL+sup,ALL+sup:uncommon,absent(-),super,ALL,pos,pos~uncommon,115.83992430216695,148.03109719710326,955897.43680962,154.86085849140207,-32.191172894936315,103.21105076492536,8483.004951077182,10.762895721048633,977.7000750790704,12.444310285885757,12.166803080394754,-1.403907359346121,-11.909353080818747,2235.0,3115.006585425,-1944.1199743000002,-0.13359181769,-0.00037245942700000003,0.5620401262825,0.00012305949,18410501.5,3654.5,-880.0065854250001,-0.29966742147749986,-1.277181820750024,-1.287651221605724,-1.2954443993485127,-1.3438491115486477,-1.2793170901802575,32.588884239508985,2948.4893849839023,46.20774468662936,86.21117002687276,140.36682716749033,695577.7639915744,224.457490486668,-54.155657140617556,40.5571857652313,9.169108853703538,825.2466455891488,14.191120003372223,11.448886358315255,-2.2797775046117166,-7.968301525722318,polar,False,True
ALL+mir:POS~novel,POS~novel,novel,197,263.6259445,-77.9733935,-0.4703702679,-0.20889841111,-0.00027634867,0.61755485893,0.00014183907,1388898,319,1680633,197,1388701,122,291613,1388898,291735,319,1680314,1388634.37405549,55.37405549,291679.62594451,-4.746901999,0.000283613,-0.126521923,-0.20889841111,-0.00027634867,0.20889841111,-0.10458737989,-66.6259445,-0.33820276395939086,-0.5881328165513373,-0.6620112346347096,-0.7167718956566629,-0.9942899710293686,-0.6023876352905484,14.035668847618199,1178.5151674883102,17.86057109949175,POSMIR,ALL+mir,ALL+mir:novel,present(+),mirror,ALL,pos,pos~novel,117.21773938748079,156.86110263216298,826413.6191548066,189.80943549246027,-39.64336324468219,16.23656196674653,1296.3923017358595,10.826714154695356,909.0729449031065,13.777134516744049,12.5244202513395,-1.6977060966441435,-2.2008931191283327,1572.0,1733.5409861249998,-155.057533,-0.1746935320575,-0.00019355778500000002,0.5209191708450001,0.0001162078295,18410501.5,1952.5,-161.5409861249999,-0.4857802298604291,-0.5613998237512903,-0.6202450527357496,-0.6640932685136502,-0.8944343507238981,-0.5720286705363296,28.28791772740344,2948.4893849839023,35.254098751863424,79.25037991375592,114.18075417141547,695577.7639915745,177.0596481744354,-34.93037425765956,31.248846608637038,8.769657236756158,825.2466455891488,13.024487529791752,10.544094847118105,-1.7744376103619472,-2.960928881233599,blind,True,False
NEQ+sup:POS~ideal,COM~ideal,ideal,976,1677.5,-605.44169,-0.38700555306,-0.20920148589,-0.00044207342,0.29090909091,0.00030752933,3173681,3355,6347362,976,3172705,2379,3171302,3173681,3173681,3355,6344007,3172003.5,1677.5,3172003.5,-22.454467818,0.000614409,-0.235212711,-0.20920148589,-0.00044207342,0.20920148589,-0.104821779655,-701.5,-0.71875,-0.9744881651552572,-0.9960553277563332,-1.0121174175657972,-1.1053170015886542,-0.978417633410757,31.240998703626616,1781.4828093473145,57.92236183029832,COMPLEMENT,NEQ+sup,NEQ+sup:ideal,absent(-),super,NEQ,pos,pos~ideal,153.7646664866444,264.283020410684,500000.00000015757,528.5660406638222,-110.51835392403962,40.95729483254479,2519.3971501134947,12.40018816335641,707.106781186659,22.990564165844695,16.256783827395996,-3.8565956640395864,-9.716296128918174,5368.0,5896.901203349999,-521.078992125,-0.106334374765,-0.000264066211,0.589283173085,0.000234134825,18410501.5,6593.5,-528.9012033499997,-0.26654575918893975,-0.5332853413022935,-0.5417996287211141,-0.5481196920147147,-0.5958938524922852,-0.5350676012810891,48.81448459066561,2948.4893849839023,59.06418236147433,162.8139830557705,202.58019541260262,695577.7639915745,306.33934265204294,-39.7662123568321,52.78226665199146,12.47843125092219,825.2466455891488,17.08001366086797,13.928299355788273,-1.4498681048660815,-3.9677820613258534,both,True,True
NEQ+mir:POS~reassuring,POS~reassuring,reassuring,46,80.0,-29.8476588,-0.3914537903,-0.21255828805,-0.00023308825,0.2875,0.00015767734,291735,160,583470,46,291689,114,291621,291735,291735,160,583310,291655.0,80.0,291655.0,-5.013026509,0.000315182,-0.240332155,-0.21255828805,-0.00023308825,0.21255828805,-0.10639568815,-34.0,-0.7391304347826086,0.0,-0.06974361556760068,-0.14285558544163932,-0.48664438577222324,0.0,6.782329983125268,540.1249855357554,12.649110640673518,POSMIR,NEQ+mir,NEQ+mir:reassuring,present(+),mirror,NEQ,pos,pos~reassuring,78.83867379642483,137.11073577047662,500000.00000171387,274.2214698270691,-58.272061974051795,8.94427190999916,763.8520799212371,8.879114471411258,707.1067811877595,16.55963374676714,11.709429352896606,-2.8303148814853483,-2.161941926873891,1752.0,1953.5971655,-210.44483904999998,-0.16509979073,-0.00019059659500000002,0.5305118760024999,0.00012861717,18410501.5,2202.0,-201.59716550000007,-0.482349560654564,-0.5456155202043946,-0.5968834049378384,-0.6402376798443559,-0.8664801629791504,-0.5523953061715403,29.83684189279134,2948.4893849839023,37.29830242574843,89.25460663528717,123.15063017173912,695577.7639915745,188.74657623670046,-33.89602353645194,33.077999669346326,9.251165958583023,825.2466455891488,13.528403731286922,10.97976029059734,-1.7285943320143167,-3.241157776554984,blind,True,False
NEQ+mir:POS~surprising,POS~surprising,surprising,364,635.0,-239.4043168,-0.3964788889,-0.21385130255,-0.0018578504,0.28661417323,0.0012477077,291735,1270,583470,364,291371,906,290829,291735,291735,1270,582200,291100.0,635.0,291100.0,-14.204259538,0.002484599,-0.241672342,-0.21385130255,-0.0018578504,0.21385130255,-0.107854576475,-271.0,-0.7445054945054945,-0.8312814509573204,-0.867491040800696,-0.8946335523028683,-1.022003589040176,-0.8367495886824303,19.078784028338912,540.1249855357554,35.63705936241092,POSMIR,NEQ+mir,NEQ+mir:surprising,present(+),mirror,NEQ,pos,pos~surprising,623.8538416713799,1088.3164532880867,500000.00000171387,2176.6329048622897,-464.4626116167068,25.199206336708304,763.8520799212371,24.977066314348846,707.1067811877595,46.654398558574194,32.989641605935745,-8.012575291586899,-6.120422308369392,14565.25,19782.125315875,-10698.291617449999,-0.23464419045249998,-0.0031059685499999997,0.4614349526275,0.0010209507725,18410501.5,23187.75,-5216.875315874999,-0.5619930664416735,-1.7391416438727485,-1.75874043401933,-1.7733717865107084,-1.848760558694686,-1.7425878643589923,85.70447096030647,2948.4893849839023,122.24926903668495,701.6480842293251,1201.8138322412728,695577.7639915745,1924.9116527249334,-500.1657480119477,106.93280433190135,26.124394085323026,825.2466455891488,43.018133840759745,34.531688905528526,-8.407294820205502,-21.2283333715949,polar,False,True
NEQ+sup:POS~stellar,COM~stellar,stellar,227,400.5,-155.43737,-0.40235612237,-0.21663158233,-0.00010933676,0.28339575531,7.1525777e-05,3173681,801,6347362,227,3173454,574,3173107,3173681,3173681,801,6346561,3173280.5,400.5,3173280.5,-11.515599456,0.000143015,-0.246576663,-0.21663158233,-0.00010933676,0.21663158233,-0.10837045954499999,-173.5,-0.76431718061674,-0.7039423482670853,-0.7472945256430136,-0.7796166288475908,-0.9678476907729201,-0.7118370300658412,15.066519173319364,1781.4828093473145,28.30194339616981,COMPLEMENT,NEQ+sup,NEQ+sup:stellar,absent(-),super,NEQ,pos,pos~stellar,35.76288874023571,63.09707891246789,500000.00000015757,126.19415766739002,-27.334190172232184,20.0124960961895,2519.3971501134947,5.980208085028122,707.106781186659,11.233617301091844,7.943366975814972,-1.9631588907868505,-4.945976922870138,1267.0,1399.263915575,-134.1804412,-0.1461704437875,-7.736262224999999e-05,0.54941960449,5.5915751000000004e-05,18410501.5,1566.5,-132.26391557500006,-0.37822308141946814,-0.4221324432203841,-0.4395693225271984,-0.45250939815205304,-0.5336216335330475,-0.4257981357996938,23.763388785872536,2948.4893849839023,29.108744069593207,38.983541295783866,51.26724145404714,695577.7639915745,78.01609689249133,-12.283700158263269,25.976505385813844,6.1154898794486,825.2466455891488,8.684481784582623,7.068068101052661,-0.9525782216040612,-2.2131165999413134,blind,True,False
NEQ+mir:NEG~zero,NEG~zero,zero,12,21.5,-8.6930326,-0.4014288274,-0.22094651566,-6.5127599e-05,0.27906976744,4.113322e-05,291735,43,583470,12,291723,31,291704,291735,291735,43,583427,291713.5,21.5,291713.5,-2.742413779,8.2254e-05,-0.253257214,-0.22094651566,-6.5127599e-05,0.22094651566,-0.1105058216295,-9.5,-0.7916666666666666,0.0,0.0,0.0,0.0,0.0,3.4641016151377544,540.1249855357554,6.557438524302,NEGMIR,NEQ+mir,NEQ+mir:zero,present(+),mirror,NEQ,neg,neg~zero,20.566611822373044,36.8485114915934,500000.00000171387,73.69702126930261,-16.281899669220355,4.636809247747852,763.8520799212371,4.535042648352168,707.1067811877595,8.584696923555462,6.070297479662211,-1.5352548313100431,-1.1727076326100976,52.5,176.96496415000001,-151.6317287,-0.160770315095,-7.655539324999999e-05,0.143664678085,3.5218366e-05,1732708.0,2502.75,-124.46496415,-0.8710334708333333,-0.6574393073247905,-0.6843268739151125,-0.7044291475476154,-0.8360228541304074,-0.6632047423086855,6.553876188065354,1160.803897441535,34.143035700854185,10.91272388351484,23.668906705634797,304422.23600966565,88.2951099669412,-12.756182822119957,11.3449564248988,3.0429333034323633,510.2141636030363,9.317234369551754,4.566337011087769,-1.5234037076554054,-4.791080236833447,blind,True,False
