        l1  l2                       f         E11  r.log.likelihood  r.log.likelihood.tt  r.odds.ratio.disc  r.Dice  r.t.score  r.p1.given2  r.p2.given1  r.p1.given2.simple  r.p2.given1.simple  r.p1.given2.margin  r.p2.given1.margin  r.expect.diff  am.log.likelihood  am.log.likelihood.tt  am.odds.ratio.disc  am.Dice  am.t.score  am.p1.given2  am.p2.given1  am.p1.given2.simple  am.p2.given1.simple  am.p1.given2.margin  am.p2.given1.margin  am.expect.diff        f1       f2         N  
COMPLEMENT  cloudy               64868    62500.70                68                  135                 33     426        289          236          129                  40                 432                 236                 484            129            4225.07               4225.07               1.446   0.0016        9.29         0.036       0.00078                0.999              0.00081                0.036              0.00003         2367.30  80132539    64959  83284343  
COMPLEMENT  underserved           3620     3487.82               619                 1222                 39    3373       1217          237         1130                  39                3374                 235                1723           1130             236.20                236.20               1.413   0.0001        2.20         0.036       0.00004                0.999              0.00005                0.036              0.00000          132.18  80132539     3625  83284343  
COMPLEMENT  just                  2131     2053.24               875                 1706                 44    4510       1532          238         1626                  41                4511                 237                2111           1626             138.67                138.67               1.379   0.0001        1.68         0.036       0.00003                0.999              0.00003                0.036              0.00000           77.76  80132539     2134  83284343  
COMPLEMENT  concerted             1382     1331.62              1168                 2241                 47    5591       1848          239         2082                  42                5591                 238                2505           2082              89.57                 89.57               1.337   0.0000        1.36         0.036       0.00002                0.999              0.00002                0.036              0.00000           50.38  80132539     1384  83284343  
   NEGATED  cooperative            756      385.44               520                 1031               1619    1160        191          240          563                4091                1160                 239                 198            563             291.69                291.69               0.310   0.0005       13.48         0.036       0.00012                0.074              0.00024                0.036              0.00012          370.56   3151804    10185  83284343  
COMPLEMENT  few                 271099   261251.36                15                   29                 42      94        124          241           27                  44                  99                 241                 195             27           17373.23              17373.23               1.397   0.0067       18.91         0.036       0.00325                0.998              0.00338                0.036              0.00012         9847.64  80132539   271527  83284343  
COMPLEMENT  underused             1224     1179.60              1275                 2431                 49    5887       1978          242         2237                  45                5887                 242                2636           2237              77.87                 77.87               1.285   0.0000        1.27         0.036       0.00001                0.998              0.00002                0.036              0.00000           44.40  80132539     1226  83284343  
COMPLEMENT  highest               7234     6971.78               375                  749                 45    2222        899          243          726                  46                2225                 243                1336            726             459.10                459.10               1.357   0.0002        3.08         0.036       0.00009                0.998              0.00009                0.036              0.00000          262.22  80132539     7246  83284343  
   NEGATED  salty                  700      357.85               554                 1098               1624    1222        201          244          591                4092                1222                 244                 209            591             268.12                268.12               0.308   0.0004       12.93         0.036       0.00011                0.074              0.00022                0.036              0.00011          342.15   3151804     9456  83284343  
COMPLEMENT  daily                11194    10788.66               275                  549                 46    1668        741          245          536                  47                1669                 245                1145            536             707.75                707.75               1.354   0.0003        3.83         0.036       0.00013                0.998              0.00014                0.036              0.00001          405.34  80132539    11213  83284343  
COMPLEMENT  low-level             1108     1067.99              1364                 2585                 57    6153       2077          246         2365                  48                6153                 246                2749           2365              69.32                 69.32               1.242   0.0000        1.20         0.036       0.00001                0.998              0.00001                0.036              0.00000           40.01  80132539     1110  83284343  
   NEGATED  idyllic                241      123.52              1152                 2214               1626    2453        374          247         1232                4093                2453                 247                 402           1232              91.66                 91.66               0.308   0.0002        7.57         0.036       0.00004                0.074              0.00008                0.036              0.00004          117.48   3151804     3264  83284343  
COMPLEMENT  at-risk               1615     1556.77              1093                 2114                 55    5195       1735          248         1921                  49                5195                 248                2359           1921             100.52                100.52               1.259   0.0000        1.45         0.036       0.00002                0.998              0.00002                0.036              0.00000           58.23  80132539     1618  83284343  
COMPLEMENT  non                   1071     1032.39              1415                 2675                 59    6233       2123          249         2409                  50                6234                 249                2782           2409              66.60                 66.60               1.227   0.0000        1.18         0.036       0.00001                0.998              0.00001                0.036              0.00000           38.61  80132539     1073  83284343  
COMPLEMENT  non-stop              2124     2047.47               911                 1773                 53    4515       1549          250         1638                  51                4515                 250                2119           1638             131.87                131.87               1.269   0.0001        1.66         0.036       0.00003                0.998              0.00003                0.036              0.00000           76.53  80132539     2128  83284343  
COMPLEMENT  unnamed               2106     2030.15               920                 1789                 54    4537       1555          251         1648                  52                4537                 251                2127           1648             130.55                130.55               1.265   0.0001        1.65         0.036       0.00003                0.998              0.00003                0.036              0.00000           75.85  80132539     2110  83284343  
COMPLEMENT  sixth                 1051     1013.15              1429                 2700                 60    6292       2143          252         2435                  53                6292                 252                2807           2435              65.13                 65.13               1.219   0.0000        1.17         0.036       0.00001                0.998              0.00001                0.036              0.00000           37.85  80132539     1053  83284343  
COMPLEMENT  unreleased            5628     5425.60               463                  923                 50    2579       1023          253          868                  54                2580                 253                1475            868             347.04                347.04               1.284   0.0001        2.70         0.036       0.00007                0.998              0.00007                0.036              0.00000          202.40  80132539     5639  83284343  
COMPLEMENT  sunni                 4059     3913.09               588                 1165                 52    3160       1177          254         1067                  55                3162                 254                1666           1067             249.89                249.89               1.274   0.0001        2.29         0.036       0.00005                0.998              0.00005                0.036              0.00000          145.91  80132539     4067  83284343  
COMPLEMENT  rarer                 5055     4873.32               499                  991                 51    2737       1072          255          929                  56                2740                 255                1536            929             311.00                311.00               1.277   0.0001        2.56         0.036       0.00006                0.998              0.00006                0.036              0.00000          181.68  80132539     5065  83284343  
COMPLEMENT  fourth                2523     2432.33               819                 1604                 56    4103       1443          256         1471                  57                4103                 256                1992           1471             155.17                155.17               1.256   0.0001        1.81         0.036       0.00003                0.998              0.00003                0.036              0.00000           90.67  80132539     2528  83284343  
COMPLEMENT  populous             32344    31182.52               132                  263                 48     773        443          257          234                  58                 777                 257                 695            234            1984.27               1984.27               1.288   0.0008        6.46         0.036       0.00038                0.998              0.00040                0.036              0.00001         1161.48  80132539    32409  83284343  
COMPLEMENT  rougher               1439     1387.43              1182                 2267                 62    5486       1837          258         2059                  59                5486                 258                2487           2059              87.63                 87.63               1.209   0.0000        1.36         0.036       0.00002                0.998              0.00002                0.036              0.00000           51.57  80132539     1442  83284343  
COMPLEMENT  fucking               1416     1365.30              1194                 2287                 65    5534       1858          259         2075                  60                5535                 259                2499           2075              85.95                 85.95               1.202   0.0000        1.35         0.036       0.00002                0.998              0.00002                0.036              0.00000           50.70  80132539     1419  83284343  
COMPLEMENT  woven                 1415     1364.34              1196                 2290                 66    5535       1860          260         2078                  61                5536                 260                2502           2078              85.88                 85.88               1.202   0.0000        1.35         0.036       0.00002                0.998              0.00002                0.036              0.00000           50.66  80132539     1418  83284343  
COMPLEMENT  unending              1364     1315.27              1225                 2342                 71    5633       1909          261         2123                  62                5633                 261                2543           2123              82.16                 82.16               1.186   0.0000        1.32         0.036       0.00002                0.998              0.00002                0.036              0.00000           48.73  80132539     1367  83284343  
COMPLEMENT  uninterrupted         1362     1313.34              1228                 2346                 72    5639       1912          262         2126                  63                5639                 262                2545           2126              82.02                 82.02               1.185   0.0000        1.32         0.036       0.00002                0.998              0.00002                0.036              0.00000           48.66  80132539     1365  83284343  
COMPLEMENT  personalized           896      864.02              1607                 3011                 82    6706       2301          263         2655                  64                6706                 263                2993           2655              53.81                 53.81               1.149   0.0000        1.07         0.036       0.00001                0.998              0.00001                0.036              0.00000           31.98  80132539      898  83284343  
COMPLEMENT  so-called              895      863.05              1609                 3014                 83    6710       2303          264         2657                  65                6710                 264                2995           2657              53.73                 53.73               1.149   0.0000        1.07         0.036       0.00001                0.998              0.00001                0.036              0.00000           31.95  80132539      897  83284343  
COMPLEMENT  holistic              7994     7708.79               370                  739                 58    2078        866          265          683                  67                2079                 266                1295            683             479.20                479.20               1.230   0.0002        3.19         0.036       0.00009                0.998              0.00010                0.036              0.00000          285.21  80132539     8012  83284343  
COMPLEMENT  fifth                 1334     1286.40              1254                 2394                 75    5690       1932          266         2149                  66                5690                 265                2564           2149              79.98                 79.98               1.176   0.0000        1.30         0.036       0.00002                0.998              0.00002                0.036              0.00000           47.60  80132539     1337  83284343  
COMPLEMENT  milder                2653     2558.37               804                 1576                 64    3992       1418          267         1433                  68                3992                 267                1957           1433             158.88                158.88               1.206   0.0001        1.84         0.036       0.00003                0.998              0.00003                0.036              0.00000           94.63  80132539     2659  83284343  
COMPLEMENT  initial               1730     1668.38              1074                 2080                 74    5000       1691          268         1849                  69                5000                 268                2299           1849             103.11                103.11               1.180   0.0000        1.48         0.036       0.00002                0.998              0.00002                0.036              0.00000           61.62  80132539     1734  83284343  
COMPLEMENT  unexplored            4290     4137.27               576                 1142                 63    3058       1161          269         1036                  70                3063                 269                1634           1036             255.25                255.25               1.206   0.0001        2.33         0.036       0.00005                0.998              0.00005                0.036              0.00000          152.73  80132539     4300  83284343  
COMPLEMENT  additional            3814     3678.32               640                 1262                 68    3285       1218          270         1115                  71                3285                 270                1707           1115             226.31                226.31               1.198   0.0001        2.20         0.035       0.00004                0.998              0.00005                0.035              0.00000          135.68  80132539     3823  83284343  
COMPLEMENT  senior               27326    26354.42               148                  295                 61     885        501          271          275                  72                 885                 271                 762            275            1618.85               1618.85               1.215   0.0007        5.88         0.035       0.00032                0.998              0.00034                0.035              0.00001          971.58  80132539    27391  83284343  
COMPLEMENT  inexhaustible         1260     1215.20              1299                 2468                 81    5828       1990          272         2221                  73                5829                 272                2623           2221              74.62                 74.62               1.151   0.0000        1.26         0.035       0.00001                0.998              0.00002                0.035              0.00000           44.80  80132539     1263  83284343  
   NEGATED  fanciful               216      111.53              1245                 2377               1647    2619        402          273         1335                4094                2616                 273                 440           1335              80.51                 80.51               0.304   0.0001        7.11         0.035       0.00003                0.073              0.00007                0.035              0.00003          104.47   3151804     2947  83284343  
COMPLEMENT  trickier              2910     2806.61               753                 1480                 73    3794       1364          274         1349                  74                3795                 274                1897           1349             171.93                171.93               1.184   0.0001        1.92         0.035       0.00003                0.998              0.00004                0.035              0.00000          103.39  80132539     2917  83284343  
COMPLEMENT  industrialized        1645     1586.60              1119                 2156                 80    5154       1742          275         1917                  75                5156                 275                2356           1917              96.96                 96.96               1.158   0.0000        1.44         0.035       0.00002                0.998              0.00002                0.035              0.00000           58.40  80132539     1649  83284343  
COMPLEMENT  next                 22726    21919.84               182                  363                 67    1004        545          276          311                  76                1006                 276                 827            311            1335.61               1335.61               1.199   0.0006        5.35         0.035       0.00027                0.998              0.00028                0.035              0.00001          806.16  80132539    22782  83284343  
COMPLEMENT  endless              27477    26502.59               149                  297                 69     877        500          277          273                  77                 879                 277                 761            273            1613.28               1613.28               1.198   0.0007        5.88         0.035       0.00032                0.998              0.00034                0.035              0.00001          974.41  80132539    27545  83284343  
COMPLEMENT  ongoing              12907    12449.34               262                  523                 70    1524        706          278          498                  78                1527                 278                1091            498             757.42                757.42               1.194   0.0003        4.03         0.035       0.00015                0.998              0.00016                0.035              0.00001          457.66  80132539    12939  83284343  
COMPLEMENT  returnable            1608     1551.00              1133                 2180                 84    5203       1766          279         1960                  79                5203                 279                2397           1960              94.28                 94.28               1.148   0.0000        1.42         0.035       0.00002                0.998              0.00002                0.035              0.00000           57.00  80132539     1612  83284343  
COMPLEMENT  hued                  1198     1155.55              1348                 2556                 90    5947       2040          280         2295                  80                5947                 280                2685           2295              70.13                 70.13               1.129   0.0000        1.23         0.035       0.00001                0.998              0.00001                0.035              0.00000           42.45  80132539     1201  83284343  
   NEGATED  unsympathetic          143       73.95              1622                 3037               1649    3366        506          281         1749                4095                3365                 281                 571           1749              53.08                 53.08               0.304   0.0001        5.77         0.035       0.00002                0.073              0.00005                0.035              0.00002           69.05   3151804     1954  83284343  
   NEGATED  thick                 3616     1870.74               181                  361               1656     318         80          282          165                4096                 317                 283                  76            165            1341.47               1341.47               0.303   0.0023       29.02         0.035       0.00058                0.073              0.00115                0.035              0.00055         1745.26   3151804    49433  83284343  
   NEGATED  related               9807     5076.38                83                  165               1654     109         40          283           66                4097                 107                 286                  38             66            3637.49               3637.49               0.303   0.0060       47.77         0.035       0.00156                0.073              0.00311                0.035              0.00150         4730.62   3151804   134140  83284343  
COMPLEMENT  marginalized          3156     3044.26               724                 1424                 78    3637       1319          284         1277                  81                3637                 282                1843           1277             184.24                184.24               1.165   0.0001        1.99         0.035       0.00004                0.997              0.00004                0.035              0.00000          111.74  80132539     3164  83284343  
COMPLEMENT  unnoticed             8561     8258.19               359                  717                 76    1996        843          285          652                  82                2001                 284                1266            652             498.17                498.17               1.175   0.0002        3.27         0.035       0.00010                0.997              0.00011                0.035              0.00000          302.81  80132539     8583  83284343  
COMPLEMENT  knit                  1937     1868.51              1016                 1972                 85    4735       1620          286         1753                  83                4735                 285                2220           1753             112.59                112.59               1.142   0.0000        1.56         0.035       0.00002                0.997              0.00002                0.035              0.00000           68.49  80132539     1942  83284343  
COMPLEMENT  specialized          10214     9853.44               319                  637                 77    1785        785          287          573                  84                1787                 287                1187            573             590.34                590.34               1.165   0.0003        3.57         0.035       0.00012                0.997              0.00013                0.035              0.00000          360.56  80132539    10241  83284343  
COMPLEMENT  nil                   1880     1813.66              1043                 2021                 91    4808       1642          288         1789                  85                4820                 288                2246           1789             108.49                108.49               1.129   0.0000        1.53         0.035       0.00002                0.997              0.00002                0.035              0.00000           66.34  80132539     1885  83284343  
COMPLEMENT  laid                  2625     2532.39               828                 1620                 86    4017       1439          289         1449                  86                4017                 289                1971           1449             151.38                151.38               1.139   0.0001        1.81         0.035       0.00003                0.997              0.00003                0.035              0.00000           92.61  80132539     2632  83284343  
COMPLEMENT  unnoticeable          1493     1440.35              1193                 2286                 95    5396       1832          290         2033                  87                5396                 290                2464           2033              86.00                 86.00               1.116   0.0000        1.36         0.035       0.00002                0.997              0.00002                0.035              0.00000           52.65  80132539     1497  83284343  
COMPLEMENT  deeper               42061    40578.93               114                  227                 79     630        392          291          194                  89                 630                 292                 623            194            2416.63               2416.63               1.160   0.0010        7.23         0.035       0.00049                0.997              0.00052                0.035              0.00002         1482.07  80132539    42175  83284343  
COMPLEMENT  unmatched             2221     2142.72               937                 1820                 92    4397       1548          292         1619                  88                4397                 291                2106           1619             127.68                127.68               1.128   0.0001        1.66         0.035       0.00003                0.997              0.00003                0.035              0.00000           78.28  80132539     2227  83284343  
COMPLEMENT  marginalised          1472     1420.14              1205                 2306                 99    5436       1854          293         2053                  90                5437                 293                2483           2053              84.49                 84.49               1.110   0.0000        1.35         0.035       0.00002                0.997              0.00002                0.035              0.00000           51.86  80132539     1476  83284343  
COMPLEMENT  killer                1466     1414.37              1212                 2318                100    5442       1856          294         2056                  91                5441                 294                2485           2056              84.06                 84.06               1.108   0.0000        1.35         0.035       0.00002                0.997              0.00002                0.035              0.00000           51.63  80132539     1470  83284343  
COMPLEMENT  undetermined          1098     1059.33              1462                 2760                105    6171       2144          295         2404                  92                6171                 295                2777           2404              62.94                 62.94               1.091   0.0000        1.17         0.035       0.00001                0.997              0.00001                0.035              0.00000           38.67  80132539     1101  83284343  
COMPLEMENT  harsher               4365     4211.36               589                 1166                 88    3032       1165          296         1034                  93                3037                 296                1630           1034             249.83                249.83               1.138   0.0001        2.33         0.035       0.00005                0.997              0.00005                0.035              0.00000          153.64  80132539     4377  83284343  
COMPLEMENT  shrinking             1086     1047.79              1476                 2785                107    6209       2154          297         2423                  94                6210                 297                2796           2423              62.08                 62.08               1.087   0.0000        1.16         0.035       0.00001                0.997              0.00001                0.035              0.00000           38.21  80132539     1089  83284343  
COMPLEMENT  untold                1083     1044.90              1478                 2788                108    6216       2161          298         2430                  95                6216                 298                2802           2430              61.87                 61.87               1.086   0.0000        1.16         0.035       0.00001                0.997              0.00001                0.035              0.00000           38.10  80132539     1086  83284343  
   NEGATED  representative        1827      948.82               284                  567               1668     582        111          299          292                4098                 584                 300                 127            292             670.40                670.40               0.301   0.0012       20.55         0.035       0.00029                0.073              0.00058                0.035              0.00028          878.18   3151804    25072  83284343  
COMPLEMENT  upward                1065     1027.58              1498                 2824                112    6271       2184          300         2460                  96                6272                 299                2827           2460              60.58                 60.58               1.078   0.0000        1.15         0.035       0.00001                0.997              0.00001                0.035              0.00000           37.42  80132539     1068  83284343  
COMPLEMENT  last                 36158    34888.74               126                  251                 87     706        428          301          219                 100                 713                 304                 663            219            2051.24               2051.24               1.138   0.0009        6.67         0.035       0.00042                0.997              0.00045                0.035              0.00002         1269.26  80132539    36261  83284343  
COMPLEMENT  individualized        2117     2042.66               971                 1885                101    4520       1577          302         1663                  97                4520                 301                2141           1663             120.23                120.23               1.108   0.0001        1.62         0.035       0.00002                0.997              0.00003                0.035              0.00000           74.34  80132539     2123  83284343  
COMPLEMENT  defunct               9483     9150.10               336                  671                 89    1868        813          303          605                  99                1870                 303                1221            605             537.94                537.94               1.132   0.0002        3.42         0.035       0.00011                0.997              0.00012                0.035              0.00000          332.90  80132539     9510  83284343  
   NEGATED  concerned            18454     9600.24                45                   89               1665      48         23          304           31                4099                  46                 310                  20             31            6762.67               6762.67               0.301   0.0108       65.18         0.035       0.00292                0.073              0.00586                0.035              0.00281         8853.76   3151804   253680  83284343  
COMPLEMENT  undeveloped           2811     2712.32               802                 1573                 96    3878       1404          305         1394                  98                3878                 302                1925           1394             159.47                159.47               1.114   0.0001        1.86         0.035       0.00003                0.997              0.00004                0.035              0.00000           98.68  80132539     2819  83284343  
COMPLEMENT  northern              3498     3375.24               691                 1361                 94    3449       1274          306         1193                 101                3450                 305                1777           1193             198.21                198.21               1.117   0.0001        2.08         0.035       0.00004                0.997              0.00004                0.035              0.00000          122.76  80132539     3508  83284343  
COMPLEMENT  unseen                7291     7035.29               398                  794                 93    2204        927          307          741                 102                2210                 306                1350            741             412.34                412.34               1.125   0.0002        2.99         0.035       0.00008                0.997              0.00009                0.035              0.00000          255.71  80132539     7312  83284343  
COMPLEMENT  sought-after          1724     1663.57              1116                 2152                106    5025       1725          308         1868                 103                5027                 307                2316           1868              97.32                 97.32               1.091   0.0000        1.46         0.035       0.00002                0.997              0.00002                0.035              0.00000           60.43  80132539     1729  83284343  
COMPLEMENT  dental                1034      997.76              1530                 2880                114    6339       2217          309         2496                 104                6339                 308                2854           2496              58.36                 58.36               1.065   0.0000        1.13         0.035       0.00001                0.997              0.00001                0.035              0.00000           36.24  80132539     1037  83284343  
COMPLEMENT  unsteady              1034      997.76              1530                 2880                114    6339       2217          309         2496                 104                6339                 308                2854           2496              58.36                 58.36               1.065   0.0000        1.13         0.035       0.00001                0.997              0.00001                0.035              0.00000           36.24  80132539     1037  83284343  
COMPLEMENT  disheveled            1013      977.55              1554                 2919                120    6400       2240          311         2519                 106                6400                 311                2874           2519              56.87                 56.87               1.057   0.0000        1.11         0.035       0.00001                0.997              0.00001                0.035              0.00000           35.45  80132539     1016  83284343  
COMPLEMENT  triple                1010      974.66              1558                 2925                121    6405       2244          312         2526                 107                6405                 312                2880           2526              56.65                 56.65               1.055   0.0000        1.11         0.035       0.00001                0.997              0.00001                0.035              0.00000           35.34  80132539     1013  83284343  
COMPLEMENT  less                204708   197563.36                24                   47                 98     136        166          313           41                 114                 141                 320                 240             41           11407.97              11407.97               1.110   0.0051       15.79         0.035       0.00236                0.997              0.00255                0.035              0.00009         7144.64  80132539   205334  83284343  
COMPLEMENT  downward              1007      971.78              1562                 2932                122    6408       2247          314         2527                 108                6408                 313                2881           2527              56.44                 56.44               1.054   0.0000        1.11         0.035       0.00001                0.997              0.00001                0.035              0.00000           35.22  80132539     1010  83284343  
COMPLEMENT  rudimentary           4354     4201.74               599                 1184                102    3039       1170          315         1040                 110                3041                 315                1637           1040             243.88                243.88               1.103   0.0001        2.31         0.035       0.00005                0.997              0.00005                0.035              0.00000          152.26  80132539     4367  83284343  
COMPLEMENT  underrepresented      2680     2586.28               834                 1629                104    3975       1436          316         1435                 109                3975                 314                1959           1435             150.12                150.12               1.094   0.0001        1.81         0.035       0.00003                0.997              0.00003                0.035              0.00000           93.72  80132539     2688  83284343  
   NEGATED  necessary            13536     7053.61                63                  125               1676      73         31          317           46                4101                  74                 323                  31             46            4932.20               4932.20               0.300   0.0081       55.72         0.035       0.00214                0.073              0.00429                0.035              0.00206         6482.39   3151804   186387  83284343  
COMPLEMENT  unclear              29680    28643.39               146                  291                 97     832        487          318          254                 111                 834                 317                 734            254            1655.76               1655.76               1.111   0.0007        6.02         0.035       0.00034                0.997              0.00037                0.035              0.00001         1036.61  80132539    29770  83284343  
   NEGATED  practicable            180       93.74              1424                 2691               1671    2942        446          319         1523                4100                2941                 316                 507           1523              65.52                 65.52               0.300   0.0001        6.43         0.035       0.00003                0.073              0.00006                0.035              0.00003           86.26   3151804     2477  83284343  
COMPLEMENT  former                2623     2531.43               853                 1665                109    4018       1459          320         1458                 112                4018                 318                1978           1458             146.07                146.07               1.084   0.0001        1.79         0.035       0.00003                0.997              0.00003                0.035              0.00000           91.57  80132539     2631  83284343  
COMPLEMENT  latest                7859     7584.68               388                  774                103    2108        893          321          703                 113                2108                 319                1316            703             437.51                437.51               1.101   0.0002        3.09         0.035       0.00009                0.997              0.00010                0.035              0.00000          274.32  80132539     7883  83284343  
COMPLEMENT  select                2289     2209.11               940                 1825                111    4327       1542          322         1600                 115                4327                 321                2094           1600             127.37                127.37               1.079   0.0001        1.67         0.035       0.00003                0.997              0.00003                0.035              0.00000           79.89  80132539     2296  83284343  
COMPLEMENT  leeway                 980      945.80              1588                 2976                127    6476       2268          323         2568                 116                6476                 322                2914           2568              54.52                 54.52               1.042   0.0000        1.09         0.035       0.00001                0.997              0.00001                0.035              0.00000           34.20  80132539      983  83284343  
COMPLEMENT  low-risk               956      922.71              1628                 3049                129    6548       2287          324         2603                 117                6548                 324                2946           2603              52.81                 52.81               1.031   0.0000        1.08         0.035       0.00001                0.997              0.00001                0.035              0.00000           33.29  80132539      959  83284343  
COMPLEMENT  grander               2859     2759.46               809                 1585                113    3839       1403          325         1380                 118                3840                 325                1919           1380             157.81                157.81               1.073   0.0001        1.86         0.035       0.00003                0.997              0.00004                0.035              0.00000           99.54  80132539     2868  83284343  
COMPLEMENT  textured              1863     1798.27              1083                 2095                123    4834       1679          326         1811                 119                4834                 326                2266           1811             102.16                102.16               1.052   0.0000        1.50         0.035       0.00002                0.997              0.00002                0.035              0.00000           64.73  80132539     1869  83284343  
COMPLEMENT  unorganized            929      896.73              1676                 3134                134    6618       2318          327         2640                 120                6618                 327                2979           2640              50.90                 50.90               1.019   0.0000        1.06         0.035       0.00001                0.997              0.00001                0.035              0.00000           32.27  80132539      932  83284343  
