     l1  l2                      f       E11  r.log.likelihood  r.odds.ratio.disc  r.p1.given2  r.p2.given1  r.p1.given2.simple  r.p2.given1.simple  am.log.likelihood  am.odds.ratio.disc  am.p1.given2  am.p2.given1  am.p1.given2.simple  am.p2.given1.simple       f1      f2         N  
NEGATED  kosher                138     23.86               596               1257          149         1326               41772                3415             283.41               0.872         0.211       0.00004                0.255              0.00004  3173681     541  71961373  
NEGATED  indicative           2052    355.82                83               1285          150          178               41773                 522            4203.27               0.869         0.210       0.00056                0.254              0.00065  3173681    8068  71961373  
NEGATED  translatable          107     18.57               714               1282          151         1562               41774                3910             218.98               0.870         0.210       0.00003                0.254              0.00003  3173681     421  71961373  
NEGATED  uncommon             2808    491.48                65               1318          152          143               41775                 390            5701.19               0.864         0.208       0.00076                0.252              0.00088  3173681   11144  71961373  
NEGATED  appealable             34      5.95              1584               1288          153         2997               41776                6964              68.98               0.867         0.208       0.00001                0.252              0.00001  3173681     135  71961373  
NEGATED  dunk                   36      6.31              1515               1293          154         2916               41777                6778              73.01               0.867         0.208       0.00001                0.252              0.00001  3173681     143  71961373  
NEGATED  blog-worthy            13      2.29              2810               1284          155         4801               41778               10468              26.19               0.870         0.206       0.00000                0.250              0.00000  3173681      52  71961373  
NEGATED  crowdy                  8      1.41              3666               1243          156         6044               41778               12806              16.12               0.876         0.206       0.00000                0.250              0.00000  3173681      32  71961373  
NEGATED  add-ons                 7      1.23              3927               1224          157         6434               41778               13475              14.10               0.879         0.206       0.00000                0.250              0.00000  3173681      28  71961373  
NEGATED  throwaways              7      1.23              3927               1224          157         6434               41778               13475              14.10               0.879         0.206       0.00000                0.250              0.00000  3173681      28  71961373  
NEGATED  9am                     6      1.06              4269               1201          159         6895               41778               14264              12.09               0.882         0.206       0.00000                0.250              0.00000  3173681      24  71961373  
NEGATED  colorable               6      1.06              4269               1201          159         6895               41778               14264              12.09               0.882         0.206       0.00000                0.250              0.00000  3173681      24  71961373  
NEGATED  banana-y                5      0.88              4665               1188          161         7463               41778               15300              10.07               0.886         0.206       0.00000                0.250              0.00000  3173681      20  71961373  
NEGATED  follow-through          5      0.88              4665               1188          161         7463               41778               15300              10.07               0.886         0.206       0.00000                0.250              0.00000  3173681      20  71961373  
NEGATED  bacon                   5      0.88              4665               1188          161         7463               41778               15300              10.07               0.886         0.206       0.00000                0.250              0.00000  3173681      20  71961373  
NEGATED  denim                   5      0.88              4665               1188          161         7463               41778               15300              10.07               0.886         0.206       0.00000                0.250              0.00000  3173681      20  71961373  
NEGATED  determinative          70     12.44               987               1354          165         2055               41788                4923             140.05               0.857         0.204       0.00002                0.248              0.00002  3173681     282  71961373  
NEGATED  mine                   34      6.04              1595               1341          166         3004               41789                6964              68.01               0.859         0.204       0.00001                0.248              0.00001  3173681     137  71961373  
NEGATED  bad                104709  18778.74                 2               1320          167            2               41793                   3          210058.94               0.862         0.203       0.02833                0.246              0.03299  3173681  425797  71961373  
NEGATED  doom                   55      9.83              1135               1368          168         2352               41790                5578             109.35               0.854         0.203       0.00001                0.247              0.00002  3173681     223  71961373  
NEGATED  eye-candy              16      2.87              2540               1342          169         4343               41791                9587              31.75               0.859         0.202       0.00000                0.246              0.00001  3173681      65  71961373  
NEGATED  conclusive            690    123.66               194               1380          170          437               41792                1234            1368.94               0.850         0.202       0.00019                0.246              0.00022  3173681    2804  71961373  
NEGATED  joy                     8      1.46              3716               1343          171         6056               41794               12806              15.64               0.859         0.198       0.00000                0.242              0.00000  3173681      33  71961373  
NEGATED  praise                 15      2.73              2644               1383          172         4507               41795                9848              29.27               0.850         0.198       0.00000                0.242              0.00000  3173681      62  71961373  
NEGATED  payback                 7      1.28              4001               1344          173         6459               41796               13475              13.63               0.859         0.197       0.00000                0.241              0.00000  3173681      29  71961373  
NEGATED  one-directional         7      1.28              4001               1344          173         6459               41796               13475              13.63               0.859         0.197       0.00000                0.241              0.00000  3173681      29  71961373  
NEGATED  derivable               7      1.28              4001               1344          173         6459               41796               13475              13.63               0.859         0.197       0.00000                0.241              0.00000  3173681      29  71961373  
NEGATED  overpowering          640    117.05               203               1441          176          469               41800                1300            1244.83               0.838         0.197       0.00017                0.241              0.00020  3173681    2654  71961373  
NEGATED  have                   12      2.21              2978               1399          177         5004               41801               10810              23.23               0.847         0.196       0.00000                0.240              0.00000  3173681      50  71961373  
NEGATED  birdy                   6      1.10              4353               1347          178         6920               41801               14264              11.61               0.859         0.196       0.00000                0.240              0.00000  3173681      25  71961373  
NEGATED  univocal                6      1.10              4353               1347          178         6920               41801               14264              11.61               0.859         0.196       0.00000                0.240              0.00000  3173681      25  71961373  
NEGATED  porn                   44      8.11              1357               1464          180         2658               41804                6193              84.87               0.837         0.195       0.00001                0.239              0.00001  3173681     184  71961373  
