adj_lemma,TOTAL,negative,positive,ratio_neg,ratio_pos,bin_neg,bin_pos
life-threatening,8391,279,8112,0.033,0.967,0.0,1.0
overwhelm,8391,194,8197,0.023,0.977,0.0,1.0
agreeable,8328,377,7951,0.045,0.955,0.0,1.0
subdued,8327,62,8265,0.007,0.993,0.0,1.0
disparate,8319,105,8214,0.013,0.987,0.0,1.0
comical,8317,138,8179,0.017,0.983,0.0,1.0
poetic,8297,268,8029,0.032,0.968,0.0,1.0
western,8286,123,8163,0.015,0.985,0.0,1.0
repetitive,8274,272,8002,0.033,0.967,0.0,1.0
pristine,8273,313,7960,0.038,0.962,0.0,1.0
native,8272,209,8063,0.025,0.975,0.0,1.0
damning,8255,197,8058,0.024,0.976,0.0,1.0
stuck,8238,273,7965,0.033,0.967,0.0,1.0
conspicuous,8233,357,7876,0.043,0.957,0.0,1.0
lean,8214,240,7974,0.029,0.971,0.0,1.0
joyful,8207,296,7911,0.036,0.964,0.0,1.0
relative,8185,187,7998,0.023,0.977,0.0,1.0
timid,8184,288,7896,0.035,0.965,0.0,1.0
enormous,8149,198,7951,0.024,0.976,0.0,1.0
terrific,8136,214,7922,0.026,0.974,0.0,1.0
obsolete,8116,217,7899,0.027,0.973,0.0,1.0
rugged,8111,202,7909,0.025,0.975,0.0,1.0
superb,8095,128,7967,0.016,0.984,0.0,1.0
exquisite,8094,101,7993,0.012,0.988,0.0,1.0
French,8064,263,7801,0.033,0.967,0.0,1.0
adult,8062,105,7957,0.013,0.987,0.0,1.0
parallel,8036,255,7781,0.032,0.968,0.0,1.0
obnoxious,8003,390,7613,0.049,0.951,0.0,1.0
liquid,8002,357,7645,0.045,0.955,0.0,1.0
frighten,7991,295,7696,0.037,0.963,0.0,1.0
cheesy,7983,352,7631,0.044,0.956,0.0,1.0
reckless,7982,371,7611,0.046,0.954,0.0,1.0
clad,7980,45,7935,0.006,0.994,0.0,1.0
suggestive,7979,154,7825,0.019,0.981,0.0,1.0
ludicrous,7952,225,7727,0.028,0.972,0.0,1.0
doable,7947,332,7615,0.042,0.958,0.0,1.0
nostalgic,7947,293,7654,0.037,0.963,0.0,1.0
soothing,7942,246,7696,0.031,0.969,0.0,1.0
insensitive,7937,301,7636,0.038,0.962,0.0,1.0
unseen,7914,23,7891,0.003,0.997,0.0,1.0
like,7908,73,7835,0.009,0.991,0.0,1.0
glaring,7905,187,7718,0.024,0.976,0.0,1.0
potential,7880,68,7812,0.009,0.991,0.0,1.0
European,7873,165,7708,0.021,0.979,0.0,1.0
festive,7841,285,7556,0.036,0.964,0.0,1.0
integral,7839,231,7608,0.029,0.971,0.0,1.0
varied,7816,84,7732,0.011,0.989,0.0,1.0
overall,7775,10,7765,0.001,0.999,0.0,1.0
patriotic,7755,367,7388,0.047,0.953,0.0,1.0
erotic,7744,221,7523,0.029,0.971,0.0,1.0
crude,7744,195,7549,0.025,0.975,0.0,1.0
seductive,7721,144,7577,0.019,0.981,0.0,1.0
deficient,7719,163,7556,0.021,0.979,0.0,1.0
stimulate,7712,249,7463,0.032,0.968,0.0,1.0
reactive,7705,286,7419,0.037,0.963,0.0,1.0
literate,7672,347,7325,0.045,0.955,0.0,1.0
chilly,7608,230,7378,0.03,0.97,0.0,1.0
preventable,7550,163,7387,0.022,0.978,0.0,1.0
powerless,7530,240,7290,0.032,0.968,0.0,1.0
hardcore,7524,256,7268,0.034,0.966,0.0,1.0
shameful,7519,266,7253,0.035,0.965,0.0,1.0
insurmountable,7514,195,7319,0.026,0.974,0.0,1.0
authoritative,7514,150,7364,0.02,0.98,0.0,1.0
frank,7490,107,7383,0.014,0.986,0.0,1.0
extravagant,7481,336,7145,0.045,0.955,0.0,1.0
Democratic,7481,73,7408,0.01,0.99,0.0,1.0
phenomenal,7474,96,7378,0.013,0.987,0.0,1.0
suspect,7469,173,7296,0.023,0.977,0.0,1.0
heinous,7468,135,7333,0.018,0.982,0.0,1.0
muscular,7455,270,7185,0.036,0.964,0.0,1.0
humid,7422,305,7117,0.041,0.959,0.0,1.0
characteristic,7410,183,7227,0.025,0.975,0.0,1.0
intellectual,7398,326,7072,0.044,0.956,0.0,1.0
encouraging,7395,367,7028,0.05,0.95,0.0,1.0
coincidental,7394,336,7058,0.045,0.955,0.0,1.0
musical,7391,269,7122,0.036,0.964,0.0,1.0
sparse,7390,79,7311,0.011,0.989,0.0,1.0
undecided,7390,52,7338,0.007,0.993,0.0,1.0
divine,7366,219,7147,0.03,0.97,0.0,1.0
far-reaching,7357,196,7161,0.027,0.973,0.0,1.0
puzzling,7349,123,7226,0.017,0.983,0.0,1.0
voluntary,7348,321,7027,0.044,0.956,0.0,1.0
appalling,7347,171,7176,0.023,0.977,0.0,1.0
unforgettable,7341,42,7299,0.006,0.994,0.0,1.0
electric,7340,135,7205,0.018,0.982,0.0,1.0
unconventional,7323,83,7240,0.011,0.989,0.0,1.0
juicy,7285,300,6985,0.041,0.959,0.0,1.0
quirky,7271,172,7099,0.024,0.976,0.0,1.0
forgettable,7255,103,7152,0.014,0.986,0.0,1.0
adamant,7226,215,7011,0.03,0.97,0.0,1.0
naughty,7226,181,7045,0.025,0.975,0.0,1.0
imperfect,7209,74,7135,0.01,0.99,0.0,1.0
proportional,7198,255,6943,0.035,0.965,0.0,1.0
indistinguishable,7177,79,7098,0.011,0.989,0.0,1.0
discreet,7171,303,6868,0.042,0.958,0.0,1.0
witty,7152,284,6868,0.04,0.96,0.0,1.0
comic,7141,82,7059,0.011,0.989,0.0,1.0
erratic,7140,76,7064,0.011,0.989,0.0,1.0
nimble,7137,348,6789,0.049,0.951,0.0,1.0
exhilarating,7119,226,6893,0.032,0.968,0.0,1.0
disciplined,7112,176,6936,0.025,0.975,0.0,1.0
amazed,7107,123,6984,0.017,0.983,0.0,1.0
spontaneous,7085,306,6779,0.043,0.957,0.0,1.0
partial,7081,168,6913,0.024,0.976,0.0,1.0
uneven,7072,58,7014,0.008,0.992,0.0,1.0
alert,7020,236,6784,0.034,0.966,0.0,1.0
sweeping,7019,86,6933,0.012,0.988,0.0,1.0
furious,7006,131,6875,0.019,0.981,0.0,1.0
digestible,7001,152,6849,0.022,0.978,0.0,1.0
unstoppable,6981,66,6915,0.009,0.991,0.0,1.0
vacant,6977,86,6891,0.012,0.988,0.0,1.0
faint,6970,83,6887,0.012,0.988,0.0,1.0
debilitating,6946,176,6770,0.025,0.975,0.0,1.0
immature,6941,110,6831,0.016,0.984,0.0,1.0
audible,6931,188,6743,0.027,0.973,0.0,1.0
civilized,6895,197,6698,0.029,0.971,0.0,1.0
high-,6866,13,6853,0.002,0.998,0.0,1.0
unconscious,6858,120,6738,0.017,0.983,0.0,1.0
oppressive,6844,229,6615,0.033,0.967,0.0,1.0
domestic,6840,151,6689,0.022,0.978,0.0,1.0
liberating,6831,198,6633,0.029,0.971,0.0,1.0
absolute,6813,319,6494,0.047,0.953,0.0,1.0
extra,6809,71,6738,0.01,0.99,0.0,1.0
convoluted,6806,123,6683,0.018,0.982,0.0,1.0
sensational,6797,230,6567,0.034,0.966,0.0,1.0
medical,6778,171,6607,0.025,0.975,0.0,1.0
whole,6774,238,6536,0.035,0.965,0.0,1.0
golden,6766,246,6520,0.036,0.964,0.0,1.0
artificial,6748,151,6597,0.022,0.978,0.0,1.0
dreadful,6730,323,6407,0.048,0.952,0.0,1.0
needy,6730,204,6526,0.03,0.97,0.0,1.0
pivotal,6717,130,6587,0.019,0.981,0.0,1.0
upscale,6706,86,6620,0.013,0.987,0.0,1.0
lax,6675,117,6558,0.018,0.982,0.0,1.0
distraught,6663,149,6514,0.022,0.978,0.0,1.0
concise,6663,112,6551,0.017,0.983,0.0,1.0
confrontational,6658,224,6434,0.034,0.966,0.0,1.0
unequal,6653,82,6571,0.012,0.988,0.0,1.0
affectionate,6649,261,6388,0.039,0.961,0.0,1.0
uneasy,6638,65,6573,0.01,0.99,0.0,1.0
poisonous,6627,212,6415,0.032,0.968,0.0,1.0
softer,6620,67,6553,0.01,0.99,0.0,1.0
exhaustive,6614,205,6409,0.031,0.969,0.0,1.0
philosophical,6588,208,6380,0.032,0.968,0.0,1.0
swollen,6583,116,6467,0.018,0.982,0.0,1.0
sluggish,6574,78,6496,0.012,0.988,0.0,1.0
murky,6570,81,6489,0.012,0.988,0.0,1.0
deaf,6566,223,6343,0.034,0.966,0.0,1.0
discriminatory,6564,291,6273,0.044,0.956,0.0,1.0
sloppy,6555,224,6331,0.034,0.966,0.0,1.0
lively,6534,76,6458,0.012,0.988,0.0,1.0
mental,6526,171,6355,0.026,0.974,0.0,1.0
dismal,6521,206,6315,0.032,0.968,0.0,1.0
unfit,6517,132,6385,0.02,0.98,0.0,1.0
badass,6506,171,6335,0.026,0.974,0.0,1.0
taboo,6491,312,6179,0.048,0.952,0.0,1.0
turbulent,6491,63,6428,0.01,0.99,0.0,1.0
unified,6482,230,6252,0.035,0.965,0.0,1.0
marketable,6471,229,6242,0.035,0.965,0.0,1.0
cost,6457,6,6451,0.001,0.999,0.0,1.0
gray,6454,152,6302,0.024,0.976,0.0,1.0
enlightening,6444,273,6171,0.042,0.958,0.0,1.0
low-key,6441,40,6401,0.006,0.994,0.0,1.0
unlucky,6439,165,6274,0.026,0.974,0.0,1.0
harder,6437,103,6334,0.016,0.984,0.0,1.0
sleepy,6433,171,6262,0.027,0.973,0.0,1.0
futile,6422,250,6172,0.039,0.961,0.0,1.0
transformative,6414,118,6296,0.018,0.982,0.0,1.0
eye-catching,6409,274,6135,0.043,0.957,0.0,1.0
understated,6406,60,6346,0.009,0.991,0.0,1.0
unthinkable,6398,174,6224,0.027,0.973,0.0,1.0
dissatisfied,6381,166,6215,0.026,0.974,0.0,1.0
sensual,6367,89,6278,0.014,0.986,0.0,1.0
unanimous,6355,162,6193,0.025,0.975,0.0,1.0
salient,6335,141,6194,0.022,0.978,0.0,1.0
intractable,6335,41,6294,0.006,0.994,0.0,1.0
visceral,6312,125,6187,0.02,0.98,0.0,1.0
disconcerting,6311,126,6185,0.02,0.98,0.0,1.0
Recent,6294,8,6286,0.001,0.999,0.0,1.0
personable,6280,140,6140,0.022,0.978,0.0,1.0
moving,6245,80,6165,0.013,0.987,0.0,1.0
outgoing,6206,312,5894,0.05,0.95,0.0,1.0
damp,6191,107,6084,0.017,0.983,0.0,1.0
premature,6184,170,6014,0.027,0.973,0.0,1.0
seasoned,6182,76,6106,0.012,0.988,0.0,1.0
open-minded,6181,217,5964,0.035,0.965,0.0,1.0
tenuous,6159,79,6080,0.013,0.987,0.0,1.0
residential,6149,72,6077,0.012,0.988,0.0,1.0
laughable,6146,212,5934,0.034,0.966,0.0,1.0
unscathed,6143,83,6060,0.014,0.986,0.0,1.0
Japanese,6141,239,5902,0.039,0.961,0.0,1.0
melodic,6140,89,6051,0.014,0.986,0.0,1.0
searchable,6131,148,5983,0.024,0.976,0.0,1.0
Chinese,6123,269,5854,0.044,0.956,0.0,1.0
tolerable,6121,177,5944,0.029,0.971,0.0,1.0
hurtful,6061,227,5834,0.037,0.963,0.0,1.0
redundant,6061,220,5841,0.036,0.964,0.0,1.0
distressed,6056,124,5932,0.02,0.98,0.0,1.0
overrated,6049,71,5978,0.012,0.988,0.0,1.0
clumsy,6046,207,5839,0.034,0.966,0.0,1.0
perilous,6038,184,5854,0.03,0.97,0.0,1.0
consequential,6033,209,5824,0.035,0.965,0.0,1.0
vile,6031,170,5861,0.028,0.972,0.0,1.0
unimaginable,6020,79,5941,0.013,0.987,0.0,1.0
serene,6010,160,5850,0.027,0.973,0.0,1.0
refundable,6000,38,5962,0.006,0.994,0.0,1.0
tiring,5998,197,5801,0.033,0.967,0.0,1.0
baffling,5984,129,5855,0.022,0.978,0.0,1.0
grave,5984,123,5861,0.021,0.979,0.0,1.0
negligent,5978,235,5743,0.039,0.961,0.0,1.0
lopsided,5936,247,5689,0.042,0.958,0.0,1.0
timeless,5933,157,5776,0.026,0.974,0.0,1.0
incomprehensible,5919,99,5820,0.017,0.983,0.0,1.0
resonant,5914,119,5795,0.02,0.98,0.0,1.0
earnest,5912,129,5783,0.022,0.978,0.0,1.0
streamlined,5903,42,5861,0.007,0.993,0.0,1.0
sexist,5899,289,5610,0.049,0.951,0.0,1.0
sleek,5899,251,5648,0.043,0.957,0.0,1.0
plastic,5887,122,5765,0.021,0.979,0.0,1.0
favourite,5875,91,5784,0.015,0.985,0.0,1.0
allergic,5863,205,5658,0.035,0.965,0.0,1.0
unreleased,5856,11,5845,0.002,0.998,0.0,1.0
porous,5847,114,5733,0.019,0.981,0.0,1.0
accidental,5831,270,5561,0.046,0.954,0.0,1.0
lovable,5825,268,5557,0.046,0.954,0.0,1.0
fewer,5807,6,5801,0.001,0.999,0.0,1.0
playable,5788,184,5604,0.032,0.968,0.0,1.0
giddy,5784,165,5619,0.029,0.971,0.0,1.0
palpable,5783,159,5624,0.027,0.973,0.0,1.0
dim,5774,160,5614,0.028,0.972,0.0,1.0
bearable,5774,134,5640,0.023,0.977,0.0,1.0
insulting,5773,250,5523,0.043,0.957,0.0,1.0
militant,5760,123,5637,0.021,0.979,0.0,1.0
disheartening,5744,164,5580,0.029,0.971,0.0,1.0
industrial,5742,68,5674,0.012,0.988,0.0,1.0
military,5737,287,5450,0.05,0.95,0.0,1.0
inactive,5712,112,5600,0.02,0.98,0.0,1.0
upright,5711,81,5630,0.014,0.986,0.0,1.0
marginal,5697,73,5624,0.013,0.987,0.0,1.0
federal,5688,34,5654,0.006,0.994,0.0,1.0
impractical,5687,246,5441,0.043,0.957,0.0,1.0
considerable,5677,105,5572,0.018,0.982,0.0,1.0
insufficient,5670,95,5575,0.017,0.983,0.0,1.0
edgy,5666,246,5420,0.043,0.957,0.0,1.0
menace,5664,222,5442,0.039,0.961,0.0,1.0
frail,5663,89,5574,0.016,0.984,0.0,1.0
heartfelt,5663,87,5576,0.015,0.985,0.0,1.0
cluttered,5657,253,5404,0.045,0.955,0.0,1.0
adjacent,5656,120,5536,0.021,0.979,0.0,1.0
melo,5655,89,5566,0.016,0.984,0.0,1.0
impoverished,5619,58,5561,0.01,0.99,0.0,1.0
perplexing,5597,102,5495,0.018,0.982,0.0,1.0
invite,5596,218,5378,0.039,0.961,0.0,1.0
atmospheric,5592,68,5524,0.012,0.988,0.0,1.0
therapeutic,5590,134,5456,0.024,0.976,0.0,1.0
clinical,5583,198,5385,0.035,0.965,0.0,1.0
wicked,5581,204,5377,0.037,0.963,0.0,1.0
relieved,5566,125,5441,0.022,0.978,0.0,1.0
authoritarian,5560,58,5502,0.01,0.99,0.0,1.0
substantive,5557,121,5436,0.022,0.978,0.0,1.0
cliche,5555,177,5378,0.032,0.968,0.0,1.0
ingenious,5546,86,5460,0.016,0.984,0.0,1.0
goofy,5539,147,5392,0.027,0.973,0.0,1.0
treacherous,5533,115,5418,0.021,0.979,0.0,1.0
hefty,5522,117,5405,0.021,0.979,0.0,1.0
adverse,5511,153,5358,0.028,0.972,0.0,1.0
third,5511,25,5486,0.005,0.995,0.0,1.0
civil,5503,216,5287,0.039,0.961,0.0,1.0
gradual,5503,54,5449,0.01,0.99,0.0,1.0
unaffected,5499,76,5423,0.014,0.986,0.0,1.0
pigmented,5496,266,5230,0.048,0.952,0.0,1.0
unregulated,5491,30,5461,0.005,0.995,0.0,1.0
courteous,5482,180,5302,0.033,0.967,0.0,1.0
unsustainable,5470,168,5302,0.031,0.969,0.0,1.0
unattractive,5465,228,5237,0.042,0.958,0.0,1.0
indispensable,5465,187,5278,0.034,0.966,0.0,1.0
rocky,5463,121,5342,0.022,0.978,0.0,1.0
definite,5456,231,5225,0.042,0.958,0.0,1.0
rampant,5450,222,5228,0.041,0.959,0.0,1.0
radioactive,5448,100,5348,0.018,0.982,0.0,1.0
arduous,5447,257,5190,0.047,0.953,0.0,1.0
haunting,5431,43,5388,0.008,0.992,0.0,1.0
empathetic,5428,144,5284,0.027,0.973,0.0,1.0
insistent,5424,190,5234,0.035,0.965,0.0,1.0
vertical,5407,143,5264,0.026,0.974,0.0,1.0
damned,5402,141,5261,0.026,0.974,0.0,1.0
instructive,5398,163,5235,0.03,0.97,0.0,1.0
systematic,5392,172,5220,0.032,0.968,0.0,1.0
livable,5373,68,5305,0.013,0.987,0.0,1.0
deceptive,5369,163,5206,0.03,0.97,0.0,1.0
divergent,5363,95,5268,0.018,0.982,0.0,1.0
numb,5359,97,5262,0.018,0.982,0.0,1.0
decadent,5329,108,5221,0.02,0.98,0.0,1.0
custom,5326,46,5280,0.009,0.991,0.0,1.0
virulent,5324,117,5207,0.022,0.978,0.0,1.0
esoteric,5320,112,5208,0.021,0.979,0.0,1.0
harmonious,5318,267,5051,0.05,0.95,0.0,1.0
joyous,5307,177,5130,0.033,0.967,0.0,1.0
rarer,5307,32,5275,0.006,0.994,0.0,1.0
repressive,5304,68,5236,0.013,0.987,0.0,1.0
splendid,5298,127,5171,0.024,0.976,0.0,1.0
fragrant,5284,116,5168,0.022,0.978,0.0,1.0
interchangeable,5283,264,5019,0.05,0.95,0.0,1.0
congest,5282,102,5180,0.019,0.981,0.0,1.0
electronic,5279,69,5210,0.013,0.987,0.0,1.0
subversive,5278,111,5167,0.021,0.979,0.0,1.0
resourceful,5276,85,5191,0.016,0.984,0.0,1.0
psychological,5275,164,5111,0.031,0.969,0.0,1.0
despicable,5271,124,5147,0.024,0.976,0.0,1.0
revealing,5264,142,5122,0.027,0.973,0.0,1.0
African,5263,84,5179,0.016,0.984,0.0,1.0
lush,5261,187,5074,0.036,0.964,0.0,1.0
weary,5258,98,5160,0.019,0.981,0.0,1.0
sublime,5251,104,5147,0.02,0.98,0.0,1.0
skillful,5246,193,5053,0.037,0.963,0.0,1.0
cinematic,5237,144,5093,0.027,0.973,0.0,1.0
sudden,5236,224,5012,0.043,0.957,0.0,1.0
granular,5224,65,5159,0.012,0.988,0.0,1.0
discouraging,5217,211,5006,0.04,0.96,0.0,1.0
internal,5216,116,5100,0.022,0.978,0.0,1.0
lavish,5206,187,5019,0.036,0.964,0.0,1.0
cultural,5205,143,5062,0.027,0.973,0.0,1.0
harrowing,5196,97,5099,0.019,0.981,0.0,1.0
inconceivable,5194,192,5002,0.037,0.963,0.0,1.0
treatable,5178,101,5077,0.02,0.98,0.0,1.0
corporate,5174,107,5067,0.021,0.979,0.0,1.0
unimportant,5167,175,4992,0.034,0.966,0.0,1.0
indulgent,5164,187,4977,0.036,0.964,0.0,1.0
poorer,5161,109,5052,0.021,0.979,0.0,1.0
careless,5145,251,4894,0.049,0.951,0.0,1.0
instant,5145,159,4986,0.031,0.969,0.0,1.0
brittle,5145,126,5019,0.024,0.976,0.0,1.0
ceremonial,5139,61,5078,0.012,0.988,0.0,1.0
overcrowded,5137,106,5031,0.021,0.979,0.0,1.0
hollow,5136,105,5031,0.02,0.98,0.0,1.0
righteous,5132,237,4895,0.046,0.954,0.0,1.0
quaint,5122,125,4997,0.024,0.976,0.0,1.0
elastic,5109,183,4926,0.036,0.964,0.0,1.0
american,5101,161,4940,0.032,0.968,0.0,1.0
fictional,5101,131,4970,0.026,0.974,0.0,1.0
weekly,5090,36,5054,0.007,0.993,0.0,1.0
audacious,5085,153,4932,0.03,0.97,0.0,1.0
only,5084,5,5079,0.001,0.999,0.0,1.0
wholesome,5079,210,4869,0.041,0.959,0.0,1.0
ambivalent,5077,77,5000,0.015,0.985,0.0,1.0
pressing,5077,77,5000,0.015,0.985,0.0,1.0
childish,5075,207,4868,0.041,0.959,0.0,1.0
regional,5064,106,4958,0.021,0.979,0.0,1.0
continuous,5056,78,4978,0.015,0.985,0.0,1.0
brazen,5053,177,4876,0.035,0.965,0.0,1.0
blank,5048,93,4955,0.018,0.982,0.0,1.0
reprehensible,5044,187,4857,0.037,0.963,0.0,1.0
miraculous,5044,136,4908,0.027,0.973,0.0,1.0
long-term,5041,55,4986,0.011,0.989,0.0,1.0
thirsty,5039,186,4853,0.037,0.963,0.0,1.0
ferocious,5035,146,4889,0.029,0.971,0.0,1.0
self-conscious,5014,144,4870,0.029,0.971,0.0,1.0
conciliatory,5012,71,4941,0.014,0.986,0.0,1.0
frugal,5008,155,4853,0.031,0.969,0.0,1.0
mechanical,4994,173,4821,0.035,0.965,0.0,1.0
unnatural,4984,132,4852,0.026,0.974,0.0,1.0
eerie,4983,66,4917,0.013,0.987,0.0,1.0
everyday,4983,52,4931,0.01,0.99,0.0,1.0
enchanting,4969,104,4865,0.021,0.979,0.0,1.0
misguided,4964,166,4798,0.033,0.967,0.0,1.0
bent,4955,123,4832,0.025,0.975,0.0,1.0
elderly,4952,82,4870,0.017,0.983,0.0,1.0
funky,4946,114,4832,0.023,0.977,0.0,1.0
rustic,4938,67,4871,0.014,0.986,0.0,1.0
illiterate,4931,95,4836,0.019,0.981,0.0,1.0
devoted,4930,91,4839,0.018,0.982,0.0,1.0
tranquil,4920,117,4803,0.024,0.976,0.0,1.0
frantic,4919,153,4766,0.031,0.969,0.0,1.0
unavoidable,4919,114,4805,0.023,0.977,0.0,1.0
irritated,4911,112,4799,0.023,0.977,0.0,1.0
intriguing,4886,75,4811,0.015,0.985,0.0,1.0
forward,4883,114,4769,0.023,0.977,0.0,1.0
biased,4881,127,4754,0.026,0.974,0.0,1.0
crappy,4879,98,4781,0.02,0.98,0.0,1.0
riveting,4874,241,4633,0.049,0.951,0.0,1.0
jaded,4873,198,4675,0.041,0.959,0.0,1.0
counterproductive,4871,190,4681,0.039,0.961,0.0,1.0
unnerving,4862,87,4775,0.018,0.982,0.0,1.0
vulgar,4856,197,4659,0.041,0.959,0.0,1.0
indestructible,4855,97,4758,0.02,0.98,0.0,1.0
else,4852,27,4825,0.006,0.994,0.0,1.0
disproportionate,4851,105,4746,0.022,0.978,0.0,1.0
Canadian,4846,105,4741,0.022,0.978,0.0,1.0
uneventful,4846,78,4768,0.016,0.984,0.0,1.0
wrenching,4841,86,4755,0.018,0.982,0.0,1.0
theatrical,4834,110,4724,0.023,0.977,0.0,1.0
prompt,4825,114,4711,0.024,0.976,0.0,1.0
grey,4817,136,4681,0.028,0.972,0.0,1.0
strident,4817,124,4693,0.026,0.974,0.0,1.0
best,4811,68,4743,0.014,0.986,0.0,1.0
obsessive,4792,150,4642,0.031,0.969,0.0,1.0
legit,4788,162,4626,0.034,0.966,0.0,1.0
cosmopolitan,4788,66,4722,0.014,0.986,0.0,1.0
horrendous,4784,128,4656,0.027,0.973,0.0,1.0
cramped,4776,154,4622,0.032,0.968,0.0,1.0
conscientious,4774,136,4638,0.028,0.972,0.0,1.0
ornate,4771,147,4624,0.031,0.969,0.0,1.0
polished,4761,159,4602,0.033,0.967,0.0,1.0
stagnant,4757,88,4669,0.018,0.982,0.0,1.0
self-sufficient,4745,148,4597,0.031,0.969,0.0,1.0
apprehensive,4735,114,4621,0.024,0.976,0.0,1.0
blurry,4732,117,4615,0.025,0.975,0.0,1.0
sceptical,4717,94,4623,0.02,0.98,0.0,1.0
spooky,4716,227,4489,0.048,0.952,0.0,1.0
considerate,4716,202,4514,0.043,0.957,0.0,1.0
whimsical,4716,112,4604,0.024,0.976,0.0,1.0
barren,4705,121,4584,0.026,0.974,0.0,1.0
handicapped,4705,91,4614,0.019,0.981,0.0,1.0
restless,4705,76,4629,0.016,0.984,0.0,1.0
concrete,4701,135,4566,0.029,0.971,0.0,1.0
regrettable,4695,84,4611,0.018,0.982,0.0,1.0
touch,4695,17,4678,0.004,0.996,0.0,1.0
singular,4694,97,4597,0.021,0.979,0.0,1.0
banal,4693,74,4619,0.016,0.984,0.0,1.0
unsettled,4684,65,4619,0.014,0.986,0.0,1.0
untapped,4681,8,4673,0.002,0.998,0.0,1.0
breathable,4673,127,4546,0.027,0.973,0.0,1.0
dignified,4671,199,4472,0.043,0.957,0.0,1.0
merciful,4671,127,4544,0.027,0.973,0.0,1.0
flammable,4667,74,4593,0.016,0.984,0.0,1.0
underwhelming,4667,51,4616,0.011,0.989,0.0,1.0
enigmatic,4662,70,4592,0.015,0.985,0.0,1.0
overpriced,4657,177,4480,0.038,0.962,0.0,1.0
fearsome,4652,189,4463,0.041,0.959,0.0,1.0
balanced,4642,97,4545,0.021,0.979,0.0,1.0
disposable,4640,74,4566,0.016,0.984,0.0,1.0
sketchy,4635,78,4557,0.017,0.983,0.0,1.0
perverse,4628,91,4537,0.02,0.98,0.0,1.0
polarizing,4626,59,4567,0.013,0.987,0.0,1.0
gritty,4623,177,4446,0.038,0.962,0.0,1.0
muddy,4622,132,4490,0.029,0.971,0.0,1.0
unexplored,4614,14,4600,0.003,0.997,0.0,1.0
addicted,4613,78,4535,0.017,0.983,0.0,1.0
invalid,4611,102,4509,0.022,0.978,0.0,1.0
complacent,4609,224,4385,0.049,0.951,0.0,1.0
hateful,4605,185,4420,0.04,0.96,0.0,1.0
grotesque,4594,89,4505,0.019,0.981,0.0,1.0
prescient,4588,168,4420,0.037,0.963,0.0,1.0
far,4583,143,4440,0.031,0.969,0.0,1.0
rudimentary,4579,20,4559,0.004,0.996,0.0,1.0
hysterical,4571,95,4476,0.021,0.979,0.0,1.0
impenetrable,4568,113,4455,0.025,0.975,0.0,1.0
disabled,4553,72,4481,0.016,0.984,0.0,1.0
solemn,4543,82,4461,0.018,0.982,0.0,1.0
opinionated,4540,59,4481,0.013,0.987,0.0,1.0
unremarkable,4539,37,4502,0.008,0.992,0.0,1.0
undesirable,4529,148,4381,0.033,0.967,0.0,1.0
drinkable,4524,82,4442,0.018,0.982,0.0,1.0
abrasive,4523,169,4354,0.037,0.963,0.0,1.0
pernicious,4520,94,4426,0.021,0.979,0.0,1.0
watchable,4519,113,4406,0.025,0.975,0.0,1.0
renewable,4518,71,4447,0.016,0.984,0.0,1.0
Italian,4514,190,4324,0.042,0.958,0.0,1.0
meticulous,4512,141,4371,0.031,0.969,0.0,1.0
fulfil,4510,36,4474,0.008,0.992,0.0,1.0
majestic,4509,127,4382,0.028,0.972,0.0,1.0
unreal,4508,66,4442,0.015,0.985,0.0,1.0
inconsequential,4506,89,4417,0.02,0.98,0.0,1.0
secondary,4500,78,4422,0.017,0.983,0.0,1.0
perceptive,4491,122,4369,0.027,0.973,0.0,1.0
devout,4484,196,4288,0.044,0.956,0.0,1.0
fearless,4464,126,4338,0.028,0.972,0.0,1.0
gift,4464,94,4370,0.021,0.979,0.0,1.0
flamboyant,4455,216,4239,0.048,0.952,0.0,1.0
German,4450,154,4296,0.035,0.965,0.0,1.0
agitated,4439,62,4377,0.014,0.986,0.0,1.0
fuzzy,4434,105,4329,0.024,0.976,0.0,1.0
sarcastic,4425,106,4319,0.024,0.976,0.0,1.0
mystical,4422,99,4323,0.022,0.978,0.0,1.0
futuristic,4421,155,4266,0.035,0.965,0.0,1.0
hawkish,4418,87,4331,0.02,0.98,0.0,1.0
analytical,4414,124,4290,0.028,0.972,0.0,1.0
closer,4413,165,4248,0.037,0.963,0.0,1.0
shitty,4411,119,4292,0.027,0.973,0.0,1.0
combative,4410,78,4332,0.018,0.982,0.0,1.0
suicidal,4406,191,4215,0.043,0.957,0.0,1.0
intolerant,4402,121,4281,0.027,0.973,0.0,1.0
Dead,4400,91,4309,0.021,0.979,0.0,1.0
retro,4378,142,4236,0.032,0.968,0.0,1.0
preposterous,4377,204,4173,0.047,0.953,0.0,1.0
classical,4369,85,4284,0.019,0.981,0.0,1.0
egalitarian,4368,69,4299,0.016,0.984,0.0,1.0
aromatic,4363,98,4265,0.022,0.978,0.0,1.0
fleeting,4359,90,4269,0.021,0.979,0.0,1.0
longer,4345,130,4215,0.03,0.97,0.0,1.0
regarded,4343,82,4261,0.019,0.981,0.0,1.0
radiant,4331,76,4255,0.018,0.982,0.0,1.0
debatable,4329,208,4121,0.048,0.952,0.0,1.0
punitive,4322,163,4159,0.038,0.962,0.0,1.0
