adj,NegStrictVers,Neg%ofStrict,NegTrivialVers,Neg%ofTrivial,VersDiff,PercDiff
permeable,1,0.023218017181332713,15,0.026572658505907988,14,0.003354641324575275
frenzied,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
frictionless,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
smoke,1,0.023218017181332713,1,0.0017715105670605324,0,-0.021446506614272182
smutty,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
core,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
cost-cutting,1,0.023218017181332713,2,0.003543021134121065,1,-0.019674996047211648
cost-free,1,0.023218017181332713,12,0.02125812680472639,11,-0.001959890376606325
costlier,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
coterminous,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
south,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
spam,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
spammy,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
cool-looking,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
copacetic,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
copious,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
soppy,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
sorrowful,1,0.023218017181332713,16,0.02834416907296852,15,0.005126151891635806
soulless,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
soundproof,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
cringeworthy,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
crooked,1,0.023218017181332713,14,0.024801147938847457,13,0.001583130757514744
solar,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
sporting,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
sportsmanlike,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
spot,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
spreadable,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
spunky,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
spurious,1,0.023218017181332713,16,0.02834416907296852,15,0.005126151891635806
spiteful,1,0.023218017181332713,12,0.02125812680472639,11,-0.001959890376606325
splashy,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
split,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
spoilery,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
spoilt,1,0.023218017181332713,15,0.026572658505907988,14,0.003354641324575275
specified,1,0.023218017181332713,3,0.005314531701181597,2,-0.017903485480151117
specious,1,0.023218017181332713,13,0.023029637371786923,12,-0.00018837980954579045
speechless,1,0.023218017181332713,18,0.031887190207089584,17,0.008669173025756871
spendthrift,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
spendy,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
spiced,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
spiffy,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
spineless,1,0.023218017181332713,12,0.02125812680472639,11,-0.001959890376606325
cotton,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
covered,1,0.023218017181332713,15,0.026572658505907988,14,0.003354641324575275
paced,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
pained,1,0.023218017181332713,3,0.005314531701181597,2,-0.017903485480151117
painstaking,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
freakish,1,0.023218017181332713,14,0.024801147938847457,13,0.001583130757514744
free-flowing,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
free-spending,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
free-wheeling,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
freer,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
freewheeling,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
peppery,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
peppy,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
perceivable,1,0.023218017181332713,18,0.031887190207089584,17,0.008669173025756871
foul,1,0.023218017181332713,11,0.019486616237665857,10,-0.0037314009436668558
payable,1,0.023218017181332713,20,0.03543021134121065,19,0.01221219415987794
payback,1,0.023218017181332713,3,0.005314531701181597,2,-0.017903485480151117
pedestrian,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
peer,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
peer-reviewed,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
penetrating,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
pastel,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
pasty,1,0.023218017181332713,3,0.005314531701181597,2,-0.017903485480151117
pat,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
spastic,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
spatial,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
specialized,1,0.023218017181332713,15,0.026572658505907988,14,0.003354641324575275
specialty,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
conformist,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
confortable,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
congruous,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
conjectural,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
contextual,1,0.023218017181332713,14,0.024801147938847457,13,0.001583130757514744
contrarian,1,0.023218017181332713,14,0.024801147938847457,13,0.001583130757514744
contrasting,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
controlled,1,0.023218017181332713,16,0.02834416907296852,15,0.005126151891635806
star-studded,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
starstruck,1,0.023218017181332713,12,0.02125812680472639,11,-0.001959890376606325
stately,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
consumable,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
consuming,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
contemplative,1,0.023218017181332713,11,0.019486616237665857,10,-0.0037314009436668558
overhead,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
overloaded,1,0.023218017181332713,3,0.005314531701181597,2,-0.017903485480151117
overpaid,1,0.023218017181332713,13,0.023029637371786923,12,-0.00018837980954579045
full-bodied,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
full-featured,1,0.023218017181332713,2,0.003543021134121065,1,-0.019674996047211648
full-size,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
fuller,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
fungible,1,0.023218017181332713,16,0.02834416907296852,15,0.005126151891635806
passe,1,0.023218017181332713,11,0.019486616237665857,10,-0.0037314009436668558
front,1,0.023218017181332713,15,0.026572658505907988,14,0.003354641324575275
frou-frou,1,0.023218017181332713,2,0.003543021134121065,1,-0.019674996047211648
fuel-efficient,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
participatory,1,0.023218017181332713,11,0.019486616237665857,10,-0.0037314009436668558
overzealous,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
own,1,0.023218017181332713,15,0.026572658505907988,14,0.003354641324575275
oxymoronic,1,0.023218017181332713,12,0.02125812680472639,11,-0.001959890376606325
stalwart,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
star-struck,1,0.023218017181332713,16,0.02834416907296852,15,0.005126151891635806
condemnable,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
condusive,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
cold-blooded,1,0.023218017181332713,12,0.02125812680472639,11,-0.001959890376606325
cold-hardy,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
cold-hearted,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
stong,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
strained,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
complicit,1,0.023218017181332713,19,0.03365870077415012,18,0.010440683592817405
stinkin,1,0.023218017181332713,2,0.003543021134121065,1,-0.019674996047211648
stirring,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
stocky,1,0.023218017181332713,3,0.005314531701181597,2,-0.017903485480151117
consecutive,1,0.023218017181332713,12,0.02125812680472639,11,-0.001959890376606325
glitchy,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
gendered,1,0.023218017181332713,23,0.04074474304239225,22,0.017526725861059536
generalizable,1,0.023218017181332713,15,0.026572658505907988,14,0.003354641324575275
generational,1,0.023218017181332713,13,0.023029637371786923,12,-0.00018837980954579045
gentlemanly,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
overused,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
overvalued,1,0.023218017181332713,3,0.005314531701181597,2,-0.017903485480151117
garlicky,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
gauche,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
overrated,1,0.023218017181332713,19,0.03365870077415012,18,0.010440683592817405
oversized,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
oversold,1,0.023218017181332713,18,0.031887190207089584,17,0.008669173025756871
overstable,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
further,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
gallant,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
overextended,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
consonant,1,0.023218017181332713,17,0.03011567964002905,16,0.006897662458696337
constricting,1,0.023218017181332713,3,0.005314531701181597,2,-0.017903485480151117
constrictive,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
substitutable,1,0.023218017181332713,12,0.02125812680472639,11,-0.001959890376606325
successfull,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
succulent,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
stupendous,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
stupider,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
stylistic,1,0.023218017181332713,12,0.02125812680472639,11,-0.001959890376606325
sub,1,0.023218017181332713,3,0.005314531701181597,2,-0.017903485480151117
subdued,1,0.023218017181332713,16,0.02834416907296852,15,0.005126151891635806
subliminal,1,0.023218017181332713,12,0.02125812680472639,11,-0.001959890376606325
communicable,1,0.023218017181332713,16,0.02834416907296852,15,0.005126151891635806
streaky,1,0.023218017181332713,14,0.024801147938847457,13,0.001583130757514744
collectible,1,0.023218017181332713,18,0.031887190207089584,17,0.008669173025756871
colorable,1,0.023218017181332713,2,0.003543021134121065,1,-0.019674996047211648
colorless,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
opportunistic,1,0.023218017181332713,22,0.038973232475331715,21,0.015755215293999
oppressed,1,0.023218017181332713,16,0.02834416907296852,15,0.005126151891635806
gluttonous,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
overbought,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
overconfident,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
overcooked,1,0.023218017181332713,12,0.02125812680472639,11,-0.001959890376606325
overdressed,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
outmoded,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
outside,1,0.023218017181332713,13,0.023029637371786923,12,-0.00018837980954579045
over-the-top,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
overboard,1,0.023218017181332713,2,0.003543021134121065,1,-0.019674996047211648
gloopy,1,0.023218017181332713,2,0.003543021134121065,1,-0.019674996047211648
gluten-free,1,0.023218017181332713,17,0.03011567964002905,16,0.006897662458696337
oriented,1,0.023218017181332713,24,0.04251625360945278,23,0.019298236428120064
ornery,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
oscar-worthy,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
gibberish,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
girlie,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
colossal,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
cognisant,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
coincident,1,0.023218017181332713,14,0.024801147938847457,13,0.001583130757514744
superlative,1,0.023218017181332713,12,0.02125812680472639,11,-0.001959890376606325
supervised,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
supple,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
coachable,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
coalesces,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
coastal,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
cocksure,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
coextensive,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
cloistered,1,0.023218017181332713,3,0.005314531701181597,2,-0.017903485480151117
closeted,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
cloud,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
clumpy,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
sucessful,1,0.023218017181332713,11,0.019486616237665857,10,-0.0037314009436668558
suffering,1,0.023218017181332713,3,0.005314531701181597,2,-0.017903485480151117
greatful,1,0.023218017181332713,1,0.0017715105670605324,0,-0.021446506614272182
grimy,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
grammatical,1,0.023218017181332713,18,0.031887190207089584,17,0.008669173025756871
geopolitical,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
goopy,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
gosh,1,0.023218017181332713,3,0.005314531701181597,2,-0.017903485480151117
gourmet,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
graceless,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
godawful,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
goddamn,1,0.023218017181332713,2,0.003543021134121065,1,-0.019674996047211648
godless,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
gold,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
goodbye,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
operable,1,0.023218017181332713,15,0.026572658505907988,14,0.003354641324575275
sullen,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
sultry,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
sumptuous,1,0.023218017181332713,14,0.024801147938847457,13,0.001583130757514744
sunshine,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
super,1,0.023218017181332713,18,0.031887190207089584,17,0.008669173025756871
clicking,1,0.023218017181332713,3,0.005314531701181597,2,-0.017903485480151117
climactic,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
climatic,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
chemical,1,0.023218017181332713,12,0.02125812680472639,11,-0.001959890376606325
chicken,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
childless,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
chill,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
chipper,1,0.023218017181332713,2,0.003543021134121065,1,-0.019674996047211648
classifiable,1,0.023218017181332713,13,0.023029637371786923,12,-0.00018837980954579045
clean-handed,1,0.023218017181332713,1,0.0017715105670605324,0,-0.021446506614272182
cleanable,1,0.023218017181332713,2,0.003543021134121065,1,-0.019674996047211648
clear-headed,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
swanky,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
swedish,1,0.023218017181332713,14,0.024801147938847457,13,0.001583130757514744
circumstantial,1,0.023218017181332713,14,0.024801147938847457,13,0.001583130757514744
citrusy,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
civilised,1,0.023218017181332713,11,0.019486616237665857,10,-0.0037314009436668558
clad,1,0.023218017181332713,18,0.031887190207089584,17,0.008669173025756871
supportable,1,0.023218017181332713,24,0.04251625360945278,23,0.019298236428120064
nuts,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
one-note,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
occupied,1,0.023218017181332713,11,0.019486616237665857,10,-0.0037314009436668558
off-base,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
off-duty,1,0.023218017181332713,3,0.005314531701181597,2,-0.017903485480151117
off-topic,1,0.023218017181332713,13,0.023029637371786923,12,-0.00018837980954579045
offbeat,1,0.023218017181332713,15,0.026572658505907988,14,0.003354641324575275
offshore,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
grouchy,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
oblique,1,0.023218017181332713,11,0.019486616237665857,10,-0.0037314009436668558
obstinate,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
obstructive,1,0.023218017181332713,18,0.031887190207089584,17,0.008669173025756871
gratified,1,0.023218017181332713,19,0.03365870077415012,18,0.010440683592817405
sure-handed,1,0.023218017181332713,3,0.005314531701181597,2,-0.017903485480151117
surefire,1,0.023218017181332713,3,0.005314531701181597,2,-0.017903485480151117
surgical,1,0.023218017181332713,12,0.02125812680472639,11,-0.001959890376606325
survivable,1,0.023218017181332713,16,0.02834416907296852,15,0.005126151891635806
causal,1,0.023218017181332713,27,0.04783078531063438,26,0.024612768129301667
causative,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
caustic,1,0.023218017181332713,11,0.019486616237665857,10,-0.0037314009436668558
chalky,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
tacit,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
tactile,1,0.023218017181332713,15,0.026572658505907988,14,0.003354641324575275
tailored,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
chronic,1,0.023218017181332713,15,0.026572658505907988,14,0.003354641324575275
sycophantic,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
syrian,1,0.023218017181332713,13,0.023029637371786923,12,-0.00018837980954579045
chocolaty,1,0.023218017181332713,11,0.019486616237665857,10,-0.0037314009436668558
choosey,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
nihilistic,1,0.023218017181332713,18,0.031887190207089584,17,0.008669173025756871
nippy,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
nitpicky,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
noir,1,0.023218017181332713,15,0.026572658505907988,14,0.003354641324575275
ham-fisted,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
hamstrung,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
handmade,1,0.023218017181332713,13,0.023029637371786923,12,-0.00018837980954579045
hands-on,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
grass,1,0.023218017181332713,11,0.019486616237665857,10,-0.0037314009436668558
gushy,1,0.023218017181332713,11,0.019486616237665857,10,-0.0037314009436668558
gusty,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
hackneyed,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
grubby,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
gruff,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
grunge,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
guessable,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
novice,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
christ-like,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
christlike,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
christmasy,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
cakey,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
calculable,1,0.023218017181332713,11,0.019486616237665857,10,-0.0037314009436668558
canonical,1,0.023218017181332713,14,0.024801147938847457,13,0.001583130757514744
telegenic,1,0.023218017181332713,16,0.02834416907296852,15,0.005126151891635806
temperamental,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
temperate,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
targeted,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
tastier,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
tawdry,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
taxable,1,0.023218017181332713,18,0.031887190207089584,17,0.008669173025756871
techincal,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
chargeable,1,0.023218017181332713,13,0.023029637371786923,12,-0.00018837980954579045
cheapest,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
hers,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
heterogeneous,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
narrative,1,0.023218017181332713,25,0.04428776417651331,24,0.021069746995180598
narrower,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
hawaiian,1,0.023218017181332713,15,0.026572658505907988,14,0.003354641324575275
headstrong,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
hardline,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
harried,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
hatred,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
haughty,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
have,1,0.023218017181332713,2,0.003543021134121065,1,-0.019674996047211648
non-stick,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
non-toxic,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
hard-boiled,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
hard-core,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
hard-edged,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
hard-hit,1,0.023218017181332713,1,0.0017715105670605324,0,-0.021446506614272182
nigh,1,0.023218017181332713,11,0.019486616237665857,10,-0.0037314009436668558
nightmarish,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
cheerier,1,0.023218017181332713,1,0.0017715105670605324,0,-0.021446506614272182
tantalising,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
tantamount,1,0.023218017181332713,15,0.026572658505907988,14,0.003354641324575275
thunderous,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
ticklish,1,0.023218017181332713,11,0.019486616237665857,10,-0.0037314009436668558
time-consuming,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
tipsy,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
toast,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
thin-skinned,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
third,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
thought-out,1,0.023218017181332713,2,0.003543021134121065,1,-0.019674996047211648
throwaways,1,0.023218017181332713,2,0.003543021134121065,1,-0.019674996047211648
terse,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
textual,1,0.023218017181332713,11,0.019486616237665857,10,-0.0037314009436668558
theirs,1,0.023218017181332713,19,0.03365870077415012,18,0.010440683592817405
capacious,1,0.023218017181332713,11,0.019486616237665857,10,-0.0037314009436668558
holistic,1,0.023218017181332713,12,0.02125812680472639,11,-0.001959890376606325
homely,1,0.023218017181332713,14,0.024801147938847457,13,0.001583130757514744
motherly,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
mountainous,1,0.023218017181332713,16,0.02834416907296852,15,0.005126151891635806
newlywed,1,0.023218017181332713,2,0.003543021134121065,1,-0.019674996047211648
news,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
needful,1,0.023218017181332713,11,0.019486616237665857,10,-0.0037314009436668558
needless,1,0.023218017181332713,11,0.019486616237665857,10,-0.0037314009436668558
neglectful,1,0.023218017181332713,18,0.031887190207089584,17,0.008669173025756871
navigable,1,0.023218017181332713,12,0.02125812680472639,11,-0.001959890376606325
nebulous,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
neccessary,1,0.023218017181332713,12,0.02125812680472639,11,-0.001959890376606325
herculean,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
heretical,1,0.023218017181332713,25,0.04428776417651331,24,0.021069746995180598
carefull,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
categorizable,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
buxom,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
buzzy,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
top-tier,1,0.023218017181332713,3,0.005314531701181597,2,-0.017903485480151117
topless,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
torrid,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
tortured,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
burly,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
burnt,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
businesslike,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
bustling,1,0.023218017181332713,6,0.010629063402363194,5,-0.012588953778969519
butch,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
brutish,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
buildable,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
bummer,1,0.023218017181332713,1,0.0017715105670605324,0,-0.021446506614272182
tongue-in-cheek,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
tongue-tied,1,0.023218017181332713,10,0.017715105670605327,9,-0.005502911510727387
top-heavy,1,0.023218017181332713,8,0.01417208453648426,7,-0.009045932644848454
breedable,1,0.023218017181332713,1,0.0017715105670605324,0,-0.021446506614272182
bridal,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
briny,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
broad-based,1,0.023218017181332713,9,0.015943595103544792,8,-0.007274422077787921
broader,1,0.023218017181332713,7,0.012400573969423729,6,-0.010817443211908985
broken,1,0.023218017181332713,20,0.03543021134121065,19,0.01221219415987794
bravado,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
braver,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
brawny,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
brazilian,1,0.023218017181332713,18,0.031887190207089584,17,0.008669173025756871
bready,1,0.023218017181332713,5,0.008857552835302663,4,-0.01436046434603005
breakneck,1,0.023218017181332713,4,0.00708604226824213,3,-0.016131974913090583
braggy,1,0.023218017181332713,2,0.003543021134121065,1,-0.019674996047211648
