hit_id,category,colloc,adv,adj,sent_text,sent_id,adv_index,json_source,prev_sent,next_sent
nyt_eng_19981009_0025_30:10,neg-ext-subj,potentially_good,potentially,good,Oakland Raiders executive Bruce Allen thinks none is as potentially good as the Cardinals ' line .,nyt_eng_19981009_0025_30,10,nyt_eng_199810,"Other good lines include the New York Giants , paced by Mike Strahan ; New Orleans , led by Joe Johnson and Wayne Martin ; and Miami , which has huge defensive tackles in Tim Bowens and Daryl Gardener and a speed pass rusher in Jason Taylor .","-LBQ-  They have a -LRB- 1997 -RRB- Rookie of the Year in Simeon Rice , a perennial All-Pro in Eric Swann and drafted a guy -LRB- Andre Wadsworth -RRB- that some people are calling the next Bruce Smith ,  -RDQ-  Allen said ."
nyt_eng_19981008_0220_6:12,neg-ext-subj,that_lasting,that,lasting,Maybe it 's that none of Morgan 's songs was all that lasting .,nyt_eng_19981008_0220_6,12,nyt_eng_199810,Maybe it 's the public 's short memory .,"But in the '50s , everyone knew her dark , sultry voice and hits such as  -LBQ-  That 's All I Want From You  -RDQ-  and  -LBQ-  The Longest Walk .  -RDQ-"
nyt_eng_19981005_0430_83:6,neg-ext-subj,really_planned,really,planned,"None of her work is really planned , though Ms. Coyne tries to peer into her own mind by changing materials every few years .",nyt_eng_19981005_0430_83,6,nyt_eng_199810,"Ms. Coyne 's layered tableaux are dreamy and mystical , evoking spirituality and afterlife .","-LBQ-  It 's like having the rug pulled out from under me ,  -RDQ-  she says ."
nyt_eng_19981005_0370_60:5,neg-ext-subj,particularly_funny,particularly,funny,"None of this is particularly funny , but people make do , counting on their own ability to survive .",nyt_eng_19981005_0370_60,5,nyt_eng_199810,A pack of chewing gum costs as much as two loaves of bread .,How the country as a whole will fare is another matter .
nyt_eng_19981005_0260_14:26,neg-ext-subj,so_brash,so,brash,"The Sanger Centre recently beat the institute in sequencing the complex genome of the microbe that causes tuberculosis , though none of its scientists are so brash as to crow about being first .",nyt_eng_19981005_0260_14,26,nyt_eng_199810,"Morgan also funds the Sanger Centre to sequence the genomes of pathogenic bacteria , a field pioneered by Venter 's Institute of Genomic Research .","Morgan , however , noted that the method on which Celera is relying to sequence the human genome , known as shotgun sequencing , is one that Venter 's institute has not yet made to work with the tuberculosis microbe , even though the organism 's genome is minute compared with that of humans ."
nyt_eng_19981002_0348_1:47,neg-ext-subj,remotely_sufficient,remotely,sufficient,"President Clinton 's lawyers on Friday accused the House Judiciary Committee of rushing toward a  -LBQ-  dangerous , standless inquiry  -RDQ-  on impeachment and argued that under historical precedent none of the evidence put forward by Kenneth Starr , the Whitewater independent counsel ,  -LBQ-  is remotely sufficient to warrant an impeachment inquiry .  -RDQ-",nyt_eng_19981002_0348_1,47,nyt_eng_199810,,"The legal team , made up of both Clinton 's private attorneys and the White House counsel 's office , presented their arguments in a 30-page memorandum on impeachment sent to the committee as it prepared to vote Monday to recommend the first formal impeachment inquiry into a president since Richard Nixon ."
nyt_eng_19981001_0264_31:5,neg-ext-subj,as_easy,as,easy,None of this is as easy as it looks .,nyt_eng_19981001_0264_31,5,nyt_eng_199810,"Ludlam had a terrific ear not only for the uproarious turn of phrase , but also for a precise movie cliche ; when a character speaks of the  -LBQ-  third crowing of the cock  -RDQ-  or declares ,  -LBQ-  I 'll see you hanged first !  -RDQ-  we know instantly what genre , what particular film even , Ludlam has in mind .",How fleetingly  -LBQ-  Irma Vep  -RDQ-  would flame out in less devilishly clever hands and in scenes that did not come off like clockwork .
nyt_eng_19970329_0154_38:5,neg-ext-subj,quite_certain,quite,certain,None of them is quite certain what the president believes .,nyt_eng_19970329_0154_38,5,nyt_eng_199703,"Privately , they are as befuddled and mistake-prone as everyone else , stumbling into success and failure alike .","They all are deathly afraid of the Republican majority in Congress , but no one is sure what to do ."
nyt_eng_19970326_0344_16:11,neg-ext-subj,as_memorable,as,memorable,"The voices are all uniformly good , although none is as memorable as Robin Williams 's manic Genie in  -LBQ-  Aladdin .  -RDQ-",nyt_eng_19970326_0344_16,11,nyt_eng_199703,There 's a fine precedent for the look  -COL-  Art director Brian McEntee supervised the sweeping computer animation for the ballroom scene in  -LBQ-  Beauty and the Beast .  -RDQ-,"-LRB- To be fair , however , that was a rare comedic performance regardless of film type . -RRB-"
nyt_eng_19970325_0124_24:6,neg-ext-subj,especially_useful,especially,useful,None of these clamps are especially useful for gluing up frames .,nyt_eng_19970325_0124_24,6,nyt_eng_199703,"The standard one-sided clamps can then be placed on the work , trued up with a square and clamped down to serve as guides for the router or circular saw .","There are lots of different kinds of frame clamps , some fearfully expensive ."
nyt_eng_19970324_0352_15:16,neg-ext-subj,particularly_close,particularly,close,"There are a number of intact Victorian pubs in the city , but none is particularly close to the house , Seedhouse said .",nyt_eng_19970324_0352_15,16,nyt_eng_199703,"Information  -COL-  the Victorian Society , 1 Priory Gardens , London W4 1TT ; telephone -LRB- 44-181 -RRB- 9941019 .","He recommends the Princess Louise , 208 High Holborn , WC1 , -LRB- 44-171 -RRB- 4058816 , for its magnificent interiors ."
nyt_eng_19970320_0473_11:10,neg-ext-subj,even_willing,even,willing,And none of those frequently mentioned as candidates are even willing to entertain questions about their running .,nyt_eng_19970320_0473_11,10,nyt_eng_199703,"Of course , it is a long time before the Iowa caucus in the year 2000 _ three years and nine months , in fact .","-LBQ-  The endless election syndrome is not good for the country ,  -RDQ-  House Minority Leader Dick Gephardt , D-Mo . , told reporters the other day ."
nyt_eng_19970315_0171_4:7,neg-ext-subj,as_impressive,as,impressive,But none of her feats are as impressive as what she has done in skiing .,nyt_eng_19970315_0171_4,7,nyt_eng_199703,"Certainly , Wiberg 's diverse accomplishments have shaped a successful youth .",Her most recent addition to the mountain tapestry is a World Cup overall title she achieved March 7 .
nyt_eng_19970311_0306_10:7,neg-ext-subj,so_important,so,important,"Of these , probably none is so important as the need to continually redress the balance between the well-to-do and those who can not fully care for their own needs .",nyt_eng_19970311_0306_10,7,nyt_eng_199703,"There are also the policies of a level playing field  -COL-  between old and young , men and women , labor and management , insiders and outsiders , rich and poor .",So take the poor .
nyt_eng_19970310_0320_1:12,neg-ext-subj,so_precise,so,precise,"Of all the exalted forms of creative language , none is so precise and immutable as poetry .",nyt_eng_19970310_0320_1,12,nyt_eng_199703,,"Where the novelist or playwright searches for the view from the hilltop , the short story writer for the perfect golden moment in a day , the poet re-arranges infinities to make a diamond chip of meaning ."
nyt_eng_19970308_0060_15:3,neg-ext-subj,exactly_vigilant,exactly,vigilant,None was exactly vigilant .,nyt_eng_19970308_0060_15,3,nyt_eng_199703,We conducted a highly unscientific survey of three customers _ _ all Wall Street economists .,"Richard Rippe of Prudential Securities said his wife , a lawyer , signed on for a discount plan at AT&T covering international calls ."
nyt_eng_19970303_0086_13:6,neg-ext-subj,very_surprising,very,surprising,None of this should be very surprising .,nyt_eng_19970303_0086_13,6,nyt_eng_199703,Yet London said and did nothing .,"It is useful to recall that the U.S. government , while waging all-out war , took few steps to deal directly with the extermination of European Jews ."
nyt_eng_19970301_0209_6:14,neg-ext-subj,so_fond,so,fond,None of the games Sir Charles the Coy -LRB- nee Barkley -RRB- was so fond of playing with us .,nyt_eng_19970301_0209_6,14,nyt_eng_199703,And it has been a remarkably unequivocal yes .,You 'd ask the Chuckster in the morning whether he was going to retire and the answer might be yes .
nyt_eng_19970529_0347_7:26,neg-ext-subj,very_happy,very,happy,"Improving results at Blockbuster  -LBQ-  is the overriding issue for us right now ,  -RDQ-  Redstone said , adding that  -LBQ-  none of us is very happy with the market 's current valuation of Viacom .  -RDQ-",nyt_eng_19970529_0347_7,26,nyt_eng_199705,The departure of Fields left some investors wondering whether the company will keep the turnaround strategy he put in place .,"He said the market continues to undervalue the assets of Blockbuster , whose difficulties have hurt Viacom 's share price ."
nyt_eng_19970527_0360_48:18,neg-ext-subj,very_interesting,very,interesting,"-LBQ-  There are a lot of good shows on TV now , but none of it is very interesting as far as being anything different .",nyt_eng_19970527_0360_48,18,nyt_eng_199705,"-LBQ-  I think we 're about five years overdue for the next major move in network television ,  -RDQ-  Thompson said .",It 's a pretty adequate redo of the doctor show or lawyer show and things like that .  -RDQ-
nyt_eng_19970523_0755_16:6,neg-ext-subj,particularly_dramatic,particularly,dramatic,"None of the payments were particularly dramatic , however , and the government has not yet produced evidence that the general accumulated a great fortune .",nyt_eng_19970523_0755_16,6,nyt_eng_199705,"For all this cooperation , Carrillo Fuentes expressed his gratitude , providing Gutierrez with nearly a dozen armored vehicles , delivering monthly payments to his personal secretary and signing over a Guadalajara restaurant to another of the general 's top aides .","Last October , the mutual trust was so high between Gutierrez and the Carrillo Fuentes organization that the traffickers delivered a set of computerized , encrypted cellular phones that allowed Carrillo Fuentes and his aides to talk freely with the general , his driver and other military officers without being overheard , the testimony indicates ."
nyt_eng_19970519_0257_57:13,neg-ext-subj,sexually_active,sexually,active,"None of the main characters , including the adult librarian , are sexually active , though their sexual curiosity and fears heighten some story elements .",nyt_eng_19970519_0257_57,13,nyt_eng_199705,"genre 's sexual overtones , but Whedon deems that interpretation inappropriate for a youth-oriented television series .",-LBQ-  We had to invent new slang when the boys start talking about
nyt_eng_19970518_0195_3:6,neg-ext-subj,as_valuable,as,valuable,But none of them are as valuable as Brian Leetch .,nyt_eng_19970518_0195_3,6,nyt_eng_199705,"And they were already without Aleksei Kovalev , who underwent reconstructive knee surgery during the regular season .","So an icy shudder could almost be felt emanating from Coach Colin Campbell Sunday when Leetch , a perennial All-Star defenseman , seemed to be favoring his right shoulder as he skated off the ice with 6 minutes 8 seconds to play at the Core States Center ."
nyt_eng_19970516_0492_16:20,neg-ext-subj,as_ready,as,ready,"Fewer still have been willing to publicly acknowledge their marital status and , of those , none has been as ready to openly espouse the benefits of polygamy as Alex Joseph .",nyt_eng_19970516_0492_16,20,nyt_eng_199705,"Estimates range between 10,000 and 50,000 , and few of those are  -LBQ-  known  -RDQ-  outside their immediate neighborhood .","Multiple marriage , however , is not his only distinguishing characteristic ."
nyt_eng_19970514_0771_24:8,neg-ext-subj,quite_good,quite,good,"At first , none of this was quite good enough for the Yeltsin government , which was afraid of appearing softer than its Communist and nationalist rivals on the politically-charged issue of NATO expansion .",nyt_eng_19970514_0771_24,8,nyt_eng_199705,"But they also offered Moscow an assurance , though something less than a legal guaranty , that an enlarged NATO would not try to take advantage of Russia during its period of weakness by mounting a new military challenge .","But Russia , as Yeltsin acknowledged in a television interview Wednesday night , was playing a weak hand ."
nyt_eng_19970507_0192_10:10,neg-ext-subj,totally_effective,totally,effective,Boiled down to the essence  -COL-   -LBQ-  None is totally effective .,nyt_eng_19970507_0192_10,10,nyt_eng_199705,Consumer Reports tested five such programs .,The Web changes too swiftly for even a full-time staff to maintain a complete list of adult sites .
nyt_eng_19990226_0105_1:44,neg-ext-subj,so_terrifying,so,terrifying,"Of all the monsters who 've thumped across the screen in the last couple years , none of them _ not Godzilla , not Frankenstein -LRB- in  -LBQ-  Gods and Monsters  -RDQ-  -RRB- , not Sigourney Weaver 's alienating co-stars _ is quite so terrifying as James Coburn .",nyt_eng_19990226_0105_1,44,nyt_eng_199902,,"Coburn 's swigging beast of a drunk is at the black heart of  -LBQ-  Affliction ,  -RDQ-  a terrifyingly well-acted tale of fathers and sons from writer-director Paul Schrader ."
nyt_eng_19990226_0091_64:38,neg-ext-subj,so_terrifying,so,terrifying,"thumped across the screen in the last couple years , none of them _ not Godzilla , not Frankenstein -LRB- in  -LBQ-  Gods and Monsters  -RDQ-  -RRB- , not Sigourney Weaver 's alienating co-stars _ is quite so terrifying as James Coburn in  -LBQ-  Affliction ,  -RDQ-  a terrifyingly well-acted tale of fathers and sons from writer-director Paul Schrader .",nyt_eng_19990226_0091_64,38,nyt_eng_199902,FILM-REVIEW-AFFLICTION -LRB- Undated -RRB- _ Of all the monsters who 've,By AMY BIANCOLLI .
nyt_eng_19990223_0005_13:19,neg-ext-subj,as_extensive,as,extensive,"There are only a few other cities across the nation that have similar programs , and none are as extensive as Dignity , program coordinator Kathleen Mitchell said .",nyt_eng_19990223_0005_13,19,nyt_eng_199902,"And although nobody claims the program is the answer to stopping the world 's oldest profession , its organizers say it could be the key to helping men and women who are ready to reclaim their lives , and their dignity .",The men and women who are arrested for prostitution in the city are given an option of attending the 36-hour class instead of going to jail .
nyt_eng_19990222_0368_32:19,neg-ext-subj,as_extensive,as,extensive,"There are only a few other cities across the nation that have similar programs , and none are as extensive as Dignity .",nyt_eng_19990222_0368_32,19,nyt_eng_199902,The Dignity Diversion Program is a pilot program sponsored by City Prosecutor 's Office contracted with Catholic Social Service aimed at providing support and services to help prostitutes get off the streets .,By CHRISTINA LEONARD .
nyt_eng_19990203_0495_11:14,neg-ext-subj,as_emotional,as,emotional,"While every game has become important to Messier , none will be quite as emotional as Thursday night 's contest at Madison Square Garden against the Rangers .",nyt_eng_19990203_0495_11,14,nyt_eng_199902,"But he leads the team in scoring _ 13 goals and 29 assists _ just as another 38-year-old legend , Wayne Gretzky leads the Rangers .","-LBQ-  It will never be past that kind of emotional stage ,  -RDQ-  said Messier , who broke into tears last season during a pre-game celebration on videotape of his six seasons in New York and then went out and scored the winning goal ."
nyt_eng_19990203_0229_15:7,neg-ext-subj,entirely_fair,entirely,fair,Now none of the above is entirely fair to book publishers .,nyt_eng_19990203_0229_15,7,nyt_eng_199902,"Probably the most graphic book to capture the quality of this year 's celebration is  -LBQ-  Sex Tips for Straight Women From a Gay Man ,  -RDQ-  by Dan Anderson and Maggie Berman on Regan Books .","There are in fact plenty of lusty romantic fictions in the stores aimed to flutter the hearts of the Valentine 's Day buyer , although Irwyn Applebaum , president and publisher of Bantam Books , said  -COL-   -LBQ-  Many booksellers have the old Erich Segal syndrome  -COL-  ` Madison County , ' ` Message in a Bottle . '"
nyt_eng_19990201_0106_18:6,neg-ext-subj,as_helpful,as,helpful,"-LBQ-  None of that was as helpful as tapping into the mentality and emotions that were going on , and I did that through music , by listening to Bob Dylan incessantly .  -RDQ-",nyt_eng_19990201_0106_18,6,nyt_eng_199902,"-LBQ-  I read a lot of books and tried to get familiar with the movements , with the war ,  -RDQ-  Brewster says .","During the production , Brewster sported bell bottoms , go-go boots and love beads , and participated in the re-creation of the student takeover at Columbia University ."
nyt_eng_19951027_0662_6:3,neg-ext-subj,too_happy,too,happy,None was too happy .,nyt_eng_19951027_0662_6,3,nyt_eng_199510,But Oviatt and about 100 exhibitors found themselves relegated to the Universal Sheraton 's parking garage .,"-LBQ-  I 'm a little frustrated ,  -RDQ-  Oviatt said over the roar of cars zipping in and out of the parking garage ."
nyt_eng_19951023_0280_13:6,neg-ext-subj,as_vulnerable,as,vulnerable,But he said none was as vulnerable .,nyt_eng_19951023_0280_13,6,nyt_eng_199510,"Now , he said ,  -LBQ-  I 'm not sure that ` unique ' is an accurate word ,  -RDQ-  and that other planes may also have some vulnerability .","-LBQ-  We do n't have an ATR kind of situation ,  -RDQ-  he said ."
nyt_eng_19951011_0759_34:18,neg-ext-subj,especially_fast,especially,fast,"And none of the linebackers , when compared to their peers around the Southwest Conference , is especially fast .",nyt_eng_19951011_0759_34,18,nyt_eng_199510,But none of the four plays linebacker .,"Texas ' top tackler is inside linebacker Tyson King , a 6-foot , 225-pound junior ."
nyt_eng_19951009_0561_12:12,neg-ext-subj,as_wide,as,wide,"-- Of all the divides in fashion design , none is as wide as that between the pro-trend and the anti-trend .",nyt_eng_19951009_0561_12,12,nyt_eng_199510,"-LRB- NYT16 -RRB- MILAN , Italy . -- October 9 , 1995 -- ITALY-FASHION , 10-9","Great designers make their names the buzzwords  -COL-  when it is said that something is  -LBQ-  very Versace ,  -RDQ-  there is no need to say much else ."
nyt_eng_19951009_0438_1:11,neg-ext-subj,as_wide,as,wide,"Of all the divides in fashion design , none is as wide as that between the pro-trend and the anti-trend .",nyt_eng_19951009_0438_1,11,nyt_eng_199510,,"There are few buzzwords to describe designers who are anti-trend ; for those who are pro-trend , there are mostly buzzwords and little content ."
nyt_eng_19951006_0374_19:17,neg-ext-subj,so_poor,so,poor,They too have a role to play in building a society ... in which none are so poor they have nothing to give and none are so rich that they have nothing to give .  -RDQ-,nyt_eng_19951006_0374_19,17,nyt_eng_199510,He continued  -COL-   -LBQ-  The same spirit of creative generosity will help you meet the needs of your own poor and disadvantaged .,No one appeals so eloquently to the better angels of human nature .
nyt_eng_19951004_0674_32:25,neg-ext-subj,so_poor,so,poor,They too have a role to play in building a society truly worthy of the human person _ a society in which none are so poor that they have nothing to give and none are so rich that they have nothing to receive .,nyt_eng_19951004_0674_32,25,nyt_eng_199510,The same spirit of creative generosity will help you to meet the needs of your own poor and disadvantaged .,The poor have needs which are not only material and economic but also involve liberating their potential to work our their own destiny and to provide for the well-being of their families and communities .
nyt_eng_19951004_0657_22:20,neg-ext-subj,so_poor,so,poor,And the poor and disadvantaged also have a role to play in  -LBQ-  a society in which none are so poor that they have nothing to give and none are so rich that they have nothing to receive .  -RDQ-,nyt_eng_19951004_0657_22,20,nyt_eng_199510,"In a nation of immigrants , he said ,  -LBQ-  it would indeed be sad if the United States were to turn away  -RDQ-  from sharing its blessings with newcomers .","While his comments reflected the seriousness of purpose in a papal journey that will include Masses for hundreds of thousands at Giants Stadium , Aqueduct Race Track and the Great Lawn of Central Park , as well as meetings with leaders of other faiths and a daylong visit to Baltimore , the pope also swapped quips with the president about the drizzly day ."
nyt_eng_19951004_0627_6:26,neg-ext-subj,so_poor,so,poor,-LBQ-  They too have a role to play in building a society truly worthy of the human person _ a society in which none are so poor that they have nothing to give and none are so rich that they have nothing to receive .,nyt_eng_19951004_0627_6,26,nyt_eng_199510,"-LBQ-  The same spirit of creative generosity will help you to meet the needs of your own poor and disadvantaged ,  -RDQ-  the pope added .","The poor have needs which are not only material and economic , but also involve liberating their potential to work out their own destiny and to provide for the well being of their families and communities .  -RDQ-"
nyt_eng_19951004_0594_30:39,neg-ext-subj,so_poor,so,poor,"The poor must not be left behind , the pope said , because  -LBQ-  they too have a role to play in building a society truly worthy of the human person _ a society in which none are so poor that they have nothing to give and none are so rich that they have nothing to receive .  -RDQ-",nyt_eng_19951004_0594_30,39,nyt_eng_199510,It would indeed be sad if the United States were to turn away from that enterprising spirit which has always sought the most practical and responsible ways of continuing to share with others the blessings God has richly bestowed here .  -RDQ-,The pope added that he came to the United States  -LBQ-  as one who has an abiding hope in America 's noble destiny .  -RDQ-
nyt_eng_19951003_0525_6:6,neg-ext-subj,as_vexing,as,vexing,"But none of this is as vexing to Singh as the threat that Calcutta , the last city in India with man-powered rickshaws , will abolish the vehicle that is his livelihood .",nyt_eng_19951003_0525_6,6,nyt_eng_199510,"At night , like tens of thousands of others in Calcutta , he sleeps on the sidewalk .","For decades , officials here have been discussing ways to clear the streets of the rickshaw-pullers , who appeared in Calcutta just before World War I , at the height of British imperial power in India , and are seen by many as an embarrassing colonial legacy ."
nyt_eng_19951003_0327_81:6,neg-ext-subj,as_vexing,as,vexing,"But none of this is as vexing to the 55-year-old Mr. Singh as the threat that Calcutta , the last city in India with man-powered rickshaws , will abolish the vehicle that is his livelihood and an embarrassment to the authorities .",nyt_eng_19951003_0327_81,6,nyt_eng_199510,"At night , like tens of thousands of others in Calcutta , he sleeps on the sidewalk .",A Foreign Journal by John F. Burns .
nyt_eng_19990331_0109_6:6,neg-ext-subj,particularly_revelatory,particularly,revelatory,None of these facts are particularly revelatory but help explain why Monday night 's game between Duke and the University of Connecticut received a 17.2 rating and 27 share in the national overnight measurement of the 44 largest media markets .,nyt_eng_19990331_0109_6,6,nyt_eng_199903,Quality has little to do with commercial success .,"Last year 's game between Kentucky and Utah was just three percent higher , but neither game came close to the 24.1 rating earned by the 1979 Michigan State-Indiana State game ."
nyt_eng_19990328_0236_47:11,neg-ext-subj,as_big,as,big,"While other consulting companies have research arms , none are as big as Andersen 's , which  -LBQ-  had the most foresight of the consulting companies in understanding this ,  -RDQ-  he said .",nyt_eng_19990328_0236_47,11,nyt_eng_199903,"-LBQ-  You 'd better have a place where you 're already understanding how to use -LRB- new technology -RRB- , how to integrate it and how to customize it ,  -RDQ-  Bajarin said .","Andersen Consulting , based in New York , reported 1998 revenues of $ 8.3 billion , a 25 percent jump from the previous year ."
nyt_eng_19990326_0360_11:3,neg-ext-subj,as_good,as,good,"None were as good , or as alike , as the Millers , the 5-foot-10-inch sophomores out of Mayo High School in Rochester , Minn. , who this season each averaged slightly more than 18 points a game .",nyt_eng_19990326_0360_11,3,nyt_eng_199903,"Actually , it was reported recently that there were 17 sets of twins playing Division I women 's basketball this season .","This undoubtedly came as no surprise to the researchers at the University of Minnesota , who , according to Coco , after a one-day study three years ago found them to be the most corresponding set of twins they had ever come across ."
nyt_eng_19990325_0034_38:6,neg-ext-subj,really_sure,really,sure,"None of the players were really sure , however , if Lakey would be the final player to transfer .",nyt_eng_19990325_0034_38,6,nyt_eng_199903,I 'll be here .  -RDQ-,"-LBQ-  I guess it would keep surprising me if people leave ,  -RDQ-  center Brian Scalabrine said ."
nyt_eng_19990319_0384_38:8,neg-ext-subj,as_big,as,big,"While none of the new stores are as big as the original here , the others are still huge , complete with waterfalls and aquariums .",nyt_eng_19990319_0384_38,8,nyt_eng_199903,"Those last two , made by the Tracker Marine Co. , also owned by Morris , are the world 's biggest sellers in their class .","In slowly expanding , Bass is moving beyond the model of L.L. Bean , built around its huge mail-order operation and one big store in Maine ."
nyt_eng_19990318_0207_12:8,neg-ext-subj,as_haunting,as,haunting,"But , perhaps ineluctably , none is as haunting as the daguerreotyped Poe , whose likeness was taken in Providence in 1848 , four days after he attempted suicide the year before his death .",nyt_eng_19990318_0207_12,8,nyt_eng_199903,"These two Poes , two of dozens to be sure , hover like specters over the glass cases in the exhibition .","Beneath the finely scored surface , a baggy-eyed , heavy-browed , marble-skinned Poe shimmers in silvery enigmatic silence ."
nyt_eng_19990315_0416_18:7,neg-ext-subj,politically_motivated,politically,motivated,"-LBQ-  None of these investigations are politically motivated ,  -RDQ-  he said .",nyt_eng_19990315_0416_18,7,nyt_eng_199903,Pound denied that Ganga was being singled out .,-LBQ-  The facts were all divulged to us by Salt Lake City and by their ethics report .
nyt_eng_19990315_0333_6:9,neg-ext-subj,entirely_new,entirely,new,"None of the positions presented by Zhu were entirely new , although some fresh tidbits were offered , like China 's willingness to relax restrictions on foreign investment in its banking sector .",nyt_eng_19990315_0333_6,9,nyt_eng_199903,"In an unscripted 90-minute meeting with reporters after the adjournment of China 's Parliament , Zhu covered a range of topics including his country 's plans to further open its markets , the arrest of pro-democracy advocates , and China 's unyielding opposition to a proposed regional missile-defense system that could potentially include Taiwan .","More important , the news conference was the first time that many positions had been stated directly by one of China 's top leaders ."
nyt_eng_19990312_0463_3:30,neg-ext-subj,especially_thriving,especially,thriving,"On any given day in Pulaski , more stores along Main Street , the retail center , are closed than open , and empty sidewalks suggest that none is especially thriving .",nyt_eng_19990312_0463_3,30,nyt_eng_199903,"For now , Pulaski has little to offer in way of shopping , restaurants and recreation ; and Dublin , with a population of about 2,000 , even less .","Rebecca English , the owner of MimiAnne 's Gourmet Coffee Shop , is president of the Pulaski Downtown Merchants ' Association , which has taken on a number of projects to pump new life into the town , including an effort to turn an abandoned roller-skating rink into a fine arts center and an old movie theater into a performing arts center ."
nyt_eng_19990307_0151_1:38,neg-ext-subj,very_successful,very,successful,"Like most people in Zhanlong , the four men who were killed that night in August 1997 were legally registered as farmers but in reality made most of their money in small business _ though none was very successful at it .",nyt_eng_19990307_0151_1,38,nyt_eng_199903,,"All were between 20 and 35 , had grade-school education and were married with children ."
nyt_eng_19990303_0203_16:14,neg-ext-subj,so_dry,so,dry,"Like white wines , roses vary in dryness but none of them are so dry that they will rip the enamel off your teeth .",nyt_eng_19990303_0203_16,14,nyt_eng_199903,"-LBQ-  They drink light wines because they like them ,  -RDQ-  Stan Hock , spokesman for Sutter Home , says in the September issue of Wine Business Monthly .","And , generally , roses are not aged in oak , so they lack the tannins associated with red wines and the characteristics of the fruit are predominant ."
nyt_eng_19990303_0125_13:15,neg-ext-subj,totally_incomprehensible,totally,incomprehensible,"Some of the material is fairly advanced , but none of it should be totally incomprehensible once you 've learned the lingo .",nyt_eng_19990303_0125_13,15,nyt_eng_199903,Then you can follow one of the dozens of links on this page to sections that explain some of the programs used to invade other computers and networks .,Pay special attention to the links that take you to areas devoted to protecting your computer against invasion .
nyt_eng_19990624_0141_30:5,neg-ext-subj,overly_profound,overly,profound,None of this is overly profound .,nyt_eng_19990624_0141_30,5,nyt_eng_199906,"-LBQ-  I may be the best friend you 've ever had ,  -RDQ-  Welsh tells Witt during a respite in the fighting ,  -LBQ-  and you do n't know it .  -RDQ-","At times , Malick does n't seem to have a handle on what he 's trying to do ."
nyt_eng_19990623_0146_17:5,neg-ext-subj,really_exceptional,really,exceptional,None of them is really exceptional -LRB- most diminish their character by adding corn -RRB- and none is intrinsically  -LBQ-  Mexican .  -RDQ-,nyt_eng_19990623_0146_17,5,nyt_eng_199906,The truth is that there are any number of Mexican beers better than Corona _ and a few just as awful .,"But such light-bodied , golden beers as Tecate , Carta Blanca and Superior will slake the thirst while providing a vaguely pilsner taste better than Corona ."
nyt_eng_19990617_0055_13:6,neg-ext-subj,particularly_masculine,particularly,masculine,But none of them is particularly masculine -- or feminine for that matter .,nyt_eng_19990617_0055_13,6,nyt_eng_199906,"Of course , all of these tasks reflect God 's tender care and provision .",Emma 's daily needs are provided by both parents regardless of gender .
nyt_eng_19990615_0124_8:5,neg-ext-subj,particularly_plausible,particularly,plausible,"None of it is particularly plausible , of course , but Harris paces the action well , and his villains are engaging in a larger-than-life way .",nyt_eng_19990615_0124_8,5,nyt_eng_199906,"Toss in an appealing heroine _ FBI agent Clarice Starling , reprising her role in  -LBQ-  Lambs  -RDQ-  _ a thick dollop of pop Freudianism and at least one daring plot twist , and you have the stuff of superior entertainment .","As the title suggests , Dr. Hannibal Lecter , the serial murderer with a penchant for consuming his victims , takes center stage in this book , although he must share it with Starling and a third figure , Mason Verger , one of Lecter 's early victims ."
nyt_eng_19990615_0080_14:27,neg-ext-subj,especially_flattering,especially,flattering,The Destiny proposal has more significance than the shuffling of a few numbers to the right of a decimal point and none of the implications are especially flattering .,nyt_eng_19990615_0080_14,27,nyt_eng_199906,-LBQ-  To try to get more kind of stepped across the line as far as I 'm concerned .  -RDQ-,"Fidelity has been a performance-based fee leader in a business that makes a staggering amount of money , typically at a rate without regard to how well managers actually perform ."
nyt_eng_19990614_0242_52:29,neg-ext-subj,so_modest,so,modest,"No matter how skimpy , that loincloth has always seemed out of place since Tarzan believes he 's an ape , and none of the other apes are so modest about their nudity .",nyt_eng_19990614_0242_52,29,nyt_eng_199906,"Yet , there was one particular aspect of Tarzan that Lima and Buck refused to mess with _ that loincloth .","-LRB- Of course , this being a family film , no one wanted to give the notion of Tarzan swinging through the jungle a whole new interpretation . -RRB-"
nyt_eng_19990609_0067_44:5,neg-ext-subj,too_tanta-lizing,too,tanta-lizing,None of these is too tanta-lizing .,nyt_eng_19990609_0067_44,5,nyt_eng_199906,"If neither of those options works , the state will buy residents ' land at market price .","The parish 's general fund totals about $ 3 million , of which only $ 200,000 could be made available for operating the ferry , and that would mean sacrificing road improvements ."
nyt_eng_19990602_0001_20:6,neg-ext-subj,truly_effective,truly,effective,But none of them are truly effective slowing traffic down .  -RDQ-,nyt_eng_19990602_0001_20,6,nyt_eng_199906,"-LBQ-  They have been crying out for such things as stop signs , traffic signals and speed humps .",Now people are willing to forgo high-speed travel to improve the quality of neighborhood life .
nyt_eng_19980129_0320_42:8,neg-ext-subj,as_rich,as,rich,None of the great Chettiar families are as rich or powerful as a century ago .,nyt_eng_19980129_0320_42,8,nyt_eng_199801,"Perhaps the most prominent member is Palaniyapan Chidambaram , India 's finance minister .","Most have moved to cities , and even the best maintained of their mansions give an eerie sensation of emptiness , like magnificent film sets after the crews have gone home ."
