        l1  l2                       f         E11  r.log.likelihood  r.log.likelihood.tt  r.odds.ratio.disc  r.Dice  r.t.score  r.p1.given2  r.p2.given1  r.p1.given2.simple  r.p2.given1.simple  r.p1.given2.margin  r.p2.given1.margin  r.expect.diff  am.log.likelihood  am.log.likelihood.tt  am.odds.ratio.disc  am.Dice  am.t.score  am.p1.given2  am.p2.given1  am.p1.given2.simple  am.p2.given1.simple  am.p1.given2.margin  am.p2.given1.margin  am.expect.diff        f1       f2         N  
COMPLEMENT  uninterrupted         1362     1313.40              1232                 2354                 72    5636       1914          262         2128                  63                5636                 262                2550           2128              81.90                 81.90               1.185   0.0000        1.32         0.036       0.00002                0.998              0.00002                0.036              0.00000           48.60  80132539     1365  83280549  
COMPLEMENT  personalized           896      864.06              1608                 3013                 82    6705       2303          263         2655                  64                6705                 263                2995           2655              53.73                 53.73               1.149   0.0000        1.07         0.036       0.00001                0.998              0.00001                0.036              0.00000           31.94  80132539      898  83280549  
COMPLEMENT  so-called              895      863.09              1610                 3016                 83    6709       2305          264         2656                  65                6709                 264                2996           2656              53.66                 53.66               1.148   0.0000        1.07         0.036       0.00001                0.998              0.00001                0.036              0.00000           31.91  80132539      897  83280549  
COMPLEMENT  holistic              7994     7709.15               370                  739                 58    2078        869          265          682                  67                2079                 266                1294            682             478.51                478.51               1.230   0.0002        3.19         0.036       0.00009                0.998              0.00010                0.036              0.00000          284.85  80132539     8012  83280549  
COMPLEMENT  fifth                 1334     1286.46              1255                 2396                 75    5689       1932          266         2153                  66                5689                 265                2568           2153              79.87                 79.87               1.175   0.0000        1.30         0.036       0.00002                0.998              0.00002                0.036              0.00000           47.54  80132539     1337  83280549  
COMPLEMENT  milder                2653     2558.49               805                 1578                 64    3991       1418          267         1432                  68                3991                 267                1958           1432             158.65                158.65               1.205   0.0001        1.83         0.036       0.00003                0.998              0.00003                0.036              0.00000           94.51  80132539     2659  83280549  
   NEGATED  fanciful               216      111.40              1245                 2378               1640    2615        402          268         1333                4094                2615                 268                 439           1333              80.77                 80.77               0.305   0.0001        7.12         0.035       0.00003                0.073              0.00007                0.035              0.00003          104.60   3148010     2947  83280549  
COMPLEMENT  initial               1730     1668.45              1075                 2082                 74    5003       1695          269         1850                  69                5018                 269                2300           1850             102.96                102.96               1.179   0.0000        1.48         0.035       0.00002                0.998              0.00002                0.035              0.00000           61.55  80132539     1734  83280549  
COMPLEMENT  unexplored            4290     4137.46               575                 1140                 63    3061       1159          270         1037                  70                3063                 270                1634           1037             254.88                254.88               1.206   0.0001        2.33         0.035       0.00005                0.998              0.00005                0.035              0.00000          152.54  80132539     4300  83280549  
COMPLEMENT  additional            3814     3678.49               637                 1256                 68    3284       1219          271         1114                  71                3286                 271                1706           1114             225.99                225.99               1.198   0.0001        2.19         0.035       0.00004                0.998              0.00005                0.035              0.00000          135.51  80132539     3823  83280549  
COMPLEMENT  senior               27326    26355.62               148                  295                 61     885        502          272          275                  72                 885                 272                 761            275            1616.51               1616.51               1.215   0.0007        5.87         0.035       0.00032                0.998              0.00034                0.035              0.00001          970.38  80132539    27391  83280549  
COMPLEMENT  inexhaustible         1260     1215.26              1300                 2470                 81    5827       1992          273         2221                  73                5828                 273                2626           2221              74.51                 74.51               1.151   0.0000        1.26         0.035       0.00001                0.998              0.00002                0.035              0.00000           44.74  80132539     1263  83280549  
COMPLEMENT  trickier              2910     2806.74               756                 1486                 73    3794       1365          274         1349                  74                3795                 274                1897           1349             171.69                171.69               1.183   0.0001        1.91         0.035       0.00003                0.998              0.00004                0.035              0.00000          103.26  80132539     2917  83280549  
   NEGATED  unsympathetic          143       73.86              1619                 3031               1643    3363        506          275         1746                4095                3363                 275                 570           1746              53.25                 53.25               0.305   0.0001        5.78         0.035       0.00002                0.073              0.00005                0.035              0.00002           69.14   3148010     1954  83280549  
COMPLEMENT  industrialized        1645     1586.67              1119                 2156                 80    5152       1738          276         1920                  75                5154                 276                2358           1920              96.81                 96.81               1.157   0.0000        1.44         0.035       0.00002                0.998              0.00002                0.035              0.00000           58.33  80132539     1649  83280549  
COMPLEMENT  next                 22726    21920.84               182                  363                 67    1004        545          277          311                  76                1007                 277                 827            311            1333.67               1333.67               1.199   0.0006        5.34         0.035       0.00027                0.998              0.00028                0.035              0.00001          805.16  80132539    22782  83280549  
COMPLEMENT  endless              27477    26503.80               149                  297                 69     877        501          278          273                  77                 878                 278                 759            273            1610.93               1610.93               1.198   0.0007        5.87         0.035       0.00032                0.998              0.00034                0.035              0.00001          973.20  80132539    27545  83280549  
   NEGATED  thick                 3614     1868.49               181                  361               1655     317         80          279          165                4096                 317                 281                  76            165            1343.03               1343.03               0.303   0.0023       29.04         0.035       0.00058                0.073              0.00115                0.035              0.00055         1745.51   3148010    49431  83280549  
COMPLEMENT  ongoing              12907    12449.90               262                  523                 70    1524        707          280          498                  78                1527                 279                1090            498             756.32                756.32               1.193   0.0003        4.02         0.035       0.00015                0.998              0.00016                0.035              0.00001          457.10  80132539    12939  83280549  
COMPLEMENT  returnable            1608     1551.07              1132                 2178                 84    5201       1763          281         1960                  79                5201                 280                2397           1960              94.15                 94.15               1.147   0.0000        1.42         0.035       0.00002                0.998              0.00002                0.035              0.00000           56.93  80132539     1612  83280549  
COMPLEMENT  hued                  1198     1155.60              1353                 2566                 90    5945       2042          282         2299                  80                5945                 282                2691           2299              70.03                 70.03               1.129   0.0000        1.22         0.035       0.00001                0.998              0.00001                0.035              0.00000           42.40  80132539     1201  83280549  
COMPLEMENT  marginalized          3156     3044.40               727                 1430                 78    3637       1321          283         1279                  81                3641                 283                1844           1279             183.97                183.97               1.164   0.0001        1.99         0.035       0.00004                0.997              0.00004                0.035              0.00000          111.60  80132539     3164  83280549  
COMPLEMENT  unnoticed             8561     8258.56               359                  717                 76    1996        844          284          651                  82                2001                 284                1265            651             497.44                497.44               1.175   0.0002        3.27         0.035       0.00010                0.997              0.00011                0.035              0.00000          302.44  80132539     8583  83280549  
   NEGATED  related               9788     5069.78                83                  165               1656     109         40          285           66                4097                 107                 286                  38             66            3623.83               3623.83               0.303   0.0060       47.69         0.035       0.00156                0.073              0.00311                0.035              0.00150         4718.22   3148010   134121  83280549  
COMPLEMENT  knit                  1937     1868.59              1017                 1974                 86    4731       1623          286         1755                  83                4731                 285                2222           1755             112.43                112.43               1.141   0.0000        1.55         0.035       0.00002                0.997              0.00002                0.035              0.00000           68.41  80132539     1942  83280549  
COMPLEMENT  specialized          10214     9853.89               319                  637                 77    1783        784          287          574                  84                1787                 287                1187            574             589.47                589.47               1.164   0.0003        3.56         0.035       0.00012                0.997              0.00013                0.035              0.00000          360.11  80132539    10241  83280549  
COMPLEMENT  nil                   1880     1813.75              1041                 2017                 91    4815       1644          288         1789                  85                4819                 288                2248           1789             108.33                108.33               1.128   0.0000        1.53         0.035       0.00002                0.997              0.00002                0.035              0.00000           66.25  80132539     1885  83280549  
COMPLEMENT  laid                  2625     2532.51               829                 1622                 87    4016       1442          289         1451                  86                4016                 289                1973           1451             151.16                151.16               1.138   0.0001        1.81         0.035       0.00003                0.997              0.00003                0.035              0.00000           92.49  80132539     2632  83280549  
COMPLEMENT  unnoticeable          1493     1440.41              1192                 2284                 96    5396       1832          290         2033                  87                5396                 290                2466           2033              85.88                 85.88               1.115   0.0000        1.36         0.035       0.00002                0.997              0.00002                0.035              0.00000           52.59  80132539     1497  83280549  
COMPLEMENT  deeper               42061    40580.78               114                  227                 79     630        393          291          194                  89                 630                 292                 625            194            2413.06               2413.06               1.160   0.0010        7.22         0.035       0.00049                0.997              0.00052                0.035              0.00002         1480.22  80132539    42175  83280549  
COMPLEMENT  unmatched             2221     2142.82               936                 1818                 92    4397       1546          292         1619                  88                4397                 291                2106           1619             127.49                127.49               1.128   0.0001        1.66         0.035       0.00003                0.997              0.00003                0.035              0.00000           78.18  80132539     2227  83280549  
COMPLEMENT  marginalised          1472     1420.21              1206                 2308                100    5436       1851          293         2054                  90                5436                 293                2486           2054              84.37                 84.37               1.109   0.0000        1.35         0.035       0.00002                0.997              0.00002                0.035              0.00000           51.79  80132539     1476  83280549  
COMPLEMENT  killer                1466     1414.43              1211                 2316                101    5441       1854          294         2059                  91                5440                 294                2490           2059              83.94                 83.94               1.107   0.0000        1.35         0.035       0.00002                0.997              0.00002                0.035              0.00000           51.57  80132539     1470  83280549  
COMPLEMENT  undetermined          1098     1059.38              1461                 2758                105    6171       2144          295         2402                  92                6171                 295                2778           2402              62.85                 62.85               1.091   0.0000        1.17         0.035       0.00001                0.997              0.00001                0.035              0.00000           38.62  80132539     1101  83280549  
COMPLEMENT  harsher               4365     4211.55               588                 1164                 88    3030       1163          296         1030                  93                3033                 296                1630           1030             249.46                249.46               1.137   0.0001        2.32         0.035       0.00005                0.997              0.00005                0.035              0.00000          153.45  80132539     4377  83280549  
COMPLEMENT  shrinking             1086     1047.84              1479                 2791                107    6208       2157          297         2422                  94                6209                 297                2797           2422              61.99                 61.99               1.086   0.0000        1.16         0.035       0.00001                0.997              0.00001                0.035              0.00000           38.16  80132539     1089  83280549  
   NEGATED  representative        1826      947.69               284                  567               1663     581        111          298          292                4098                 584                 299                 127            292             671.20                671.20               0.301   0.0012       20.55         0.035       0.00029                0.073              0.00058                0.035              0.00028          878.31   3148010    25071  83280549  
COMPLEMENT  untold                1083     1044.95              1481                 2794                108    6215       2161          299         2428                  95                6215                 298                2802           2428              61.77                 61.77               1.085   0.0000        1.16         0.035       0.00001                0.997              0.00001                0.035              0.00000           38.05  80132539     1086  83280549  
COMPLEMENT  last                 36158    34889.37               126                  251                 85     706        429          300          219                  97                 713                 301                 664            219            2053.37               2053.37               1.142   0.0009        6.67         0.035       0.00042                0.997              0.00045                0.035              0.00002         1268.63  80132539    36260  83280549  
   NEGATED  concerned            18438     9588.52                44                   87               1662      48         23          301           31                4099                  46                 310                  20             31            6763.08               6763.08               0.301   0.0108       65.17         0.035       0.00292                0.073              0.00586                0.035              0.00281         8849.48   3148010   253664  83280549  
COMPLEMENT  upward                1065     1027.63              1495                 2819                113    6270       2183          302         2459                  96                6271                 300                2829           2459              60.49                 60.49               1.078   0.0000        1.15         0.035       0.00001                0.997              0.00001                0.035              0.00000           37.37  80132539     1068  83280549  
COMPLEMENT  individualized        2117     2042.75               973                 1889                102    4516       1576          303         1664                  98                4516                 302                2140           1664             120.05                120.05               1.107   0.0001        1.61         0.035       0.00002                0.997              0.00003                0.035              0.00000           74.25  80132539     2123  83280549  
COMPLEMENT  defunct               9483     9150.52               336                  671                 89    1868        810          304          604                 100                1870                 304                1220            604             537.13                537.13               1.132   0.0002        3.41         0.035       0.00011                0.997              0.00012                0.035              0.00000          332.48  80132539     9510  83280549  
COMPLEMENT  undeveloped           2811     2712.44               803                 1575                 97    3877       1404          305         1392                  99                3877                 303                1924           1392             159.23                159.23               1.114   0.0001        1.86         0.035       0.00003                0.997              0.00004                0.035              0.00000           98.56  80132539     2819  83280549  
COMPLEMENT  northern              3498     3375.40               693                 1365                 95    3449       1275          306         1193                 101                3450                 305                1777           1193             197.92                197.92               1.117   0.0001        2.07         0.035       0.00004                0.997              0.00004                0.035              0.00000          122.60  80132539     3508  83280549  
COMPLEMENT  unseen                7291     7035.61               398                  794                 93    2206        926          307          742                 102                2207                 306                1352            742             411.72                411.72               1.125   0.0002        2.99         0.035       0.00008                0.997              0.00009                0.035              0.00000          255.39  80132539     7312  83280549  
COMPLEMENT  sought-after          1724     1663.64              1116                 2152                106    5022       1724          308         1868                 103                5024                 307                2318           1868              97.17                 97.17               1.091   0.0000        1.45         0.035       0.00002                0.997              0.00002                0.035              0.00000           60.36  80132539     1729  83280549  
COMPLEMENT  dental                1034      997.80              1532                 2883                115    6339       2221          309         2496                 104                6339                 308                2857           2496              58.28                 58.28               1.065   0.0000        1.13         0.035       0.00001                0.997              0.00001                0.035              0.00000           36.20  80132539     1037  83280549  
COMPLEMENT  unsteady              1034      997.80              1532                 2883                115    6339       2221          309         2496                 104                6339                 308                2857           2496              58.28                 58.28               1.065   0.0000        1.13         0.035       0.00001                0.997              0.00001                0.035              0.00000           36.20  80132539     1037  83280549  
COMPLEMENT  latest                7859     7584.06               385                  768                 94    2107        887          311          702                 106                2109                 311                1314            702             441.93                441.93               1.119   0.0002        3.10         0.035       0.00009                0.997              0.00010                0.035              0.00000          274.94  80132539     7882  83280549  
   NEGATED  practicable            180       93.63              1422                 2688               1668    2940        445          312         1521                4100                2937                 312                 507           1521              65.73                 65.73               0.301   0.0001        6.44         0.035       0.00003                0.073              0.00006                0.035              0.00003           86.37   3148010     2477  83280549  
COMPLEMENT  disheveled            1013      977.60              1554                 2917                121    6399       2238          313         2521                 107                6399                 313                2877           2521              56.78                 56.78               1.056   0.0000        1.11         0.035       0.00001                0.997              0.00001                0.035              0.00000           35.40  80132539     1016  83280549  
   NEGATED  necessary            13525     7045.02                63                  125               1675      73         31          314           46                4101                  74                 319                  31             46            4933.48               4933.48               0.300   0.0081       55.72         0.035       0.00214                0.073              0.00430                0.035              0.00206         6479.98   3148010   186376  83280549  
COMPLEMENT  triple                1010      974.71              1559                 2925                122    6404       2242          315         2525                 108                6404                 314                2881           2525              56.57                 56.57               1.055   0.0000        1.11         0.035       0.00001                0.997              0.00001                0.035              0.00000           35.29  80132539     1013  83280549  
COMPLEMENT  less                204708   197572.36                24                   47                 99     136        166          316           41                 114                 141                 321                 241             41           11390.75              11390.75               1.109   0.0051       15.77         0.035       0.00236                0.997              0.00255                0.035              0.00009         7135.64  80132539   205334  83280549  
COMPLEMENT  downward              1007      971.82              1562                 2930                123    6407       2246          317         2529                 109                6407                 315                2883           2529              56.35                 56.35               1.053   0.0000        1.11         0.035       0.00001                0.997              0.00001                0.035              0.00000           35.18  80132539     1010  83280549  
COMPLEMENT  rudimentary           4354     4201.93               600                 1186                103    3037       1169          318         1042                 111                3037                 317                1638           1042             243.51                243.51               1.103   0.0001        2.30         0.035       0.00005                0.997              0.00005                0.035              0.00000          152.07  80132539     4367  83280549  
COMPLEMENT  underrepresented      2680     2586.39               833                 1627                104    3973       1440          319         1439                 110                3973                 316                1961           1439             149.90                149.90               1.093   0.0001        1.81         0.035       0.00003                0.997              0.00003                0.035              0.00000           93.61  80132539     2688  83280549  
COMPLEMENT  unclear              29680    28644.69               146                  291                 98     832        487          320          254                 112                 834                 318                 734            254            1653.27               1653.27               1.110   0.0007        6.01         0.035       0.00034                0.997              0.00037                0.035              0.00001         1035.31  80132539    29770  83280549  
COMPLEMENT  former                2623     2531.55               853                 1665                109    4017       1459          321         1457                 113                4017                 320                1977           1457             145.85                145.85               1.084   0.0001        1.79         0.035       0.00003                0.997              0.00003                0.035              0.00000           91.45  80132539     2631  83280549  
COMPLEMENT  select                2289     2209.21               940                 1825                112    4332       1541          322         1603                 115                4342                 322                2095           1603             127.18                127.18               1.079   0.0001        1.67         0.035       0.00003                0.997              0.00003                0.035              0.00000           79.79  80132539     2296  83280549  
COMPLEMENT  leeway                 980      945.84              1593                 2986                127    6476       2266          323         2569                 116                6476                 323                2918           2569              54.43                 54.43               1.042   0.0000        1.09         0.035       0.00001                0.997              0.00001                0.035              0.00000           34.16  80132539      983  83280549  
COMPLEMENT  stricter              3233     3120.41               738                 1451                110    3592       1324          324         1271                 117                3592                 324                1837           1271             179.07                179.07               1.083   0.0001        1.98         0.035       0.00004                0.997              0.00004                0.035              0.00000          112.59  80132539     3243  83280549  
COMPLEMENT  low-risk               956      922.75              1629                 3051                129    6548       2286          325         2603                 118                6548                 325                2947           2603              52.73                 52.73               1.031   0.0000        1.08         0.035       0.00001                0.997              0.00001                0.035              0.00000           33.25  80132539      959  83280549  
COMPLEMENT  grander               2859     2759.59               810                 1587                114    3838       1402          326         1382                 119                3839                 326                1917           1382             157.57                157.57               1.073   0.0001        1.86         0.035       0.00003                0.997              0.00004                0.035              0.00000           99.41  80132539     2868  83280549  
   NEGATED  flowery                 76       39.65              2215                 4106               1666    4735        676          327         2489                4102                4735                 327                 779           2489              27.52                 27.52               0.301   0.0000        4.17         0.035       0.00001                0.072              0.00002                0.035              0.00001           36.35   3148010     1049  83280549  
COMPLEMENT  textured              1863     1798.35              1083                 2095                124    4833       1679          328         1811                 120                4833                 328                2266           1811             102.00                102.00               1.052   0.0000        1.50         0.035       0.00002                0.997              0.00002                0.035              0.00000           64.65  80132539     1869  83280549  
COMPLEMENT  unorganized            929      896.77              1676                 3134                134    6616       2321          329         2638                 121                6616                 329                2979           2638              50.82                 50.82               1.018   0.0000        1.06         0.035       0.00001                0.997              0.00001                0.035              0.00000           32.23  80132539      932  83280549  
   NEGATED  foolhardy               78       40.75              2193                 4067               1673    4675        667          330         2463                4103                4673                 330                 773           2463              28.14                 28.14               0.300   0.0000        4.22         0.035       0.00001                0.072              0.00002                0.035              0.00001           37.25   3148010     1078  83280549  
COMPLEMENT  largest               2756     2660.48               831                 1625                120    3919       1432          331         1422                 122                3919                 331                1951           1422             150.29                150.29               1.057   0.0001        1.82         0.035       0.00003                0.997              0.00003                0.035              0.00000           95.52  80132539     2765  83280549  
COMPLEMENT  undefined             1224     1181.58              1414                 2675                130    5888       2056          332         2296                 123                5887                 332                2688           2296              66.73                 66.73               1.029   0.0000        1.21         0.035       0.00001                0.997              0.00002                0.035              0.00000           42.42  80132539     1228  83280549  
   NEGATED  academic               622      325.42               647                 1275               1689    1325        220          333          666                4104                1326                 333                 235            666             223.51                223.51               0.298   0.0004       11.89         0.034       0.00010                0.072              0.00020                0.034              0.00009          296.58   3148010     8609  83280549  
   NEGATED  simple               30616    16057.47                25                   49               1683      25         12          334           19                4107                  23                 346                  12             19           10994.18              10994.18               0.298   0.0171       83.20         0.034       0.00481                0.072              0.00973                0.034              0.00462        14558.53   3148010   424800  83280549  
COMPLEMENT  underrated           15653    15112.31               240                  479                119    1332        651          335          430                 124                1335                 334                1001            430             844.49                844.49               1.061   0.0004        4.32         0.034       0.00018                0.997              0.00020                0.034              0.00001          540.69  80132539    15706  83280549  
   NEGATED  speedy                 285      149.16              1080                 2089               1688    2219        346          336         1113                4105                2215                 335                 373           1113             102.30                102.30               0.298   0.0002        8.05         0.034       0.00004                0.072              0.00009                0.034              0.00004          135.84   3148010     3946  83280549  
COMPLEMENT  muted                 4132     3989.28               650                 1280                125    3138       1209          337         1081                 125                3138                 336                1676           1081             222.86                222.86               1.049   0.0001        2.22         0.034       0.00005                0.997              0.00005                0.034              0.00000          142.72  80132539     4146  83280549  
COMPLEMENT  undeniable            1763     1702.13              1129                 2174                131    4960       1730          338         1863                 126                4960                 337                2312           1863              94.96                 94.96               1.028   0.0000        1.45         0.034       0.00002                0.997              0.00002                0.034              0.00000           60.87  80132539     1769  83280549  
COMPLEMENT  distinguishing         879      848.66              1737                 3249                145    6753       2380          339         2704                 127                6753                 338                3039           2704              47.30                 47.30               0.994   0.0000        1.02         0.034       0.00001                0.997              0.00001                0.034              0.00000           30.34  80132539      882  83280549  
   NEGATED  monolithic             141       73.82              1682                 3145               1682    3392        518          340         1772                4106                3392                 339                 578           1772              50.56                 50.56               0.298   0.0001        5.66         0.034       0.00002                0.072              0.00004                0.034              0.00002           67.18   3148010     1953  83280549  
COMPLEMENT  baffled                878      847.70              1740                 3254                146    6754       2381          341         2707                 128                6754                 340                3041           2707              47.23                 47.23               0.994   0.0000        1.02         0.034       0.00001                0.997              0.00001                0.034              0.00000           30.30  80132539      881  83280549  
COMPLEMENT  famed                  876      845.77              1744                 3259                148    6761       2384          342         2709                 129                6761                 341                3042           2709              47.09                 47.09               0.993   0.0000        1.02         0.034       0.00001                0.997              0.00001                0.034              0.00000           30.23  80132539      879  83280549  
COMPLEMENT  third                 4950     4779.25               558                 1106                126    2771       1119          343          965                 130                2773                 342                1566            965             265.88                265.88               1.046   0.0001        2.43         0.034       0.00006                0.997              0.00006                0.034              0.00000          170.75  80132539     4967  83280549  
COMPLEMENT  african-american      1455     1404.81              1274                 2429                135    5449       1916          344         2089                 131                5449                 343                2515           2089              78.14                 78.14               1.017   0.0000        1.32         0.034       0.00002                0.997              0.00002                0.034              0.00000           50.19  80132539     1460  83280549  
COMPLEMENT  lowest                1729     1669.42              1142                 2195                133    5013       1741          345         1891                 132                5020                 344                2339           1891              92.57                 92.57               1.019   0.0000        1.43         0.034       0.00002                0.997              0.00002                0.034              0.00000           59.58  80132539     1735  83280549  
COMPLEMENT  unregulated           5131     4954.37               546                 1082                128    2715       1107          346          948                 133                2719                 345                1552            948             273.79                273.79               1.037   0.0001        2.47         0.034       0.00006                0.997              0.00006                0.034              0.00000          176.63  80132539     5149  83280549  
COMPLEMENT  closest               1410     1361.51              1297                 2466                141    5537       1943          347         2132                 134                5537                 347                2554           2132              74.98                 74.98               1.003   0.0000        1.29         0.034       0.00002                0.996              0.00002                0.034              0.00000           48.49  80132539     1415  83280549  
COMPLEMENT  year-round            1115     1076.70              1519                 2862                151    6143       2179          348         2417                 135                6143                 348                2793           2417              59.08                 59.08               0.988   0.0000        1.15         0.034       0.00001                0.996              0.00001                0.034              0.00000           38.30  80132539     1119  83280549  
COMPLEMENT  fractious             2214     2138.01               996                 1934                139    4407       1575          349         1642                 136                4416                 349                2122           1642             117.03                117.03               1.010   0.0001        1.62         0.034       0.00003                0.996              0.00003                0.034              0.00000           75.99  80132539     2222  83280549  
COMPLEMENT  unassuming            2474     2389.14               916                 1782                140    4156       1520          350         1540                 137                4156                 350                2042           1540             130.49                130.49               1.010   0.0001        1.71         0.034       0.00003                0.996              0.00003                0.034              0.00000           84.86  80132539     2483  83280549  
COMPLEMENT  deadlier              1368     1321.10              1326                 2517                149    5625       1976          351         2161                 138                5625                 351                2577           2161              72.05                 72.05               0.990   0.0000        1.27         0.034       0.00002                0.996              0.00002                0.034              0.00000           46.90  80132539     1373  83280549  
COMPLEMENT  unofficial            1093     1055.53              1546                 2904                155    6198       2201          352         2454                 139                6201                 352                2825           2454              57.54                 57.54               0.980   0.0000        1.13         0.034       0.00001                0.996              0.00001                0.034              0.00000           37.47  80132539     1097  83280549  
COMPLEMENT  uninhabitable         1092     1054.57              1547                 2905                156    6202       2204          353         2456                 140                6203                 353                2826           2456              57.47                 57.47               0.979   0.0000        1.13         0.034       0.00001                0.996              0.00001                0.034              0.00000           37.43  80132539     1096  83280549  
