colloc,be-ADV-ADJ_positive,every_det-of-subj,everybody_subj,everyone_subj,few_det-of-subj,few_subj,neither_det-of-subj,neither_subj,never_VP-adv,no-one_subj,no_det-of-subj-N,nobody_subj,none_subj,not-a-single_det-of-subj,not-one_det-of-subj,not-one_subj,not_VP-adv,nothing_subj,without-being_PP
exactly_reminiscent,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1
exactly_stingy,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
exceedingly_profitable,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
exceedingly_rare,18,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
exceedingly_rich,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
exceptionally_chilly,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
exceptionally_fibrous,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
exceptionally_profitable,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
excruciatingly_tight,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
expectedly_vital,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
explicitly_romantic,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
exquisitely_tender,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
extraordinarily_unpopular,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
extremely_apprehensive,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
extremely_cavalier,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
extremely_diligent,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
extremely_elongated,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
extremely_fast,10,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
extremely_fluid,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
extremely_good-looking,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
extremely_roomy,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
extremely_sure,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
fairly_bland,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
fairly_common,80,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
fairly_dismal,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
fairly_inexpensive,11,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
fairly_notorious,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
fairly_ripping,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
far_adamant,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
far_disproportionate,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
far_out-numbered,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
far_shy,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
fatally_embarrassing,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
financially_knowledgeable,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
financially_prohibitive,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
financially_valid,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
first_unable,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
fitfully_funny,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
flagrantly_obnoxious,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
frequently_oversold,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
frustratingly_scant,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
fully_automated,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1
fully_jacksonian,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
fully_responsible,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1
fundamentally_anti-competitive,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
funnily_feminist,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
generally_critical,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
generally_low-key,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
generally_nervous,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
generally_pro-hunting,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
generally_stuffed,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
generally_vulnerable,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
generally_worth,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
genuinely_serious,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1
grossly_overworked,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
grumpily_prescriptive,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
gung_ho,7,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
habitually_anti-establishment,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
halloween_friendly,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
hard-headedly_realistic,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
hauntingly_familiar,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
heavily_democratic,25,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1
high_single-digit,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
highly_correlated,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
highly_disconcerting,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
highly_disdainful,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
highly_indebted,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
highly_maneuverable,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
highly_sensitive,57,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
highly_suicidal,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
hopelessly_unrealistic,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
however_immoral,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
hugely_endearing,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
icily_unhelpful,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
idly_curious,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
impressively_successful,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
impressively_villainous,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
inconspicuously_absent,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
incontestably_wonderful,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
increasingly_concerned,81,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
increasingly_inclined,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
increasingly_positive,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
increasingly_transnational,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
incredibly_cruel,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
incredibly_delicate,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
incredibly_high,14,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
incredibly_lucrative,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
incredibly_noisy,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
indeed_anomalous,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
indeed_common,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
indeed_critical,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
indeed_justifiable,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
indeed_swift,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
indescribably_thrilling,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
inevitably_entertaining,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
inexplicably_bizarre,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
inherently_extraordinary,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
inherently_fatiguing,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
inherently_misleading,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
inherently_red,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
inherently_worthy,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
instantaneously_qualified,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
instantly_degradable,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
intellectually_active,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
intellectually_arrogant,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
intellectually_motivated,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
intellectually_superior,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
intentionally_disabled,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
intentionally_funny,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
intentionally_secretive,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
jumping-up-and-down_happy,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
just_adrenaline,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
just_artless,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
just_blank,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
just_bluster,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
just_desolate,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
just_frazzled,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
just_j.t.,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
just_near,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
just_obsolete,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
just_one-fifth,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
just_paranoid,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
just_rich,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
just_scared,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
just_unacceptable,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
just_unsure,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
just_well-rounded,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
just_workin,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
lamentably_scarce,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
largely_academic,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
largely_bureaucratic,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
largely_consultative,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
largely_excellent,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
largely_illusory,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
largely_incurable,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
largely_interested,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
largely_misdirected,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
largely_scandinavian,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
largely_undetectable,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
legally_committed,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
legally_conceivable,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
legally_dangerous,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
legitimately_frightening,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
literally_autobiographical,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
literally_blurry,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
literally_fresh,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
literally_staggering,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
longer_important,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
longer_stationary,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
longer_sufficient,9,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
longer_valuable,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
lovingly_pampered,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
magically_immune,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1
mainly_hatcheries,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
marginally_significant,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
maybe_old,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mercifully_absent,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mercifully_short,8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
merely_dim,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
merely_engaging,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
merely_instructive,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
merely_preposterous,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
merely_restless,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
merely_skin-deep,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
merely_steady,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
metabolically_resistant,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mildly_gripping,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mildly_rude,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
minimally_qualified,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
misleadingly_low,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
monumentally_disinterested,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
morally_murky,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mortally_frightened,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mostly_asian,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mostly_b-teamers,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mostly_gallo,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mostly_incoherent,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mostly_merciless,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
mouth-wateringly_ready,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
much_affordable,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
much_indifferent,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
much_obligated,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
much_scared,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
musically_incoherent,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
naturally_inclined,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
near_tired,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
nearly_indivisible,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nearly_intractable,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nearly_mid-january,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nearly_obligatory,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nearly_poetic,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
nearly_sympathetic,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
necessarily_angry,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
necessarily_anti-competitive,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
necessarily_imprecise,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
necessarily_satisfying,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
needlessly_alarming,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
needlessly_heavy,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
neither_pleased,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
no_feminist,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
no_isolationist,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
no_modernist,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
notoriously_questionable,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
now_6-3-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
now_8-2-2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
now_caspian-oil-review,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
now_defenseless,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
now_distraught,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
now_first,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
now_lavender-gray,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
now_malaysian,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
now_natassya,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
now_national,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
now_negative,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
now_outdated,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
now_overweight,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
now_toothless,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
now_voluntary,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
obviously_barbaric,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
obviously_free,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
obviously_important,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
often_bleak,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
often_brisk,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
often_champ,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
often_desperate,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
often_dramatic,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
often_fatalistic,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
often_loathe,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
often_mountainous,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
often_obscured,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
often_outdated,5,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
often_reflective,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
often_remarkable,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
often_unfair,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
once_chop-blocked,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
once_different,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
once_repressed,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
once_tethered,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
one-third_gray,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
only_8-of-18,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
only_comfortable,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,7,1,1
only_crucial,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
only_fitting,107,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
only_mean,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1
only_newsworthy,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
only_religious,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
only_stunning,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
only_sullen,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
openly_campy,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
otherwise_mysterious,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
outrageously_long,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
overly_combative,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
overly_pessimistic,12,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
overtly_apparent,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
overtly_illegal,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
overwhelmingly_convinced,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
painfully_confused,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
partially_underwater,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
particularly_angry,31,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,1,1
particularly_annoying,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
particularly_apprehensive,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
particularly_bleak,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
particularly_brutal,15,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
particularly_emotional,7,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
particularly_fastidious,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
particularly_skewed,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
particularly_tremendous,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
particularly_untidy,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
partly_structural,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
past_curfew,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
patently_insulting,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
patently_misogynistic,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
pathetically_sick,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
perfectly_audible,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
perfectly_dickensian,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
perfectly_harmless,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
perfectly_liberated,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
perfectly_quiet,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
perhaps_permanent,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
physically_buffed,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
physically_restrained,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pilgrim_father,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
pitifully_inadequate,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
plain_cookies,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
plain_foolishness,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
plain_incompetent,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
plain_jane,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
plain_tough,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
plainly_apparent,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
plainly_glum,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
plenty_debonair,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
politically_doable,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1
politically_fraught,2,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1
politically_unrealistic,4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1
popcorn-movie_wise,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
positively_certain,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
positively_tarry,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
possibly_incorrect,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
potentially_inflationary,6,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
powerfully_erotic,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
precisely_clear,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,1
predominantly_airline-related,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
