          l1  l2                    f      E11  r.log.likelihood  r.odds.ratio.disc  r.p1.given2  r.p2.given1  r.p1.given2.simple  r.p2.given1.simple  am.log.likelihood  am.odds.ratio.disc  am.p1.given2  am.p2.given1  am.p1.given2.simple  am.p2.given1.simple      f1     f2       N  
          so  glad                214    30.07               180               1969          218         2984                 301                3596             596.33                1.19         0.493         0.004                0.574                0.005   47033    373  583470  
        more  regrettable          33     9.82              1848               2742          219         6716                 144                9665              52.68                0.94         0.493         0.000                0.702                0.000  121848     47  583470  
     already  underway             43     0.14               253                196          220          780                 497                 833             437.25                2.82         0.493         0.047                0.494                0.047     912     87  583470  
         too  loose               141    27.65               368               2358          221         4116                 252                5240             312.88                1.06         0.491         0.002                0.610                0.002   69845    231  583470  
        more  crucial             395   117.99               169               2735          222         3514                 150                4266             626.63                0.95         0.491         0.003                0.699                0.003  121848    565  583470  
        more  heartbreaking       144    43.02               478               2740          223         4844                 151                6409             228.21                0.94         0.490         0.001                0.699                0.001  121848    206  583470  
        more  maddening            37    11.07              1682               2777          224         6602                 152                9443              58.48                0.94         0.489         0.000                0.698                0.000  121848     53  583470  
        just  unwinding             5     0.11              2864                724          225         5303                 442                7375              31.14                1.94         0.489         0.001                0.500                0.001    6559     10  583470  
        much  broader              15     0.35              1131                737          226         3878                 442                5078              92.56                1.93         0.488         0.002                0.500                0.002    6754     30  583470  
        much  prettier              8     0.19              1956                738          227         4667                 442                6381              49.36                1.93         0.488         0.001                0.500                0.001    6754     16  583470  
        much  sharper               7     0.16              2198                739          228         4875                 442                6704              43.19                1.93         0.488         0.001                0.500                0.001    6754     14  583470  
        much  quieter               5     0.12              2890                740          229         5334                 442                7468              30.85                1.93         0.488         0.001                0.500                0.001    6754     10  583470  
        more  exhilarating        153    45.94               461               2775          230         4761                 154                6230             240.32                0.94         0.487         0.001                0.695                0.001  121848    220  583470  
        more  apparent           1004   301.97                54               2764          231         2318                 155                2576            1576.88                0.94         0.487         0.007                0.694                0.008  121848   1446  583470  
        even  global               42     2.10               548               1180          232         3602                 424                4591             196.20                1.60         0.487         0.003                0.512                0.003   14978     82  583470  
          as  simple             4243   614.90                 5               1948          233          523                 323                 523           11794.43                1.20         0.485         0.083                0.560                0.090   47332   7580  583470  
        less  restrained            5     0.16              3096                901          234         5730                 442                8097              27.85                1.80         0.484         0.001                0.500                0.001    9148     10  583470  
        more  bearable             18     5.43              3079               2842          235         7361                 156               10918              28.04                0.92         0.483         0.000                0.692                0.000  121848     26  583470  
        more  saddening             9     2.71              4532               2905          236         8157                 156               12139              14.02                0.90         0.483         0.000                0.692                0.000  121848     13  583470  
        more  affirming             9     2.71              4532               2905          236         8157                 156               12139              14.02                0.90         0.483         0.000                0.692                0.000  121848     13  583470  
    directly  proportional         15     0.03               637                147          238         1101                 509                1210             166.84                3.01         0.483         0.028                0.484                0.028     544     31  583470  
          so  deaf                 27     3.87              1405               2039          239         5737                 310                8026              73.73                1.16         0.482         0.001                0.562                0.001   47033     48  583470  
          so  brazen               27     3.87              1405               2039          239         5737                 310                8026              73.73                1.16         0.482         0.001                0.562                0.001   47033     48  583470  
         too  soggy                 9     1.80              3830               2445          241         7478                 263               11122              19.55                1.03         0.480         0.000                0.600                0.000   69845     15  583470  
         too  watery                9     1.80              3830               2445          241         7478                 263               11122              19.55                1.03         0.480         0.000                0.600                0.000   69845     15  583470  
        more  apt                 159    48.24               457               2828          243         4703                 161                6108             245.27                0.92         0.480         0.001                0.688                0.001  121848    231  583470  
          so  blind               202    29.10               199               2045          244         3053                 324                3698             549.43                1.16         0.479         0.004                0.560                0.004   47033    361  583470  
       quite  sure               2954   136.94                 4                984          245          227                 498                 229           14824.42                1.73         0.476         0.216                0.494                0.221   13355   5983  583470  
    sexually  abused               10     0.01               898                109          246         1106                 531                1216             118.82                3.18         0.476         0.027                0.476                0.027     364     21  583470  
        more  vital               447   136.58               155               2854          247         3352                 163                3980             681.71                0.91         0.475         0.003                0.683                0.004  121848    654  583470  
        long  lasting              68     0.10               125                102          248          284                 532                 288             809.03                3.21         0.475         0.174                0.476                0.174     390    143  583470  
          so  lonesome              5     0.73              4621               2097          249         7677                 328               11609              13.49                1.14         0.475         0.000                0.556                0.000   47033      9  583470  
          so  swell                 5     0.73              4621               2097          249         7677                 328               11609              13.49                1.14         0.475         0.000                0.556                0.000   47033      9  583470  
        even  second               12     0.62              1767               1208          251         5251                 442                7215              55.26                1.58         0.474         0.001                0.500                0.001   14978     24  583470  
        even  conceivable          12     0.62              1767               1208          251         5251                 442                7215              55.26                1.58         0.474         0.001                0.500                0.001   14978     24  583470  
        even  additional            5     0.26              3516               1210          253         6371                 442                9212              23.02                1.58         0.474         0.000                0.500                0.000   14978     10  583470  
        even  homicidal             5     0.26              3516               1210          253         6371                 442                9212              23.02                1.58         0.474         0.000                0.500                0.000   14978     10  583470  
        more  insidious            79    24.22               896               2892          255         5661                 165                7786             119.58                0.91         0.472         0.001                0.681                0.001  121848    116  583470  
        more  economical           66    20.26              1063               2904          256         5901                 166                8185              99.73                0.90         0.472         0.000                0.680                0.001  121848     97  583470  
        more  apropos              19     5.85              3024               2957          257         7315                 167               10698              28.57                0.89         0.470         0.000                0.679                0.000  121848     28  583470  
        more  blissful             19     5.85              3024               2957          257         7315                 167               10698              28.57                0.89         0.470         0.000                0.679                0.000  121848     28  583470  
        more  antithetical         21     6.47              2836               2966          259         7201                 170               10488              31.48                0.89         0.469         0.000                0.677                0.000  121848     31  583470  
     lightly  golden               44     0.01               157                 30          260           80                 554                  81             675.69                4.09         0.468         0.518                0.468                0.518      85     94  583470  
        much  nicer                23     0.56               778                777          261         3281                 523                4148             139.31                1.90         0.468         0.003                0.479                0.003    6754     48  583470  
        very  winnable              6     0.87              4213               2107          262         7441                 356               11048              16.18                1.14         0.467         0.000                0.545                0.000   45886     11  583470  
          so  awash                 6     0.89              4254               2144          263         7466                 356               11158              15.90                1.13         0.465         0.000                0.545                0.000   47033     11  583470  
        more  manageable           70    21.72              1026               2969          264         5817                 172                8021             103.77                0.89         0.464         0.001                0.673                0.001  121848    104  583470  
        more  consequential        45    13.99              1523               2992          265         6384                 173                9055              66.45                0.88         0.463         0.000                0.672                0.000  121848     67  583470  
          so  vile                 59     8.79               693               2150          266         4677                 368                6231             155.24                1.13         0.461         0.001                0.541                0.001   47033    109  583470  
       still  alive               387     4.32                23                429          267          366                 572                 371            2977.79                2.28         0.459         0.128                0.463                0.128    3016    835  583470  
        more  poignant            240    75.18               326               3020          268         4208                 174                5321             350.00                0.88         0.458         0.002                0.667                0.002  121848    360  583470  
        more  upscale              20     6.27              2987               3058          269         7263                 174               10643              29.14                0.87         0.458         0.000                0.667                0.000  121848     30  583470  
        more  nerve-wracking       16     5.01              3486               3073          270         7511                 174               11012              23.32                0.87         0.458         0.000                0.667                0.000  121848     24  583470  
        more  motivational         14     4.39              3769               3082          271         7663                 174               11379              20.40                0.86         0.458         0.000                0.667                0.000  121848     21  583470  
        more  systemic             10     3.13              4468               3105          272         8065                 174               12079              14.57                0.86         0.458         0.000                0.667                0.000  121848     15  583470  
        more  insufferable          8     2.51              4941               3127          273         8289                 174               12327              11.66                0.85         0.458         0.000                0.667                0.000  121848     12  583470  
        more  conciliatory          8     2.51              4941               3127          273         8289                 174               12327              11.66                0.85         0.458         0.000                0.667                0.000  121848     12  583470  
        more  lamentable            6     1.88              5540               3165          275         8569                 174               12513               8.74                0.85         0.458         0.000                0.667                0.000  121848      9  583470  
        more  embarassing           6     1.88              5540               3165          275         8569                 174               12513               8.74                0.85         0.458         0.000                0.667                0.000  121848      9  583470  
        more  luscious              6     1.88              5540               3165          275         8569                 174               12513               8.74                0.85         0.458         0.000                0.667                0.000  121848      9  583470  
        more  muted                 6     1.88              5540               3165          275         8569                 174               12513               8.74                0.85         0.458         0.000                0.667                0.000  121848      9  583470  
      easily  reachable            11     0.03               945                197          279         1629                 593                1841             112.98                2.82         0.457         0.014                0.458                0.014     769     24  583470  
        just  fine                323     7.79                41                762          280          759                 564                 803            1965.79                1.91         0.455         0.049                0.466                0.049    6559    693  583470  
        more  irritating          197    62.02               400               3045          281         4448                 197                5653             284.67                0.87         0.455         0.001                0.663                0.002  121848    297  583470  
        even  primary              12     0.64              1809               1252          282         5254                 519                7215              53.97                1.55         0.454         0.001                0.480                0.001   14978     25  583470  
     legally  actionable            5     0.01              1615                 92          283         1400                 602                1556              61.76                3.27         0.454         0.019                0.455                0.019     269     11  583470  
    socially  redeeming             5     0.01              1668                114          284         1619                 602                1829              59.22                3.16         0.454         0.014                0.455                0.014     346     11  583470  
    directly  overhead              5     0.01              1785                164          285         2065                 602                2420              54.68                2.96         0.454         0.009                0.455                0.009     544     11  583470  
        more  acute                94    29.65               804               3063          286         5454                 198                7320             135.30                0.87         0.453         0.001                0.662                0.001  121848    142  583470  
      longer  deserved              5     0.02              1927                216          287         2556                 602                3079              50.31                2.77         0.453         0.006                0.455                0.006     841     11  583470  
        more  disappointing       290    91.68               269               3067          288         3965                 199                4949             416.14                0.87         0.452         0.002                0.661                0.002  121848    439  583470  
        much  grander              19     0.47               941                806          289         3577                 573                4574             113.38                1.87         0.452         0.003                0.463                0.003    6754     41  583470  
    slightly  askew                10     0.07              1218                356          290         2632                 602                3178              85.65                2.44         0.452         0.006                0.455                0.006    1781     22  583470  
        more  experienced          89    28.19               847               3090          291         5537                 200                7499             127.16                0.86         0.451         0.001                0.659                0.001  121848    135  583470  
        much  lighter              23     0.58               794                810          292         3283                 588                4148             136.82                1.86         0.448         0.003                0.460                0.003    6754     50  583470  
        more  revolting            23     7.31              2754               3136          293         7118                 202               10373              32.67                0.85         0.448         0.000                0.657                0.000  121848     35  583470  
        more  appropriate         495   157.46               148               3101          294         3218                 204                3794             702.94                0.86         0.448         0.004                0.656                0.004  121848    754  583470  
        more  topical              44    13.99              1604               3121          295         6431                 203                9078              62.42                0.86         0.448         0.000                0.657                0.000  121848     67  583470  
        more  illustrative         21     6.68              2956               3147          296         7217                 205               10488              29.75                0.85         0.447         0.000                0.656                0.000  121848     32  583470  
        much  harder              100     2.52               181                809          297         1605                 591                1793             595.23                1.87         0.447         0.015                0.459                0.015    6754    218  583470  
        very  particular           54     8.10               775               2198          298         4801                 404                6413             140.16                1.11         0.446         0.001                0.524                0.001   45886    103  583470  
      longer  pink                 42     0.14               265                215          299          746                 637                 797             422.57                2.77         0.445         0.050                0.447                0.050     841     94  583470  
        much  easier              291     7.40                46                801          300          818                 599                 879            1734.64                1.87         0.444         0.042                0.455                0.043    6754    639  583470  
     legally  married               8     0.01              1073                 95          301         1048                 640                1139              98.43                3.26         0.444         0.030                0.444                0.030     269     18  583470  
        half  hearted               8     0.01              1110                118          302         1238                 640                1380              94.17                3.14         0.444         0.023                0.444                0.023     350     18  583470  
        more  pertinent            60    19.21              1237               3159          303         6054                 206                8414              84.07                0.85         0.443         0.000                0.652                0.000  121848     92  583470  
        more  electrifying         15     4.80              3702               3191          304         7601                 206               11339              21.02                0.84         0.443         0.000                0.652                0.000  121848     23  583470  
         too  common             1044   222.89                36               2617          305         1697                 320                1784            2098.07                0.98         0.442         0.013                0.561                0.015   69845   1862  583470  
         too  cold                668   142.57                64               2625          306         2154                 319                2359            1340.44                0.98         0.442         0.009                0.561                0.010   69845   1191  583470  
        more  refreshing          243    78.10               342               3170          307         4207                 210                5266             338.42                0.85         0.441         0.002                0.650                0.002  121848    374  583470  
        even  fewer                13     0.72              1703               1294          308         5162                 568                7100              57.34                1.52         0.439         0.001                0.464                0.001   14978     28  583470  
        more  exalted              11     3.55              4380               3237          309         7973                 211               11958              15.19                0.83         0.438         0.000                0.647                0.000  121848     17  583470  
        more  propitious           11     3.55              4380               3237          309         7973                 211               11958              15.19                0.83         0.438         0.000                0.647                0.000  121848     17  583470  
        more  crippling            11     3.55              4380               3237          309         7973                 211               11958              15.19                0.83         0.438         0.000                0.647                0.000  121848     17  583470  
particularly  earth-shattering      5     0.19              3264               1059          312         5855                 602                8371              25.70                1.69         0.437         0.000                0.455                0.000   10020     11  583470  
        more  foundational         20     6.47              3129               3224          313         7284                 214               10643              27.48                0.83         0.436         0.000                0.645                0.000  121848     31  583470  
  completely  unrelated            90     2.61               213                904          314         1838                 635                2062             509.31                1.80         0.435         0.012                0.448                0.012    7580    201  583470  
    slightly  off-kilter            7     0.05              1667                365          315         3079                 667                3853              59.24                2.41         0.434         0.004                0.438                0.004    1781     16  583470  
      really  stuck                48     3.72               590               1592          316         3903                 543                5065             180.86                1.37         0.434         0.002                0.471                0.002   21297    102  583470  
    mentally  handicapped          10     0.02               946                142          317         1228                 682                1366             112.93                3.03         0.434         0.023                0.435                0.023     432     23  583470  
        more  pernicious           41    13.37              1753               3244          318         6521                 217                9203              55.62                0.83         0.432         0.000                0.641                0.000  121848     64  583470  
         too  little              705   153.58                62               2698          319         2098                 348                2274            1379.36                0.96         0.431         0.009                0.549                0.010   69845   1283  583470  
        much  happier              42     1.10               456                847          320         2525                 658                3025             245.61                1.83         0.431         0.006                0.442                0.006    6754     95  583470  
         too  brief                77    16.76               716               2708          321         4944                 344                6491             150.34                0.95         0.430         0.001                0.550                0.001   69845    140  583470  
          as  innocuous            71    11.28               607               2309          322         4468                 427                5824             175.63                1.07         0.430         0.001                0.511                0.002   47332    139  583470  
        more  fundamental         253    82.91               341               3249          323         4164                 219                5210             340.23                0.82         0.429         0.002                0.637                0.002  121848    397  583470  
         too  busy               1394   305.37                25               2702          324         1439                 355                1498            2718.22                0.96         0.429         0.018                0.546                0.020   69845   2551  583470  
        more  inviting             42    13.78              1736               3275          325         6503                 220                9146              56.29                0.82         0.428         0.000                0.636                0.000  121848     66  583470  
        more  suited                7     2.30              5397               3356          326         8454                 220               12418               9.38                0.80         0.428         0.000                0.636                0.000  121848     11  583470  
        more  livable               7     2.30              5397               3356          326         8454                 220               12418               9.38                0.80         0.428         0.000                0.636                0.000  121848     11  583470  
  physically  abused                9     0.03              1182                238          328         1961                 694                2265              88.18                2.70         0.427         0.010                0.429                0.010     890     21  583470  
 politically  expedient             9     0.03              1194                247          329         2005                 694                2342              87.47                2.68         0.427         0.010                0.429                0.010     926     21  583470  
         too  hasty                 6     1.32              4957               2755          330         7988                 356               12008              11.59                0.94         0.426         0.000                0.545                0.000   69845     11  583470  
         too  familiar           1483   326.80                24               2718          331         1391                 364                1438            2871.75                0.95         0.426         0.019                0.543                0.021   69845   2730  583470  
         all  doomed                9     0.06              1373                376          332         2770                 694                3386              75.52                2.39         0.426         0.005                0.429                0.005    1798     21  583470  
        more  classic             109    35.92               740               3286          333         5295                 225                7024             145.02                0.82         0.425         0.001                0.634                0.001  121848    172  583470  
        more  deserving           140    46.15               574               3287          334         4955                 226                6426             186.15                0.82         0.425         0.001                0.633                0.001  121848    221  583470  
        more  chilling             58    19.21              1360               3316          335         6116                 228                8455              76.42                0.81         0.422         0.000                0.630                0.000  121848     92  583470  
        very  courteous            20     3.15              1947               2322          336         6129                 442                8661              49.54                1.07         0.421         0.000                0.500                0.000   45886     40  583470  
        very  unfavorable          13     2.04              2784               2325          337         6645                 442                9535              32.20                1.07         0.421         0.000                0.500                0.000   45886     26  583470  
        very  civilised             5     0.79              4831               2326          338         7664                 442               11470              12.38                1.07         0.421         0.000                0.500                0.000   45886     10  583470  
      easily  removable             8     0.03              1293                223          339         1938                 722                2233              80.35                2.75         0.420         0.010                0.421                0.010     769     19  583470  
          so  immense               7     1.13              4122               2375          340         7321                 442               10787              17.02                1.06         0.419         0.000                0.500                0.000   47033     14  583470  
          so  ungrateful            6     0.97              4463               2376          341         7486                 442               11158              14.59                1.06         0.419         0.000                0.500                0.000   47033     12  583470  
        even  colder                8     0.46              2651               1359          342         5781                 640                8187              34.39                1.49         0.419         0.001                0.444                0.001   14978     18  583470  
        just  nostalgia             6     0.16              2617                864          343         5067                 694                6953              34.92                1.83         0.417         0.001                0.429                0.001    6559     14  583470  
        much  uglier                6     0.16              2631                879          344         5108                 694                7043              34.58                1.82         0.417         0.001                0.429                0.001    6754     14  583470  
        much  cleaner               6     0.16              2631                879          344         5108                 694                7043              34.58                1.82         0.417         0.001                0.429                0.001    6754     14  583470  
       earth  shattering            5     0.00               966                  5          346            4                 739                   1             110.37                5.93         0.417         1.000                0.417                1.000       5     12  583470  
    slightly  warmer               13     0.09               985                385          347         2321                 730                2770             108.63                2.38         0.416         0.007                0.419                0.007    1781     31  583470  
        more  salient              20     6.68              3243               3395          348         7299                 230               10643              25.93                0.79         0.416         0.000                0.625                0.000  121848     32  583470  
        more  assiduous             5     1.67              6055               3495          349         8754                 230               12646               6.48                0.77         0.416         0.000                0.625                0.000  121848      8  583470  
        more  highbrow              5     1.67              6055               3495          349         8754                 230               12646               6.48                0.77         0.416         0.000                0.625                0.000  121848      8  583470  
        more  panicked              5     1.67              6055               3495          349         8754                 230               12646               6.48                0.77         0.416         0.000                0.625                0.000  121848      8  583470  
        more  entrancing            5     1.67              6055               3495          349         8754                 230               12646               6.48                0.77         0.416         0.000                0.625                0.000  121848      8  583470  
        more  covetable             5     1.67              6055               3495          349         8754                 230               12646               6.48                0.77         0.416         0.000                0.625                0.000  121848      8  583470  
       fully  compliant            21     0.20               649                436          354         2087                 729                2441             164.90                2.27         0.416         0.009                0.420                0.009    2300     50  583470  
 immediately  adjacent              5     0.01              1843                178          355         2148                 739                2519              52.93                2.87         0.416         0.009                0.417                0.009     578     12  583470  
         any  nearer                5     0.02              2075                282          356         2865                 739                3524              46.64                2.60         0.415         0.005                0.417                0.005    1083     12  583470  
        more  enduring             43    14.41              1760               3392          357         6488                 239                9113              55.46                0.79         0.414         0.000                0.623                0.000  121848     69  583470  
        more  honorable            38    12.74              1971               3398          358         6631                 240                9410              48.98                0.79         0.414         0.000                0.623                0.000  121848     61  583470  
        more  terrifying          289    97.11               306               3390          359         4002                 241                4954             371.22                0.79         0.413         0.002                0.622                0.002  121848    465  583470  
        more  liberating           70    23.60              1167               3414          360         5876                 244                8021              89.30                0.79         0.411         0.000                0.619                0.001  121848    113  583470  
        more  essential           385   130.31               226               3426          361         3637                 246                4304             488.06                0.79         0.409         0.003                0.617                0.003  121848    624  583470  
         too  major               189    42.85               325               2845          362         3785                 395                4682             350.65                0.92         0.408         0.002                0.528                0.003   69845    358  583470  
        more  cost-effective       45    15.24              1716               3456          363         6441                 247                9055              56.88                0.78         0.408         0.000                0.616                0.000  121848     73  583470  
        more  contemptible         16     5.43              3790               3494          364         7549                 248               11012              20.16                0.77         0.407         0.000                0.615                0.000  121848     26  583470  
        more  communal              8     2.71              5267               3542          365         8325                 248               12327              10.08                0.77         0.407         0.000                0.615                0.000  121848     13  583470  
        more  heartwarming         43    14.62              1807               3479          366         6497                 251                9113              54.00                0.78         0.406         0.000                0.614                0.000  121848     70  583470  
        just  crappy                5     0.13              3010                888          367         5307                 739                7375              28.74                1.81         0.405         0.001                0.417                0.001    6559     12  583470  
        much  softer                5     0.14              3031                903          368         5338                 739                7468              28.45                1.80         0.405         0.001                0.417                0.001    6754     12  583470  
        even  fatal               110     6.57               239               1411          369         2353                 693                2763             464.25                1.46         0.404         0.007                0.430                0.007   14978    256  583470  
          so  crass                31     5.16              1414               2448          370         5592                 508                7689              73.03                1.03         0.404         0.001                0.484                0.001   47033     64  583470  
     grossly  negligent            23     0.01               373                 60          371          296                 800                 303             310.91                3.53         0.403         0.165                0.404                0.165     139     57  583470  
        even  international        21     1.26              1176               1420          372         4485                 694                5961              88.38                1.46         0.403         0.001                0.429                0.001   14978     49  583470  
        even  weirder               9     0.54              2458               1409          373         5637                 694                7877              37.87                1.46         0.403         0.001                0.429                0.001   14978     21  583470  
          as  changeable           14     2.35              2750               2474          374         6606                 512                9491              32.70                1.03         0.402         0.000                0.483                0.000   47332     29  583470  
  critically  endangered           47     0.03               172                 63          375          181                 803                 184             624.65                3.52         0.402         0.283                0.402                0.283     166    117  583470  
         too  hungover             13     2.99              3450               2922          376         7119                 410               10390              23.63                0.90         0.400         0.000                0.520                0.000   69845     25  583470  
         too  thin                207    47.76               302               2921          377         3658                 413                4447             375.61                0.90         0.399         0.003                0.519                0.003   69845    399  583470  
         too  racy                 14     3.23              3295               2934          378         7041                 414               10204              25.36                0.90         0.399         0.000                0.519                0.000   69845     27  583470  
        more  precious            515   177.30               165               3541          379         3213                 256                3731             632.79                0.77         0.398         0.004                0.607                0.004  121848    849  583470  
        more  pivotal              17     5.85              3713               3580          380         7494                 255               10975              20.89                0.76         0.398         0.000                0.607                0.000  121848     28  583470  
        much  smaller             104     2.94               183                923          381         1578                 779                1756             588.73                1.78         0.398         0.015                0.409                0.015    6754    254  583470  
        more  valuable           1084   374.02                66               3545          382         2302                 258                2491            1329.14                0.77         0.398         0.007                0.605                0.009  121848   1791  583470  
        even  several              26     1.59               989               1453          383         4227                 730                5512             108.03                1.44         0.394         0.002                0.419                0.002   14978     62  583470  
        more  affordable          376   130.52               245               3585          384         3686                 260                4332             454.63                0.76         0.393         0.003                0.602                0.003  121848    625  583470  
    entirely  risk-free             8     0.14              1842                664          385         4013                 805                5261              52.94                1.99         0.393         0.002                0.400                0.002    4011     20  583470  
        even  zero                 18     1.10              1387               1456          386         4688                 735                6338              74.70                1.44         0.393         0.001                0.419                0.001   14978     43  583470  
        more  likely             1941   676.20                29               3583          387         1717                 276                1717            2344.55                0.76         0.393         0.013                0.599                0.016  121848   3238  583470  
        more  american            339   117.78               275               3592          388         3831                 261                4602             409.15                0.76         0.393         0.002                0.601                0.003  121848    564  583470  
        more  potent              158    54.92               562               3596          389         4816                 262                6116             190.39                0.76         0.392         0.001                0.601                0.001  121848    263  583470  
        more  off-putting          57    19.84              1483               3608          390         6173                 263                8492              68.49                0.75         0.391         0.000                0.600                0.000  121848     95  583470  
        more  gradual              12     4.18              4484               3642          391         7920                 263               11900              14.42                0.75         0.391         0.000                0.600                0.000  121848     20  583470  
        more  grievous              9     3.13              5102               3663          392         8230                 263               12139              10.81                0.74         0.391         0.000                0.600                0.000  121848     15  583470  
        more  needful               9     3.13              5102               3663          392         8230                 263               12139              10.81                0.74         0.391         0.000                0.600                0.000  121848     15  583470  
        more  disheartened          6     2.09              5883               3695          394         8615                 263               12513               7.21                0.74         0.391         0.000                0.600                0.000  121848     10  583470  
        more  supreme               6     2.09              5883               3695          394         8615                 263               12513               7.21                0.74         0.391         0.000                0.600                0.000  121848     10  583470  
        more  fortuitous            6     2.09              5883               3695          394         8615                 263               12513               7.21                0.74         0.391         0.000                0.600                0.000  121848     10  583470  
        even  imaginable           10     0.62              2277               1459          397         5503                 739                7634              41.38                1.44         0.391         0.001                0.417                0.001   14978     24  583470  
         too  bulky                25     5.87              2158               2996          398         6432                 428                9108              44.35                0.88         0.391         0.000                0.510                0.000   69845     49  583470  
        more  meaningful          361   125.93               259               3606          399         3745                 277                4448             432.46                0.75         0.390         0.002                0.599                0.003  121848    603  583470  
  physically  handicapped           9     0.04              1211                263          400         1962                 849                2265              86.08                2.64         0.390         0.010                0.391                0.010     890     23  583470  
         too  overpowering         28     6.58              1948               3003          401         6294                 429                8804              49.54                0.88         0.389         0.000                0.509                0.000   69845     55  583470  
       light  hearted               7     0.00               780                  8          402           35                 863                  35             139.04                5.18         0.389         0.778                0.389                0.778       9     18  583470  
         too  salty                30     7.06              1840               3008          403         6201                 430                8677              52.99                0.88         0.389         0.000                0.508                0.000   69845     59  583470  
          so  spot                  7     1.21              4260               2538          404         7331                 558               10787              15.87                1.00         0.386         0.000                0.467                0.000   47033     15  583470  
        more  dispiriting          22     7.73              3239               3685          405         7219                 280               10412              25.98                0.74         0.386         0.000                0.595                0.000  121848     37  583470  
         too  crazy               488   116.00               119               3037          406         2545                 440                2818             853.41                0.88         0.385         0.006                0.504                0.007   69845    969  583470  
    severely  disabled              5     0.00              1522                 66          407          911                 881                 988              66.51                3.46         0.384         0.037                0.385                0.037     136     13  583470  
        more  satisfying         1372   484.49                53               3669          408         2062                 282                2133            1611.78                0.74         0.384         0.009                0.591                0.011  121848   2320  583470  
          so  effortless           39     6.77              1188               2560          409         5315                 568                7153              87.98                1.00         0.384         0.001                0.464                0.001   47033     84  583470  
          so  addicted             13     2.26              2977               2552          410         6688                 568                9607              29.32                1.00         0.384         0.000                0.464                0.000   47033     28  583470  
        more  precise             190    67.04               491               3689          411         4553                 281                5709             222.60                0.74         0.383         0.001                0.592                0.002  121848    321  583470  
         any  tighter               5     0.02              2107                308          412         2867                 881                3524              45.62                2.54         0.383         0.005                0.385                0.005    1083     13  583470  
        more  un-american          13     4.59              4384               3733          413         7832                 283               11572              15.17                0.73         0.382         0.000                0.591                0.000  121848     22  583470  
        more  enjoyable           488   172.71               191               3699          414         3329                 285                3806             569.01                0.74         0.382         0.003                0.590                0.004  121848    827  583470  
        even  scarier              13     0.82              1841               1489          415         5173                 791                7100              52.99                1.42         0.381         0.001                0.406                0.001   14978     32  583470  
         too  oily                 18     4.31              2867               3071          416         6788                 442                9705              31.10                0.87         0.380         0.000                0.500                0.000   69845     36  583470  
         too  lax                  14     3.35              3387               3072          417         7049                 442               10204              24.19                0.87         0.380         0.000                0.500                0.000   69845     28  583470  
         too  cluttered            13     3.11              3559               3074          418         7131                 442               10390              22.46                0.87         0.380         0.000                0.500                0.000   69845     26  583470  
         too  noticable             5     1.20              5559               3075          419         8211                 442               12214               8.64                0.87         0.380         0.000                0.500                0.000   69845     10  583470  
         too  meek                  5     1.20              5559               3075          419         8211                 442               12214               8.64                0.87         0.380         0.000                0.500                0.000   69845     10  583470  
        more  thrilling           212    75.18               455               3716          421         4432                 286                5508             245.98                0.73         0.380         0.001                0.589                0.002  121848    360  583470  
        even  nonexistent          19     1.21              1348               1501          422         4598                 796                6196              77.23                1.41         0.379         0.001                0.404                0.001   14978     47  583470  
        more  humbling             74    26.31              1223               3736          423         5835                 288                7873              85.37                0.73         0.379         0.000                0.587                0.001  121848    126  583470  
        more  arousing             27     9.61              2866               3748          424         7007                 289               10023              31.11                0.73         0.378         0.000                0.587                0.000  121848     46  583470  
        more  heartening           17     6.06              3832               3766          425         7517                 290               10975              19.54                0.72         0.377         0.000                0.586                0.000  121848     29  583470  
        very  similar             726   125.59                51               2561          426         1641                 601                1727            1642.73                1.00         0.377         0.014                0.455                0.016   45886   1597  583470  
        more  sobering             24     8.56              3125               3765          427         7138                 291               10218              27.51                0.72         0.377         0.000                0.585                0.000  121848     41  583470  
        much  smarter              19     0.57              1017                970          428         3587                 871                4574             104.75                1.74         0.376         0.003                0.388                0.003    6754     49  583470  
        much  tougher              12     0.36              1533                969          429         4181                 874                5465              66.09                1.74         0.376         0.002                0.387                0.002    6754     31  583470  
    straight  forward               6     0.00              1044                 22          430          199                 936                 204             101.66                4.29         0.375         0.250                0.375                0.250      24     16  583470  
functionally  illiterate            9     0.00               821                 44          431          374                 936                 384             131.16                3.74         0.375         0.123                0.375                0.123      73     24  583470  
        much  slower               17     0.51              1118                973          432         3726                 876                4803              93.57                1.74         0.375         0.002                0.386                0.003    6754     44  583470  
     legally  enforceable           9     0.01               996                119          433          980                 936                1058             106.84                3.14         0.375         0.033                0.375                0.033     269     24  583470  
        more  astonished           14     5.01              4248               3798          434         7752                 292               11379              15.94                0.72         0.375         0.000                0.583                0.000  121848     24  583470  
        more  exacting              7     2.51              5703               3822          435         8491                 292               12418               7.97                0.71         0.375         0.000                0.583                0.000  121848     12  583470  
        more  unifying              7     2.51              5703               3822          435         8491                 292               12418               7.97                0.71         0.375         0.000                0.583                0.000  121848     12  583470  
        more  cogent                7     2.51              5703               3822          435         8491                 292               12418               7.97                0.71         0.375         0.000                0.583                0.000  121848     12  583470  
          so  foul                  5     0.89              5051               2598          438         7724                 602               11609              11.03                0.98         0.374         0.000                0.455                0.000   47033     11  583470  
