         l1  l2                     f      E11  r.log.likelihood  r.odds.ratio.disc  r.p1.given2  r.p2.given1  r.p1.given2.simple  r.p2.given1.simple  am.log.likelihood  am.odds.ratio.disc  am.p1.given2  am.p2.given1  am.p1.given2.simple  am.p2.given1.simple      f1     f2        N  
       even  stupider              11     0.69              5315               3015          296        15537                 394               22790              47.62                1.55         0.543         0.000                0.579                0.000   61179     19  1680633  
     almost  nil                    6     0.03              4827                632          297         9913                 460               13448              53.98                2.57         0.542         0.001                0.545                0.001    5306     11  1680633  
       much  subtler               15     0.38              3168               1728          298        11929                 436               16848              90.94                1.94         0.541         0.001                0.556                0.001   23827     27  1680633  
       much  fiercer                5     0.13              7424               1738          299        15105                 436               22061              30.31                1.93         0.541         0.000                0.556                0.000   23827      9  1680633  
       fast  paced                 20     0.00              1054                 50          300          652                 477                 679             321.68                4.14         0.540         0.124                0.541                0.124     161     37  1680633  
       very  low-cost              37     6.24              3055               5041          301        15362                 270               22269              94.49                1.17         0.540         0.000                0.649                0.000  183918     57  1680633  
 completely  pain-free              5     0.14              7605               1894          302        15409                 436               22634              29.16                1.88         0.540         0.000                0.556                0.000   26781      9  1680633  
       even  outdoors              31     1.97              2249               3036          303        12670                 405               17922             133.46                1.55         0.538         0.000                0.574                0.001   61179     54  1680633  
       very  accomodating          11     1.86              7824               5130          304        18193                 271               27178              27.99                1.16         0.538         0.000                0.647                0.000  183918     17  1680633  
 previously  uninsured             36     0.03               741                166          305         1534                 485                1629             455.42                3.38         0.537         0.042                0.537                0.042     851     67  1680633  
       more  nefarious            213    51.35               813               5761          306        11625                 197               15950             421.83                1.07         0.535         0.001                0.705                0.001  285773    302  1680633  
       even  non-fiction           12     0.76              5001               3067          307        15323                 407               22349              51.50                1.54         0.535         0.000                0.571                0.000   61179     21  1680633  
       much  happier              186     4.81               310               1736          308         4530                 454                5268            1122.31                1.93         0.535         0.008                0.549                0.008   23827    339  1680633  
       more  pressing              31     7.48              4379               5839          309        16952                 198               24842              61.28                1.06         0.535         0.000                0.705                0.000  285773     44  1680633  
       much  leaner                 6     0.16              6586               1780          310        14609                 460               21201              36.06                1.91         0.531         0.000                0.545                0.000   23827     11  1680633  
   sexually  abused                25     0.03              1123                220          311         2481                 501                2732             296.62                3.20         0.531         0.020                0.532                0.020    1229     47  1680633  
      still  unopened               7     0.10              5146               1258          312        12525                 482               17809              49.80                2.16         0.530         0.001                0.538                0.001   13401     13  1680633  
       more  fucking                7     1.70             11213               6115          313        19765                 202               29773              13.71                1.02         0.530         0.000                0.700                0.000  285773     10  1680633  
       more  full-bodied            7     1.70             11213               6115          313        19765                 202               29773              13.71                1.02         0.530         0.000                0.700                0.000  285773     10  1680633  
       more  tailored               7     1.70             11213               6115          313        19765                 202               29773              13.71                1.02         0.530         0.000                0.700                0.000  285773     10  1680633  
       more  biting                 7     1.70             11213               6115          313        19765                 202               29773              13.71                1.02         0.530         0.000                0.700                0.000  285773     10  1680633  
     better  equipped               9     0.01              2578                163          317         3514                 504                4034             114.95                3.39         0.529         0.012                0.529                0.012     772     17  1680633  
       just  lazier                 6     0.19              6869               2022          318        15106                 460               21999              33.93                1.84         0.528         0.000                0.545                0.000   28522     11  1680633  
      still  intact               231     3.44               201               1241          319         2775                 489                3062            1644.06                2.16         0.528         0.017                0.536                0.017   13401    431  1680633  
         as  suave                 13     1.41              5777               4152          320        16591                 368               24408              42.94                1.32         0.527         0.000                0.591                0.000  107371     22  1680633  
       even  4th                    9     0.58              6282               3111          321        16049                 417               23614              38.23                1.53         0.526         0.000                0.562                0.000   61179     16  1680633  
       even  executive              9     0.58              6282               3111          321        16049                 417               23614              38.23                1.53         0.526         0.000                0.562                0.000   61179     16  1680633  
       even  moreso                 9     0.58              6282               3111          321        16049                 417               23614              38.23                1.53         0.526         0.000                0.562                0.000   61179     16  1680633  
 critically  endangered           210     0.15               109                116          324          246                 522                 247            2826.55                3.63         0.525         0.325                0.525                0.325     646    400  1680633  
     gently  undulating            11     0.00              1656                 35          325          606                 524                 627             190.90                4.41         0.524         0.134                0.524                0.134      82     21  1680633  
         so  darned                18     2.31              4835               4538          326        16255                 349               23845              53.84                1.25         0.523         0.000                0.600                0.000  129421     30  1680633  
         so  jam-packed             9     1.16              8007               4570          327        17870                 349               26743              26.92                1.24         0.523         0.000                0.600                0.000  129421     15  1680633  
       more  upscale               74    18.19              2107               5995          328        14770                 218               21131             142.32                1.04         0.522         0.000                0.692                0.000  285773    107  1680633  
      still  unsolved               9     0.14              4218               1277          329        11688                 504               16450              63.59                2.14         0.521         0.001                0.529                0.001   13401     17  1680633  
  medically  underserved           24     0.02              1062                138          330         1591                 531                1711             317.99                3.50         0.521         0.040                0.522                0.040     604     46  1680633  
genetically  predisposed           51     0.01               450                 67          331          399                 536                 410             774.46                3.96         0.520         0.204                0.520                0.204     250     98  1680633  
       very  best                1049   182.86               122               5250          332         5493                 305                6315            2584.29                1.14         0.519         0.005                0.628                0.006  183918   1671  1680633  
       more  precise              798   197.25               229               6025          333         7511                 220                9078            1524.01                1.03         0.518         0.003                0.688                0.003  285773   1160  1680633  
    already  underway             192     0.94               183                553          334         1487                 537                1566            1793.65                2.65         0.518         0.045                0.520                0.045    4265    369  1680633  
       more  frustrating         2297   568.78                61               6030          335         4678                 225                5187            4383.31                1.03         0.518         0.007                0.687                0.008  285773   3345  1680633  
    lightly  golden               206     0.10                98                 66          336          130                 543                 132            3014.53                3.96         0.517         0.512                0.518                0.512     402    398  1680633  
       more  personalised          11     2.72              9175               6217          337        19001                 221               28755              20.97                1.01         0.517         0.000                0.688                0.000  285773     16  1680633  
       more  needed                11     2.72              9175               6217          337        19001                 221               28755              20.97                1.01         0.517         0.000                0.688                0.000  285773     16  1680633  
       more  rousing               11     2.72              9175               6217          337        19001                 221               28755              20.97                1.01         0.517         0.000                0.688                0.000  285773     16  1680633  
   slightly  convex                12     0.10              2964                874          340         8903                 531               11613              97.67                2.38         0.517         0.002                0.522                0.002    7658     23  1680633  
     easily  replaceable           28     0.09              1167                421          341         3969                 539                4638             281.76                2.80         0.517         0.010                0.519                0.010    2905     54  1680633  
       more  nuanced              236    58.49               751               6068          342        11305                 226               15374             448.55                1.03         0.516         0.001                0.686                0.001  285773    344  1680633  
       very  low-risk               5     0.88             11733               5478          343        19574                 307               29610              12.23                1.11         0.516         0.000                0.625                0.000  183918      8  1680633  
       more  nurturing             15     3.74              7776               6252          344        18488                 227               27665              28.24                1.00         0.512         0.000                0.682                0.000  285773     22  1680633  
       more  economical           212    52.88               856               6126          345        11670                 228               15980             399.10                1.02         0.512         0.001                0.682                0.001  285773    311  1680633  
       more  regrettable           79    19.72              2019               6156          346        14600                 229               20856             148.49                1.01         0.511         0.000                0.681                0.000  285773    116  1680633  
      quite  coalesces              8     0.36              6158               2584          347        15284                 492               22297              39.26                1.66         0.509         0.000                0.533                0.000   40414     15  1680633  
       even  primary               36     2.40              2008               3207          348        12211                 460               17145             149.84                1.50         0.509         0.001                0.545                0.001   61179     66  1680633  
        far  afield                23     0.15              1583                698          349         6106                 559                7486             201.33                2.51         0.508         0.004                0.511                0.004    5472     45  1680633  
  otherwise  objectionable        197     1.53               199                792          350         1982                 557                2125            1650.85                2.43         0.508         0.029                0.512                0.029    6695    385  1680633  
       very  hush                   8     1.42              9640               5535          351        18758                 326               28405              19.23                1.10         0.506         0.000                0.615                0.000  183918     13  1680633  
       more  poignant             703   177.01               268               6232          352         7881                 231                9557            1305.81                1.01         0.506         0.002                0.675                0.002  285773   1041  1680633  
       more  pronounced            27     6.80              5127               6312          353        17290                 232               25434              50.07                1.00         0.505         0.000                0.675                0.000  285773     40  1680633  
       much  darker               282     7.73               198               1897          354         3507                 544                3992            1656.30                1.88         0.503         0.012                0.517                0.012   23827    545  1680633  
  medically  inadvisable            6     0.00              3545                152          355         3895                 572                4541              78.60                3.45         0.500         0.010                0.500                0.010     604     12  1680633  
   socially  redeeming              8     0.01              3075                237          356         4884                 572                5790              93.95                3.15         0.499         0.007                0.500                0.007    1189     16  1680633  
   socially  maladjusted            5     0.01              4531                238          357         6097                 572                7480              58.70                3.15         0.499         0.004                0.500                0.004    1189     10  1680633  
       more  enduring             113    28.74              1536               6359          358        13642                 233               19120             206.64                0.99         0.499         0.000                0.669                0.000  285773    169  1680633  
     easily  correctable           12     0.04              2502                447          359         6148                 572                7568             119.47                2.76         0.498         0.004                0.500                0.004    2905     24  1680633  
     easily  accesible              6     0.02              4470                448          360         8094                 572               10330              59.72                2.76         0.498         0.002                0.500                0.002    2905     12  1680633  
     easily  printable              5     0.02              5150                449          361         8609                 572               11131              49.77                2.76         0.498         0.002                0.500                0.002    2905     10  1680633  
     easily  retrievable            5     0.02              5150                449          361         8609                 572               11131              49.77                2.76         0.498         0.002                0.500                0.002    2905     10  1680633  
      fully  erect                 14     0.08              2355                639          363         6968                 572                8713             126.78                2.57         0.497         0.003                0.500                0.003    4558     28  1680633  
      fully  refundable            10     0.05              3178                641          364         7912                 572               10094              90.55                2.57         0.497         0.002                0.500                0.002    4558     20  1680633  
       even  shrinking              8     0.55              7034               3320          365        16360                 492               24027              32.80                1.48         0.497         0.000                0.533                0.000   61179     15  1680633  
       even  hybrid                 8     0.55              7034               3320          365        16360                 492               24027              32.80                1.48         0.497         0.000                0.533                0.000   61179     15  1680633  
     almost  alchemical             5     0.03              5699                712          367        10543                 572               14529              43.75                2.50         0.497         0.001                0.500                0.001    5306     10  1680633  
       more  creditable            24     6.12              5703               6455          368        17572                 234               25879              43.69                0.98         0.497         0.000                0.667                0.000  285773     36  1680633  
       more  conciliatory          22     5.61              6060               6464          369        17777                 234               26365              40.05                0.98         0.497         0.000                0.667                0.000  285773     33  1680633  
       more  accepting             12     3.06              8988               6539          370        18861                 234               28490              21.84                0.97         0.497         0.000                0.667                0.000  285773     18  1680633  
       more  rejuvenating          10     2.55              9891               6572          371        19208                 234               29035              18.20                0.97         0.497         0.000                0.667                0.000  285773     15  1680633  
       more  consoling             10     2.55              9891               6572          371        19208                 234               29035              18.20                0.97         0.497         0.000                0.667                0.000  285773     15  1680633  
       more  pliant                 8     2.04             10952               6611          373        19577                 234               29497              14.56                0.96         0.497         0.000                0.667                0.000  285773     12  1680633  
       more  discursive             6     1.53             12227               6674          374        20013                 234               29939              10.92                0.96         0.497         0.000                0.667                0.000  285773      9  1680633  
       more  disheartening        141    36.05              1274               6403          375        12993                 249               18018             255.80                0.99         0.495         0.000                0.665                0.000  285773    212  1680633  
