key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,liddell,mutual_information,deltaP_min,deltaP_max,deltaP_max_abs,deltaP_product,unexpected_f,unexpected_ratio,expected_sqrt,unexpected_abs_sqrt,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt,adv,adj,adv_total,adj_total
NEG~more_exhilarating,NEGMIR,more_exhilarating,144,28.208893,348.682534,1.2200469,0.5938575,0.0004605155,0.73846155,0.0004898576,293963,195,2032082,144.0,293819.0,51.0,1738068.0,293963.0,1738119.0,195.0,2031887.0,293934.791106363,166.791106363,1737952.208893637,9.649259,0.000979066,0.5938575,0.70797646,0.0004605155,0.5938575,0.5938575,0.0002734806,115.79111,0.8041049,5.3112044,10.760628,2.8142185,2.7469163,2.844279,2.9169126,3.401477,2.9414656,12.0,542.1835482564921,13.96424004376894,more,exhilarating,319218.0,366.0
NEG~remotely_close,NEGMIR,remotely_close,219,43.253635,524.60915,1.2077285,0.58786696,0.0006989649,0.7324415,0.0007449917,293963,299,2032082,219.0,293744.0,80.0,1738039.0,293963.0,1738119.0,299.0,2031783.0,293919.74636309,255.74636309,1737863.25363691,11.875838,0.001488469,0.58786696,0.70442146,0.0006989649,0.58786696,0.58786696,0.0004108984,175.74637,0.8024948,6.57675,13.256936,3.0169065,2.9629521,3.0410054,3.099234,3.4876983,3.1189177,14.798648586948742,542.1835482564921,17.291616465790582,remotely,close,2717.0,15958.0
NEG~most_intelligent,NEGMIR,most_intelligent,125,24.881691,296.322839,1.1939093,0.58213246,0.00039818286,0.7267442,0.00042522358,293963,172,2032082,125.0,293838.0,47.0,1738072.0,293963.0,1738119.0,172.0,2031910.0,293938.118309202,147.118309202,1737971.881690798,8.954854,0.00084995,0.58213246,0.70103014,0.00039818286,0.58213246,0.58213246,0.00023179517,100.11831,0.8009465,4.988155,10.005914,2.6654897,2.5948188,2.6970549,2.7733243,3.2821438,2.7991064,11.180339887498949,542.1835482564921,13.114877048604,most,intelligent,21200.0,1502.0
NEG~quite_clear,NEGMIR,quite_clear,427,85.34998,1007.007305,1.1897951,0.579236,0.0013587843,0.72372884,0.0014525638,293963,590,2032082,427.0,293536.0,163.0,1737956.0,293963.0,1738119.0,590.0,2031492.0,293877.650014124,504.650014123,1737614.349985876,16.533604,0.002899308,0.579236,0.6992244,0.0013587843,0.579236,0.579236,0.00078705675,341.65002,0.80011714,9.238505,18.483778,3.2486541,3.2106328,3.2656362,3.3066695,3.5804164,3.3205404,20.663978319771825,542.1835482564921,24.289915602982237,quite,clear,43799.0,8639.0
NEG~particularly_unique,NEGMIR,particularly_unique,101,20.252539,237.105461,1.1817946,0.5768073,0.0003211426,0.7214286,0.00034358064,293963,140,2032082,101.0,293862.0,39.0,1738080.0,293963.0,1738119.0,140.0,2031942.0,293942.747460978,119.747460978,1737999.252539022,8.034673,0.000686834,0.5768073,0.6978419,0.0003211426,0.5768073,0.5768073,0.00018523741,80.74746,0.7994798,4.5002823,8.985959,2.4937499,2.4158823,2.5285296,2.6125655,3.1732001,2.6409733,10.04987562112089,542.1835482564921,11.832159566199232,particularly,unique,14954.0,6907.0
NEG~so_blind,NEGMIR,so_blind,191,38.335163,447.876468,1.1820625,0.57616884,0.00060716685,0.72075474,0.0006497416,293963,265,2032082,191.0,293772.0,74.0,1738045.0,293963.0,1738119.0,265.0,2031817.0,293924.664836852,226.664836852,1737892.335163148,11.04644,0.001298313,0.57616884,0.69743603,0.00060716685,0.57616884,0.57616884,0.00034983063,152.66484,0.7992923,6.19154,12.355762,2.8838768,2.827324,2.9091363,2.970169,3.3773406,2.9908006,13.820274961085254,542.1835482564921,16.278820596099706,so,blind,146701.0,913.0
NEG~more_sacred,NEGMIR,more_sacred,114,23.001099,265.444032,1.1727375,0.5723649,0.00036191384,0.7169811,0.0003878039,293963,159,2032082,114.0,293849.0,45.0,1738074.0,293963.0,1738119.0,159.0,2031923.0,293939.998902111,135.998902111,1737983.001097889,8.522828,0.000775189,0.5723649,0.6951563,0.00036191384,0.5723649,0.5723649,0.00020714679,90.9989,0.798236,4.795946,9.539334,2.5574608,2.4847462,2.5899389,2.6684139,3.1919482,2.6949415,10.677078252031311,542.1835482564921,12.609520212918492,more,sacred,319218.0,563.0
NEG~particularly_good,NEGMIR,particularly_good,392,79.12956,912.449408,1.1744363,0.5721292,0.0012443243,0.7166362,0.0013335012,293963,547,2032082,392.0,293571.0,155.0,1737964.0,293963.0,1738119.0,547.0,2031535.0,293883.870436823,467.870436823,1737651.129563177,15.802343,0.002662049,0.5721292,0.6949473,0.0012443243,0.5721292,0.5721292,0.00071191427,312.87042,0.79813886,8.89548,17.688145,3.1763463,3.1371632,3.1938474,3.2361345,3.518247,3.2504294,19.79898987322333,542.1835482564921,23.388031127053,particularly,good,14954.0,38252.0
NEG~more_true,NEGMIR,more_true,1062,215.54488,2456.056706,1.1676292,0.56850755,0.0033664564,0.7127517,0.0036126995,293963,1490,2032082,1062.0,292901.0,428.0,1737691.0,293963.0,1738119.0,1490.0,2030592.0,293747.455120413,1274.455120413,1736844.544879586,25.97417,0.007188961,0.56850755,0.6925868,0.0033664564,0.56850755,0.56850755,0.0019138558,846.45514,0.79703873,14.681447,29.093903,3.4369671,3.4133322,3.4475238,3.473031,3.6431992,3.4816535,32.58834147360065,542.1835482564921,38.600518131237564,more,true,319218.0,8402.0
NEG~inherently_bad,NEGMIR,inherently_bad,148,30.234148,338.999525,1.1548411,0.5635309,0.0004683693,0.708134,0.0005034647,293963,209,2032082,148.0,293815.0,61.0,1738058.0,293963.0,1738119.0,209.0,2031873.0,293932.765852461,178.765852461,1737940.234147539,9.680293,0.001006214,0.5635309,0.68976396,0.0004683693,0.5635309,0.5635309,0.0002639406,117.765854,0.7957152,5.4985585,10.851997,2.6780794,2.6152375,2.706148,2.773968,3.2264206,2.796894,12.165525060596439,542.1835482564921,14.45683229480096,inherently,bad,5649.0,12841.0
NEG~more_apparent,NEGMIR,more_apparent,952,194.7137,2179.038212,1.1559144,0.56299275,0.003011821,0.7072808,0.003238503,293963,1346,2032082,952.0,293011.0,394.0,1737725.0,293963.0,1738119.0,1346.0,2030736.0,293768.286303407,1151.286303407,1736967.713696593,24.54379,0.006447484,0.56299275,0.68924046,0.003011821,0.56299275,0.56299275,0.0016956334,757.2863,0.7954688,13.953985,27.518835,3.3783405,3.3536105,3.3893862,3.4160752,3.594128,3.4250972,30.854497241083024,542.1835482564921,36.68787265568828,more,apparent,319218.0,2914.0
NEG~more_embarrassing,NEGMIR,more_embarrassing,245,50.631348,552.70685,1.1389211,0.55543464,0.00077302806,0.7,0.00083343824,293963,350,2032082,245.0,293718.0,105.0,1738014.0,293963.0,1738119.0,350.0,2031732.0,293912.368652446,299.368652446,1737819.631347554,12.417758,0.001664894,0.55543464,0.6847466,0.00077302806,0.55543464,0.55543464,0.0004293666,194.36865,0.79334146,7.115571,13.941616,2.893573,2.8454,2.9150896,2.9670784,3.313916,2.984653,15.652475842498529,542.1835482564921,18.708286933869708,more,embarrassing,319218.0,1253.0
NEG~as_popular,NEGMIR,as_popular,440,91.28109,987.763263,1.1341661,0.5528165,0.0013868981,0.69730586,0.0014967871,293963,631,2032082,440.0,293523.0,191.0,1737928.0,293963.0,1738119.0,631.0,2031451.0,293871.71891341,539.71891341,1737579.28108659,16.624521,0.002987162,0.5528165,0.68307185,0.0013868981,0.5528165,0.5528165,0.0007667002,348.7189,0.792543,9.554113,18.674017,3.1047108,3.0689287,3.120693,3.1593096,3.4169357,3.1723638,20.97617696340303,542.1835482564921,25.11971337416094,as,popular,127520.0,6409.0
NEG~as_exciting,NEGMIR,as_exciting,260,54.537193,575.070836,1.1179111,0.5450953,0.0008171509,0.6896552,0.00088446506,293963,377,2032082,260.0,293703.0,117.0,1738002.0,293963.0,1738119.0,377.0,2031705.0,293908.462805635,322.462805635,1737796.537194365,12.742262,0.001766664,0.5450953,0.67828053,0.0008171509,0.5450953,0.5450953,0.00044542513,205.4628,0.79024154,7.38493,14.333974,2.8638918,2.817916,2.884427,2.934045,3.2650654,2.950818,16.1245154965971,542.1835482564921,19.4164878389476,as,exciting,127520.0,8844.0
NEG~more_gratifying,NEGMIR,more_gratifying,257,53.95855,567.724465,1.1165884,0.544447,0.0008075209,0.68900806,0.0008742597,293963,373,2032082,257.0,293706.0,116.0,1738003.0,293963.0,1738119.0,373.0,2031709.0,293909.041449607,319.041449607,1737799.958550393,12.665378,0.001746304,0.544447,0.67787284,0.0008075209,0.544447,0.544447,0.0004396523,203.04144,0.79004455,7.3456483,14.249261,2.855465,2.8092694,2.8760984,2.9259531,3.2585537,2.9428062,16.0312195418814,542.1835482564921,19.313207915827967,more,gratifying,319218.0,661.0
NEG~much_interested,NEGMIR,much_interested,146,30.66813,322.275645,1.1150014,0.544075,0.00045868906,0.6886792,0.0004966611,293963,212,2032082,146.0,293817.0,66.0,1738053.0,293963.0,1738119.0,212.0,2031870.0,293932.331869482,181.331869482,1737937.668130518,9.544933,0.000992606,0.544075,0.67766553,0.00045868906,0.544075,0.544075,0.00024956124,115.33187,0.7899443,5.5378814,10.739267,2.5740736,2.5128117,2.6014364,2.667551,3.108627,2.6899006,12.083045973594572,542.1835482564921,14.560219778561036,much,interested,27415.0,10913.0
NEG~more_relaxing,NEGMIR,more_relaxing,373,78.55092,820.769007,1.1128614,0.54240847,0.0011710603,0.6869245,0.0012688672,293963,543,2032082,373.0,293590.0,170.0,1737949.0,293963.0,1738119.0,543.0,2031539.0,293884.449080795,464.449080795,1737654.550919205,15.2459955,0.002533055,0.54240847,0.67655754,0.0011710603,0.54240847,0.54240847,0.00063519296,294.44907,0.78940773,8.862896,17.15952,2.9893467,2.951132,3.0064154,3.0476573,3.3227968,3.0615988,19.313207915827967,542.1835482564921,23.302360395462088,more,relaxing,319218.0,1186.0
NEG~so_easy,NEGMIR,so_easy,2643,558.1021,5809.833026,1.1128292,0.5414369,0.0082918955,0.68507,0.008990928,293963,3858,2032082,2643.0,291320.0,1215.0,1736904.0,293963.0,1738119.0,3858.0,2028224.0,293404.897888963,3299.897888963,1734819.102111037,40.554234,0.017748917,0.5414369,0.6753835,0.0082918955,0.5414369,0.5414369,0.0044895387,2084.898,0.7888377,23.624186,45.660683,3.4201858,3.4058924,3.42657,3.4419956,3.5449054,3.44721,51.41011573610781,542.1835482564921,62.112800613078136,so,easy,146701.0,21775.0
NEG~really_new,NEGMIR,really_new,654,138.15125,1433.680235,1.1093006,0.54040974,0.002051594,0.6848168,0.0022247697,293963,955,2032082,654.0,293309.0,301.0,1737818.0,293963.0,1738119.0,955.0,2031127.0,293824.848751674,816.848751674,1737302.151248326,20.171282,0.004435131,0.54040974,0.67522293,0.002051594,0.54040974,0.54040974,0.0011087015,515.84875,0.7887595,11.753776,22.712303,3.150461,3.1217027,3.1633058,3.1943421,3.4013965,3.2048335,25.573423705088842,542.1835482564921,30.903074280724887,really,new,64338.0,14734.0
NEG~truly_happy,NEGMIR,truly_happy,138,29.221521,301.3749,1.1038642,0.53856087,0.0004326254,0.6831683,0.00046944685,293963,202,2032082,138.0,293825.0,64.0,1738055.0,293963.0,1738119.0,202.0,2031880.0,293933.778479412,172.778479412,1737946.221520588,9.259839,0.000938249,0.53856087,0.6741763,0.0004326254,0.53856087,0.53856087,0.00023299512,108.77848,0.78824985,5.4056935,10.429692,2.5149226,2.4524603,2.5428216,2.610232,3.0599513,2.6330194,11.74734012447073,542.1835482564921,14.212670403551895,truly,happy,14551.0,15754.0
NEG~too_bad,NEGMIR,too_bad,461,98.224815,998.841338,1.0971336,0.5344572,0.0014428017,0.67893964,0.0015682245,293963,679,2032082,461.0,293502.0,218.0,1737901.0,293963.0,1738119.0,679.0,2031403.0,293864.775185745,580.775185745,1737538.224814254,16.896126,0.003129221,0.5344572,0.6714797,0.0014428017,0.5344572,0.5344572,0.0007711157,362.77518,0.786931,9.910843,19.046658,3.0153153,2.9813733,3.0304756,3.0671065,3.311484,3.0794892,21.470910553583888,542.1835482564921,26.057628441590765,too,bad,189304.0,12841.0
NEG~particularly_fond,NEGMIR,particularly_fond,111,23.869064,237.476392,1.0828152,0.52810913,0.00034653046,0.6727273,0.00037759854,293963,165,2032082,111.0,293852.0,54.0,1738065.0,293963.0,1738119.0,165.0,2031917.0,293939.130936153,141.130936153,1737977.869063847,8.2701025,0.000754773,0.52810913,0.6674876,0.00034653046,0.52810913,0.52810913,0.00018300592,87.130936,0.78496337,4.8855977,9.334395,2.3335478,2.2650208,2.3641555,2.438111,2.9314954,2.4631112,10.535653752852738,542.1835482564921,12.84523257866513,particularly,fond,14954.0,1254.0
NEG~more_refreshing,NEGMIR,more_refreshing,225,48.461433,480.397036,1.0818756,0.52706766,0.00070211565,0.67164177,0.00076540245,293963,335,2032082,225.0,293738.0,110.0,1738009.0,293963.0,1738119.0,335.0,2031747.0,293914.538567341,286.538567341,1737832.461432659,11.7692375,0.001529062,0.52706766,0.66678625,0.00070211565,0.52706766,0.52706766,0.00037006248,176.53857,0.7846159,6.961425,13.286781,2.705905,2.6578562,2.727366,2.7792208,3.1251636,2.7967498,15.0,542.1835482564921,18.303005217723125,more,refreshing,319218.0,879.0
NEG~absolutely_certain,NEGMIR,absolutely_certain,109,23.579742,231.339343,1.0749514,0.5240927,0.0003397269,0.66871166,0.00037079497,293963,163,2032082,109.0,293854.0,54.0,1738065.0,293963.0,1738119.0,163.0,2031919.0,293939.420258139,139.420258139,1737979.579741861,8.181777,0.000741179,0.5240927,0.6648874,0.0003397269,0.5240927,0.5240927,0.00017804839,85.42026,0.7836721,4.8558974,9.242308,2.303509,2.2347765,2.3342085,2.4083858,2.9032495,2.4334607,10.44030650891055,542.1835482564921,12.767145334803704,absolutely,certain,6384.0,2125.0
NEG~more_certain,NEGMIR,more_certain,252,54.537193,534.631878,1.0757451,0.5238712,0.0007853339,0.66843504,0.00085725076,293963,377,2032082,252.0,293711.0,125.0,1737994.0,293963.0,1738119.0,377.0,2031705.0,293908.462805635,322.462805635,1737796.537194365,12.438988,0.001712305,0.5238712,0.6647077,0.0007853339,0.5238712,0.5238712,0.00041141384,197.4628,0.78358257,7.38493,14.052146,2.738121,2.6929402,2.758301,2.807061,3.1323552,2.8235438,15.874507866387544,542.1835482564921,19.4164878389476,more,certain,319218.0,2125.0
NEG~more_depressing,NEGMIR,more_depressing,166,36.020588,350.898147,1.0717386,0.52206963,0.00051694416,0.6666667,0.0005646969,293963,249,2032082,166.0,293797.0,83.0,1738036.0,293963.0,1738119.0,249.0,2031833.0,293926.97941274,212.97941274,1737906.02058726,10.088359,0.001128438,0.52206963,0.6635573,0.00051694416,0.52206963,0.52206963,0.00026988084,129.97942,0.7830085,6.001715,11.400851,2.534994,2.4794714,2.559793,2.6197138,3.0194669,2.6399693,12.884098726725126,542.1835482564921,15.7797338380595,more,depressing,319218.0,875.0
NEG~as_scary,NEGMIR,as_scary,122,27.051605,250.506569,1.043845,0.5077922,0.00037762147,0.6524064,0.0004150182,293963,187,2032082,122.0,293841.0,65.0,1738054.0,293963.0,1738119.0,187.0,2031895.0,293935.948394307,159.948394307,1737959.051605693,8.596224,0.000829509,0.5077922,0.65416676,0.00037762147,0.5077922,0.5077922,0.00019175322,94.948395,0.77826554,5.2011156,9.744146,2.296938,2.2335134,2.3252666,2.3937154,2.8503625,2.4168541,11.045361017187261,542.1835482564921,13.674794331177344,as,scary,127520.0,2011.0
NEG~more_satisfying,NEGMIR,more_satisfying,1261,280.20834,2585.2472,1.0441037,0.50682884,0.0039007294,0.6510067,0.0042896555,293963,1937,2032082,1261.0,292702.0,676.0,1737443.0,293963.0,1738119.0,1937.0,2030145.0,293682.791656538,1656.791656537,1736462.208343462,27.619717,0.00852315,0.50682884,0.653234,0.0039007294,0.50682884,0.50682884,0.001977002,980.7917,0.77778876,16.739426,31.317593,3.0987604,3.0790877,3.1075473,3.1287785,3.2704186,3.1359553,35.510561809129406,542.1835482564921,44.01136216933077,more,satisfying,319218.0,4630.0
NEG~particularly_interested,NEGMIR,particularly_interested,228,51.06533,461.935677,1.0323344,0.50131845,0.000703691,0.6458923,0.0007756078,293963,353,2032082,228.0,293735.0,125.0,1737994.0,293963.0,1738119.0,353.0,2031729.0,293911.934669467,301.934669467,1737817.065330533,11.717785,0.001549355,0.50131845,0.6498087,0.000703691,0.50131845,0.50131845,0.00035277326,176.93468,0.7760292,7.146001,13.30168,2.579242,2.5332792,2.5997713,2.649375,2.980299,2.666143,15.0996688705415,542.1835482564921,18.788294228055936,particularly,interested,14954.0,10913.0
NEG~physically_wrong,NEGMIR,physically_wrong,213,48.316772,424.184096,1.0168924,0.4931446,0.0006549655,0.6377246,0.00072458095,293963,334,2032082,213.0,293750.0,121.0,1737998.0,293963.0,1738119.0,334.0,2031748.0,293914.683228334,285.683228334,1737833.316771666,11.283909,0.001447517,0.4931446,0.6442817,0.0006549655,0.4931446,0.4931446,0.0003229927,164.68323,0.7731607,6.9510264,12.832896,2.5084875,2.4614727,2.529487,2.580226,2.9187248,2.5973778,14.594519519326424,542.1835482564921,18.275666882497067,physically,wrong,2734.0,24007.0
NEG~more_alive,NEGMIR,more_alive,133,30.378809,262.373629,1.0081431,0.48872286,0.00040813713,0.6333333,0.0004524379,293963,210,2032082,133.0,293830.0,77.0,1738042.0,293963.0,1738119.0,210.0,2031872.0,293932.621191468,179.621191468,1737939.378808532,8.898386,0.00090423,0.48872286,0.6412809,0.00040813713,0.48872286,0.48872286,0.00019946594,102.62119,0.7715879,5.5116973,10.130212,2.2563941,2.1972506,2.2828104,2.3466392,2.7724624,2.3682158,11.532562594670797,542.1835482564921,14.491376746189438,more,alive,319218.0,3339.0
NEG~more_romantic,NEGMIR,more_romantic,312,71.46253,613.313286,1.005789,0.48703635,0.00095664716,0.6315789,0.001061358,293963,494,2032082,312.0,293651.0,182.0,1737937.0,293963.0,1738119.0,494.0,2031588.0,293891.537469453,422.537469453,1737696.462530548,13.617753,0.002119155,0.48703635,0.6400762,0.00095664716,0.48703635,0.48703635,0.00046592194,240.53748,0.7709534,8.453551,15.509271,2.627697,2.5891793,2.644901,2.68647,2.963792,2.700522,17.663521732655695,542.1835482564921,22.22611077089287,more,romantic,319218.0,1471.0
NEG~too_old,NEGMIR,too_old,2365,545.66125,4614.616193,1.0004172,0.4832243,0.0072357343,0.62698835,0.00804523,293963,3772,2032082,2365.0,291598.0,1407.0,1736712.0,293963.0,1738119.0,3772.0,2028310.0,293417.338734362,3226.338734362,1734892.661265638,37.410885,0.01588661,0.4832243,0.636908,0.0072357343,0.4832243,0.4832243,0.0034964827,1819.3387,0.76927644,23.359394,42.653706,3.0557954,3.0419128,3.061996,3.0769782,3.1769307,3.082043,48.63126566315131,542.1835482564921,61.41661013113635,too,old,189304.0,7318.0
NEG~more_vital,NEGMIR,more_vital,397,93.01702,756.742402,0.9798319,0.472907,0.0012089778,0.61741835,0.00135051,293963,643,2032082,397.0,293566.0,246.0,1737873.0,293963.0,1738119.0,643.0,2031439.0,293869.982981494,549.982981494,1737569.017018506,15.256469,0.002695125,0.472907,0.6302281,0.0012089778,0.472907,0.472907,0.00057173404,303.98297,0.7657002,9.644533,17.435108,2.6334393,2.5999334,2.6484048,2.684565,2.9258025,2.6967885,19.924858845171276,542.1835482564921,25.357444666211933,more,vital,319218.0,1263.0
NEG~that_good,NEGMIR,that_good,449,105.891846,848.27633,0.972556,0.46889588,0.0013645834,0.613388,0.0015274031,293963,732,2032082,449.0,293514.0,283.0,1737836.0,293963.0,1738119.0,732.0,2031350.0,293857.108153116,626.108153116,1737492.891846884,16.192274,0.003047218,0.46889588,0.6273838,0.0013645834,0.46889588,0.46889588,0.00063984754,343.10815,0.7641607,10.290377,18.523178,2.6490061,2.617666,2.6630042,2.6968267,2.92247,2.7082603,21.18962010041709,542.1835482564921,27.055498516937366,that,good,7472.0,38252.0
NEG~too_keen,NEGMIR,too_keen,210,49.61872,395.613889,0.9698342,0.46766284,0.00063785614,0.6122449,0.00071437564,293963,343,2032082,210.0,293753.0,133.0,1737986.0,293963.0,1738119.0,343.0,2031739.0,293913.381279397,293.381279397,1737825.618720603,11.06736,0.001427086,0.46766284,0.62657374,0.00063785614,0.46766284,0.46766284,0.0002983016,160.38129,0.7637204,7.0440555,12.664173,2.3747272,2.3289604,2.395169,2.4445615,2.7740757,2.4612582,14.491376746189438,542.1835482564921,18.520259177452136,too,keen,189304.0,1622.0
NEG~ever_likely,NEGMIR,ever_likely,103,24.447708,192.805976,0.96404064,0.46484512,0.00031241216,0.60946745,0.00035038422,293963,169,2032082,103.0,293860.0,66.0,1738053.0,293963.0,1738119.0,169.0,2031913.0,293938.552292181,144.552292181,1737974.447707819,7.7399874,0.000700366,0.46484512,0.6245991,0.00031241216,0.46484512,0.46484512,0.00014522327,78.55229,0.76264364,4.9444623,8.862973,1.999221,1.934099,2.0283077,2.0985885,2.5674572,2.1223464,10.14889156509222,542.1835482564921,13.0,ever,likely,5179.0,15433.0
NEG~really_comfortable,NEGMIR,really_comfortable,103,24.59237,191.247083,0.9575583,0.46125996,0.0003118368,0.60588235,0.00035038422,293963,170,2032082,103.0,293860.0,67.0,1738052.0,293963.0,1738119.0,170.0,2031912.0,293938.407631188,145.407631188,1737973.592368812,7.7257333,0.000700363,0.46125996,0.6220369,0.0003118368,0.46125996,0.46125996,0.00014383782,78.40763,0.7612391,4.9590693,8.854809,1.9830277,1.9182026,2.011982,2.0819423,2.5486732,2.1055918,10.14889156509222,542.1835482564921,13.038404810405298,really,comfortable,64338.0,5926.0
NEG~more_rewarding,NEGMIR,more_rewarding,804,192.39912,1489.486248,0.9569719,0.46015146,0.002432412,0.60451126,0.002735038,293963,1330,2032082,804.0,293159.0,526.0,1737593.0,293963.0,1738119.0,1330.0,2030752.0,293770.600879295,1137.600879295,1736981.399120705,21.5695,0.005445439,0.46015146,0.621053,0.002432412,0.46015146,0.46015146,0.0011192779,611.6009,0.7606976,13.870801,24.730566,2.7469964,2.723847,2.7573361,2.7823193,2.9489915,2.7907646,28.35489375751565,542.1835482564921,36.46916505762094,more,rewarding,319218.0,2344.0
NEG~more_central,NEGMIR,more_central,100,24.158386,182.686735,0.9447795,0.45417872,0.00030163146,0.5988024,0.00034017887,293963,167,2032082,100.0,293863.0,67.0,1738052.0,293963.0,1738119.0,167.0,2031915.0,293938.841614167,142.841614167,1737976.158385833,7.5841613,0.000679971,0.45417872,0.6169321,0.00030163146,0.45417872,0.45417872,0.00013699458,75.84161,0.7584161,4.915118,8.708709,1.9333018,1.8680946,1.9624268,2.0327995,2.502282,2.0565884,10.0,542.1835482564921,12.922847983320086,more,central,319218.0,436.0
NEG~as_successful,NEGMIR,as_successful,317,77.10431,573.844014,0.93848664,0.4502038,0.00095409475,0.5947467,0.001078367,293963,533,2032082,317.0,293646.0,216.0,1737903.0,293963.0,1738119.0,533.0,2031549.0,293885.895690725,455.895690725,1737663.104309275,13.473885,0.002152831,0.4502038,0.6139806,0.00095409475,0.4502038,0.4502038,0.0004295371,239.89569,0.75676876,8.780906,15.488566,2.4421542,2.4057202,2.4584274,2.4977477,2.7600663,2.5110395,17.804493814764857,542.1835482564921,23.08679276123039,as,successful,127520.0,5669.0
NEG~particularly_interesting,NEGMIR,particularly_interesting,225,55.54982,398.880337,0.9224649,0.4413599,0.0006739242,0.5859375,0.00076540245,293963,384,2032082,225.0,293738.0,159.0,1737960.0,293963.0,1738119.0,384.0,2031698.0,293907.450178684,328.450178684,1737790.549821316,11.296679,0.001528808,0.4413599,0.60749984,0.0006739242,0.4413599,0.4413599,0.00029744316,169.45018,0.7531119,7.453175,13.017303,2.271891,2.2291048,2.2910018,2.3371775,2.6452327,2.3527868,15.0,542.1835482564921,19.595917942265423,particularly,interesting,14954.0,14240.0
NEG~more_stressful,NEGMIR,more_stressful,174,43.253635,305.506839,0.9151638,0.43734315,0.0005199944,0.5819398,0.0005919112,293963,299,2032082,174.0,293789.0,125.0,1737994.0,293963.0,1738119.0,299.0,2031783.0,293919.74636309,255.74636309,1737863.25363691,9.911857,0.00118262,0.43734315,0.60452664,0.0005199944,0.43734315,0.43734315,0.00022741599,130.74637,0.7514159,6.57675,11.434438,2.1437025,2.0952795,2.165331,2.2175899,2.566229,2.2352557,13.19090595827292,542.1835482564921,17.291616465790582,more,stressful,319218.0,1156.0
NEG~more_clear,NEGMIR,more_clear,461,116.01812,795.815843,0.9031636,0.4303218,0.0013720355,0.57481295,0.0015682245,293963,802,2032082,461.0,293502.0,341.0,1737778.0,293963.0,1738119.0,802.0,2031280.0,293846.981883605,685.981883605,1737433.018116395,16.067408,0.003127915,0.4303218,0.5991751,0.0013720355,0.4303218,0.4303218,0.0005904168,344.98187,0.7483338,10.771171,18.573689,2.4523363,2.4228446,2.4655087,2.4973366,2.7096727,2.508096,21.470910553583888,542.1835482564921,28.319604517012593,more,clear,319218.0,8639.0
NEG~more_timely,NEGMIR,more_timely,144,37.033215,240.974626,0.88068634,0.41789165,0.0004254201,0.5625,0.0004898576,293963,256,2032082,144.0,293819.0,112.0,1738007.0,293963.0,1738119.0,256.0,2031826.0,293925.966785789,218.966785789,1737900.033214211,8.913898,0.000978863,0.41789165,0.5897711,0.0004254201,0.41789165,0.41789165,0.00017777951,106.96679,0.7428249,6.085492,10.342475,1.9622091,1.9101754,1.9854501,2.0416057,2.416241,2.0605888,12.0,542.1835482564921,16.0,more,timely,319218.0,457.0
NEG~as_impressive,NEGMIR,as_impressive,151,39.058468,250.616552,0.8750244,0.41465336,0.00044520528,0.55925924,0.0005136701,293963,270,2032082,151.0,293812.0,119.0,1738000.0,293963.0,1738119.0,270.0,2031812.0,293923.941531887,230.941531887,1737888.058468113,9.109673,0.001026397,0.41465336,0.58726174,0.00044520528,0.41465336,0.41465336,0.00018460586,111.94153,0.7413347,6.2496777,10.580242,1.9693145,1.9186887,1.9919266,2.046563,2.4110613,2.0650322,12.288205727444508,542.1835482564921,16.431676725154983,as,impressive,127520.0,5567.0
NEG~as_fun,NEGMIR,as_fun,204,52.945923,336.97654,0.8718872,0.41279042,0.0006007607,0.55737704,0.0006939649,293963,366,2032082,204.0,293759.0,162.0,1737957.0,293963.0,1738119.0,366.0,2031716.0,293910.054076558,313.054076558,1737805.945923442,10.575901,0.001386204,0.41279042,0.58579767,0.0006007607,0.41279042,0.41279042,0.00024798824,151.05408,0.7404612,7.276395,12.290406,2.0910666,2.0476058,2.1104786,2.1573825,2.4702952,2.173238,14.2828568570857,542.1835482564921,19.131126469708992,as,fun,127520.0,6719.0
NEG~as_effective,NEGMIR,as_effective,443,117.03075,713.590025,0.85516936,0.4030891,0.0012964199,0.5475896,0.0015069924,293963,809,2032082,443.0,293520.0,366.0,1737753.0,293963.0,1738119.0,809.0,2031273.0,293845.969256654,691.969256654,1737427.030743346,15.487267,0.003005713,0.4030891,0.5781038,0.0012964199,0.4030891,0.4030891,0.0005225727,325.96927,0.73582226,10.818075,18.054619,2.29885,2.2696848,2.311877,2.3433528,2.5533395,2.353993,21.047565179849187,542.1835482564921,28.442925306655784,as,effective,127520.0,8492.0
