key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,liddell,mutual_information,deltaP_min,deltaP_max,deltaP_max_abs,deltaP_product,unexpected_f,unexpected_ratio,expected_sqrt,unexpected_abs_sqrt,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt,adv,adj,adv_total,adj_total
POS~really_supportive,POSMIR,really_supportive,253,213.053632,74.787467,1.3003156,0.1566751,0.0001649699,0.99215686,0.0001718708,1472036,255,1761853,253.0,1471783.0,2.0,289815.0,1472036.0,289817.0,255.0,1761598.0,1471822.946368398,41.946368397,289775.053631603,2.5114067,0.000343682,0.1566751,0.07463158,0.0001649699,0.1566751,0.1566751,2.5846673e-05,39.94637,0.15789078,14.596356,6.320314,0.0,0.0,0.0,0.0,1.7635444,0.0,15.905973720586866,1213.274907018191,15.968719422671311,really,supportive,58867,3137.0
POS~not_eligible,POSMIR,not_eligible,251,211.382623,74.100101,1.2968751,0.15661292,0.00016361123,0.9920949,0.00017051212,1472036,253,1761853,251.0,1471785.0,2.0,289815.0,1472036.0,289817.0,253.0,1761600.0,1471824.617377272,41.617377273,289775.382622727,2.5006266,0.000340966,0.15661292,0.07460444,0.00016361123,0.15661292,0.15661292,2.562363e-05,39.61738,0.15783815,14.539003,6.294234,0.0,0.0,0.0,0.0,1.7520046,0.0,15.84297951775486,1213.274907018191,15.905973720586866,not,eligible,58014,623.0
POS~more_casual,POSMIR,more_casual,371,312.47866,109.265601,1.3202018,0.15650739,0.00024168052,0.9919786,0.00025203187,1472036,374,1761853,371.0,1471665.0,3.0,289814.0,1472036.0,289817.0,374.0,1761479.0,1471723.521340316,61.521340316,289755.478659684,3.0382767,0.000503936,0.15650739,0.07455355,0.00024168052,0.15650739,0.15650739,3.782479e-05,58.52134,0.15773946,17.677067,7.6499243,0.17611772,0.0,0.2832305,0.5420731,2.2582026,0.767431,19.261360284258224,1213.274907018191,19.339079605813716,more,casual,285601,848.0
POS~very_small,POSMIR,very_small,1220,1027.670458,358.603983,1.3598996,0.15647472,0.00079427956,0.9918699,0.0008287841,1472036,1230,1761853,1220.0,1470816.0,10.0,289807.0,1472036.0,289817.0,1230.0,1760623.0,1471008.329541681,202.329541681,289614.670458319,5.5063787,0.001656184,0.15647472,0.074505955,0.00079427956,0.15647472,0.15647472,0.00012428468,192.32954,0.15764716,32.0573,13.868293,2.1598506,2.0285084,2.218521,2.3603005,3.3003016,2.4837394,34.92849839314596,1213.274907018191,35.07135583350036,very,small,184008,9849.0
POS~too_rare,POSMIR,too_rare,727,612.424753,213.409631,1.3433312,0.15637508,0.00047317107,0.99181443,0.0004938738,1472036,733,1761853,727.0,1471309.0,6.0,289811.0,1472036.0,289817.0,733.0,1761120.0,1471423.575247197,120.575247197,289696.424752803,4.2493606,0.000987256,0.15637508,0.07448167,0.00047317107,0.15637508,0.15637508,7.399217e-05,114.57525,0.15760006,24.747217,10.703982,1.4438127,1.2742445,1.5195587,1.702602,2.9161818,1.8619664,26.962937525425527,1213.274907018191,27.073972741361768,too,rare,158082,2983.0
POS~clearly_wrong,POSMIR,clearly_wrong,243,204.698587,71.353208,1.2828337,0.15635404,0.00015817658,0.9918367,0.00016507748,1472036,245,1761853,243.0,1471793.0,2.0,289815.0,1472036.0,289817.0,245.0,1761608.0,1471831.301412774,40.301412774,289776.698587226,2.4570367,0.0003301,0.15635404,0.07449143,0.00015817658,0.15635404,0.15635404,2.4731547e-05,38.301414,0.15761898,14.307291,6.1888137,0.0,0.0,0.0,0.0,1.7048995,0.0,15.588457268119896,1213.274907018191,15.652475842498529,clearly,wrong,2073,20866.0
POS~much_lower,POSMIR,much_lower,361,304.123615,105.833701,1.3083483,0.15628609,0.00023488721,0.9917582,0.00024523857,1472036,364,1761853,361.0,1471675.0,3.0,289814.0,1472036.0,289817.0,364.0,1761489.0,1471731.876384693,59.876384693,289757.123615307,2.993494,0.000490356,0.15628609,0.07445706,0.00023488721,0.15628609,0.15628609,3.6709604e-05,56.876385,0.15755232,17.43914,7.5416436,0.13620527,0.0,0.24332997,0.50220126,2.2185214,0.7275843,19.0,1213.274907018191,19.078784028338912,much,lower,23915,1838.0
POS~not_familiar,POSMIR,not_familiar,480,404.384148,140.660251,1.3228226,0.15627404,0.00031227717,0.9917355,0.00032607897,1472036,484,1761853,480.0,1471556.0,4.0,289813.0,1472036.0,289817.0,484.0,1761369.0,1471631.615852174,79.615852174,289737.384147826,3.4513757,0.000651944,0.15627404,0.07444712,0.00031227717,0.15627404,0.15627404,4.880081e-05,75.61585,0.15753302,20.109304,8.695738,0.7256866,0.5179998,0.81846017,1.0426514,2.5290422,1.2378407,21.908902300206645,1213.274907018191,22.0,not,familiar,58014,12895.0
POS~so_friendly,POSMIR,so_friendly,1066,898.16727,311.750535,1.3447444,0.15621878,0.00069311296,0.99162793,0.0007241671,1472036,1075,1761853,1066.0,1470970.0,9.0,289808.0,1472036.0,289817.0,1075.0,1760778.0,1471137.832729518,176.832729518,289640.167270482,5.1404133,0.001447277,0.15621878,0.07439998,0.00069311296,0.15621878,0.15621878,0.00010827727,167.83273,0.15744159,29.969439,12.955028,1.9856185,1.8471545,2.0474703,2.1969376,3.1879084,2.3270695,32.64965543462902,1213.274907018191,32.78719262151,so,friendly,129602,5073.0
POS~not_able,POSMIR,not_able,2075,1748.710788,604.191765,1.3447427,0.15608089,0.0013475041,0.9913999,0.0014096122,1472036,2093,1761853,2075.0,1469961.0,18.0,289799.0,1472036.0,289817.0,2093.0,1759760.0,1470287.289211983,344.289211983,289472.710788017,7.1629786,0.002815222,0.15608089,0.07430011,0.0013475041,0.15608089,0.15608089,0.00021031963,326.2892,0.15724781,41.81759,18.063477,2.6955245,2.5976062,2.7392645,2.844964,3.545754,2.9369903,45.552167895721496,1213.274907018191,45.749316934791494,not,able,58014,6448.0
POS~very_grateful,POSMIR,very_grateful,467,393.52259,136.204956,1.3109069,0.1560447,0.00030344585,0.9915074,0.00031724767,1472036,471,1761853,467.0,1471569.0,4.0,289813.0,1472036.0,289817.0,471.0,1761382.0,1471642.477409864,77.477409863,289739.522590137,3.400129,0.000634292,0.1560447,0.07434721,0.00030344585,0.1560447,0.1560447,4.735112e-05,73.47741,0.1573392,19.837404,8.571897,0.6856334,0.47792277,0.7784177,1.0026346,2.4891965,1.1978464,21.61018278497431,1213.274907018191,21.702534414210707,very,grateful,184008,2147.0
POS~even_painful,POSMIR,even_painful,230,193.83703,66.898843,1.2590019,0.1558954,0.00014934527,0.9913793,0.00015624618,1472036,232,1761853,230.0,1471806.0,2.0,289815.0,1472036.0,289817.0,232.0,1761621.0,1471842.162970464,38.162970463,289778.837029536,2.3845158,0.000312443,0.1558954,0.07429109,0.00014934527,0.1558954,0.1558954,2.328224e-05,36.16297,0.1572303,13.922537,6.0135655,0.0,0.0,0.0,0.0,1.6249138,0.0,15.165750888103101,1213.274907018191,15.231546211727817,even,painful,60933,2879.0
POS~highly_qualified,POSMIR,highly_qualified,229,193.001525,66.556709,1.2571133,0.155858,0.00014866595,0.991342,0.00015556686,1472036,231,1761853,229.0,1471807.0,2.0,289815.0,1472036.0,289817.0,231.0,1761622.0,1471842.998474901,37.998474901,289779.001525099,2.3788462,0.000311085,0.155858,0.07427474,0.00014866595,0.155858,0.155858,2.3170775e-05,35.998474,0.15719858,13.892499,5.9998727,0.0,0.0,0.0,0.0,1.6185734,0.0,15.132745950421556,1213.274907018191,15.198684153570664,highly,qualified,9260,1722.0
POS~not_effective,POSMIR,not_effective,228,192.166021,66.21465,1.2552165,0.15582025,0.0001479866,0.99130434,0.00015488752,1472036,230,1761853,228.0,1471808.0,2.0,289815.0,1472036.0,289817.0,230.0,1761623.0,1471843.833979339,37.833979339,289779.166020661,2.3731632,0.000309727,0.15582025,0.07425825,0.0001479866,0.15582025,0.15582025,2.305931e-05,35.83398,0.15716657,13.862396,5.986149,0.0,0.0,0.0,0.0,1.612205,0.0,15.0996688705415,1213.274907018191,15.165750888103101,not,effective,58014,7246.0
POS~very_disturbing,POSMIR,very_disturbing,228,192.166021,66.21465,1.2552165,0.15582025,0.0001479866,0.99130434,0.00015488752,1472036,230,1761853,228.0,1471808.0,2.0,289815.0,1472036.0,289817.0,230.0,1761623.0,1471843.833979339,37.833979339,289779.166020661,2.3731632,0.000309727,0.15582025,0.07425825,0.0001479866,0.15582025,0.15582025,2.305931e-05,35.83398,0.15716657,13.862396,5.986149,0.0,0.0,0.0,0.0,1.612205,0.0,15.0996688705415,1213.274907018191,15.165750888103101,very,disturbing,184008,1777.0
POS~much_larger,POSMIR,much_larger,1352,1139.628053,391.972539,1.3288144,0.15581854,0.00087705033,0.99120235,0.0009184558,1472036,1364,1761853,1352.0,1470684.0,12.0,289805.0,1472036.0,289817.0,1364.0,1760489.0,1470896.371947035,224.371947035,289592.628052965,5.7757554,0.001835211,0.15581854,0.07421356,0.00087705033,0.15581854,0.15581854,0.0001366607,212.37195,0.15707985,33.758377,14.572987,2.2556937,2.1357553,2.3092701,2.4387395,3.2971244,2.5514605,36.76955262170047,1213.274907018191,36.932370625238775,much,larger,23915,2476.0
POS~perfectly_normal,POSMIR,perfectly_normal,227,191.330516,65.872668,1.2533114,0.1557822,0.00014730728,0.99126637,0.00015420819,1472036,229,1761853,227.0,1471809.0,2.0,289815.0,1472036.0,289817.0,229.0,1761624.0,1471844.669483776,37.669483776,289779.330516224,2.3674667,0.000308368,0.1557822,0.074241616,0.00014730728,0.1557822,0.1557822,2.294785e-05,35.669483,0.1571343,13.832228,5.9723935,0.0,0.0,0.0,0.0,1.6058084,0.0,15.066519173319364,1213.274907018191,15.132745950421556,perfectly,normal,3822,2059.0
POS~quite_serious,POSMIR,quite_serious,224,188.824003,64.847187,1.2475455,0.15566598,0.0001452693,0.99115044,0.00015217019,1472036,226,1761853,224.0,1471812.0,2.0,289815.0,1472036.0,289817.0,226.0,1761627.0,1471847.175997089,37.175997089,289779.824002911,2.350295,0.000304294,0.15566598,0.07419082,0.0001452693,0.15566598,0.15566598,2.2613485e-05,35.176,0.1570357,13.741324,5.9309354,0.0,0.0,0.0,0.0,1.5864466,0.0,14.966629547095765,1213.274907018191,15.033296378372908,quite,serious,40565,9200.0
POS~very_critical,POSMIR,very_critical,223,187.988498,64.505518,1.2456063,0.15562655,0.00014458995,0.9911111,0.00015149087,1472036,225,1761853,223.0,1471813.0,2.0,289815.0,1472036.0,289817.0,225.0,1761628.0,1471848.011501527,37.011501527,289779.988498473,2.3445435,0.000302935,0.15562655,0.074173585,0.00014458995,0.15562655,0.15562655,2.2502034e-05,35.0115,0.15700226,13.71089,5.917052,0.0,0.0,0.0,0.0,1.5799345,0.0,14.933184523068078,1213.274907018191,15.0,very,critical,184008,3002.0
POS~really_beautiful,POSMIR,really_beautiful,332,279.893987,95.908108,1.2720231,0.15556993,0.0002151866,0.99104476,0.00022553797,1472036,335,1761853,332.0,1471704.0,3.0,289814.0,1472036.0,289817.0,335.0,1761518.0,1471756.106013385,55.106013385,289761.893986615,2.859689,0.000450973,0.15556993,0.07414451,0.0002151866,0.15556993,0.15556993,3.347656e-05,52.106014,0.15694582,16.730032,7.2184496,0.013795304,0.0,0.12095855,0.37992302,2.096861,0.60538715,18.2208671582886,1213.274907018191,18.303005217723125,really,beautiful,58867,8007.0
POS~very_painful,POSMIR,very_painful,332,279.893987,95.908108,1.2720231,0.15556993,0.0002151866,0.99104476,0.00022553797,1472036,335,1761853,332.0,1471704.0,3.0,289814.0,1472036.0,289817.0,335.0,1761518.0,1471756.106013385,55.106013385,289761.893986615,2.859689,0.000450973,0.15556993,0.07414451,0.0002151866,0.15556993,0.15556993,3.347656e-05,52.106014,0.15694582,16.730032,7.2184496,0.013795304,0.0,0.12095855,0.37992302,2.096861,0.60538715,18.2208671582886,1213.274907018191,18.303005217723125,very,painful,184008,2879.0
POS~not_willing,POSMIR,not_willing,551,464.540467,159.062412,1.2955439,0.15555185,0.00035705924,0.9910072,0.0003743115,1472036,556,1761853,551.0,1471485.0,5.0,289812.0,1472036.0,289817.0,556.0,1761297.0,1471571.459532662,91.459532662,289725.540467338,3.6833,0.00074834,0.15555185,0.07412805,0.00035705924,0.15555185,0.15555185,5.5541223e-05,86.45953,0.15691385,21.553202,9.298362,1.0065638,0.8207352,1.0895734,1.2901694,2.6201234,1.4648157,23.473389188611005,1213.274907018191,23.57965224510319,not,willing,58014,4130.0
POS~much_bigger,POSMIR,much_bigger,2468,2081.241554,709.444072,1.3162656,0.15548216,0.001597229,0.99076676,0.0016765895,1472036,2491,1761853,2468.0,1469568.0,23.0,289794.0,1472036.0,289817.0,2491.0,1759362.0,1469954.758445796,409.758445795,289407.241554205,7.7851543,0.003347514,0.15548216,0.074022666,0.001597229,0.15548216,0.15548216,0.0002483406,386.75845,0.15670925,45.620625,19.666176,2.800271,2.7136207,2.8389778,2.932514,3.5526607,3.01395,49.678969393496885,1213.274907018191,49.90991885387112,much,bigger,23915,3921.0
POS~pretty_obvious,POSMIR,pretty_obvious,219,184.646481,63.139647,1.2377622,0.15546529,0.00014187263,0.9909502,0.00014877354,1472036,221,1761853,219.0,1471817.0,2.0,289815.0,1472036.0,289817.0,221.0,1761632.0,1471851.353519278,36.353519278,289780.646480722,2.3213956,0.000297502,0.15546529,0.07410308,0.00014187263,0.15546529,0.15546529,2.2056269e-05,34.35352,0.15686539,13.588469,5.8611875,0.0,0.0,0.0,0.0,1.5535882,0.0,14.798648586948742,1213.274907018191,14.866068747318506,pretty,obvious,24729,5212.0
POS~pretty_bad,POSMIR,pretty_bad,327,275.716464,94.201198,1.2654413,0.15543376,0.00021178996,0.9909091,0.00022214132,1472036,330,1761853,327.0,1471709.0,3.0,289814.0,1472036.0,289817.0,330.0,1761523.0,1471760.283535573,54.283535573,289762.716464427,2.835986,0.000444183,0.15543376,0.07408505,0.00021178996,0.15543376,0.15543376,3.291931e-05,51.283535,0.15683039,16.604712,7.1612525,0.0,0.0,0.09876987,0.35775208,2.0748074,0.5832316,18.083141320025124,1213.274907018191,18.16590212458495,pretty,bad,24729,10783.0
POS~not_aware,POSMIR,not_aware,1604,1352.681685,460.641704,1.3096651,0.15537336,0.0010378904,0.990735,0.0010896473,1472036,1619,1761853,1604.0,1470432.0,15.0,289802.0,1472036.0,289817.0,1619.0,1760234.0,1470683.318315433,266.318315433,289550.681684567,6.275119,0.0021769,0.15537336,0.074008755,0.0010378904,0.15537336,0.15537336,0.00016126053,251.31831,0.15668224,36.77882,15.853023,2.413799,2.3064983,2.4617302,2.577558,3.3454971,2.678402,40.049968789001575,1213.274907018191,40.23679907746142,not,aware,58014,11255.0
POS~very_conscious,POSMIR,very_conscious,216,182.139967,62.116111,1.2317847,0.15534048,0.00013983464,0.9908257,0.00014673555,1472036,218,1761853,216.0,1471820.0,2.0,289815.0,1472036.0,289817.0,218.0,1761635.0,1471853.86003259,35.860032591,289781.139967409,2.3038833,0.000293428,0.15534048,0.0740485,0.00013983464,0.15534048,0.15534048,2.1721979e-05,33.86003,0.15675941,13.495924,5.8189373,0.0,0.0,0.0,0.0,1.5335078,0.0,14.696938456699069,1213.274907018191,14.7648230602334,very,conscious,184008,1099.0
POS~too_prevalent,POSMIR,too_prevalent,216,182.139967,62.116111,1.2317847,0.15534048,0.00013983464,0.9908257,0.00014673555,1472036,218,1761853,216.0,1471820.0,2.0,289815.0,1472036.0,289817.0,218.0,1761635.0,1471853.86003259,35.860032591,289781.139967409,2.3038833,0.000293428,0.15534048,0.0740485,0.00013983464,0.15534048,0.15534048,2.1721979e-05,33.86003,0.15675941,13.495924,5.8189373,0.0,0.0,0.0,0.0,1.5335078,0.0,14.696938456699069,1213.274907018191,14.7648230602334,too,prevalent,158082,817.0
POS~far_worse,POSMIR,far_worse,850,716.862808,243.746754,1.2947003,0.15524715,0.0005498279,0.990676,0.0005774315,1472036,858,1761853,850.0,1471186.0,8.0,289809.0,1472036.0,289817.0,858.0,1760995.0,1471319.13719249,141.13719249,289675.86280751,4.566568,0.00115419,0.15524715,0.07398288,0.0005498279,0.15524715,0.15524715,8.535922e-05,133.13719,0.15663199,26.774294,11.538509,1.6724025,1.5254685,1.7380378,1.8966484,2.9482388,2.0347407,29.154759474226502,1213.274907018191,29.29163703175362,far,worse,5484,8490.0
POS~really_nice,POSMIR,really_nice,1237,1043.545043,352.728956,1.2901883,0.15499775,0.00079892727,0.9903923,0.0008403327,1472036,1249,1761853,1237.0,1470799.0,12.0,289805.0,1472036.0,289817.0,1249.0,1760604.0,1470992.454957366,205.454957366,289611.545042634,5.5004096,0.001679241,0.15499775,0.0738585,0.00079892727,0.15499775,0.15499775,0.00012383194,193.45496,0.15639043,32.303947,13.908809,2.126538,2.0065508,2.1801364,2.3096588,3.1683948,2.422426,35.17101079013795,1213.274907018191,35.34119409414458,really,nice,58867,7507.0
POS~just_amazing,POSMIR,just_amazing,206,173.784923,58.709985,1.2112439,0.15489846,0.00013304132,0.99038464,0.00013994223,1472036,208,1761853,206.0,1471830.0,2.0,289815.0,1472036.0,289817.0,208.0,1761645.0,1471862.215076968,34.215076967,289782.784923033,2.2445307,0.000279845,0.15489846,0.073855124,0.00013304132,0.15489846,0.15489846,2.0607897e-05,32.215076,0.15638387,13.182751,5.6758327,0.0,0.0,0.0,0.0,1.4644804,0.0,14.352700094407323,1213.274907018191,14.422205101855956,just,amazing,28371,3848.0
POS~too_evident,POSMIR,too_evident,409,345.063333,116.408148,1.253362,0.15484662,0.00026404465,0.9903148,0.00027784647,1472036,413,1761853,409.0,1471627.0,4.0,289813.0,1472036.0,289817.0,413.0,1761440.0,1471690.936667248,67.936667247,289749.063332752,3.1614647,0.000555537,0.15484662,0.073824495,0.00026404465,0.15484662,0.15484662,4.0886425e-05,63.93667,0.15632437,18.57588,7.996041,0.49200186,0.28416616,0.58484197,0.80919397,2.2966506,1.0045232,20.223748416156685,1213.274907018191,20.322401432901575,too,evident,158082,2474.0
POS~critically_endangered,POSMIR,critically_endangered,204,172.113914,58.029855,1.2070165,0.15480493,0.00013168265,0.99029124,0.00013858356,1472036,206,1761853,204.0,1471832.0,2.0,289815.0,1472036.0,289817.0,206.0,1761647.0,1471863.886085842,33.886085843,289783.113914157,2.2324727,0.000277128,0.15480493,0.07381418,0.00013168265,0.15480493,0.15480493,2.0385125e-05,31.886086,0.15630434,13.119219,5.6467767,0.0,0.0,0.0,0.0,1.4502696,0.0,14.2828568570857,1213.274907018191,14.352700094407323,critically,endangered,645,408.0
POS~relatively_easy,POSMIR,relatively_easy,304,256.499862,86.368077,1.2338104,0.15475054,0.00019616533,0.990228,0.00020651669,1472036,307,1761853,304.0,1471732.0,3.0,289814.0,1472036.0,289817.0,307.0,1761546.0,1471779.500137639,50.500137639,289766.499862361,2.7243197,0.000412947,0.15475054,0.073786445,0.00019616533,0.15475054,0.15475054,3.035669e-05,47.500137,0.15625045,16.015614,6.8920345,0.0,0.0,0.0,0.25113475,1.9687805,0.47669184,17.435595774162696,1213.274907018191,17.52141546793523,relatively,easy,5366,20050.0
POS~just_plain,POSMIR,just_plain,704,594.043655,199.741846,1.267223,0.1547127,0.000454096,0.9901547,0.00047824916,1472036,711,1761853,704.0,1471332.0,7.0,289810.0,1472036.0,289817.0,711.0,1761142.0,1471441.956344826,116.956344826,289700.043655174,4.1441355,0.000956037,0.1547127,0.073754296,0.000454096,0.1547127,0.1547127,7.025442e-05,109.956345,0.156188,24.37301,10.486007,1.4049805,1.2478597,1.4751663,1.6447731,2.7692688,1.7924391,26.5329983228432,1213.274907018191,26.664583251946766,just,plain,28371,1148.0
POS~more_cautious,POSMIR,more_cautious,202,170.442905,57.350107,1.2027477,0.15470955,0.000130324,0.99019605,0.0001372249,1472036,204,1761853,202.0,1471834.0,2.0,289815.0,1472036.0,289817.0,204.0,1761649.0,1471865.557094718,33.557094718,289783.442905282,2.2203496,0.000274412,0.15470955,0.07377244,0.000130324,0.15470955,0.15470955,2.0162368e-05,31.557095,0.15622324,13.055378,5.6175704,0.0,0.0,0.0,0.0,1.4359174,0.0,14.212670403551895,1213.274907018191,14.2828568570857,more,cautious,285601,884.0
POS~very_slow,POSMIR,very_slow,302,254.828853,85.688479,1.230948,0.15468627,0.00019480666,0.9901639,0.00020515802,1472036,305,1761853,302.0,1471734.0,3.0,289814.0,1472036.0,289817.0,305.0,1761548.0,1471781.171146514,50.171146514,289766.828853486,2.7143946,0.000410231,0.15468627,0.07375834,0.00019480666,0.15468627,0.15468627,3.0133919e-05,47.171146,0.15619585,15.96336,6.8681254,0.0,0.0,0.0,0.24148037,1.9591818,0.46704477,17.378147196982766,1213.274907018191,17.46424919657298,very,slow,184008,2302.0
POS~quite_interesting,POSMIR,quite_interesting,400,337.543793,113.349552,1.243708,0.15463004,0.00025793066,0.990099,0.00027173248,1472036,404,1761853,400.0,1471636.0,4.0,289813.0,1472036.0,289817.0,404.0,1761449.0,1471698.456207186,66.456207186,289750.543792814,3.1228104,0.000543316,0.15463004,0.073729865,0.00025793066,0.15463004,0.15463004,3.9883827e-05,62.456207,0.15614052,18.372364,7.902924,0.4594827,0.25162435,0.55233294,0.7767094,2.264328,0.97205985,20.0,1213.274907018191,20.09975124224178,quite,interesting,40565,12555.0
POS~not_clear,POSMIR,not_clear,794,670.074559,224.693542,1.2651033,0.15459087,0.0005117854,0.9900249,0.000539389,1472036,802,1761853,794.0,1471242.0,8.0,289809.0,1472036.0,289817.0,802.0,1761051.0,1471365.925440999,131.925440999,289685.074559001,4.397949,0.001078191,0.15459087,0.07369737,0.0005117854,0.15459087,0.15459087,7.9117344e-05,123.92544,0.15607738,25.885798,11.13218,1.5731863,1.426204,1.6388432,1.797506,2.849442,1.9356437,28.178005607210743,1213.274907018191,28.319604517012593,not,clear,58014,7833.0
POS~very_careful,POSMIR,very_careful,593,500.467158,167.659575,1.2548794,0.1545314,0.0003821407,0.9899833,0.0004028434,1472036,599,1761853,593.0,1471443.0,6.0,289811.0,1472036.0,289817.0,599.0,1761254.0,1471535.532841843,98.532841843,289718.467158157,3.7998683,0.000805359,0.1545314,0.07367911,0.0003821407,0.1545314,0.1545314,5.9052738e-05,92.532845,0.15604189,22.371122,9.619399,1.1469936,0.9772688,1.2228097,1.4060222,2.620724,1.5655339,24.351591323771842,1213.274907018191,24.474476501040833,very,careful,184008,1960.0
POS~not_available,POSMIR,not_available,2128,1796.334541,599.365694,1.2706925,0.15445149,0.0013697068,0.98976743,0.0014456168,1472036,2150,1761853,2128.0,1469908.0,22.0,289795.0,1472036.0,289817.0,2150.0,1759703.0,1470239.665459036,353.665459037,289463.334540963,7.1897607,0.002887017,0.15445149,0.0735844,0.0013697068,0.15445149,0.15445149,0.00021155326,331.66547,0.15585783,42.383186,18.211685,2.6137526,2.52511,2.6533492,2.749036,3.383442,2.8323448,46.130250378683186,1213.274907018191,46.36809247747852,not,available,58014,12636.0
POS~n't_interested,POSMIR,n't_interested,291,245.638305,81.95546,1.2148579,0.15431723,0.00018733402,0.9897959,0.00019768538,1472036,294,1761853,291.0,1471745.0,3.0,289814.0,1472036.0,289817.0,294.0,1761559.0,1471790.361695329,48.361695329,289768.638304671,2.6591496,0.000395292,0.15431723,0.073596895,0.00018733402,0.15431723,0.15431723,2.8908868e-05,45.361694,0.15588212,15.6728525,6.7351093,0.0,0.0,0.0,0.18719488,1.9052156,0.4128012,17.05872210923198,1213.274907018191,17.146428199482248,n't,interested,20187,9258.0
POS~not_real,POSMIR,not_real,288,243.131791,80.938815,1.2103642,0.15421176,0.00018529603,0.9896907,0.00019564739,1472036,291,1761853,288.0,1471748.0,3.0,289814.0,1472036.0,289817.0,291.0,1761562.0,1471792.868208642,47.868208642,289769.131791358,2.6438847,0.000391217,0.15421176,0.07355074,0.00018529603,0.15421176,0.15421176,2.8574827e-05,44.86821,0.15579239,15.592684,6.698374,0.0,0.0,0.0,0.17202835,1.8901403,0.39764667,16.97056274847714,1213.274907018191,17.05872210923198,not,real,58014,5592.0
POS~not_related,POSMIR,not_related,382,322.504713,107.244634,1.2237316,0.15416664,0.00024570271,0.9896373,0.0002595045,1472036,386,1761853,382.0,1471654.0,4.0,289813.0,1472036.0,289817.0,386.0,1761467.0,1471713.495287064,63.495287064,289753.504712936,3.0440438,0.000518873,0.15416664,0.0735273,0.00024570271,0.15416664,0.15416664,3.7879163e-05,59.49529,0.15574682,17.958416,7.713319,0.39215973,0.18425289,0.4850316,0.7094604,2.197426,0.90485644,19.544820285692065,1213.274907018191,19.6468827043885,not,related,58014,3857.0
POS~very_curious,POSMIR,very_curious,282,238.118765,78.907478,1.2012352,0.15399416,0.00018122004,0.9894737,0.0001915714,1472036,285,1761853,282.0,1471754.0,3.0,289814.0,1472036.0,289817.0,285.0,1761568.0,1471797.881235268,46.881235268,289770.118764732,2.6130896,0.000383069,0.15399416,0.07345549,0.00018122004,0.15399416,0.15399416,2.7906828e-05,43.881233,0.15560722,15.431097,6.6242914,0.0,0.0,0.0,0.14120853,1.8595089,0.36685157,16.792855623746664,1213.274907018191,16.881943016134134,very,curious,184008,2758.0
POS~very_rare,POSMIR,very_rare,561,473.731016,156.815852,1.230799,0.1539631,0.0003604021,0.98941797,0.00038110482,1472036,567,1761853,561.0,1471475.0,6.0,289811.0,1472036.0,289817.0,567.0,1761286.0,1471562.268983848,93.268983848,289723.731016152,3.6844995,0.000761916,0.1539631,0.07343104,0.0003604021,0.1539631,0.1539631,5.5488625e-05,87.26898,0.15555969,21.765364,9.341787,1.0660667,0.8962934,1.1419045,1.3251693,2.5402179,1.4847265,23.68543856465402,1213.274907018191,23.811761799581316,very,rare,184008,2983.0
POS~very_disappointed,POSMIR,very_disappointed,281,237.28326,78.569181,1.1996948,0.153957,0.00018054071,0.9894366,0.00019089207,1472036,284,1761853,281.0,1471755.0,3.0,289814.0,1472036.0,289817.0,284.0,1761569.0,1471798.716739705,46.716739705,289770.283260295,2.607922,0.00038171,0.153957,0.07343922,0.00018054071,0.153957,0.153957,2.7795506e-05,43.71674,0.15557559,15.404001,6.6118636,0.0,0.0,0.0,0.1360073,1.8543398,0.36165458,16.76305461424021,1213.274907018191,16.852299546352718,very,disappointed,184008,1365.0
POS~not_ready,POSMIR,not_ready,819,691.797674,227.641261,1.2302595,0.15369824,0.0005253182,0.98913044,0.0005563723,1472036,828,1761853,819.0,1471217.0,9.0,289808.0,1472036.0,289817.0,828.0,1761025.0,1471344.20232562,136.20232562,289680.79767438,4.444809,0.001112119,0.15369824,0.0733048,0.0005253182,0.15369824,0.15369824,8.074047e-05,127.202324,0.15531419,26.302048,11.2784,1.6021191,1.4634805,1.6640489,1.813705,2.805926,1.9440011,28.61817604250837,1213.274907018191,28.77498913987632,not,ready,58014,4265.0
POS~very_low,POSMIR,very_low,813,686.784648,225.615221,1.2270664,0.15361834,0.0005212422,0.9890511,0.0005522963,1472036,822,1761853,813.0,1471223.0,9.0,289808.0,1472036.0,289817.0,822.0,1761031.0,1471349.215352246,135.215352246,289681.784647754,4.4265656,0.001103976,0.15361834,0.07326997,0.0005212422,0.15361834,0.15361834,8.007236e-05,126.215355,0.15524644,26.206577,11.234561,1.5914084,1.4527642,1.6533406,1.8030026,2.7952635,1.933304,28.513154858766505,1213.274907018191,28.6705423736629,very,low,184008,3782.0
