colloc,positive_raw,negative_raw,total_raw,positive_z,negative_z,total_z,positive_ratio,negative_ratio,positive_skew,negative_skew,positive_plus1,negative_plus1
immensely_helpful,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
immediately_suspect,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
hugely_famous,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
increasingly_uncomfortable,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
hopelessly_inadequate,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
hip_deep,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
highly_unfair,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
highly_suggestive,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
highly_risky,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
highly_regrettable,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
highly_polished,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
increasingly_irritated,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
increasingly_uneasy,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
highly_offensive,6,0,6,-0.12318,-0.0656,-0.09949,1.0,0.0,1.69296,0.0,7,1
