colloc,positive_raw,negative_raw,total_raw,positive_z,negative_z,total_z,positive_ratio,negative_ratio,positive_skew,negative_skew,positive_plus1,negative_plus1
immediately_possible,2,706,708,-0.06258,9.89303,8.21065,0.00282,0.99718,0.00461,2.57943,3,707
that_hard,39,668,707,1.12084,9.35865,8.19894,0.05516,0.94484,0.08993,2.44405,40,669
as_sharp,84,621,705,2.56014,8.69772,8.17554,0.11915,0.88085,0.19424,2.27853,85,622
that_big,62,632,694,1.85648,8.8524,8.0468,0.08934,0.91066,0.14564,2.35565,63,633
as_large,315,378,693,9.94851,5.28054,8.03509,0.45455,0.54545,0.74101,1.41095,316,379
too_hard,346,333,679,10.94003,4.64773,7.87124,0.50957,0.49043,0.83072,1.26861,347,334
so_simple,206,470,676,6.46222,6.57429,7.83613,0.30473,0.69527,0.49678,1.79847,207,471
that_important,86,587,673,2.62411,8.21959,7.80102,0.12779,0.87221,0.20832,2.25619,87,588
as_successful,148,523,671,4.60713,7.3196,7.77761,0.22057,0.77943,0.35957,2.01619,149,524
any_different,203,454,657,6.36627,6.34929,7.61376,0.30898,0.69102,0.50371,1.78749,204,455
so_big,505,152,657,16.02553,2.10243,7.61376,0.76865,0.23135,1.25306,0.59845,506,153
entirely_clear,35,617,652,0.99291,8.64147,7.55525,0.05368,0.94632,0.08751,2.44788,36,618
readily_available,281,363,644,8.86105,5.06961,7.46162,0.43634,0.56366,0.71132,1.45805,282,364
overly_concerned,66,574,640,1.98442,8.03678,7.4148,0.10312,0.89688,0.16812,2.31998,67,575
as_popular,174,454,628,5.43873,6.34929,7.27436,0.27707,0.72293,0.45169,1.87003,175,455
very_interested,479,147,626,15.19394,2.03212,7.25095,0.76518,0.23482,1.24741,0.60743,480,148
almost_certain,618,2,620,19.63976,-0.00694,7.18073,0.99677,0.00323,1.62496,0.00834,619,3
legally_binding,35,580,615,0.99291,8.12116,7.12221,0.05691,0.94309,0.09278,2.43953,36,581
very_positive,574,30,604,18.23245,0.38681,6.99347,0.95033,0.04967,1.54925,0.12848,575,31
really_good,456,145,601,14.4583,2.00399,6.95836,0.75874,0.24126,1.23691,0.62409,457,146
so_low,545,49,594,17.3049,0.654,6.87644,0.91751,0.08249,1.49574,0.21338,546,50
very_excited,541,37,578,17.17697,0.48525,6.68918,0.93599,0.06401,1.52587,0.16559,542,38
so_popular,440,136,576,13.94655,1.87743,6.66577,0.76389,0.23611,1.24531,0.61076,441,137
as_severe,50,522,572,1.47267,7.30554,6.61896,0.08741,0.91259,0.1425,2.36063,51,523
too_concerned,70,497,567,2.11236,6.95397,6.56044,0.12346,0.87654,0.20126,2.26739,71,498
very_successful,361,202,563,11.41979,2.80555,6.51363,0.64121,0.35879,1.04531,0.9281,362,203
quite_right,47,514,561,1.37672,7.19304,6.49022,0.08378,0.91622,0.13658,2.37003,48,515
also_likely,555,1,556,17.62475,-0.021,6.4317,0.9982,0.0018,1.62729,0.00465,556,2
exactly_sure,23,529,552,0.6091,7.40397,6.38489,0.04167,0.95833,0.06793,2.47896,24,530
very_likely,353,185,538,11.16392,2.56649,6.22104,0.65613,0.34387,1.06964,0.88949,354,186
so_clear,127,406,533,3.93546,5.67429,6.16252,0.23827,0.76173,0.38844,1.97039,128,407
also_available,526,4,530,16.6972,0.02119,6.12741,0.99245,0.00755,1.61792,0.01952,527,5
even_aware,40,490,530,1.15283,6.85554,6.12741,0.07547,0.92453,0.12304,2.39151,41,491
as_fast,148,377,525,4.60713,5.26648,6.06889,0.2819,0.7181,0.45957,1.85753,149,378
widely_available,256,268,524,8.06144,3.73367,6.05719,0.48855,0.51145,0.79644,1.32299,257,269
just_happy,485,39,524,15.38585,0.51337,6.05719,0.92557,0.07443,1.50889,0.19252,486,40
so_successful,426,90,516,13.49877,1.23056,5.96356,0.82558,0.17442,1.34588,0.45118,427,91
so_small,479,32,511,15.19394,0.41493,5.90504,0.93738,0.06262,1.52813,0.16199,480,33
very_easy,366,142,508,11.57971,1.9618,5.86993,0.72047,0.27953,1.17453,0.72307,367,143
too_difficult,252,256,508,7.9335,3.56492,5.86993,0.49606,0.50394,0.80869,1.30355,253,257
very_disappointed,500,7,507,15.86561,0.06337,5.85823,0.98619,0.01381,1.60771,0.03571,501,8
very_comfortable,370,131,501,11.70765,1.80712,5.78801,0.73852,0.26148,1.20396,0.67637,371,132
politically_motivated,222,279,501,6.97397,3.88836,5.78801,0.44311,0.55689,0.72237,1.44052,223,280
nearly_enough,16,479,495,0.38521,6.70085,5.71778,0.03232,0.96768,0.05269,2.50313,17,480
really_interested,162,333,495,5.05491,4.64773,5.71778,0.32727,0.67273,0.53353,1.74017,163,334
very_nice,302,184,486,9.53272,2.55243,5.61245,0.6214,0.3786,1.01302,0.97934,303,185
just_glad,480,4,484,15.22592,0.02119,5.58905,0.99174,0.00826,1.61675,0.02138,481,5
very_popular,290,192,482,9.14891,2.66493,5.56564,0.60166,0.39834,0.98084,1.0304,291,193
too_easy,434,48,482,13.75465,0.63993,5.56564,0.90041,0.09959,1.46788,0.2576,435,49
as_serious,92,388,480,2.81601,5.42117,5.54223,0.19167,0.80833,0.31246,2.09095,93,389
as_hard,193,287,480,6.04643,4.00086,5.54223,0.40208,0.59792,0.65549,1.54665,194,288
highly_unlikely,469,4,473,14.8741,0.02119,5.46031,0.99154,0.00846,1.61644,0.02188,470,5
as_tough,175,289,464,5.47071,4.02898,5.35497,0.37716,0.62284,0.61485,1.61114,176,290
very_effective,246,217,463,7.7416,3.01649,5.34327,0.53132,0.46868,0.86617,1.21236,247,218
so_excited,394,65,459,12.47527,0.879,5.29646,0.85839,0.14161,1.39936,0.36631,395,66
as_low,350,103,453,11.06796,1.41337,5.22623,0.77263,0.22737,1.25955,0.58816,351,104
now_available,428,20,448,13.56274,0.24619,5.16772,0.95536,0.04464,1.55745,0.11548,429,21
so_fortunate,45,402,447,1.31275,5.61804,5.15601,0.10067,0.89933,0.16412,2.32633,46,403
very_serious,362,72,434,11.45178,0.97743,5.00387,0.8341,0.1659,1.35977,0.42914,363,73
so_busy,358,75,433,11.32384,1.01962,4.99216,0.82679,0.17321,1.34785,0.44805,359,76
really_happy,268,162,430,8.44525,2.24305,4.95705,0.62326,0.37674,1.01605,0.97454,269,163
as_clear,136,292,428,4.22332,4.07117,4.93365,0.31776,0.68224,0.51801,1.76479,137,293
quite_good,299,128,427,9.43676,1.76493,4.92194,0.70023,0.29977,1.14154,0.77542,300,129
very_confident,368,57,425,11.64368,0.7665,4.89853,0.86588,0.13412,1.41158,0.34693,369,58
just_fine,418,5,423,13.2429,0.03525,4.87513,0.98818,0.01182,1.61095,0.03058,419,6
also_concerned,423,0,423,13.40282,-0.03506,4.87513,1.0,0.0,1.63022,0.0,424,1
especially_true,420,1,421,13.30687,-0.021,4.85172,0.99762,0.00238,1.62635,0.00614,421,2
very_much,342,76,418,10.81209,1.03368,4.81661,0.81818,0.18182,1.33382,0.47032,343,77
really_important,346,69,415,10.94003,0.93525,4.7815,0.83373,0.16627,1.35917,0.43008,347,70
really_hard,387,25,412,12.25138,0.3165,4.74639,0.93932,0.06068,1.5313,0.15696,388,26
too_great,327,85,412,10.33233,1.16024,4.74639,0.79369,0.20631,1.29389,0.53367,328,86
always_clear,40,370,410,1.15283,5.16804,4.72298,0.09756,0.90244,0.15905,2.33438,41,371
as_old,336,73,409,10.62018,0.9915,4.71128,0.82152,0.17848,1.33925,0.46169,337,74
long_overdue,401,6,407,12.69916,0.04931,4.68787,0.98526,0.01474,1.60619,0.03813,402,7
very_surprised,386,21,407,12.2194,0.26025,4.68787,0.9484,0.0516,1.54611,0.13347,387,22
fully_aware,227,178,405,7.13389,2.46805,4.66446,0.56049,0.43951,0.91373,1.13689,228,179
that_difficult,34,370,404,0.96092,5.16804,4.65276,0.08416,0.91584,0.1372,2.36904,35,371
too_strong,335,68,403,10.5882,0.92118,4.64106,0.83127,0.16873,1.35515,0.43647,336,69
really_worried,85,317,402,2.59212,4.42273,4.62935,0.21144,0.78856,0.3447,2.03979,86,318
so_quick,149,252,401,4.63912,3.50867,4.61765,0.37157,0.62843,0.60574,1.62558,150,253
so_hot,221,178,399,6.94199,2.46805,4.59424,0.55388,0.44612,0.90296,1.15398,222,179
also_true,396,3,399,12.53924,0.00712,4.59424,0.99248,0.00752,1.61797,0.01945,397,4
so_close,316,81,397,9.9805,1.10399,4.57083,0.79597,0.20403,1.29761,0.52777,317,82
too_weak,381,16,397,12.05948,0.18994,4.57083,0.9597,0.0403,1.56452,0.10425,382,17
very_big,205,192,397,6.43024,2.66493,4.57083,0.51637,0.48363,0.8418,1.25102,206,193
too_hot,255,141,396,8.02946,1.94774,4.55913,0.64394,0.35606,1.04976,0.92104,256,142
very_optimistic,239,154,393,7.51771,2.13055,4.52402,0.60814,0.39186,0.99141,1.01363,240,155
as_lucky,30,362,392,0.83299,5.05554,4.51232,0.07653,0.92347,0.12476,2.38878,31,363
as_dramatic,59,325,384,1.76053,4.53523,4.41869,0.15365,0.84635,0.25048,2.1893,60,326
pretty_sure,382,2,384,12.09146,-0.00694,4.41869,0.99479,0.00521,1.62173,0.01347,383,3
yet_complete,17,365,382,0.41719,5.09773,4.39528,0.0445,0.9555,0.07255,2.47162,18,366
very_tough,360,21,381,11.38781,0.26025,4.38358,0.94488,0.05512,1.54037,0.14258,361,22
quite_clear,217,164,381,6.81405,2.27118,4.38358,0.56955,0.43045,0.9285,1.11345,218,165
very_exciting,303,78,381,9.5647,1.06181,4.38358,0.79528,0.20472,1.29648,0.52957,304,79
particularly_interested,175,202,377,5.47071,2.80555,4.33676,0.46419,0.53581,0.75673,1.386,176,203
as_happy,169,206,375,5.2788,2.8618,4.31336,0.45067,0.54933,0.73469,1.42098,170,207
quite_different,363,1,364,11.48376,-0.021,4.18462,0.99725,0.00275,1.62574,0.00711,364,2
very_helpful,232,131,363,7.29382,1.80712,4.17291,0.63912,0.36088,1.04191,0.93351,233,132
very_low,359,3,362,11.35582,0.00712,4.16121,0.99171,0.00829,1.61671,0.02144,360,4
so_proud,313,49,362,9.88454,0.654,4.16121,0.86464,0.13536,1.40956,0.35014,314,50
as_quick,92,270,362,2.81601,3.7618,4.16121,0.25414,0.74586,0.41431,1.92934,93,271
also_important,362,0,362,11.45178,-0.03506,4.16121,1.0,0.0,1.63022,0.0,363,1
too_short,339,23,362,10.71614,0.28837,4.16121,0.93646,0.06354,1.52665,0.16435,340,24
particularly_concerned,242,119,361,7.61366,1.63837,4.14951,0.67036,0.32964,1.09284,0.85269,243,120
so_difficult,246,114,360,7.7416,1.56806,4.1378,0.68333,0.31667,1.11399,0.81913,247,115
so_long,260,97,357,8.18938,1.32899,4.10269,0.72829,0.27171,1.18728,0.70284,261,98
especially_important,348,9,357,11.004,0.0915,4.10269,0.97479,0.02521,1.58912,0.06521,349,10
so_concerned,206,150,356,6.46222,2.0743,4.09099,0.57865,0.42135,0.94333,1.08992,207,151
as_common,197,155,352,6.17437,2.14462,4.04417,0.55966,0.44034,0.91237,1.13905,198,156
too_slow,340,11,351,10.74812,0.11962,4.03247,0.96866,0.03134,1.57913,0.08107,341,12
so_eager,248,102,350,7.80556,1.39931,4.02077,0.70857,0.29143,1.15513,0.75385,249,103
as_aggressive,52,298,350,1.53664,4.15555,4.02077,0.14857,0.85143,0.2422,2.20242,53,299
as_long,210,139,349,6.59016,1.91962,4.00906,0.60172,0.39828,0.98094,1.03025,211,140
extremely_difficult,343,4,347,10.84407,0.02119,3.98566,0.98847,0.01153,1.61143,0.02982,344,5
very_interesting,228,119,347,7.16588,1.63837,3.98566,0.65706,0.34294,1.07116,0.8871,229,120
virtually_impossible,343,2,345,10.84407,-0.00694,3.96225,0.9942,0.0058,1.62077,0.015,344,3
as_concerned,90,254,344,2.75204,3.5368,3.95054,0.26163,0.73837,0.42651,1.90998,91,255
too_optimistic,221,122,343,6.94199,1.68056,3.93884,0.64431,0.35569,1.05038,0.92006,222,123
nearly_impossible,337,1,338,10.65217,-0.021,3.88032,0.99704,0.00296,1.6254,0.00765,338,2
still_possible,332,3,335,10.49225,0.00712,3.84521,0.99104,0.00896,1.61562,0.02316,333,4
politically_correct,113,222,335,3.48768,3.0868,3.84521,0.33731,0.66269,0.5499,1.7142,114,223
as_difficult,103,229,332,3.16784,3.18524,3.8101,0.31024,0.68976,0.50576,1.78423,104,230
really_concerned,119,213,332,3.67959,2.96024,3.8101,0.35843,0.64157,0.58433,1.65957,120,214
as_robust,50,280,330,1.47267,3.90242,3.78669,0.15152,0.84848,0.247,2.19481,51,281
so_large,261,69,330,8.22136,0.93525,3.78669,0.79091,0.20909,1.28936,0.54086,262,70
as_fortunate,19,311,330,0.48116,4.33836,3.78669,0.05758,0.94242,0.09386,2.43781,20,312
always_possible,96,233,329,2.94395,3.24149,3.77499,0.29179,0.70821,0.47569,1.83195,97,234
so_intense,289,40,329,9.11692,0.52743,3.77499,0.87842,0.12158,1.43202,0.3145,290,41
very_similar,323,5,328,10.20439,0.03525,3.76329,0.98476,0.01524,1.60537,0.03943,324,6
too_large,275,49,324,8.66914,0.654,3.71647,0.84877,0.15123,1.38368,0.3912,276,50
as_powerful,115,207,322,3.55165,2.87586,3.69307,0.35714,0.64286,0.58222,1.6629,116,208
so_confident,197,125,322,6.17437,1.72274,3.69307,0.6118,0.3882,0.99737,1.00417,198,126
always_good,217,102,319,6.81405,1.39931,3.65795,0.68025,0.31975,1.10896,0.82711,218,103
too_sure,17,301,318,0.41719,4.19773,3.64625,0.05346,0.94654,0.08715,2.44846,18,302
very_expensive,269,48,317,8.47724,0.63993,3.63455,0.84858,0.15142,1.38338,0.39168,270,49
as_deep,77,239,316,2.33625,3.32586,3.62284,0.24367,0.75633,0.39724,1.95643,78,240
also_possible,306,9,315,9.66065,0.0915,3.61114,0.97143,0.02857,1.58365,0.07391,307,10
pretty_clear,312,1,313,9.85256,-0.021,3.58773,0.99681,0.00319,1.62501,0.00826,313,2
that_unusual,25,287,312,0.67306,4.00086,3.57603,0.08013,0.91987,0.13063,2.37947,26,288
still_unclear,309,1,310,9.75661,-0.021,3.55262,0.99677,0.00323,1.62496,0.00834,310,2
that_high,63,246,309,1.88847,3.4243,3.54092,0.20388,0.79612,0.33238,2.05935,64,247
pretty_much,307,2,309,9.69264,-0.00694,3.54092,0.99353,0.00647,1.61967,0.01674,308,3
relatively_small,305,2,307,9.62867,-0.00694,3.51751,0.99349,0.00651,1.6196,0.01685,306,3
no_good,307,0,307,9.69264,-0.03506,3.51751,1.0,0.0,1.63022,0.0,308,1
as_exciting,87,218,305,2.65609,3.03055,3.4941,0.28525,0.71475,0.46501,1.84888,88,219
very_impressed,255,49,304,8.02946,0.654,3.4824,0.83882,0.16118,1.36746,0.41694,256,50
particularly_important,281,20,301,8.86105,0.24619,3.44729,0.93355,0.06645,1.5219,0.17188,282,21
extremely_important,296,5,301,9.34081,0.03525,3.44729,0.98339,0.01661,1.60314,0.04297,297,6
as_impressive,87,213,300,2.65609,2.96024,3.43559,0.29,0.71,0.47276,1.83659,88,214
wide_open,288,12,300,9.08494,0.13369,3.43559,0.96,0.04,1.56501,0.10347,289,13
too_close,283,16,299,8.92502,0.18994,3.42388,0.94649,0.05351,1.54299,0.13842,284,17
that_interested,31,265,296,0.86497,3.69149,3.38877,0.10473,0.89527,0.17073,2.31583,32,266
very_upset,290,5,295,9.14891,0.03525,3.37707,0.98305,0.01695,1.60259,0.04384,291,6
mentally_ill,184,110,294,5.75857,1.51181,3.36537,0.62585,0.37415,1.02028,0.96783,185,111
very_frustrating,291,3,294,9.18089,0.00712,3.36537,0.9898,0.0102,1.61359,0.0264,292,4
very_smart,155,139,294,4.83102,1.91962,3.36537,0.52721,0.47279,0.85947,1.22298,156,140
very_careful,257,36,293,8.09342,0.47118,3.35366,0.87713,0.12287,1.42992,0.31782,258,37
as_interested,74,218,292,2.2403,3.03055,3.34196,0.25342,0.74658,0.41314,1.9312,75,219
very_small,281,9,290,8.86105,0.0915,3.31855,0.96897,0.03103,1.57963,0.08028,282,10
mutually_exclusive,36,254,290,1.02489,3.5368,3.31855,0.12414,0.87586,0.20237,2.26563,37,255
well_worth,289,1,290,9.11692,-0.021,3.31855,0.99655,0.00345,1.6246,0.00892,290,2
as_intense,85,201,286,2.59212,2.79149,3.27174,0.2972,0.7028,0.48451,1.81795,86,202
very_aggressive,247,39,286,7.77358,0.51337,3.27174,0.86364,0.13636,1.40792,0.35274,248,40
so_severe,222,62,284,6.97397,0.83681,3.24833,0.78169,0.21831,1.27433,0.56471,223,63
very_funny,172,112,284,5.37476,1.53993,3.24833,0.60563,0.39437,0.98732,1.02012,173,113
still_strong,283,1,284,8.92502,-0.021,3.24833,0.99648,0.00352,1.62448,0.00911,284,2
very_competitive,254,27,281,7.99747,0.34462,3.21322,0.90391,0.09609,1.47358,0.24855,255,28
so_young,224,57,281,7.03794,0.7665,3.21322,0.79715,0.20285,1.29954,0.52471,225,58
only_natural,277,4,281,8.73311,0.02119,3.21322,0.98577,0.01423,1.60702,0.03682,278,5
as_safe,99,182,281,3.0399,2.5243,3.21322,0.35231,0.64769,0.57435,1.6754,100,183
entirely_sure,11,268,279,0.22528,3.73367,3.18981,0.03943,0.96057,0.06427,2.48475,12,269
cautiously_optimistic,275,3,278,8.66914,0.00712,3.17811,0.98921,0.01079,1.61263,0.02791,276,4
very_supportive,261,16,277,8.22136,0.18994,3.1664,0.94224,0.05776,1.53606,0.14941,262,17
always_right,116,161,277,3.58364,2.22899,3.1664,0.41877,0.58123,0.68269,1.50348,117,162
now_worth,275,1,276,8.66914,-0.021,3.1547,0.99638,0.00362,1.62432,0.00937,276,2
very_attractive,206,70,276,6.46222,0.94931,3.1547,0.74638,0.25362,1.21676,0.65606,207,71
as_smart,80,196,276,2.4322,2.72118,3.1547,0.28986,0.71014,0.47253,1.83696,81,197
even_clear,9,267,276,0.16132,3.71961,3.1547,0.03261,0.96739,0.05316,2.50239,10,268
too_important,234,40,274,7.35778,0.52743,3.13129,0.85401,0.14599,1.39223,0.37763,235,41
as_comfortable,83,191,274,2.52815,2.65086,3.13129,0.30292,0.69708,0.49383,1.80317,84,192
as_interesting,77,196,273,2.33625,2.72118,3.11959,0.28205,0.71795,0.45981,1.85715,78,197
that_strong,55,215,270,1.63259,2.98836,3.08448,0.2037,0.7963,0.33208,2.05981,56,216
really_excited,235,35,270,7.38977,0.45712,3.08448,0.87037,0.12963,1.4189,0.33532,236,36
very_encouraging,167,103,270,5.21484,1.41337,3.08448,0.61852,0.38148,1.00832,0.98679,168,104
too_little,246,23,269,7.7416,0.28837,3.07278,0.9145,0.0855,1.49084,0.22117,247,24
particularly_good,109,160,269,3.35975,2.21493,3.07278,0.4052,0.5948,0.66057,1.53858,110,161
particularly_strong,201,66,267,6.3023,0.89306,3.04937,0.75281,0.24719,1.22725,0.63942,202,67
that_surprising,9,258,267,0.16132,3.59305,3.04937,0.03371,0.96629,0.05495,2.49955,10,259
as_optimistic,46,221,267,1.34473,3.07274,3.04937,0.17228,0.82772,0.28086,2.14108,47,222
as_funny,79,187,266,2.40022,2.59461,3.03767,0.29699,0.70301,0.48416,1.8185,80,188
that_close,55,211,266,1.63259,2.93211,3.03767,0.20677,0.79323,0.33708,2.05189,56,212
immediately_able,6,260,266,0.06536,3.62117,3.03767,0.02256,0.97744,0.03677,2.52839,7,261
largely_responsible,264,1,265,8.31731,-0.021,3.02596,0.99623,0.00377,1.62407,0.00976,265,2
