key,index,l1,l2,f,E11,am_log_likelihood,am_log_likelihood_tt,am_odds_ratio_disc,am_Dice,am_t_score,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,am_p1_given2_margin,am_p2_given1_margin,f1,f2,N
still~unsure,136,still,unsure,5995,135.070661,36842.47019,36842.47019,1.8996472,0.014212324,75.68291,0.43247366,0.0071305274,0.44237012,0.007222178,0.4324033,0.007059458,830082,13552,83284343
potentially~life-threatening,137,potentially,life-threatening,3429,19.574443,30410.06018,30410.06018,2.49599,0.032090366,58.22339,0.43041527,0.016608778,0.43284523,0.01666286,0.43037435,0.01656774,205787,7922,83284343
highly~radioactive,138,highly,radioactive,2193,46.624705,13687.27871,13687.27871,1.915283,0.0056966958,45.83385,0.42279026,0.0028323059,0.431948,0.0028672551,0.42276448,0.0028062954,764843,5077,83284343
relatively~unscathed,139,relatively,unscathed,2489,42.605867,16595.84719,16595.84719,2.008763,0.008056228,49.03588,0.42203975,0.004026249,0.42936,0.0040662624,0.42201036,0.0039966577,612110,5797,83284343
most~pressing,140,most,pressing,2646,469.663553,6011.27704,6011.27704,1.0211353,0.0006987079,42.308838,0.42114386,0.0003162836,0.5119969,0.0003495925,0.42111772,0.00028754,7568812,5168,83284343
more~federal,141,more,federal,2978,626.067942,5933.75704,5933.75704,0.95595443,0.0006386042,43.098526,0.42046657,0.0002841248,0.5323561,0.0003194937,0.42043835,0.0002523262,9320997,5594,83284343
politically~incorrect,142,politically,incorrect,8796,33.012505,85677.04146,85677.04146,2.6926928,0.11522968,93.435,0.42021108,0.066587344,0.42168847,0.06673242,0.42010581,0.06648196,131810,20859,83284343
so~glad,143,so,glad,53502,7548.721783,142810.39465,142810.39465,1.1141059,0.018305147,198.66963,0.4198151,0.008604006,0.48813465,0.009327465,0.41926262,0.0080114305,5735964,109605,83284343
much~shorter,144,much,shorter,11729,632.938343,51986.82937,51986.82937,1.5133175,0.011651743,102.45623,0.4183318,0.0057215802,0.4420533,0.0059036766,0.41819853,0.0055850935,1986728,26533,83284343
highly~contagious,145,highly,contagious,6107,131.728337,37919.56844,37919.56844,1.9064903,0.015675314,76.461655,0.41664118,0.0078848265,0.42575294,0.007984646,0.4165694,0.007812416,764843,14344,83284343
even~worse,146,even,worse,91513,2871.882065,507610.764,507610.764,1.7768607,0.1372295,293.01767,0.41621488,0.080208205,0.4285982,0.08169308,0.4151478,0.079129376,1120205,213517,83284343
just~fine,147,just,fine,67004,1236.003622,442854.60523,442854.60523,2.0155292,0.16608272,254.07635,0.41481176,0.10228609,0.42180142,0.10339756,0.41402057,0.10149022,648023,158852,83284343
more~agile,148,more,agile,7231,1536.630826,14223.5354,14223.5354,0.9462015,0.0015492687,66.964775,0.4148076,0.0006879075,0.526657,0.0007757754,0.4147392,0.0006109185,9320997,13730,83284343
more~stringent,149,more,stringent,15047,3198.945296,29591.22183,29591.22183,0.94613427,0.0032187542,96.58776,0.41465634,0.0014313027,0.5264318,0.0016143123,0.41451403,0.0012711145,9320997,28583,83284343
more~mature,150,more,mature,24652,5246.928361,48430.7847,48430.7847,0.9454855,0.005263091,123.59166,0.41414618,0.0023442272,0.5258308,0.0026447815,0.41391304,0.0020818666,9320997,46882,83284343
not~refundable,151,not,refundable,2149,244.318879,6525.16469,6525.16469,1.1935844,0.0009723117,41.086967,0.41336513,0.0004554847,0.46636283,0.0004866632,0.41334227,0.0004313347,4415785,4608,83284343
more~systematic,152,more,systematic,2663,567.982625,5213.96243,5213.96243,0.9426495,0.0005710872,40.59776,0.41283646,0.0002530883,0.5247291,0.0002856991,0.4128113,0.0002247632,9320997,5075,83284343
not~immune,153,not,immune,9502,1082.574406,28815.14403,28815.14403,1.1925259,0.0042838436,86.37239,0.41245422,0.0020134184,0.4653737,0.0021518257,0.4123531,0.0019066657,4415785,20418,83284343
most~basic,154,most,basic,52477,9548.310918,116340.65599,116340.65599,1.0019512,0.013676788,187.39722,0.40910393,0.0062387604,0.49946702,0.006933321,0.40858784,0.005671787,7568812,105066,83284343
most~infamous,155,most,infamous,7635,1390.17867,16880.48899,16880.48899,0.9990186,0.0020134205,71.468636,0.4083133,0.0009075503,0.49911746,0.0010087448,0.4082383,0.0008250729,7568812,15297,83284343
more~tolerable,156,more,tolerable,2971,640.953004,5736.57222,5736.57222,0.9322942,0.000637094,42.74776,0.40688094,0.000281481,0.51877075,0.0003187427,0.406853,0.0002499783,9320997,5727,83284343
largely~unregulated,157,largely,unregulated,2101,10.235391,19215.24511,19215.24511,2.5447268,0.024615565,45.613365,0.40607765,0.012653899,0.4080404,0.01269057,0.40605256,0.012628745,165556,5149,83284343
most~sacred,158,most,sacred,7805,1429.892867,17142.12144,17142.12144,0.99371475,0.0020581323,72.16075,0.40525687,0.0009264845,0.49605948,0.0010312054,0.4051803,0.0008422864,7568812,15734,83284343
most~reputable,159,most,reputable,5220,957.41206,11449.14757,11449.14757,0.99259436,0.0013774274,58.99811,0.40466323,0.0006194753,0.4954912,0.0006896723,0.40461203,0.0005631779,7568812,10535,83284343
much~harder,160,much,harder,42361,2363.267202,184817.95562,184817.95562,1.4943196,0.040618528,194.33556,0.40421695,0.020624457,0.42759088,0.021321993,0.4037361,0.020132465,1986728,99069,83284343
more~nimble,161,more,nimble,3505,760.593088,6719.45374,6719.45374,0.9270543,0.0007515175,46.355843,0.40385976,0.0003315377,0.51574457,0.0003760327,0.4038268,0.0002944328,9320997,6796,83284343
not~exhaustive,162,not,exhaustive,2663,309.428163,7944.11431,7944.11431,1.1760546,0.0012045356,45.60809,0.40331337,0.0005628323,0.45630568,0.0006030638,0.4032851,0.0005329906,4415785,5836,83284343
most~discerning,163,most,discerning,3842,706.676429,8400.29071,8400.29071,0.9900795,0.0010141768,50.582897,0.40324283,0.0004556517,0.49408436,0.0005076094,0.4032052,0.0004142425,7568812,7776,83284343
much~slower,164,much,slower,9395,524.995554,40807.49871,40807.49871,1.4860148,0.009354142,91.51145,0.403142,0.004573735,0.42689022,0.0047288807,0.40303546,0.0044646296,1986728,22008,83284343
more~permanent,165,more,permanent,11883,2585.412143,22715.08378,22715.08378,0.92505187,0.0025434238,85.291794,0.40258723,0.0011231939,0.5143933,0.0012748636,0.40247557,0.0009974886,9320997,23101,83284343
most~common,166,most,common,272787,50519.094677,599209.26208,599209.26208,0.9983463,0.067150004,425.56403,0.40252608,0.032301854,0.49071854,0.03604093,0.39983937,0.029366286,7568812,555893,83284343
much~deeper,167,much,deeper,17960,1006.074496,77971.05266,77971.05266,1.4859787,0.017704148,126.507744,0.4021936,0.008742133,0.4258447,0.00903999,0.40198994,0.008533591,1986728,42175,83284343
much~lighter,168,much,lighter,6719,376.356546,29135.9386,29135.9386,1.4836428,0.006710595,77.37808,0.4020945,0.0032705248,0.4258731,0.0033819426,0.40201834,0.0031925072,1986728,15777,83284343
more~attuned,169,more,attuned,2003,437.486519,3809.23236,3809.23236,0.92118883,0.0004296022,34.97972,0.4005083,0.0001891217,0.51240724,0.0002148912,0.4004895,0.0001679556,9320997,3909,83284343
very~little,170,very,little,241731,55840.374145,440717.66717,440717.66717,0.90522814,0.046564836,378.08664,0.39849517,0.021284964,0.5152817,0.02438419,0.39625052,0.01875139,9913432,469124,83284343
critically~endangered,171,critically,endangered,8091,9.737749,98134.62003,98134.62003,3.2380848,0.26871917,89.84173,0.3975427,0.20270607,0.39792454,0.20285313,0.39744565,0.20260899,39886,20333,83284343
more~resilient,172,more,resilient,14005,3080.87206,26412.71695,26412.71695,0.91533726,0.0029961946,92.30925,0.3969682,0.0013196879,0.50875473,0.0015025217,0.39683697,0.0011719913,9320997,27528,83284343
more~hawkish,173,more,hawkish,2115,465.465958,3984.81295,3984.81295,0.9144666,0.0004536117,35.867912,0.39663777,0.0001992717,0.5085357,0.0002269071,0.39661795,0.0001769697,9320997,4159,83284343
most~holy,174,most,holy,4923,918.424896,10599.69237,10599.69237,0.9780609,0.00129913,57.07442,0.39630526,0.0005819787,0.48713636,0.0006504323,0.3962572,0.000529089,7568812,10106,83284343
more~mainstream,175,more,mainstream,10547,2325.539107,19831.69528,19831.69528,0.9131535,0.0022580288,80.054276,0.39576074,0.0009931925,0.50757974,0.0011315313,0.395662,0.0008820366,9320997,20779,83284343
much~colder,176,much,colder,2748,156.46337,11799.6249,11799.6249,1.4705199,0.0027572548,49.436646,0.39514267,0.0013363016,0.4189663,0.0013831788,0.39511156,0.0013044245,1986728,6559,83284343
most~popular,177,most,popular,398955,75212.328465,864595.19109,864595.19109,0.99002683,0.095029786,512.55206,0.39510497,0.047049023,0.48205793,0.052710384,0.39117876,0.042773247,7568812,827608,83284343
most~scenic,178,most,scenic,4674,874.893774,10026.74793,10026.74793,0.9752201,0.0012334994,55.569576,0.39467597,0.0005521183,0.4855095,0.0006175342,0.39463034,0.0005019422,7568812,9627,83284343
too~lazy,179,too,lazy,12445,1216.036,40904.42802,40904.42802,1.2421298,0.0069410573,100.65659,0.39456263,0.003297316,0.43714216,0.003498302,0.39442778,0.0031564732,3557440,28469,83284343
much~bigger,180,much,bigger,54303,3103.241852,233974.44982,233974.44982,1.478806,0.051306278,219.71312,0.39419058,0.026400676,0.4174296,0.027332881,0.39357483,0.025770895,1986728,130089,83284343
more~formal,181,more,formal,14876,3292.508542,27845.45221,27845.45221,0.90999424,0.0031818906,94.972176,0.393881,0.0013993422,0.5056596,0.0015959666,0.39374185,0.001242731,9320997,29419,83284343
more~such,182,more,such,7147,1581.845601,13373.9875,13373.9875,0.9096786,0.0015312051,65.828705,0.39380917,0.0006722978,0.5056601,0.0007667635,0.39374235,0.0005970557,9320997,14134,83284343
aesthetically~pleasing,183,aesthetically,pleasing,13098,7.98071,185280.4783,185280.4783,3.8954413,0.4919067,114.37676,0.39342806,0.6556742,0.39351058,0.6559167,0.39327082,0.65551704,19969,33285,83284343
most~egregious,184,most,egregious,8292,1557.123706,17728.52294,17728.52294,0.97269297,0.002186148,73.960526,0.39315176,0.0009787692,0.48395005,0.0010955484,0.39307088,0.0008898195,7568812,17134,83284343
more~relaxed,185,more,relaxed,25614,5696.39008,47681.33348,47681.33348,0.90623224,0.0054661306,124.451035,0.39156333,0.0024061443,0.5032418,0.0027479893,0.391324,0.002136854,9320997,50898,83284343
not~averse,186,not,averse,2302,274.699677,6718.96206,6718.96206,1.1549891,0.0010414014,42.253765,0.3913195,0.0004848078,0.44431576,0.0005213116,0.39129516,0.000459103,4415785,5181,83284343
more~gradual,187,more,gradual,2578,573.802349,4789.79796,4789.79796,0.9045715,0.0005528556,39.472904,0.39093447,0.0002421168,0.5028282,0.0002765799,0.39091042,0.0002150197,9320997,5127,83284343
much~richer,188,much,richer,4692,270.536831,20005.0657,20005.0657,1.461546,0.0046965345,64.54863,0.38991848,0.002279886,0.41372013,0.002361672,0.38986537,0.0022255,1986728,11341,83284343
only~temporary,189,only,temporary,5980,81.120751,42400.06522,42400.06522,2.0890899,0.025939774,76.28145,0.3894101,0.013299858,0.39469343,0.013410567,0.38933927,0.013228648,445917,15151,83284343
far~fewer,190,far,fewer,18610,249.582534,132877.11231,132877.11231,2.1059718,0.07647437,134.58894,0.38833264,0.042007588,0.39338788,0.04235398,0.38811207,0.041785963,439392,47307,83284343
much~safer,191,much,safer,10964,636.015607,46614.77553,46614.77553,1.4583894,0.010891085,98.635,0.38749126,0.005325529,0.41122195,0.0055186218,0.38736722,0.0051984894,1986728,26662,83284343
most~fearsome,192,most,fearsome,2087,398.232525,4383.06098,4383.06098,0.95901304,0.0005511545,36.966526,0.38540766,0.000245426,0.47626653,0.0002757368,0.38538736,0.0002231219,7568812,4382,83284343
more~egalitarian,193,more,egalitarian,2016,453.714594,3694.20476,3694.20476,0.8949236,0.0004323837,34.79486,0.38538763,0.0001887317,0.49728662,0.0002162859,0.38536888,0.0001676093,9320997,4054,83284343
most~respected,194,most,respected,4380,837.360676,9180.47389,9180.47389,0.957553,0.0011559739,53.529095,0.38452694,0.0005148463,0.47536358,0.0005786906,0.3844844,0.0004680575,7568812,9214,83284343
more~organized,195,more,organized,5019,1133.50306,9158.14802,9158.14802,0.89204013,0.0010757545,54.84512,0.38368577,0.000469387,0.49555686,0.0005384617,0.38363913,0.0004168542,9320997,10128,83284343
more~expansive,196,more,expansive,6829,1546.92726,12414.86491,12414.86491,0.8895257,0.0014631242,63.91839,0.38221312,0.0006381001,0.49406743,0.0007326469,0.38214967,0.0005666854,9320997,13822,83284343
most~underrated,197,most,underrated,7420,1427.34825,15448.44164,15448.44164,0.9525977,0.0019566175,69.569214,0.38162372,0.0008709029,0.4724309,0.0009803388,0.38155174,0.0007917559,7568812,15706,83284343
barely~audible,198,barely,audible,2547,4.174945,28836.50815,28836.50815,3.0160017,0.08657229,50.385086,0.38160694,0.04876515,0.3822029,0.048814613,0.3815764,0.048734598,52177,6664,83284343
fully~adjustable,199,fully,adjustable,3579,25.507542,29913.09733,29913.09733,2.3633373,0.030154819,59.398373,0.38152334,0.015624177,0.384219,0.015693238,0.38148066,0.015581393,228060,9315,83284343
more~adventurous,200,more,adventurous,9807,2233.095039,17714.92089,17714.92089,0.8851938,0.0020997864,76.48068,0.37967825,0.0009149646,0.49150503,0.0010521407,0.3795873,0.0008125638,9320997,19953,83284343
much~better,201,much,better,295224,17669.721557,1273191.02698,1273191.02698,1.5007254,0.21648361,510.82495,0.37807077,0.14311826,0.39856303,0.14859809,0.37470827,0.13970421,1986728,740721,83284343
fully~autonomous,202,fully,autonomous,3689,26.630258,30715.94044,30715.94044,2.3545556,0.031028029,60.298687,0.37663728,0.016102893,0.37933162,0.016175568,0.3765933,0.016058799,228060,9725,83284343
not~eligible,203,not,eligible,20966,2598.645155,59375.29734,59375.29734,1.1274557,0.0093916925,126.84952,0.37497288,0.004392362,0.4277728,0.004747967,0.3747522,0.0041594766,4415785,49012,83284343
more~inviting,204,more,inviting,2825,649.682589,5038.11906,5038.11906,0.8764745,0.0006057811,40.92733,0.3747578,0.0002627889,0.48664945,0.0003030792,0.3747317,0.0002333782,9320997,5805,83284343
more~sustainable,205,more,sustainable,29486,6789.490829,52559.50246,52559.50246,0.87650114,0.0062858798,132.17555,0.37440127,0.0027418488,0.4860463,0.0031633954,0.37412855,0.0024349873,9320997,60665,83284343
much~softer,206,much,softer,2477,148.758282,10311.83337,10311.83337,1.4313446,0.002485745,46.78052,0.37338296,0.0012005361,0.39720976,0.0012467736,0.373355,0.0011718976,1986728,6236,83284343
much~brighter,207,much,brighter,4040,242.698327,16818.59312,16818.59312,1.4314464,0.004046268,59.74264,0.37328145,0.001958043,0.3970906,0.0020334944,0.37323585,0.0019113345,1986728,10174,83284343
more~cohesive,208,more,cohesive,4428,1022.928314,7852.59981,7852.59981,0.8727381,0.0009491822,51.17083,0.37258703,0.0004113492,0.4844639,0.0004750565,0.37254614,0.000365312,9320997,9140,83284343
almost~total,209,almost,total,3326,44.58379,23565.32309,23565.32309,2.0796824,0.015469875,56.89842,0.37225085,0.007830588,0.3772686,0.007896842,0.37221146,0.0077909883,421181,8816,83284343
much~older,210,much,older,17024,1026.327187,70825.95265,70825.95265,1.4316305,0.016774463,122.61003,0.37202355,0.00824905,0.39568612,0.008568863,0.37183136,0.008052271,1986728,43024,83284343
more~insidious,211,more,insidious,3898,902.169053,6896.26915,6896.26915,0.8711503,0.0008356685,47.983994,0.37168103,0.000361911,0.48356283,0.0004181956,0.37164506,0.0003214067,9320997,8061,83284343
not~dissimilar,212,not,dissimilar,3715,465.255677,10418.54848,10418.54848,1.1180575,0.001679263,53.3175,0.37038025,0.0007771426,0.42336184,0.0008413,0.37034124,0.0007359381,4415785,8775,83284343
most~elite,213,most,elite,4909,967.31789,9949.30342,9949.30342,0.93287206,0.0012953436,56.258102,0.37036696,0.0005728386,0.4611988,0.0006485826,0.37031963,0.0005207795,7568812,10644,83284343
more~frequent,214,more,frequent,31110,7226.529677,54845.56916,54845.56916,0.86918414,0.006629328,135.40897,0.37017193,0.0028852397,0.4818027,0.0033376259,0.36988494,0.00256233,9320997,64570,83284343
much~tougher,215,much,tougher,9080,552.261545,37549.00529,37549.00529,1.4236228,0.009035369,89.493385,0.36845535,0.0043972484,0.39220768,0.0045703286,0.36835292,0.0042923535,1986728,23151,83284343
more~likely,216,more,likely,498401,117330.549139,880719.74145,880719.74145,0.8774243,0.09612955,539.7788,0.36812446,0.046035167,0.47540835,0.053470783,0.36349058,0.040883016,9320997,1048364,83284343
pretty~decent,217,pretty,decent,13550,682.255303,60931.88262,60931.88262,1.5053387,0.01635698,110.543396,0.36741617,0.008092063,0.38673404,0.008355183,0.3672616,0.007934491,1621748,35037,83284343
most~heinous,218,most,heinous,3239,643.515406,6503.84955,6503.84955,0.9261852,0.0008550807,45.605053,0.36657327,0.0003771978,0.45742127,0.0004279403,0.3665421,0.0003429184,7568812,7081,83284343
even~hotter,219,even,hotter,2823,100.299389,14566.06337,14566.06337,1.6512408,0.0050068195,51.244167,0.3651528,0.002463675,0.37857047,0.0025200746,0.3651201,0.0024305377,1120205,7457,83284343
more~robust,220,more,robust,27034,6345.624998,47022.76498,47022.76498,0.86030805,0.0057655955,125.82624,0.36512935,0.0024992565,0.47679853,0.0029003336,0.36488077,0.0022195452,9320997,56699,83284343
more~livable,221,more,livable,2377,558.24578,4127.56607,4127.56607,0.8588801,0.0005097585,37.304344,0.36464778,0.0002197144,0.4765437,0.0002550156,0.36462596,0.0001951244,9320997,4988,83284343
more~precise,222,more,precise,22727,5355.824341,39324.67343,39324.67343,0.85685194,0.004851608,115.228035,0.36320475,0.0020985226,0.4749138,0.0024382586,0.36299604,0.0018636608,9320997,47855,83284343
predominantly~muslim,223,predominantly,muslim,8072,13.211757,92197.79731,92197.79731,3.0589917,0.22505054,89.69726,0.36271325,0.16286445,0.36321095,0.16303448,0.36261645,0.16276763,49511,22224,83284343
not~unreasonable,224,not,unreasonable,4740,606.873673,13050.0567,13050.0567,1.1016537,0.0021412934,60.032925,0.36114752,0.0009883943,0.41411847,0.0010734218,0.36109787,0.000935989,4415785,11446,83284343
much~stronger,225,much,stronger,27054,1677.60984,110839.75754,110839.75754,1.4136902,0.026303636,154.28159,0.36114433,0.013085098,0.38469413,0.013617365,0.36083937,0.012772957,1986728,70326,83284343
most~comprehensive,226,most,comprehensive,34587,6992.243371,68199.93739,68199.93739,0.9139332,0.009047377,148.3782,0.35898456,0.0040103034,0.4495321,0.0045696734,0.35865292,0.0036458503,7568812,76940,83284343
more~pragmatic,227,more,pragmatic,5124,1218.112885,8760.94807,8760.94807,0.84895045,0.0010981709,54.56512,0.35891193,0.0004718502,0.4707828,0.0005497266,0.35886505,0.0004190418,9320997,10884,83284343
very~slight,228,very,slight,5324,1328.982907,8691.17845,8691.17845,0.829253,0.0010728899,54.751953,0.3578641,0.0004574399,0.4768473,0.0005370491,0.35781613,0.0004029903,9913432,11165,83284343
most~salient,229,most,salient,2694,547.001727,5278.06383,5278.06383,0.908914,0.000711303,41.364986,0.35672927,0.00031202,0.44758266,0.0003559343,0.3567035,0.0002836638,7568812,6019,83284343
