key,index,l1,l2,f,E11,am_log_likelihood,am_log_likelihood_tt,am_odds_ratio_disc,am_Dice,am_t_score,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,am_p1_given2_margin,am_p2_given1_margin,am_expect_diff,f1,f2,N
extremely~expensive,4749,extremely,expensive,6130,5193.729779,162.38157,162.38157,0.07336927,0.008638171,11.958343,0.0021242113,0.0009705083,0.013833756,0.006279689,0.0021129092,0.0009591331,936.27022,976163,443119,83284343
n't~obvious,4750,n't,obvious,3193,2786.469148,57.63157,57.63157,0.060292453,0.0045657465,7.1943913,0.0021180364,0.0003419611,0.016597187,0.00264695,0.002113144,0.0003370081,406.53085,1206294,192382,83284343
really~clean,4751,really,clean,2249,2075.109025,14.5723,14.5723,0.036019858,0.002064715,3.6667585,0.0021110864,8.51028e-05,0.027276477,0.001072967,0.0021089965,8.2961e-05,173.89098,2096057,82452,83284343
finally~available,4752,finally,available,2216,416.642066,3894.59328,3894.59328,0.74691015,0.0049072527,38.223698,0.0021069746,0.044769518,0.0025679595,0.0551093,0.0020851435,0.044747904,1799.35793,40211,862942,83284343
all~responsible,4753,all,responsible,1511,1072.471127,160.28198,160.28198,0.15038736,0.00474825,11.281477,0.002104236,0.001031048,0.007232191,0.003534354,0.0020989573,0.0010257553,438.52887,427518,208927,83284343
wholly~different,4754,wholly,different,2349,473.229666,3862.39785,3862.39785,0.7161786,0.0049448833,38.702423,0.0020917868,0.043170474,0.0025909992,0.054033536,0.0020690165,0.04314794,1875.77033,43473,906600,83284343
as~gay,4755,as,gay,1879,1794.813401,4.07472,4.07472,0.020978402,0.0010020783,1.9421357,0.0020904236,2.37503e-05,0.046634566,0.0005064807,0.0020894122,2.26923e-05,84.1866,3709914,40292,83284343
really~smooth,4756,really,smooth,1650,1523.588878,10.48844,10.48844,0.03570211,0.00153019,3.1120267,0.0020896473,6.1866e-05,0.027255608,0.0007871923,0.0020881286,6.0309e-05,126.41112,2096057,60538,83284343
almost~similar,4757,almost,similar,1569,1111.19636,168.4676,168.4676,0.15135537,0.004896171,11.557603,0.002089013,0.0010924771,0.0071406467,0.0037252393,0.0020835015,0.0010869523,457.80364,421181,219728,83284343
all~happy,4758,all,happy,3792,2701.194862,395.96985,395.96985,0.14939693,0.007951895,17.713852,0.0020860995,0.0025646484,0.0072061527,0.008869802,0.0020729187,0.0025514835,1090.80514,427518,526217,83284343
so~tragic,4759,so,tragic,1684,1634.816012,1.57508,1.57508,0.013963764,0.0005847526,1.1985404,0.0020726298,9.2089e-06,0.07094409,0.0002935862,0.0020720388,8.5747e-06,49.18399,5735964,23737,83284343
incredibly~popular,4760,incredibly,popular,5721,4032.838353,635.23746,635.23746,0.15462686,0.009276472,22.31917,0.0020602816,0.0041800933,0.006912693,0.014096862,0.0020398083,0.004159724,1688.16165,405835,827608,83284343
truly~interested,4761,truly,interested,2552,1806.714967,275.07569,275.07569,0.15176079,0.006564926,14.753058,0.0020598718,0.0018089032,0.0070226225,0.006163239,0.0020508838,0.0017999097,745.28503,414068,363397,83284343
locally~available,4762,locally,available,1843,97.552537,7694.49313,7694.49313,1.3673506,0.0042253346,40.65782,0.0020438477,0.18541102,0.002135717,0.19575146,0.0020226708,0.18539007,1745.44746,9415,862942,83284343
very~charming,4763,very,charming,3335,3279.308472,1.06873,1.06873,0.008370135,0.0006709599,0.9643645,0.00202214,6.3768e-06,0.12105263,0.0003364123,0.002021471,5.6178e-06,55.69153,9913432,27550,83284343
pretty~serious,4764,pretty,serious,6323,5740.003117,58.69597,58.69597,0.0430812,0.006598404,7.3316994,0.0019847874,0.0003666258,0.021450186,0.0038988795,0.0019777624,0.0003594867,582.99688,1621748,294776,83284343
most~qualified,4765,most,qualified,8370,8191.394025,4.26056,4.26056,0.010349818,0.002185679,1.9522402,0.0019836854,2.59565e-05,0.092860706,0.0011058539,0.0019815385,2.35976e-05,178.60598,7568812,90135,83284343
always~accurate,4766,always,accurate,1693,1346.657955,83.16957,83.16957,0.100628786,0.0041561974,8.4173765,0.001978155,0.0005459986,0.0096493075,0.0026484823,0.0019739876,0.0005418079,346.34205,639234,175453,83284343
still~small,4767,still,small,4814,4022.428605,148.79072,148.79072,0.07934383,0.0078044003,11.408723,0.00197092,0.0009632064,0.011928213,0.005799427,0.0019613693,0.0009536063,791.57139,830082,403581,83284343
less~significant,4768,less,significant,4195,3712.643833,61.26798,61.26798,0.05413456,0.0055826074,7.4473515,0.0019665107,0.0003896561,0.017052013,0.0033376561,0.0019607018,0.0003837757,482.35617,1256870,246012,83284343
less~critical,4769,less,critical,2414,2142.257004,33.68703,33.68703,0.052894358,0.003451473,5.5308228,0.0019175851,0.000219519,0.017005628,0.0019206441,0.0019143167,0.0002162061,271.743,1256870,141953,83284343
extremely~close,4770,extremely,close,6497,5603.045181,138.12211,138.12211,0.065548986,0.008935473,11.090705,0.0018808336,0.0009266454,0.013590884,0.0066556507,0.001870038,0.0009157844,893.95482,976163,478041,83284343
quite~enough,4771,quite,enough,6604,5762.762687,119.49671,119.49671,0.06038002,0.00871431,10.351779,0.0018768922,0.0008001095,0.014654518,0.006200811,0.0018667364,0.0007898779,841.23731,1065022,450646,83284343
substantially~better,4772,substantially,better,1711,337.6206,2860.16725,2860.16725,0.72190505,0.0043946053,33.2021,0.0018707498,0.036195192,0.0023099117,0.045072574,0.0018541116,0.036178693,1373.3794,37961,740721,83284343
materially~different,4773,materially,different,1736,60.850501,8855.53148,8855.53148,1.6129128,0.0038062246,40.204876,0.0018680622,0.29968908,0.0019148467,0.31055456,0.0018477272,0.29966897,1675.1495,5590,906600,83284343
real~easy,4774,real,easy,2286,863.946715,1629.23905,1629.23905,0.43020317,0.005303415,29.74252,0.0018677764,0.015204454,0.0029748117,0.024414208,0.0018505428,0.01518736,1422.05328,93634,768452,83284343
reasonably~good,4775,reasonably,good,5203,1547.623902,5533.55476,5533.55476,0.55385,0.004969534,50.67633,0.0018452393,0.057627946,0.0025624484,0.08196411,0.0018002522,0.05758402,3655.3761,63479,2030480,83284343
completely~ready,4776,completely,ready,2215,1777.24823,101.04257,101.04257,0.09683519,0.0051595923,9.301244,0.001838203,0.0007116099,0.009274535,0.0035739122,0.0018329318,0.0007063144,437.75177,619769,238826,83284343
particularly~good,4777,particularly,good,17371,13741.205349,914.7581,914.7581,0.10549018,0.013392678,27.540361,0.0018323258,0.0064839795,0.00855512,0.030820193,0.0017876535,0.0064400993,3629.79465,563624,2030480,83284343
over~many,4778,over,many,4571,648.086281,10706.17136,10706.17136,0.92753667,0.004090735,58.023396,0.0018231502,0.16069718,0.0020679636,0.18719031,0.0017747633,0.16065006,3922.91372,24419,2210387,83284343
pretty~healthy,4779,pretty,healthy,2407,2201.669038,18.98755,18.98755,0.039673425,0.0027749373,4.1852016,0.0018184962,0.0001291253,0.02128845,0.001484201,0.0018160274,0.0001266109,205.33096,1621748,113066,83284343
fairly~complex,4780,fairly,complex,1669,1206.037,159.93282,159.93282,0.14253159,0.005146001,11.332301,0.0018179826,0.001182955,0.0065337983,0.004244465,0.0018124068,0.0011773698,462.963,393218,255441,83284343
also~safe,4781,also,safe,2424,2133.650849,38.4421,38.4421,0.05641075,0.0038208698,5.897314,0.0018147338,0.000265459,0.01512127,0.0021867054,0.0018112408,0.0002619258,290.34915,1108517,160304,83284343
highly~useful,4782,highly,useful,2780,2325.238407,84.7491,84.7491,0.078703724,0.005461475,8.625045,0.001801555,0.0006000926,0.010979593,0.003634733,0.001796078,0.0005945816,454.76159,764843,253197,83284343
really~talented,4783,really,talented,3319,3101.388506,15.34145,15.34145,0.030348344,0.0029910507,3.7772715,0.0017685138,0.0001064998,0.026933376,0.0015834493,0.0017658971,0.0001038195,217.61149,2096057,123230,83284343
increasingly~powerful,4784,increasingly,powerful,2702,1969.733707,246.30937,246.30937,0.1389415,0.006666716,14.087255,0.0017521164,0.0018838291,0.0064325524,0.0069185724,0.0017432795,0.0018749953,732.26629,390543,420051,83284343
highly~dangerous,4785,highly,dangerous,3190,2684.662811,90.87768,90.87768,0.07601704,0.0060349344,8.947175,0.0017347126,0.0006668309,0.010912138,0.004170791,0.0017286236,0.0006607071,505.33719,764843,292335,83284343
just~impossible,4786,just,impossible,1948,1594.249529,74.06886,74.06886,0.08813865,0.0045678536,8.014982,0.0017307628,0.0005501727,0.009507355,0.0030060662,0.0017265048,0.0005458918,353.75047,648023,204894,83284343
rather~complex,4787,rather,complex,1612,1174.608476,147.0008,147.0008,0.13885301,0.0050500305,10.8940115,0.0017175676,0.001147377,0.006310655,0.004209196,0.0017122997,0.0011421009,437.39152,382971,255441,83284343
also~clear,4788,also,clear,7346,6512.663619,104.43107,104.43107,0.05340443,0.009195017,9.722879,0.0017131672,0.0007618988,0.015013131,0.006626872,0.0017031021,0.0007517579,833.33638,1108517,489305,83284343
rather~low,4789,rather,low,1919,1403.795103,171.01758,171.01758,0.13720955,0.005576438,11.760953,0.0016938449,0.001351499,0.0062859915,0.0050108233,0.001687636,0.0013452844,515.2049,382971,305282,83284343
rather~difficult,4790,rather,difficult,5223,3830.374784,461.63676,461.63676,0.13705505,0.00859075,19.269669,0.0016887333,0.003653171,0.0062701986,0.013638108,0.0016718431,0.0036363725,1392.62522,382971,832988,83284343
qualitatively~different,4791,qualitatively,different,1541,29.173407,10304.3523,10304.3523,2.0903559,0.003389495,38.512405,0.0016859308,0.5641326,0.0016997573,0.575,0.0016675784,0.5641144,1511.82659,2680,906600,83284343
still~rare,4792,still,rare,1541,1318.50374,36.03458,36.03458,0.068716444,0.003202507,5.6678896,0.0016845712,0.0002707397,0.011648739,0.0018564431,0.0016818953,0.0002680413,222.49626,830082,132289,83284343
truly~exciting,4793,truly,exciting,1568,1172.017819,121.89443,121.89443,0.12770142,0.0048260707,10.00006,0.0016845377,0.0009611,0.0066515086,0.0037868177,0.0016797697,0.0009563216,395.98218,414068,235736,83284343
little~better,4794,little,better,1567,331.163643,2443.4591,2443.4591,0.6906833,0.0040285056,31.219538,0.0016833955,0.033205025,0.0021155064,0.04208406,0.0016684235,0.03319018,1235.83636,37235,740721,83284343
especially~excited,4795,especially,excited,2290,1677.26683,202.70657,202.70657,0.1367619,0.0061265165,12.804235,0.0016689535,0.0016249503,0.0062098494,0.0060453904,0.0016615638,0.0016175595,612.73317,378801,368769,83284343
that~interesting,4796,that,interesting,2298,1481.196023,388.96113,388.96113,0.19298773,0.0061781667,17.03895,0.0016620143,0.003283325,0.0046481616,0.009209646,0.0016521484,0.0032734878,816.80398,249521,494389,83284343
particularly~excited,4797,particularly,excited,3104,2495.631848,139.21214,139.21214,0.09600644,0.0066581364,10.919572,0.0016570641,0.001086741,0.008417194,0.0055072177,0.0016497269,0.0010793864,608.36815,563624,368769,83284343
perhaps~better,4798,perhaps,better,1716,509.325859,1783.19967,1783.19967,0.5376915,0.0043008165,29.129389,0.0016436721,0.02108552,0.0023166616,0.029964902,0.0016290535,0.02107102,1206.67414,57267,740721,83284343
mostly~clear,4799,mostly,clear,1912,1115.366871,472.41706,472.41706,0.2367326,0.0056305593,18.218576,0.0016377129,0.004205794,0.003907583,0.010071321,0.0016280911,0.004196207,796.63313,189846,489305,83284343
so~dull,4800,so,dull,1505,1470.487284,0.86393,0.86393,0.010965911,0.0005228132,0.889633,0.0016168593,6.4619e-06,0.070488505,0.0002623796,0.0016164449,6.0169e-06,34.51272,5735964,21351,83284343
still~vulnerable,4801,still,vulnerable,1880,1619.263204,40.40224,40.40224,0.065796934,0.0037882337,6.013446,0.0016080166,0.0003172719,0.011571723,0.0022648366,0.0016048799,0.0003141097,260.7368,830082,162465,83284343
quite~strong,4802,quite,strong,5444,4847.515572,71.85046,71.85046,0.051378366,0.007539665,8.084256,0.0015807251,0.0005673225,0.014361312,0.0051116315,0.0015735303,0.0005600677,596.48443,1065022,379074,83284343
pretty~full,4803,pretty,full,2224,2058.235167,13.2882,13.2882,0.034475684,0.0025748967,3.5149975,0.0015702505,0.0001042436,0.021040682,0.0013713598,0.0015682576,0.0001022137,165.76483,1621748,105700,83284343
over~much,4804,over,much,3245,520.99477,6750.33166,6750.33166,0.8476776,0.0036028675,47.81901,0.0015664095,0.11158541,0.0018261895,0.13288833,0.0015329892,0.11155269,2724.00523,24419,1776924,83284343
so~supportive,4805,so,supportive,4417,4319.448785,2.35154,2.35154,0.010478489,0.0015234499,1.467807,0.0015565912,1.82649e-05,0.07042748,0.0007700536,0.001555419,1.70069e-05,97.55121,5735964,62717,83284343
possibly~more,4806,possibly,more,2030,451.290804,3020.03284,3020.03284,0.67323303,0.0038133166,35.039196,0.0015547033,0.04320383,0.0019744528,0.05552972,0.0015355106,0.04318487,1578.7092,36557,1028133,83284343
super~high,4807,super,high,3090,2196.795307,325.98357,325.98357,0.15016101,0.006879631,16.068367,0.001534552,0.0028725367,0.0052713463,0.009900166,0.0015237512,0.0028617715,893.20469,312116,586188,83284343
too~generous,4808,too,generous,2613,2523.053654,3.31466,3.31466,0.015994977,0.0014450405,1.7595994,0.0015238401,2.64122e-05,0.04423715,0.000734517,0.0015227593,2.5284e-05,89.94635,3557440,59068,83284343
even~worth,4809,even,worth,4687,4212.466719,52.48847,52.48847,0.047258645,0.006539737,6.9313717,0.0015208996,0.0004293883,0.014965547,0.0041840556,0.0015151805,0.0004236129,474.53328,1120205,313186,83284343
that~expensive,4810,that,expensive,1992,1327.590421,290.56801,290.56801,0.17815413,0.005751906,14.886453,0.0015074135,0.0026707416,0.0044954065,0.007983296,0.0014993931,0.0026627402,664.40958,249521,443119,83284343
already~great,4811,already,great,1750,1182.470439,239.07885,239.07885,0.17198034,0.005478097,13.566551,0.0015034952,0.0021920959,0.004614979,0.0067383368,0.0014966497,0.0021852602,567.52956,259708,379200,83284343
quite~complex,4812,quite,complex,3645,3266.523753,42.95534,42.95534,0.04847936,0.005520791,6.2688785,0.0014862166,0.0003599727,0.0142694395,0.0034224645,0.0014816582,0.0003553694,378.47625,1065022,255441,83284343
increasingly~interested,4813,increasingly,interested,2239,1704.067649,154.21075,154.21075,0.11990655,0.0059394646,11.305033,0.001478484,0.0013761676,0.0061613056,0.0057330434,0.0014720329,0.0013697143,534.93235,390543,363397,83284343
as~guilty,4814,as,guilty,3536,3423.740643,3.81649,3.81649,0.014747952,0.0018675528,1.8878454,0.0014619185,3.167e-05,0.046005726,0.0009531218,0.0014605693,3.02593e-05,112.25936,3709914,76860,83284343
usually~better,4815,usually,better,2216,1144.820307,795.3675,795.3675,0.29122546,0.005097528,22.755032,0.0014591083,0.008334663,0.0029916796,0.017215662,0.0014461312,0.008321782,1071.17969,128720,740721,83284343
as~shocked,4816,as,shocked,1668,1615.251879,1.78524,1.78524,0.014747805,0.0008905083,1.2915432,0.0014553128,1.4881e-05,0.045999836,0.0004496061,0.0014546791,1.42182e-05,52.74812,3709914,36261,83284343
so~rare,4817,so,rare,9302,9111.015519,4.27883,4.27883,0.009720532,0.003170279,1.9802039,0.0014459881,3.57587e-05,0.07031575,0.0016216978,0.0014436913,3.3296e-05,190.98448,5735964,132289,83284343
widely~different,4818,widely,different,1782,493.052342,2040.70287,2040.70287,0.57143444,0.0037441144,30.53384,0.0014373848,0.028472845,0.0019655856,0.03934296,0.001421738,0.02845736,1288.94766,45294,906600,83284343
so~long,4819,so,long,17531,17173.66059,7.95849,7.95849,0.009653288,0.005857999,2.6988428,0.0014373527,6.6906e-05,0.07030511,0.0030563301,0.0014330492,6.22981e-05,357.33941,5735964,249356,83284343
often~dangerous,4820,often,dangerous,1534,1115.304469,141.69612,141.69612,0.13977374,0.0050288653,10.690195,0.0014372907,0.0013227641,0.0052474043,0.004827801,0.0014322456,0.0013177176,418.69553,317743,292335,83284343
never~happy,4821,never,happy,1570,819.18894,546.46291,546.46291,0.28581512,0.004787534,18.948761,0.0014358812,0.005799956,0.00298356,0.012109245,0.0014268088,0.005790927,750.81106,129653,526217,83284343
always~concerned,4822,always,concerned,2308,1947.075228,63.83879,63.83879,0.074817,0.005169591,7.5127473,0.001427103,0.0005689879,0.009098076,0.0036105714,0.0014227561,0.0005646207,360.92477,639234,253680,83284343
already~successful,4823,already,successful,1828,1264.697662,222.2446,222.2446,0.16166297,0.005495455,13.175086,0.0013957153,0.0021757681,0.004507248,0.0070386743,0.0013889186,0.0021689835,563.30234,259708,405569,83284343
n't~full,4824,n't,full,1678,1530.963338,13.91598,13.91598,0.040621523,0.0025579385,3.5894644,0.001392843,0.0001236827,0.015875118,0.0013910373,0.0013910753,0.0001218912,147.03666,1206294,105700,83284343
quite~popular,4825,quite,popular,11716,10583.270464,119.93273,119.93273,0.045252893,0.012380656,10.464935,0.0013824161,0.0010773508,0.014156461,0.0110007115,0.0013686788,0.0010635738,1132.72954,1065022,827608,83284343
really~soft,4826,really,soft,1911,1812.511543,5.40028,5.40028,0.023720957,0.001762854,2.2529678,0.0013687368,4.82006e-05,0.026535032,0.0009117118,0.0013675533,4.69875e-05,98.48846,2096057,72018,83284343
totally~comfortable,4827,totally,comfortable,1704,1287.489748,123.25531,123.25531,0.122965544,0.005196437,10.0899935,0.0013462476,0.001211284,0.005487145,0.0049349824,0.0013412278,0.0012062622,416.51025,345290,310544,83284343
so~appealing,4828,so,appealing,6096,5979.540842,2.424,2.424,0.009045586,0.0020938434,1.4915959,0.0013427706,2.18051e-05,0.07021343,0.0010627682,0.0013413707,2.03033e-05,116.45916,5735964,86821,83284343
more~symbolic,4829,more,symbolic,2040,2015.974587,0.32136,0.32136,0.005891935,0.0004368771,0.5319316,0.0013340703,2.9024e-06,0.11325154,0.0002188607,0.0013337819,2.5776e-06,24.02541,9320997,18013,83284343
n't~pleased,4830,n't,pleased,2684,2458.072443,20.50543,20.50543,0.038937017,0.0039011543,4.3609185,0.0013339827,0.0001900432,0.015815308,0.0022249967,0.0013312644,0.0001872906,225.92756,1206294,169709,83284343
super~low,4831,super,low,1549,1144.073343,129.95463,129.95463,0.13288291,0.005017833,10.288466,0.0013312818,0.0013022398,0.005073997,0.0049628983,0.001326402,0.0012973595,404.92666,312116,305282,83284343
really~emotional,4832,really,emotional,1546,1469.629801,4.00697,4.00697,0.022737343,0.0014351684,1.9423128,0.001308761,3.73758e-05,0.026475323,0.0007375754,0.0013078433,3.64352e-05,76.3702,2096057,58394,83284343
yet~sure,4833,yet,sure,2075,982.999812,930.39283,930.39283,0.3301033,0.0044099255,23.972519,0.0013069839,0.011271673,0.0024583386,0.021393297,0.0012937379,0.011258546,1092.00019,96993,844066,83284343
even~funny,4834,even,funny,2103,1917.336402,17.70129,17.70129,0.040889293,0.003330815,4.048621,0.0013046877,0.0001680004,0.014752822,0.001877335,0.0013024546,0.0001657407,185.6636,1120205,142549,83284343
as~extreme,4835,as,extreme,2944,2860.600788,2.52354,2.52354,0.013151642,0.0015600938,1.5370679,0.0012996912,2.35282e-05,0.045843843,0.0007935494,0.001298689,2.24801e-05,83.39921,3709914,64218,83284343
vastly~more,4836,vastly,more,1800,497.188968,2070.85289,2070.85289,0.57388586,0.0033694992,30.70755,0.0012830005,0.032363534,0.0017507463,0.044692736,0.001267162,0.032347884,1302.81103,40275,1028133,83284343
now~aware,4837,now,aware,2086,1678.895142,92.48747,92.48747,0.09535832,0.005509409,8.913518,0.0012802941,0.0009342732,0.006535067,0.004762024,0.0012753872,0.0009293592,407.10486,438049,319201,83284343
crucially~important,4838,crucially,important,2813,91.374757,17148.98557,17148.98557,2.205186,0.0025538981,51.314896,0.0012709786,0.78662956,0.0012789578,0.8130058,0.0012374134,0.7865969,2721.62524,3460,2199447,83284343
definitely~different,4839,definitely,different,2282,1152.371331,872.66237,872.66237,0.30207485,0.0045078234,23.6471,0.0012597184,0.010684347,0.0025170967,0.021556366,0.0012460056,0.010670766,1129.62867,105862,906600,83284343
very~conscious,4840,very,conscious,5871,5809.553851,0.73591,0.73591,0.005225343,0.0011786507,0.801934,0.0012597,7.0357e-06,0.12029012,0.0005922268,0.0012589619,6.1983e-06,61.44615,9913432,48807,83284343
too~cautious,4841,too,cautious,1864,1811.431898,1.5799,1.5799,0.013104398,0.0010355993,1.2175851,0.0012402114,1.54363e-05,0.04395397,0.0005239723,0.0012395798,1.47769e-05,52.5681,3557440,42408,83284343
not~concerned,4842,not,concerned,13763,13450.26326,7.6466,7.6466,0.010595474,0.005894894,2.665768,0.0012365667,7.47877e-05,0.054253392,0.0031167732,0.0012328001,7.08225e-05,312.73674,4415785,253680,83284343
pretty~clean,4843,pretty,clean,1705,1605.540265,6.16652,6.16652,0.026789503,0.0020009389,2.4087133,0.0012074698,6.25467e-05,0.020678697,0.0010513347,0.0012062744,6.13287e-05,99.45974,1621748,82452,83284343
that~high,4844,that,high,2459,1756.227049,252.63553,252.63553,0.14802477,0.0058848234,14.172152,0.0012073847,0.002824952,0.0041949,0.009854882,0.0011988865,0.0028164883,702.77295,249521,586188,83284343
terribly~difficult,4845,terribly,difficult,1669,681.518282,1030.44918,1030.44918,0.39603052,0.0037042461,24.171349,0.0011974459,0.01450382,0.0020036304,0.024493689,0.0011854693,0.014491954,987.48172,68140,832988,83284343
absolutely~great,4846,absolutely,great,2062,1612.549509,116.13617,116.13617,0.10795334,0.0056233783,9.897774,0.001190681,0.0012744551,0.005437764,0.0058221123,0.0011852597,0.0012690355,449.45049,354167,379200,83284343
extremely~confident,4847,extremely,confident,1866,1694.447616,17.04708,17.04708,0.04259726,0.0033299725,3.9713755,0.0011887269,0.0001778258,0.01290751,0.001911566,0.0011866635,0.0001757415,171.55238,976163,144567,83284343
however~many,4848,however,many,4219,1706.458235,2717.98374,2717.98374,0.41146266,0.0037095263,38.681965,0.0011676884,0.039107315,0.0019087155,0.06561737,0.0011366977,0.03907712,2512.54177,64297,2210387,83284343
exceptionally~good,4849,exceptionally,good,4191,1879.193163,2174.07323,2174.07323,0.36246324,0.003977113,35.710236,0.0011670035,0.030020477,0.002064044,0.054372787,0.0011385519,0.029992694,2311.80684,77079,2030480,83284343
highly~accessible,4850,highly,accessible,1681,1494.304801,22.67274,22.67274,0.05186647,0.0036245673,4.553541,0.0011496145,0.0002463585,0.010330883,0.0021978368,0.0011473685,0.0002440961,186.6952,764843,162716,83284343
fairly~big,4851,fairly,big,2093,1684.941917,92.58699,92.58699,0.0952411,0.005580649,8.9194355,0.0011483441,0.0010426629,0.005864815,0.0053227474,0.0011434234,0.0010377401,408.05808,393218,356874,83284343
consistently~good,4852,consistently,good,3401,1139.549911,3031.2867,3031.2867,0.4975181,0.0032745672,38.777847,0.0011415834,0.048409745,0.0016749734,0.07276267,0.0011137516,0.048382577,2261.45009,46741,2030480,83284343
very~negative,4853,very,negative,7304,7234.713936,0.75168,0.75168,0.004730827,0.0014645769,0.81071,0.0011407809,7.9334e-06,0.12017111,0.0007367781,0.0011399484,6.9891e-06,69.28606,9913432,60780,83284343
considerably~different,4854,considerably,different,1583,562.252098,1257.41015,1257.41015,0.45894235,0.003303936,25.655355,0.0011382987,0.019774668,0.0017460843,0.030648002,0.0011259076,0.019762404,1020.7479,51651,906600,83284343
most~difficult,4855,most,difficult,76638,75701.258402,12.83192,12.83192,0.005940849,0.018243233,3.383746,0.0011359171,0.0001361352,0.092003725,0.010125499,0.001124556,0.0001237634,936.7416,7568812,832988,83284343
extremely~active,4856,extremely,active,2953,2696.497945,24.01858,24.01858,0.04014174,0.0048962752,4.720186,0.0011180238,0.000265882,0.012835782,0.0030251094,0.0011149355,0.0002627656,256.50205,976163,230060,83284343
about~many,4857,about,many,4360,1954.583,2269.49791,2269.49791,0.36378682,0.003817808,36.42899,0.0011179028,0.03269079,0.0019725054,0.05920213,0.0010882334,0.03266188,2405.417,73646,2210387,83284343
generally~better,4858,generally,better,1961,1159.557467,463.6546,463.6546,0.23147117,0.0045023635,18.098125,0.0010916856,0.006156754,0.0026474206,0.0150409965,0.0010819763,0.006147116,801.44253,130377,740721,83284343
really~intense,4859,really,intense,2968,2845.183564,5.37118,5.37118,0.018935094,0.0026870586,2.2543666,0.0010878671,6.01068e-05,0.02625387,0.001415992,0.0010863903,5.8594e-05,122.81644,2096057,113050,83284343
therefore~important,4860,therefore,important,3676,1354.115802,2810.7295,2810.7295,0.45492998,0.0032665073,38.295948,0.0010843026,0.045310866,0.0016713293,0.071691856,0.0010556673,0.045282967,2321.8842,51275,2199447,83284343
way~different,4861,way,different,1542,571.885854,1138.05469,1138.05469,0.43956617,0.003215394,24.704762,0.0010818338,0.018477358,0.0017008604,0.029351301,0.0010700575,0.018465703,970.11415,52536,906600,83284343
rather~different,4862,rather,different,5112,4168.868915,202.22833,202.22833,0.090156026,0.007928218,13.190968,0.0010517435,0.0024740463,0.0056386497,0.013348269,0.0010402947,0.0024626697,943.13109,382971,906600,83284343
very~crowded,4863,very,crowded,4242,4204.894776,0.37088,0.37088,0.004379671,0.0008527698,0.5697046,0.0010508116,4.2486e-06,0.12008153,0.0004279043,0.0010503659,3.7429e-06,37.10522,9913432,35326,83284343
extremely~worried,4864,extremely,worried,1507,1384.689084,10.64279,10.64279,0.037413314,0.002754267,3.1507113,0.0010367843,0.0001267836,0.01275616,0.0015437995,0.0010353136,0.0001252976,122.31092,976163,118139,83284343
most~problematic,4865,most,problematic,3452,3413.149003,0.48501,0.48501,0.005468948,0.0009076604,0.6612517,0.0010349209,5.6462e-06,0.091913626,0.0004560821,0.0010344542,5.133e-06,38.851,7568812,37557,83284343
however~much,4866,however,much,3165,1371.817058,1759.0649,1759.0649,0.37614673,0.003437936,31.874086,0.0010311503,0.027910609,0.0017811679,0.049224693,0.00100915,0.027889062,1793.18294,64297,1776924,83284343
equally~powerful,4867,equally,powerful,1656,1227.288906,136.04539,136.04539,0.13145995,0.0049925535,10.535001,0.0010257903,0.0017669625,0.0039423783,0.006805377,0.0010206169,0.0017617999,428.71109,243337,420051,83284343
only~beautiful,4868,only,beautiful,2022,1698.700976,58.5289,58.5289,0.076533474,0.0052988464,7.1897507,0.001022906,0.0007289234,0.006373161,0.004534476,0.0010190092,0.0007250206,323.29902,445917,317268,83284343
so~large,4869,so,large,20591,20297.077238,4.56708,4.56708,0.006743064,0.0068287593,2.0483043,0.0010008806,5.50323e-05,0.0698694,0.0035898064,0.0009973389,5.12421e-05,293.92276,5735964,294707,83284343
actually~good,4870,actually,good,5760,3788.227559,911.51259,911.51259,0.18814176,0.005270232,25.980383,0.0009953537,0.012713558,0.0028367676,0.03706993,0.0009710869,0.012689838,1971.77244,155382,2030480,83284343
only~effective,4871,only,effective,3358,2839.633207,90.4621,90.4621,0.0738203,0.006879188,8.945339,0.0009836488,0.0011687313,0.0063315365,0.0075305495,0.0009773849,0.0011624737,518.36679,445917,530361,83284343
extremely~accurate,4872,extremely,accurate,2227,2056.457681,13.96559,13.96559,0.03520076,0.0038676085,3.613866,0.0009740635,0.0001767788,0.0126928575,0.0022813813,0.0009720114,0.0001747068,170.54232,976163,175453,83284343
not~huge,4873,not,huge,2133,2094.94955,0.72602,0.72602,0.008359047,0.0009575119,0.8238808,0.0009634671,9.0994e-06,0.0539836,0.0004830398,0.00096301,8.6169e-06,38.05045,4415785,39512,83284343
barely~more,4874,barely,more,1617,644.117413,1050.37647,1050.37647,0.40856865,0.0029935853,24.193874,0.0009580889,0.018657502,0.0015727537,0.030990666,0.0009462614,0.018645814,972.88259,52177,1028133,83284343
very~general,4875,very,general,3914,3882.796456,0.2841,0.2841,0.003997465,0.000787046,0.4987622,0.0009569519,3.5729e-06,0.11998774,0.0003948179,0.0009565771,3.1476e-06,31.20354,9913432,32620,83284343
increasingly~hard,4876,increasingly,hard,2424,2015.416602,78.56299,78.56299,0.0811304,0.0059097735,8.298783,0.0009555829,0.0010511221,0.005639924,0.006206743,0.0009506516,0.0010461931,408.5834,390543,429793,83284343
