adj_lemma,count,mean,std,min,25%,50%,75%,max,total,var_coeff,range,IQ_range,upper_fence,lower_fence,plus1_geo_mean,plus1_har_mean
competent,1021,29.51,213.58,0,0,1,3,3529,30126,7.2386042330870435,3529,3,7.5,-4.5,2.7138305449321556,1.6082223817583752
destructive,1021,29.48,266.01,0,0,1,4,6754,30101,9.02275328251645,6754,4,10.0,-6.0,2.908991751483667,1.6731296363238575
useless,1021,29.45,172.76,0,0,0,3,3436,30064,5.86715722079946,3436,3,7.5,-4.5,2.565100891822311,1.5202587986469243
unclear,1021,29.17,481.77,0,0,0,1,14713,29780,16.517490569209507,14713,1,2.5,-1.5,1.9246746019889014,1.3293687424314442
unfair,1021,29.13,161.74,0,0,0,4,2732,29743,5.552218927782545,2732,4,10.0,-6.0,2.7809896731580253,1.5569936291467157
formal,1021,28.95,496.57,0,0,0,1,14874,29558,17.15253931519402,14874,1,2.5,-1.5,1.882887719540562,1.3537019392283174
mad,1021,28.88,266.87,0,0,0,2,6005,29491,9.239196368720478,6005,2,5.0,-3.0,2.3836830010596,1.5060603723674428
innocent,1021,28.87,209.14,0,0,0,2,3945,29481,7.243108387042288,3945,2,5.0,-3.0,2.483130548392044,1.5102913784006091
delicate,1021,28.76,315.35,0,0,0,2,6427,29368,10.963304937512964,6427,2,5.0,-3.0,2.1567153490950814,1.4392194556935074
thrilled,1021,28.68,274.04,0,0,0,1,6438,29282,9.555032471751337,6438,1,2.5,-1.5,1.7844063715997314,1.2627936709341046
okay,1021,28.31,324.39,0,0,0,1,9542,28902,11.45943759862228,9542,1,2.5,-1.5,1.9693871785682786,1.320459404599812
lazy,1021,28.29,402.33,0,0,0,3,12435,28886,14.22066626148975,12435,3,7.5,-4.5,2.41162405319529,1.5266789569640555
restrictive,1021,28.2,312.79,0,0,0,1,7627,28794,11.091056042704473,7627,1,2.5,-1.5,1.8482227162231084,1.3219192362789616
major,1021,28.1,492.11,0,0,0,1,15159,28691,17.512373957889448,15159,1,2.5,-1.5,1.7445428468410538,1.2860243002671825
stringent,1021,28.08,503.81,0,0,0,0,15046,28670,17.941865617143048,15046,0,0.0,0.0,1.4053079128138082,1.15271758574068
mild,1021,28.01,247.97,0,0,0,2,6089,28597,8.85316340034334,6089,2,5.0,-3.0,2.221338371049557,1.435151258802308
immediate,1021,27.95,451.55,0,0,0,1,11942,28532,16.158432858886673,11942,1,2.5,-1.5,1.599904718543591,1.2479784537567982
green,1021,27.87,190.96,0,0,1,5,4361,28454,6.852157446763139,4361,5,12.5,-7.5,3.169844667539613,1.7443405761163397
handy,1021,27.86,335.58,0,0,0,1,9693,28447,12.044354267547002,9693,1,2.5,-1.5,1.7305404548769339,1.2531603090414922
prolific,1021,27.85,563.55,0,0,0,1,17787,28439,20.23239813346544,17787,1,2.5,-1.5,1.8240346576315258,1.3167930761265156
casual,1021,27.85,411.8,0,0,0,2,12423,28430,14.788985706549147,12423,2,5.0,-3.0,2.1840375899976014,1.4544169470994484
patient,1021,27.84,358.09,0,0,0,1,8415,28428,12.860774072892703,8415,1,2.5,-1.5,1.9137078157536471,1.3554864825803983
tricky,1021,27.66,215.99,0,0,0,2,5268,28244,7.807970259433049,5268,2,5.0,-3.0,2.182902683552615,1.4065689137030117
outstanding,1021,27.62,364.11,0,0,0,1,11011,28200,13.182890113619505,11011,1,2.5,-1.5,1.9876354146269035,1.3587981139050849
vague,1021,27.58,214.0,0,0,0,3,4731,28163,7.758057190098093,4731,3,7.5,-4.5,2.5836052792253112,1.5515724317733819
inexpensive,1021,27.37,334.54,0,0,0,1,9133,27941,12.224401722284851,9133,1,2.5,-1.5,1.838253692450535,1.3096472730173168
reluctant,1021,27.28,198.42,0,0,0,2,3604,27848,7.2746579391821955,3604,2,5.0,-3.0,2.181127761772033,1.3680986275898264
other,1021,27.17,475.03,0,0,0,3,14938,27740,17.483970516370025,14938,3,7.5,-4.5,2.2731431322681805,1.4869558109404433
resilient,1021,27.15,448.75,0,0,0,1,14000,27720,16.528530928634595,14000,1,2.5,-1.5,1.9593686095665832,1.3670763325620254
vibrant,1021,27.13,336.06,0,0,0,2,8567,27703,12.385446521005154,8567,2,5.0,-3.0,2.2165243846595684,1.4570258700320267
charming,1021,27.09,206.81,0,0,1,4,4267,27661,7.633783191202648,4267,4,10.0,-6.0,2.9604715362678045,1.6869219651195515
neat,1021,27.08,335.22,0,0,0,1,7193,27647,12.379667437891422,7193,1,2.5,-1.5,1.886639633110514,1.3477190395638594
senior,1021,26.94,561.45,0,0,0,0,16719,27502,20.84341252917684,16719,0,0.0,0.0,1.3947874827620967,1.1552117466719727
silent,1021,26.89,140.35,0,0,1,4,2253,27452,5.219812814029949,2253,4,10.0,-6.0,2.9960623903658403,1.6466499706213056
endless,1021,26.84,522.34,0,0,0,0,16257,27405,19.460154588172692,16257,0,0.0,0.0,1.5286285316267099,1.2038959327313943
unaware,1021,26.72,217.77,0,0,0,2,4974,27286,8.148722128771109,4974,2,5.0,-3.0,2.2995471997995196,1.4438398511089543
steep,1021,26.71,235.07,0,0,0,2,5371,27273,8.800053548468432,5371,2,5.0,-3.0,2.258871953937464,1.445651837284539
hopeful,1021,26.69,248.57,0,0,0,3,5045,27251,9.312922358604961,5045,3,7.5,-4.5,2.379656871538227,1.4939725180335706
unacceptable,1021,26.67,260.12,0,0,0,1,5166,27225,9.755142154586702,5166,1,2.5,-1.5,2.0338979637361816,1.3575786421115108
random,1021,26.62,199.43,0,0,0,2,3759,27183,7.490458065909515,3759,2,5.0,-3.0,2.205666479993082,1.4263347323840914
hilarious,1021,26.53,152.43,0,0,1,5,2564,27089,5.745105968338634,2564,5,12.5,-7.5,3.143372090078107,1.7244481567212304
cost-effective,1021,26.41,455.29,0,0,0,0,10627,26960,17.242156285405656,10627,0,0.0,0.0,1.4886070803732048,1.1900970255969865
insane,1021,26.34,156.13,0,0,1,4,2233,26892,5.927805970898721,2233,4,10.0,-6.0,2.916331677855427,1.6884821851466598
motivate,1021,26.29,291.87,0,0,0,1,6490,26846,11.100154643775975,6490,1,2.5,-1.5,1.900134287862945,1.3319764082820424
remote,1021,26.27,306.72,0,0,0,1,7617,26823,11.675046756808099,7617,1,2.5,-1.5,1.9371641222496563,1.3490842563101464
dense,1021,26.26,220.07,0,0,0,3,3360,26815,8.379144181001168,3360,3,7.5,-4.5,2.473737882680415,1.5613778818987858
frightening,1021,26.24,228.3,0,0,0,2,4724,26796,8.698828761043892,4724,2,5.0,-3.0,2.2547318610049243,1.4518342626491523
depressed,1021,26.15,171.98,0,0,0,3,2619,26701,6.576160984684723,2619,3,7.5,-4.5,2.564797300998861,1.5316075618447065
stylish,1021,26.1,250.87,0,0,1,3,5113,26650,9.611235042323532,5113,3,7.5,-4.5,2.562151710099251,1.585739927875243
horrible,1021,25.97,200.7,0,0,0,3,3236,26517,7.727793034337037,3236,3,7.5,-4.5,2.449174297334995,1.559120655409014
unhappy,1021,25.91,220.0,0,0,0,4,6034,26455,8.490643707186452,6034,4,10.0,-6.0,2.572682247850447,1.520942276150597
unpopular,1021,25.82,187.9,0,0,0,2,3348,26362,7.277236890429282,3348,2,5.0,-3.0,2.257255752293345,1.425637965235542
informative,1021,25.75,333.76,0,0,0,2,9844,26293,12.960413310601028,9844,2,5.0,-3.0,2.1016828013459925,1.4144828575831723
corrupt,1021,25.69,213.73,0,0,1,4,5865,26231,8.318991114396063,5865,4,10.0,-6.0,2.8987147172919774,1.6680478188662529
addictive,1021,25.66,216.21,0,0,0,3,5446,26197,8.426396312275642,5446,3,7.5,-4.5,2.5318548843632125,1.5377105665758828
logical,1021,25.54,252.3,0,0,0,2,5413,26081,9.876802060729418,5413,2,5.0,-3.0,2.1793263214899965,1.4513446258761105
standard,1021,25.47,294.71,0,0,0,1,7150,26008,11.569430153908439,7150,1,2.5,-1.5,1.7726021552930826,1.288482769327532
fatal,1021,25.41,284.78,0,0,0,1,8130,25947,11.206001338821519,8130,1,2.5,-1.5,1.8714460964943964,1.3062663440999593
absurd,1021,25.38,155.42,0,0,1,4,2274,25908,6.124849747264739,2274,4,10.0,-6.0,2.856265253557995,1.6668924796438882
extraordinary,1021,25.22,285.07,0,0,0,1,7854,25745,11.30525132313179,7854,1,2.5,-1.5,1.853309959392451,1.3209273431317856
unfortunate,1021,25.07,256.98,0,0,0,1,6672,25600,10.248928943793645,6672,1,2.5,-1.5,1.8200502085705281,1.2818787218512195
terrifying,1021,24.95,228.92,0,0,0,3,5277,25469,9.17679250471694,5277,3,7.5,-4.5,2.5082663695218197,1.5515116839694298
brief,1021,24.87,337.69,0,0,0,2,10113,25395,13.576705947137027,10113,2,5.0,-3.0,2.081993918558006,1.4091690531591308
uncertain,1021,24.71,223.5,0,0,0,2,5355,25231,9.044164782172839,5355,2,5.0,-3.0,2.2427927618604504,1.4473310407890663
resistant,1021,24.71,274.67,0,0,0,2,7847,25229,11.115715752407509,7847,2,5.0,-3.0,2.2721955250170502,1.4535959230941606
representative,1021,24.6,248.38,0,0,0,1,4721,25118,10.096360238458375,4721,1,2.5,-1.5,2.020677794323421,1.3495194218557651
unstable,1021,24.36,190.11,0,0,0,3,4466,24871,7.804535103662082,4466,3,7.5,-4.5,2.388810878100333,1.5058166650821836
magical,1021,24.27,201.92,0,0,0,2,3952,24781,8.319150318130863,3952,2,5.0,-3.0,2.1304794075673175,1.4034395291296975
pure,1021,24.23,176.37,0,0,0,3,2954,24734,7.280296896302731,2954,3,7.5,-4.5,2.6076129067808997,1.5777256543110225
lower,1021,24.18,235.71,0,0,0,1,4884,24688,9.747999166512455,4884,1,2.5,-1.5,1.6885658593488968,1.2475118653158042
intact,1021,24.09,267.11,0,0,0,2,7687,24594,11.088953000225429,7687,2,5.0,-3.0,2.150173747198024,1.4184833784830804
tiny,1021,24.05,253.02,0,0,0,2,5871,24556,10.520089444729821,5871,2,5.0,-3.0,2.1819606633543933,1.4339327125630585
most,1021,24.03,243.67,0,0,0,3,6697,24535,10.139934388476696,6697,3,7.5,-4.5,2.5028441870549405,1.5371737605676783
refresh,1021,23.96,208.16,0,0,0,2,4129,24468,8.685904190090184,4129,2,5.0,-3.0,2.2851775829041023,1.4498509737081327
adorable,1021,23.92,200.4,0,0,0,2,3868,24426,8.376579840809384,3868,2,5.0,-3.0,2.273437241484026,1.4687289621663893
drunk,1021,23.86,177.61,0,0,0,3,3900,24360,7.444262610514406,3900,3,7.5,-4.5,2.59861843879071,1.5462888524097453
demand,1021,23.83,334.48,0,0,0,1,8476,24335,14.033347365421667,8476,1,2.5,-1.5,1.532844244811171,1.2130828354754868
irrelevant,1021,23.81,154.02,0,0,0,3,2710,24314,6.467542042840316,2710,3,7.5,-4.5,2.524792681420262,1.5285774720553622
lasting,1021,23.81,550.04,0,0,0,0,17109,24308,23.10309228053524,17109,0,0.0,0.0,1.2811692791353908,1.115820976948135
engaging,1021,23.79,300.01,0,0,0,2,8050,24285,12.613055981127403,8050,2,5.0,-3.0,2.013222276762349,1.3799170009391626
invisible,1021,23.73,187.6,0,0,0,2,3991,24224,7.906888537909747,3991,2,5.0,-3.0,2.1581104351086484,1.3905150678417058
naive,1021,23.72,158.4,0,0,1,4,2829,24219,6.677597703715224,2829,4,10.0,-6.0,2.856546947290312,1.6391882317036606
colorful,1021,23.68,280.7,0,0,0,2,6842,24176,11.854375033109802,6842,2,5.0,-3.0,2.0938309370913784,1.4186241882316641
fat,1021,23.67,224.9,0,0,0,2,4312,24172,9.499443371512527,4312,2,5.0,-3.0,2.1242976193273617,1.4216737121568142
separate,1021,23.55,225.4,0,0,0,2,5578,24044,9.57129503083697,5578,2,5.0,-3.0,2.2915897170194945,1.4495603553024712
sympathetic,1021,23.52,237.3,0,0,1,4,6860,24012,10.090303705741528,6860,4,10.0,-6.0,2.742607161822162,1.6064334457657639
tragic,1021,23.51,182.59,0,0,0,3,3562,24004,7.7662449644436515,3562,3,7.5,-4.5,2.546645170086602,1.5572931779221042
bold,1021,23.43,183.77,0,0,0,3,3503,23919,7.8443108618833985,3503,3,7.5,-4.5,2.5465821205768484,1.5793789278944432
red,1021,23.38,152.93,0,0,0,3,3554,23876,6.539858592662043,3554,3,7.5,-4.5,2.691911362513288,1.5737953921372314
overdue,1021,23.36,621.82,0,0,0,0,19842,23850,26.619789143661528,19842,0,0.0,0.0,1.4517075303151645,1.1795823388810605
daunting,1021,23.34,193.38,0,0,0,1,3806,23834,8.283916750212704,3806,1,2.5,-1.5,1.8559232410989093,1.2929365224412877
rapid,1021,23.16,290.37,0,0,0,1,8075,23650,12.53551018035009,8075,1,2.5,-1.5,1.811853888818409,1.2987110048379662
tender,1021,23.13,206.97,0,0,0,2,4616,23614,8.948892405400956,4616,2,5.0,-3.0,2.2454468319416563,1.455860835752709
welcoming,1021,23.07,267.81,0,0,0,2,5700,23557,11.607267488058445,5700,2,5.0,-3.0,2.093421372577031,1.4234594748795284
identifiable,1021,23.02,390.14,0,0,0,1,11685,23502,16.94887132245972,11685,1,2.5,-1.5,1.6793021465888371,1.2680365179259818
beloved,1021,22.88,579.63,0,0,0,0,18445,23364,25.32947439177517,18445,0,0.0,0.0,1.373060888866576,1.151190381469671
intuitive,1021,22.88,255.93,0,0,0,1,7027,23363,11.184358032293177,7027,1,2.5,-1.5,1.9304759164404206,1.3397728187860432
permanent,1021,22.79,389.39,0,0,0,1,11881,23270,17.085119291969143,11881,1,2.5,-1.5,1.740064475363632,1.2656944067571958
usual,1021,22.77,528.98,0,0,0,0,16709,23252,23.227696132233003,16709,0,0.0,0.0,1.2847549168892891,1.1158160641576524
notorious,1021,22.73,545.83,0,0,0,0,17375,23209,24.011937085652495,17375,0,0.0,0.0,1.4437896206155476,1.1718015584766888
dumb,1021,22.72,177.02,0,0,1,3,2664,23198,7.791224593166067,2664,3,7.5,-4.5,2.536585958521325,1.5984835404198046
due,1021,22.71,169.33,0,0,0,1,2647,23184,7.457069492736846,2647,1,2.5,-1.5,2.012681196969359,1.3146591682278197
tougher,1021,22.68,384.73,0,0,0,1,9070,23159,16.96146192263538,9070,1,2.5,-1.5,1.59116336629772,1.2210874866741908
racist,1021,22.68,162.72,0,0,1,5,4399,23152,7.1757508650818815,4399,5,12.5,-7.5,3.0605944302836545,1.6774015572541565
next,1021,22.66,567.17,0,0,0,0,18057,23136,25.029505387620016,18057,0,0.0,0.0,1.4444863927907392,1.1731785191803763
sensible,1021,22.64,254.42,0,0,0,2,6332,23111,11.239707116693681,6332,2,5.0,-3.0,2.258268116846028,1.4796419205590623
massive,1021,22.63,187.79,0,0,0,2,3785,23105,8.2985087531719,3785,2,5.0,-3.0,2.251723893197455,1.486127944448257
obsessed,1021,22.63,185.5,0,0,0,3,5209,23103,8.19781605889985,5209,3,7.5,-4.5,2.5660918604273277,1.549881267704402
blind,1021,22.57,168.82,0,0,0,2,3323,23044,7.479999031758063,3323,2,5.0,-3.0,2.3597747794331103,1.4843001218709868
numerous,1021,22.55,279.64,0,0,0,1,6159,23025,12.400256331300742,6159,1,2.5,-1.5,1.643849915288638,1.2567351898058592
obscure,1021,22.55,228.32,0,0,0,2,6307,23022,10.125923742273388,6307,2,5.0,-3.0,2.301784109762943,1.4982055287663254
amusing,1021,22.54,144.14,0,0,0,3,2162,23016,6.39433342742189,2162,3,7.5,-4.5,2.5573684080223273,1.5347410778860437
cruel,1021,22.53,144.33,0,0,1,4,2984,23008,6.404846397716033,2984,4,10.0,-6.0,2.810163635957708,1.6364255595038297
ignorant,1021,22.53,118.97,0,0,1,5,1657,23001,5.2808283449516615,1657,5,12.5,-7.5,3.0835516486075565,1.7224114466622942
credible,1021,22.43,242.67,0,0,0,1,5886,22900,10.819675970322384,5886,1,2.5,-1.5,2.055837546559853,1.3844362746066206
understandable,1021,22.42,171.93,0,0,0,1,3156,22894,7.667414741579949,3156,1,2.5,-1.5,1.8968101915116804,1.3027689541022143
conventional,1021,22.41,407.93,0,0,0,1,12706,22877,18.206091492994886,12706,1,2.5,-1.5,1.8511367191899661,1.3410538130127725
elaborate,1021,22.37,347.96,0,0,0,1,10271,22841,15.553802267882556,10271,1,2.5,-1.5,1.7457897774909772,1.299667968912311
gentle,1021,22.34,235.16,0,0,0,2,5648,22810,10.525933961180419,5648,2,5.0,-3.0,2.0448628247552882,1.3852623014145726
central,1021,22.3,215.03,0,0,0,1,4822,22769,9.642264762709935,4822,1,2.5,-1.5,1.9359028290572124,1.344966994854142
nasty,1021,22.22,176.49,0,0,0,2,3102,22690,7.941696401386209,3102,2,5.0,-3.0,2.359974585917786,1.5339880163387005
determined,1021,21.98,292.24,0,0,0,1,7997,22441,13.296255412935928,7997,1,2.5,-1.5,1.729156743239662,1.288117863708292
wild,1021,21.92,153.72,0,0,0,3,2676,22376,7.014019901098151,2676,3,7.5,-4.5,2.4606757321326946,1.544118016542799
mobile,1021,21.92,229.77,0,0,0,1,6086,22376,10.484389349127554,6086,1,2.5,-1.5,1.966547252978136,1.3536085747139395
muslim,1021,21.78,294.45,0,0,0,0,8049,22241,13.516911712120246,8049,0,0.0,0.0,1.6335392957972144,1.2216965437016167
rigorous,1021,21.74,313.17,0,0,0,1,9202,22194,14.40698138859783,9202,1,2.5,-1.5,1.732776839352885,1.2770924226997857
vivid,1021,21.72,238.93,0,0,0,2,4768,22178,10.999574304809332,4768,2,5.0,-3.0,1.9935809453910882,1.4039663982661115
distinctive,1021,21.7,248.26,0,0,0,2,6148,22156,11.440552054237635,6148,2,5.0,-3.0,2.1327466920543796,1.4382920566847963
contentious,1021,21.68,263.26,0,0,0,1,7525,22139,12.141166551160932,7525,1,2.5,-1.5,1.8327609420597815,1.3150499539515406
unpredictable,1021,21.65,142.14,0,0,0,3,2352,22105,6.5651560476702,2352,3,7.5,-4.5,2.452072820960153,1.5373389027439708
economical,1021,21.61,345.15,0,0,0,1,8871,22067,15.969600082173374,8871,1,2.5,-1.5,1.6612618325435045,1.2777538370255144
suspicious,1021,21.6,150.95,0,0,0,3,2967,22057,6.987189917780194,2967,3,7.5,-4.5,2.413095143801763,1.4910275711532752
neutral,1021,21.6,158.65,0,0,0,4,4170,22053,7.345304964055109,4170,4,10.0,-6.0,2.745519549435962,1.5933075353235502
apt,1021,21.54,322.4,0,0,0,1,9890,21989,14.969900238401028,9890,1,2.5,-1.5,1.9212391565368523,1.3764859634290045
regular,1021,21.48,272.61,0,0,0,1,7879,21930,12.691921635580691,7879,1,2.5,-1.5,1.889107753919487,1.3567238320833115
abundant,1021,21.35,263.39,0,0,0,1,6689,21796,12.338165022331694,6689,1,2.5,-1.5,1.9498726782076492,1.3600893470146624
thoughtful,1021,21.29,263.36,0,0,0,1,6570,21735,12.371321551820158,6570,1,2.5,-1.5,1.9369232845571898,1.364127543725
unnecessary,1021,21.24,153.22,0,0,0,2,3498,21681,7.215542052287646,3498,2,5.0,-3.0,2.2115554087212335,1.42601783344908
dull,1021,21.03,128.57,0,0,1,4,1896,21470,6.11398337988191,1896,4,10.0,-6.0,2.8880794795124207,1.7009947695457823
universal,1021,21.01,195.84,0,0,0,1,3423,21448,9.322793520489233,3423,1,2.5,-1.5,1.9394110669104045,1.3469579476676383
naked,1021,20.94,170.69,0,0,0,2,4351,21381,8.150824568970958,4351,2,5.0,-3.0,2.1917647561159397,1.4401127898588097
unpleasant,1021,20.85,155.22,0,0,0,3,3668,21289,7.444214893093501,3668,3,7.5,-4.5,2.4566141483548587,1.5447136510344583
polite,1021,20.83,210.6,0,0,0,2,5545,21268,10.110040376135588,5545,2,5.0,-3.0,2.140752952043909,1.4446152248085316
inappropriate,1021,20.82,114.73,0,0,0,3,1853,21255,5.511118462055965,1853,3,7.5,-4.5,2.6280687461945225,1.553193555217365
compact,1021,20.69,322.35,0,0,0,1,9776,21125,15.579592978675139,9776,1,2.5,-1.5,1.7772363564923808,1.3058133809188535
inevitable,1021,20.62,187.62,0,0,0,1,4493,21057,9.097433184012012,4493,1,2.5,-1.5,1.9294761841016812,1.310575110105902
contemporary,1021,20.62,321.74,0,0,0,3,9770,21049,15.606045628938494,9770,3,7.5,-4.5,2.334641850074112,1.5324482135699562
adept,1021,20.56,165.17,0,0,0,1,3631,20993,8.032856565841831,3631,1,2.5,-1.5,1.981783652554492,1.3742696568352906
ordinary,1021,20.55,156.64,0,0,0,2,2728,20980,7.6229773364752,2728,2,5.0,-3.0,2.0528339445222628,1.4009815527581695
explosive,1021,20.53,213.09,0,0,0,1,4593,20965,10.377587780955059,4593,1,2.5,-1.5,1.9587954124351123,1.3782020056948696
creepy,1021,20.5,103.56,0,0,1,5,1410,20931,5.051437522829131,1410,5,12.5,-7.5,2.900976945731183,1.6434420872613205
mainstream,1021,20.42,342.64,0,0,0,1,10550,20852,16.777030354190437,10550,1,2.5,-1.5,1.7776976312221469,1.307944427871725
plausible,1021,20.34,181.88,0,0,0,2,4754,20772,8.939863825199684,4754,2,5.0,-3.0,2.1305111862943025,1.3911035226046562
incorrect,1021,20.34,282.51,0,0,0,2,8771,20770,13.88729891926518,8771,2,5.0,-3.0,2.3371154877559794,1.4896509286962134
energetic,1021,20.2,235.24,0,0,0,2,6207,20628,11.643469900837895,6207,2,5.0,-3.0,2.1880805139348634,1.4824483731509888
legitimate,1021,20.19,164.02,0,0,0,1,2674,20614,8.123819072502089,2674,1,2.5,-1.5,1.987351558960316,1.3374739199759773
depressing,1021,20.18,141.47,0,0,0,3,2521,20607,7.009433599837841,2521,3,7.5,-4.5,2.408315261771345,1.5164669112745026
brave,1021,20.15,201.82,0,0,0,2,5261,20573,10.016080899916702,5261,2,5.0,-3.0,2.146390521881183,1.4340618440174004
immune,1021,20.02,372.85,0,0,0,1,11832,20445,18.619852035219346,11832,1,2.5,-1.5,1.8476245283393358,1.2951094950983313
unchanged,1021,20.02,211.88,0,0,0,1,4350,20440,10.58373858085825,4350,1,2.5,-1.5,1.6238503761536733,1.2350118765211566
dirty,1021,19.98,142.69,0,0,0,3,3053,20397,7.142328590522717,3053,3,7.5,-4.5,2.498999467372774,1.5620472350595112
manageable,1021,19.95,440.51,0,0,0,0,13996,20370,22.079790818786392,13996,0,0.0,0.0,1.5810218576475281,1.2169510351125012
favorite,1021,19.88,349.14,0,0,0,0,7569,20294,17.56534161404162,7569,0,0.0,0.0,1.3088590796608202,1.1323924434347428
liable,1021,19.79,257.88,0,0,0,1,7582,20210,13.027882113578194,7582,1,2.5,-1.5,1.7262265252469364,1.2482925675402492
accountable,1021,19.78,244.4,0,0,0,2,7319,20198,12.354179745805158,7319,2,5.0,-3.0,1.9892671640174282,1.3441173053627353
worthwhile,1021,19.76,157.09,0,0,0,1,2816,20175,7.949741013527829,2816,1,2.5,-1.5,1.9328015519357515,1.324143593101105
raw,1021,19.75,150.01,0,0,0,2,2572,20163,7.595903733835755,2572,2,5.0,-3.0,2.333048446167148,1.5082518680524908
reliant,1021,19.69,163.85,0,0,0,1,2995,20105,8.320832298845403,2995,1,2.5,-1.5,1.829094274677343,1.2909531197501414
adventurous,1021,19.66,319.34,0,0,0,1,9799,20076,16.240384291784025,9799,1,2.5,-1.5,1.8190320264768094,1.3316189491281802
mysterious,1021,19.56,178.58,0,0,0,2,3600,19974,9.12824910764574,3600,2,5.0,-3.0,2.1599102639538583,1.435618809503321
nuanced,1021,19.56,425.9,0,0,0,1,13575,19967,21.77827532959397,13575,1,2.5,-1.5,1.9055658088576013,1.3705158311126426
tense,1021,19.51,143.15,0,0,0,2,3052,19916,7.338607670931471,3052,2,5.0,-3.0,2.3072364850381146,1.4792739084876414
selective,1021,19.48,257.91,0,0,0,1,6102,19886,13.24184097287629,6102,1,2.5,-1.5,1.7391410356957244,1.3047883368031379
relaxing,1021,19.43,223.79,0,0,0,1,4704,19837,11.518294639963276,4704,1,2.5,-1.5,1.775866586280251,1.28330895117743
endangered,1021,19.41,294.22,0,0,0,1,8055,19815,15.160056904415782,8055,1,2.5,-1.5,1.723685606934369,1.2703284382361852
global,1021,19.4,258.58,0,0,0,1,5601,19809,13.327912954774382,5601,1,2.5,-1.5,1.770320679916054,1.2986557599881765
humble,1021,19.36,194.15,0,0,0,2,4263,19769,10.027021495084002,4263,2,5.0,-3.0,2.097195877731171,1.4215847701140505
ironic,1021,19.34,103.89,0,0,1,3,1598,19750,5.370723259729436,1598,3,7.5,-4.5,2.7046800711777976,1.6113891525098771
prosperous,1021,19.22,301.88,0,0,0,1,8475,19622,15.707858764883945,8475,1,2.5,-1.5,1.634647098789374,1.2503166704424034
luxurious,1021,19.17,275.43,0,0,0,1,7518,19570,14.369734911558599,7518,1,2.5,-1.5,1.936079025967373,1.3633749853409718
athletic,1021,19.14,227.79,0,0,0,1,5320,19543,11.900802438701042,5320,1,2.5,-1.5,1.7408434530424886,1.2856135125875543
lethal,1021,19.11,203.04,0,0,0,1,3881,19508,10.626605627226931,3881,1,2.5,-1.5,1.9040050799402812,1.3585760164638008
lonely,1021,19.06,168.56,0,0,0,2,3844,19461,8.843213912315585,3844,2,5.0,-3.0,2.0753213871670884,1.3855266393762296
straight,1021,18.99,139.05,0,0,0,2,2429,19390,7.322001044505944,2429,2,5.0,-3.0,2.192393075749298,1.4391112301118771
international,1021,18.91,248.68,0,0,0,1,6630,19306,13.15128833531175,6630,1,2.5,-1.5,1.8472264349808074,1.3281452134594274
outrageous,1021,18.87,185.47,0,0,0,2,4650,19270,9.826763780675183,4650,2,5.0,-3.0,2.0691340080317913,1.4272909884338552
rational,1021,18.84,188.4,0,0,0,2,5244,19232,10.001736656897199,5244,2,5.0,-3.0,2.2318020951422946,1.4612335307524726
minimal,1021,18.82,202.63,0,0,0,2,5885,19211,10.76932529818024,5885,2,5.0,-3.0,2.05229204824601,1.4130614563394426
handsome,1021,18.73,156.24,0,0,0,3,3877,19122,8.342037021049888,3877,3,7.5,-4.5,2.370327815506395,1.512767248078819
intimidating,1021,18.72,147.71,0,0,0,2,2664,19112,7.890985646326362,2664,2,5.0,-3.0,2.0315431277026694,1.385707730071627
mundane,1021,18.71,217.23,0,0,0,1,5760,19108,11.607289719849296,5760,1,2.5,-1.5,1.9523214470966015,1.3914056399650465
interactive,1021,18.53,253.2,0,0,0,1,6894,18924,13.660738468836277,6894,1,2.5,-1.5,1.7523961706412243,1.3061932638466045
mistaken,1021,18.5,198.08,0,0,0,2,5300,18886,10.708368775711634,5300,2,5.0,-3.0,2.0732013001932157,1.3694277175026117
worse,1021,18.5,280.51,0,0,0,0,7249,18884,15.16616852799454,7249,0,0.0,0.0,1.485571114188912,1.189000847194407
pregnant,1021,18.41,165.92,0,0,0,1,4343,18799,9.01121841500521,4343,1,2.5,-1.5,1.9836181763716882,1.3508546695654122
messy,1021,18.29,127.75,0,0,0,3,2747,18669,6.986441037823348,2747,3,7.5,-4.5,2.4077548938204454,1.5424887638511535
plain,1021,18.19,189.23,0,0,0,2,5052,18570,10.403905593962238,5052,2,5.0,-3.0,1.995592058854422,1.401982128280866
ancient,1021,18.15,257.13,0,0,0,1,7046,18531,14.166914437905472,7046,1,2.5,-1.5,1.7412328863684639,1.295656111502414
loose,1021,17.92,177.7,0,0,0,2,3978,18301,9.913520172605418,3978,2,5.0,-3.0,2.1628017190064517,1.4695812220080169
poignant,1021,17.85,191.2,0,0,0,1,4107,18229,10.709220128929283,4107,1,2.5,-1.5,1.9619763832337,1.384431187335844
tolerant,1021,17.82,254.31,0,0,0,1,7612,18193,14.271754761463832,7612,1,2.5,-1.5,1.7923695124820334,1.2994260075260484
symbolic,1021,17.77,158.23,0,0,0,2,3958,18143,8.904524556872241,3958,2,5.0,-3.0,2.0657936808845214,1.3920419620768376
ashamed,1021,17.76,249.02,0,0,0,1,7387,18128,14.025361083972383,7387,1,2.5,-1.5,1.7260368387047225,1.2601018543661233
