key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,Fyy(O11),Fyn(O12),Fny(O21),Fnn(O22),Fy_(R1),Fn_(R2),F_y(C1),F_n(C2),E12,E21,E22,t_score,dice,liddell,mutual_information,deltaP_min,deltaP_max,deltaP_max_abs,deltaP_product,unexpected_f,unexpected_ratio,expected_sqrt,unexpected_abs_sqrt,conservative_log_ratio,conservative_log_ratio_001,conservative_log_ratio_01,conservative_log_ratio_05,conservative_log_ratio_nc,conservative_log_ratio_dv,f_sqrt,f1_sqrt,f2_sqrt,adv,adj,adv_total,adj_total
NEG~very_effective,NEGATED,very_effective,3135,1900.54541,701.035501,0.22868802,0.02428736,0.00039748693,0.061643433,0.00097172754,3226213,50857,86330752,3135.0,3223078.0,47722.0,83056817.0,3226213.0,83104539.0,50857.0,86279895.0,3224312.454589009,48956.454589009,83055582.54541099,22.047348,0.001913294,0.02428736,0.21735929,0.00039748693,0.02428736,0.02428736,9.653908e-06,1234.45459,0.39376542,43.595245,35.134808,0.61441535,0.6069656,0.61773765,0.6257505,0.6842665,0.62888026,55.991070716677676,1796.1661949830811,225.51496624392803,very,effective,10051653,532341.0
COM~very_relaxing,COMPLEMENT,very_relaxing,4510,4399.08481,98.988907,0.46190318,0.024271566,3.56874e-05,0.9868709,5.4270633e-05,83102035,4570,86330752,4510.0,83097525.0,60.0,3228657.0,83102035.0,3228717.0,4570.0,86326182.0,83097635.91518779,170.915187788,3228546.084812212,1.6515919,0.000108535,0.024271566,0.010814207,3.56874e-05,0.024271566,0.024271566,8.661891e-07,110.91518999999971,0.024593169,66.3256,10.531628,0.52732104,0.47478727,0.5507493,0.6072541,1.0198958,0.6293246,67.15653356152326,9116.031757294399,67.60177512462228,very,relaxing,10051653,19979.0
COM~more_definitive,COMPLEMENT,more_definitive,2779,2710.68333,60.934339,0.45936334,0.024260972,2.1981157e-05,0.9868608,3.3440818e-05,83102035,2816,86330752,2779.0,83099256.0,37.0,3228680.0,83102035.0,3228717.0,2816.0,86327936.0,83099324.31666714,105.316667136,3228611.683332864,1.2959325,6.6879e-05,0.024260972,0.010809761,2.1981157e-05,0.024260972,0.024260972,5.332842e-07,68.31667000000016,0.024583185,52.064224,8.265389,0.24760233,0.18070368,0.2774368,0.34939224,0.87486684,0.37749776,52.716221412388805,9116.031757294399,53.0659966456864,more,definitive,9607426,8741.0
COM~very_strict,COMPLEMENT,very_strict,11930,11636.87884,261.267543,0.4633573,0.024250329,9.431289e-05,0.9868475,0.00014355846,83102035,12089,86330752,11930.0,83090105.0,159.0,3228558.0,83102035.0,3228717.0,12089.0,86318663.0,83090398.12116086,452.12116087,3228264.87883913,2.6836567,0.000287075,0.024250329,0.010803931,9.431289e-05,0.024250329,0.024250329,2.2871186e-06,293.1211600000006,0.024570089,107.87437,17.12078,0.91770095,0.8854298,0.9320927,0.9668032,1.220286,0.980361,109.22453936730518,9116.031757294399,109.94998863119541,very,strict,10051653,32171.0
COM~very_cold,COMPLEMENT,very_cold,17157,16735.7743,375.054892,0.46314856,0.024232747,0.00013553102,0.9868285,0.00020645704,83102035,17386,86330752,17157.0,83084878.0,229.0,3228488.0,83102035.0,3228717.0,17386.0,86313366.0,83085299.22570129,650.225701289,3228066.774298711,3.2158382,0.000412828,0.024232749,0.010795541,0.00013553102,0.024232747,0.024232747,3.2842893e-06,421.22569999999905,0.024551244,129.36682,20.523785,1.0199416,0.9930514,1.0319337,1.0608566,1.2720735,1.0721537,130.98473193468007,9116.031757294399,131.85598204101322,very,cold,10051653,104574.0
COM~more_hostile,COMPLEMENT,more_hostile,2917,2845.44742,63.62069,0.45784214,0.02420671,2.3022325e-05,0.9868065,3.5101428e-05,83102035,2956,86330752,2917.0,83099118.0,39.0,3228678.0,83102035.0,3228717.0,2956.0,86327796.0,83099189.55258098,110.552580985,3228606.447419015,1.3248206,7.02e-05,0.02420671,0.010785864,2.3022325e-05,0.02420671,0.02420671,5.572947e-07,71.55258000000003,0.02452951,53.342735,8.458876,0.27524424,0.21008176,0.30430445,0.3743925,0.88623,0.40176865,54.00925846556311,9116.031757294399,54.36910887627275,more,hostile,9607426,32645.0
COM~more_vivid,COMPLEMENT,more_vivid,4704,4588.71713,102.372496,0.45917425,0.02418486,3.7092716e-05,0.98678416,5.6605113e-05,83102035,4767,86330752,4704.0,83097331.0,63.0,3228654.0,83102035.0,3228717.0,4767.0,86325985.0,83097446.28286657,178.282866562,3228538.717133438,1.6808584,0.000113204,0.02418486,0.010776026,3.7092716e-05,0.02418486,0.02418486,8.970822e-07,115.28287,0.024507413,67.74007,10.736986,0.5422033,0.49093336,0.56506795,0.6202133,1.022928,0.64175296,68.58571279792899,9116.031757294399,69.04346457123947,more,vivid,9607426,22383.0
COM~more_tired,COMPLEMENT,more_tired,3649,3559.69708,79.142918,0.45705903,0.024150014,2.8733568e-05,0.9867496,4.3909877e-05,83102035,3698,86330752,3649.0,83098386.0,49.0,3228668.0,83102035.0,3228717.0,3698.0,86327054.0,83098475.30292438,138.302924386,3228578.697075614,1.478355,8.7816e-05,0.024150014,0.010760822,2.8733568e-05,0.024150014,0.024150014,6.9391604e-07,89.30292000000009,0.02447326,59.663197,9.450023,0.4052289,0.34709308,0.43115544,0.4936857,0.95033014,0.5181098,60.40695324215582,9116.031757294399,60.81118318204309,more,tired,9607426,82276.0
COM~really_tired,COMPLEMENT,really_tired,4989,4866.90871,108.194865,0.4581887,0.024149217,3.9283354e-05,0.9867484,6.0034632e-05,83102035,5056,86330752,4989.0,83097046.0,67.0,3228650.0,83102035.0,3228717.0,5056.0,86325696.0,83097168.09128872,189.091288722,3228527.908711278,1.728534,0.000120062,0.024149217,0.010760304,3.9283354e-05,0.024149217,0.024149217,9.486622e-07,122.0912900000003,0.024472097,69.76324,11.049493,0.5683783,0.5186615,0.5905503,0.64402515,1.0345403,0.6649122,70.63285354564121,9116.031757294399,71.10555533852471,really,tired,2120298,82276.0
COM~totally_free,COMPLEMENT,totally_free,22253,21708.56908,482.351739,0.46049598,0.024147445,0.0001751728,0.9867418,0.00026777925,83102035,22552,86330752,22253.0,83079782.0,299.0,3228418.0,83102035.0,3228717.0,22552.0,86308200.0,83080326.43092231,843.430922321,3227873.56907768,3.6496272,0.000535413,0.024147445,0.01075737,0.0001751728,0.024147445,0.024147445,4.2299757e-06,544.4309199999989,0.024465507,147.33829,23.333044,1.0754426,1.0519089,1.0859379,1.1112504,1.2961029,1.1211375,149.17439458566608,9116.031757294399,150.17323330074504,totally,free,362776,208514.0
COM~totally_cool,COMPLEMENT,totally_cool,2829,2759.77596,61.334231,0.45567703,0.024145914,2.2273107e-05,0.9867457,3.404249e-05,83102035,2867,86330752,2829.0,83099206.0,38.0,3228679.0,83102035.0,3228717.0,2867.0,86327885.0,83099275.22403575,107.224035753,3228609.775964248,1.3014889,6.8083e-05,0.024145914,0.01075912,2.2273107e-05,0.024145914,0.024145914,5.378045e-07,69.22404000000006,0.024469437,52.53357,8.320099,0.25196552,0.18594915,0.28140652,0.352413,0.8709575,0.38014787,53.1883445878888,9116.031757294399,53.54437412091022,totally,cool,362776,251795.0
COM~entirely_possible,COMPLEMENT,entirely_possible,14209,13861.44886,307.798793,0.45987698,0.024139522,0.00011182595,0.9867361,0.00017098257,83102035,14400,86330752,14209.0,83087826.0,191.0,3228526.0,83102035.0,3228717.0,14400.0,86316352.0,83088173.55113876,538.551138765,3228178.448861236,2.9156606,0.000341906,0.024139522,0.010754887,0.00011182595,0.024139522,0.024139522,2.699425e-06,347.5511399999996,0.02445993,117.73466,18.642723,0.9601675,0.93072206,0.97329915,1.0049704,1.2362581,1.017341,119.20151005754919,9116.031757294399,120.0,entirely,possible,303833,364265.0
COM~very_handy,COMPLEMENT,very_handy,9654,9418.08442,208.644101,0.45857063,0.02411512,7.590677e-05,0.986713,0.00011617044,83102035,9784,86330752,9654.0,83092381.0,130.0,3228587.0,83102035.0,3228717.0,9784.0,86320968.0,83092616.91557929,365.915579283,3228351.084420718,2.4010599,0.000232314,0.024115117,0.010744715,7.590677e-05,0.02411512,0.02411512,1.8305008e-06,235.91558000000077,0.024437081,97.046814,15.359544,0.836473,0.80078083,0.85239047,0.8907805,1.1711347,0.90577555,98.25477087653302,9116.031757294399,98.91410415102591,very,handy,10051653,28141.0
COM~super_clean,COMPLEMENT,super_clean,2302,2245.74724,49.745012,0.45331532,0.024112424,1.8099548e-05,0.9867124,2.7700886e-05,83102035,2333,86330752,2302.0,83099733.0,31.0,3228686.0,83102035.0,3228717.0,2333.0,86328419.0,83099789.25276436,87.252764357,3228629.747235643,1.1724416,5.54e-05,0.024112424,0.010744446,1.8099548e-05,0.024112424,0.024112424,4.36424e-07,56.25275999999985,0.024436472,47.389317,7.500184,0.11106458,0.037972488,0.14366111,0.22227815,0.796401,0.2529857,47.97916214358062,9116.031757294399,48.30113870293329,super,clean,318597,84468.0
COM~very_distinctive,COMPLEMENT,very_distinctive,4144,4042.92258,89.149009,0.45485622,0.024067223,3.2522057e-05,0.9866667,4.986641e-05,83102035,4200,86330752,4144.0,83097891.0,56.0,3228661.0,83102035.0,3228717.0,4200.0,86326552.0,83097992.07741547,157.077415473,3228559.922584527,1.5701612,9.9728e-05,0.024067221,0.010724321,3.2522057e-05,0.024067223,0.024067223,7.827156e-07,101.07742000000007,0.02439127,63.58398,10.053726,0.46888357,0.41450027,0.49313664,0.55163074,0.9788,0.57447827,64.37390775772433,9116.031757294399,64.8074069840786,very,distinctive,10051653,22223.0
COM~more_full,COMPLEMENT,more_full,4123,4022.70797,88.113248,0.45264995,0.02400021,3.2269356e-05,0.9865997,4.9613707e-05,83102035,4179,86330752,4123.0,83097912.0,56.0,3228661.0,83102035.0,3228717.0,4179.0,86326573.0,83098012.2920284,156.292028396,3228560.707971604,1.5619235,9.9222e-05,0.02400021,0.010694829,3.2269356e-05,0.02400021,0.02400021,7.7447135e-07,100.29203000000007,0.024325013,63.42482,10.014591,0.46151823,0.40713307,0.4857721,0.5442682,0.97145194,0.5671165,64.21059102671458,9116.031757294399,64.64518543557594,more,full,9607426,106587.0
COM~too_poor,COMPLEMENT,too_poor,5961,5816.03292,127.32233,0.4536366,0.023994908,4.664373e-05,0.98659384,7.17311e-05,83102035,6042,86330752,5961.0,83096074.0,81.0,3228636.0,83102035.0,3228717.0,6042.0,86324710.0,83096218.96708198,225.967081973,3228491.032918026,1.8776293,0.000143452,0.023994908,0.010692266,4.664373e-05,0.023994908,0.023994908,1.119212e-06,144.96708000000035,0.024319256,76.26292,12.040228,0.6386318,0.59341174,0.6587984,0.7074366,1.0626308,0.7264345,77.20751258783046,9116.031757294399,77.7303029712351,too,poor,3604496,98075.0
COM~really_impressive,COMPLEMENT,really_impressive,5887,5743.83787,125.730305,0.45357344,0.02399397,4.606298e-05,0.98659295,7.084062e-05,83102035,5967,86330752,5887.0,83096148.0,80.0,3228637.0,83102035.0,3228717.0,5967.0,86324785.0,83096291.16212812,223.162128126,3228493.837871874,1.8658689,0.000141671,0.02399397,0.010691863,4.606298e-05,0.02399397,0.02399397,1.1052338e-06,143.1621299999997,0.02431835,75.78811,11.965037,0.6330672,0.5875653,0.6533594,0.7023007,1.0597081,0.721417,76.72678802087313,9116.031757294399,77.2463591375024,really,impressive,2120298,195739.0
COM~more_sensible,COMPLEMENT,more_sensible,6250,6098.0749,133.34581,0.45338827,0.023983622,4.8882503e-05,0.98658246,7.520875e-05,83102035,6335,86330752,6250.0,83095785.0,85.0,3228632.0,83102035.0,3228717.0,6335.0,86324417.0,83095936.92510167,236.925101672,3228480.074898328,1.9217174,0.000150406,0.023983624,0.010687263,4.8882503e-05,0.023983622,0.023983622,1.1723795e-06,151.92510000000038,0.024308017,78.09017,12.32579,0.6582724,0.6141289,0.67795885,0.72543913,1.0721768,0.74398476,79.05694150420949,9116.031757294399,79.59271323431561,more,sensible,9607426,23214.0
COM~more_motivated,COMPLEMENT,more_motivated,6207,6056.68307,131.233324,0.45039,0.023891907,4.8365066e-05,0.9864908,7.4691314e-05,83102035,6292,86330752,6207.0,83095828.0,85.0,3228632.0,83102035.0,3228717.0,6292.0,86324460.0,83095978.31692813,235.316928132,3228481.683071868,1.9079502,0.000149371,0.023891907,0.010646896,4.8365066e-05,0.023891907,0.023891907,1.1555337e-06,150.31692999999996,0.024217324,77.82469,12.260381,0.6482726,0.60412705,0.6679599,0.7154424,1.0621963,0.7339889,78.78451624526231,9116.031757294399,79.32212806020776,more,motivated,9607426,35803.0
COM~too_risky,COMPLEMENT,too_risky,9107,8886.72888,191.968992,0.4502046,0.023862075,7.08731e-05,0.98646015,0.00010958817,83102035,9232,86330752,9107.0,83092928.0,125.0,3228592.0,83102035.0,3228717.0,9232.0,86321520.0,83093148.27111897,345.271118963,3228371.728881036,2.308181,0.000219152,0.023862075,0.010633406,7.08731e-05,0.023862075,0.023862075,1.6911792e-06,220.27111999999943,0.024187012,94.26945,14.841534,0.79510593,0.7587022,0.8113407,0.85049605,1.1364392,0.86579,95.43060305792896,9116.031757294399,96.08329719571451,too,risky,3604496,46120.0
COM~most_appealing,COMPLEMENT,most_appealing,6763,6599.58982,142.204828,0.4488011,0.023836518,5.257787e-05,0.98643523,8.1381884e-05,83102035,6856,86330752,6763.0,83095272.0,93.0,3228624.0,83102035.0,3228717.0,6856.0,86323896.0,83095435.41018106,256.410181067,3228460.589818932,1.9870528,0.00016275,0.023836518,0.010622444,5.257787e-05,0.023836518,0.023836518,1.2532734e-06,163.41017999999985,0.02416238,81.23786,12.783199,0.6799022,0.6376969,0.69872427,0.74411976,1.075633,0.7618511,82.23746105030237,9116.031757294399,82.80096617793781,most,appealing,7734027,87437.0
COM~more_fantastic,COMPLEMENT,more_fantastic,2036,1986.80767,42.804133,0.44346482,0.023834063,1.5827825e-05,0.9864341,2.4500003e-05,83102035,2064,86330752,2036.0,83099999.0,28.0,3228689.0,83102035.0,3228717.0,2064.0,86328688.0,83100048.19232988,77.19232989,3228639.80767011,1.0902058,4.8999e-05,0.023834063,0.010621946,1.5827825e-05,0.023834063,0.023834063,3.772414e-07,49.192330000000084,0.024161262,44.57362,7.0137243,0.0065358225,0.0,0.040839028,0.12357225,0.7277547,0.15588757,45.12205669071391,9116.031757294399,45.43126676640219,more,fantastic,9607426,39554.0
COM~very_liberal,COMPLEMENT,very_liberal,3559,3473.06302,74.712643,0.4462142,0.023819448,2.7650563e-05,0.9864191,4.282687e-05,83102035,3608,86330752,3559.0,83098476.0,49.0,3228668.0,83102035.0,3228717.0,3608.0,86327144.0,83098561.93697977,134.936979768,3228582.063020232,1.4405094,8.565e-05,0.023819448,0.010615324,2.7650563e-05,0.023819448,0.023819448,6.5862116e-07,85.93697999999995,0.024146384,58.932697,9.27022,0.3690108,0.31086525,0.3949417,0.4574824,0.9142034,0.4819106,59.65735495309862,9116.031757294399,60.06662967072483,very,liberal,10051653,47203.0
COM~extremely_common,COMPLEMENT,extremely_common,4066,3967.83974,85.316433,0.44660443,0.023814883,3.158345e-05,0.9864144,4.8927803e-05,83102035,4122,86330752,4066.0,83097969.0,56.0,3228661.0,83102035.0,3228717.0,4122.0,86326630.0,83098067.16026348,154.160263471,3228562.839736528,1.5394019,9.7851e-05,0.023814883,0.010613252,3.158345e-05,0.023814883,0.023814883,7.521562e-07,98.16026000000011,0.024141727,62.99079,9.907586,0.4413349,0.38694465,0.46559107,0.5240926,0.95131654,0.5469431,63.76519426771944,9116.031757294399,64.20280367709809,extremely,common,992094,556435.0
COM~too_many,COMPLEMENT,too_many,444021,433357.02143,9237.105509,0.4477865,0.02381169,0.0034311772,0.98628813,0.0053430824,83102035,450194,86330752,444021.0,82658014.0,6173.0,3222544.0,83102035.0,3228717.0,450194.0,85880558.0,82668677.97856702,16836.978567012,3211880.021432988,16.003593,0.010628585,0.02381169,0.010557673,0.0034311772,0.02381169,0.02381169,8.170213e-05,10663.978569999977,0.024016833,658.2986,103.26654,1.3822821,1.3771064,1.3845904,1.3901573,1.4308116,1.3923317,666.3490076528966,9116.031757294399,670.9649767312746,too,many,3604496,2212989.0
COM~most_comfortable,COMPLEMENT,most_comfortable,26469,25830.42491,554.598196,0.449366,0.023804637,0.00020546406,0.98639786,0.00031851206,83102035,26834,86330752,26469.0,83075566.0,365.0,3228352.0,83102035.0,3228717.0,26834.0,86303918.0,83076204.57508734,1003.575087334,3227713.424912666,3.9250321,0.000636818,0.023804637,0.010605984,0.00020546406,0.023804637,0.023804637,4.8909974e-06,638.5750899999985,0.024125395,160.71846,25.270042,1.0812488,1.0599453,1.0907494,1.1136632,1.2809978,1.1226133,162.69296235547498,9116.031757294399,163.8108665504215,most,comfortable,7734027,311139.0
COM~very_comprehensive,COMPLEMENT,very_comprehensive,3627,3539.48246,76.011042,0.44574666,0.023802357,2.8159113e-05,0.986402,4.364514e-05,83102035,3677,86330752,3627.0,83098408.0,50.0,3228667.0,83102035.0,3228717.0,3677.0,86327075.0,83098495.51753731,137.517537308,3228579.482462692,1.4531864,8.7286e-05,0.023802357,0.010607791,2.8159113e-05,0.023802357,0.023802357,6.7025326e-07,87.51753999999983,0.024129458,59.49355,9.355081,0.37849355,0.3209319,0.40416405,0.46607673,0.9182113,0.49025962,60.22457969965419,9116.031757294399,60.63827174318213,very,comprehensive,10051653,77072.0
COM~so_delicious,COMPLEMENT,so_delicious,8556,8349.59774,179.212249,0.44802505,0.023797901,6.641074e-05,0.98639613,0.00010295777,83102035,8674,86330752,8556.0,83093479.0,118.0,3228599.0,83102035.0,3228717.0,8674.0,86322078.0,83093685.40226233,324.402262336,3228392.597737664,2.2314084,0.000205894,0.023797901,0.010605223,6.641074e-05,0.023797901,0.023797901,1.5804363e-06,206.40226000000075,0.024123685,91.37614,14.366707,0.7675438,0.73007464,0.7842537,0.82455516,1.1188674,0.84029675,92.49864863877742,9116.031757294399,93.13431161500041,so,delicious,5819220,71208.0
COM~more_careful,COMPLEMENT,more_careful,16454,16057.14086,344.515214,0.44877714,0.023795685,0.00012769099,0.9863917,0.00019799756,83102035,16681,86330752,16454.0,83085581.0,227.0,3228490.0,83102035.0,3228717.0,16681.0,86314071.0,83085977.85913512,623.85913512,3228093.14086488,3.09386,0.000395916,0.023795687,0.010603276,0.00012769099,0.023795685,0.023795685,3.0384947e-06,396.8591400000005,0.02411931,126.716774,19.921324,0.96982944,0.94281507,0.9818769,1.0109333,1.2231257,1.0222826,128.27314605949292,9116.031757294399,129.15494570476193,more,careful,9607426,93671.0
COM~most_qualified,COMPLEMENT,most_qualified,8256,8056.96715,172.650191,0.4474367,0.023781618,6.40396e-05,0.9863799,9.934775e-05,83102035,8370,86330752,8256.0,83093779.0,114.0,3228603.0,83102035.0,3228717.0,8370.0,86322382.0,83093978.0328494,313.032849407,3228403.967150593,2.190483,0.000198675,0.023781618,0.010598091,6.40396e-05,0.023781618,0.023781618,1.5229655e-06,199.0328499999996,0.024107661,89.76061,14.107901,0.75315785,0.7150367,0.7701586,0.8111613,1.110595,0.8271768,90.86253353280438,9116.031757294399,91.48770409186143,most,qualified,7734027,90887.0
COM~only_natural,COMPLEMENT,only_natural,16101,15713.49245,335.367056,0.44706136,0.023743007,0.00012468209,0.98633915,0.00019374977,83102035,16324,86330752,16101.0,83085934.0,223.0,3228494.0,83102035.0,3228717.0,16324.0,86314428.0,83086321.5075548,610.507554805,3228106.492445195,3.0538926,0.000387423,0.023743007,0.010580129,0.00012468209,0.023743007,0.023743007,2.9603277e-06,387.50755000000026,0.024067298,125.35347,19.685211,0.9594976,0.93224126,0.971653,1.0009696,1.2150625,1.0124205,126.8897158953396,9116.031757294399,127.7654100294755,only,natural,464168,119476.0
COM~less_critical,COMPLEMENT,less_critical,2381,2323.71789,49.541388,0.44123217,0.023729792,1.8430746e-05,0.98632973,2.8651524e-05,83102035,2414,86330752,2381.0,83099654.0,33.0,3228684.0,83102035.0,3228717.0,2414.0,86328338.0,83099711.2821145,90.282114512,3228626.717885488,1.1739223,5.7301e-05,0.023729792,0.010575995,1.8430746e-05,0.023729792,0.023729792,4.3735778e-07,57.2821100000001,0.024058005,48.204956,7.568495,0.112908244,0.04205196,0.14450768,0.2207199,0.7772809,0.25048813,48.79549159502341,9116.031757294399,49.13247398615299,less,critical,1300817,143172.0
COM~just_perfect,COMPLEMENT,just_perfect,11898,11611.85122,247.387137,0.4461526,0.02372451,9.20695e-05,0.9863218,0.00014317338,83102035,12063,86330752,11898.0,83090137.0,165.0,3228552.0,83102035.0,3228717.0,12063.0,86318689.0,83090423.14877687,451.148776869,3228265.85122313,2.623342,0.000286305,0.02372451,0.010572502,9.20695e-05,0.02372451,0.02372451,2.1843039e-06,286.14877999999953,0.024050158,107.7583,16.915934,0.87170845,0.8400211,0.8858399,0.9199225,1.1688199,0.933235,109.07795377618706,9116.031757294399,109.83168941612435,just,perfect,671332,164519.0
COM~more_awesome,COMPLEMENT,more_awesome,6393,6239.57719,132.230748,0.44335547,0.023670832,4.9364397e-05,0.98626965,7.692952e-05,83102035,6482,86330752,6393.0,83095642.0,89.0,3228628.0,83102035.0,3228717.0,6482.0,86324270.0,83095795.42281121,242.422811213,3228474.577188786,1.9188348,0.000153847,0.023670832,0.010549543,4.9364397e-05,0.023670832,0.023670832,1.1684963e-06,153.42281000000003,0.023998562,78.991,12.386396,0.6438946,0.6007477,0.66313666,0.70954496,1.0484548,0.7276719,79.95623803056269,9116.031757294399,80.51086883148137,more,awesome,9607426,95108.0
COM~less_happy,COMPLEMENT,less_happy,3087,3012.93993,63.799729,0.44054645,0.023662223,2.3829121e-05,0.98626196,3.7147103e-05,83102035,3130,86330752,3087.0,83098948.0,43.0,3228674.0,83102035.0,3228717.0,3130.0,86327622.0,83099022.06007393,117.060073912,3228599.939926088,1.3329561,7.4291e-05,0.023662223,0.010546157,2.3829121e-05,0.023662223,0.023662223,5.6385e-07,74.06007,0.023990951,54.890255,8.605816,0.275985,0.21391019,0.3036682,0.37043515,0.85801953,0.39651412,55.560777532356404,9116.031757294399,55.94640292279746,less,happy,1300817,528511.0
COM~perfectly_happy,COMPLEMENT,perfectly_happy,6532,6375.30388,134.975892,0.4430986,0.023661204,5.04176e-05,0.98626,7.860217e-05,83102035,6623,86330752,6532.0,83095503.0,91.0,3228626.0,83102035.0,3228717.0,6623.0,86324129.0,83095659.69612445,247.696124447,3228469.303875553,1.9388096,0.000157192,0.023661204,0.010545286,5.04176e-05,0.023661204,0.023661204,1.192941e-06,156.6961199999996,0.023988996,79.8455,12.517832,0.652108,0.60943764,0.6711375,0.7170332,1.0521996,0.7349599,80.820789404707,9116.031757294399,81.38181615078395,perfectly,happy,196144,528511.0
COM~very_dirty,COMPLEMENT,very_dirty,3008,2935.93188,61.966066,0.43938956,0.023629727,2.3188202e-05,0.9862295,3.6196467e-05,83102035,3050,86330752,3008.0,83099027.0,42.0,3228675.0,83102035.0,3228717.0,3050.0,86327702.0,83099099.06812315,114.068123141,3228602.931876858,1.3140271,7.239e-05,0.023629729,0.010531858,2.3188202e-05,0.023629727,0.023629727,5.4793094e-07,72.06811999999991,0.023958817,54.18424,8.489294,0.25826347,0.19545297,0.28627476,0.353833,0.847196,0.38022104,54.84523680320835,9116.031757294399,55.226805085936306,very,dirty,10051653,19378.0
COM~very_dynamic,COMPLEMENT,very_dynamic,4363,4258.54512,89.720065,0.44039285,0.023612168,3.360877e-05,0.9862116,5.2501724e-05,83102035,4424,86330752,4363.0,83097672.0,61.0,3228656.0,83102035.0,3228717.0,4424.0,86326328.0,83097776.45487763,165.454877632,3228551.545122368,1.5813795,0.000104998,0.023612168,0.01052396,3.360877e-05,0.023612168,0.023612168,7.935759e-07,104.45488000000023,0.023941068,65.25753,10.220317,0.46371552,0.41159672,0.4869587,0.5430171,0.9523993,0.56491333,66.05300901548695,9116.031757294399,66.51315659326356,very,dynamic,10051653,42548.0
COM~very_energetic,COMPLEMENT,very_energetic,2784,2717.42154,57.096768,0.4375778,0.023585066,2.1421884e-05,0.9861849,3.3500986e-05,83102035,2823,86330752,2784.0,83099251.0,39.0,3228678.0,83102035.0,3228717.0,2823.0,86327929.0,83099317.57846284,105.578462829,3228611.421537172,1.2618251,6.7e-05,0.023585066,0.010512218,2.1421884e-05,0.023585066,0.023585066,5.052365e-07,66.57846000000018,0.023914676,52.128895,8.159562,0.20751986,0.14233683,0.23658922,0.30669934,0.81869817,0.33408412,52.76362383309168,9116.031757294399,53.131911315140925,very,energetic,10051653,20938.0
COM~very_different,COMPLEMENT,very_different,229767,224293.64418,4677.582055,0.44072723,0.023553563,0.0017610738,0.9860906,0.002764878,83102035,233008,86330752,229767.0,82872268.0,3241.0,3225476.0,83102035.0,3228717.0,233008.0,86097744.0,82877741.35581537,8714.355815365,3220002.644184636,11.418521,0.005514295,0.023553561,0.010470687,0.0017610738,0.023553563,0.023553563,4.147956e-05,5473.355819999997,0.023821332,473.5965,73.98213,1.3231267,1.3159796,1.326314,1.3340013,1.3901398,1.3370038,479.3401714857623,9116.031757294399,482.70902208266216,very,different,10051653,909864.0
COM~primarily_responsible,COMPLEMENT,primarily_responsible,4984,4864.98351,101.858226,0.4388675,0.023550348,3.8294027e-05,0.9861496,5.9974464e-05,83102035,5054,86330752,4984.0,83097051.0,70.0,3228647.0,83102035.0,3228717.0,5054.0,86325698.0,83097170.01648995,189.016489953,3228527.983510048,1.6858468,0.000119942,0.023550348,0.010496661,3.8294027e-05,0.023550348,0.023550348,9.018376e-07,119.01648999999998,0.023879712,69.749435,10.909468,0.52434,0.47568545,0.5460382,0.5983705,0.98054165,0.6188113,70.59745037889117,9116.031757294399,71.09149034870488,primarily,responsible,36715,210688.0
COM~more_formidable,COMPLEMENT,more_formidable,3700,3611.67751,75.549243,0.43753183,0.023541132,2.841811e-05,0.9861407,4.452358e-05,83102035,3752,86330752,3700.0,83098335.0,52.0,3228665.0,83102035.0,3228717.0,3752.0,86327000.0,83098423.32249115,140.322491156,3228576.677508844,1.4520128,8.9043e-05,0.023541134,0.010492759,2.841811e-05,0.023541132,0.023541132,6.689945e-07,88.32249000000002,0.023870943,60.097233,9.398005,0.3721929,0.31574157,0.3973682,0.45808658,0.90149957,0.481803,60.8276253029822,9116.031757294399,61.25357132445422,more,formidable,9607426,16671.0
COM~totally_false,COMPLEMENT,totally_false,2059,2009.91008,41.917156,0.43336502,0.023511065,1.5794874e-05,0.9861111,2.477677e-05,83102035,2088,86330752,2059.0,83099976.0,29.0,3228688.0,83102035.0,3228717.0,2088.0,86328664.0,83100025.08991513,78.089915121,3228638.910084879,1.0818427,4.9552e-05,0.023511063,0.010479717,1.5794874e-05,0.023511065,0.023511065,3.713543e-07,49.08991999999989,0.023841633,44.83202,7.00642,0.0,0.0,0.031534284,0.11284186,0.7066131,0.14460033,45.37620521815371,9116.031757294399,45.69463863518345,totally,false,362776,35554.0
COM~so_pervasive,COMPLEMENT,so_pervasive,4040,3943.77472,82.05269,0.4361991,0.02348788,3.0960862e-05,0.9860874,4.8614937e-05,83102035,4097,86330752,4040.0,83097995.0,57.0,3228660.0,83102035.0,3228717.0,4097.0,86326655.0,83098091.22527885,153.225278855,3228563.774721144,1.5139046,9.7225e-05,0.02348788,0.010469266,3.0960862e-05,0.02348788,0.02348788,7.27205e-07,96.22528000000011,0.023818139,62.79948,9.809448,0.41566578,0.3617458,0.4397122,0.4977079,0.92123777,0.5203608,63.56099432828282,9116.031757294399,64.00781202322104,so,pervasive,5819220,13390.0
