key,l1,l2,f,E11,am_log_likelihood,am_odds_ratio_disc,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,f1,f2,N,O11,O12,O21,O22,R1,R2,C1,C2,E12,E21,E22,t_score,dice,liddell,mutual_information,min_sensitivity,conservative_log_ratio_1t,conservative_log_ratio,conservative_log_ratio_nc,deltaP_min,deltaP_max,deltaP_product,unexpected_f,unexpected_ratio,expected_sqrt,unexpected_abs_sqrt,f_sqrt,f1_sqrt,f2_sqrt,adv,adj,adv_total,adj_total
COM~very_keen,COMPLEMENT,very_keen,9281,9512.32691,-126.0706,-0.22032402,-0.023402222,-7.637046e-05,0.93880236,0.00011581512,80136344,9886,83284343,9281.0,80127063.0,605.0,3147394.0,80136344,3147999,9886,83274457,80126831.6730938,373.673093801,3147625.326906199,-2.4012024,0.000231602,-0.023402222,-0.010691994,0.000115815,-0.43483233,-0.42667437,-0.56076735,-0.023402222,-7.637046e-05,1.7872385e-06,-231.32690999999977,-0.024924783,97.53116,15.2094345,96.33794683301072,8951.890526587107,99.42836617384397,very,keen,9913432,55555.0
COM~as_essential,COMPLEMENT,as_essential,4894,5016.92014,-67.41695,-0.2219322,-0.023576492,-4.058096e-05,0.93862677,6.107092e-05,80136344,5214,83284343,4894.0,80131450.0,320.0,3147679.0,80136344,3147999,5214,83279129,80131327.07986154,197.079861529,3147801.920138471,-1.757078,0.000122134,-0.023576492,-0.010773223,6.1071e-05,-0.32823765,-0.31701893,-0.5014222,-0.023576492,-4.058096e-05,9.567567e-07,-122.92014000000017,-0.025116498,70.83022,11.086936,69.95712972957081,8951.890526587107,72.20803279414278,as,essential,3709914,84469.0
COM~very_effective,COMPLEMENT,very_effective,47722,48934.69649,-672.08535,-0.22355251,-0.023859793,-0.00040036064,0.9383566,0.00059551006,80136344,50857,83284343,47722.0,80088622.0,3135.0,3144864.0,80136344,3147999,50857,83233486,80087409.3035132,1922.303513195,3146076.696486806,-5.5512757,0.001190265,-0.023859791,-0.010898263,0.00059551,-0.611889,-0.60830575,-0.6672034,-0.023859793,-0.00040036064,9.552522e-06,-1212.696490000002,-0.025411686,221.21188,34.82379,218.4536564125215,8951.890526587107,225.51496624392803,very,effective,9913432,530361.0
COM~too_fast,COMPLEMENT,too_fast,7096,7277.13215,-100.69973,-0.22455825,-0.02395195,-5.979912e-05,0.93825203,8.854909e-05,80136344,7563,83284343,7096.0,80129248.0,467.0,3147532.0,80136344,3147999,7563,83276780,80129066.86785439,285.867854382,3147713.132145618,-2.1502488,0.000177081,-0.02395195,-0.010946655,8.8549e-05,-0.40760183,-0.39831352,-0.55098647,-0.02395195,-5.979912e-05,1.4323055e-06,-181.13215000000037,-0.025525952,85.30611,13.458534,84.23775875461075,8951.890526587107,86.96551040498757,too,fast,3557440,86437.0
COM~so_dark,COMPLEMENT,so_dark,5747,5894.44817,-82.32158,-0.22554882,-0.024071012,-4.8678663e-05,0.9381325,7.171527e-05,80136344,6126,83284343,5747.0,80130597.0,379.0,3147620.0,80136344,3147999,6126,83278217,80130449.5518281,231.551828103,3147767.448171897,-1.9449964,0.00014342,-0.024071012,-0.011001956,7.1715e-05,-0.37347955,-0.36316836,-0.5326546,-0.024071012,-4.8678663e-05,1.1717447e-06,-147.44816999999966,-0.025656546,76.77531,12.142824,75.80897044545586,8951.890526587107,78.26876771739798,so,dark,5735964,80208.0
COM~very_fun,COMPLEMENT,very_fun,12868,13199.48417,-185.71507,-0.2259888,-0.024168156,-0.00010943646,0.93803763,0.00016057632,80136344,13718,83284343,12868.0,80123476.0,850.0,3147149.0,80136344,3147999,13718,83270625,80123144.51583055,518.515830545,3147480.484169455,-2.922182,0.000321098,-0.024168156,-0.011045907,0.000160576,-0.5000839,-0.4931988,-0.60636973,-0.024168156,-0.00010943646,2.6448774e-06,-331.4841699999997,-0.025760349,114.88901,18.206707,113.43720729989786,8951.890526587107,117.12386605641055,very,fun,9913432,223519.0
NEG~too_many,NEGATED,too_many,6173,17016.52689,-9476.39883,-0.45263827,-0.02421725,-0.003579891,0.013711866,0.001960928,3147999,450194,83284343,6173.0,3141826.0,444021.0,79692323.0,3147999,80136344,450194,82834149,3130982.473114436,433177.473114436,79703166.52688557,-138.01376,0.003431167,-0.02421725,-0.44037464,0.001960928,-1.4082847,-1.4057952,-1.4467142,-0.02421725,-0.003579891,8.6695116e-05,-10843.526890000001,-1.7566056,130.4474,104.132256,78.56844150166147,1774.2601274897659,670.9649767312746,too,many,3557440,2210387.0
COM~so_comfortable,COMPLEMENT,so_comfortable,10079,10339.82045,-146.67373,-0.22684455,-0.02427453,-8.610748e-05,0.9379304,0.00012577313,80136344,10746,83284343,10079.0,80126265.0,667.0,3147332.0,80136344,3147999,10746,83273597,80126004.17955351,406.179553509,3147592.820446491,-2.5979626,0.000251513,-0.02427453,-0.011095552,0.000125773,-0.47054052,-0.46276742,-0.5905344,-0.02427453,-8.610748e-05,2.0902187e-06,-260.82044999999925,-0.025877612,101.684906,16.149937,100.39422294136251,8951.890526587107,103.66291525902598,so,comfortable,5735964,310544.0
COM~too_expensive,COMPLEMENT,too_expensive,38684,39716.80333,-596.34558,-0.23229231,-0.025033686,-0.00034097055,0.9371805,0.00048272728,80136344,41277,83284343,38684.0,80097660.0,2593.0,3145406.0,80136344,3147999,41277,83243066,80096627.19667134,1560.196671336,3146438.803328664,-5.25112,0.000964958,-0.025033686,-0.011442912,0.000482727,-0.62792486,-0.6239821,-0.6887895,-0.025033686,-0.00034097055,8.53575e-06,-1032.8033300000025,-0.026698463,199.29076,32.137257,196.68248523953525,8951.890526587107,203.16741864777433,too,expensive,3557440,443119.0
COM~particularly_relevant,COMPLEMENT,particularly_relevant,5225,5366.19939,-82.30997,-0.23484638,-0.025319858,-4.6615685e-05,0.9368836,6.520138e-05,80136344,5577,83284343,5225.0,80131119.0,352.0,3147647.0,80136344,3147999,5577,83278766,80130977.80061138,210.800611383,3147788.199388617,-1.9533932,0.000130394,-0.025319858,-0.011580511,6.5201e-05,-0.3898988,-0.37919226,-0.5551765,-0.025319858,-4.6615685e-05,1.1803025e-06,-141.19938999999977,-0.027023807,73.25435,11.882735,72.2841614740048,8951.890526587107,74.67931440499437,particularly,relevant,563624,142994.0
COM~so_appealing,COMPLEMENT,so_appealing,5710,5865.58212,-91.31535,-0.23629254,-0.02552387,-5.136401e-05,0.9366798,7.125356e-05,80136344,6096,83284343,5710.0,80130634.0,386.0,3147613.0,80136344,3147999,6096,83278247,80130478.41788182,230.417881834,3147768.582118166,-2.0589302,0.000142496,-0.02552387,-0.011675011,7.1254e-05,-0.41232008,-0.40209487,-0.5701673,-0.02552387,-5.136401e-05,1.3110083e-06,-155.58212000000003,-0.027247306,76.58709,12.473256,75.56454194925024,8951.890526587107,78.07688518377255,so,appealing,5735964,86821.0
COM~as_passionate,COMPLEMENT,as_passionate,4199,4314.51283,-68.33517,-0.23821996,-0.0257625,-3.8135502e-05,0.9364407,5.2398198e-05,80136344,4484,83284343,4199.0,80132145.0,285.0,3147714.0,80136344,3147999,4484,83279859,80132029.48716898,169.487168987,3147829.512831013,-1.7826139,0.000104791,-0.0257625,-0.01178589,5.2398e-05,-0.3573324,-0.34543082,-0.5410583,-0.0257625,-3.8135502e-05,9.824658e-07,-115.51282999999967,-0.027509606,65.68495,10.747689,64.79969135728966,8951.890526587107,66.96267617113283,as,passionate,3709914,60074.0
COM~so_dangerous,COMPLEMENT,so_dangerous,7438,7644.69323,-123.30554,-0.2397752,-0.026017992,-6.8237874e-05,0.93618625,9.2816816e-05,80136344,7945,83284343,7438.0,80128906.0,507.0,3147492.0,80136344,3147999,7945,83276398,80128699.3067702,300.306770205,3147698.693229794,-2.3966143,0.000185615,-0.026017992,-0.011903888,9.2817e-05,-0.47146216,-0.462538,-0.6092253,-0.026017992,-6.8237874e-05,1.7754126e-06,-206.69322999999986,-0.027788818,87.43394,14.376829,86.24384035976135,8951.890526587107,89.13472948295743,so,dangerous,5735964,292335.0
COM~only_interested,COMPLEMENT,only_interested,9948,10226.28064,-166.92771,-0.2409053,-0.026187068,-9.18718e-05,0.93601805,0.00012413843,80136344,10628,83284343,9948.0,80126396.0,680.0,3147319.0,80136344,3147999,10628,83273715,80126117.71936485,401.719364851,3147597.280635149,-2.79007,0.000248244,-0.026187068,-0.01198193,0.000124138,-0.51968557,-0.5119793,-0.63864803,-0.026187068,-9.18718e-05,2.4058531e-06,-278.28064000000086,-0.027973527,101.12508,16.681746,99.73966111833346,8951.890526587107,103.09219175087898,only,interested,445917,363397.0
COM~very_pleasant,COMPLEMENT,very_pleasant,16123,16577.77466,-274.69498,-0.24235219,-0.026401345,-0.00015013969,0.9358059,0.0002011946,80136344,17229,83284343,16123.0,80120221.0,1106.0,3146893.0,80136344,3147999,17229,83267114,80119766.22534221,651.225342211,3147347.774657789,-3.581569,0.000402303,-0.026401345,-0.012080378,0.000201195,-0.5851117,-0.57906884,-0.67839575,-0.026401345,-0.00015013969,3.9638894e-06,-454.77465999999913,-0.028206578,128.7547,21.325447,126.97637575549241,8951.890526587107,131.25928538583472,very,pleasant,9913432,63538.0
COM~so_painful,COMPLEMENT,so_painful,4260,4380.90475,-73.38816,-0.24395974,-0.026556417,-3.9915598e-05,0.93564683,5.31594e-05,80136344,4553,83284343,4260.0,80132084.0,293.0,3147706.0,80136344,3147999,4553,83279790,80131963.0952454,172.095245405,3147826.904754595,-1.8524163,0.000106313,-0.026556417,-0.012154212,5.3159e-05,-0.38221648,-0.37047353,-0.5634935,-0.026556417,-3.9915598e-05,1.0600153e-06,-120.9047499999997,-0.028381396,66.1884,10.995669,65.26867548832288,8951.890526587107,67.47592163134935,so,painful,5735964,89324.0
COM~very_smart,COMPLEMENT,very_smart,21118,21717.85663,-364.45165,-0.24363288,-0.026583636,-0.00019803717,0.9356254,0.00026352587,80136344,22571,83284343,21118.0,80115226.0,1453.0,3146546.0,80136344,3147999,22571,83261772,80114626.14337447,853.143374488,3147145.856625512,-4.127823,0.000526903,-0.026583636,-0.012164176,0.000263526,-0.6173834,-0.61211103,-0.6987734,-0.026583636,-0.00019803717,5.264548e-06,-599.8566299999984,-0.028404992,147.3698,24.49197,145.32033581023683,8951.890526587107,150.23648025696022,very,smart,9913432,87126.0
COM~really_serious,COMPLEMENT,really_serious,7892,8118.09651,-138.30818,-0.24540746,-0.026800927,-7.464369e-05,0.9354036,9.848216e-05,80136344,8437,83284343,7892.0,80128452.0,545.0,3147454.0,80136344,3147999,8437,83275906,80128225.90348901,318.903489015,3147680.096510986,-2.5450735,0.000196944,-0.026800927,-0.012267133,9.8482e-05,-0.50161403,-0.49300307,-0.63454247,-0.026800927,-7.464369e-05,2.00052e-06,-226.0965100000003,-0.028648823,90.10048,15.036506,88.83692925805124,8951.890526587107,91.85314365877741,really,serious,2096057,294776.0
COM~so_young,COMPLEMENT,so_young,16591,17066.57317,-291.0886,-0.2453515,-0.026818203,-0.00015700613,0.9353893,0.00020703465,80136344,17737,83284343,16591.0,80119753.0,1146.0,3146853.0,80136344,3147999,17737,83266606,80119277.42683236,670.426832364,3147328.573167636,-3.6921647,0.000413978,-0.026818203,-0.012273764,0.000207035,-0.59889853,-0.5929608,-0.69056,-0.026818203,-0.00015700613,4.210622e-06,-475.57316999999966,-0.028664527,130.6391,21.80764,128.80605575826007,8951.890526587107,133.18032887780387,so,young,5735964,226113.0
COM~very_likely,COMPLEMENT,very_likely,33569,34542.0821,-601.26242,-0.24743871,-0.027117794,-0.00032125413,0.93509567,0.00041889856,80136344,35899,83284343,33569.0,80102775.0,2330.0,3145669.0,80136344,3147999,35899,83248444,80101801.91790354,1356.917903537,3146642.082096463,-5.3110485,0.000837422,-0.027117794,-0.012410108,0.000418899,-0.6702118,-0.6660477,-0.7344939,-0.027117794,-0.00032125413,8.711704e-06,-973.0820999999996,-0.028987521,185.855,31.194263,183.2184488527288,8951.890526587107,189.47031429751732,very,likely,9913432,1048364.0
COM~as_likely,COMPLEMENT,as_likely,29733,30617.26099,-557.92482,-0.25230217,-0.027800092,-0.00029193066,0.9344123,0.00037103015,80136344,31820,83284343,29733.0,80106611.0,2087.0,3145912.0,80136344,3147999,31820,83252523,80105726.73900919,1202.73900918,3146796.26099082,-5.1281543,0.000741766,-0.027800092,-0.012727605,0.00037103,-0.67776316,-0.67336154,-0.745712,-0.027800092,-0.00029193066,8.1156995e-06,-884.2609899999989,-0.029740052,174.97789,29.736526,172.4325955264839,8951.890526587107,178.38161340227865,as,likely,3709914,1048364.0
COM~particularly_strong,COMPLEMENT,particularly_strong,9651,9939.5445,-182.78825,-0.2534309,-0.027936136,-9.526032e-05,0.93426913,0.00012043225,80136344,10330,83284343,9651.0,80126693.0,679.0,3147320.0,80136344,3147999,10330,83274013,80126404.45549858,390.45549858,3147608.54450142,-2.9371536,0.000240833,-0.027936136,-0.012794167,0.000120432,-0.560823,-0.55310386,-0.67998445,-0.027936136,-9.526032e-05,2.6612054e-06,-288.54449999999997,-0.029897885,99.697266,16.986597,98.23950325607312,8951.890526587107,101.6366075781753,particularly,strong,563624,379074.0
COM~just_great,COMPLEMENT,just_great,9057,9332.39517,-176.87271,-0.25669914,-0.02839749,-9.0919195e-05,0.9338076,0.00011301988,80136344,9699,83284343,9057.0,80127287.0,642.0,3147357.0,80136344,3147999,9699,83274644,80127011.60482873,366.604828725,3147632.395171275,-2.893771,0.000226012,-0.02839749,-0.013008753,0.00011302,-0.5636035,-0.55566305,-0.68618166,-0.02839749,-9.0919195e-05,2.5818767e-06,-275.3951699999998,-0.030406887,96.604324,16.595034,95.16827202382105,8951.890526587107,98.48350115628506,just,great,648023,379200.0
COM~as_different,COMPLEMENT,as_different,8680,8944.62785,-170.32093,-0.25722116,-0.028470028,-8.736446e-05,0.93373495,0.0001083154,80136344,9296,83284343,8680.0,80127664.0,616.0,3147383.0,80136344,3147999,9296,83275047,80127399.37215051,351.372150513,3147647.627849486,-2.840375,0.000216606,-0.028470028,-0.013042551,0.000108315,-0.55927193,-0.5511653,-0.6844156,-0.028470028,-8.736446e-05,2.4872688e-06,-264.62785000000076,-0.03048708,94.57604,16.267385,93.16651759081692,8951.890526587107,96.4157663455516,as,different,3709914,906600.0
COM~always_fun,COMPLEMENT,always_fun,12211,12583.67502,-240.08413,-0.25734878,-0.028500807,-0.00012303525,0.93370545,0.0001523778,80136344,13078,83284343,12211.0,80124133.0,867.0,3147132.0,80136344,3147999,13078,83271265,80123760.3249768,494.324976809,3147504.675023191,-3.3725212,0.000304706,-0.028500807,-0.013056263,0.000152378,-0.60614717,-0.59931415,-0.7116295,-0.028500807,-0.00012303525,3.506604e-06,-372.6750200000006,-0.030519616,112.17698,19.304792,110.50339361304701,8951.890526587107,114.35908359199107,always,fun,639234,223519.0
COM~always_good,COMPLEMENT,always_good,24025,24761.30089,-476.03901,-0.25809717,-0.028620832,-0.000243083,0.9335898,0.00029980156,80136344,25734,83284343,24025.0,80112319.0,1709.0,3146290.0,80136344,3147999,25734,83258609,80111582.69910944,972.699109435,3147026.300890565,-4.7503285,0.000599411,-0.028620832,-0.013110061,0.000299802,-0.6801537,-0.6752871,-0.7552794,-0.028620832,-0.000243083,6.9572375e-06,-736.3008899999986,-0.03064728,157.35724,27.134865,155.0,8951.890526587107,160.41820345584225,always,good,639234,2030480.0
COM~too_wide,COMPLEMENT,too_wide,5434,5601.93883,-109.28675,-0.2600504,-0.028847573,-5.5443466e-05,0.9333562,6.780943e-05,80136344,5822,83284343,5434.0,80130910.0,388.0,3147611.0,80136344,3147999,5822,83278521,80130742.06117257,220.061172578,3147778.938827422,-2.278197,0.000135609,-0.028847573,-0.013218728,6.7809e-05,-0.4915511,-0.48133418,-0.6492711,-0.028847573,-5.5443466e-05,1.5994094e-06,-167.93883000000005,-0.030905195,74.8461,12.959122,73.71566997592845,8951.890526587107,76.30203142774116,too,wide,3557440,59068.0
COM~so_nice,COMPLEMENT,so_nice,26918,27764.33268,-558.67039,-0.26310712,-0.029340703,-0.00027940897,0.9328713,0.00033590253,80136344,28855,83284343,26918.0,80109426.0,1937.0,3146062.0,80136344,3147999,28855,83255488,80108579.66731961,1090.667319607,3146908.332680394,-5.158456,0.000671563,-0.029340705,-0.013444451,0.000335903,-0.70744425,-0.7028715,-0.77803487,-0.029340703,-0.00027940897,8.198056e-06,-846.3326799999995,-0.03144114,166.62633,29.091797,164.06705946045355,8951.890526587107,169.86759549719895,so,nice,5735964,312745.0
COM~even_possible,COMPLEMENT,even_possible,13391,13815.29332,-281.77459,-0.26467746,-0.0295561,-0.00014007655,0.9326508,0.00016710271,80136344,14358,83284343,13391.0,80122953.0,967.0,3147032.0,80136344,3147999,14358,83269985,80122528.70668428,542.70668428,3147456.29331572,-3.6665676,0.000334146,-0.0295561,-0.0135471,0.000167103,-0.6435819,-0.63710827,-0.74351627,-0.0295561,-0.00014007655,4.1401163e-06,-424.2933200000007,-0.03168496,117.538475,20.598381,115.71948841919411,8951.890526587107,119.824872209404,even,possible,1120205,362284.0
COM~too_nice,COMPLEMENT,too_nice,4574,4721.52419,-99.37217,-0.26856825,-0.030065801,-4.870376e-05,0.9321378,5.7077723e-05,80136344,4907,83284343,4574.0,80131770.0,333.0,3147666.0,80136344,3147999,4907,83279436,80131622.47581138,185.475811378,3147813.524188622,-2.1812987,0.000114148,-0.0300658,-0.013786059,5.7078e-05,-0.48988098,-0.4788452,-0.660241,-0.030065801,-4.870376e-05,1.4643175e-06,-147.5241900000001,-0.032252774,68.71335,12.145953,67.63135367564367,8951.890526587107,70.04998215560087,too,nice,3557440,312745.0
COM~more_romantic,COMPLEMENT,more_romantic,4935,5094.85848,-108.05768,-0.2693919,-0.030192379,-5.2775813e-05,0.9320113,6.158255e-05,80136344,5295,83284343,4935.0,80131409.0,360.0,3147639.0,80136344,3147999,5295,83279048,80131249.14151646,200.141516455,3147798.858483544,-2.27558,0.000123157,-0.030192379,-0.013844968,6.1583e-05,-0.5080377,-0.49742314,-0.67189515,-0.030192379,-5.2775813e-05,1.5934273e-06,-159.85847999999987,-0.032392804,71.37828,12.643516,70.24955515873393,8951.890526587107,72.76675064890557,more,romantic,9320997,33312.0
COM~solely_responsible,COMPLEMENT,solely_responsible,7891,8155.62238,-183.9293,-0.27620015,-0.031223373,-8.7362656e-05,0.9309816,9.8469674e-05,80136344,8476,83284343,7891.0,80128453.0,585.0,3147414.0,80136344,3147999,8476,83275867,80128188.37761916,320.377619164,3147678.622380836,-2.9789317,0.000196919,-0.031223373,-0.014325066,9.847e-05,-0.61412907,-0.605798,-0.74273604,-0.031223373,-8.7362656e-05,2.7277567e-06,-264.6223799999998,-0.03353471,90.30849,16.267218,88.8313007897554,8951.890526587107,92.06519429187124,solely,responsible,14771,208927.0
COM~so_fun,COMPLEMENT,so_fun,15463,15982.17175,-361.24881,-0.27631423,-0.03126281,-0.0001713998,0.9309452,0.00019295864,80136344,16610,83284343,15463.0,80120881.0,1147.0,3146852.0,80136344,3147999,16610,83267733,80120361.82825087,627.828250863,3147371.171749136,-4.175074,0.000385837,-0.03126281,-0.014342038,0.000192959,-0.7013181,-0.69536877,-0.79315805,-0.03126281,-0.0001713998,5.35844e-06,-519.1717499999995,-0.0335751,126.420616,22.785341,124.35031162003575,8951.890526587107,128.87978895078933,so,fun,5735964,223519.0
COM~so_big,COMPLEMENT,so_big,28432,29390.45371,-669.19747,-0.27711958,-0.03138993,-0.0003164247,0.9308234,0.0003547953,80136344,30545,83284343,28432.0,80107912.0,2113.0,3145886.0,80136344,3147999,30545,83253798,80106953.54629275,1154.546292753,3146844.453707247,-5.684175,0.00070932,-0.03138993,-0.01439888,0.000354795,-0.76085484,-0.75647193,-0.82851416,-0.03138993,-0.0003164247,9.932549e-06,-958.4537100000016,-0.033710387,171.43645,30.958904,168.61791126686393,8951.890526587107,174.77127910500627,so,big,5735964,356874.0
COM~quite_comfortable,COMPLEMENT,quite_comfortable,5283,5462.41957,-125.97136,-0.2789459,-0.0316068,-5.9233727e-05,0.9305971,6.5925145e-05,80136344,5677,83284343,5283.0,80131061.0,394.0,3147605.0,80136344,3147999,5677,83278666,80130881.58043228,214.580432279,3147784.419567721,-2.4684794,0.000131841,-0.0316068,-0.014504444,6.5925e-05,-0.55663484,-0.54648095,-0.713381,-0.0316068,-5.9233727e-05,1.8721885e-06,-179.41957000000002,-0.033961684,73.90818,13.394759,72.6842486375143,8951.890526587107,75.34586916347837,quite,comfortable,1065022,310544.0
COM~too_thin,COMPLEMENT,too_thin,11486,11878.38111,-276.8153,-0.2799093,-0.03178933,-0.00012954103,0.9304172,0.00014333072,80136344,12345,83284343,11486.0,80124858.0,859.0,3147140.0,80136344,3147999,12345,83271998,80124465.61888964,466.618889639,3147532.381110361,-3.661202,0.000286617,-0.03178933,-0.014588443,0.000143331,-0.67948705,-0.67261016,-0.7856467,-0.03178933,-0.00012954103,4.1180224e-06,-392.38111000000026,-0.034161683,108.98798,19.808613,107.17275773255068,8951.890526587107,111.1080555135405,too,thin,3557440,68395.0
COM~so_sensitive,COMPLEMENT,so_sensitive,4313,4462.69191,-106.93394,-0.28353754,-0.032276895,-4.9419414e-05,0.9299267,5.382077e-05,80136344,4638,83284343,4313.0,80132031.0,325.0,3147674.0,80136344,3147999,4638,83279705,80131881.30809318,175.308093167,3147823.691906833,-2.2793372,0.000107635,-0.032276895,-0.014817447,5.3821e-05,-0.53418565,-0.52300155,-0.70683473,-0.032276895,-4.9419414e-05,1.5951052e-06,-149.69190999999955,-0.034707144,66.80338,12.234864,65.67343450741707,8951.890526587107,68.10286337592568,so,sensitive,5735964,143415.0
COM~more_satisfied,COMPLEMENT,more_satisfied,5688,5885.78836,-141.50838,-0.28378865,-0.032336585,-6.5298016e-05,0.92986757,7.097903e-05,80136344,6117,83284343,5688.0,80130656.0,429.0,3147570.0,80136344,3147999,6117,83278226,80130458.21164422,231.211644222,3147767.788355778,-2.6225328,0.000141947,-0.032336585,-0.014845054,7.0979e-05,-0.5880567,-0.57832205,-0.73833084,-0.032336585,-6.5298016e-05,2.1115147e-06,-197.78835999999956,-0.034772918,76.718895,14.0637245,75.41883053985921,8951.890526587107,78.21125238736431,more,satisfied,9320997,103952.0
COM~much_older,COMPLEMENT,much_older,15829,16380.52329,-395.2827,-0.28395635,-0.03240343,-0.00018208036,0.929805,0.00019752586,80136344,17024,83284343,15829.0,80120515.0,1195.0,3146804.0,80136344,3147999,17024,83267319,80119963.47670938,643.476709374,3147355.523290626,-4.3836627,0.000394968,-0.03240343,-0.014874292,0.000197526,-0.7309628,-0.7251307,-0.8209939,-0.03240343,-0.00018208036,5.900029e-06,-551.5232899999992,-0.034842584,127.98642,23.484533,125.81335382223939,8951.890526587107,130.47605144240072,much,older,1986728,43024.0
COM~all_good,COMPLEMENT,all_good,17670,18290.49385,-447.4974,-0.28557774,-0.03264956,-0.00020485037,0.9295597,0.0002204992,80136344,19009,83284343,17670.0,80118674.0,1339.0,3146660.0,80136344,3147999,19009,83265334,80118053.50615416,718.506154164,3147280.493845836,-4.667875,0.000440894,-0.03264956,-0.014988882,0.000220499,-0.7480503,-0.74254006,-0.833112,-0.03264956,-0.00020485037,6.6882744e-06,-620.4938499999989,-0.035115667,135.24236,24.909714,132.92855223765886,8951.890526587107,137.87313008704777,all,good,427518,2030480.0
COM~too_cool,COMPLEMENT,too_cool,5946,6155.20486,-151.0828,-0.2862212,-0.0327061,-6.906707e-05,0.9294982,7.419854e-05,80136344,6397,83284343,5946.0,80130398.0,451.0,3147548.0,80136344,3147999,6397,83277946,80130188.79514273,241.795142732,3147757.204857268,-2.7130594,0.000148385,-0.0327061,-0.015017607,7.4199e-05,-0.6048591,-0.595363,-0.75145084,-0.0327061,-6.906707e-05,2.2589145e-06,-209.20485999999983,-0.035184134,78.45512,14.463916,77.110310594628,8951.890526587107,79.98124780221924,too,cool,3557440,250186.0
COM~very_secure,COMPLEMENT,very_secure,4085,4229.83907,-105.23808,-0.28802848,-0.032949664,-4.7817295e-05,0.9292539,5.097562e-05,80136344,4396,83284343,4085.0,80132259.0,311.0,3147688.0,80136344,3147999,4396,83279947,80132114.1609266,166.160926598,3147832.839073402,-2.2661555,0.000101946,-0.032949664,-0.015131784,5.0976e-05,-0.5398367,-0.5283996,-0.71639335,-0.032949664,-4.7817295e-05,1.5755637e-06,-144.83907,-0.035456322,65.03722,12.03491,63.914004725099176,8951.890526587107,66.3023378170031,very,secure,9913432,91625.0
COM~too_painful,COMPLEMENT,too_painful,4758,4928.39757,-124.7957,-0.29004675,-0.033269826,-5.6255198e-05,0.92893404,5.9373808e-05,80136344,5122,83284343,4758.0,80131586.0,364.0,3147635.0,80136344,3147999,5122,83279221,80131415.6024263,193.602426305,3147805.397573695,-2.4703085,0.00011874,-0.033269826,-0.015281297,5.9374e-05,-0.5781615,-0.567588,-0.74138576,-0.033269826,-5.6255198e-05,1.8716007e-06,-170.3975700000001,-0.035812855,70.202545,13.053642,68.97825744392213,8951.890526587107,71.56814934033156,too,painful,3557440,89324.0
COM~socially_acceptable,COMPLEMENT,socially_acceptable,7681,7957.40881,-203.22038,-0.29087228,-0.033426393,-9.125384e-05,0.9287787,9.5849144e-05,80136344,8270,83284343,7681.0,80128663.0,589.0,3147410.0,80136344,3147999,8270,83276073,80128386.59118812,312.591188118,3147686.408811882,-3.1538644,0.000191679,-0.033426393,-0.015353905,9.5849e-05,-0.66354495,-0.6552324,-0.79186636,-0.033426393,-9.125384e-05,3.0502865e-06,-276.4088099999999,-0.035986044,89.20431,16.625547,87.64131445842195,8951.890526587107,90.93954035511726,socially,acceptable,68090,75220.0
COM~more_american,COMPLEMENT,more_american,4927,5104.4805,-130.58403,-0.2912596,-0.033457458,-5.8593563e-05,0.92874646,6.1482715e-05,80136344,5305,83284343,4927.0,80131417.0,378.0,3147621.0,80136344,3147999,5305,83279038,80131239.51949854,200.519498545,3147798.480501456,-2.528479,0.000122957,-0.033457458,-0.015368987,6.1483e-05,-0.5893857,-0.5790088,-0.7495746,-0.033457458,-5.8593563e-05,1.9603915e-06,-177.48049999999967,-0.036022022,71.44565,13.322181,70.19259220174163,8951.890526587107,72.83543093852057,more,american,9320997,32334.0
COM~too_dark,COMPLEMENT,too_dark,9453,9798.10084,-256.62998,-0.29387194,-0.033894043,-0.00011393188,0.9283119,0.00011796146,80136344,10183,83284343,9453.0,80126891.0,730.0,3147269.0,80136344,3147999,10183,83274160,80126545.89916186,384.899161863,3147614.100838138,-3.549451,0.000235893,-0.033894043,-0.015572247,0.000117961,-0.7043066,-0.6968382,-0.81959754,-0.033894043,-0.00011393188,3.861612e-06,-345.10083999999915,-0.036507018,98.98536,18.576889,97.2265395866787,8951.890526587107,100.9108517454887,too,dark,3557440,80208.0
COM~very_efficient,COMPLEMENT,very_efficient,13468,13962.51019,-369.4316,-0.29503903,-0.034084238,-0.00016325801,0.9281235,0.00016806358,80136344,14511,83284343,13468.0,80122876.0,1043.0,3146956.0,80136344,3147999,14511,83269832,80122381.48981026,548.489810252,3147450.510189748,-4.2611194,0.000336066,-0.034084238,-0.015660396,0.000168064,-0.7526282,-0.74637973,-0.84908605,-0.034084238,-0.00016325801,5.5645246e-06,-494.5101900000009,-0.03671742,118.16306,22.237585,116.05171261123206,8951.890526587107,120.46161214262409,very,efficient,9913432,254637.0
