             l1  l2                      f        E11  r.log.likelihood  r.log.likelihood.tt  r.odds.ratio.disc  r.Dice  r.t.score  r.p1.given2  r.p2.given1  r.p1.given2.simple  r.p2.given1.simple  r.p1.given2.margin  r.p2.given1.margin  r.expect.diff  am.log.likelihood  am.log.likelihood.tt  am.odds.ratio.disc  am.Dice  am.t.score  am.p1.given2  am.p2.given1  am.p1.given2.simple  am.p2.given1.simple  am.p1.given2.margin  am.p2.given1.margin  am.expect.diff       f1       f2         N  
           just  wishful               969      18.85              2597                 3765               4921   17748       3985          370        34596                 564               47483                 369               34683           4971            6174.98               6174.98                1.93    0.003       30.52         0.392         0.001                0.400                0.001                0.392                0.001          950.15   648023     2422  83284343  
     reasonably  priced                932       1.81              1703                 2391                451    1121       4002          371         6655                 596                7788                 370                6653           5049           10219.49              10219.49                2.94    0.028       30.47         0.392         0.015                0.393                0.015                0.392                0.015          930.19    63479     2372  83284343  
           more  systemic              877     194.74              7215                11421              34735  125176       6191          372        86610                 260              133702                 371               88084           6389            1634.12               1634.12                0.91    0.000       23.04         0.392         0.000                0.504                0.000                0.392                0.000          682.26  9320997     1740  83284343  
           more  relaxed             25614    5696.39               384                  494              34756    8998        301          373        26541                 261               32391                 373               28370            312           47681.33              47681.33                0.91    0.005      124.45         0.392         0.002                0.503                0.003                0.391                0.002        19917.61  9320997    50898  83284343  
            not  commensurate          527      62.88              7524                11948              22879  115767       7540          374        82119                 399              127025                 372               82805           8578            1538.11               1538.11                1.15    0.000       20.22         0.391         0.000                0.444                0.000                0.391                0.000          464.12  4415785     1186  83284343  
            not  averse               2302     274.70              2387                 3464              22877   48617       2264          375        55536                 400               80310                 374               56580           2625            6718.96               6718.96                1.15    0.001       42.25         0.391         0.000                0.444                0.001                0.391                0.000         2027.30  4415785     5181  83284343  
           more  gradual              2578     573.80              3204                 4723              34839   77285       2581          376        69159                 262              101833                 376               71069           2651            4789.80               4789.80                0.90    0.001       39.47         0.391         0.000                0.503                0.000                0.391                0.000         2004.20  9320997     5127  83284343  
           much  richer               4692     270.54               932                 1244              13048   10677       1099          377        27392                 519               35796                 377               27741           1325           20005.07              20005.07                1.46    0.005       64.55         0.390         0.002                0.414                0.002                0.390                0.002         4421.46  1986728    11341  83284343  
           only  temporary            5980      81.12               440                  562               3445    1283        812          378         7300                 588                8532                 378                7325           1043           42400.07              42400.07                2.09    0.026       76.28         0.389         0.013                0.395                0.013                0.389                0.013         5898.88   445917    15151  83284343  
         almost  mythic                417       5.36              4520                 6912               3307   27106       7580          379        42029                 590               59620                 379               42072           9371            2996.32               2996.32                2.11    0.002       20.16         0.389         0.001                0.394                0.001                0.389                0.001          411.64   421181     1059  83284343  
            far  fewer               18610     249.58               140                  166               3316     283        251          380         2185                 594                2354                 380                2200            333          132877.11             132877.11                2.11    0.076      134.59         0.388         0.042                0.393                0.042                0.388                0.042        18360.42   439392    47307  83284343  
           more  prolonged             616     137.88              9264                14976              35145  137480       8073          381        91276                 266              142774                 381               92501           8389            1136.41               1136.41                0.90    0.000       19.26         0.388         0.000                0.500                0.000                0.388                0.000          478.12  9320997     1232  83284343  
         almost  superhuman            570       7.34              3623                 5401               3325   19811       5981          382        36302                 597               50258                 382               36358           7396            4091.49               4091.49                2.11    0.003       23.57         0.388         0.001                0.393                0.001                0.388                0.001          562.66   421181     1452  83284343  
           much  safer               10964     636.02               395                  507              13132    3891        501          383        15838                 527               19274                 383               16061            619           46614.78              46614.78                1.46    0.011       98.64         0.387         0.005                0.411                0.006                0.387                0.005        10327.98  1986728    26662  83284343  
           much  leaner                540      31.39              5575                 8669              13207   78102       6691          384        67657                 530              102408                 384               68000           7979            2290.43               2290.43                1.45    0.001       21.89         0.386         0.000                0.410                0.000                0.386                0.000          508.61  1986728     1316  83284343  
           much  tastier               717      41.72              4464                 6822              13222   64670       5390          385        62188                 532               93034                 385               62563           6445            3039.58               3039.58                1.45    0.001       25.22         0.386         0.000                0.410                0.000                0.386                0.000          675.28  1986728     1749  83284343  
           much  looser                682      39.74              4644                 7125              13251   66983       5614          386        63175                 536               94688                 386               63529           6690            2888.80               2888.80                1.45    0.001       24.59         0.386         0.000                0.409                0.000                0.386                0.000          642.26  1986728     1666  83284343  
           most  fearsome             2087     398.23              3438                 5099              31854   77415       2893          387        68904                 323              101962                 387               70444           3072            4383.06               4383.06                0.96    0.001       36.97         0.385         0.000                0.476                0.000                0.385                0.000         1688.77  7568812     4382  83284343  
           more  egalitarian          2016     453.71              3889                 5835              35404   89033       3179          388        73469                 272              109341                 388               75391           3289            3694.20               3694.20                0.89    0.000       34.79         0.385         0.000                0.497                0.000                0.385                0.000         1562.29  9320997     4054  83284343  
           most  flagrant              684     130.59              7887                12576              31882  126639       7056          389        86945                 324              134710                 389               88095           7480            1435.51               1435.51                0.96    0.000       21.16         0.385         0.000                0.476                0.000                0.385                0.000          553.41  7568812     1437  83284343  
           more  conversational       1129     254.28              6017                 9431              35454  115083       5138          390        82878                 274              126657                 390               84568           5286            2066.84               2066.84                0.89    0.000       26.03         0.385         0.000                0.497                0.000                0.385                0.000          874.72  9320997     2272  83284343  
           more  hardline              612     137.88              9352                15156              35473  137726       8134          391        91386                 275              143007                 391               92587           8450            1119.89               1119.89                0.89    0.000       19.17         0.385         0.000                0.497                0.000                0.385                0.000          474.12  9320997     1232  83284343  
           most  respected            4380     837.36              1849                 2623              31933   44514       1509          392        54308                 326               76742                 392               56161           1623            9180.47               9180.47                0.96    0.001       53.53         0.385         0.001                0.475                0.001                0.384                0.000         3542.64  7568812     9214  83284343  
   increasingly  restive               393       4.74              4666                 7163               3134   26688       7885          393        41713                 610               59116                 393               41749           9776            2871.03               2871.03                2.13    0.002       19.59         0.384         0.001                0.389                0.001                0.384                0.001          388.26   390543     1010  83284343  
           more  organized            5019    1133.50              1854                 2630              35592   47295       1465          394        56206                 279               79227                 394               58459           1476            9158.15               9158.15                0.89    0.001       54.85         0.384         0.000                0.496                0.001                0.384                0.000         3885.50  9320997    10128  83284343  
           most  previous             1127     216.02              5460                 8477              32080  106189       4790          395        79312                 329              120385                 395               80711           5139            2355.06               2355.06                0.96    0.000       27.14         0.383         0.000                0.474                0.000                0.383                0.000          910.98  7568812     2377  83284343  
         highly  collectible          1064      24.91              2514                 3651               5993   19210       3717          396        35905                 599               49514                 396               36025           4637            6379.03               6379.03                1.84    0.003       31.86         0.383         0.001                0.392                0.001                0.383                0.001         1039.09   764843     2713  83284343  
  predominantly  kurdish               854       1.32              1761                 2496                365     892       4285          397         5620                 626                6491                 397                5622           5383            9736.96               9736.96                3.03    0.033       29.18         0.383         0.017                0.383                0.017                0.383                0.017          852.68    49511     2228  83284343  
   electrically  conductive           1062       0.08               979                 1309                 10      14       3556          398          112                 630                 113                 398                 112           4555           19075.46              19075.46                4.59    0.411       32.59         0.383         0.443                0.383                0.443                0.383                0.443         1061.92     2398     2775  83284343  
           more  expansive            6829    1546.93              1440                 1993              35736   36138       1114          399        50228                 284               69156                 399               52358           1161           12414.86              12414.86                0.89    0.001       63.92         0.382         0.001                0.494                0.001                0.382                0.001         5282.07  9320997    13822  83284343  
           most  underrated           7420    1427.35              1179                 1604              32220   27374        971          400        44326                 333               59862                 402               46074           1029           15448.44              15448.44                0.95    0.002       69.57         0.382         0.001                0.472                0.001                0.382                0.001         5992.65  7568812    15706  83284343  
         barely  audible              2547       4.17               653                  860                371     228       1669          401         1824                 632                1987                 401                1824           2161           28836.51              28836.51                3.02    0.087       50.39         0.382         0.049                0.382                0.049                0.382                0.049         2542.83    52177     6664  83284343  
           much  fresher               671      39.48              4729                 7263              13446   67747       5701          402        63488                 548               95240                 400               63829           6779            2826.36               2826.36                1.45    0.001       24.38         0.382         0.000                0.405                0.000                0.382                0.000          631.52  1986728     1655  83284343  
          fully  adjustable           3579      25.51               621                  820               1802    1017       1266          403         6251                 623                7228                 403                6255           1617           29913.10              29913.10                2.36    0.030       59.40         0.382         0.016                0.384                0.016                0.381                0.016         3553.49   228060     9315  83284343  
         pretty  rad                  1016      49.36              3290                 4858              11489   41647       4035          404        51159                 562               74122                 404               51461           4910            4650.10               4650.10                1.53    0.001       30.33         0.381         0.001                0.401                0.001                0.381                0.001          966.64  1621748     2535  83284343  
           more  regulatory            710     161.39              8482                13600              35893  132732       7354          405        89559                 288              139190                 405               90901           7525            1284.89               1284.89                0.89    0.000       20.59         0.380         0.000                0.492                0.000                0.380                0.000          548.61  9320997     1442  83284343  
           very  lowest                866     206.52              7643                12149              36929  127932       6463          406        87813                 269              135644                 406               89337           6553            1501.43               1501.43                0.87    0.000       22.41         0.380         0.000                0.499                0.000                0.380                0.000          659.48  9913432     1735  83284343  
           more  adventurous          9807    2233.10              1042                 1403              35968   25524        806          407        43379                 289               57715                 407               45548            825           17714.92              17714.92                0.89    0.002       76.48         0.380         0.001                0.492                0.001                0.380                0.001         7573.90  9320997    19953  83284343  
           very  coachable             497     118.79             11227                18419              37037  146386       9791          408        94634                 271              149971                 408               95827           9961             859.10                859.10                0.87    0.000       16.96         0.379         0.000                0.498                0.000                0.379                0.000          378.21  9913432      998  83284343  
           most  indelible             780     150.95              7286                11539              32528  121647       6407          409        85091                 337              131224                 409               86340           6796            1612.68               1612.68                0.95    0.000       22.52         0.379         0.000                0.470                0.000                0.379                0.000          629.05  7568812     1661  83284343  
           much  better             295224   17669.72                 5                    5              12095      46         10          410          522                 569                 517                 416                 533             11         1273191.03            1273191.03                1.50    0.216      510.82         0.378         0.143                0.399                0.149                0.375                0.140       277554.28  1986728   740721  83284343  
    genetically  predisposed          1085       0.40              1168                 1589                 87      93       3497          411          864                 650                 900                 410                 863           4460           15590.48              15590.48                3.69    0.151       32.93         0.378         0.095                0.378                0.095                0.378                0.095         1084.60    11469     2872  83284343  
         almost  unnoticeable          572       7.57              3635                 5424               3463   19740       5970          412        36237                 633               50159                 411               36293           7376            4067.16               4067.16                2.09    0.003       23.60         0.377         0.001                0.382                0.001                0.377                0.001          564.43   421181     1497  83284343  
          fully  autonomous           3689      26.63               606                  800               1848     966       1233          413         6048                 643                6979                 412                6066           1569           30715.94              30715.94                2.35    0.031       60.30         0.377         0.016                0.379                0.016                0.377                0.016         3662.37   228060     9725  83284343  
         openly  homosexual            841       1.06              1738                 2452                303     673       4332          414         4484                 664                5106                 413                4484           5439            9938.77               9938.77                3.12    0.040       28.96         0.375         0.021                0.376                0.021                0.375                0.021          839.94    39295     2238  83284343  
            not  eligible            20966    2598.65               308                  380              24037    4672        288          415        18088                 467               21742                 414               18745            332           59375.30              59375.30                1.13    0.009      126.85         0.375         0.004                0.428                0.005                0.375                0.004        18367.35  4415785    49012  83284343  
           more  inviting             2825     649.68              3065                 4506              36467   72968       2410          416        67605                 298               98960                 415               69703           2474            5038.12               5038.12                0.88    0.001       40.93         0.375         0.000                0.487                0.000                0.375                0.000         2175.32  9320997     5805  83284343  
           most  vexing               1759     343.52              3966                 5965              32955   85614       3359          417        71910                 348              107189                 418               73483           3596            3600.34               3600.34                0.94    0.000       33.75         0.374         0.000                0.465                0.000                0.374                0.000         1415.48  7568812     3780  83284343  
           most  distinguished         873     170.49              6782                10694              32956  117208       5910          418        83425                 347              128159                 417               84699           6249            1786.83               1786.83                0.94    0.000       23.78         0.374         0.000                0.465                0.000                0.374                0.000          702.51  7568812     1876  83284343  
           more  sustainable         29486    6789.49               350                  442              36465    7668        264          419        24620                 299               29401                 419               26320            261           52559.50              52559.50                0.88    0.006      132.18         0.374         0.003                0.486                0.003                0.374                0.002        22696.51  9320997    60665  83284343  
           much  softer               2477     148.76              1692                 2377              13873   21541       1889          420        38397                 573               52554                 420               38828           2336           10311.83              10311.83                1.43    0.002       46.78         0.373         0.001                0.397                0.001                0.373                0.001         2328.24  1986728     6236  83284343  
           much  brighter             4040     242.70              1092                 1484              13870   12652       1251          421        29817                 574               39416                 421               30181           1513           16818.59              16818.59                1.43    0.004       59.74         0.373         0.002                0.397                0.002                0.373                0.002         3797.30  1986728    10174  83284343  
           more  angular               944     217.90              7093                11206              36632  122351       5958          422        85678                 302              131676                 422               87212           6092            1675.53               1675.53                0.87    0.000       23.63         0.373         0.000                0.485                0.000                0.373                0.000          726.10  9320997     1947  83284343  
           more  cohesive             4428    1022.93              2093                 3003              36662   52356       1624          423        58819                 305               83462                 423               61143           1687            7852.60               7852.60                0.87    0.001       51.17         0.373         0.000                0.484                0.000                0.373                0.000         3405.07  9320997     9140  83284343  
            not  deductible           1004     125.13              4728                 7262              24272   86643       4639          424        71563                 478              107784                 424               72348           5268            2826.62               2826.62                1.12    0.000       27.74         0.372         0.000                0.425                0.000                0.372                0.000          878.87  4415785     2360  83284343  
           much  stricter             1285      77.38              2936                 4297              13930   40450       3372          425        50700                 579               73092                 425               51088           4085            5340.20               5340.20                1.43    0.001       33.69         0.372         0.001                0.396                0.001                0.372                0.001         1207.62  1986728     3244  83284343  
         almost  total                3326      44.58               805                 1052               3511    2515       1369          426        11734                 653               14230                 426               11775           1735           23565.32              23565.32                2.08    0.015       56.90         0.372         0.008                0.377                0.008                0.372                0.008         3281.42   421181     8816  83284343  
         almost  unrecognizable       1474      19.76              1675                 2348               3524    6826       2778          427        21258                 655               27417                 427               21299           3521           10436.29              10436.29                2.08    0.007       37.88         0.372         0.003                0.377                0.003                0.372                0.003         1454.24   421181     3908  83284343  
           much  older               17024    1026.33               258                  313              13863    2266        314          428        11234                 582               13273                 428               11454            388           70825.95              70825.95                1.43    0.017      122.61         0.372         0.008                0.396                0.009                0.372                0.008        15997.67  1986728    43024  83284343  
           more  insidious            3898     902.17              2330                 3376              36751   57973       1803          429        61425                 308               87795                 429               63620           1860            6896.27               6896.27                0.87    0.001       47.98         0.372         0.000                0.484                0.000                0.372                0.000         2995.83  9320997     8061  83284343  
         almost  mythical              939      12.61              2420                 3508               3539   11392       4053          430        27877                 659               37216                 430               27919           5066            6643.03               6643.03                2.08    0.004       30.23         0.371         0.002                0.377                0.002                0.371                0.002          926.39   421181     2494  83284343  
        heavily  indebted              764       1.00              1886                 2679                321     803       4669          431         5116                 679                5853                 431                5114           5848            8959.21               8959.21                3.09    0.036       27.60         0.371         0.019                0.372                0.019                0.371                0.019          763.00    40527     2055  83284343  
           more  individualized       1025     237.60              6711                10586              36822  119133       5612          432        84524                 311              129425                 432               86101           5702            1809.61               1809.61                0.87    0.000       24.59         0.371         0.000                0.483                0.000                0.371                0.000          787.40  9320997     2123  83284343  
           most  formative            1006     198.03              6083                 9542              33277  111182       5320          433        81242                 356              123768                 433               82591           5597            2040.92               2040.92                0.93    0.000       25.47         0.371         0.000                0.462                0.000                0.371                0.000          807.97  7568812     2179  83284343  
         highly  trained               876      21.19              3002                 4404               6316   23469       4359          434        39542                 640               55033                 434               39676           5376            5181.51               5181.51                1.82    0.002       28.88         0.371         0.001                0.380                0.001                0.371                0.001          854.81   764843     2307  83284343  
            not  dissimilar           3715     465.26              1680                 2354              24415   31774       1522          435        46478                 485               64668                 435               47417           1750           10418.55              10418.55                1.12    0.002       53.32         0.370         0.001                0.423                0.001                0.370                0.001         3249.74  4415785     8775  83284343  
           most  elite                4909     967.32              1736                 2450              33306   40343       1397          436        52244                 358               72977                 436               54023           1460            9949.30               9949.30                0.93    0.001       56.26         0.370         0.001                0.461                0.001                0.370                0.001         3941.68  7568812    10644  83284343  
           more  frequent            31110    7226.53               336                  423              36861    7193        247          437        23878                 314               28348                 437               25576            251           54845.57              54845.57                0.87    0.007      135.41         0.370         0.003                0.482                0.003                0.370                0.003        23883.47  9320997    64570  83284343  
           even  trickier             1116      39.23              2736                 3968               8806   26925       3627          438        42186                 631               59401                 438               42386           4492            5785.50               5785.50                1.66    0.002       32.23         0.369         0.001                0.383                0.001                0.369                0.001         1076.77  1120205     2917  83284343  
            not  transferable         1741     218.82              3152                 4636              24552   60640       2955          439        61326                 488               89882                 439               62290           3370            4867.40               4867.40                1.12    0.001       36.48         0.369         0.000                0.422                0.000                0.369                0.000         1522.18  4415785     4127  83284343  
           much  tougher              9080     552.26               497                  642              14065    4903        605          440        18074                 598               22411                 441               18341            730           37549.01              37549.01                1.42    0.009       89.49         0.368         0.004                0.392                0.005                0.368                0.004         8527.74  1986728    23151  83284343  
           most  merciful             1804     356.97              3935                 5914              33492   84392       3303          441        71557                 363              106294                 440               73094           3541            3638.57               3638.57                0.93    0.000       34.07         0.368         0.000                0.459                0.000                0.368                0.000         1447.03  7568812     3928  83284343  
           more  likely             498401  117330.55                 9                    9              36406     193          7          442         1953                 325                1765                 458                2258              6          880719.74             880719.74                0.88    0.096      539.78         0.368         0.046                0.475                0.053                0.363                0.041       381070.45  9320997  1048364  83284343  
         pretty  decent              13550     682.26               303                  372              11981    2333        397          443        11430                 614               13580                 442               11600            493           60931.88              60931.88                1.51    0.016      110.54         0.367         0.008                0.387                0.008                0.367                0.008        12867.74  1621748    35037  83284343  
           most  seminal               426      84.52             11260                18464              33597  142726      10174          444        93057                 366              147032                 443               93954          10760             856.64                856.64                0.93    0.000       16.54         0.367         0.000                0.458                0.000                0.367                0.000          341.48  7568812      930  83284343  
           most  heinous              3239     643.52              2472                 3581              33648   56956       1980          445        60660                 370               87003                 444               62387           2124            6503.85               6503.85                0.93    0.001       45.61         0.367         0.000                0.457                0.000                0.367                0.000         2595.48  7568812     7081  83284343  
             so  honored               403      63.78             10358                16939              28897  135473       9860          446        90102                 434              141223                 445               90857          10823             963.01                963.01                1.02    0.000       16.90         0.366         0.000                0.435                0.000                0.366                0.000          339.22  5735964      926  83284343  
  predominantly  sunni                1491       2.42              1090                 1482                385     425       2689          447         3114                 697                3471                 446                3112           3453           16853.00              16853.00                3.00    0.056       38.55         0.366         0.030                0.367                0.030                0.366                0.030         1488.58    49511     4067  83284343  
           even  further              1465      51.93              2162                 3108               8908   20528       2905          448        37226                 642               51181                 447               37432           3601            7565.57               7565.57                1.65    0.003       36.92         0.366         0.001                0.379                0.001                0.366                0.001         1413.07  1120205     3861  83284343  
          still  unconfirmed           417      11.06              5408                 8385               6929   50120       7710          449        55147                 665               81554                 448               55267           9467            2388.13               2388.13                1.78    0.001       19.88         0.366         0.000                0.376                0.001                0.366                0.000          405.94   830082     1110  83284343  
      otherwise  law-abiding           500       1.61              3108                 4570                794    4311       6517          450        16344                 698               20532                 449               16334           8111            4954.52               4954.52                2.69    0.010       22.29         0.365         0.005                0.367                0.005                0.365                0.005          498.39    98248     1364  83284343  
           even  hotter               2823     100.30              1246                 1696               8924    9931       1620          451        26167                 645               34282                 450               26348           2042           14566.06              14566.06                1.65    0.005       51.24         0.365         0.002                0.379                0.003                0.365                0.002         2722.70  1120205     7457  83284343  
           more  robust              27034    6345.62               389                  500              37387    8466        296          452        25955                 319               31203                 451               27778            294           47022.76              47022.76                0.86    0.006      125.83         0.365         0.002                0.477                0.003                0.365                0.002        20688.38  9320997    56699  83284343  
           more  restful              1191     279.68              6011                 9424              37459  112864       5014          453        82241                 320              124936                 452               83935           5138            2068.28               2068.28                0.86    0.000       26.41         0.365         0.000                0.477                0.000                0.365                0.000          911.32  9320997     2499  83284343  
           more  livable              2377     558.25              3594                 5359              37460   81232       2854          454        70802                 321              104332                 453               72712           2877            4127.57               4127.57                0.86    0.001       37.30         0.365         0.000                0.477                0.000                0.365                0.000         1818.75  9320997     4988  83284343  
         almost  instantaneous        1200      16.42              1984                 2838               3646    8659       3281          455        24147                 684               31548                 454               24196           4159            8435.01               8435.01                2.06    0.006       34.17         0.365         0.003                0.370                0.003                0.365                0.003         1183.58   421181     3247  83284343  
           more  diffuse              1121     263.34              6313                 9950              37479  115432       5279          456        83180                 322              126870                 455               84846           5364            1945.79               1945.79                0.86    0.000       25.62         0.365         0.000                0.476                0.000                0.364                0.000          857.66  9320997     2353  83284343  
            yet  unnamed               771       2.46              2147                 3080                784    2491       4648          457        11614                 707               14156                 456               11614           5820            7655.75               7655.75                2.70    0.016       27.68         0.364         0.008                0.365                0.008                0.364                0.008          768.54    96993     2110  83284343  
         easily  removable            1263       4.99              1487                 2063                988    1768       3095          458         9098                 709               10928                 457                9099           3946           12002.66              12002.66                2.60    0.020       35.40         0.364         0.010                0.365                0.011                0.364                0.010         1258.01   120226     3457  83284343  
           much  subtler               354      21.80              7819                12455              14352   98071       9201          459        75126                 613              115015                 459               75413          10996            1451.78               1451.78                1.41    0.000       17.66         0.363         0.000                0.387                0.000                0.363                0.000          332.20  1986728      914  83284343  
           more  integrated            634     149.30              9473                15371              37614  136631       8081          460        91121                 327              142031                 460               92351           8293            1097.05               1097.05                0.86    0.000       19.25         0.363         0.000                0.475                0.000                0.363                0.000          484.70  9320997     1334  83284343  
           more  precise             22727    5355.82               476                  612              37603   10319        357          461        28700                 328               35019                 461               30586            355           39324.67              39324.67                0.86    0.005      115.23         0.363         0.002                0.475                0.002                0.363                0.002        17371.18  9320997    47855  83284343  
