        l1  l2                              f      E11  r.log.likelihood  r.odds.ratio.disc  r.p1.given2  r.p2.given1  r.p1.given2.simple  r.p2.given1.simple  am.log.likelihood  am.odds.ratio.disc  am.p1.given2  am.p2.given1  am.p1.given2.simple  am.p2.given1.simple       f1     f2        N  
   NEGATED  only_inappropriate            138    69.00              2634                229          177         3642                   1                5433             191.31               2.442     0.5000109      0.000043             1.000000             0.000043  3173681    138  6347362  
COMPLEMENT  also_quick                    138    69.00              2634                229          177         3642                   1                5433             191.31               2.442     0.5000109      0.000043             1.000000             0.000043  3173681    138  6347362  
   NEGATED  only_financial                138    69.00              2634                229          177         3642                   1                5433             191.31               2.442     0.5000109      0.000043             1.000000             0.000043  3173681    138  6347362  
COMPLEMENT  seemingly_unrelated           136    68.00              2658                233          180         3679                   1                5499             188.54               2.436     0.5000107      0.000043             1.000000             0.000043  3173681    136  6347362  
   NEGATED  too_fussed                    136    68.00              2658                233          180         3679                   1                5499             188.54               2.436     0.5000107      0.000043             1.000000             0.000043  3173681    136  6347362  
   NEGATED  necessarily_appropriate       136    68.00              2658                233          180         3679                   1                5499             188.54               2.436     0.5000107      0.000043             1.000000             0.000043  3173681    136  6347362  
COMPLEMENT  most_astonishing              136    68.00              2658                233          180         3679                   1                5499             188.54               2.436     0.5000107      0.000043             1.000000             0.000043  3173681    136  6347362  
   NEGATED  necessarily_fatal             136    68.00              2658                233          180         3679                   1                5499             188.54               2.436     0.5000107      0.000043             1.000000             0.000043  3173681    136  6347362  
   NEGATED  exactly_rare                  135    67.50              2681                239          185         3704                   1                5546             187.15               2.433     0.5000106      0.000043             1.000000             0.000043  3173681    135  6347362  
   NEGATED  necessarily_cheap             134    67.00              2695                241          186         3736                   1                5588             185.77               2.430     0.5000106      0.000042             1.000000             0.000042  3173681    134  6347362  
   NEGATED  only_embarrassing             134    67.00              2695                241          186         3736                   1                5588             185.77               2.430     0.5000106      0.000042             1.000000             0.000042  3173681    134  6347362  
   NEGATED  exactly_high                  133    66.50              2713                244          188         3756                   1                5628             184.38               2.427     0.5000105      0.000042             1.000000             0.000042  3173681    133  6347362  
COMPLEMENT  relatively_calm               133    66.50              2713                244          188         3756                   1                5628             184.38               2.427     0.5000105      0.000042             1.000000             0.000042  3173681    133  6347362  
   NEGATED  that_aware                    133    66.50              2713                244          188         3756                   1                5628             184.38               2.427     0.5000105      0.000042             1.000000             0.000042  3173681    133  6347362  
   NEGATED  necessarily_easier            132    66.00              2732                248          191         3786                   1                5666             182.99               2.423     0.5000104      0.000042             1.000000             0.000042  3173681    132  6347362  
COMPLEMENT  most_cost                     132    66.00              2732                248          191         3786                   1                5666             182.99               2.423     0.5000104      0.000042             1.000000             0.000042  3173681    132  6347362  
COMPLEMENT  almost_total                  131    65.50              2754                252          193         3815                   1                5693             181.61               2.420     0.5000103      0.000041             1.000000             0.000041  3173681    131  6347362  
   NEGATED  only_inconvenient             131    65.50              2754                252          193         3815                   1                5693             181.61               2.420     0.5000103      0.000041             1.000000             0.000041  3173681    131  6347362  
   NEGATED  exactly_famous                130    65.00              2771                255          195         3838                   1                5725             180.22               2.417     0.5000102      0.000041             1.000000             0.000041  3173681    130  6347362  
COMPLEMENT  more_online                   129    64.50              2788                256          196         3859                   1                5747             178.83               2.413     0.5000102      0.000041             1.000000             0.000041  3173681    129  6347362  
   NEGATED  exactly_helpful               129    64.50              2788                256          196         3859                   1                5747             178.83               2.413     0.5000102      0.000041             1.000000             0.000041  3173681    129  6347362  
   NEGATED  terribly_comfortable          129    64.50              2788                256          196         3859                   1                5747             178.83               2.413     0.5000102      0.000041             1.000000             0.000041  3173681    129  6347362  
   NEGATED  yet_sufficient                129    64.50              2788                256          196         3859                   1                5747             178.83               2.413     0.5000102      0.000041             1.000000             0.000041  3173681    129  6347362  
COMPLEMENT  surprisingly_little           128    64.00              2810                260          200         3890                   1                5788             177.45               2.410     0.5000101      0.000040             1.000000             0.000040  3173681    128  6347362  
   NEGATED  exactly_short                 127    63.50              2821                262          201         3927                   1                5829             176.06               2.407     0.5000100      0.000040             1.000000             0.000040  3173681    127  6347362  
COMPLEMENT  most_wanted                   127    63.50              2821                262          201         3927                   1                5829             176.06               2.407     0.5000100      0.000040             1.000000             0.000040  3173681    127  6347362  
   NEGATED  yet_conclusive                127    63.50              2821                262          201         3927                   1                5829             176.06               2.407     0.5000100      0.000040             1.000000             0.000040  3173681    127  6347362  
   NEGATED  only_stunning                 127    63.50              2821                262          201         3927                   1                5829             176.06               2.407     0.5000100      0.000040             1.000000             0.000040  3173681    127  6347362  
   NEGATED  exactly_difficult             126    63.00              2835                266          205         3954                   1                5862             174.68               2.403     0.5000099      0.000040             1.000000             0.000040  3173681    126  6347362  
COMPLEMENT  almost_unbearable             126    63.00              2835                266          205         3954                   1                5862             174.68               2.403     0.5000099      0.000040             1.000000             0.000040  3173681    126  6347362  
   NEGATED  exactly_legal                 126    63.00              2835                266          205         3954                   1                5862             174.68               2.403     0.5000099      0.000040             1.000000             0.000040  3173681    126  6347362  
   NEGATED  that_spectacular              126    63.00              2835                266          205         3954                   1                5862             174.68               2.403     0.5000099      0.000040             1.000000             0.000040  3173681    126  6347362  
COMPLEMENT  very_humbling                 126    63.00              2835                266          205         3954                   1                5862             174.68               2.403     0.5000099      0.000040             1.000000             0.000040  3173681    126  6347362  
COMPLEMENT  increasingly_desperate        125    62.50              2860                272          210         3976                   1                5909             173.29               2.400     0.5000098      0.000039             1.000000             0.000039  3173681    125  6347362  
   NEGATED  that_odd                      125    62.50              2860                272          210         3976                   1                5909             173.29               2.400     0.5000098      0.000039             1.000000             0.000039  3173681    125  6347362  
   NEGATED  only_unrealistic              125    62.50              2860                272          210         3976                   1                5909             173.29               2.400     0.5000098      0.000039             1.000000             0.000039  3173681    125  6347362  
COMPLEMENT  seemingly_innocuous           125    62.50              2860                272          210         3976                   1                5909             173.29               2.400     0.5000098      0.000039             1.000000             0.000039  3173681    125  6347362  
   NEGATED  exactly_bad                   124    62.00              2881                276          214         4005                   1                5953             171.90               2.396     0.5000098      0.000039             1.000000             0.000039  3173681    124  6347362  
   NEGATED  exactly_shy                   124    62.00              2881                276          214         4005                   1                5953             171.90               2.396     0.5000098      0.000039             1.000000             0.000039  3173681    124  6347362  
COMPLEMENT  most_sweeping                 124    62.00              2881                276          214         4005                   1                5953             171.90               2.396     0.5000098      0.000039             1.000000             0.000039  3173681    124  6347362  
   NEGATED  that_similar                  124    62.00              2881                276          214         4005                   1                5953             171.90               2.396     0.5000098      0.000039             1.000000             0.000039  3173681    124  6347362  
   NEGATED  that_new                      124    62.00              2881                276          214         4005                   1                5953             171.90               2.396     0.5000098      0.000039             1.000000             0.000039  3173681    124  6347362  
COMPLEMENT  beyond_excited                124    62.00              2881                276          214         4005                   1                5953             171.90               2.396     0.5000098      0.000039             1.000000             0.000039  3173681    124  6347362  
COMPLEMENT  most_startling                123    61.50              2905                283          220         4033                   1                6005             170.52               2.393     0.5000097      0.000039             1.000000             0.000039  3173681    123  6347362  
   NEGATED  only_misleading               122    61.00              2921                285          221         4070                   1                6047             169.13               2.389     0.5000096      0.000038             1.000000             0.000038  3173681    122  6347362  
COMPLEMENT  largely_ceremonial            122    61.00              2921                285          221         4070                   1                6047             169.13               2.389     0.5000096      0.000038             1.000000             0.000038  3173681    122  6347362  
COMPLEMENT  largely_intact                122    61.00              2921                285          221         4070                   1                6047             169.13               2.389     0.5000096      0.000038             1.000000             0.000038  3173681    122  6347362  
   NEGATED  necessarily_concerned         122    61.00              2921                285          221         4070                   1                6047             169.13               2.389     0.5000096      0.000038             1.000000             0.000038  3173681    122  6347362  
COMPLEMENT  increasingly_violent          122    61.00              2921                285          221         4070                   1                6047             169.13               2.389     0.5000096      0.000038             1.000000             0.000038  3173681    122  6347362  
COMPLEMENT  still_free                    121    60.50              2938                291          226         4096                   1                6091             167.74               2.386     0.5000095      0.000038             1.000000             0.000038  3173681    121  6347362  
   NEGATED  yet_evident                   121    60.50              2938                291          226         4096                   1                6091             167.74               2.386     0.5000095      0.000038             1.000000             0.000038  3173681    121  6347362  
   NEGATED  only_creative                 121    60.50              2938                291          226         4096                   1                6091             167.74               2.386     0.5000095      0.000038             1.000000             0.000038  3173681    121  6347362  
COMPLEMENT  pretty_quick                  121    60.50              2938                291          226         4096                   1                6091             167.74               2.386     0.5000095      0.000038             1.000000             0.000038  3173681    121  6347362  
   NEGATED  so_cut                        121    60.50              2938                291          226         4096                   1                6091             167.74               2.386     0.5000095      0.000038             1.000000             0.000038  3173681    121  6347362  
   NEGATED  necessarily_familiar          120    60.00              2965                296          231         4129                   1                6135             166.36               2.382     0.5000095      0.000038             1.000000             0.000038  3173681    120  6347362  
   NEGATED  not_able                      120    60.00              2965                296          231         4129                   1                6135             166.36               2.382     0.5000095      0.000038             1.000000             0.000038  3173681    120  6347362  
COMPLEMENT  even_clearer                  120    60.00              2965                296          231         4129                   1                6135             166.36               2.382     0.5000095      0.000038             1.000000             0.000038  3173681    120  6347362  
   NEGATED  necessarily_consistent        120    60.00              2965                296          231         4129                   1                6135             166.36               2.382     0.5000095      0.000038             1.000000             0.000038  3173681    120  6347362  
COMPLEMENT  almost_limitless              120    60.00              2965                296          231         4129                   1                6135             166.36               2.382     0.5000095      0.000038             1.000000             0.000038  3173681    120  6347362  
COMPLEMENT  particularly_acute            120    60.00              2965                296          231         4129                   1                6135             166.36               2.382     0.5000095      0.000038             1.000000             0.000038  3173681    120  6347362  
COMPLEMENT  pretty_tight                  120    60.00              2965                296          231         4129                   1                6135             166.36               2.382     0.5000095      0.000038             1.000000             0.000038  3173681    120  6347362  
   NEGATED  exactly_revolutionary         120    60.00              2965                296          231         4129                   1                6135             166.36               2.382     0.5000095      0.000038             1.000000             0.000038  3173681    120  6347362  
   NEGATED  that_remarkable               119    59.50              2984                305          239         4165                   1                6189             164.97               2.378     0.5000094      0.000037             1.000000             0.000037  3173681    119  6347362  
COMPLEMENT  increasingly_interested       119    59.50              2984                305          239         4165                   1                6189             164.97               2.378     0.5000094      0.000037             1.000000             0.000037  3173681    119  6347362  
   NEGATED  only_friendly                 119    59.50              2984                305          239         4165                   1                6189             164.97               2.378     0.5000094      0.000037             1.000000             0.000037  3173681    119  6347362  
   NEGATED  exactly_exciting              118    59.00              3008                308          242         4197                   1                6233             163.58               2.375     0.5000093      0.000037             1.000000             0.000037  3173681    118  6347362  
   NEGATED  necessarily_visible           118    59.00              3008                308          242         4197                   1                6233             163.58               2.375     0.5000093      0.000037             1.000000             0.000037  3173681    118  6347362  
   NEGATED  only_unjust                   118    59.00              3008                308          242         4197                   1                6233             163.58               2.375     0.5000093      0.000037             1.000000             0.000037  3173681    118  6347362  
   NEGATED  necessarily_able              118    59.00              3008                308          242         4197                   1                6233             163.58               2.375     0.5000093      0.000037             1.000000             0.000037  3173681    118  6347362  
   NEGATED  exactly_safe                  117    58.50              3029                314          246         4233                   1                6276             162.20               2.371     0.5000092      0.000037             1.000000             0.000037  3173681    117  6347362  
COMPLEMENT  increasingly_worried          117    58.50              3029                314          246         4233                   1                6276             162.20               2.371     0.5000092      0.000037             1.000000             0.000037  3173681    117  6347362  
   NEGATED  only_impressed                116    58.00              3052                316          248         4257                   1                6321             160.81               2.367     0.5000091      0.000037             1.000000             0.000037  3173681    116  6347362  
COMPLEMENT  pretty_successful             116    58.00              3052                316          248         4257                   1                6321             160.81               2.367     0.5000091      0.000037             1.000000             0.000037  3173681    116  6347362  
COMPLEMENT  increasingly_frustrated       116    58.00              3052                316          248         4257                   1                6321             160.81               2.367     0.5000091      0.000037             1.000000             0.000037  3173681    116  6347362  
   NEGATED  exactly_full                  115    57.50              3076                319          251         4287                   1                6367             159.43               2.364     0.5000091      0.000036             1.000000             0.000036  3173681    115  6347362  
   NEGATED  only_elegant                  115    57.50              3076                319          251         4287                   1                6367             159.43               2.364     0.5000091      0.000036             1.000000             0.000036  3173681    115  6347362  
COMPLEMENT  almost_endless                115    57.50              3076                319          251         4287                   1                6367             159.43               2.364     0.5000091      0.000036             1.000000             0.000036  3173681    115  6347362  
   NEGATED  exactly_close                 114    57.00              3101                324          254         4314                   1                6412             158.04               2.360     0.5000090      0.000036             1.000000             0.000036  3173681    114  6347362  
   NEGATED  necessarily_effective         114    57.00              3101                324          254         4314                   1                6412             158.04               2.360     0.5000090      0.000036             1.000000             0.000036  3173681    114  6347362  
   NEGATED  entirely_bleak                114    57.00              3101                324          254         4314                   1                6412             158.04               2.360     0.5000090      0.000036             1.000000             0.000036  3173681    114  6347362  
   NEGATED  only_hilarious                114    57.00              3101                324          254         4314                   1                6412             158.04               2.360     0.5000090      0.000036             1.000000             0.000036  3173681    114  6347362  
COMPLEMENT  first_last                    114    57.00              3101                324          254         4314                   1                6412             158.04               2.360     0.5000090      0.000036             1.000000             0.000036  3173681    114  6347362  
   NEGATED  yet_common                    113    56.50              3128                329          259         4354                   1                6464             156.65               2.356     0.5000089      0.000036             1.000000             0.000036  3173681    113  6347362  
COMPLEMENT  increasingly_dangerous        113    56.50              3128                329          259         4354                   1                6464             156.65               2.356     0.5000089      0.000036             1.000000             0.000036  3173681    113  6347362  
   NEGATED  exactly_warm                  113    56.50              3128                329          259         4354                   1                6464             156.65               2.356     0.5000089      0.000036             1.000000             0.000036  3173681    113  6347362  
   NEGATED  only_disrespectful            113    56.50              3128                329          259         4354                   1                6464             156.65               2.356     0.5000089      0.000036             1.000000             0.000036  3173681    113  6347362  
COMPLEMENT  ever_larger                   113    56.50              3128                329          259         4354                   1                6464             156.65               2.356     0.5000089      0.000036             1.000000             0.000036  3173681    113  6347362  
   NEGATED  terribly_new                  113    56.50              3128                329          259         4354                   1                6464             156.65               2.356     0.5000089      0.000036             1.000000             0.000036  3173681    113  6347362  
COMPLEMENT  increasingly_powerful         113    56.50              3128                329          259         4354                   1                6464             156.65               2.356     0.5000089      0.000036             1.000000             0.000036  3173681    113  6347362  
COMPLEMENT  slightly_longer               113    56.50              3128                329          259         4354                   1                6464             156.65               2.356     0.5000089      0.000036             1.000000             0.000036  3173681    113  6347362  
   NEGATED  only_rude                     112    56.00              3149                338          267         4388                   1                6514             155.27               2.352     0.5000088      0.000035             1.000000             0.000035  3173681    112  6347362  
COMPLEMENT  mostly_lower                  112    56.00              3149                338          267         4388                   1                6514             155.27               2.352     0.5000088      0.000035             1.000000             0.000035  3173681    112  6347362  
   NEGATED  only_unhealthy                112    56.00              3149                338          267         4388                   1                6514             155.27               2.352     0.5000088      0.000035             1.000000             0.000035  3173681    112  6347362  
   NEGATED  necessarily_cheaper           111    55.50              3166                342          270         4428                   1                6562             153.88               2.348     0.5000087      0.000035             1.000000             0.000035  3173681    111  6347362  
   NEGATED  that_likely                   111    55.50              3166                342          270         4428                   1                6562             153.88               2.348     0.5000087      0.000035             1.000000             0.000035  3173681    111  6347362  
COMPLEMENT  finally_available             110    55.00              3192                344          272         4467                   1                6621             152.49               2.344     0.5000087      0.000035             1.000000             0.000035  3173681    110  6347362  
COMPLEMENT  relatively_brief              110    55.00              3192                344          272         4467                   1                6621             152.49               2.344     0.5000087      0.000035             1.000000             0.000035  3173681    110  6347362  
COMPLEMENT  rather_unique                 109    54.50              3215                346          274         4491                   1                6668             151.11               2.340     0.5000086      0.000034             1.000000             0.000034  3173681    109  6347362  
COMPLEMENT  rather_high                   109    54.50              3215                346          274         4491                   1                6668             151.11               2.340     0.5000086      0.000034             1.000000             0.000034  3173681    109  6347362  
   NEGATED  only_contrary                 109    54.50              3215                346          274         4491                   1                6668             151.11               2.340     0.5000086      0.000034             1.000000             0.000034  3173681    109  6347362  
   NEGATED  that_shocking                 109    54.50              3215                346          274         4491                   1                6668             151.11               2.340     0.5000086      0.000034             1.000000             0.000034  3173681    109  6347362  
   NEGATED  ornamentally_significant      109    54.50              3215                346          274         4491                   1                6668             151.11               2.340     0.5000086      0.000034             1.000000             0.000034  3173681    109  6347362  
   NEGATED  necessarily_worth             109    54.50              3215                346          274         4491                   1                6668             151.11               2.340     0.5000086      0.000034             1.000000             0.000034  3173681    109  6347362  
COMPLEMENT  relatively_narrow             108    54.00              3248                352          280         4524                   1                6725             149.72               2.336     0.5000085      0.000034             1.000000             0.000034  3173681    108  6347362  
   NEGATED  always_linear                 108    54.00              3248                352          280         4524                   1                6725             149.72               2.336     0.5000085      0.000034             1.000000             0.000034  3173681    108  6347362  
   NEGATED  necessarily_unusual           108    54.00              3248                352          280         4524                   1                6725             149.72               2.336     0.5000085      0.000034             1.000000             0.000034  3173681    108  6347362  
COMPLEMENT  sometimes_violent             108    54.00              3248                352          280         4524                   1                6725             149.72               2.336     0.5000085      0.000034             1.000000             0.000034  3173681    108  6347362  
   NEGATED  terribly_likely               108    54.00              3248                352          280         4524                   1                6725             149.72               2.336     0.5000085      0.000034             1.000000             0.000034  3173681    108  6347362  
   NEGATED  only_innovative               107    53.50              3277                361          285         4559                   1                6779             148.34               2.332     0.5000084      0.000034             1.000000             0.000034  3173681    107  6347362  
COMPLEMENT  almost_immediate              107    53.50              3277                361          285         4559                   1                6779             148.34               2.332     0.5000084      0.000034             1.000000             0.000034  3173681    107  6347362  
COMPLEMENT  pretty_fair                   107    53.50              3277                361          285         4559                   1                6779             148.34               2.332     0.5000084      0.000034             1.000000             0.000034  3173681    107  6347362  
   NEGATED  exactly_forthcoming           106    53.00              3307                366          288         4591                   1                6837             146.95               2.328     0.5000084      0.000033             1.000000             0.000033  3173681    106  6347362  
   NEGATED  only_timely                   106    53.00              3307                366          288         4591                   1                6837             146.95               2.328     0.5000084      0.000033             1.000000             0.000033  3173681    106  6347362  
   NEGATED  necessarily_willing           106    53.00              3307                366          288         4591                   1                6837             146.95               2.328     0.5000084      0.000033             1.000000             0.000033  3173681    106  6347362  
COMPLEMENT  most_disgusting               106    53.00              3307                366          288         4591                   1                6837             146.95               2.328     0.5000084      0.000033             1.000000             0.000033  3173681    106  6347362  
   NEGATED  always_applicable             105    52.50              3335                372          292         4627                   1                6895             145.56               2.324     0.5000083      0.000033             1.000000             0.000033  3173681    105  6347362  
   NEGATED  that_disappointed             105    52.50              3335                372          292         4627                   1                6895             145.56               2.324     0.5000083      0.000033             1.000000             0.000033  3173681    105  6347362  
COMPLEMENT  most_real                     105    52.50              3335                372          292         4627                   1                6895             145.56               2.324     0.5000083      0.000033             1.000000             0.000033  3173681    105  6347362  
COMPLEMENT  online_free                   104    52.00              3360                376          295         4668                   1                6945             144.18               2.320     0.5000082      0.000033             1.000000             0.000033  3173681    104  6347362  
COMPLEMENT  even_tighter                  104    52.00              3360                376          295         4668                   1                6945             144.18               2.320     0.5000082      0.000033             1.000000             0.000033  3173681    104  6347362  
   NEGATED  not_true                      104    52.00              3360                376          295         4668                   1                6945             144.18               2.320     0.5000082      0.000033             1.000000             0.000033  3173681    104  6347362  
   NEGATED  exactly_practical             104    52.00              3360                376          295         4668                   1                6945             144.18               2.320     0.5000082      0.000033             1.000000             0.000033  3173681    104  6347362  
   NEGATED  nearly_strong                 104    52.00              3360                376          295         4668                   1                6945             144.18               2.320     0.5000082      0.000033             1.000000             0.000033  3173681    104  6347362  
COMPLEMENT  mostly_flat                   104    52.00              3360                376          295         4668                   1                6945             144.18               2.320     0.5000082      0.000033             1.000000             0.000033  3173681    104  6347362  
COMPLEMENT  relatively_unscathed          104    52.00              3360                376          295         4668                   1                6945             144.18               2.320     0.5000082      0.000033             1.000000             0.000033  3173681    104  6347362  
   NEGATED  necessarily_useful            104    52.00              3360                376          295         4668                   1                6945             144.18               2.320     0.5000082      0.000033             1.000000             0.000033  3173681    104  6347362  
   NEGATED  that_ironic                   103    51.50              3396                386          303         4714                   1                7001             142.79               2.316     0.5000081      0.000032             1.000000             0.000032  3173681    103  6347362  
   NEGATED  only_inefficient              103    51.50              3396                386          303         4714                   1                7001             142.79               2.316     0.5000081      0.000032             1.000000             0.000032  3173681    103  6347362  
   NEGATED  terribly_uncommon             103    51.50              3396                386          303         4714                   1                7001             142.79               2.316     0.5000081      0.000032             1.000000             0.000032  3173681    103  6347362  
COMPLEMENT  always_curious                103    51.50              3396                386          303         4714                   1                7001             142.79               2.316     0.5000081      0.000032             1.000000             0.000032  3173681    103  6347362  
COMPLEMENT  largely_peaceful              102    51.00              3426                392          307         4744                   1                7068             141.40               2.312     0.5000080      0.000032             1.000000             0.000032  3173681    102  6347362  
COMPLEMENT  double_minor                  102    51.00              3426                392          307         4744                   1                7068             141.40               2.312     0.5000080      0.000032             1.000000             0.000032  3173681    102  6347362  
COMPLEMENT  mostly_young                  102    51.00              3426                392          307         4744                   1                7068             141.40               2.312     0.5000080      0.000032             1.000000             0.000032  3173681    102  6347362  
COMPLEMENT  most_confusing                101    50.50              3455                397          310         4787                   1                7143             140.02               2.308     0.5000080      0.000032             1.000000             0.000032  3173681    101  6347362  
   NEGATED  that_strict                   101    50.50              3455                397          310         4787                   1                7143             140.02               2.308     0.5000080      0.000032             1.000000             0.000032  3173681    101  6347362  
COMPLEMENT  relatively_peaceful           101    50.50              3455                397          310         4787                   1                7143             140.02               2.308     0.5000080      0.000032             1.000000             0.000032  3173681    101  6347362  
COMPLEMENT  still_unaccounted             101    50.50              3455                397          310         4787                   1                7143             140.02               2.308     0.5000080      0.000032             1.000000             0.000032  3173681    101  6347362  
   NEGATED  that_upset                    101    50.50              3455                397          310         4787                   1                7143             140.02               2.308     0.5000080      0.000032             1.000000             0.000032  3173681    101  6347362  
   NEGATED  necessarily_incompatible      101    50.50              3455                397          310         4787                   1                7143             140.02               2.308     0.5000080      0.000032             1.000000             0.000032  3173681    101  6347362  
   NEGATED  only_impractical              101    50.50              3455                397          310         4787                   1                7143             140.02               2.308     0.5000080      0.000032             1.000000             0.000032  3173681    101  6347362  
COMPLEMENT  increasingly_large            101    50.50              3455                397          310         4787                   1                7143             140.02               2.308     0.5000080      0.000032             1.000000             0.000032  3173681    101  6347362  
   NEGATED  only_inspiring                101    50.50              3455                397          310         4787                   1                7143             140.02               2.308     0.5000080      0.000032             1.000000             0.000032  3173681    101  6347362  
   NEGATED  overly_spicy                  100    50.00              3492                407          319         4829                   1                7227             138.63               2.303     0.5000079      0.000032             1.000000             0.000032  3173681    100  6347362  
COMPLEMENT  relatively_harmless           100    50.00              3492                407          319         4829                   1                7227             138.63               2.303     0.5000079      0.000032             1.000000             0.000032  3173681    100  6347362  
   NEGATED  that_necessary                100    50.00              3492                407          319         4829                   1                7227             138.63               2.303     0.5000079      0.000032             1.000000             0.000032  3173681    100  6347362  
   NEGATED  terribly_optimistic            99    49.50              3522                411          322         4877                   1                7292             137.24               2.299     0.5000078      0.000031             1.000000             0.000031  3173681     99  6347362  
COMPLEMENT  perhaps_most                   99    49.50              3522                411          322         4877                   1                7292             137.24               2.299     0.5000078      0.000031             1.000000             0.000031  3173681     99  6347362  
   NEGATED  exactly_positive               99    49.50              3522                411          322         4877                   1                7292             137.24               2.299     0.5000078      0.000031             1.000000             0.000031  3173681     99  6347362  
   NEGATED  necessarily_compatible         99    49.50              3522                411          322         4877                   1                7292             137.24               2.299     0.5000078      0.000031             1.000000             0.000031  3173681     99  6347362  
COMPLEMENT  more_large                     98    49.00              3548                415          326         4914                   1                7356             135.86               2.294     0.5000077      0.000031             1.000000             0.000031  3173681     98  6347362  
   NEGATED  necessarily_religious          98    49.00              3548                415          326         4914                   1                7356             135.86               2.294     0.5000077      0.000031             1.000000             0.000031  3173681     98  6347362  
   NEGATED  exactly_impressive             98    49.00              3548                415          326         4914                   1                7356             135.86               2.294     0.5000077      0.000031             1.000000             0.000031  3173681     98  6347362  
COMPLEMENT  increasingly_hostile           98    49.00              3548                415          326         4914                   1                7356             135.86               2.294     0.5000077      0.000031             1.000000             0.000031  3173681     98  6347362  
COMPLEMENT  surprisingly_effective         98    49.00              3548                415          326         4914                   1                7356             135.86               2.294     0.5000077      0.000031             1.000000             0.000031  3173681     98  6347362  
   NEGATED  yet_online                     98    49.00              3548                415          326         4914                   1                7356             135.86               2.294     0.5000077      0.000031             1.000000             0.000031  3173681     98  6347362  
   NEGATED  n't_great                      98    49.00              3548                415          326         4914                   1                7356             135.86               2.294     0.5000077      0.000031             1.000000             0.000031  3173681     98  6347362  
   NEGATED  not_worth                      97    48.50              3577                422          333         4956                   1                7425             134.47               2.290     0.5000076      0.000031             1.000000             0.000031  3173681     97  6347362  
   NEGATED  necessarily_identical          97    48.50              3577                422          333         4956                   1                7425             134.47               2.290     0.5000076      0.000031             1.000000             0.000031  3173681     97  6347362  
COMPLEMENT  fairly_big                     97    48.50              3577                422          333         4956                   1                7425             134.47               2.290     0.5000076      0.000031             1.000000             0.000031  3173681     97  6347362  
COMPLEMENT  slightly_slower                97    48.50              3577                422          333         4956                   1                7425             134.47               2.290     0.5000076      0.000031             1.000000             0.000031  3173681     97  6347362  
   NEGATED  that_challenging               97    48.50              3577                422          333         4956                   1                7425             134.47               2.290     0.5000076      0.000031             1.000000             0.000031  3173681     97  6347362  
   NEGATED  only_confusing                 97    48.50              3577                422          333         4956                   1                7425             134.47               2.290     0.5000076      0.000031             1.000000             0.000031  3173681     97  6347362  
COMPLEMENT  already_fragile                97    48.50              3577                422          333         4956                   1                7425             134.47               2.290     0.5000076      0.000031             1.000000             0.000031  3173681     97  6347362  
COMPLEMENT  fairly_stable                  97    48.50              3577                422          333         4956                   1                7425             134.47               2.290     0.5000076      0.000031             1.000000             0.000031  3173681     97  6347362  
COMPLEMENT  also_grateful                  96    48.00              3618                431          341         5004                   1                7485             133.09               2.286     0.5000076      0.000030             1.000000             0.000030  3173681     96  6347362  
   NEGATED  necessarily_fun                96    48.00              3618                431          341         5004                   1                7485             133.09               2.286     0.5000076      0.000030             1.000000             0.000030  3173681     96  6347362  
   NEGATED  precisely_sure                 95    47.50              3643                433          343         5057                   1                7552             131.70               2.281     0.5000075      0.000030             1.000000             0.000030  3173681     95  6347362  
COMPLEMENT  often_unable                   95    47.50              3643                433          343         5057                   1                7552             131.70               2.281     0.5000075      0.000030             1.000000             0.000030  3173681     95  6347362  
COMPLEMENT  fairly_significant             95    47.50              3643                433          343         5057                   1                7552             131.70               2.281     0.5000075      0.000030             1.000000             0.000030  3173681     95  6347362  
   NEGATED  that_flexible                  95    47.50              3643                433          343         5057                   1                7552             131.70               2.281     0.5000075      0.000030             1.000000             0.000030  3173681     95  6347362  
COMPLEMENT  previously_unpublished         95    47.50              3643                433          343         5057                   1                7552             131.70               2.281     0.5000075      0.000030             1.000000             0.000030  3173681     95  6347362  
   NEGATED  only_ignorant                  95    47.50              3643                433          343         5057                   1                7552             131.70               2.281     0.5000075      0.000030             1.000000             0.000030  3173681     95  6347362  
   NEGATED  exactly_unique                 95    47.50              3643                433          343         5057                   1                7552             131.70               2.281     0.5000075      0.000030             1.000000             0.000030  3173681     95  6347362  
   NEGATED  terribly_relevant              95    47.50              3643                433          343         5057                   1                7552             131.70               2.281     0.5000075      0.000030             1.000000             0.000030  3173681     95  6347362  
COMPLEMENT  once_great                     94    47.00              3681                445          351         5108                   1                7619             130.31               2.276     0.5000074      0.000030             1.000000             0.000030  3173681     94  6347362  
COMPLEMENT  seemingly_small                94    47.00              3681                445          351         5108                   1                7619             130.31               2.276     0.5000074      0.000030             1.000000             0.000030  3173681     94  6347362  
   NEGATED  necessarily_hard               94    47.00              3681                445          351         5108                   1                7619             130.31               2.276     0.5000074      0.000030             1.000000             0.000030  3173681     94  6347362  
COMPLEMENT  more_domestic                  94    47.00              3681                445          351         5108                   1                7619             130.31               2.276     0.5000074      0.000030             1.000000             0.000030  3173681     94  6347362  
COMPLEMENT  also_glad                      94    47.00              3681                445          351         5108                   1                7619             130.31               2.276     0.5000074      0.000030             1.000000             0.000030  3173681     94  6347362  
