bigram_lower,count,mean,std,min,25%,50%,75%,max,total,var_coeff,range,IQ_range,upper_fence,lower_fence,plus1_geo_mean,plus1_har_mean
sexually_graphic,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
simply_happy,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
simply_tired,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
well_qualified,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
so_afraid,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
so_arrogant,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
well_aware,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
so_brave,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
so_brazen,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
virtually_identical,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
so_close,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
so_complicated,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
so_dense,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_worried,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
so_exciting,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
so_fearful,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_sinister,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
still_eligible,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_similar,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
too_sympathetic,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_positive,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_pleased,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
truly_special,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
uniquely_american,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_appealing,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_passionate,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074166,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_clear,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_old,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_dangerous,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_dark,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_determined,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_different,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_difficult,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_dramatic,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_expensive,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_fearful,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_focused,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_friendly,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
very_odd,15,0.07,0.26,0,0,0,0.0,1,1,3.8729833462074175,1,0.0,0.0,0.0,1.0472941228206267,1.0344827586206897
