bigram_lower,count,mean,std,min,25%,50%,75%,max,total,var_coeff,range,IQ_range,upper_fence,lower_fence,plus1_geo_mean,plus1_har_mean
more_prepared,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
always_willing,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
more_potent,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
more_painful,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
more_optimistic,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
more_notorious,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
more_narrow,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
more_memorable,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
more_intractable,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
more_apparent,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
more_indicative,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
more_improbable,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
more_honest,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
more_glaring,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
more_essential,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
more_difficult,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
more_complicated,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
more_clear,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
more_appropriate,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
more_precious,10,0.1,0.32,0,0,0,0,1,1,3.162277660168379,1,0,0,0,1.0717734625362931,1.0526315789473684
