     l1  l2                                f      E11  r.log.likelihood  r.log.likelihood.tt  r.odds.ratio.disc  r.Dice  r.t.score  r.p1.given2  r.p2.given1  r.p1.given2.simple  r.p2.given1.simple  r.p1.given2.margin  r.p2.given1.margin  r.expect.diff  am.log.likelihood  am.log.likelihood.tt  am.odds.ratio.disc  am.Dice  am.t.score  am.p1.given2  am.p2.given1  am.p1.given2.simple  am.p2.given1.simple  am.p1.given2.margin  am.p2.given1.margin  am.expect.diff       f1     f2         N  
NEGATED  exactly_averse                   15     0.57              8965                14672                158   34493       9040          110        22515                   1               34493                   1               10433          22515              98.23                 98.23               2.897  0.00001        3.73        0.9622       0.00000               1.0000              0.00000               0.9622              0.00000           14.43  3151804     15  83284343  
NEGATED  exactly_delighted                15     0.57              8965                14672                158   34493       9040          110        22515                   1               34493                   1               10433          22515              98.23                 98.23               2.897  0.00001        3.73        0.9622       0.00000               1.0000              0.00000               0.9622              0.00000           14.43  3151804     15  83284343  
NEGATED  exactly_disappointed             15     0.57              8965                14672                158   34493       9040          110        22515                   1               34493                   1               10433          22515              98.23                 98.23               2.897  0.00001        3.73        0.9622       0.00000               1.0000              0.00000               0.9622              0.00000           14.43  3151804     15  83284343  
NEGATED  exactly_ordinary                 15     0.57              8965                14672                158   34493       9040          110        22515                   1               34493                   1               10433          22515              98.23                 98.23               2.897  0.00001        3.73        0.9622       0.00000               1.0000              0.00000               0.9622              0.00000           14.43  3151804     15  83284343  
NEGATED  necessarily_vegan                15     0.57              8965                14672                158   34493       9040          110        22515                   1               34493                   1               10433          22515              98.23                 98.23               2.897  0.00001        3.73        0.9622       0.00000               1.0000              0.00000               0.9622              0.00000           14.43  3151804     15  83284343  
NEGATED  exactly_catchy                   15     0.57              8965                14672                158   34493       9040          110        22515                   1               34493                   1               10433          22515              98.23                 98.23               2.897  0.00001        3.73        0.9622       0.00000               1.0000              0.00000               0.9622              0.00000           14.43  3151804     15  83284343  
NEGATED  exactly_surprising              441    16.80               445                  883                 11    1844        543          120         1251              111727                1846                 120                 642           1251            2852.25               2852.25               3.506  0.00028       20.20        0.9554       0.00014               0.9932              0.00014               0.9554              0.00013          424.20  3151804    444  83284343  
NEGATED  all_uncommon                    228     8.70               837                 1646                 17    3546       1013          121         2364              114487                3549                 121                1171           2364            1470.28               1470.28               3.366  0.00014       14.52        0.9535       0.00007               0.9913              0.00007               0.9535              0.00007          219.30  3151804    230  83284343  
NEGATED  necessarily_sure                222     8.48               861                 1689                 18    3635       1035          122         2424              114808                3640                 122                1200           2424            1431.10               1431.10               3.355  0.00014       14.33        0.9532       0.00007               0.9911              0.00007               0.9532              0.00007          213.52  3151804    224  83284343  
NEGATED  only_inaccurate                 201     7.68               958                 1874                 20    3982       1135          123         2656              116039                3984                 123                1327           2656            1293.97               1293.97               3.312  0.00013       13.64        0.9523       0.00006               0.9901              0.00006               0.9523              0.00006          193.32  3151804    203  83284343  
NEGATED  exactly_glamorous                82     3.14              2221                 4162                 43    8783       2479          124         5790              118634                8784                 124                2872           5790             526.24                526.24               3.146  0.00005        8.71        0.9501       0.00003               0.9880              0.00003               0.9501              0.00003           78.86  3151804     83  83284343  
NEGATED  exactly_unexpected               82     3.14              2221                 4162                 43    8783       2479          124         5790              118634                8784                 124                2872           5790             526.24                526.24               3.146  0.00005        8.71        0.9501       0.00003               0.9880              0.00003               0.9501              0.00003           78.86  3151804     83  83284343  
NEGATED  yet_clear                     10557   404.66                14                   27                 21      47         20          126           33              119487                  48                 126                  23             33           67720.33              67720.33               3.295  0.00668       98.81        0.9496       0.00335               0.9873              0.00335               0.9494              0.00322        10152.34  3151804  10693  83284343  
NEGATED  yet_mainstream                   75     2.88              2409                 4483                 53    9523       2675          127         6251              119935                9525                 127                3082           6251             480.57                480.57               3.107  0.00005        8.33        0.9490       0.00002               0.9868              0.00002               0.9490              0.00002           72.12  3151804     76  83284343  
NEGATED  exactly_unknown                  74     2.84              2443                 4541                 54    9631       2715          128         6346              120147                9633                 128                3129           6346             474.05                474.05               3.101  0.00005        8.27        0.9488       0.00002               0.9867              0.00002               0.9488              0.00002           71.16  3151804     75  83284343  
NEGATED  exactly_cheap                   694    26.64               270                  538                 32    1169        364          129          795              121179                1171                 129                 414            795            4440.69               4440.69               3.226  0.00044       25.33        0.9480       0.00022               0.9858              0.00022               0.9480              0.00021          667.36  3151804    704  83284343  
NEGATED  necessarily_straightforward      66     2.54              2720                 5005                 80   10671       2947          130         7014              121858               10671                 130                3442           7014             421.89                421.89               3.052  0.00004        7.81        0.9472       0.00002               0.9851              0.00002               0.9472              0.00002           63.46  3151804     67  83284343  
NEGATED  altogether_sure                 194     7.46              1009                 1969                 42    4117       1171          131         2734              122266                4117                 131                1368           2734            1239.60               1239.60               3.150  0.00012       13.39        0.9469       0.00006               0.9848              0.00006               0.9469              0.00006          186.54  3151804    197  83284343  
NEGATED  that_uncommon                   806    30.99               234                  467                 39     983        303          132          660              122854                 987                 132                 345            660            5145.84               5145.84               3.182  0.00051       27.30        0.9463       0.00026               0.9841              0.00026               0.9463              0.00025          775.01  3151804    819  83284343  
NEGATED  exactly_impressed                60     2.31              2956                 5407                 99   11585       3211          133         7593              123379               11587                 133                3709           7593             382.79                382.79               3.011  0.00004        7.45        0.9458       0.00002               0.9836              0.00002               0.9458              0.00002           57.69  3151804     61  83284343  
NEGATED  necessarily_comparable           60     2.31              2956                 5407                 99   11585       3211          133         7593              123379               11587                 133                3709           7593             382.79                382.79               3.011  0.00004        7.45        0.9458       0.00002               0.9836              0.00002               0.9458              0.00002           57.69  3151804     61  83284343  
NEGATED  yet_over                        178     6.85              1088                 2117                 50    4464       1275          135         2954              123646                4465                 135                1472           2954            1135.34               1135.34               3.113  0.00011       12.83        0.9456       0.00006               0.9834              0.00006               0.9456              0.00005          171.15  3151804    181  83284343  
NEGATED  only_disrespectful              118     4.54              1628                 3106                 59    6461       1811          136         4252              123678                6463                 136                2127           4252             752.55                752.55               3.081  0.00007       10.44        0.9455       0.00004               0.9833              0.00004               0.9455              0.00004          113.46  3151804    120  83284343  
NEGATED  exactly_eager                   116     4.47              1652                 3149                 67    6563       1845          137         4326              123956                6566                 137                2165           4326             739.52                739.52               3.074  0.00007       10.36        0.9452       0.00004               0.9831              0.00004               0.9452              0.00004          111.53  3151804    118  83284343  
NEGATED  only_stylish                    340    13.09               576                 1139                 49    2403        714          138         1610              124456                2405                 138                 831           1610            2166.46               2166.46               3.125  0.00022       17.73        0.9448       0.00011               0.9827              0.00011               0.9448              0.00010          326.91  3151804    346  83284343  
NEGATED  yet_eligible                    459    17.71               427                  848                 58    1772        527          139         1210              126253                1776                 139                 619           1210            2917.60               2917.60               3.090  0.00029       20.60        0.9429       0.00015               0.9808              0.00015               0.9429              0.00014          441.29  3151804    468  83284343  
NEGATED  yet_extinct                      50     1.93              3452                 6250                139   13529       3717          140         8858              126622               13529                 140                4283           8858             317.66                317.66               2.932  0.00003        6.80        0.9425       0.00002               0.9804              0.00002               0.9425              0.00002           48.07  3151804     51  83284343  
NEGATED  exactly_willing                  49     1.89              3510                 6339                142   13748       3782          141         9014              126994               13748                 141                4355           9014             311.15                311.15               2.924  0.00003        6.73        0.9422       0.00002               0.9800              0.00002               0.9422              0.00001           47.11  3151804     50  83284343  
NEGATED  always_conclusive                48     1.85              3571                 6435                151   13996       3837          142         9178              127345               13996                 142                4433           9178             304.65                304.65               2.915  0.00003        6.66        0.9417       0.00002               0.9796              0.00002               0.9417              0.00001           46.15  3151804     49  83284343  
NEGATED  exactly_appetizing               48     1.85              3571                 6435                151   13996       3837          142         9178              127345               13996                 142                4433           9178             304.65                304.65               2.915  0.00003        6.66        0.9417       0.00002               0.9796              0.00002               0.9417              0.00001           46.15  3151804     49  83284343  
NEGATED  exactly_crazy                    48     1.85              3571                 6435                151   13996       3837          142         9178              127345               13996                 142                4433           9178             304.65                304.65               2.915  0.00003        6.66        0.9417       0.00002               0.9796              0.00002               0.9417              0.00001           46.15  3151804     49  83284343  
NEGATED  that_fond                       334    12.90               596                 1176                 79    2443        723          145         1639              127580                2445                 145                 844           1639            2119.54               2119.54               3.055  0.00021       17.57        0.9416       0.00011               0.9795              0.00011               0.9416              0.00010          321.10  3151804    341  83284343  
NEGATED  necessarily_essential            93     3.60              2009                 3784                105    7926       2252          146         5233              128007                7927                 146                2587           5233             589.77                589.77               2.978  0.00006        9.27        0.9411       0.00003               0.9789              0.00003               0.9411              0.00003           89.40  3151804     95  83284343  
NEGATED  exactly_commonplace              46     1.78              3704                 6649                156   14527       3966          147         9519              128092               14526                 147                4583           9519             291.63                291.63               2.897  0.00003        6.52        0.9409       0.00001               0.9787              0.00001               0.9409              0.00001           44.22  3151804     47  83284343  
NEGATED  exactly_sympathetic              46     1.78              3704                 6649                156   14527       3966          147         9519              128092               14526                 147                4583           9519             291.63                291.63               2.897  0.00003        6.52        0.9409       0.00001               0.9787              0.00001               0.9409              0.00001           44.22  3151804     47  83284343  
NEGATED  exactly_fun                     226     8.74               858                 1684                 88    3574       1020          149         2384              128503                3577                 149                1181           2384            1432.16               1432.16               3.020  0.00014       14.45        0.9405       0.00007               0.9784              0.00007               0.9405              0.00007          217.26  3151804    231  83284343  
NEGATED  exactly_rare                    135     5.22              1436                 2759                104    5697       1614          150         3762              128519                5698                 150                1879           3762             855.39                855.39               2.993  0.00009       11.17        0.9404       0.00004               0.9783              0.00004               0.9404              0.00004          129.78  3151804    138  83284343  
NEGATED  terribly_dissimilar              44     1.70              3850                 6888                175   15046       4108          151         9862              128917               15045                 151                4745           9862             278.62                278.62               2.878  0.00003        6.38        0.9399       0.00001               0.9778              0.00001               0.9399              0.00001           42.30  3151804     45  83284343  
NEGATED  exactly_famous                  130     5.03              1497                 2870                106    5885       1659          152         3884              129316                5886                 152                1936           3884             822.87                822.87               2.977  0.00008       10.96        0.9396       0.00004               0.9774              0.00004               0.9396              0.00004          124.97  3151804    133  83284343  
NEGATED  exactly_short                   128     4.96              1518                 2907                116    5978       1680          153         3940              129676                5978                 153                1963           3940             809.86                809.86               2.970  0.00008       10.88        0.9393       0.00004               0.9771              0.00004               0.9393              0.00004          123.04  3151804    131  83284343  
NEGATED  exactly_fond                     85     3.29              2184                 4097                136    8536       2409          154         5625              129708                8536                 154                2781           5625             537.74                537.74               2.939  0.00005        8.86        0.9392       0.00003               0.9770              0.00003               0.9392              0.00003           81.71  3151804     87  83284343  
NEGATED  even_sure                     14526   562.78                 7                   13                 87      29         15          155           21              129811                  31                 155                  16             21           91936.73              91936.73               3.031  0.00917      115.85        0.9391       0.00460               0.9768              0.00461               0.9390              0.00443        13963.22  3151804  14871  83284343  
NEGATED  exactly_difficult               126     4.88              1543                 2953                117    6070       1705          156         4008              129816                6071                 156                1995           4008             796.86                796.86               2.963  0.00008       10.79        0.9389       0.00004               0.9767              0.00004               0.9389              0.00004          121.12  3151804    129  83284343  
NEGATED  exactly_enjoyable                42     1.63              4019                 7164                181   15609       4256          157        10275              129816               15609                 156                4953          10275             265.62                265.62               2.858  0.00003        6.23        0.9389       0.00001               0.9767              0.00001               0.9389              0.00001           40.37  3151804     43  83284343  
NEGATED  quite_over                       83     3.22              2228                 4173                140    8681       2452          158         5735              130181                8681                 158                2841           5735             524.74                524.74               2.929  0.00005        8.76        0.9386       0.00003               0.9765              0.00003               0.9386              0.00003           79.78  3151804     85  83284343  
NEGATED  exactly_keen                     83     3.22              2228                 4173                140    8681       2452          158         5735              130181                8681                 158                2841           5735             524.74                524.74               2.929  0.00005        8.76        0.9386       0.00003               0.9765              0.00003               0.9386              0.00003           79.78  3151804     85  83284343  
NEGATED  really_privy                     41     1.59              4091                 7286                187   15945       4335          160        10468              130275               15945                 160                5035          10468             259.12                259.12               2.847  0.00003        6.15        0.9383       0.00001               0.9762              0.00001               0.9383              0.00001           39.41  3151804     42  83284343  
NEGATED  exactly_revolutionary           122     4.73              1584                 3028                121    6257       1753          161         4131              130615                6260                 161                2057           4131             770.86                770.86               2.949  0.00008       10.62        0.9382       0.00004               0.9760              0.00004               0.9382              0.00004          117.27  3151804    125  83284343  
NEGATED  necessarily_original             40     1.55              4174                 7427                189   16293       4406          162        10655              130769               16293                 162                5114          10655             252.62                252.62               2.837  0.00003        6.08        0.9378       0.00001               0.9756              0.00001               0.9378              0.00001           38.45  3151804     41  83284343  
NEGATED  only_inhumane                    79     3.07              2331                 4349                155    9096       2571          163         5974              131149                9097                 163                2958           5974             498.74                498.74               2.908  0.00005        8.54        0.9375       0.00003               0.9753              0.00003               0.9375              0.00002           75.93  3151804     81  83284343  
NEGATED  yet_official                    353    13.70               560                 1108                107    2333        683          164         1550              131236                2335                 164                 801           1550            2228.10               2228.10               2.976  0.00022       18.06        0.9373       0.00011               0.9751              0.00011               0.9373              0.00011          339.30  3151804    362  83284343  
NEGATED  exactly_honest                   39     1.51              4258                 7568                192   16651       4494          165        10868              131263               16651                 165                5216          10868             246.12                246.12               2.826  0.00002        6.00        0.9372       0.00001               0.9750              0.00001               0.9372              0.00001           37.49  3151804     40  83284343  
NEGATED  exactly_welcome                  76     2.95              2417                 4497                168    9387       2647          166         6164              131769                9388                 166                3041           6164             479.24                479.24               2.891  0.00005        8.38        0.9365       0.00002               0.9744              0.00002               0.9365              0.00002           73.05  3151804     78  83284343  
NEGATED  exactly_light                    76     2.95              2417                 4497                168    9387       2647          166         6164              131769                9388                 166                3041           6164             479.24                479.24               2.891  0.00005        8.38        0.9365       0.00002               0.9744              0.00002               0.9365              0.00002           73.05  3151804     78  83284343  
NEGATED  exactly_scary                    38     1.48              4333                 7683                195   17013       4581          168        11117              131769               17012                 166                5320          11117             239.62                239.62               2.815  0.00002        5.92        0.9365       0.00001               0.9744              0.00001               0.9365              0.00001           36.52  3151804     39  83284343  
NEGATED  exactly_subtle                  264    10.26               746                 1471                119    3051        887          169         2094              132122                3056                 169                1053           2094            1664.38               1664.38               2.953  0.00017       15.62        0.9363       0.00008               0.9742              0.00008               0.9363              0.00008          253.74  3151804    271  83284343  
NEGATED  exactly_welcoming                75     2.91              2447                 4547                171    9524       2677          170         6254              132163                9525                 170                3084           6254             472.75                472.75               2.885  0.00005        8.32        0.9362       0.00002               0.9740              0.00002               0.9362              0.00002           72.09  3151804     77  83284343  
NEGATED  exactly_mainstream               75     2.91              2447                 4547                171    9524       2677          170         6254              132163                9525                 170                3084           6254             472.75                472.75               2.885  0.00005        8.32        0.9362       0.00002               0.9740              0.00002               0.9362              0.00002           72.09  3151804     77  83284343  
NEGATED  only_undemocratic                37     1.44              4409                 7805                201   17369       4699          172        11349              132310               17368                 172                5434          11349             233.13                233.13               2.803  0.00002        5.85        0.9358       0.00001               0.9737              0.00001               0.9358              0.00001           35.56  3151804     38  83284343  
NEGATED  that_thrilling                   37     1.44              4409                 7805                201   17369       4699          172        11349              132310               17368                 172                5434          11349             233.13                233.13               2.803  0.00002        5.85        0.9358       0.00001               0.9737              0.00001               0.9358              0.00001           35.56  3151804     38  83284343  
NEGATED  exactly_new                    1380    53.66               129                  257                118     557        176          174          376              132793                 561                 174                 200            376            8690.49               8690.49               2.960  0.00088       35.70        0.9354       0.00044               0.9732              0.00044               0.9354              0.00042         1326.34  3151804   1418  83284343  
NEGATED  yet_widespread                  145     5.64              1357                 2614                150    5365       1516          175         3548              132800                5365                 175                1769           3548             913.02                913.02               2.915  0.00009       11.57        0.9353       0.00005               0.9732              0.00005               0.9353              0.00004          139.36  3151804    149  83284343  
NEGATED  exactly_natural                  36     1.40              4540                 8011                205   17773       4798          176        11610              132831               17772                 176                5559          11610             226.63                226.63               2.791  0.00002        5.77        0.9351       0.00001               0.9730              0.00001               0.9351              0.00001           34.60  3151804     37  83284343  
NEGATED  necessarily_accessible           36     1.40              4540                 8011                205   17773       4798          176        11610              132831               17772                 176                5559          11610             226.63                226.63               2.791  0.00002        5.77        0.9351       0.00001               0.9730              0.00001               0.9351              0.00001           34.60  3151804     37  83284343  
NEGATED  exactly_fast                     36     1.40              4540                 8011                205   17773       4798          176        11610              132831               17772                 176                5559          11610             226.63                226.63               2.791  0.00002        5.77        0.9351       0.00001               0.9730              0.00001               0.9351              0.00001           34.60  3151804     37  83284343  
NEGATED  exactly_easy                   1070    41.63               172                  343                120     743        239          179          506              133177                 743                 179                 269            506            6734.35               6734.35               2.951  0.00068       31.44        0.9349       0.00034               0.9727              0.00034               0.9349              0.00033         1028.37  3151804   1100  83284343  
NEGATED  exactly_convenient               71     2.76              2571                 4760                180    9984       2801          180         6567              133219                9985                 180                3236           6567             446.77                446.77               2.862  0.00005        8.10        0.9348       0.00002               0.9726              0.00002               0.9348              0.00002           68.24  3151804     73  83284343  
NEGATED  only_discriminatory              70     2.72              2602                 4813                182   10117       2825          181         6668              133370               10118                 181                3279           6668             440.28                440.28               2.856  0.00004        8.04        0.9344       0.00002               0.9722              0.00002               0.9344              0.00002           67.28  3151804     72  83284343  
NEGATED  only_unsustainable               70     2.72              2602                 4813                182   10117       2825          181         6668              133370               10118                 181                3279           6668             440.28                440.28               2.856  0.00004        8.04        0.9344       0.00002               0.9722              0.00002               0.9344              0.00002           67.28  3151804     72  83284343  
NEGATED  exactly_scientific               70     2.72              2602                 4813                182   10117       2825          181         6668              133370               10118                 181                3279           6668             440.28                440.28               2.856  0.00004        8.04        0.9344       0.00002               0.9722              0.00002               0.9344              0.00002           67.28  3151804     72  83284343  
NEGATED  exactly_elegant                  35     1.36              4642                 8174                214   18165       4908          184        11890              133370               18163                 181                5669          11890             220.14                220.14               2.779  0.00002        5.69        0.9344       0.00001               0.9722              0.00001               0.9344              0.00001           33.64  3151804     36  83284343  
NEGATED  exactly_prolific                 35     1.36              4642                 8174                214   18165       4908          184        11890              133370               18163                 181                5669          11890             220.14                220.14               2.779  0.00002        5.69        0.9344       0.00001               0.9722              0.00001               0.9344              0.00001           33.64  3151804     36  83284343  
NEGATED  exactly_conducive               208     8.10               945                 1850                154    3852       1099          186         2577              133772                3855                 186                1283           2577            1307.86               1307.86               2.911  0.00013       13.86        0.9341       0.00007               0.9720              0.00007               0.9341              0.00006          199.90  3151804    214  83284343  
NEGATED  yet_ready                      7615   296.62                23                   45                137      66         33          187           54              133949                  66                 187                  38             54           47875.09              47875.09               2.939  0.00482       83.86        0.9338       0.00241               0.9715              0.00242               0.9337              0.00232         7318.38  3151804   7838  83284343  
NEGATED  only_unavoidable                 34     1.32              4765                 8364                220   18554       5014          188        12155              133974               18552                 188                5802          12155             213.65                213.65               2.767  0.00002        5.60        0.9336       0.00001               0.9714              0.00001               0.9336              0.00001           32.68  3151804     35  83284343  
NEGATED  necessarily_proof                34     1.32              4765                 8364                220   18554       5014          188        12155              133974               18552                 188                5802          12155             213.65                213.65               2.767  0.00002        5.60        0.9336       0.00001               0.9714              0.00001               0.9336              0.00001           32.68  3151804     35  83284343  
NEGATED  exactly_terrible                 34     1.32              4765                 8364                220   18554       5014          188        12155              133974               18552                 188                5802          12155             213.65                213.65               2.767  0.00002        5.60        0.9336       0.00001               0.9714              0.00001               0.9336              0.00001           32.68  3151804     35  83284343  
NEGATED  only_untrue                     167     6.51              1188                 2302                170    4734       1354          191         3132              134487                4735                 191                1562           3132            1048.77               1048.77               2.889  0.00011       12.42        0.9331       0.00005               0.9709              0.00005               0.9331              0.00005          160.49  3151804    172  83284343  
NEGATED  exactly_comforting              100     3.90              1906                 3604                179    7464       2113          192         4913              134498                7463                 192                2437           4913             627.96                627.96               2.863  0.00006        9.61        0.9330       0.00003               0.9709              0.00003               0.9330              0.00003           96.10  3151804    103  83284343  
NEGATED  necessarily_synonymous          165     6.43              1200                 2325                173    4790       1369          193         3169              134575                4792                 193                1582           3169            1035.79               1035.79               2.884  0.00010       12.34        0.9327       0.00005               0.9706              0.00005               0.9327              0.00005          158.57  3151804    170  83284343  
NEGATED  only_unsupported                 33     1.29              4902                 8583                227   18971       5134          194        12436              134575               18969                 193                5933          12436             207.16                207.16               2.754  0.00002        5.52        0.9327       0.00001               0.9706              0.00001               0.9327              0.00001           31.71  3151804     34  83284343  
NEGATED  exactly_sexy                     64     2.50              2850                 5228                193   10936       3044          195         7185              135207               10936                 195                3518           7185             401.34                401.34               2.817  0.00004        7.69        0.9319       0.00002               0.9697              0.00002               0.9319              0.00002           61.50  3151804     66  83284343  
NEGATED  exactly_quiet                    64     2.50              2850                 5228                193   10936       3044          195         7185              135207               10936                 195                3518           7185             401.34                401.34               2.817  0.00004        7.69        0.9319       0.00002               0.9697              0.00002               0.9319              0.00002           61.50  3151804     66  83284343  
NEGATED  only_invaluable                  32     1.25              5036                 8787                231   19411       5251          197        12744              135207               19409                 195                6072          12744             200.67                200.67               2.741  0.00002        5.44        0.9319       0.00001               0.9697              0.00001               0.9319              0.00001           30.75  3151804     33  83284343  
NEGATED  only_spacious                    32     1.25              5036                 8787                231   19411       5251          197        12744              135207               19409                 195                6072          12744             200.67                200.67               2.741  0.00002        5.44        0.9319       0.00001               0.9697              0.00001               0.9319              0.00001           30.75  3151804     33  83284343  
NEGATED  only_baseless                    32     1.25              5036                 8787                231   19411       5251          197        12744              135207               19409                 195                6072          12744             200.67                200.67               2.741  0.00002        5.44        0.9319       0.00001               0.9697              0.00001               0.9319              0.00001           30.75  3151804     33  83284343  
NEGATED  only_breathtaking                32     1.25              5036                 8787                231   19411       5251          197        12744              135207               19409                 195                6072          12744             200.67                200.67               2.741  0.00002        5.44        0.9319       0.00001               0.9697              0.00001               0.9319              0.00001           30.75  3151804     33  83284343  
NEGATED  necessarily_surprising          344    13.43               579                 1144                174    2389        704          201         1594              135795                2391                 201                 826           1594            2155.50               2155.50               2.882  0.00022       17.82        0.9312       0.00011               0.9690              0.00011               0.9312              0.00010          330.57  3151804    355  83284343  
NEGATED  exactly_likely                   31     1.21              5171                 8998                242   19892       5385          202        13060              135852               19889                 202                6221          13060             194.18                194.18               2.727  0.00002        5.35        0.9309       0.00001               0.9688              0.00001               0.9309              0.00001           29.79  3151804     32  83284343  
NEGATED  only_unsightly                  154     6.02              1285                 2479                185    5064       1446          203         3362              136284                5066                 203                1686           3362             964.44                964.44               2.854  0.00010       11.92        0.9307       0.00005               0.9686              0.00005               0.9307              0.00005          147.98  3151804    159  83284343  
NEGATED  yet_certain                     874    34.17               221                  441                176     889        285          204          614              136497                 891                 204                 322            614            5469.43               5469.43               2.877  0.00055       28.41        0.9301       0.00028               0.9679              0.00028               0.9300              0.00027          839.83  3151804    903  83284343  
NEGATED  exactly_feasible                 30     1.17              5322                 9234                245   20415       5537          205        13401              136514               20414                 205                6382          13401             187.70                187.70               2.713  0.00002        5.26        0.9299       0.00001               0.9677              0.00001               0.9299              0.00001           28.83  3151804     31  83284343  
