key,index,l1,l2,f,E11,r_log_likelihood,r_log_likelihood_tt,r_odds_ratio_disc,r_Dice,r_t_score,r_p1_given2,r_p2_given1,r_p1_given2_simple,r_p2_given1_simple,r_p1_given2_margin,r_p2_given1_margin,r_expect_diff,am_log_likelihood,am_log_likelihood_tt,am_odds_ratio_disc,am_Dice,am_t_score,am_p1_given2,am_p2_given1,am_p1_given2_simple,am_p2_given1_simple,am_p1_given2_margin,am_p2_given1_margin,am_expect_diff,f1,f2,N,O11,O12,O21,O22,R1,R2,C1,C2,E12,E21,E22,z_score,t_score,log_likelihood,simple_ll,min_sensitivity,liddell,dice,log_ratio,conservative_log_ratio,mutual_information,local_mutual_information,ipm,ipm_reference,ipm_expected
POS-backwards,762,POSITIVE,backwards,27,25.63318,829,1162,788,1187,842,762,850,678,1182,762,854,850,0.552729,0.552729,0.12663025,3.22286e-05,0.2630442,0.045561288,5.6043e-06,0.9,1.61146e-05,0.045560587,8.158e-07,1.366818,1675501,30,1960936,27.0,1675474.0,3.0,285432.0,1675501,285435,30,1960906,2113.7607,4.366818,696.3285,0.269966,0.263044,25803142.811839,0.07162,1.6e-05,0.045561,3.2e-05,0.616139,0.0,0.022561,0.609153,16.114583,10.510274,15.298816
POS-flagrantly,763,POSITIVE,flagrantly,27,25.63318,829,1162,788,1187,842,762,850,678,1182,762,854,850,0.552729,0.552729,0.12663025,3.22286e-05,0.2630442,0.045561288,5.6043e-06,0.9,1.61146e-05,0.045560587,8.158e-07,1.366818,1675501,30,1960936,27.0,1675474.0,3.0,285432.0,1675501,285435,30,1960906,2113.7607,4.366818,696.3285,0.269966,0.263044,25803142.811839,0.07162,1.6e-05,0.045561,3.2e-05,0.616139,0.0,0.022561,0.609153,16.114583,10.510274,15.298816
POS-tastefully,764,POSITIVE,tastefully,18,17.08879,852,1198,817,1263,864,765,881,678,1254,762,885,881,0.368485,0.368485,0.10059651,2.14859e-05,0.2147747,0.045561053,3.7362e-06,0.9,1.07431e-05,0.045560587,5.438e-07,0.911212,1675501,20,1960936,18.0,1675483.0,2.0,285433.0,1675501,285435,20,1960916,2122.3052,2.911212,697.7841,0.220426,0.214775,25788584.514276,0.047747,1.1e-05,0.045561,2.1e-05,0.615926,0.0,0.022561,0.406102,10.743055,7.006849,10.199211
POS-perennially,765,POSITIVE,perennially,18,17.08879,852,1198,817,1263,864,765,881,678,1254,762,885,881,0.368485,0.368485,0.10059651,2.14859e-05,0.2147747,0.045561053,3.7362e-06,0.9,1.07431e-05,0.045560587,5.438e-07,0.911212,1675501,20,1960936,18.0,1675483.0,2.0,285433.0,1675501,285435,20,1960916,2122.3052,2.911212,697.7841,0.220426,0.214775,25788584.514276,0.047747,1.1e-05,0.045561,2.1e-05,0.615926,0.0,0.022561,0.406102,10.743055,7.006849,10.199211
POS-half,766,POSITIVE,half,1148,1090.26469,313,509,729,156,301,767,166,683,156,767,209,166,23.182269,23.182269,0.1826939,0.0013692935,1.7040039,0.04527657,0.0002367298,0.8996865,0.0006851682,0.04524711,3.44585e-05,57.735312,1675501,1276,1960936,1148.0,1674353.0,128.0,285307.0,1675501,285435,1276,1959660,1049.1294,185.7353,514.96,1.74854,1.704004,28302172.474693,3.004808,0.000685,0.045277,0.001369,0.611539,0.0,0.02241,25.726613,685.168197,448.438348,650.70966
POS-psychologically,767,POSITIVE,psychologically,287,272.56617,567,820,737,399,540,768,369,683,398,767,412,369,5.793003,5.793003,0.17814335,0.0003425189,0.8520019,0.045254473,5.91825e-05,0.8996865,0.000171292,0.04524711,8.6146e-06,14.433828,1675501,319,1960936,287.0,1675214.0,32.0,285403.0,1675501,285435,319,1960617,1866.8279,46.433826,654.2615,0.87427,0.852002,26250536.707716,0.751202,0.000171,0.045254,0.000343,0.611508,0.0,0.02241,6.431653,171.292049,112.109587,162.67741
NEG-notably,768,NEGATIVE,notably,47,35.95347,659,932,776,412,315,769,419,1046,412,769,200,419,3.680666,3.680666,0.14323574,0.0003290372,1.6113026,0.044728447,4.52937e-05,0.1902834,0.000164661,0.04472281,3.87007e-05,11.046534,285435,247,1960936,47.0,285388.0,200.0,1675301.0,285435,1675501,247,1960689,664.7419,211.04654,1928.3475,1.84228,1.611303,26133973.019419,3.091611,0.000165,0.044728,0.000329,0.464115,0.0,0.116357,5.468784,164.660956,119.367282,125.96026
POS-damn,769,POSITIVE,damn,1094,1039.85276,323,523,736,165,309,770,174,685,165,770,218,174,21.338322,21.338322,0.17900845,0.0013049302,1.6370715,0.04452002,0.0002220178,0.8989318,0.000652939,0.04449239,3.2317e-05,54.147237,1675501,1217,1960936,1094.0,1674407.0,123.0,285312.0,1675501,285435,1217,1959719,1099.5413,177.14723,523.5481,1.679153,1.637071,28136542.406111,2.771852,0.000653,0.04452,0.001305,0.599514,0.0,0.022045,24.117746,652.939031,430.921225,620.622
POS-out,770,POSITIVE,out,160,152.09022,698,981,745,566,659,771,493,686,566,771,530,493,3.111279,3.111279,0.16968057,0.0001909674,0.6253234,0.04444103,3.24322e-05,0.8988764,9.54938e-05,0.044436995,4.7208e-06,7.909785,1675501,178,1960936,160.0,1675341.0,18.0,285417.0,1675501,285435,178,1960758,1987.3038,25.909784,674.7855,0.641378,0.625323,26025535.871427,0.404414,9.5e-05,0.044441,0.000191,0.598574,0.0,0.022019,3.522993,95.493825,63.061643,90.77298
POS-biologically,771,POSITIVE,biologically,151,143.54582,705,991,747,589,677,772,506,687,591,772,542,506,2.927157,2.927157,0.16875103,0.0001802265,0.6066125,0.044373915,3.05641e-05,0.89880955,9.01223e-05,0.044370115,4.4489e-06,7.454179,1675501,168,1960936,151.0,1675350.0,17.0,285418.0,1675501,285435,168,1960768,1995.8483,24.45418,676.24115,0.622164,0.606612,26010083.580019,0.380556,9e-05,0.044374,0.00018,0.597508,0.0,0.021986,3.319945,90.122298,59.558218,85.67337
POS-systemically,772,POSITIVE,systemically,44,41.86753,805,1130,777,1040,817,773,796,688,1036,773,807,796,0.819577,0.819577,0.13936429,5.25201e-05,0.3214818,0.04352086,8.7437e-06,0.8979592,2.62608e-05,0.043519773,1.2727e-06,2.132469,1675501,49,1960936,44.0,1675457.0,5.0,285430.0,1675501,285435,49,1960887,2097.5266,7.132469,693.56287,0.329567,0.321482,25830961.300763,0.106816,2.6e-05,0.043521,5.3e-05,0.583889,0.0,0.021575,0.949314,26.260802,17.517123,24.988068
POS-all,773,POSITIVE,all,6066,5773.4471,123,228,741,56,115,774,61,689,57,774,80,61,112.148219,112.148219,0.17503172,0.0072117355,3.756239,0.04344598,0.0011995432,0.89773566,0.0036204096,0.04329627,0.0001746062,292.552903,1675501,6757,1960936,6066.0,1669435.0,691.0,284744.0,1675501,285435,6757,1954179,746.47473,983.5529,1907.4062,125.210365,60.000114,28619613.73009,8503.621453,0.00362,0.043446,0.007212,0.580628,0.299999,0.638976,3876.031084,3620.409657,2420.866397,831.345
POS-ferociously,774,POSITIVE,ferociously,35,33.32314,819,1150,787,1111,836,775,831,690,1105,775,839,831,0.635903,0.635903,0.128382,4.17776e-05,0.2834416,0.04299734,6.8756e-06,0.8974359,2.08893e-05,0.04299649,1.0008e-06,1.676863,1675501,39,1960936,35.0,1675466.0,4.0,285431.0,1675501,285435,39,1960897,2106.0708,5.676863,695.01843,0.290486,0.283442,25816294.133021,0.083001,2.1e-05,0.042997,4.2e-05,0.575605,0.0,0.021322,0.746276,20.889274,14.013698,19.88846
POS-religiously,775,POSITIVE,religiously,166,158.07129,703,988,757,549,672,776,492,691,548,776,529,492,2.996234,2.996234,0.1627569,0.0001981278,0.6153872,0.04286193,3.25098e-05,0.8972973,9.90748e-05,0.042857885,4.7321e-06,7.928709,1675501,185,1960936,166.0,1675335.0,19.0,285416.0,1675501,285435,185,1960751,1981.3228,26.928709,673.7666,0.630632,0.615387,26036390.951423,0.391209,9.9e-05,0.042862,0.000198,0.573686,0.0,0.021255,3.528345,99.074844,66.565067,94.342705
POS-fast,776,POSITIVE,fast,218,207.62878,646,916,755,472,610,777,430,692,471,777,469,430,3.901384,3.901384,0.1642929,0.0002601829,0.7024279,0.042685222,4.25247e-05,0.89711934,0.0001301103,0.042679932,6.1899e-06,10.371223,1675501,243,1960936,218.0,1675283.0,25.0,285410.0,1675501,285435,243,1960693,1931.7653,35.371223,665.3241,0.719758,0.702428,26127571.398254,0.509634,0.00013,0.042685,0.00026,0.570919,0.0,0.021169,4.614831,130.110337,87.585615,123.92042
POS-sexually,777,POSITIVE,sexually,1314,1251.75374,311,506,744,145,300,778,161,693,145,778,204,161,23.313007,23.313007,0.16982204,0.0015671159,1.7171791,0.042520683,0.0002552259,0.8969283,0.000784243,0.042488918,3.71508e-05,62.246264,1675501,1465,1960936,1314.0,1674187.0,151.0,285284.0,1675501,285435,1465,1959471,887.6403,213.24626,487.44907,1.759356,1.717179,28890060.02613,3.045266,0.000784,0.042521,0.001567,0.567978,0.0,0.021076,27.69448,784.243041,529.017114,747.0922
POS-internally,778,POSITIVE,internally,113,107.65937,743,1037,761,679,744,779,588,694,678,779,618,588,1.99363,1.99363,0.15603477,0.0001348749,0.5024046,0.04238871,2.1898e-05,0.8968254,6.74425e-05,0.042385984,3.1875e-06,5.340634,1675501,126,1960936,113.0,1675388.0,13.0,285422.0,1675501,285435,126,1960810,2031.7346,18.340633,682.3547,0.514715,0.502405,25945875.619182,0.260656,6.7e-05,0.042389,0.000135,0.566283,0.0,0.021027,2.376009,67.442514,45.54452,64.25503
POS-actively,779,POSITIVE,actively,321,305.88931,583,842,754,377,546,780,362,695,376,780,403,362,5.615314,5.615314,0.16453978,0.0003830871,0.8433965,0.042216342,6.19578e-05,0.89664805,0.0001915845,0.042208634,9.0186e-06,15.110691,1675501,358,1960936,321.0,1675180.0,37.0,285398.0,1675501,285435,358,1960578,1833.5048,52.11069,648.58466,0.863977,0.843397,26315254.239864,0.73446,0.000192,0.042216,0.000383,0.563583,0.0,0.020941,6.721976,191.584487,129.62671,182.56587
POS-always,780,POSITIVE,always,4347,4143.1767,154,280,746,75,153,781,76,697,75,782,99,76,75.556041,75.556041,0.16883044,0.005173922,3.091427,0.04213829,0.0008357287,0.8964735,0.002594448,0.04203409,0.0001216492,203.823298,1675501,4849,1960936,4347.0,1671154.0,502.0,284933.0,1675501,285435,4849,1956087,186.48122,705.8233,2185.136,54.174953,36.31158,33199513.958092,2168.450936,0.002594,0.042138,0.005174,0.5609,0.232565,0.347507,1510.61199,2594.44787,1758.719148,1165.5695
POS-memorably,781,POSITIVE,memorably,26,24.77874,842,1184,808,1203,855,782,863,696,1196,781,867,863,0.452622,0.452622,0.11054317,3.1035e-05,0.2395082,0.042112935,5.0075e-06,0.8965517,1.55177e-05,0.042112313,7.289e-07,1.221257,1675501,29,1960936,26.0,1675475.0,3.0,285432.0,1675501,285435,29,1960907,2114.6152,4.221257,696.47406,0.245339,0.239508,25801684.470411,0.059226,1.6e-05,0.042113,3.1e-05,0.561693,0.0,0.020894,0.543246,15.517747,10.510274,14.788856
POS-ecologically,782,POSITIVE,ecologically,95,90.57058,763,1065,768,729,773,783,637,698,728,783,665,637,1.627721,1.627721,0.15067658,0.0001133917,0.4544492,0.041789263,1.81618e-05,0.8962264,5.66995e-05,0.041787006,2.6436e-06,4.429422,1675501,106,1960936,95.0,1675406.0,11.0,285424.0,1675501,285435,106,1960830,2048.8235,15.429422,685.26587,0.465429,0.454449,25915685.24061,0.213177,5.7e-05,0.041789,0.000113,0.55695,0.0,0.020736,1.969964,56.699459,38.537671,54.055817
POS-unequivocally,783,POSITIVE,unequivocally,69,65.79183,783,1101,774,875,801,784,710,699,874,784,731,710,1.175112,1.175112,0.14393476,8.23596e-05,0.3862177,0.04166612,1.31543e-05,0.8961039,4.11817e-05,0.041664485,1.9147e-06,3.208165,1675501,77,1960936,69.0,1675432.0,8.0,285427.0,1675501,285435,77,1960859,2073.6023,11.208165,689.4872,0.395522,0.386218,25872339.340341,0.153955,4.1e-05,0.041666,8.2e-05,0.555007,0.0,0.020677,1.426719,41.181712,28.027397,39.26696
POS-crazily,784,POSITIVE,crazily,34,32.4687,833,1168,803,1116,845,785,838,700,1113,785,845,838,0.540693,0.540693,0.115972474,4.0584e-05,0.2626162,0.040298212,6.2787e-06,0.8947368,2.02924e-05,0.040297434,9.139e-07,1.531302,1675501,38,1960936,34.0,1675467.0,4.0,285431.0,1675501,285435,38,1960898,2106.9253,5.531302,695.164,0.268738,0.262616,25814830.641908,0.071111,2e-05,0.040298,4.1e-05,0.533786,0.0,0.020014,0.680478,20.292438,14.013698,19.378502
POS-ordinarily,785,POSITIVE,ordinarily,17,16.23435,868,1229,840,1268,877,786,890,700,1266,785,893,890,0.270344,0.270344,0.07646257,2.02922e-05,0.1856977,0.04029782,3.1394e-06,0.8947368,1.01462e-05,0.040297434,4.57e-07,0.765651,1675501,19,1960936,17.0,1675484.0,2.0,285433.0,1675501,285435,19,1960917,2123.1597,2.765651,697.9297,0.190026,0.185698,25787131.85917,0.035555,1e-05,0.040298,2e-05,0.533468,0.0,0.020014,0.340239,10.146219,7.006849,9.68925
POS-resoundingly,786,POSITIVE,resoundingly,17,16.23435,868,1229,840,1268,877,786,890,700,1266,785,893,890,0.270344,0.270344,0.07646257,2.02922e-05,0.1856977,0.04029782,3.1394e-06,0.8947368,1.01462e-05,0.040297434,4.57e-07,0.765651,1675501,19,1960936,17.0,1675484.0,2.0,285433.0,1675501,285435,19,1960917,2123.1597,2.765651,697.9297,0.190026,0.185698,25787131.85917,0.035555,1e-05,0.040298,2e-05,0.533468,0.0,0.020014,0.340239,10.146219,7.006849,9.68925
POS-furiously,787,POSITIVE,furiously,17,16.23435,868,1229,840,1268,877,786,890,700,1266,785,893,890,0.270344,0.270344,0.07646257,2.02922e-05,0.1856977,0.04029782,3.1394e-06,0.8947368,1.01462e-05,0.040297434,4.57e-07,0.765651,1675501,19,1960936,17.0,1675484.0,2.0,285433.0,1675501,285435,19,1960917,2123.1597,2.765651,697.9297,0.190026,0.185698,25787131.85917,0.035555,1e-05,0.040298,2e-05,0.533468,0.0,0.020014,0.340239,10.146219,7.006849,9.68925
POS-rabidly,788,POSITIVE,rabidly,17,16.23435,868,1229,840,1268,877,786,890,700,1266,785,893,890,0.270344,0.270344,0.07646257,2.02922e-05,0.1856977,0.04029782,3.1394e-06,0.8947368,1.01462e-05,0.040297434,4.57e-07,0.765651,1675501,19,1960936,17.0,1675484.0,2.0,285433.0,1675501,285435,19,1960917,2123.1597,2.765651,697.9297,0.190026,0.185698,25787131.85917,0.035555,1e-05,0.040298,2e-05,0.533468,0.0,0.020014,0.340239,10.146219,7.006849,9.68925
POS-intentionally,789,POSITIVE,intentionally,441,421.23863,531,776,760,319,499,790,308,705,319,790,356,308,6.938562,6.938562,0.15616977,0.0005262549,0.9410176,0.040093996,8.10268e-05,0.8945233,0.0002632049,0.040083915,1.17943e-05,19.761371,1675501,493,1960936,441.0,1675060.0,52.0,285383.0,1675501,285435,493,1960443,1718.1554,71.76137,628.93396,0.962837,0.941018,26548411.238199,0.91289,0.000263,0.040094,0.000526,0.530812,0.0,0.01991,8.780486,263.204856,182.178079,251.41055
POS-interestingly,790,POSITIVE,interestingly,59,56.393,800,1123,785,939,815,791,759,706,935,791,776,759,0.900585,0.900585,0.13082351,7.04239e-05,0.3394023,0.039501313,1.06894e-05,0.8939394,3.52133e-05,0.039499983,1.556e-06,2.606999,1675501,66,1960936,59.0,1675442.0,7.0,285428.0,1675501,285435,66,1960870,2083.001,9.606999,691.0883,0.347159,0.339402,25856028.932441,0.118704,3.5e-05,0.039501,7e-05,0.521748,0.0,0.019627,1.157981,35.213348,24.523972,33.657394
POS-outrageously,791,POSITIVE,outrageously,269,257.18626,639,907,769,421,600,792,403,707,419,792,444,403,4.053046,4.053046,0.15005961,0.0003210403,0.7202963,0.039254323,4.84394e-05,0.8936877,0.000160549,0.0392483,7.0509e-06,11.813737,1675501,301,1960936,269.0,1675232.0,32.0,285403.0,1675501,285435,301,1960635,1882.2078,43.813736,656.8816,0.736654,0.720296,26221044.63232,0.534536,0.000161,0.039254,0.000321,0.518064,0.0,0.019505,5.246714,160.548994,112.109587,153.49812
POS-developmentally,792,POSITIVE,developmentally,42,40.15865,820,1151,795,1057,833,793,817,708,1052,793,825,817,0.630409,0.630409,0.119392686,5.01329e-05,0.2841261,0.03917855,7.55e-06,0.89361703,2.50671e-05,0.03917761,1.099e-06,1.841348,1675501,47,1960936,42.0,1675459.0,5.0,285430.0,1675501,285435,47,1960889,2099.2354,6.841348,693.85394,0.290567,0.284126,25828023.357522,0.083168,2.5e-05,0.039179,5e-05,0.516777,0.0,0.01947,0.817747,25.067129,17.517123,23.968145
POS-uber,793,POSITIVE,uber,42,40.15865,820,1151,795,1057,833,793,817,708,1052,793,825,817,0.630409,0.630409,0.119392686,5.01329e-05,0.2841261,0.03917855,7.55e-06,0.89361703,2.50671e-05,0.03917761,1.099e-06,1.841348,1675501,47,1960936,42.0,1675459.0,5.0,285430.0,1675501,285435,47,1960889,2099.2354,6.841348,693.85394,0.290567,0.284126,25828023.357522,0.083168,2.5e-05,0.039179,5e-05,0.516777,0.0,0.01947,0.817747,25.067129,17.517123,23.968145
POS-coldly,794,POSITIVE,coldly,42,40.15865,820,1151,795,1057,833,793,817,708,1052,793,825,817,0.630409,0.630409,0.119392686,5.01329e-05,0.2841261,0.03917855,7.55e-06,0.89361703,2.50671e-05,0.03917761,1.099e-06,1.841348,1675501,47,1960936,42.0,1675459.0,5.0,285430.0,1675501,285435,47,1960889,2099.2354,6.841348,693.85394,0.290567,0.284126,25828023.357522,0.083168,2.5e-05,0.039179,5e-05,0.516777,0.0,0.01947,0.817747,25.067129,17.517123,23.968145
NEG-here,795,NEGATIVE,here,12,9.46144,807,1132,779,859,595,796,762,1047,855,796,408,762,0.745119,0.745119,0.13719758,8.4063e-05,0.7328196,0.03905609,1.04088e-05,0.18461539,4.20411e-05,0.039054796,8.8937e-06,2.538562,285435,65,1960936,12.0,285423.0,53.0,1675448.0,285435,1675501,65,1960871,691.2339,55.538563,2083.8555,0.825295,0.73282,25854556.35726,0.62725,4.2e-05,0.039056,8.4e-05,0.410493,0.0,0.103224,1.238689,42.041095,31.63233,33.147434
POS-theoretically,796,POSITIVE,theoretically,151,144.40026,734,1027,772,590,725,797,533,711,591,797,566,533,2.251695,2.251695,0.14461583,0.0001802264,0.5370792,0.03905508,2.70607e-05,0.89349115,9.01223e-05,0.039051715,3.939e-06,6.59974,1675501,169,1960936,151.0,1675350.0,18.0,285417.0,1675501,285435,169,1960767,1994.9938,24.59974,676.0956,0.549216,0.537079,26011626.469261,0.297145,9e-05,0.039055,0.00018,0.515051,0.0,0.019409,2.930755,90.122298,63.061643,86.183334
POS-originally,797,POSITIVE,originally,92,88.00726,775,1084,780,749,787,798,664,712,744,798,690,664,1.351253,1.351253,0.13681416,0.0001098111,0.416272,0.03876651,1.63713e-05,0.89320385,5.49089e-05,0.038764473,2.383e-06,3.992741,1675501,103,1960936,92.0,1675409.0,11.0,285424.0,1675501,285435,103,1960833,2051.3867,14.992741,685.7026,0.42561,0.416272,25911177.904029,0.178465,5.5e-05,0.038767,0.00011,0.510656,0.0,0.019269,1.772778,54.90895,38.537671,52.525936
NEG-singularly,798,NEGATIVE,singularly,21,16.59391,781,1094,786,643,484,799,639,1048,642,799,314,639,1.280723,1.280723,0.13027152,0.0001470851,0.9614883,0.038652185,1.80661e-05,0.18421052,7.35719e-05,0.038649935,1.54364e-05,4.406093,285435,114,1960936,21.0,285414.0,93.0,1675408.0,285435,1675501,114,1960822,684.10144,97.40609,2041.9879,1.081631,0.961488,25927743.984861,1.078262,7.4e-05,0.038652,0.000147,0.40657,0.0,0.102271,2.147683,73.571917,55.505786,58.1355
NEG-physically,799,NEGATIVE,physically,495,391.84911,267,450,793,94,91,800,112,1049,94,800,60,112,29.782597,29.782597,0.12193557,0.0034359847,4.6362877,0.038370244,0.0004229456,0.18387815,0.0017341952,0.03831757,0.0003613814,103.150893,285435,2692,1960936,495.0,284940.0,2197.0,1673304.0,285435,1675501,2692,1958244,308.84622,109.88701,2029.5071,5.21091,4.636288,26375750.213728,25.042333,0.001734,0.03837,0.003436,0.403326,0.03702,0.101486,50.235737,1734.195176,1311.24959,1372.8138
NEG-innately,800,NEGATIVE,innately,63,49.92728,654,926,792,356,308,801,379,1050,355,801,175,379,3.750711,3.750711,0.12350098,0.0004409017,1.6470076,0.038119547,5.36016e-05,0.18367347,0.0002207157,0.03811288,4.57993e-05,13.072718,285435,343,1960936,63.0,285372.0,280.0,1675221.0,285435,1675501,343,1960593,650.76807,293.07272,1846.3213,1.850107,1.647008,26290267.924853,3.158023,0.000221,0.03812,0.000441,0.401373,0.0,0.101003,6.363165,220.71575,167.114195,174.91647
POS-startlingly,801,POSITIVE,startlingly,224,214.46429,691,973,775,464,651,802,449,713,465,802,487,449,3.157153,3.157153,0.1432638,0.0002673427,0.6371313,0.037995733,3.90989e-05,0.8924303,0.0001336914,0.037990868,5.6913e-06,9.535708,1675501,251,1960936,224.0,1675277.0,27.0,285408.0,1675501,285435,251,1960685,1924.9297,36.53571,664.1596,0.651142,0.637131,26140326.070157,0.417838,0.000134,0.037996,0.000267,0.499062,0.0,0.018893,4.232038,133.691356,94.592464,128.00009
POS-artificially,802,POSITIVE,artificially,66,63.22852,799,1122,791,887,814,803,743,714,885,803,764,743,0.903372,0.903372,0.12477082,7.87789e-05,0.3411461,0.037453894,1.13638e-05,0.8918919,3.93912e-05,0.03745248,1.6541e-06,2.771484,1675501,74,1960936,66.0,1675435.0,8.0,285427.0,1675501,285435,74,1960862,2076.1655,10.771484,689.9238,0.348543,0.341146,25867884.127836,0.119745,3.9e-05,0.037454,7.9e-05,0.490877,0.0,0.018631,1.229642,39.391203,28.027397,37.73708
POS-massively,803,POSITIVE,massively,230,220.44537,699,983,778,457,658,804,447,715,457,804,485,447,3.076738,3.076738,0.13920625,0.0002745025,0.6300138,0.03703833,3.91765e-05,0.8914729,0.0001372724,0.037033457,5.7026e-06,9.554632,1675501,258,1960936,230.0,1675271.0,28.0,285407.0,1675501,285435,258,1960678,1918.9487,37.55463,663.1407,0.643522,0.630014,26151521.924152,0.408264,0.000137,0.037038,0.000275,0.484731,0.0,0.018427,4.238177,137.272374,98.095889,131.56982
NEG-falsely,804,NEGATIVE,falsely,10,8.00583,832,1165,783,943,657,805,807,1051,940,805,450,807,0.545821,0.545821,0.1318183,7.0055e-05,0.6306112,0.036258608,8.1766e-06,0.18181819,3.50342e-05,0.03625759,6.9864e-06,1.994168,285435,55,1960936,10.0,285425.0,45.0,1675456.0,285435,1675501,55,1960881,692.6895,46.994167,2092.4,0.704788,0.630611,25839794.857238,0.45996,3.5e-05,0.036259,7e-05,0.383546,0.0,0.096594,0.965935,35.034246,26.857638,28.04783
POS-vividly,805,POSITIVE,vividly,57,54.68412,811,1137,802,957,826,806,784,716,955,806,798,784,0.727158,0.727158,0.11597387,6.80368e-05,0.3067455,0.03618677,9.4957e-06,0.890625,3.40197e-05,0.03618559,1.3822e-06,2.315878,1675501,64,1960936,57.0,1675444.0,7.0,285428.0,1675501,285435,64,1960872,2084.71,9.315878,691.37946,0.313173,0.306745,25853071.179493,0.096722,3.4e-05,0.036187,6.8e-05,0.471996,0.0,0.018014,1.026776,34.019675,24.523972,32.637474
POS-typically,806,POSITIVE,typically,276,264.87622,669,944,782,411,628,807,417,717,411,807,459,417,3.461497,3.461497,0.13525902,0.0003293928,0.669573,0.035888843,4.56104e-05,0.89032257,0.0001647268,0.03588317,6.6391e-06,11.123783,1675501,310,1960936,276.0,1675225.0,34.0,285401.0,1675501,285435,310,1960626,1874.5178,45.123783,655.57153,0.683488,0.669573,26235762.826383,0.46075,0.000165,0.035889,0.000329,0.467666,0.0,0.017866,4.931048,164.726849,119.116436,158.08777
NEG-widely,807,NEGATIVE,widely,89,71.47025,610,874,806,286,273,808,330,1052,286,808,148,330,4.729855,4.729855,0.11572521,0.0006225387,1.8581498,0.03571108,7.18766e-05,0.18126273,0.0003118048,0.03570214,6.14142e-05,17.529751,285435,491,1960936,89.0,285346.0,402.0,1675099.0,285435,1675501,491,1960445,629.2251,419.52975,1719.8643,2.073543,1.85815,26544902.604745,3.985706,0.000312,0.035711,0.000623,0.378053,0.0,0.095265,8.478559,311.804789,239.928236,250.39062
POS-criminally,808,POSITIVE,criminally,218,209.33766,719,1010,784,473,693,809,468,718,471,809,505,468,2.65264,2.65264,0.13149734,0.0002601826,0.586688,0.035360925,3.55179e-05,0.8897959,0.0001301103,0.035356507,5.17e-06,8.662344,1675501,245,1960936,218.0,1675283.0,27.0,285408.0,1675501,285435,245,1960691,1930.0564,35.662346,665.03296,0.598703,0.586688,26130757.017188,0.353602,0.00013,0.035361,0.00026,0.459892,0.0,0.017609,3.838792,130.110337,94.592464,124.94034
POS-once,809,POSITIVE,once,645,619.46857,511,751,781,249,467,810,274,719,250,810,318,274,7.786495,7.786495,0.13550901,0.000769586,1.005299,0.03522879,0.0001046855,0.8896552,0.0003849595,0.03521576,1.52381e-05,25.531427,1675501,725,1960936,645.0,1674856.0,80.0,285355.0,1675501,285435,725,1960211,1519.9254,105.531425,595.1639,1.025807,1.005299,26986935.814936,1.038113,0.000385,0.035229,0.00077,0.457853,0.0,0.01754,11.313581,384.959484,280.273968,369.7214
POS-horrendously,810,POSITIVE,horrendously,56,53.82968,818,1149,811,964,829,811,795,720,958,811,806,795,0.64614,0.64614,0.10835421,6.68432e-05,0.2900208,0.034450583,8.8989e-06,0.8888889,3.34228e-05,0.034449477,1.2953e-06,2.170317,1675501,63,1960936,56.0,1675445.0,7.0,285428.0,1675501,285435,63,1960873,2085.5645,9.170317,691.525,0.29581,0.290021,25851593.188797,0.08635,3.3e-05,0.034451,6.7e-05,0.446461,0.0,0.017166,0.961308,33.422839,24.523972,32.127514
POS-lyrically,811,POSITIVE,lyrically,40,38.44977,841,1183,820,1073,853,812,837,720,1067,811,844,837,0.461525,0.461525,0.09845826,4.77456e-05,0.2451123,0.03445027,6.3563e-06,0.8888889,2.38735e-05,0.034449477,9.252e-07,1.550227,1675501,45,1960936,40.0,1675461.0,5.0,285430.0,1675501,285435,45,1960891,2100.9443,6.550227,694.1451,0.250005,0.245112,25825087.749121,0.061679,2.4e-05,0.03445,4.8e-05,0.446389,0.0,0.017166,0.686648,23.873456,17.517123,22.948225
POS-operationally,812,POSITIVE,operationally,32,30.75982,849,1195,823,1135,861,813,860,720,1127,811,864,860,0.369218,0.369218,0.09003622,3.81967e-05,0.2192351,0.03445011,5.0851e-06,0.8888889,1.90988e-05,0.034449477,7.402e-07,1.240181,1675501,36,1960936,32.0,1675469.0,4.0,285431.0,1675501,285435,36,1960900,2108.6343,5.240181,695.45514,0.223611,0.219235,25811905.401693,0.049343,1.9e-05,0.03445,3.8e-05,0.446326,0.0,0.017166,0.549319,19.098765,14.013698,18.35858
POS-symbolically,813,POSITIVE,symbolically,32,30.75982,849,1195,823,1135,861,813,860,720,1127,811,864,860,0.369218,0.369218,0.09003622,3.81967e-05,0.2192351,0.03445011,5.0851e-06,0.8888889,1.90988e-05,0.034449477,7.402e-07,1.240181,1675501,36,1960936,32.0,1675469.0,4.0,285431.0,1675501,285435,36,1960900,2108.6343,5.240181,695.45514,0.223611,0.219235,25811905.401693,0.049343,1.9e-05,0.03445,3.8e-05,0.446326,0.0,0.017166,0.549319,19.098765,14.013698,18.35858
