adv_lemma,count,mean,std,min,25%,50%,75%,max,total,var_coeff,range,IQ_range,upper_fence,lower_fence,plus1_geo_mean,plus1_har_mean
nationally,1632,5.71,105.67,0,0,0.0,0.0,4044,9322,18.50047937314361,4044,0.0,0.0,0.0,1.3034379038972177,1.1332371030260115
eminently,1632,5.7,39.75,0,0,0.0,1.0,908,9296,6.977807437414455,908,1.0,2.5,-1.5,1.8344521215985927,1.3779873434204306
out,1632,5.65,89.12,0,0,0.0,1.0,3316,9224,15.767479911125134,3316,1.0,2.5,-1.5,1.567896675534317,1.2787477796164421
sadly,1632,5.64,41.5,0,0,0.0,2.0,1292,9202,7.359312316935218,1292,2.0,5.0,-3.0,1.97646512869014,1.4507136823794335
tad,1632,5.6,20.36,0,0,0.0,3.0,430,9135,3.63751158360056,430,3.0,7.5,-4.5,2.1624539271183982,1.4602399819113374
absurdly,1632,5.57,30.1,0,0,1.0,3.0,771,9085,5.407433241336932,771,3.0,7.5,-4.5,2.3619406336081408,1.6487099001632541
humanly,1632,5.56,196.13,0,0,0.0,0.0,7911,9081,35.24761349998746,7911,0.0,0.0,0.0,1.2102972422450475,1.1184555381557204
recently,1632,5.54,33.89,0,0,0.0,2.0,800,9034,6.122379196434598,800,2.0,5.0,-3.0,2.1066263537941468,1.5276078464841318
quietly,1632,5.53,33.6,0,0,0.0,3.0,1186,9025,6.075844511834722,1186,3.0,7.5,-4.5,2.3220426731248605,1.5798424429098639
dead,1632,5.45,73.35,0,0,0.0,0.0,1984,8892,13.462126322703119,1984,0.0,0.0,0.0,1.315997671125215,1.1385562984992372
artificially,1632,5.44,102.4,0,0,0.0,0.0,2998,8882,18.815363731055584,2998,0.0,0.0,0.0,1.2948324478784037,1.1524865360807666
appropriately,1632,5.39,25.22,0,0,1.0,5.0,785,8804,4.674297084959418,785,5.0,12.5,-7.5,2.89607409508692,1.9303823946270293
locally,1632,5.39,59.58,0,0,0.0,1.0,1841,8790,11.062406455003863,1841,1.0,2.5,-1.5,1.511160718507966,1.2260704194878382
structurally,1632,5.34,63.24,0,0,0.0,1.0,1762,8722,11.833718529823143,1762,1.0,2.5,-1.5,1.6155896262985758,1.2832281984724418
suitably,1632,5.32,43.53,0,0,1.0,4.0,1614,8681,8.184363504403972,1614,4.0,10.0,-6.0,2.6214509498089127,1.8126387169140994
frankly,1632,5.31,18.12,0,0,1.0,3.0,338,8666,3.4128620878914413,338,3.0,7.5,-4.5,2.3287505845222625,1.5854132767193136
internationally,1632,5.31,60.14,0,0,0.0,0.0,1821,8658,11.335744979497104,1821,0.0,0.0,0.0,1.4172779747554554,1.1811473737414535
simultaneously,1632,5.3,10.15,0,0,2.0,6.0,108,8644,1.9164420222824565,108,6.0,15.0,-9.0,3.3297951753727286,2.1766231040516217
around,1632,5.29,47.08,0,0,0.0,1.0,1384,8633,8.900980132773308,1384,1.0,2.5,-1.5,1.750525144953292,1.3421803903756941
nonetheless,1632,5.29,16.37,0,0,1.0,4.0,358,8629,3.0964491359671444,358,4.0,10.0,-6.0,2.835184641145307,1.9015481230875848
arguably,1632,5.28,37.6,0,0,1.0,3.0,1258,8625,7.113749970410757,1258,3.0,7.5,-4.5,2.3524874001794482,1.6728092280542726
fantastically,1632,5.22,17.25,0,0,1.0,4.0,251,8517,3.306207997946541,251,4.0,10.0,-6.0,2.4709101727958247,1.6752974431535537
spectacularly,1632,5.21,31.2,0,0,1.0,3.0,623,8506,5.987018981454043,623,3.0,7.5,-4.5,2.306738472732381,1.6209612990159994
bit,1632,5.15,24.91,0,0,0.0,2.0,604,8398,4.840567156891643,604,2.0,5.0,-3.0,1.9660689909456655,1.3893773775519016
effectively,1632,5.14,24.1,0,0,1.0,2.0,585,8391,4.686954508078703,585,2.0,5.0,-3.0,2.20066200141677,1.569081970295623
darkly,1632,5.13,59.61,0,0,0.0,1.0,1609,8368,11.6264481927923,1609,1.0,2.5,-1.5,1.5691345150722031,1.2541159970467917
intrinsically,1632,5.08,30.81,0,0,0.0,2.0,717,8297,6.060912235302219,717,2.0,5.0,-3.0,2.11619552008972,1.5298719772702467
brilliantly,1632,4.97,23.57,0,0,0.0,3.0,522,8114,4.740496999433144,522,3.0,7.5,-4.5,2.1973450858910235,1.5483474984179932
impressively,1632,4.97,22.6,0,0,1.0,3.0,599,8104,4.550852924890512,599,3.0,7.5,-4.5,2.275411262032723,1.5879056860553338
bitterly,1632,4.96,103.89,0,0,0.0,0.0,3818,8088,20.963061654110575,3818,0.0,0.0,0.0,1.2704722922603824,1.129742002986902
richly,1632,4.91,57.46,0,0,0.0,1.0,2102,8005,11.713635744835678,2102,1.0,2.5,-1.5,1.5906685570543004,1.262850618599695
prohibitively,1632,4.86,152.05,0,0,0.0,0.0,6085,7927,31.30419813211076,6085,0.0,0.0,0.0,1.1254985624426295,1.061116908352221
intimately,1632,4.83,104.96,0,0,0.0,0.0,3831,7889,21.712955190823756,3831,0.0,0.0,0.0,1.2083806465893343,1.1068698646345176
intentionally,1632,4.81,23.85,0,0,0.0,3.0,659,7847,4.961017466630781,659,3.0,7.5,-4.5,2.1615923204975904,1.5352260322272704
outrageously,1632,4.76,33.0,0,0,0.0,2.0,952,7771,6.929935953013016,952,2.0,5.0,-3.0,2.0521506856968657,1.493944390958447
ethnically,1632,4.7,117.77,0,0,0.0,0.0,4710,7667,25.06757605511039,4710,0.0,0.0,0.0,1.2291679347171753,1.0977400628437493
when,1632,4.69,55.68,0,0,0.0,1.0,1867,7651,11.876331043394108,1867,1.0,2.5,-1.5,1.4551354345917522,1.2085077415199834
neither,1632,4.55,17.47,0,0,1.0,3.0,488,7431,3.835778537832417,488,3.0,7.5,-4.5,2.444301015358417,1.7097532976866678
quickly,1632,4.52,35.51,0,0,0.0,1.0,841,7379,7.854024461871349,841,1.0,2.5,-1.5,1.7702818261586446,1.375440494463924
commonly,1632,4.49,75.23,0,0,0.0,2.0,2968,7329,16.752119653894017,2968,2.0,5.0,-3.0,1.818498031295288,1.4431824072039479
hopelessly,1632,4.49,22.56,0,0,0.0,2.0,480,7325,5.025835989404329,480,2.0,5.0,-3.0,1.9423819671217817,1.4154398228730665
uncomfortably,1632,4.47,47.46,0,0,0.0,1.0,1640,7299,10.611932193505838,1640,1.0,2.5,-1.5,1.6469228633277986,1.3171966041791603
uniformly,1632,4.37,24.21,0,0,0.0,2.0,613,7131,5.540622412941231,613,2.0,5.0,-3.0,2.0245324089549706,1.4989420040810424
mighty,1632,4.36,22.81,0,0,0.0,1.0,458,7113,5.232716512252515,458,1.0,2.5,-1.5,1.849478014231085,1.3749999537054396
hilariously,1632,4.33,25.58,0,0,0.0,2.0,758,7065,5.907861530984854,758,2.0,5.0,-3.0,2.0810417279579667,1.5087359468627979
blissfully,1632,4.33,82.75,0,0,0.0,1.0,3112,7061,19.126536881312237,3112,1.0,2.5,-1.5,1.437167580816745,1.2224118469397791
gravely,1632,4.22,85.55,0,0,0.0,0.0,2891,6890,20.264704701586005,2891,0.0,0.0,0.0,1.2511893899724982,1.1256880613189875
geographically,1632,4.17,42.54,0,0,0.0,1.0,1339,6808,10.197378589719575,1339,1.0,2.5,-1.5,1.4920058477013785,1.2173428228841099
theoretically,1632,4.13,63.33,0,0,0.0,1.0,2522,6744,15.3243266153399,2522,1.0,2.5,-1.5,1.7099452936157853,1.3454668401131293
hopefully,1632,4.13,21.94,0,0,0.0,2.0,519,6737,5.315240512172685,519,2.0,5.0,-3.0,1.960221531857255,1.4550978386596178
fabulously,1632,4.12,41.2,0,0,0.0,2.0,1458,6717,10.010498532838792,1458,2.0,5.0,-3.0,1.8308801185165324,1.4012214018977545
late,1632,4.11,18.63,0,0,1.0,3.0,528,6715,4.528737787759599,528,3.0,7.5,-4.5,2.2822382799507404,1.6472919567475892
startlingly,1632,4.06,19.34,0,0,0.0,2.0,335,6630,4.76126133004101,335,2.0,5.0,-3.0,1.9284002622570664,1.4400473361806685
likewise,1632,4.06,12.97,0,0,1.0,3.0,233,6626,3.193645047581788,233,3.0,7.5,-4.5,2.45140635154296,1.7554902149815894
factually,1632,4.04,57.71,0,0,0.0,0.0,1619,6588,14.29683293855755,1619,0.0,0.0,0.0,1.225276864731632,1.1061353118264572
actively,1632,4.02,65.43,0,0,0.0,1.0,2547,6555,16.28992419119341,2547,1.0,2.5,-1.5,1.5282631087416507,1.2590616720094676
fast,1632,4.01,75.46,0,0,0.0,0.0,2184,6548,18.80661855283709,2184,0.0,0.0,0.0,1.3805263491552031,1.1906953513194458
properly,1632,3.98,15.33,0,0,1.0,3.0,486,6488,3.8557635503735552,486,3.0,7.5,-4.5,2.3819808426690026,1.6965979768288157
outright,1632,3.97,17.85,0,0,0.0,2.0,322,6471,4.501131071347079,322,2.0,5.0,-3.0,1.9830453907062495,1.4648213463265594
academically,1632,3.95,31.18,0,0,0.0,0.0,806,6448,7.8905182775403055,806,0.0,0.0,0.0,1.4634306059911304,1.2017836208767374
nevertheless,1632,3.95,12.68,0,0,1.0,3.0,251,6447,3.2104329593183727,251,3.0,7.5,-4.5,2.4419820078713426,1.744316562366053
conspicuously,1632,3.93,92.56,0,0,0.0,1.0,3705,6415,23.547791827244158,3705,1.0,2.5,-1.5,1.5306063693762821,1.294812832535707
better,1632,3.89,63.56,0,0,0.0,0.0,1975,6344,16.349966084458362,1975,0.0,0.0,0.0,1.3347692343940254,1.1635860486528817
temporarily,1632,3.87,41.28,0,0,0.0,1.0,1493,6317,10.663923364427053,1493,1.0,2.5,-1.5,1.6234291257732085,1.2954561665129716
additionally,1632,3.85,13.58,0,0,1.0,3.0,204,6291,3.5225095358088256,204,3.0,7.5,-4.5,2.183714622835191,1.5798103812904785
presumably,1632,3.83,11.76,0,0,1.0,3.0,175,6253,3.0682995162963174,175,3.0,7.5,-4.5,2.381093979409169,1.7170801549365013
early,1632,3.81,41.85,0,0,1.0,2.0,1629,6213,10.99425880899993,1629,2.0,5.0,-3.0,2.063394215458527,1.5740310558471982
breathtakingly,1632,3.78,63.25,0,0,0.0,1.0,2536,6165,16.743119690207568,2536,1.0,2.5,-1.5,1.6886697985296735,1.3344179523014297
effortlessly,1632,3.74,35.92,0,0,0.0,1.0,981,6098,9.612997481046227,981,1.0,2.5,-1.5,1.6032487402219588,1.2867656126374705
alarmingly,1632,3.72,45.19,0,0,0.0,1.0,1717,6071,12.148292485890675,1717,1.0,2.5,-1.5,1.770885863734849,1.4044829779517152
eventually,1632,3.72,55.15,0,0,0.0,2.0,2185,6066,14.837347288552017,2185,2.0,5.0,-3.0,1.8200380841401516,1.4387885226504689
powerfully,1632,3.7,13.74,0,0,0.0,2.0,292,6044,3.7112647782648236,292,2.0,5.0,-3.0,2.024853326249031,1.47146040596127
subtly,1632,3.7,38.12,0,0,0.0,2.0,1418,6034,10.310303018492165,1418,2.0,5.0,-3.0,1.8688308470270967,1.4337046100657613
ethically,1632,3.69,27.25,0,0,0.0,1.0,722,6023,7.384638601145591,722,1.0,2.5,-1.5,1.531456327079341,1.2400871715028121
lightly,1632,3.65,46.85,0,0,0.0,0.0,1366,5949,12.852034683895047,1366,0.0,0.0,0.0,1.3603339677865152,1.1769394160058202
perpetually,1632,3.64,11.19,0,0,0.0,2.0,152,5946,3.0712090250301807,152,2.0,5.0,-3.0,2.123228796405015,1.54167620225645
starkly,1632,3.62,73.44,0,0,0.0,1.0,2914,5916,20.25795414037512,2914,1.0,2.5,-1.5,1.424464206975348,1.2161081339130055
why,1632,3.61,22.51,0,0,1.0,2.0,717,5888,6.239460927018999,717,2.0,5.0,-3.0,2.070928331469469,1.551499927792507
plainly,1632,3.59,30.74,0,0,0.0,2.0,986,5862,8.558140776527202,986,2.0,5.0,-3.0,1.8358662621380994,1.4320309935569646
relentlessly,1632,3.58,16.59,0,0,0.0,2.0,357,5849,4.629107204515068,357,2.0,5.0,-3.0,2.0327202534450715,1.5115849369746055
originally,1632,3.55,19.95,0,0,0.0,2.0,552,5796,5.617545331188173,552,2.0,5.0,-3.0,1.9506252332357765,1.4693979169202815
permanently,1632,3.5,16.27,0,0,0.0,1.0,331,5709,4.652248852711947,331,1.0,2.5,-1.5,1.8620147712737107,1.4082451396863944
reliably,1632,3.47,24.97,0,0,0.0,1.0,675,5669,7.189025269193098,675,1.0,2.5,-1.5,1.7507130744558372,1.3798634270975851
explicitly,1632,3.47,28.99,0,0,0.0,1.0,685,5665,8.350441370217391,685,1.0,2.5,-1.5,1.587451903065446,1.2840264138704482
frighteningly,1632,3.47,15.23,0,0,0.0,2.0,232,5662,4.389352057455994,232,2.0,5.0,-3.0,1.9246443399950266,1.4615582545779096
either,1632,3.45,13.3,0,0,0.0,2.0,316,5635,3.8528517751342988,316,2.0,5.0,-3.0,1.9483854867646955,1.4425152419999296
weirdly,1632,3.41,9.87,0,0,1.0,3.0,181,5558,2.8976663346098497,181,3.0,7.5,-4.5,2.314113751269637,1.6848428868448357
unfortunately,1632,3.4,19.95,0,0,0.0,2.0,435,5553,5.86429479439784,435,2.0,5.0,-3.0,1.8745566233817779,1.4391884572478992
musically,1632,3.37,22.09,0,0,0.0,1.0,630,5492,6.565417835253396,630,1.0,2.5,-1.5,1.7850416075276927,1.380620871942994
