,corpus,corpus_slice,kind,ADJ_form_per_lemma,ADJ_forms,ADJ_lemmas,ADJ_tok_per_form,ADJ_tok_per_lemma,ADJ_tok_per_mill,ADJ_tok_per_sent,ADJ_tokens,ADJ_xpos,ADV_form_per_lemma,ADV_forms,ADV_lemmas,ADV_tok_per_form,ADV_tok_per_lemma,ADV_tok_per_mill,ADV_tok_per_sent,ADV_tokens,ADV_xpos,NEG_form_per_lemma,NEG_forms,NEG_lemmas,NEG_tok_per_mill,NEG_tok_per_sent,NEG_tokens,NEG_xpos,file_MB,sentences,tok_per_sent,tokens
2873,Puddin,pcc_eng_05-048,diff,-0.04161362699776805,-10390,-8806,-9.557394189332308,-11.368470929184326,42987.000193353844,1.3379274462882251,-258807,0,-0.06318618302617152,-1457,-1064,-34.162783930397204,-45.88359354848499,42539.24207928471,1.3241665184252542,-151094,0,-1.0666666666666669,-16,0,4810.7427359185585,0.1497217105652916,-33673,-6,-328.04999999999995,-228308,-0.011856941014624311,-7111422
2874,Puddin,pcc_eng_05-049,BiRC,1.1025475653015155,6838,6202,9.245100906697864,10.193163495646566,83431.21392165506,2.5970750143784405,63218,3,1.2369417108251324,1634,1321,31.67013463892289,39.17411052233157,68295.13570868626,2.1259140580067375,51749,3,2.533333333333333,38,15,10362.584892164186,0.3225700435461343,7852,10,50.31,24342,31.128337852271795,757726
2875,Puddin,pcc_eng_05-049,Full,1.1471174282678003,17271,15056,18.64715418910312,21.39047555791711,41171.994631679685,1.2810920040892475,322055,3,1.2955133735979292,3003,2318,68.38394938394939,88.5923209663503,26253.14713815294,0.8168828637461166,205357,3,3.466666666666667,52,15,5385.195391671842,0.1675636757083587,42124,17,378.53,251391,31.115616708633166,7822186
2876,Puddin,pcc_eng_05-049,diff,-0.044569862966284735,-10433,-8854,-9.402053282405255,-11.197312062270544,42259.21928997537,1.315983010289193,-258837,0,-0.058571662772796795,-1369,-997,-36.7138147450265,-49.41821044401873,42041.988570533314,1.309031194260621,-153608,0,-0.9333333333333336,-14,0,4977.389500492344,0.15500636783777558,-34272,-7,-328.21999999999997,-227049,0.012721143638628973,-7064460
2877,Puddin,pcc_eng_05-050,BiRC,1.102378011117974,7139,6476,9.208292477938086,10.151019147621989,83177.59729126836,2.595057634612348,65738,3,1.2446197991391679,1735,1394,31.221902017291065,38.85939741750359,68540.72903447028,2.1384020211590085,54170,3,2.533333333333333,38,15,10460.14781111253,0.32634612348018316,8267,10,52.75,25332,31.198997315648192,790333
2878,Puddin,pcc_eng_05-050,Full,1.1452230954081963,17633,15397,18.98100153121987,21.737481327531338,40673.077133406754,1.2687771758702913,334692,3,1.2786688051323176,3189,2494,67.64597052367513,86.49679230152366,26215.500276223825,0.817779984912298,215723,3,3.7333333333333334,56,15,5429.0802317801035,0.16935755958315485,44675,15,396.44,263791,31.194521420366883,8228834
2879,Puddin,pcc_eng_05-050,diff,-0.04284508429022238,-10494,-8921,-9.772709053281785,-11.586462179909349,42504.52015786161,1.326280458742057,-268954,0,-0.03404900599314975,-1454,-1100,-36.42406850638407,-47.63739488402007,42325.22875824645,1.3206220362467105,-161553,0,-1.2000000000000002,-18,0,5031.067579332427,0.1569885638970283,-36408,-5,-343.69,-238459,0.004475895281309761,-7438501
2880,Puddin,pcc_eng_05-051,BiRC,1.107889194880933,6839,6173,9.343325047521567,10.351368864409526,83719.51035766739,2.6086548275158195,63899,3,1.2429420505200595,1673,1346,31.589958158995817,39.26448736998514,69243.27645820314,2.1575831802408656,52850,3,2.533333333333333,38,15,10472.308585249151,0.3263114921412533,7993,13,50.74,24495,31.159461114513167,763251
2881,Puddin,pcc_eng_05-051,Full,1.1484189723320157,17433,15180,18.847129008202835,21.64440052700922,40924.84912665912,1.2757113126669566,328562,3,1.2994945240101095,3085,2374,69.02528363047001,89.69797809604044,26523.639823163277,0.8267961421382867,212943,3,3.466666666666667,52,15,5413.391895270092,0.16874650556004225,43461,15,386.89,257552,31.17204680996459,8028423
2882,Puddin,pcc_eng_05-051,diff,-0.04052977745108266,-10594,-9007,-9.503803960681267,-11.293031662599695,42794.661231008264,1.3329435148488629,-264663,0,-0.05655247349004999,-1412,-1028,-37.4353254714742,-50.433490726055304,42719.63663503986,1.3307870381025788,-160093,0,-0.9333333333333336,-14,0,5058.916689979059,0.15756498658121107,-35468,-2,-336.15,-233057,-0.012585695451424073,-7265172
2883,Puddin,pcc_eng_05-052,BiRC,1.106036410092622,6926,6262,8.991914524978343,9.945384861066751,83230.98408964858,2.591569223086846,62278,3,1.2436472346786247,1664,1338,30.64483173076923,38.11136023916293,68149.22720195656,2.12196745869918,50993,3,2.6,39,15,10281.254385202907,0.3201281677832799,7693,13,49.89,24031,31.137072947442885,748255
2884,Puddin,pcc_eng_05-052,Full,1.144408609227934,17387,15193,18.78449416230517,21.497136839333905,42034.03407216722,1.3080250226276964,326606,3,1.2879932829554996,3068,2382,67.2464146023468,86.6129303106633,26552.25451307375,0.8262593414339151,206312,3,3.6,54,15,5452.483688301613,0.16967167813403605,42366,16,381.2,249694,31.11823672174742,7770037
2885,Puddin,pcc_eng_05-052,diff,-0.03837219913531187,-10461,-8931,-9.792579637326826,-11.551751978267154,41196.950017481366,1.2835442004591497,-264328,0,-0.04434604827687494,-1404,-1044,-36.60158287157758,-48.501570071500375,41596.97268888281,1.295708117265265,-155319,0,-1.0,-15,0,4828.770696901293,0.15045648964924385,-34673,-3,-331.31,-225663,0.01883622569546617,-7021782
2886,Puddin,pcc_eng_05-053,BiRC,1.1083743842364533,6750,6090,9.084592592592593,10.069129720853859,83264.87493499281,2.5915391767390754,61321,3,1.241025641025641,1694,1365,29.822314049586776,37.01025641025641,68597.3519159978,2.1350266249683036,50519,3,2.4,36,15,10435.096685889333,0.3247823514495816,7685,11,49.07,23662,31.12403854281126,736457
2887,Puddin,pcc_eng_05-053,Full,1.147902283590016,17292,15064,18.342412676382143,21.055297397769518,40927.569594494766,1.2738390235870085,317177,3,1.292539815590947,3084,2386,66.06420233463035,85.39061190276614,26290.25712558462,0.8182639672601237,203742,3,3.7333333333333334,56,15,5415.424954337031,0.1685509231183206,41968,17,374.59,248993,31.124228391962827,7749715
2888,Puddin,pcc_eng_05-053,diff,-0.0395278993535626,-10542,-8974,-9.25782008378955,-10.98616767691566,42337.305340498046,1.317700153152067,-255856,0,-0.05151417456530605,-1390,-1021,-36.24188828504357,-48.38035549250973,42307.09479041318,1.31676265770818,-153223,0,-1.3333333333333335,-20,0,5019.671731552303,0.15623142833126102,-34283,-6,-325.52,-225331,-0.00018984915156750048,-7013258
2889,Puddin,pcc_eng_05-054,BiRC,1.1141217723940071,6990,6274,9.363519313304721,10.432100733184571,83565.49161804323,2.603978516013527,65451,3,1.243781094527363,1750,1407,30.824,38.33830845771144,68871.21279828402,2.1460911080167095,53942,3,2.7333333333333334,41,15,10381.369457247552,0.32349313705987665,8131,13,52.25,25135,31.160930972747167,783230
2890,Puddin,pcc_eng_05-054,Full,1.1481456909706096,17306,15073,19.058419045417775,21.881841703708616,41464.19621814347,1.2914208076054143,329825,3,1.2977319587628866,3147,2425,67.22910708611376,87.24536082474226,26597.68056961302,0.8283965747444175,211570,3,3.6666666666666665,55,15,5412.94291386221,0.16858851121978724,43057,13,385.82,255397,31.145444151654093,7954453
2891,Puddin,pcc_eng_05-054,diff,-0.034023918576602474,-10316,-8799,-9.694899732113054,-11.449740970524045,42101.29539989976,1.3125577084081128,-264374,0,-0.05395086423552353,-1397,-1018,-36.40510708611376,-48.90705236703082,42273.532228671,1.317694533272292,-157628,0,-0.9333333333333331,-14,0,4968.4265433853425,0.1549046258400894,-34926,0,-333.57,-230262,0.015486821093073644,-7171223
2892,Puddin,pcc_eng_05-055,BiRC,1.107286472575197,6884,6217,9.018158047646716,9.985684413704359,83281.1269600866,2.592216794020627,62081,3,1.2386530014641288,1692,1366,30.11052009456265,37.296486090775986,68344.96182786251,2.1273122051025095,50947,3,2.6,39,15,10393.87528691147,0.3235208150653472,7748,10,49.36,23949,31.126101298592843,745439
2893,Puddin,pcc_eng_05-055,Full,1.1507106462858676,17164,14916,18.559718014448848,21.35686511128989,41666.143483915796,1.295666320948488,318559,3,1.2910798122065728,3025,2343,67.16528925619835,86.7157490396927,26574.41385220506,0.8263681288511988,203175,3,3.533333333333333,53,15,5408.924869910608,0.16819799483456369,41354,13,372.25,245865,31.09638216094198,7645512
2894,Puddin,pcc_eng_05-055,diff,-0.043424173710670644,-10280,-8699,-9.541559966802131,-11.37118069758553,41614.98347617081,1.296550473072139,-256478,0,-0.05242681074244393,-1333,-977,-37.054769161635704,-49.41926294891671,41770.54797565745,1.3009440762513107,-152228,0,-0.9333333333333331,-14,0,4984.950417000862,0.1553228202307835,-33606,-3,-322.89,-221916,0.029719137650861427,-6900073
2895,Puddin,pcc_eng_05-056,BiRC,1.1009189102047396,6829,6203,9.327866451896325,10.269224568757053,83039.37135154725,2.5851223570471977,63700,3,1.24888558692422,1681,1346,31.660321237358716,39.54011887072809,69378.93850393557,2.159855525343939,53221,3,2.3333333333333335,35,15,10834.226299885544,0.3372833894728298,8311,9,51.36,24641,31.131285256280183,767106
2896,Puddin,pcc_eng_05-056,Full,1.1462834489593656,17349,15135,18.800680154475764,21.55090849025438,41402.32209839565,1.2884523466231617,326173,3,1.2961082910321489,3064,2364,68.96475195822454,89.38578680203045,26822.09097003059,0.8347112987900502,211308,3,3.2666666666666666,49,15,5511.965842668561,0.17153398564493127,43424,11,384.81,253151,31.12029184162812,7878133
2897,Puddin,pcc_eng_05-056,diff,-0.04536453875462598,-10520,-8932,-9.472813702579439,-11.281683921497326,41637.0492531516,1.296670010424036,-262473,0,-0.04722270410792895,-1383,-1018,-37.304430720865824,-49.845667931302366,42556.84753390498,1.3251442265538886,-158087,0,-0.9333333333333331,-14,0,5322.260457216983,0.16574940382789854,-35113,-2,-333.45,-228510,0.010993414652062938,-7111027
2898,Puddin,pcc_eng_05-057,BiRC,1.1023940472339049,6815,6182,9.182685253118121,10.122937560659981,83677.30884789262,2.6058713304184886,62580,3,1.240086517664023,1720,1387,30.001162790697673,37.204037490987744,68998.34597585419,2.148740370601707,51602,3,2.1333333333333333,32,15,10614.10159211524,0.3305434103685197,7938,8,50.33,24015,31.141911305434103,747873
2899,Puddin,pcc_eng_05-057,Full,1.1453422747493527,17250,15061,18.694260869565216,21.411327269105637,41498.87326999554,1.2915934041726578,322476,3,1.2857142857142858,3051,2373,67.6283185840708,86.95069532237675,26552.76211963452,0.8264169533750145,206334,3,3.466666666666667,52,15,5458.827029732263,0.16989822688076003,42419,14,378.22,249673,31.123577639552536,7770717
2900,Puddin,pcc_eng_05-057,diff,-0.0429482275154478,-10435,-8879,-9.511575616447095,-11.288389708445656,42178.43557789708,1.3142779262458308,-259896,0,-0.04562776805026281,-1331,-986,-37.62715579337312,-49.746657831389,42445.583856219666,1.3223234172266927,-154732,0,-1.3333333333333335,-20,0,5155.274562382976,0.16064518348775966,-34481,-6,-327.89000000000004,-225658,0.01833366588156693,-7022844
2901,Puddin,pcc_eng_05-058,BiRC,1.1034593724859212,6858,6215,8.956984543598717,9.883668543845536,82510.93729641584,2.5691998828892886,61427,3,1.232896652110626,1694,1374,30.468122786304605,37.56404657933042,69328.42246373599,2.1587268392655488,51613,3,2.3333333333333335,35,15,10595.442938677263,0.32991760424944583,7888,9,49.36,23909,31.137688736459076,744471
2902,Puddin,pcc_eng_05-058,Full,1.1510592362704088,17061,14822,18.587538831252566,21.395358251248144,40578.64641534731,1.2628808092071204,317122,3,1.288646837033934,3076,2387,66.95546163849154,86.28194386258902,26353.816898458183,0.8201784078690614,205955,3,3.466666666666667,52,15,5347.538841025787,0.16642507267731274,41791,15,375.9,251110,31.12180717613795,7814997
2903,Puddin,pcc_eng_05-058,diff,-0.04759986378448766,-10203,-8607,-9.63055428765385,-11.511689707402608,41932.290881068526,1.3063190736821682,-255695,0,-0.055750184923307966,-1382,-1013,-36.48733885218694,-48.717897283258594,42974.6055652778,1.3385484313964873,-154342,0,-1.1333333333333333,-17,0,5247.904097651475,0.1634925315721331,-33903,-6,-326.53999999999996,-227201,0.015881560321126642,-7070526
2904,Puddin,pcc_eng_05-059,BiRC,1.1046347211311862,7031,6365,8.942682406485565,9.878397486252945,83320.9651429056,2.5963579303794857,62876,3,1.243795620437956,1704,1370,30.437793427230048,37.85839416058394,68730.91764905436,2.141718627410497,51866,3,2.6666666666666665,40,15,10581.428632007464,0.3297270512449932,7985,10,50.36,24217,31.16092001486559,754624
2905,Puddin,pcc_eng_05-059,Full,1.1477317041466268,17659,15386,18.159408800045302,20.842129208371247,41055.20073681895,1.2789019876846506,320677,3,1.3007993268826252,3092,2377,66.627425614489,86.66891039124947,26375.025381282554,0.8216029097406119,206012,3,3.8,57,15,5452.142743564933,0.1698385604441183,42586,16,379.28,250744,31.150791245254123,7810874
2906,Puddin,pcc_eng_05-059,diff,-0.043096983015440626,-10628,-9021,-9.216726393559737,-10.963731722118302,42265.764406086644,1.3174559426948351,-257801,0,-0.05700370644466912,-1388,-1007,-36.18963218725895,-48.81051623066553,42355.89226777181,1.320115717669885,-154146,0,-1.1333333333333333,-17,0,5129.285888442531,0.1598884908008749,-34601,-6,-328.91999999999996,-226527,0.010128769611466026,-7056250
2907,Puddin,pcc_eng_05-060,BiRC,1.1047357362211088,6835,6187,8.994294074615947,9.936318086310004,84543.41796018169,2.631002311050244,61476,3,1.258832565284178,1639,1302,30.414887126296524,38.287250384024574,68555.03587278056,2.133441752974407,49850,3,2.4,36,15,10187.677146350217,0.31704185568775145,7408,9,48.58,23366,31.120131815458357,727153
2908,Puddin,pcc_eng_05-060,Full,1.1451230748979861,17399,15194,18.623369159147078,21.32604975648282,42082.203337661536,1.3089184581949798,324028,3,1.2942930153321976,3039,2348,66.20598881210924,85.68994889267462,26130.27056778273,0.8127519652277887,201200,3,3.2666666666666666,49,15,5306.7047001499495,0.1650589366360471,40861,16,375.68,247554,31.103848049314493,7699882
2909,Puddin,pcc_eng_05-060,diff,-0.04038733867687738,-10564,-9007,-9.62907508453113,-11.389731670172816,42461.21462252015,1.322083852855264,-262552,0,-0.035460450048019565,-1400,-1046,-35.79110168581272,-47.40269850865005,42424.765304997825,1.3206897877466184,-151350,0,-0.8666666666666667,-13,0,4880.972446200268,0.15198291905170436,-33453,-7,-327.1,-224188,0.016283766143864398,-6972729
2910,Puddin,pcc_eng_05-061,BiRC,1.1087369420702755,7005,6318,9.010992148465382,9.990819879708768,83417.13988182945,2.597399390996626,63122,3,1.2445095168374818,1700,1366,30.730588235294118,38.24450951683748,69038.97566152111,2.1496996132005597,52242,3,2.4,36,15,10373.951206748223,0.3230186815899926,7850,10,50.37,24302,31.137478396839768,756703
2911,Puddin,pcc_eng_05-061,Full,1.1490156823490156,17218,14985,18.674584736903242,21.45739072405739,41200.251604981204,1.282211916145935,321539,3,1.2904564315352698,3110,2410,66.97556270096463,86.42904564315353,26689.655711462543,0.8306210097739354,208294,3,3.2666666666666666,49,15,5468.782133739913,0.1701964756409285,42680,17,377.51,250769,31.121458393980117,7804297
2912,Puddin,pcc_eng_05-061,diff,-0.04027874027874012,-10213,-8667,-9.66359258843786,-11.466570844348622,42216.88827684825,1.3151874748506909,-258417,0,-0.045946914697788,-1410,-1044,-36.24497446567051,-48.18453612631605,42349.31995005856,1.3190786034266244,-156052,0,-0.8666666666666667,-13,0,4905.16907300831,0.1528222059490641,-34830,-7,-327.14,-226467,0.016020002859651328,-7047594
2913,Puddin,pcc_eng_05-062,BiRC,1.0993778912107195,6892,6269,9.173099245502032,10.084702504386664,83077.85304572363,2.587630975769483,63221,3,1.2363500373971579,1653,1337,31.604960677555958,39.07479431563201,68651.8131106395,2.138302226588081,52243,3,2.2,33,15,10328.718700105785,0.32170923379174854,7860,10,50.64,24432,31.147061231172234,760985
2914,Puddin,pcc_eng_05-062,Full,1.1504110489970405,17492,15205,18.754859364280815,21.57579743505426,40960.293262015526,1.2751732635744188,328060,3,1.2920729122509538,3048,2359,69.0259186351706,89.18651971174226,26268.60043799521,0.8177924102197328,210391,3,3.6666666666666665,55,15,5403.897008697476,0.16823378046931786,43281,13,386.87,257267,31.13193685937178,8009220
2915,Puddin,pcc_eng_05-062,diff,-0.051033157786321004,-10600,-8936,-9.581760118778783,-11.491094930667595,42117.55978370811,1.312457712195064,-264839,0,-0.0557228748537959,-1395,-1022,-37.42095795761464,-50.11172539611025,42383.212672644295,1.3205098163683484,-158148,0,-1.4666666666666663,-22,0,4924.821691408309,0.15347545332243068,-35421,-3,-336.23,-232835,0.015124371800453673,-7248235
2916,Puddin,pcc_eng_05-063,BiRC,1.1064951170361184,7138,6451,9.232558139534884,10.215780499147419,83390.8024887413,2.5995818705376514,65902,3,1.2408963585434174,1772,1428,30.545146726862303,37.903361344537814,68489.73590339614,2.1350637055737445,54126,3,2.6,39,15,10427.962782764063,0.32507593388820955,8241,10,52.92,25351,31.173484280698986,790279
2917,Puddin,pcc_eng_05-063,Full,1.1494439747675098,17675,15377,18.908401697312588,21.734148403459713,41006.13657718524,1.2787777216584784,334206,3,1.283811061768268,3180,2477,67.62421383647799,86.81671376665321,26385.416899280088,0.8228300962701073,215045,3,3.7333333333333334,56,15,5470.208754542557,0.17058864043344507,44583,14,395.02,261348,31.1850329828428,8150146
2918,Puddin,pcc_eng_05-063,diff,-0.042948857731391454,-10537,-8926,-9.675843557777704,-11.518367904312294,42384.66591155606,1.320804148879173,-268304,0,-0.04291470322485069,-1408,-1049,-37.07906710961569,-48.913352422115395,42104.319004116056,1.3122336093036373,-160919,0,-1.1333333333333333,-17,0,4957.754028221507,0.15448729345476447,-36342,-4,-342.09999999999997,-235997,-0.011548702143812761,-7359867
2919,Puddin,pcc_eng_05-064,BiRC,1.1020540190845867,6814,6183,9.258732022307015,10.20362283681061,83930.21535645299,2.614112869810226,63089,3,1.25,1710,1368,30.03391812865497,37.542397660818715,68323.92335076974,2.1280351371509076,51358,3,2.2666666666666666,34,15,10343.442191133508,0.32215960885058426,7775,8,50.31,24134,31.146266677716085,751684
2920,Puddin,pcc_eng_05-064,Full,1.1450841684679374,17482,15267,18.896579338748428,21.638173838999148,41551.97474706564,1.293415658806072,330350,3,1.3112639724849526,3050,2326,68.20622950819673,89.43637145313843,26166.235067829024,0.8144936161215932,208029,3,3.4,51,15,5369.871063725523,0.16715150993113007,42692,12,387.3,255409,31.127657991691756,7950284
2921,Puddin,pcc_eng_05-064,diff,-0.0430301493833507,-10668,-9084,-9.637847316441412,-11.434551002188538,42378.24060938735,1.3206972110041542,-267261,0,-0.061263972484952633,-1340,-958,-38.17231137954175,-51.89397379231972,42157.68828294071,1.3135415210293144,-156671,0,-1.1333333333333333,-17,0,4973.571127407986,0.1550080989194542,-34917,-4,-336.99,-231275,0.018608686024329302,-7198600
2922,Puddin,pcc_eng_05-065,BiRC,1.112616973217167,6896,6198,8.955626450116009,9.964181994191675,82790.96080037429,2.5767930904994367,61758,3,1.235632183908046,1720,1392,29.836627906976744,36.867097701149426,68796.74402206043,2.1412358659823925,51319,3,2.3333333333333335,35,15,10314.350406393985,0.3210247423540702,7694,11,49.62,23967,31.12408728668586,745951
2923,Puddin,pcc_eng_05-065,Full,1.1518686968558434,17475,15171,18.495736766809728,21.304660206973832,41325.54538383967,1.2858825167591654,323213,3,1.2997894736842106,3087,2375,66.56948493683187,86.52631578947368,26274.9319376976,0.8175687772274274,205500,3,3.933333333333333,59,15,5385.274249556618,0.16756778261820932,42119,16,379.71,251355,31.115923693580793,7821143
2924,Puddin,pcc_eng_05-065,diff,-0.03925172363867646,-10579,-8973,-9.540110316693719,-11.340478212782157,41465.41541653462,1.2909105737402713,-261455,0,-0.06415728977616464,-1367,-983,-36.732857029855126,-49.65921808832426,42521.812084362835,1.323667088754965,-154181,0,-1.5999999999999996,-24,0,4929.076156837367,0.15345695973586088,-34425,-5,-330.09,-227388,0.00816359310506698,-7075192
2925,Puddin,pcc_eng_05-066,BiRC,1.1032391894048188,6914,6267,9.017500723170379,9.948460188287857,83920.9879866743,2.612486905510161,62347,3,1.2391143911439115,1679,1355,30.5854675402025,37.89889298892989,69122.72436652421,2.1518122773936725,51353,3,2.3333333333333335,35,15,10610.761516976816,0.3303163628745024,7883,11,49.94,23865,31.130316362874503,742925
2926,Puddin,pcc_eng_05-066,Full,1.1489672577538685,17300,15057,18.708959537572255,21.49598193531248,41603.09415501367,1.2944062963659122,323665,3,1.2922022279348757,3016,2334,68.15815649867373,88.07412167952013,26422.813866112756,0.8220988686217502,205565,3,3.6666666666666665,55,15,5461.301853639475,0.16991869593559664,42488,16,380.68,250049,31.11322180852553,7779830
2927,Puddin,pcc_eng_05-066,diff,-0.045728068349049744,-10386,-8790,-9.691458814401877,-11.547521747024621,42317.89383166063,1.318080609144249,-261318,0,-0.05308783679096418,-1337,-979,-37.57268895847123,-50.175228690590245,42699.91050041145,1.3297134087719225,-154212,0,-1.333333333333333,-20,0,5149.459663337341,0.16039766693890575,-34605,-5,-330.74,-226184,0.017094554348972224,-7036905
2928,Puddin,pcc_eng_05-067,BiRC,1.1043240636553608,6870,6221,9.065356622998545,10.011091464394791,82691.47273647047,2.5753215068436504,62279,3,1.2530487804878048,1644,1312,31.527980535279806,39.50609756097561,68820.37949993959,2.1433238225199522,51832,3,2.3333333333333335,35,15,10369.794024821118,0.3229541413389571,7810,10,49.92,24183,31.143737336145225,753149
2929,Puddin,pcc_eng_05-067,Full,1.1451104100946372,17424,15216,18.39020890725436,21.058819663512093,41642.60817096042,1.2959850191507347,320431,3,1.2921253175275191,3052,2362,67.96002621231979,87.81287044877223,26955.132091375628,0.838887113800258,207414,3,3.466666666666667,52,15,5514.642575551474,0.17162455662105813,42434,16,376.49,247249,31.121610198625678,7694787
2930,Puddin,pcc_eng_05-067,diff,-0.040786346439276366,-10554,-8995,-9.324852284255817,-11.047728199117302,41048.864565510055,1.2793364876929156,-258152,0,-0.039076537039714365,-1408,-1050,-36.43204567703998,-48.30677288779662,41865.24740856396,1.3044367087196942,-155582,0,-1.1333333333333333,-17,0,4855.151449269644,0.15132958471789898,-34624,-6,-326.57,-223066,0.02212713751954709,-6941638
2931,Puddin,pcc_eng_05-068,BiRC,1.1067174845164365,6969,6297,9.124838570813603,10.098618389709385,83310.95235537413,2.594809646223528,63591,3,1.2481857764876634,1720,1378,30.4,37.944847605224965,68502.82393354095,2.133594483208879,52288,3,2.6666666666666665,40,15,10575.175848981457,0.32937528053209286,8072,9,50.92,24507,31.14608071163341,763297
2932,Puddin,pcc_eng_05-068,Full,1.1495497846796294,17618,15326,18.527415143603132,21.298186088999085,41048.10390697426,1.2783782936992825,326416,3,1.2882663418595208,3173,2463,65.86448156318941,84.85099472188388,26281.0681440577,0.8184823135006423,208988,3,3.4,51,15,5417.983520195331,0.1687345301876743,43084,14,386.23,255336,31.143418867688066,7952036
2933,Puddin,pcc_eng_05-068,diff,-0.04283230016319295,-10649,-9029,-9.40257657278953,-11.1995676992897,42262.84844839987,1.3164313525242457,-262825,0,-0.040080565371857446,-1453,-1085,-35.464481563189416,-46.906147116658914,42221.75578948324,1.3151121697082369,-156700,0,-0.7333333333333334,-11,0,5157.1923287861255,0.16064075034441858,-35012,-5,-335.31,-230829,0.0026618439453436338,-7188739
2934,Puddin,pcc_eng_05-069,BiRC,1.109684757881053,6829,6154,9.360814174842583,10.38755281117972,82896.10527708112,2.580847026525092,63925,3,1.2391149179157745,1736,1401,30.61520737327189,37.93576017130621,68920.80098969585,2.1457466995034116,53148,3,2.4,36,15,10330.080166401693,0.3216116920343978,7966,8,51.31,24769,31.133513666276393,771146
2935,Puddin,pcc_eng_05-069,Full,1.1460876525915549,17181,14991,19.015016588091495,21.792875725435263,41308.54325924238,1.2852978204422063,326697,3,1.2974209650582362,3119,2404,67.57935235652452,87.67886855241265,26651.651983896725,0.8292548587615076,210780,3,3.533333333333333,53,15,5447.669485122909,0.16950192776772366,43084,15,384.38,254180,31.11457628452278,7908703
2936,Puddin,pcc_eng_05-069,diff,-0.036402894710501954,-10352,-8837,-9.654202413248912,-11.405322914255542,41587.56201783874,1.2955492060828855,-262772,0,-0.05830604714246168,-1383,-1003,-36.96414498325264,-49.743108381106445,42269.14900579913,1.316491840741904,-157632,0,-1.1333333333333333,-17,0,4882.410681278784,0.15210976426667416,-35118,-7,-333.07,-229411,0.018937381753612925,-7137557
2937,Puddin,pcc_eng_05-070,BiRC,1.110585548850106,6809,6131,9.161844617418122,10.175012232914696,82411.78281219656,2.566462335952606,62383,3,1.2293510324483776,1667,1356,30.790641871625674,37.852507374631266,67807.44735239449,2.1116550787838895,51328,3,2.2666666666666666,34,15,10201.23730624981,0.3176862632163574,7722,9,49.82,24307,31.14193442218291,756967
2938,Puddin,pcc_eng_05-070,Full,1.149847500331521,17342,15082,18.650674662668667,21.445431640366,41048.82124243501,1.2783280240931476,323440,3,1.299706990372541,3105,2389,66.35684380032207,86.24445374633738,26148.95198846409,0.8143215107225573,206038,3,3.466666666666667,52,15,5410.946369253083,0.16850579800646595,42635,16,382.05,253018,31.141650001185685,7879398
2939,Puddin,pcc_eng_05-070,diff,-0.03926195148141498,-10533,-8951,-9.488830045250545,-11.270419407451303,41362.961569761545,1.2881343118594586,-261057,0,-0.07035595792416327,-1438,-1033,-35.566201928696394,-48.39194637170612,41658.4953639304,1.2973335680613323,-154710,0,-1.2000000000000002,-18,0,4790.290936996727,0.14918046520989145,-34913,-7,-332.23,-228711,0.00028442099722525427,-7122431
2940,Puddin,pcc_eng_05-071,BiRC,1.1051159730218787,6718,6079,9.071449836260792,10.025004112518506,82872.00407955125,2.5789005966738605,60942,3,1.249264705882353,1699,1360,29.729252501471453,37.13970588235294,68686.04453510114,2.1374465744149633,50510,3,2.4,36,15,10202.957674655789,0.31750666497397484,7503,11,48.98,23631,31.119080868350895,735375
2941,Puddin,pcc_eng_05-071,Full,1.1462940624581155,17105,14922,18.813154048523824,21.565406781932715,41925.72297016919,1.3046522470657396,321799,3,1.3015075376884422,3108,2388,64.91184041184042,84.48324958123953,26284.565540414216,0.8179278749670592,201746,3,3.4,51,15,5243.46765110342,0.16316717682593096,40246,14,377.2,246655,31.11818126533012,7675455
2942,Puddin,pcc_eng_05-071,diff,-0.0411780894362368,-10387,-8843,-9.741704212263032,-11.54040266941421,40946.28110938206,1.274248349608121,-260857,0,-0.05224283180608924,-1409,-1028,-35.182587910368966,-47.34354369888659,42401.47899468693,1.319518699447904,-151236,0,-1.0,-15,0,4959.490023552368,0.15433948814804388,-32743,-3,-328.21999999999997,-223024,0.0008996030207768513,-6940080
2943,Puddin,pcc_eng_05-072,BiRC,1.1054344288968434,6794,6146,9.192081248160141,10.16124308493329,83059.46536894703,2.5859627329192545,62451,3,1.2512934220251293,1693,1353,30.764323685764914,38.49519586104952,69271.4158984842,2.156687370600414,52084,3,2.7333333333333334,41,15,10501.633897827189,0.3269565217391304,7896,10,50.36,24150,31.133871635610767,751883
2944,Puddin,pcc_eng_05-072,Full,1.148288724559911,17547,15281,18.46834216675215,21.20698907139585,41635.82070222674,1.2953647890251507,324064,3,1.292743953294412,3100,2398,66.41096774193548,85.85237698081735,26450.74106117998,0.8229298242808948,205874,3,3.466666666666667,52,15,5418.782629163113,0.1685880114481237,42176,14,378.87,250172,31.111787090481748,7783298
2945,Puddin,pcc_eng_05-072,diff,-0.04285429566306753,-10753,-9135,-9.27626091859201,-11.04574598646256,41423.64466672029,1.2905979438941038,-261613,0,-0.041450531269282775,-1407,-1045,-35.646644056170565,-47.35718111976784,42820.67483730423,1.3337575463195193,-153790,0,-0.7333333333333334,-11,0,5082.851268664076,0.15836851029100674,-34280,-4,-328.51,-226022,0.022084545129018807,-7031415
