corpus_slice,file_MB,sentences,tokens,ADV_tokens,ADV_xpos,ADV_lemmas,ADV_forms,ADJ_tokens,ADJ_xpos,ADJ_lemmas,ADJ_forms,NEG_tokens,NEG_xpos,NEG_lemmas,NEG_forms,NR_tokens,NR_xpos,NR_lemmas,NR_forms
pcc_eng_15-065,381.18,253075,7879743,207386,3,2380,3092,322113,3,14965,17167,42041,15,15,53,36032,17,24,144
pcc_eng_15-066,382.97,253179,7886386,208318,3,2384,3081,326719,3,15225,17437,42823,14,15,52,36087,17,24,145
pcc_eng_15-067,395.81,261184,8134499,218376,3,2453,3159,336059,3,15470,17683,44695,14,15,50,37534,17,24,153
pcc_eng_15-068,384.19,252971,7876053,208577,3,2354,3071,326720,3,15251,17555,43033,11,15,49,36847,17,24,153
pcc_eng_15-069,378.21,256603,7998253,206780,3,2460,3162,321488,3,15136,17354,42433,15,15,46,35668,17,24,152
pcc_eng_15-070,375.7,248861,7742992,205222,3,2372,3061,317024,3,14894,17119,42039,19,15,55,35541,17,24,148
pcc_eng_15-072,387.41,256433,7987534,211555,3,2424,3155,327823,3,15222,17478,43726,14,15,56,36688,17,24,156
pcc_eng_15-071,372.47,248160,7721158,203513,3,2349,3039,317526,3,14938,17207,40963,15,15,55,35412,18,24,146
pcc_eng_15-073,383.94,254786,7936371,208747,3,2376,3096,328062,3,15271,17515,43289,16,15,50,36089,17,24,142
pcc_eng_15-074,378.75,252721,7863620,207416,3,2428,3116,324882,3,15083,17364,42259,14,15,47,36129,17,24,148
pcc_eng_15-075,381.8,250987,7814607,209588,3,2403,3097,323994,3,15129,17355,42507,16,15,52,35952,17,24,146
pcc_eng_15-076,397.64,261155,8141561,220286,3,2523,3231,340568,3,15554,17803,44308,14,15,52,38010,17,24,154
pcc_eng_15-077,387.74,257212,8013996,212215,3,2473,3187,326846,3,15332,17585,44269,14,15,49,37280,17,24,145
pcc_eng_15-078,381.6,251076,7815749,207236,3,2356,3063,321913,3,15031,17247,42425,13,15,53,36288,17,24,143
pcc_eng_15-079,392.9,257319,8016876,212457,3,2442,3154,337738,3,15541,17800,43509,15,15,54,36810,17,24,151
pcc_eng_15-081,380.4,251182,7820028,207067,3,2359,3054,323243,3,15264,17492,42822,14,15,51,36710,18,24,146
pcc_eng_15-080,385.72,255122,7940920,211303,3,2388,3064,325373,3,15233,17495,43032,14,15,57,36510,17,24,146
pcc_eng_15-082,387.8,256903,7998914,210922,3,2360,3051,327938,3,14961,17209,43110,15,15,48,37204,17,24,151
pcc_eng_15-083,376.87,248607,7732550,204779,3,2404,3093,321538,3,15347,17602,41723,11,15,54,35836,18,24,145
pcc_eng_15-084,383.37,252637,7866919,210920,3,2426,3131,326279,3,15082,17297,43354,15,15,49,36894,17,24,152
pcc_eng_15-085,380.9,250484,7795484,206382,3,2416,3118,324994,3,15133,17382,42173,13,15,50,36104,17,24,143
pcc_eng_15-086,380.11,249910,7776602,206164,3,2409,3106,324294,3,15169,17416,42949,14,15,57,36150,18,24,145
pcc_eng_15-087,385.49,257066,8003435,209742,3,2417,3089,327785,3,15370,17623,42979,12,15,50,37052,17,24,149
pcc_eng_15-088,377.6,252208,7853896,203575,3,2414,3105,322447,3,15512,17718,41404,14,15,51,35492,17,24,152
pcc_eng_15-089,376.66,251229,7817043,202420,3,2330,2993,320207,3,15033,17197,41318,15,15,53,35665,17,24,140
pcc_eng_15-090,386.31,255746,7964637,210889,3,2438,3110,329140,3,15320,17563,42760,14,15,55,36663,17,24,145
pcc_eng_15-091,383.53,253677,7898286,205699,3,2378,3064,326784,3,15089,17375,41735,13,15,50,36083,17,24,148
pcc_eng_15-092,390.46,258343,8043609,211837,3,2461,3169,332920,3,15403,17768,42846,15,15,58,37194,17,24,145
pcc_eng_15-093,372.73,246508,7668233,202590,3,2315,2983,316746,3,14896,17125,41064,14,15,51,34473,17,24,144
pcc_eng_15-094,385.88,254448,7920978,210374,3,2401,3084,326622,3,14766,16973,42782,15,15,51,36383,17,24,147
pcc_eng_15-095,384.34,254320,7918161,208036,3,2415,3108,325977,3,15176,17437,42778,14,15,52,36384,17,24,147
pcc_eng_15-096,381.03,252363,7856394,206206,3,2346,3050,320865,3,14968,17175,41570,12,15,54,37027,17,24,150
pcc_eng_15-097,382.38,252708,7867868,210475,3,2383,3115,321840,3,15046,17245,43232,15,15,52,36541,17,24,150
pcc_eng_15-098,375.76,248275,7722909,203866,3,2325,3042,321017,3,14793,17116,41691,15,15,50,35420,17,24,155
pcc_eng_15-099,377.63,248515,7731332,206954,3,2414,3133,323235,3,15121,17385,42384,14,15,57,35982,17,24,143
pcc_eng_15-100,380.77,251190,7820828,206929,3,2382,3083,323796,3,15076,17248,42022,15,15,49,36146,17,24,147
pcc_eng_15-101,377.75,249124,7753261,203494,3,2395,3085,321903,3,15047,17267,41415,16,15,51,35137,18,24,152
pcc_eng_15-103,373.2,247399,7702700,201847,3,2340,3016,320794,3,14927,17101,40568,16,15,51,35559,18,24,144
pcc_eng_15-102,395.45,261848,8158056,216902,3,2497,3227,334493,3,15459,17773,44461,16,15,55,38438,18,24,148
pcc_eng_15-104,383.1,254731,7932449,206704,3,2358,3069,325775,3,15178,17460,42037,16,15,52,36656,17,24,150
pcc_eng_15-105,383.7,253016,7879739,206563,3,2310,2992,328552,3,15252,17495,42506,13,15,52,36407,17,24,149
pcc_eng_15-106,385.56,254360,7921121,212777,3,2471,3178,326596,3,15358,17627,43459,16,15,50,37309,17,24,144
pcc_eng_15-107,431.5,284673,9153495,237297,3,2511,3247,367655,3,16029,18440,48708,15,15,52,41061,17,24,147
pcc_eng_15-108,428.35,282953,9096007,231332,3,2475,3202,363106,3,15971,18322,47487,14,15,51,40469,17,24,146
pcc_eng_16-001,385.56,254723,7934347,211623,3,2384,3077,326765,3,15097,17376,44568,13,15,50,37455,17,24,146
pcc_eng_16-002,405.98,269387,8413898,221805,3,2534,3232,342619,3,15805,18135,45805,16,15,56,38347,17,24,148
pcc_eng_16-003,381.23,252938,7872986,208245,3,2349,3040,324040,3,15164,17435,42714,13,15,48,36377,18,24,149
pcc_eng_16-004,364.48,239795,7453988,197621,3,2351,3023,309598,3,14806,16984,40345,17,15,56,34504,17,24,158
pcc_eng_16-005,377.83,248617,7736902,205904,3,2366,3068,320040,3,14939,17163,41852,14,15,52,36137,17,24,156
pcc_eng_16-006,376.33,248000,7716740,201484,3,2311,2999,320871,3,15045,17257,41349,14,15,51,35389,17,24,138
pcc_eng_16-007,380.48,253146,7883878,203218,3,2364,3047,325056,3,15046,17280,41742,13,15,54,36100,17,24,151
pcc_eng_16-008,379.63,252909,7871628,206087,3,2362,3077,322781,3,14945,17211,42400,14,15,51,36073,17,24,155
pcc_eng_16-009,379.91,251573,7832264,207482,3,2412,3136,323034,3,15190,17485,42942,16,15,49,36171,17,24,151
pcc_eng_16-010,385.6,253459,7890124,210732,3,2379,3083,328813,3,15201,17408,42971,13,15,55,36576,17,24,147
pcc_eng_16-011,386.6,252690,7866094,210837,3,2412,3123,327425,3,15297,17542,43006,15,15,60,36234,17,24,149
pcc_eng_16-012,385.04,253802,7901504,207608,3,2363,3053,326747,3,15176,17413,43170,11,15,54,36606,17,24,148
pcc_eng_16-013,380.76,253351,7887139,204416,3,2359,3080,326263,3,15060,17384,41367,16,15,54,36251,17,24,143
pcc_eng_16-015,385.27,253808,7898921,209373,3,2347,3054,325917,3,15230,17507,42779,15,15,52,35881,17,24,151
pcc_eng_16-014,384.52,254699,7932461,207988,3,2606,3317,325251,3,15034,17243,42929,16,15,50,36628,17,24,152
pcc_eng_16-016,368.18,242549,7542820,200523,3,2455,3154,315889,3,14993,17167,41215,14,15,54,34977,17,24,144
pcc_eng_16-017,378.31,248124,7722464,206421,3,2362,3064,322501,3,14911,17123,41897,13,15,52,36350,17,24,150
pcc_eng_16-018,408.55,268594,8399783,219302,3,2485,3194,346737,3,15634,17915,45069,14,15,52,38816,18,24,150
pcc_eng_16-019,371.1,245472,7635738,201400,3,2370,3053,315165,3,14951,17140,41237,15,15,50,34909,17,24,143
pcc_eng_16-020,383.06,252630,7866237,209217,3,2436,3161,326825,3,15296,17514,42723,17,15,53,35645,18,24,152
pcc_eng_16-022,388.71,257560,8021419,213870,3,2401,3125,331788,3,15209,17376,43790,13,15,51,37518,17,24,147
pcc_eng_16-021,382.69,251468,7825270,207389,3,2432,3123,327306,3,15179,17384,42396,13,15,46,36242,17,24,147
pcc_eng_16-023,383.78,254572,7932197,211524,3,2354,3052,325149,3,15244,17471,43149,14,15,49,36277,17,24,150
pcc_eng_16-024,383.61,254416,7922689,205805,3,2422,3140,326048,3,15162,17392,42467,15,15,52,36084,17,24,158
pcc_eng_16-025,384.54,253740,7901271,209403,3,2408,3096,327845,3,15059,17295,42884,16,15,49,35986,17,24,146
pcc_eng_16-026,374.19,247362,7697633,201808,3,2299,2986,317436,3,14773,16999,41367,14,15,52,35412,17,24,148
pcc_eng_16-027,378.31,247267,7692392,208436,3,2370,3049,321547,3,15054,17261,41998,13,15,50,36300,17,24,149
pcc_eng_16-028,383.85,253260,7884862,208461,3,2381,3109,328584,3,15402,17672,42624,14,15,52,36116,17,24,150
pcc_eng_16-029,381.77,252714,7867466,207320,3,2410,3119,325552,3,15164,17362,42228,14,15,49,36338,18,24,142
pcc_eng_16-030,388.78,259077,8077522,211844,3,2504,3201,331141,3,15374,17640,42595,15,15,52,37360,17,24,145
pcc_eng_16-031,385.54,256409,7984133,211396,3,2420,3121,328823,3,15310,17549,43287,15,15,50,37136,17,24,153
pcc_eng_16-032,373.82,247585,7699512,202210,3,2340,3018,317126,3,15165,17371,41359,14,15,53,35297,17,24,153
pcc_eng_16-033,372.55,247715,7705925,201272,3,2308,3040,318267,3,15012,17283,40751,13,15,49,34813,17,24,150
pcc_eng_16-034,377.61,248882,7744211,204720,3,2347,3050,319636,3,14873,17108,42023,15,15,55,35724,17,24,153
pcc_eng_16-035,387.51,257788,8026646,212024,3,2317,3008,328865,3,15155,17392,43824,17,15,52,36471,17,24,141
pcc_eng_16-036,371.6,245780,7645683,199830,3,2342,3007,318859,3,15131,17349,41160,14,15,49,34969,17,24,140
pcc_eng_16-037,388.89,254535,7928061,209890,3,2394,3125,329828,3,15390,17665,42448,14,15,47,36703,17,24,156
pcc_eng_16-038,383.08,249865,7776673,208804,3,2458,3154,325136,3,15313,17573,42963,15,15,54,36172,17,24,164
pcc_eng_16-039,383.02,254124,7917172,205891,3,2400,3102,325947,3,15138,17392,41896,14,15,48,36413,17,24,147
pcc_eng_16-040,374.4,246122,7655770,203796,3,2405,3103,319312,3,15193,17418,41089,14,15,54,35271,17,24,155
pcc_eng_16-041,380.94,253065,7879063,206945,3,2372,3063,323938,3,15098,17365,41936,14,15,54,35964,17,24,151
pcc_eng_16-042,382.17,252080,7846414,206978,3,2349,3044,323235,3,14994,17223,42707,14,15,46,36225,17,24,151
pcc_eng_16-043,389.09,257290,8013611,210170,3,2419,3134,329033,3,15072,17380,42943,14,15,58,36930,17,24,155
pcc_eng_16-044,382.86,251533,7833031,207246,3,2421,3099,324863,3,15029,17288,42565,15,15,52,36381,17,24,153
pcc_eng_16-045,384.81,255086,7948777,211515,3,2443,3216,328696,3,15313,17580,43568,14,15,56,36566,17,24,155
pcc_eng_16-046,376.75,249203,7751002,202180,3,2320,3014,319586,3,14831,17062,40974,16,15,52,35867,18,24,150
pcc_eng_16-047,371.5,245569,7637001,200398,3,2346,3045,320425,3,15006,17216,40733,14,15,53,35339,17,24,144
pcc_eng_16-048,377.97,251930,7842312,204525,3,2357,3049,319095,3,14945,17174,41668,15,15,52,36048,17,24,146
pcc_eng_16-050,392.1,261793,8162771,214631,3,2383,3084,333741,3,15345,17641,44116,14,15,53,37582,17,24,153
pcc_eng_16-049,380.74,250219,7789895,204241,3,2365,3045,327017,3,15222,17439,41381,16,15,53,35749,17,24,149
pcc_eng_16-051,391.72,257621,8019668,214860,3,2455,3166,333181,3,15168,17466,44425,16,15,56,37176,17,24,151
pcc_eng_16-052,376.16,248087,7713891,204529,3,2408,3121,323705,3,15041,17367,41141,15,15,49,35921,17,24,145
pcc_eng_16-053,375.1,246303,7662490,202902,3,2402,3105,322013,3,14933,17178,40726,14,15,50,35823,17,24,136
pcc_eng_16-054,374.46,247176,7690456,202174,3,2371,3058,318866,3,15012,17271,40902,13,15,50,35545,17,24,149
pcc_eng_16-055,379.21,250960,7811222,206985,3,2436,3158,325365,3,15155,17447,41910,16,15,51,36130,17,24,149
pcc_eng_16-056,380.59,250695,7799162,206345,3,2332,3029,325141,3,14937,17134,42392,15,15,54,36356,18,24,154
pcc_eng_16-057,373.09,248041,7721094,202615,3,2370,3038,315970,3,14913,17077,41365,14,15,53,35410,18,24,145
pcc_eng_16-058,374.01,248064,7716223,204956,3,2407,3104,319628,3,15015,17207,41301,15,15,49,35769,17,24,140
pcc_eng_16-060,392.09,265055,8266637,212403,3,2354,3073,331139,3,15315,17634,44020,17,15,49,37698,18,24,151
pcc_eng_16-059,384.0,256675,7994923,208621,3,2409,3127,327967,3,15156,17464,42908,18,15,52,36651,17,24,154
pcc_eng_16-061,383.18,254964,7936800,208090,3,2337,3037,324886,3,15087,17318,42729,13,15,47,36186,17,24,145
pcc_eng_16-063,377.31,248125,7719840,203120,3,2348,3045,320377,3,14995,17198,42090,14,15,49,35937,17,24,147
pcc_eng_16-065,376.41,248353,7727650,203336,3,2373,3062,321206,3,15193,17431,41548,16,15,49,35476,17,24,151
pcc_eng_16-062,379.5,249911,7777810,206134,3,2393,3084,323990,3,15240,17462,42405,13,15,51,36080,17,24,144
pcc_eng_16-064,388.89,254991,7938923,211626,3,2382,3075,332425,3,15288,17497,43041,14,15,48,37720,17,24,148
pcc_eng_16-066,373.88,247947,7716016,203641,3,2395,3098,319308,3,14824,17106,41315,15,15,49,35326,17,24,143
pcc_eng_16-067,391.43,258537,8054342,212287,3,2409,3142,330896,3,15550,17837,43547,15,15,51,36573,17,24,153
pcc_eng_16-068,379.35,249975,7777986,204786,3,2367,3031,323301,3,15361,17619,41468,12,15,56,35970,17,24,146
pcc_eng_16-069,377.18,248242,7724608,203835,3,2371,3056,321222,3,14996,17194,41894,14,15,51,35711,17,24,146
pcc_eng_16-070,382.56,252421,7857067,206354,3,2382,3068,325466,3,15113,17291,42298,18,15,49,36448,18,24,148
pcc_eng_16-071,377.44,248850,7741143,205242,3,2379,3076,321478,3,15110,17362,41564,13,15,50,35572,17,24,153
pcc_eng_16-072,380.03,251466,7828544,204226,3,2356,3036,322944,3,15161,17380,42154,14,15,52,35557,18,24,152
pcc_eng_16-073,388.19,257844,8033423,211318,3,2506,3214,330211,3,15511,17791,43208,16,15,58,36583,17,24,155
pcc_eng_16-075,383.41,252092,7846051,207071,3,2368,3045,330391,3,15434,17694,41911,15,15,54,36048,17,24,149
pcc_eng_16-074,388.92,256626,7993603,210878,3,2376,3100,332737,3,15422,17671,43242,14,15,50,36623,17,24,141
pcc_eng_16-076,380.27,252141,7847108,207536,3,2433,3159,322145,3,15158,17392,42695,14,15,53,36383,17,24,144
pcc_eng_16-077,384.66,251610,7832495,211941,3,2386,3091,326122,3,15040,17255,42508,14,15,54,37442,17,24,146
pcc_eng_16-078,384.97,252549,7862842,211631,3,2413,3095,324818,3,14983,17235,42892,16,15,50,36485,17,24,136
pcc_eng_16-079,386.54,257227,8011596,208072,3,2321,2997,327257,3,15038,17261,42741,16,15,56,36301,17,24,149
pcc_eng_16-080,378.81,249556,7772082,204023,3,2302,2987,320534,3,14984,17240,41715,15,15,51,35582,17,24,144
pcc_eng_16-081,396.49,259311,8086158,215817,3,2413,3149,335057,3,15258,17532,44905,16,15,55,37586,17,24,141
pcc_eng_16-082,383.28,254745,7932448,204633,3,2371,3088,325755,3,15074,17334,42277,13,15,52,35798,17,24,146
pcc_eng_16-083,376.95,249286,7761643,203413,3,2397,3085,320327,3,15065,17278,41244,13,15,50,35430,17,24,154
pcc_eng_16-084,367.97,243155,7562529,196777,3,2310,3007,313753,3,14746,17007,40482,14,15,49,34502,17,24,149
pcc_eng_16-085,386.57,256107,7975974,213385,3,2336,3064,330038,3,15280,17537,43756,16,15,53,36982,17,24,139
pcc_eng_16-086,387.84,254926,7936952,209356,3,2445,3167,327592,3,15422,17676,42464,14,15,56,36394,17,24,146
pcc_eng_16-087,384.45,255426,7951266,208517,3,2454,3173,325704,3,15080,17281,42671,16,15,57,36438,17,24,154
pcc_eng_16-089,376.38,250901,7810170,205309,3,2313,3007,322049,3,14958,17218,42106,15,15,53,36110,17,24,152
pcc_eng_16-088,381.22,253106,7877334,206372,3,2433,3163,323095,3,15075,17343,41970,14,15,50,35658,18,24,151
pcc_eng_16-090,379.32,249396,7761261,207208,3,2472,3158,321403,3,15246,17492,41290,15,15,48,35044,18,24,150
pcc_eng_16-091,387.69,253794,7901458,207022,3,2429,3158,331473,3,15250,17485,41780,15,15,55,36795,17,24,152
pcc_eng_16-092,379.13,248474,7731571,207311,3,2299,2994,325391,3,15024,17326,41985,17,15,54,35927,17,24,158
pcc_eng_16-093,382.32,252332,7862946,203845,3,2405,3107,332763,3,15116,17340,41589,14,15,50,36277,18,24,157
pcc_eng_16-094,383.79,251624,7830831,207729,3,2314,3006,324109,3,14976,17261,41801,14,15,49,36308,17,24,143
pcc_eng_16-095,385.59,257279,8013458,210727,3,2412,3130,328229,3,15259,17529,43848,16,15,55,36963,17,24,144
pcc_eng_16-097,379.42,252004,7843978,207401,3,2359,3048,322746,3,14963,17159,41240,13,15,50,36021,17,24,143
pcc_eng_16-096,373.43,247541,7701801,201241,3,2385,3058,317756,3,15041,17284,40787,14,15,52,35095,17,24,151
pcc_eng_16-098,389.09,254763,7932238,212763,3,2327,3029,331144,3,15106,17337,43608,14,15,51,37138,17,24,145
pcc_eng_16-099,383.11,253003,7873774,206897,3,2368,3063,326364,3,15236,17514,42457,13,15,50,36146,17,24,147
pcc_eng_16-100,378.37,247654,7707121,207542,3,2320,3015,323096,3,15108,17401,42567,14,15,52,36374,17,24,148
pcc_eng_16-101,385.55,257231,8012804,210477,3,2401,3105,328216,3,15314,17552,43268,13,15,53,36786,17,24,156
pcc_eng_16-102,377.93,251584,7831731,204878,3,2441,3140,320494,3,15040,17277,41938,14,15,57,35882,18,24,144
pcc_eng_16-103,385.99,252116,7846792,210706,3,2377,3085,327777,3,15047,17242,42886,18,15,55,36749,17,24,149
pcc_eng_16-104,380.58,251186,7819948,205072,3,2343,3051,322660,3,15184,17392,41545,14,15,51,35704,17,24,159
pcc_eng_16-105,379.4,247695,7707984,208044,3,2351,3047,321841,3,14983,17144,41831,12,15,51,36056,17,24,152
pcc_eng_16-107,390.03,257220,8017529,212700,3,2413,3126,330056,3,15208,17418,43160,15,15,55,36932,17,24,150
pcc_eng_16-106,377.16,251294,7829333,203365,3,2384,3073,319295,3,15254,17483,41781,17,15,53,35420,19,24,151
pcc_eng_16-108,368.07,244291,7598798,198049,3,2270,2955,314436,3,14903,17132,40373,13,15,55,33996,17,24,149
pcc_eng_17-001,378.61,250226,7785045,206581,3,2372,3043,322362,3,14931,17171,42372,13,15,51,35951,18,24,155
pcc_eng_17-002,381.35,251317,7821927,206136,3,2448,3145,325361,3,15218,17420,41910,16,15,52,36255,18,24,151
pcc_eng_17-003,376.38,251321,7820280,205420,3,2358,3061,320339,3,15007,17265,42025,16,15,54,36451,17,24,148
pcc_eng_17-006,376.87,250213,7785703,206464,3,2400,3099,321783,3,15113,17374,42185,16,15,53,36379,17,24,152
pcc_eng_17-005,400.49,260505,8121327,220689,3,2445,3156,339128,3,15380,17683,45413,12,15,53,38258,17,24,146
pcc_eng_17-004,376.71,249571,7766647,205214,3,2394,3085,320281,3,15039,17216,42866,15,15,55,35618,17,24,143
pcc_eng_17-008,386.2,254097,7915156,212183,3,2447,3155,331600,3,15379,17671,43881,16,15,55,37005,17,24,154
pcc_eng_17-007,374.34,247795,7709931,202791,3,2351,3030,318241,3,14853,17045,41887,14,15,51,35444,17,24,150
pcc_eng_17-009,388.58,257732,8033230,213611,3,2322,3032,327341,3,14921,17209,44482,17,15,50,36379,17,24,148
pcc_eng_17-010,381.74,252835,7870198,205600,3,2334,3033,324095,3,15005,17219,42286,13,15,55,36442,17,24,143
pcc_eng_17-011,386.13,256274,7980845,211163,3,2367,3066,328782,3,15324,17625,43437,16,15,54,36851,18,24,153
pcc_eng_17-012,368.46,245772,7647342,198006,3,2356,3061,314596,3,14693,16933,40097,16,15,51,34603,17,24,145
pcc_eng_17-013,381.86,251637,7832360,209333,3,2469,3182,326468,3,15380,17712,42647,13,15,52,36343,17,24,143
pcc_eng_17-014,379.2,249080,7748553,206881,3,2306,2997,323604,3,15059,17273,42236,14,15,49,35748,17,24,146
pcc_eng_17-015,383.94,252506,7858879,208036,3,2372,3079,327340,3,15080,17324,42473,14,15,56,36108,17,24,149
pcc_eng_17-016,389.1,254983,7941019,209797,3,2358,3052,326687,3,15267,17423,44261,15,15,54,37368,17,24,152
pcc_eng_17-017,377.95,248520,7737138,203023,3,2330,3025,321988,3,15085,17322,41777,16,15,52,36016,17,24,145
pcc_eng_17-018,382.64,252572,7860068,207869,3,2418,3100,325392,3,15169,17416,42663,13,15,52,36010,18,24,149
pcc_eng_17-019,380.8,253250,7887949,207497,3,2370,3043,325167,3,15134,17302,42297,16,15,51,36020,17,24,137
pcc_eng_17-020,382.7,253162,7881335,207530,3,2374,3060,324926,3,15067,17314,42992,14,15,51,36091,17,24,143
pcc_eng_17-021,378.44,248961,7752309,205073,3,2400,3076,320153,3,14929,17145,42247,13,15,51,35762,17,24,146
pcc_eng_17-023,381.47,252455,7860805,208052,3,2289,2975,327740,3,15262,17460,42449,16,15,51,36146,17,24,142
pcc_eng_17-022,368.95,243607,7577468,202483,3,2337,3026,314030,3,14926,17084,41342,14,15,54,34718,17,24,144
pcc_eng_17-024,387.41,256862,7998273,210919,3,2386,3096,330343,3,15268,17505,42987,16,15,48,36901,18,24,144
pcc_eng_17-025,385.26,254893,7936311,209101,3,2447,3123,328315,3,15191,17388,42638,16,15,55,36832,17,24,151
pcc_eng_17-026,383.09,253042,7879047,207192,3,2352,3067,325388,3,15126,17347,42302,15,15,50,36153,17,24,143
pcc_eng_17-027,384.89,255062,7944139,208996,3,2371,3040,327639,3,15162,17382,42487,14,15,46,36764,17,24,142
pcc_eng_17-028,373.64,244571,7607111,199396,3,2358,3055,318811,3,14977,17209,40729,14,15,52,34832,17,24,149
pcc_eng_17-029,398.51,262965,8210030,216476,3,2483,3222,334445,3,15557,17811,44435,15,15,54,37751,18,24,150
pcc_eng_17-031,380.62,251760,7836670,204856,3,2477,3199,322633,3,15101,17376,42369,14,15,51,35468,17,24,153
pcc_eng_17-030,384.08,255285,7947312,209860,3,2349,3045,326285,3,15030,17225,43390,13,15,50,37201,17,24,151
pcc_eng_17-032,387.7,256402,7988522,209229,3,2388,3083,327723,3,15331,17501,42898,16,15,49,35813,17,24,145
pcc_eng_17-033,380.08,250668,7802009,206536,3,2333,3052,322205,3,15029,17226,42485,15,15,54,36180,17,24,146
pcc_eng_17-034,376.03,247780,7709101,202081,3,2314,3003,319094,3,15038,17233,41043,15,15,50,35467,18,24,154
pcc_eng_17-035,382.92,252329,7856641,208307,3,2403,3079,324709,3,15114,17337,42623,13,15,52,36761,17,24,147
pcc_eng_17-037,391.01,258024,8038023,212987,3,2403,3104,334057,3,15408,17663,43725,18,15,54,37610,17,24,145
pcc_eng_17-036,384.27,251802,7835047,207050,3,2386,3106,329995,3,15266,17535,42394,15,15,47,36011,17,24,151
pcc_eng_17-038,385.83,256161,7974601,209588,3,2354,3073,327253,3,15165,17432,42263,16,15,52,36821,17,24,148
pcc_eng_17-039,382.43,253637,7894853,207441,3,2379,3046,326142,3,15261,17517,42092,14,15,49,36220,17,24,153
pcc_eng_17-041,390.09,256436,7986533,213099,3,2400,3096,328694,3,15458,17685,43778,14,15,51,36918,17,24,150
pcc_eng_17-040,376.71,249339,7758062,202797,3,2397,3107,322185,3,15022,17211,41375,14,15,52,35192,17,24,150
pcc_eng_17-042,374.41,247828,7711853,202680,3,2338,3019,318384,3,14968,17160,41607,15,15,51,35653,17,24,144
pcc_eng_17-043,377.12,248716,7737721,203920,3,2329,3018,320404,3,15005,17225,41489,14,15,51,35779,17,24,146
pcc_eng_17-044,377.62,250456,7793843,205382,3,2402,3077,324670,3,15388,17608,41809,13,15,51,36079,17,24,151
pcc_eng_17-045,381.95,251508,7825842,209424,3,2446,3136,327411,3,15476,17695,42426,15,15,55,36578,17,24,146
pcc_eng_17-046,387.81,257751,8030426,212570,3,2467,3152,328707,3,15403,17648,43893,17,15,50,36924,17,24,146
pcc_eng_17-047,379.39,252398,7858050,203498,3,2346,3055,322869,3,15044,17322,41799,16,15,54,35443,17,24,149
pcc_eng_17-048,375.48,245955,7649352,203388,3,2349,3036,319926,3,15071,17275,41418,14,15,49,35937,17,24,149
pcc_eng_17-050,368.35,247353,7699910,197295,3,2334,3015,314125,3,14726,16935,40330,14,15,50,34702,18,24,142
pcc_eng_17-049,390.18,261691,8149372,213559,3,2401,3123,328720,3,15256,17515,43331,15,15,53,36963,18,24,154
pcc_eng_17-051,378.51,249139,7756568,208667,3,2375,3057,322728,3,15082,17288,42741,13,15,52,36446,17,24,147
pcc_eng_17-052,388.66,256155,7976222,211675,3,2420,3123,330327,3,15076,17359,43463,12,15,50,36740,17,24,154
pcc_eng_17-053,394.84,261877,8160685,215420,3,2426,3135,336623,3,15426,17701,43295,15,15,56,37730,17,24,151
pcc_eng_17-054,379.2,252130,7846441,206977,3,2335,3025,322090,3,14923,17102,42294,14,15,49,35774,17,24,146
pcc_eng_17-055,381.36,250814,7803553,205860,3,2474,3207,325437,3,15105,17403,42195,14,15,55,36321,17,24,153
pcc_eng_17-056,382.51,252194,7848580,208057,3,2485,3161,327230,3,15247,17536,42329,17,15,53,36315,17,24,150
pcc_eng_17-057,383.7,251536,7836337,210098,3,2407,3121,323124,3,15019,17285,43896,19,15,53,37154,17,24,156
pcc_eng_17-058,374.81,246672,7670482,204248,3,2358,3069,318847,3,15079,17271,41956,16,15,53,35426,17,24,146
pcc_eng_17-060,379.02,249545,7763481,205715,3,2334,3013,321116,3,15086,17269,42814,16,15,51,35259,17,24,149
pcc_eng_17-059,372.74,245060,7622552,202284,3,2336,3020,319806,3,15098,17332,41387,16,15,56,35737,17,24,151
pcc_eng_17-061,374.75,245129,7623965,200417,3,2387,3056,321224,3,15074,17383,41137,11,15,52,35047,17,24,149
pcc_eng_17-062,391.19,256687,7997458,211353,3,2437,3131,333917,3,15228,17492,42969,14,15,53,36740,18,24,152
pcc_eng_17-063,385.58,256787,7995010,210249,3,2367,3092,324206,3,15210,17356,43925,14,15,54,37359,17,24,142
pcc_eng_17-064,375.8,248503,7730630,203474,3,2388,3098,318907,3,14998,17220,40991,15,15,49,35454,17,24,148
pcc_eng_17-065,383.89,253235,7880961,208350,3,2441,3137,327819,3,15177,17425,42950,12,15,48,36505,17,24,157
pcc_eng_17-066,376.04,247181,7686710,203118,3,2330,3025,319791,3,15033,17280,41333,13,15,48,35353,17,24,143
pcc_eng_17-067,371.53,245612,7641947,201239,3,2331,3009,316431,3,14938,17053,40869,12,15,45,34981,17,24,154
pcc_eng_17-068,371.3,246031,7653833,202892,3,2358,3032,315417,3,14906,17086,41277,14,15,51,35208,17,24,143
pcc_eng_17-069,386.29,256100,7975158,211684,3,2400,3127,330137,3,15199,17533,42869,14,15,50,36818,17,24,151
pcc_eng_17-070,390.31,256346,7981673,213548,3,2368,3085,334434,3,15358,17683,43221,15,15,56,36911,17,24,146
pcc_eng_17-071,381.48,251653,7833172,204621,3,2398,3124,325169,3,15480,17727,41784,13,15,53,35526,17,24,151
