corpus_slice,file_MB,sentences,tokens,ADV_tokens,ADV_xpos,ADV_lemmas,ADV_forms,ADJ_tokens,ADJ_xpos,ADJ_lemmas,ADJ_forms,NEG_tokens,NEG_xpos,NEG_lemmas,NEG_forms,NR_tokens,NR_xpos,NR_lemmas,NR_forms
nyt_eng_199906,54.38,46714,1111683,92465,3,1800,1940,125237,3,11507,11706,11567,8,15,31,14520,16,24,80
nyt_eng_199907,52.07,44921,1069110,88179,3,1746,1872,120236,3,11062,11231,10912,7,15,26,14220,16,23,79
nyt_eng_199908,52.18,44430,1057132,88194,3,1756,1891,120009,3,11350,11532,11236,7,15,25,14127,16,24,80
nyt_eng_199910,51.58,44060,1048128,87488,3,1795,1928,119100,3,11343,11534,11375,9,15,28,14387,16,24,81
nyt_eng_199909,48.27,41607,990428,81726,3,1727,1854,111303,3,10941,11136,10525,7,15,27,13477,16,23,79
nyt_eng_199912,42.66,36373,865608,71351,3,1679,1789,99391,3,10428,10598,8997,9,15,26,11939,16,23,83
nyt_eng_199911,51.93,44063,1048505,86832,3,1763,1890,119576,3,11136,11334,11021,8,15,28,14176,16,24,81
nyt_eng_200001,53.19,44754,1065137,88505,3,1795,1923,122192,3,11044,11247,11207,8,15,30,14651,17,24,78
nyt_eng_200005,44.71,37756,898530,75405,3,1657,1755,102396,3,10368,10541,9381,7,15,25,12333,16,24,85
nyt_eng_200003,49.55,42098,1002260,83630,3,1677,1800,113949,3,10610,10804,10476,8,15,27,13861,15,23,79
nyt_eng_200002,52.27,44384,1055995,87907,3,1731,1853,120684,3,10858,11065,10968,8,15,27,14087,16,23,81
nyt_eng_200004,39.27,33256,792119,66601,3,1545,1644,90521,3,9338,9526,8696,8,15,26,10611,16,24,81
nyt_eng_200006,48.33,40423,962158,81677,3,1741,1861,111553,3,10812,11000,10296,8,15,29,13203,16,24,84
nyt_eng_200007,52.9,44788,1066552,89392,3,1763,1893,122739,3,11099,11296,11381,8,15,27,14423,15,24,81
nyt_eng_200009,43.49,37031,882501,73210,3,1640,1756,100941,3,10357,10518,9270,8,15,28,12124,16,23,77
nyt_eng_200008,60.37,51011,1214675,101850,3,1808,1942,140303,3,11948,12163,12904,9,15,28,16735,16,24,83
nyt_eng_200010,59.07,49550,1180320,99207,3,1829,1963,136799,3,11789,12002,12474,9,15,30,16770,17,23,81
nyt_eng_200011,56.7,47649,1134826,94407,3,1809,1946,130166,3,11386,11579,11923,8,15,27,15869,18,24,87
nyt_eng_200012,53.44,44966,1070922,89645,3,1732,1869,123238,3,10992,11172,11086,7,15,27,14915,16,24,85
nyt_eng_200101,58.29,49018,1167555,97445,3,1756,1888,133638,3,11486,11685,12276,9,15,28,16236,15,24,81
nyt_eng_200105,54.58,46534,1108663,91908,3,1650,1785,126498,3,10859,11074,11723,9,15,27,14952,15,24,83
nyt_eng_200109,56.34,47947,1143167,94236,3,1644,1764,128849,3,10314,10496,11883,9,15,30,15345,17,24,84
nyt_eng_200106,47.74,40797,971839,79689,3,1678,1796,109823,3,10311,10489,10187,9,15,30,12925,16,24,79
nyt_eng_200108,53.41,46084,1098701,90073,3,1651,1772,124275,3,10788,10972,11379,8,15,29,14366,18,24,81
nyt_eng_200111,54.57,46237,1102036,91329,3,1728,1864,124097,3,11000,11200,11490,8,15,28,14818,16,24,80
nyt_eng_200110,57.33,49122,1170127,95762,3,1708,1827,131965,3,10961,11154,11884,8,15,26,15326,15,24,86
nyt_eng_200112,47.05,40614,968532,79091,3,1672,1793,108131,3,10385,10589,9991,7,15,28,12866,16,23,80
nyt_eng_200202,51.97,44556,1061419,87189,3,1664,1796,119603,3,10800,10983,11335,8,14,27,14406,16,24,86
nyt_eng_200201,48.27,41233,982691,80749,3,1649,1765,109076,3,10324,10490,10066,9,15,26,13309,16,24,82
nyt_eng_200203,56.18,48327,1151411,94472,3,1703,1831,128664,3,11290,11504,12028,7,15,26,14996,16,24,81
nyt_eng_200205,52.93,44854,1068581,88077,3,1695,1813,121052,3,11035,11246,10831,7,15,28,14247,16,24,81
nyt_eng_200204,54.75,46801,1115254,91961,3,1691,1826,125311,3,11367,11559,11604,8,15,30,15016,15,24,86
nyt_eng_200206,50.38,42925,1023337,83184,3,1672,1790,115442,3,10793,10988,10306,8,15,30,13440,15,23,79
nyt_eng_200207,24.51,20680,492781,40971,3,1257,1346,56289,3,7516,7640,5252,8,15,25,6515,15,23,75
nyt_eng_200208,47.08,39959,952149,78028,3,1606,1728,107597,3,10277,10447,10110,8,15,29,13028,16,23,82
nyt_eng_200209,52.58,44002,1049194,86792,3,1777,1911,118134,3,10967,11168,11144,8,15,29,14126,16,23,82
nyt_eng_200210,54.18,45394,1081347,88765,3,1702,1835,122788,3,11416,11613,11303,9,15,28,14610,16,24,80
nyt_eng_200211,49.54,41342,985130,81521,3,1669,1789,111571,3,10627,10846,10369,7,15,27,13027,16,24,81
nyt_eng_200302,6.21,5156,122335,9930,3,746,793,13932,3,3613,3648,1260,7,14,22,1629,15,23,67
nyt_eng_200301,31.05,25445,606340,50774,3,1327,1434,71815,3,7875,7994,6547,8,15,28,8079,15,24,79
nyt_eng_200212,52.52,43422,1035208,85635,3,1712,1836,120087,3,10921,11109,11049,7,15,27,14546,16,24,85
nyt_eng_200303,6.61,5552,131682,10868,3,841,887,15024,3,3920,3981,1404,7,15,18,1739,15,23,66
nyt_eng_200304,7.12,5856,138867,11684,3,829,873,16343,3,4067,4130,1511,7,15,21,1865,15,23,62
nyt_eng_200306,6.12,5046,119655,9878,3,819,865,13978,3,3732,3782,1309,7,15,23,1639,16,24,65
nyt_eng_200305,6.1,5133,121763,10222,3,782,825,13846,3,3751,3794,1215,7,14,19,1673,15,22,58
nyt_eng_200308,5.11,4227,100208,8340,3,707,751,11809,3,3304,3356,1074,7,15,21,1298,15,23,60
nyt_eng_200307,6.45,5322,126252,10493,3,810,855,14636,3,3884,3929,1288,8,14,21,1668,15,21,63
nyt_eng_200309,6.65,5559,131804,10805,3,845,893,15051,3,3996,4044,1379,8,15,24,1819,15,23,61
nyt_eng_200310,6.61,5409,128256,10539,3,820,874,15116,3,4026,4071,1355,8,15,21,1739,15,23,67
nyt_eng_200311,5.88,4897,116108,9481,3,720,764,13359,3,3666,3719,1214,7,14,21,1563,15,24,68
nyt_eng_200401,5.45,4453,105556,8762,3,756,802,12429,3,3565,3611,1095,7,14,21,1471,15,23,64
nyt_eng_200312,5.9,4843,114869,9439,3,782,821,13404,3,3658,3698,1262,7,14,21,1569,15,23,63
nyt_eng_200402,4.98,4096,97122,8015,3,707,742,11468,3,3284,3328,1009,7,13,19,1332,15,23,63
nyt_eng_200403,5.57,4538,107640,8922,3,742,791,12658,3,3616,3667,1082,7,15,24,1504,15,23,62
nyt_eng_200404,5.04,4224,100236,8376,3,765,810,11574,3,3408,3448,1035,7,14,19,1333,15,22,64
nyt_eng_200405,1.26,1062,25202,2109,3,346,358,2927,3,1305,1311,265,6,12,17,332,15,19,39
nyt_eng_200407,44.89,36738,873876,72910,3,1697,1829,101559,3,10897,11089,9230,8,15,28,12005,16,24,81
nyt_eng_200409,44.65,36921,878195,72874,3,1744,1864,100199,3,11164,11357,9329,9,15,28,11884,16,24,85
nyt_eng_200408,45.91,38433,914137,75212,3,1653,1780,103418,3,11162,11369,9313,8,15,26,12032,16,23,82
nyt_eng_200410,49.13,40639,966701,80150,3,1780,1911,110830,3,11578,11787,10284,9,15,28,13279,16,23,83
nyt_eng_200411,44.1,36315,864158,71582,3,1724,1842,99985,3,11128,11324,9073,9,15,27,11929,16,24,80
nyt_eng_200501,43.95,36089,858276,71262,3,1711,1839,99927,3,10810,11010,9015,9,15,27,11872,16,23,83
nyt_eng_200412,38.52,31678,753833,62964,3,1652,1774,87856,3,10360,10536,7861,8,15,28,10022,16,23,82
nyt_eng_200502,37.76,31017,737805,61024,3,1616,1745,86241,3,10040,10235,7939,9,15,32,10327,16,23,83
nyt_eng_200503,42.53,34782,827152,68662,3,1692,1819,95925,3,10852,11041,8760,8,15,30,11049,17,24,81
nyt_eng_200504,38.5,31453,748328,62513,3,1614,1731,86975,3,10266,10451,7908,7,15,25,9959,15,24,82
nyt_eng_200505,39.22,31892,758544,63364,3,1604,1722,88384,3,10466,10657,8092,8,15,27,10286,17,24,84
nyt_eng_200507,46.84,38959,926679,76812,3,1691,1830,105696,3,11287,11489,9657,7,15,27,12088,16,24,83
nyt_eng_200506,43.43,35618,846894,70545,3,1739,1877,99069,3,11276,11474,8683,8,15,29,11215,16,23,78
nyt_eng_200509,33.54,27759,660197,55268,3,1529,1638,75063,3,9263,9400,7228,7,15,25,8969,16,24,84
nyt_eng_200508,47.5,39856,947925,78076,3,1752,1887,108127,3,11723,11940,9895,7,15,26,12471,16,24,85
nyt_eng_200510,46.49,38930,926072,75992,3,1768,1883,105385,3,11331,11519,9749,9,15,29,12273,17,24,82
nyt_eng_200511,42.07,35175,836531,68733,3,1668,1794,95123,3,10848,11042,8750,8,15,26,10979,16,23,82
nyt_eng_200601,43.02,35796,851327,70250,3,1679,1800,97625,3,10899,11099,9096,7,15,26,11727,15,24,85
nyt_eng_200512,42.5,35412,842324,69731,3,1706,1829,97219,3,11067,11263,8689,8,15,28,11341,16,24,85
nyt_eng_200602,44.05,37356,888480,73135,3,1699,1824,99743,3,11172,11385,9461,8,15,29,11720,16,24,83
nyt_eng_200604,42.12,35463,843684,69296,3,1655,1780,95239,3,10676,10873,8711,8,15,31,11497,16,24,84
nyt_eng_200605,43.13,36254,862305,71130,3,1672,1799,97382,3,10943,11144,9154,7,15,27,11492,16,24,83
nyt_eng_200603,43.02,36312,863666,71036,3,1718,1851,97098,3,11069,11290,9236,8,15,28,11681,17,23,80
nyt_eng_200606,41.37,34418,818440,67873,3,1652,1779,94095,3,10972,11161,8557,8,15,28,10969,16,24,81
nyt_eng_200607,35.91,30039,714686,59002,3,1581,1709,82157,3,9914,10093,7478,8,15,25,9430,16,24,82
nyt_eng_200608,39.49,33323,792844,65346,3,1650,1786,90571,3,10797,10986,8239,8,15,28,10397,17,24,79
nyt_eng_200611,42.6,35857,853143,70419,3,1675,1812,97689,3,10903,11109,8792,9,15,27,11218,16,24,82
nyt_eng_200609,43.75,37027,880993,72330,3,1720,1863,99528,3,11207,11404,9246,8,15,26,11585,16,24,85
nyt_eng_200610,43.12,36153,860262,71208,3,1672,1804,98188,3,11034,11228,9166,9,15,28,11316,17,23,78
nyt_eng_200612,40.13,33625,800027,66157,3,1659,1788,92738,3,10846,11053,8189,8,15,27,10605,16,24,81
nyt_eng_200702,35.83,29882,710741,59160,3,1530,1644,81763,3,9824,9995,7583,8,15,29,9570,16,24,77
nyt_eng_200701,40.51,33781,803533,66343,3,1602,1727,92425,3,10546,10733,8328,8,15,27,11024,17,24,84
nyt_eng_200703,38.23,32113,764007,62770,3,1582,1711,86704,3,10275,10449,7957,9,15,28,9956,16,23,77
nyt_eng_200704,36.22,30176,717845,59860,3,1584,1695,82491,3,9962,10143,7563,7,15,25,9492,16,24,87
nyt_eng_200706,36.2,29940,712328,59508,3,1612,1731,82193,3,9987,10164,7542,8,15,28,9559,15,24,80
nyt_eng_200705,36.58,30230,719179,60080,3,1586,1699,83558,3,10194,10375,7579,7,14,26,9569,15,24,79
nyt_eng_200707,35.27,29341,698017,58286,3,1563,1694,80313,3,9851,10038,7257,7,15,28,9327,16,22,79
nyt_eng_200708,33.21,27909,663806,54981,3,1544,1643,75907,3,9628,9791,6877,7,15,27,8582,17,23,83
nyt_eng_200709,32.3,26720,635697,52786,3,1574,1692,73893,3,9585,9757,6684,7,15,28,8531,16,23,79
nyt_eng_200710,38.15,32082,763230,63629,3,1622,1740,86782,3,10373,10546,8240,7,15,26,10089,16,24,84
nyt_eng_200711,33.99,28565,679687,55935,3,1551,1661,78167,3,9700,9871,7029,8,15,27,9198,17,23,81
nyt_eng_200801,36.5,30078,715514,59663,3,1525,1641,83200,3,9545,9711,7477,8,15,29,10091,16,24,83
nyt_eng_200712,34.15,28296,673733,55606,3,1586,1696,78334,3,9754,9908,6963,10,15,27,9015,15,23,79
nyt_eng_200802,32.71,27041,643172,53044,3,1487,1595,74193,3,9137,9316,6504,8,15,26,8828,15,24,81
nyt_eng_200803,34.4,28584,680049,56090,3,1533,1651,78586,3,9640,9787,7039,8,15,31,9014,16,24,82
nyt_eng_200804,32.7,27132,645576,53722,3,1543,1652,74587,3,9447,9608,6690,8,15,26,8503,15,24,77
nyt_eng_200805,32.9,27302,649695,53961,3,1529,1652,74784,3,9193,9355,6514,7,15,25,8732,16,24,80
nyt_eng_200807,31.25,25750,612590,50763,3,1481,1591,71185,3,9118,9277,6334,8,15,27,7926,16,24,79
nyt_eng_200808,32.45,27278,648870,54127,3,1483,1588,73541,3,8967,9108,6850,8,15,26,8429,16,23,75
nyt_eng_200806,32.45,26820,637985,52975,3,1494,1614,73872,3,9275,9434,6500,8,15,27,8356,16,24,81
nyt_eng_200809,31.42,25903,616236,51463,3,1484,1598,71129,3,8727,8871,6389,7,14,25,8423,16,23,80
nyt_eng_200810,33.85,28340,674319,56347,3,1513,1612,77404,3,9129,9285,6983,7,15,27,8916,15,24,80
nyt_eng_200811,30.71,25382,604271,50436,3,1469,1566,70372,3,8773,8913,6124,8,14,26,8133,15,24,82
nyt_eng_200901,30.72,25145,597904,50289,3,1379,1483,69602,3,8569,8707,6292,7,15,24,8222,15,24,79
nyt_eng_200812,29.63,24235,576781,47980,3,1467,1567,67951,3,8692,8834,6028,7,15,29,7855,16,24,78
nyt_eng_200902,26.46,21762,517541,42966,3,1360,1459,60289,3,8016,8163,5492,9,15,27,7030,16,24,78
nyt_eng_200905,26.9,22212,527970,43819,3,1339,1436,61131,3,7939,8063,5501,8,15,27,7439,16,23,76
nyt_eng_200904,25.5,21279,505894,41785,3,1284,1382,57835,3,7781,7923,5142,8,15,28,6847,16,23,75
nyt_eng_200903,29.66,24551,583863,48468,3,1430,1532,67578,3,8518,8670,5915,7,15,25,7968,17,23,81
nyt_eng_200906,24.4,20082,476985,39804,3,1307,1395,55813,3,7657,7781,4881,7,14,22,6533,15,24,78
nyt_eng_200907,25.12,20906,496948,40760,3,1300,1396,56955,3,7687,7801,5134,8,15,27,6659,16,22,72
nyt_eng_200910,23.94,19719,468522,38631,3,1235,1326,54394,3,7328,7445,4732,8,14,23,6329,17,23,78
nyt_eng_200909,25.21,20753,492895,40926,3,1291,1390,57746,3,7664,7805,5160,7,14,24,6780,15,24,78
nyt_eng_200908,24.36,20002,475377,39537,3,1272,1358,54985,3,7482,7588,4857,7,15,25,6576,15,23,77
nyt_eng_200911,22.77,18830,447538,37053,3,1240,1328,51470,3,7106,7207,4771,7,15,23,6108,15,23,73
nyt_eng_200912,22.82,18741,445350,37046,3,1268,1356,52422,3,7360,7479,4608,7,15,23,6096,15,23,73
nyt_eng_201001,24.33,19922,473369,39518,3,1254,1344,55253,3,7376,7497,4811,7,15,25,6595,16,23,75
nyt_eng_201002,22.45,18655,443468,36891,3,1185,1270,51159,3,7292,7405,4712,7,15,22,5816,16,23,76
nyt_eng_201003,23.86,19711,468382,38287,3,1273,1356,54290,3,7663,7790,4798,7,14,25,6342,16,24,78
nyt_eng_201004,25.63,20939,497541,41396,3,1274,1363,58387,3,7518,7636,4912,7,15,24,6702,15,23,76
nyt_eng_201005,28.55,22904,544185,45466,3,1324,1422,65389,3,7969,8109,5629,7,15,26,7336,16,23,80
nyt_eng_201006,29.19,23545,559549,47275,3,1434,1533,66436,3,8339,8472,5891,7,15,25,7693,16,23,76
nyt_eng_201007,27.71,22397,532342,44537,3,1344,1441,62797,3,7959,8091,5380,8,15,27,7183,16,24,78
nyt_eng_201009,29.35,23831,566497,47354,3,1404,1503,66502,3,8199,8326,5880,7,15,25,7910,15,23,76
nyt_eng_201008,28.83,23606,561012,47100,3,1326,1429,65940,3,8387,8514,5859,7,15,27,7412,16,22,77
nyt_eng_201012,28.27,22723,540102,45373,3,1402,1497,64710,3,8263,8413,5471,7,15,24,7374,15,23,81
nyt_eng_201010,30.28,24692,586999,49357,3,1467,1577,68584,3,8651,8784,6062,7,15,29,7957,15,24,78
nyt_eng_201011,29.3,23637,561829,47242,3,1379,1481,66737,3,8383,8528,5761,9,15,26,7628,15,23,78
pcc_eng_00-001,50.31,24089,750117,51306,3,1371,1716,63451,3,6297,6991,7647,11,15,39,7433,15,24,110
pcc_eng_00-002,50.57,24380,759442,51924,3,1385,1712,63249,3,6191,6821,7762,9,15,39,7524,16,24,100
pcc_eng_00-003,49.94,23908,744280,51231,3,1388,1722,61794,3,6148,6816,7865,11,15,36,7372,16,24,101
pcc_eng_00-004,49.92,24354,759024,51934,3,1360,1696,62588,3,6124,6798,7823,10,15,41,7564,16,24,104
pcc_eng_00-006,50.35,24379,759385,51705,3,1334,1663,63155,3,6246,6905,7679,9,15,38,7583,15,24,102
pcc_eng_00-005,48.26,23515,732316,49985,3,1301,1627,60532,3,6035,6664,7462,9,15,33,6997,16,24,100
pcc_eng_00-008,49.44,23824,741345,50856,3,1334,1675,61884,3,6205,6874,7605,10,15,38,7318,17,24,102
pcc_eng_00-007,48.95,23745,739092,50303,3,1365,1691,61209,3,6044,6693,7462,9,15,33,7460,16,24,101
pcc_eng_00-010,49.3,23799,741138,50733,3,1367,1682,62150,3,6218,6882,7678,10,15,37,7549,16,24,103
pcc_eng_00-009,48.82,23757,739486,50744,3,1382,1716,61114,3,6190,6876,7579,9,15,39,7211,17,24,97
pcc_eng_00-011,49.79,23856,742720,51250,3,1369,1727,62272,3,6182,6869,7752,11,15,37,7423,16,24,92
pcc_eng_00-012,49.27,23829,741769,50622,3,1318,1635,61573,3,6123,6778,7682,8,15,36,7365,16,24,103
pcc_eng_00-014,51.61,25324,790189,54152,3,1404,1744,64511,3,6324,6999,8112,11,15,34,7716,16,24,98
pcc_eng_00-013,49.56,23882,743938,50802,3,1334,1669,62138,3,6171,6853,7738,12,15,39,7252,17,24,102
pcc_eng_00-017,50.67,24531,764050,52335,3,1351,1682,63766,3,6149,6792,7923,11,15,39,7537,16,24,96
pcc_eng_00-015,50.03,24047,748484,51933,3,1316,1657,62372,3,6116,6764,8070,10,15,40,7660,17,24,95
pcc_eng_00-016,51.27,24701,769651,52948,3,1377,1723,63910,3,6282,6972,7996,11,14,37,7699,17,24,105
pcc_eng_00-019,49.91,24385,759569,51375,3,1342,1672,62886,3,6202,6838,7811,10,15,37,7252,16,24,97
pcc_eng_00-018,48.64,23449,730017,49920,3,1323,1644,61273,3,6010,6670,7412,9,15,38,7416,16,24,98
pcc_eng_00-020,50.43,24373,758755,52098,3,1385,1712,63301,3,6221,6877,7884,10,15,40,7531,16,24,98
pcc_eng_00-021,50.89,24348,758639,51806,3,1333,1658,64249,3,6217,6866,8305,10,15,39,7470,16,24,100
pcc_eng_00-022,49.64,23874,742978,50889,3,1362,1688,62519,3,6200,6852,7549,9,15,34,7467,16,24,96
pcc_eng_00-023,52.29,24649,767810,53329,3,1383,1723,64469,3,6314,7007,7975,11,15,38,7735,16,24,101
pcc_eng_00-024,48.23,23477,730855,49821,3,1351,1686,60979,3,6107,6743,7557,9,15,33,7318,16,24,100
pcc_eng_00-025,49.98,24135,751614,51273,3,1379,1702,62165,3,6067,6722,7798,10,14,34,7429,17,24,90
pcc_eng_00-026,51.32,24580,765887,52704,3,1377,1693,64383,3,6401,7088,7807,11,15,34,7532,16,24,101
pcc_eng_00-027,49.94,23973,746050,51202,3,1354,1693,62532,3,6200,6863,7803,9,15,35,7363,16,24,99
pcc_eng_00-028,52.41,24925,776723,53757,3,1359,1686,64800,3,6177,6824,7945,9,15,40,7790,14,24,105
pcc_eng_00-029,49.79,24005,747932,50978,3,1384,1703,62112,3,6160,6783,7771,11,14,35,7333,16,24,95
pcc_eng_00-030,50.15,24128,751410,51675,3,1366,1697,62171,3,6187,6831,7911,11,15,37,7556,15,24,102
pcc_eng_00-031,48.8,23520,731528,49810,3,1344,1677,61342,3,6122,6788,7550,9,15,37,7286,16,24,95
pcc_eng_00-032,49.65,24014,747782,51447,3,1367,1705,62095,3,6184,6844,7755,10,15,38,7340,16,24,106
pcc_eng_00-033,47.59,23067,717815,48860,3,1308,1622,59635,3,5900,6523,7396,9,15,36,7124,17,24,100
pcc_eng_00-034,52.55,25113,782817,54300,3,1378,1689,65303,3,6349,6999,8199,9,15,36,7747,15,24,106
pcc_eng_00-035,50.74,24484,762502,52236,3,1396,1738,63718,3,6254,6911,7615,9,15,36,7509,16,24,102
pcc_eng_00-036,51.13,24279,755595,52311,3,1365,1710,63316,3,6209,6915,7949,11,15,42,7576,17,24,98
pcc_eng_00-037,49.87,23750,738974,51644,3,1471,1810,62069,3,6157,6802,7834,10,15,36,7600,16,24,99
pcc_eng_00-038,49.64,24076,749839,51495,3,1352,1690,62832,3,6201,6896,7714,10,15,40,7672,16,24,101
pcc_eng_00-039,51.91,25142,783511,53735,3,1356,1685,64684,3,6296,6935,8152,9,15,37,7695,16,24,97
pcc_eng_00-040,51.45,24636,767242,52903,3,1399,1755,64173,3,6269,6955,8138,9,15,36,7590,16,24,101
pcc_eng_00-042,51.58,24571,765743,52494,3,1351,1675,64460,3,6244,6920,7887,8,14,34,7793,16,24,96
pcc_eng_00-041,49.51,23815,741572,50865,3,1361,1669,61770,3,6107,6779,7541,10,15,35,7402,17,24,108
pcc_eng_00-043,48.52,23574,733975,50201,3,1401,1719,61057,3,6176,6797,7467,9,15,37,7361,16,24,101
pcc_eng_00-044,51.34,24699,769316,52845,3,1393,1720,63866,3,6230,6890,7906,13,15,38,7759,16,24,97
pcc_eng_00-045,49.21,23861,742504,50582,3,1357,1678,61818,3,6214,6851,7698,9,15,40,7269,16,24,102
pcc_eng_00-048,48.5,23509,731557,50071,3,1340,1690,60528,3,6077,6744,7416,9,15,39,7162,16,24,103
pcc_eng_00-047,50.91,24441,761380,51834,3,1341,1667,63365,3,6208,6865,7552,10,15,36,7843,16,24,96
pcc_eng_00-046,50.37,24034,748170,51716,3,1372,1717,62588,3,6138,6765,7698,10,14,36,7490,16,24,100
pcc_eng_00-049,49.8,24417,760602,51594,3,1328,1669,62691,3,6185,6870,7710,13,15,36,7520,17,24,106
pcc_eng_00-051,48.85,23641,736243,50332,3,1338,1663,60656,3,5975,6634,7466,8,15,35,7482,17,24,107
pcc_eng_00-050,49.1,23921,744756,50241,3,1300,1611,61205,3,6017,6656,7448,12,14,36,7320,16,24,98
pcc_eng_00-052,51.89,24828,773789,53114,3,1400,1718,64403,3,6213,6865,7932,11,15,36,7757,16,24,99
pcc_eng_00-053,51.28,24767,771578,52898,3,1392,1720,63948,3,6181,6841,7916,9,14,35,7666,15,24,100
pcc_eng_00-055,53.16,25346,789978,54687,3,1404,1728,66132,3,6357,7012,8089,12,15,37,8089,16,24,101
pcc_eng_00-054,49.5,23847,742540,50538,3,1357,1706,61605,3,6157,6826,7552,9,15,38,7603,16,24,99
pcc_eng_00-056,49.58,23866,742934,50732,3,1313,1614,62152,3,6335,6991,7741,11,15,35,7478,17,24,93
pcc_eng_00-058,48.73,23601,734140,50049,3,1326,1648,61627,3,6097,6756,7407,9,15,35,7090,16,24,94
pcc_eng_00-057,49.43,23831,742268,50947,3,1350,1688,61692,3,6147,6794,7547,10,15,38,7452,16,24,96
pcc_eng_00-059,51.15,24478,762042,52491,3,1384,1714,63903,3,6209,6889,8036,12,15,36,7738,16,24,103
pcc_eng_00-060,50.55,24443,761307,52187,3,1392,1728,63380,3,6300,6961,7832,11,15,38,7376,16,24,100
pcc_eng_00-063,50.65,24290,756447,51945,3,1393,1725,63535,3,6320,7003,8017,12,15,40,7587,16,24,105
pcc_eng_00-061,51.18,24353,758246,52104,3,1397,1718,63997,3,6370,7012,7781,13,15,42,7504,16,24,105
pcc_eng_00-062,50.63,24441,761164,52016,3,1419,1773,63307,3,6279,6945,7989,11,15,39,7461,16,24,107
pcc_eng_00-064,50.54,24478,762783,52467,3,1393,1721,63274,3,6170,6802,7889,11,15,42,7568,16,24,95
pcc_eng_00-065,49.25,23942,746122,51122,3,1294,1636,61996,3,6095,6817,7833,8,15,38,7459,15,24,100
pcc_eng_00-066,51.63,25005,779290,53383,3,1386,1720,63949,3,6162,6825,8058,10,15,37,7891,16,24,102
pcc_eng_00-068,49.56,24215,754169,51077,3,1366,1707,62195,3,6064,6729,7717,10,15,38,7283,16,24,104
pcc_eng_00-067,49.86,24069,749377,51151,3,1332,1638,62473,3,6169,6802,7700,10,15,39,7389,17,24,103
pcc_eng_00-069,50.8,24600,766293,52561,3,1388,1713,63507,3,6126,6795,7825,9,15,35,7557,15,24,102
pcc_eng_00-070,50.08,24296,756446,51676,3,1378,1713,62440,3,6237,6889,7881,12,14,35,7652,16,24,97
pcc_eng_00-071,51.54,24753,771600,52821,3,1373,1724,64277,3,6357,7046,7984,9,15,34,7806,16,24,105
pcc_eng_00-072,52.07,24761,771932,53286,3,1399,1730,64360,3,6246,6916,7880,12,15,37,7711,15,24,100
pcc_eng_00-073,51.06,24374,758990,52271,3,1318,1670,63103,3,6065,6693,7884,11,15,36,7694,17,24,103
pcc_eng_00-074,51.75,24949,776884,53444,3,1404,1740,64347,3,6316,6986,8163,10,15,40,7676,15,24,99
pcc_eng_00-075,50.23,23935,745044,51797,3,1420,1759,62454,3,6171,6826,7830,11,15,42,7597,16,24,107
pcc_eng_00-076,48.2,23336,726006,49990,3,1334,1661,59826,3,6083,6701,7542,9,15,39,7133,17,24,107
pcc_eng_00-077,50.05,24414,760563,51552,3,1383,1728,62352,3,6086,6756,7757,11,15,39,7504,17,24,104
pcc_eng_00-078,49.03,23626,735560,50469,3,1326,1694,61111,3,6078,6755,7642,11,15,37,7296,17,24,103
pcc_eng_00-079,51.61,24724,770237,53638,3,1355,1698,64397,3,6253,6908,8020,8,15,35,7779,16,24,102
pcc_eng_00-080,48.76,23410,728597,50068,3,1307,1609,60723,3,6026,6679,7389,9,15,33,7266,17,24,102
pcc_eng_00-082,49.84,23979,746555,51047,3,1394,1732,62042,3,6132,6800,7671,11,14,38,7377,17,24,109
pcc_eng_00-081,53.53,25789,804922,55245,3,1386,1724,66155,3,6492,7147,8337,9,15,39,8035,15,24,105
pcc_eng_00-083,48.44,23206,722031,49596,3,1352,1677,60782,3,6047,6689,7216,10,15,37,7349,16,24,100
pcc_eng_00-084,50.08,24498,763115,51990,3,1359,1699,63010,3,6184,6868,7848,9,15,39,7660,16,24,106
pcc_eng_00-085,49.82,24152,751892,51798,3,1357,1698,61996,3,6153,6805,7961,10,15,36,7174,16,24,101
pcc_eng_00-086,49.05,23855,742443,50456,3,1330,1646,61654,3,6149,6808,7660,9,15,35,7358,16,24,102
pcc_eng_00-089,49.81,23879,743318,51376,3,1339,1669,62298,3,6253,6882,7582,9,15,35,7482,15,24,96
pcc_eng_00-087,50.1,24072,749643,51651,3,1376,1710,62096,3,6267,6906,7807,11,15,39,7532,16,24,100
pcc_eng_00-091,48.78,23472,730219,50199,3,1334,1667,60738,3,6137,6841,7556,10,15,38,7343,17,24,106
pcc_eng_00-088,50.59,24505,762985,52067,3,1368,1735,63036,3,6281,6962,7804,9,15,39,7494,16,24,103
