      l1  l2                               f      E11  r.log.likelihood  r.log.likelihood.tt  r.odds.ratio.disc  r.Dice  r.t.score  r.p1.given2  r.p2.given1  r.p1.given2.simple  r.p2.given1.simple  r.p1.given2.margin  r.p2.given1.margin  r.expect.diff  am.log.likelihood  am.log.likelihood.tt  am.odds.ratio.disc  am.Dice  am.t.score  am.p1.given2  am.p2.given1  am.p1.given2.simple  am.p2.given1.simple  am.p1.given2.margin  am.p2.given1.margin  am.expect.diff      f1     f2        N  
NEGATIVE  remotely_surprising             17     2.62              1232                 1832                202    4321       1169           97         2604                7540                4319                  95                1442           2604              58.11                 58.11               1.836   0.0001        3.49        0.7989       0.00006               0.9444              0.00006               0.7989              0.00005           14.38  285435     18  1960936  
NEGATIVE  more_counterproductive          17     2.62              1232                 1832                202    4321       1169           97         2604                7540                4319                  95                1442           2604              58.11                 58.11               1.836   0.0001        3.49        0.7989       0.00006               0.9444              0.00006               0.7989              0.00005           14.38  285435     18  1960936  
NEGATIVE  too_fancy                      530    81.81                24                   46                125      80         31           99           54                7692                  81                  98                  35             54            1808.13               1808.13               1.982   0.0037       19.47        0.7977       0.00184               0.9431              0.00186               0.7975              0.00157          448.19  285435    562  1960936  
NEGATIVE  ever_right                      49     7.57               412                  693                151    1537        416          100          932                7720                1537                 100                 520            932             166.87                166.87               1.919   0.0003        5.92        0.7968       0.00017               0.9423              0.00017               0.7967              0.00015           41.43  285435     52  1960936  
NEGATIVE  as_satisfying                  226    34.93                81                  145                133     275         77          101          167                7736                 275                 101                  96            167             768.90                768.90               1.963   0.0016       12.71        0.7962       0.00078               0.9417              0.00079               0.7961              0.00067          191.07  285435    240  1960936  
NEGATIVE  slightly_close                  32     4.95               634                 1018                168    2345        647          102         1422                7739                2343                 102                 777           1422             108.76                108.76               1.883   0.0002        4.78        0.7956       0.00011               0.9412              0.00011               0.7956              0.00009           27.05  285435     34  1960936  
NEGATIVE  actually_sure                   16     2.47              1302                 1926                220    4579       1231          103         2742                7739                4578                 102                1516           2742              54.38                 54.38               1.810   0.0001        3.38        0.7956       0.00006               0.9412              0.00006               0.7956              0.00005           13.53  285435     17  1960936  
NEGATIVE  truly_certain                   16     2.47              1302                 1926                220    4579       1231          103         2742                7739                4578                 102                1516           2742              54.38                 54.38               1.810   0.0001        3.38        0.7956       0.00006               0.9412              0.00006               0.7956              0.00005           13.53  285435     17  1960936  
NEGATIVE  more_incorrect                  16     2.47              1302                 1926                220    4579       1231          103         2742                7739                4578                 102                1516           2742              54.38                 54.38               1.810   0.0001        3.38        0.7956       0.00006               0.9412              0.00006               0.7956              0.00005           13.53  285435     17  1960936  
NEGATIVE  ever_bad                        16     2.47              1302                 1926                220    4579       1231          103         2742                7739                4578                 102                1516           2742              54.38                 54.38               1.810   0.0001        3.38        0.7956       0.00006               0.9412              0.00006               0.7956              0.00005           13.53  285435     17  1960936  
NEGATIVE  too_major                      187    28.97                99                  175                137     357        104          107          209                7893                 357                 107                 125            209             633.97                633.97               1.945   0.0013       11.56        0.7942       0.00065               0.9397              0.00066               0.7941              0.00055          158.03  285435    199  1960936  
NEGATIVE  that_keen                       31     4.80               667                 1066                183    2419        667          108         1462                7895                2419                 108                 814           1462             105.03                105.03               1.869   0.0002        4.71        0.7938       0.00011               0.9394              0.00011               0.7938              0.00009           26.20  285435     33  1960936  
NEGATIVE  particularly_likable            31     4.80               667                 1066                183    2419        667          108         1462                7895                2419                 108                 814           1462             105.03                105.03               1.869   0.0002        4.71        0.7938       0.00011               0.9394              0.00011               0.7938              0.00009           26.20  285435     33  1960936  
NEGATIVE  really_free                    139    21.54               136                  240                143     494        141          110          303                7919                 494                 110                 172            303             470.80                470.80               1.936   0.0010        9.96        0.7937       0.00048               0.9392              0.00049               0.7936              0.00041          117.46  285435    148  1960936  
NEGATIVE  too_pleased                   1293   200.73                 9                   17                136      18         10          111           12                7946                  18                 111                  10             12            4371.82               4371.82               1.945   0.0090       30.38        0.7926       0.00448               0.9376              0.00453               0.7921              0.00383         1092.27  285435   1379  1960936  
NEGATIVE  any_wiser                       15     2.33              1375                 2017                244    4848       1304          112         2920                7947                4844                 112                1604           2920              50.65                 50.65               1.783   0.0001        3.27        0.7919       0.00005               0.9375              0.00005               0.7919              0.00004           12.67  285435     16  1960936  
NEGATIVE  ever_funny                      15     2.33              1375                 2017                244    4848       1304          112         2920                7947                4844                 112                1604           2920              50.65                 50.65               1.783   0.0001        3.27        0.7919       0.00005               0.9375              0.00005               0.7919              0.00004           12.67  285435     16  1960936  
NEGATIVE  really_ours                     15     2.33              1375                 2017                244    4848       1304          112         2920                7947                4844                 112                1604           2920              50.65                 50.65               1.783   0.0001        3.27        0.7919       0.00005               0.9375              0.00005               0.7919              0.00004           12.67  285435     16  1960936  
NEGATIVE  too_shabby                      88    13.68               216                  377                161     825        228          115          485                8085                 825                 115                 275            485             296.46                296.46               1.903   0.0006        7.92        0.7906       0.00030               0.9362              0.00031               0.7906              0.00026           74.32  285435     94  1960936  
NEGATIVE  remotely_comparable             44     6.84               463                  768                178    1706        461          116         1024                8085                1705                 115                 575           1024             148.23                148.23               1.873   0.0003        5.60        0.7906       0.00015               0.9362              0.00015               0.7906              0.00013           37.16  285435     47  1960936  
NEGATIVE  so_clear-cut                    29     4.51               711                 1121                198    2596        707          117         1562                8102                2596                 117                 870           1562              97.58                 97.58               1.841   0.0002        4.55        0.7899       0.00010               0.9355              0.00010               0.7899              0.00009           24.49  285435     31  1960936  
NEGATIVE  terribly_new                    69    10.77               284                  490                180    1068        294          118          628                8187                1067                 118                 352            628             230.93                230.93               1.870   0.0005        7.01        0.7869       0.00024               0.9324              0.00024               0.7869              0.00020           58.23  285435     74  1960936  
NEGATIVE  more_mistaken                   27     4.22               766                 1196                219    2795        759          119         1676                8220                2794                 119                 938           1676              90.14                 90.14               1.810   0.0002        4.38        0.7855       0.00009               0.9310              0.00009               0.7855              0.00008           22.78  285435     29  1960936  
NEGATIVE  too_special                    453    70.89                31                   59                167     105         37          120           68                8263                 105                 120                  42             68            1510.73               1510.73               1.888   0.0032       17.95        0.7848       0.00157               0.9302              0.00159               0.7846              0.00134          382.11  285435    487  1960936  
NEGATIVE  really_able                    324    50.80                56                  101                177     174         60          121          114                8325                 177                 121                  69            114            1077.00               1077.00               1.874   0.0023       15.18        0.7829       0.00112               0.9284              0.00114               0.7828              0.00096          273.20  285435    349  1960936  
NEGATIVE  particularly_likeable           25     3.93               843                 1310                247    2999        829          122         1805                8360                2996                 122                1014           1805              82.73                 82.73               1.777   0.0002        4.21        0.7804       0.00009               0.9259              0.00009               0.7804              0.00007           21.07  285435     27  1960936  
NEGATIVE  particularly_surprising        168    26.49               117                  205                204     403        120          123          241                8427                 404                 123                 142            241             553.30                553.30               1.834   0.0012       10.92        0.7776       0.00058               0.9231              0.00059               0.7775              0.00050          141.51  285435    182  1960936  
NEGATIVE  fully_clear                     48     7.57               441                  736                230    1563        429          124          953                8427                1561                 123                 533            953             158.07                158.07               1.801   0.0003        5.84        0.7775       0.00017               0.9231              0.00017               0.7775              0.00014           40.43  285435     52  1960936  
NEGATIVE  legally_wrong                   35     5.53               608                  983                248    2156        592          125         1306                8497                2156                 125                 724           1306             114.86                114.86               1.775   0.0002        4.98        0.7755       0.00012               0.9211              0.00012               0.7755              0.00010           29.47  285435     38  1960936  
NEGATIVE  especially_unusual              23     3.64               931                 1426                273    3218        902          126         1969                8508                3218                 126                1103           1969              75.34                 75.34               1.742   0.0002        4.04        0.7744       0.00008               0.9200              0.00008               0.7744              0.00007           19.36  285435     25  1960936  
NEGATIVE  totally_sure                    57     9.02               357                  606                239    1328        368          127          797                8553                1326                 127                 445            797             186.52                186.52               1.788   0.0004        6.35        0.7738       0.00020               0.9194              0.00020               0.7738              0.00017           47.98  285435     62  1960936  
NEGATIVE  particularly_convincing         34     5.39               622                 1001                258    2213        609          128         1353                8560                2212                 128                 743           1353             111.17                111.17               1.762   0.0002        4.91        0.7734       0.00012               0.9189              0.00012               0.7734              0.00010           28.61  285435     37  1960936  
NEGATIVE  terribly_original               45     7.13               469                  777                252    1663        452          129         1004                8578                1662                 129                 562           1004             147.00                147.00               1.774   0.0003        5.64        0.7728       0.00016               0.9184              0.00016               0.7728              0.00013           37.87  285435     49  1960936  
NEGATIVE  too_original                    45     7.13               469                  777                252    1663        452          129         1004                8578                1662                 129                 562           1004             147.00                147.00               1.774   0.0003        5.64        0.7728       0.00016               0.9184              0.00016               0.7728              0.00013           37.87  285435     49  1960936  
NEGATIVE  too_thrilled                   132    20.96               151                  265                234     520        152          131          323                8599                 520                 131                 185            323             429.99                429.99               1.794   0.0009        9.66        0.7712       0.00046               0.9167              0.00046               0.7711              0.00039          111.04  285435    144  1960936  
NEGATIVE  really_private                  33     5.24               647                 1037                267    2281        635          132         1388                8599                2280                 131                 760           1388             107.49                107.49               1.750   0.0002        4.83        0.7711       0.00011               0.9167              0.00012               0.7711              0.00010           27.76  285435     36  1960936  
NEGATIVE  ever_acceptable                 22     3.49               991                 1514                284    3366        939          133         2044                8599                3363                 131                1148           2044              71.66                 71.66               1.723   0.0002        3.95        0.7711       0.00008               0.9167              0.00008               0.7711              0.00006           18.51  285435     24  1960936  
NEGATIVE  particularly_novel              54     8.59               385                  650                256    1398        388          134          841                8641                1399                 134                 466            841             175.47                175.47               1.765   0.0004        6.18        0.7697       0.00019               0.9153              0.00019               0.7697              0.00016           45.41  285435     59  1960936  
NEGATIVE  truly_private                   43     6.84               492                  811                262    1745        480          135         1061                8646                1745                 135                 592           1061             139.64                139.64               1.754   0.0003        5.51        0.7694       0.00015               0.9149              0.00015               0.7693              0.00013           36.16  285435     47  1960936  
NEGATIVE  necessarily_wrong              213    33.92                94                  165                240     293         88          136          177                8670                 294                 136                 102            177             690.95                690.95               1.787   0.0015       12.27        0.7687       0.00073               0.9142              0.00075               0.7686              0.00063          179.08  285435    233  1960936  
NEGATIVE  remotely_believable             21     3.35              1050                 1592                302    3525        975          137         2132                8687                3518                 137                1197           2132              67.98                 67.98               1.703   0.0001        3.85        0.7675       0.00007               0.9130              0.00007               0.7675              0.00006           17.65  285435     23  1960936  
NEGATIVE  fully_satisfactory              21     3.35              1050                 1592                302    3525        975          137         2132                8687                3518                 137                1197           2132              67.98                 67.98               1.703   0.0001        3.85        0.7675       0.00007               0.9130              0.00007               0.7675              0.00006           17.65  285435     23  1960936  
NEGATIVE  ever_able                      136    21.69               149                  262                251     507        146          139          314                8729                 507                 139                 182            314             440.09                440.09               1.774   0.0010        9.80        0.7672       0.00047               0.9128              0.00048               0.7672              0.00040          114.31  285435    149  1960936  
NEGATIVE  particularly_extraordinary      31     4.95               697                 1104                283    2421        676          140         1468                8738                2419                 140                 819           1468             100.14                100.14               1.723   0.0002        4.68        0.7662       0.00011               0.9118              0.00011               0.7662              0.00009           26.05  285435     34  1960936  
NEGATIVE  particularly_positive           20     3.20              1124                 1692                323    3696       1034          141         2248                8773                3691                 141                1255           2248              64.31                 64.31               1.682   0.0001        3.76        0.7635       0.00007               0.9091              0.00007               0.7635              0.00006           16.80  285435     22  1960936  
NEGATIVE  more_demoralizing               59     9.46               354                  602                279    1282        357          142          762                8832                1282                 142                 425            762             189.28                189.28               1.730   0.0004        6.45        0.7622       0.00020               0.9077              0.00021               0.7621              0.00017           49.54  285435     65  1960936  
NEGATIVE  exactly_new                     29     4.66               742                 1163                311    2597        721          143         1575                8849                2596                 143                 878           1575              92.81                 92.81               1.694   0.0002        4.52        0.7607       0.00010               0.9062              0.00010               0.7607              0.00009           24.34  285435     32  1960936  
NEGATIVE  as_gratifying                   19     3.06              1191                 1778                348    3888       1075          144         2343                8879                3884                 144                1317           2343              60.65                 60.65               1.661   0.0001        3.66        0.7592       0.00007               0.9048              0.00007               0.7592              0.00006           15.94  285435     21  1960936  
NEGATIVE  entirely_secure                 19     3.06              1191                 1778                348    3888       1075          144         2343                8879                3884                 144                1317           2343              60.65                 60.65               1.661   0.0001        3.66        0.7592       0.00007               0.9048              0.00007               0.7592              0.00006           15.94  285435     21  1960936  
NEGATIVE  truly_safe                      84    13.54               235                  408                289     871        242          146          514                8925                 871                 146                 290            514             267.48                267.48               1.718   0.0006        7.69        0.7577       0.00029               0.9032              0.00029               0.7577              0.00025           70.46  285435     93  1960936  
NEGATIVE  again_able                      65    10.48               319                  542                296    1156        318          147          673                8940                1156                 147                 378            673             206.82                206.82               1.710   0.0005        6.76        0.7572       0.00022               0.9028              0.00023               0.7572              0.00019           54.52  285435     72  1960936  
NEGATIVE  that_straightforward            45     7.28               483                  796                316    1665        455          148         1008                8975                1662                 148                 565           1008             142.52                142.52               1.686   0.0003        5.62        0.7545       0.00015               0.9000              0.00016               0.7544              0.00013           37.72  285435     50  1960936  
NEGATIVE  as_disappointing                27     4.37               814                 1265                344    2796        776          149         1684                8975                2794                 148                 945           1684              85.51                 85.51               1.664   0.0002        4.36        0.7545       0.00009               0.9000              0.00009               0.7544              0.00008           22.63  285435     30  1960936  
NEGATIVE  too_drastic                    106    17.18               190                  332                307     653        194          150          408                9060                 654                 150                 227            408             334.77                334.77               1.699   0.0007        8.63        0.7528       0.00036               0.8983              0.00037               0.7527              0.00031           88.82  285435    118  1960936  
NEGATIVE  too_remarkable                  43     6.99               507                  835                338    1746        485          151         1063                9110                1745                 151                 594           1063             135.24                135.24               1.667   0.0003        5.49        0.7503       0.00015               0.8958              0.00015               0.7503              0.00013           36.01  285435     48  1960936  
NEGATIVE  any_different                   51     8.30               432                  724                334    1475        410          152          901                9125                1475                 152                 500            901             160.11                160.11               1.668   0.0004        5.98        0.7492       0.00018               0.8947              0.00018               0.7492              0.00015           42.70  285435     57  1960936  
NEGATIVE  ever_true                       51     8.30               432                  724                334    1475        410          152          901                9125                1475                 152                 500            901             160.11                160.11               1.668   0.0004        5.98        0.7492       0.00018               0.8947              0.00018               0.7492              0.00015           42.70  285435     57  1960936  
NEGATIVE  any_clearer                     17     2.77              1328                 1958                396    4323       1191          154         2624                9125                4319                 152                1452           2624              53.37                 53.37               1.614   0.0001        3.45        0.7492       0.00006               0.8947              0.00006               0.7492              0.00005           14.23  285435     19  1960936  
NEGATIVE  too_egregious                   17     2.77              1328                 1958                396    4323       1191          154         2624                9125                4319                 152                1452           2624              53.37                 53.37               1.614   0.0001        3.45        0.7492       0.00006               0.8947              0.00006               0.7492              0.00005           14.23  285435     19  1960936  
NEGATIVE  truly_comfortable               33     5.39               675                 1076                365    2282        639          156         1395                9213                2280                 156                 763           1395             103.11                103.11               1.641   0.0002        4.81        0.7463       0.00011               0.8919              0.00012               0.7463              0.00010           27.61  285435     37  1960936  
NEGATIVE  too_exciting                   431    70.45                42                   78                328     123         40          157           72                9235                 124                 157                  45             72            1344.00               1344.00               1.676   0.0030       17.37        0.7451       0.00148               0.8905              0.00151               0.7449              0.00126          360.55  285435    484  1960936  
NEGATIVE  really_satisfied               137    22.42               152                  266                342     502        148          158          311                9241                 502                 158                 179            311             426.47                426.47               1.664   0.0010        9.79        0.7441       0.00047               0.8896              0.00048               0.7440              0.00040          114.58  285435    154  1960936  
NEGATIVE  any_good                        32     5.24               702                 1110                376    2346        663          159         1434                9245                2343                 159                 794           1434              99.48                 99.48               1.627   0.0002        4.73        0.7433       0.00011               0.8889              0.00011               0.7433              0.00009           26.76  285435     36  1960936  
NEGATIVE  fully_successful                24     3.93               945                 1445                395    3109        875          160         1894                9245                3106                 159                1069           1894              74.61                 74.61               1.614   0.0002        4.10        0.7433       0.00008               0.8889              0.00008               0.7433              0.00007           20.07  285435     27  1960936  
NEGATIVE  too_revolutionary               16     2.62              1403                 2054                441    4583       1252          161         2780                9245                4578                 159                1535           2780              49.74                 49.74               1.588   0.0001        3.34        0.7433       0.00005               0.8889              0.00006               0.7433              0.00005           13.38  285435     18  1960936  
NEGATIVE  particularly_subtle             16     2.62              1403                 2054                441    4583       1252          161         2780                9245                4578                 159                1535           2780              49.74                 49.74               1.588   0.0001        3.34        0.7433       0.00005               0.8889              0.00006               0.7433              0.00005           13.38  285435     18  1960936  
NEGATIVE  particularly_kind               16     2.62              1403                 2054                441    4583       1252          161         2780                9245                4578                 159                1535           2780              49.74                 49.74               1.588   0.0001        3.34        0.7433       0.00005               0.8889              0.00006               0.7433              0.00005           13.38  285435     18  1960936  
NEGATIVE  that_simple                    478    78.60                33                   63                358      95         33          164           61                9389                  95                 165                  39             61            1477.55               1477.55               1.653   0.0033       18.27        0.7398       0.00164               0.8852              0.00167               0.7396              0.00140          399.40  285435    540  1960936  
NEGATIVE  more_discouraging              108    17.76               191                  333                364     642        191          165          401                9387                 641                 164                 223            401             333.76                333.76               1.643   0.0008        8.68        0.7397       0.00037               0.8852              0.00038               0.7397              0.00032           90.24  285435    122  1960936  
NEGATIVE  too_alarming                    23     3.78              1001                 1526                433    3219        913          166         1978                9395                3218                 166                1108           1978              71.00                 71.00               1.596   0.0002        4.01        0.7391       0.00008               0.8846              0.00008               0.7391              0.00007           19.22  285435     26  1960936  
NEGATIVE  more_tiresome                   23     3.78              1001                 1526                433    3219        913          166         1978                9395                3218                 166                1108           1978              71.00                 71.00               1.596   0.0002        4.01        0.7391       0.00008               0.8846              0.00008               0.7391              0.00007           19.22  285435     26  1960936  
NEGATIVE  really_noteworthy               30     4.95               750                 1174                422    2503        702          168         1510                9440                2502                 168                 839           1510              92.26                 92.26               1.600   0.0002        4.57        0.7368       0.00010               0.8824              0.00011               0.7368              0.00009           25.05  285435     34  1960936  
NEGATIVE  less_alone                      15     2.47              1505                 2188                485    4851       1339          169         2947                9440                4844                 168                1620           2947              46.13                 46.13               1.561   0.0001        3.23        0.7368       0.00005               0.8824              0.00005               0.7368              0.00004           12.53  285435     17  1960936  
NEGATIVE  much_exciting                   15     2.47              1505                 2188                485    4851       1339          169         2947                9440                4844                 168                1620           2947              46.13                 46.13               1.561   0.0001        3.23        0.7368       0.00005               0.8824              0.00005               0.7368              0.00004           12.53  285435     17  1960936  
NEGATIVE  better_pleased                  15     2.47              1505                 2188                485    4851       1339          169         2947                9440                4844                 168                1620           2947              46.13                 46.13               1.561   0.0001        3.23        0.7368       0.00005               0.8824              0.00005               0.7368              0.00004           12.53  285435     17  1960936  
NEGATIVE  more_nerve-wracking             15     2.47              1505                 2188                485    4851       1339          169         2947                9440                4844                 168                1620           2947              46.13                 46.13               1.561   0.0001        3.23        0.7368       0.00005               0.8824              0.00005               0.7368              0.00004           12.53  285435     17  1960936  
NEGATIVE  necessarily_illegal             15     2.47              1505                 2188                485    4851       1339          169         2947                9440                4844                 168                1620           2947              46.13                 46.13               1.561   0.0001        3.23        0.7368       0.00005               0.8824              0.00005               0.7368              0.00004           12.53  285435     17  1960936  
NEGATIVE  particularly_surprised          15     2.47              1505                 2188                485    4851       1339          169         2947                9440                4844                 168                1620           2947              46.13                 46.13               1.561   0.0001        3.23        0.7368       0.00005               0.8824              0.00005               0.7368              0.00004           12.53  285435     17  1960936  
NEGATIVE  completely_sure                133    21.98               158                  278                377     516        155          175          324                9523                 516                 175                 186            324             408.01                408.01               1.627   0.0009        9.63        0.7353       0.00046               0.8808              0.00047               0.7352              0.00039          111.02  285435    151  1960936  
NEGATIVE  particularly_comfortable        44     7.28               509                  837                414    1707        473          176         1045                9530                1705                 176                 583           1045             134.79                134.79               1.604   0.0003        5.54        0.7345       0.00015               0.8800              0.00015               0.7344              0.00013           36.72  285435     50  1960936  
NEGATIVE  especially_wrong                44     7.28               509                  837                414    1707        473          176         1045                9530                1705                 176                 583           1045             134.79                134.79               1.604   0.0003        5.54        0.7345       0.00015               0.8800              0.00015               0.7344              0.00013           36.72  285435     50  1960936  
NEGATIVE  that_nervous                    22     3.64              1065                 1611                458    3367        954          178         2057                9530                3363                 176                1153           2057              67.39                 67.39               1.577   0.0002        3.91        0.7344       0.00008               0.8800              0.00008               0.7344              0.00006           18.36  285435     25  1960936  
NEGATIVE  too_impressive                  73    12.08               295                  508                394     995        282          179          597                9558                 995                 179                 335            597             223.46                223.46               1.614   0.0005        7.13        0.7340       0.00025               0.8795              0.00026               0.7340              0.00021           60.92  285435     83  1960936  
NEGATIVE  quite_enough                   174    28.82               123                  214                384     390        117          180          230                9566                 390                 180                 136            230             532.03                532.03               1.622   0.0012       11.01        0.7333       0.00060               0.8788              0.00061               0.7332              0.00051          145.18  285435    198  1960936  
NEGATIVE  more_humbling                   72    11.94               302                  520                408    1010        287          181          605                9579                1010                 181                 339            605             219.86                219.86               1.608   0.0005        7.08        0.7325       0.00025               0.8780              0.00025               0.7325              0.00021           60.06  285435     82  1960936  
NEGATIVE  as_comforting                   50     8.30               453                  752                431    1512        421          182          925                9591                1512                 182                 516            925             152.46                152.46               1.597   0.0004        5.90        0.7317       0.00017               0.8772              0.00018               0.7316              0.00015           41.70  285435     57  1960936  
NEGATIVE  quite_right                    384    63.76                50                   92                389     146         46          183           93                9597                 147                 183                  55             93            1170.35               1170.35               1.618   0.0027       16.34        0.7313       0.00131               0.8767              0.00135               0.7312              0.00112          320.24  285435    438  1960936  
NEGATIVE  any_higher                      21     3.49              1134                 1706                496    3527        997          184         2149                9608                3518                 184                1209           2149              63.80                 63.80               1.557   0.0001        3.82        0.7294       0.00007               0.8750              0.00007               0.7294              0.00006           17.51  285435     24  1960936  
NEGATIVE  previously_possible             21     3.49              1134                 1706                496    3527        997          184         2149                9608                3518                 184                1209           2149              63.80                 63.80               1.557   0.0001        3.82        0.7294       0.00007               0.8750              0.00007               0.7294              0.00006           17.51  285435     24  1960936  
NEGATIVE  ever_new                        21     3.49              1134                 1706                496    3527        997          184         2149                9608                3518                 184                1209           2149              63.80                 63.80               1.557   0.0001        3.82        0.7294       0.00007               0.8750              0.00007               0.7294              0.00006           17.51  285435     24  1960936  
NEGATIVE  too_safe                       222    36.97                96                  169                413     281         81          187          170                9672                 281                 187                  97            170             673.50                673.50               1.604   0.0016       12.42        0.7285       0.00076               0.8740              0.00078               0.7285              0.00065          185.03  285435    254  1960936  
NEGATIVE  that_high                       41     6.84               557                  910                464    1847        510          188         1126                9682                1847                 188                 623           1126             124.02                124.02               1.574   0.0003        5.33        0.7268       0.00014               0.8723              0.00014               0.7268              0.00012           34.16  285435     47  1960936  
NEGATIVE  more_contrary                   34     5.68               679                 1080                477    2214        628          189         1368                9691                2212                 189                 748           1368             102.75                102.75               1.566   0.0002        4.86        0.7262       0.00012               0.8718              0.00012               0.7262              0.00010           28.32  285435     39  1960936  
